gamma,replicate,assort_type_final,assort_type_initial,assort_thresh_final,assort_thresh_initial
-0.2,23.0,0.2690450959613798,0.034945715696507985,-0.09366711753027918,-0.08010111705148172
-0.2,24.0,0.28240917991183256,0.014254529988303547,-0.10271479716170924,-0.05196637659740466
-0.2,25.0,0.24707530341333175,0.021825976962250294,-0.10034894084701583,-0.08450397837700611
-0.2,26.0,0.2812770479769482,-0.010101010101010098,-0.11759046464342889,-0.08880906533586222
-0.2,27.0,0.2434680227460609,0.054284802882179586,-0.0600086009602507,-0.0060773573255932765
-0.2,28.0,0.21235108512703188,-0.04010401040104013,-0.03224672903610767,0.014274410234029526
-0.2,29.0,0.23999524997031255,-0.020006375039844003,-0.04364181837064691,-0.02974037504817467
-0.2,30.0,0.2348804500703233,0.00484450695421141,-0.0969124988309167,-0.057307247465991744
-0.2,31.0,0.2701908381989891,-0.0012562754960406403,-0.07155499073753398,-0.025941590937972145
-0.2,32.0,0.3124731434821673,0.07232461137183765,-0.12888498092440903,-0.0915019433630034
-0.2,33.0,0.23649670895661343,-0.03263069232199696,-0.07727045426947578,-0.04631200006808851
-0.2,34.0,0.2513315244699023,-0.03405269474945982,-0.10501315950267563,-0.07033454404434543
-0.2,35.0,0.2403051942251914,-0.030160962650414236,-0.07392631312879208,0.00796719237598897
-0.2,36.0,0.21714649271311587,0.013421474358974438,-0.06892640459917704,-0.032148899497504636
-0.2,37.0,0.30467415229706996,-0.015768174682103484,-0.0480086236093955,-0.0017999803551097804
-0.2,38.0,0.25688576964397125,0.0210300153824726,-0.06968317274959679,0.001819313337287716
-0.2,39.0,0.26165898343582,0.004944028101580517,-0.16115917937916407,-0.13361549182594637
-0.2,40.0,0.23149012999895177,-0.010227301142757049,-0.0971255402489404,-0.05406729285512125
-0.2,41.0,0.2512259140944512,-0.016626602564102623,-0.11964381915896792,-0.06018894159306509
-0.2,42.0,0.1994996873045654,0.004601840736294455,-0.10685774297375109,-0.12033086569965319
-0.2,43.0,0.19987498046569788,-0.05111023518591515,-0.08158543400398864,-0.06373265269626013
-0.2,44.0,0.2517693059628543,0.04807234650166575,-0.03513830488861806,-0.024282776141467215
-0.2,45.0,0.23890262569174597,-0.011827613627113993,-0.139489939267238,-0.09694792314228577
-0.2,46.0,0.2621668222056523,0.02984841381465827,-0.13923152630090568,-0.0943897178091132
-0.2,47.0,0.14479407500293914,-0.04836654046860597,-0.10409251356190903,-0.030106775497688688
-0.2,48.0,0.23931538384546097,0.016945495818735473,-0.1519109685459156,-0.06548770116593342
-0.2,49.0,0.25198457061819135,0.017486183399454104,-0.14179344797533608,-0.06322315353349282
-0.2,50.0,0.23735581258331648,-0.030160962650414236,-0.0925865096916632,-0.07562049535931752
-0.2,51.0,0.21184854356178778,-0.007514168167989947,-0.0335629255965633,0.013058151715707098
-0.2,52.0,0.22229463717762957,0.017154468367785718,-0.11178161863188332,-0.030239803861419865
-0.2,53.0,0.20714197504810777,-0.05542216886754691,-0.09601341634012657,-0.05892111729436095
-0.2,54.0,0.2398812314424128,-0.05322573836033915,-0.09288816465728023,-0.048328041388106265
-0.2,55.0,0.25708094722179226,-0.03754052892691126,-0.08724511339238056,-0.04298590266752838
-0.2,56.0,0.2674988554669617,0.009777199869970832,-0.1523037356928484,-0.16277986096064925
-0.2,57.0,0.2699589351901044,0.01411270143128816,-0.11370573316208611,-0.10444296658114696
-0.2,58.0,0.22905559310154952,-0.011827613627113993,-0.12476255788840838,-0.10994190599685837
-0.2,59.0,0.24792709906680285,0.00990099009900992,-0.0652851857353484,-0.02302363942510754
-0.2,60.0,0.26834921291163183,0.009603841536614699,-0.06447010865203999,-0.0005123830942812052
-0.2,61.0,0.24749882421691285,0.012375003711407198,-0.11848623393205145,-0.10701122736249381
-0.2,62.0,0.23586546847866774,-0.05111023518591515,-0.09218201661537877,-0.03403451352475889
-0.2,63.0,0.27884615384615385,0.017498464841351334,-0.07233352886897156,-0.06267470027708741
-0.2,64.0,0.16495302860785915,-0.07000668754179708,-0.03298143543538217,0.016074076692800292
-0.2,65.0,0.19713745738309965,-0.02334585931183731,-0.07972215942242443,-0.03809843241908842
-0.2,66.0,0.25895790956031917,-0.0020291089456148134,-0.055543386338163254,0.009927348998034647
-0.2,67.0,0.24864286116798467,0.016945495818735473,-0.08745069623947885,-0.04149928931725327
-0.2,68.0,0.21700804549409844,-0.035932339105194604,-0.053383667320563065,-0.03816724645991854
-0.2,69.0,0.22673294669980673,-0.03023180215548493,-0.12365798698475178,-0.05072873342607911
-0.2,70.0,0.2897158863545419,0.010000000000000009,-0.06221896909265871,-0.04348183406273341
-0.2,71.0,0.24247040900035155,-0.03541416566626649,-0.12381458419260111,-0.029978744411159892
-0.2,72.0,0.28717811636817264,-0.00540216086434581,-0.08528916532559033,-0.057032143070425444
-0.2,73.0,0.25686023449072315,0.014999999999999902,-0.14014916415603082,-0.0818310250071697
-0.2,74.0,0.24498112452811335,-0.07770375336587057,-0.1065912309304696,-0.07453651111312927
-0.2,75.0,0.23243285753607784,-0.005760606458634584,-0.12637341860892962,-0.07361969220795235
-0.2,76.0,0.23223008088781213,0.017375636604007785,-0.06181556331710644,-0.014243131591357943
-0.2,77.0,0.2318650884872027,-0.007501574221209835,-0.06220648607000137,-0.040500767868299994
-0.2,78.0,0.26499540622128903,0.04985153930301584,-0.0876899650954569,0.021597359021251067
-0.2,79.0,0.2023990536302252,-0.00022505063639310813,-0.08295945881255207,-0.07823558173170184
-0.2,80.0,0.1937099358974357,-0.042866632800593836,-0.09020495356589942,-0.050309307994597215
-0.2,81.0,0.20426608764682727,-0.035783311129041505,-0.08135627661212338,-0.0686748370651612
-0.2,82.0,0.18958972980071162,-0.05822918604851179,-0.09656052475019926,-0.10135091417711108
-0.2,83.0,0.2524427651492066,0.032498488278887856,-0.0710937642320151,-0.0384467188843219
-0.2,84.0,0.2599953749710934,-0.04516330676668231,-0.10632372599939349,-0.009832379232190496
-0.2,85.0,0.21714649271311587,-0.012628160751595062,-0.06045950027402084,-0.02643394314662759
-0.2,86.0,0.22740221809322747,-0.05542216886754691,-0.09477823509066396,-0.03171394405394657
-0.2,87.0,0.2885593326486135,-0.02262942653679601,-0.09630194853793432,-0.047367162877972095
-0.2,88.0,0.2617790811339198,0.00223652808319681,-0.11962829861845334,-0.07175189637612807
-0.2,89.0,0.21482333525043149,-0.005006281289258048,-0.08410719531588112,-0.03168885534658744
-0.2,90.0,0.3301881023720937,0.03623355065015142,-0.17226744478205855,-0.11001191306173087
-0.2,91.0,0.24630690382876083,0.03605257269118159,-0.11219396816366947,-0.08101933654026948
-0.2,92.0,0.2873118057737121,0.04624670856547453,-0.13830138230754035,-0.09253483487466135
-0.2,93.0,0.22117478021195425,-0.03136924618765091,-0.14813004611601915,-0.10135929562204112
-0.2,94.0,0.2824719715613891,0.06971510024945128,-0.06796671859284285,-0.03477506410474689
-0.2,95.0,0.194919491949195,-0.05042016806722689,-0.05869175304187065,-0.03307814806841164
-0.2,96.0,0.2598334625290691,0.014846069698390418,-0.061747743823878494,-0.02745713562672212
-0.2,97.0,0.2517693059628543,0.019258314100037942,-0.04558370097261537,-0.01978246773392126
-0.2,98.0,0.22748913656598296,-0.03263069232199696,-0.05597424163141268,0.0010458555630368065
-0.2,99.0,0.25408625566318743,-0.007766113239277416,-0.07308252316815116,-0.018838150668582174
-0.3,0.0,0.28283056245141563,0.03846153846153845,-0.07332187710910099,-0.05866344914471679
-0.3,1.0,0.2923131264349491,0.04195960533988716,-0.07608445214591403,-0.01534832063728028
-0.3,2.0,0.19255748639634876,-0.05429394704426759,-0.11193638612437966,-0.06613051198488035
-0.3,3.0,0.2686790515368384,0.007518796992481265,-0.03932444135616045,-0.024291490778401554
-0.3,4.0,0.21184854356178778,-0.022770075222988642,-0.09392743652672009,-0.05610600044908194
-0.3,5.0,0.23998099952498816,-0.027540138286651864,-0.11990347835307237,-0.04865646408355049
-0.3,6.0,0.22744085094015007,-0.0009008107296565917,-0.08883834415391959,-0.03378003078986685
-0.3,7.0,0.2492069748672035,0.007150951506388902,-0.16016172715180396,-0.06980532750458804
-0.3,8.0,0.27739863508631046,-0.01945129349144847,-0.10587528211585834,-0.08651120062263551
-0.3,9.0,0.2369742275536736,-0.02257829115041627,-0.15059738123205674,-0.03995222360966997
-0.3,10.0,0.23442103090462132,-0.045026125653141305,-0.10512857762990947,-0.030758582575356668
-0.3,11.0,0.2140371955645666,-0.00040016006402556614,-0.111423504913779,-0.03478529852672708
-0.3,12.0,0.3189102564102562,0.024847632442568983,-0.03744262371673354,-0.06084141165852818
-0.3,13.0,0.2546226527179384,-0.012501582033721936,-0.13085596390856352,-0.03502220828535731
-0.3,14.0,0.19255748639634876,-0.06309965464895026,-0.11189959556679263,-0.049807737198011584
-0.3,15.0,0.2546226527179384,0.04246259619516389,-0.07519271846768767,-0.07615519527743782
-0.3,16.0,0.213741987179487,0.0023737379262062496,-0.07181864335371084,-0.08248408245731036
-0.3,17.0,0.24244199946558417,0.0024859724589876286,-0.1190111193233917,-0.09804947884086557
-0.3,18.0,0.2936581626000165,-0.014670443495539589,-0.14342440089732147,-0.08227598161152182
-0.3,19.0,0.23419111436454745,-0.03257905683403893,-0.10933841727514275,-0.052489997274732546
-0.3,20.0,0.236521400631628,-0.04269713492707196,-0.1348760282440852,-0.07436672374811779
-0.3,21.0,0.21874999999999994,-0.03552423414353501,-0.07512279162806329,-0.06075263598338893
-0.3,22.0,0.22951844903064422,-0.01769240747078735,-0.07415304711597537,-0.07448454874145834
-0.3,23.0,0.23809523809523814,-0.01204940003507097,-0.06959368811833559,-0.05356242609327821
-0.3,24.0,0.23413858638932442,0.001812186209559746,-0.09797326497486111,-0.06354378861429943
-0.3,25.0,0.22584403199969943,-0.05237441978463921,-0.1177595321810728,-0.013716165686332542
-0.3,26.0,0.2598843569307704,0.01724049006690826,-0.10077438191432105,-0.05365983156958124
-0.3,27.0,0.23952470293933717,0.021825976962250294,-0.0825131548324656,0.0009760665159890233
-0.3,28.0,0.22141611264187663,-0.038433320164794844,-0.06843233390660378,-0.010432259375747021
-0.3,29.0,0.23492349234923482,-0.005760606458634584,-0.13199604802290676,-0.07510540258732935
-0.3,30.0,0.28642852783632927,0.0,-0.12407666067054786,-0.12557603606923745
-0.3,31.0,0.2184172950224204,-0.01051157148306324,-0.14723069962993876,-0.08161844231379392
-0.3,32.0,0.2132248385419603,-0.054756189411412796,-0.05978566432155449,-0.06829083651970615
-0.3,33.0,0.27954971857410893,0.010000000000000009,-0.09754610701605526,-0.08102206062810258
-0.3,34.0,0.2145090681676047,-0.024037656543653908,-0.1333808040041473,-0.10923283375682137
-0.3,35.0,0.23620034715320284,-0.02005737822752541,-0.11871523927259695,-0.06013078041834984
-0.3,36.0,0.2296918767507003,0.007424005900451495,-0.05391968618791896,-0.028152579200417388
-0.3,37.0,0.22905559310154952,0.004999999999999893,-0.09346357394830342,-0.06416963857969868
-0.3,38.0,0.24894382725708022,0.02742553726769682,-0.07611143202861644,-0.056248285529712554
-0.3,39.0,0.22487888732614475,0.009845288326300914,-0.13923251043509652,-0.07803859931495996
-0.3,40.0,0.24968514693404473,0.042102359637904534,-0.11866988542912227,-0.09830998517882145
-0.3,41.0,0.23735581258331648,-0.01762879364419565,-0.13372267707917412,-0.042461552552741574
-0.3,42.0,0.18210058589909953,-0.06323263373668442,-0.0907178684243156,-0.033954635713174974
-0.3,43.0,0.2549813745343633,0.01705613941295384,-0.14304658827059807,-0.10890815858174492
-0.3,44.0,0.16749869921671748,-0.03277271654546287,-0.10160991703048138,-0.048840368514272134
-0.3,45.0,0.19499496871855435,-0.042866632800593836,-0.10466373856695432,-0.06710188686794841
-0.3,46.0,0.2023990536302252,0.007461228954256123,-0.10544221401660303,0.008255811574005342
-0.3,47.0,0.2374034838784284,-6.250039062729576e-06,-0.062398792898195034,-0.053718021738466064
-0.3,48.0,0.16999481246757786,-0.04763259099979838,-0.08068771417605974,-0.03620782838221104
-0.3,49.0,0.2553486557256823,0.0073123199854972605,-0.07498744943439399,-0.08873877564397932
-0.3,50.0,0.2744449692961739,0.029993937462108957,-0.05693954285776607,-0.021812921779548623
-0.3,51.0,0.2190433280768943,-0.04754091956717065,-0.1201281256700959,-0.09547678587124567
-0.3,52.0,0.24248934750644946,-0.03796870774459089,-0.058107280850649985,-0.032838091074422496
-0.3,53.0,0.21968787515006002,-0.02349951124144669,-0.08584551974168478,-0.0036105359834325127
-0.3,54.0,0.2516475798213902,-0.04887829163009514,-0.03320712430513168,-0.04274688895965168
-0.3,55.0,0.22468987595038029,0.016822529274077767,-0.12488853327923481,-0.06349009557091227
-0.3,56.0,0.3043739365428888,0.08854166666666648,-0.1493131517146489,-0.043737922687136874
-0.3,57.0,0.24605690579625067,-0.015768174682103484,-0.05427976243050227,-0.026842851079062858
-0.3,58.0,0.19183199863637285,0.00449602611321978,-0.06280840143264357,-0.005032318113223607
-0.3,59.0,0.22648355104129034,-0.01769240747078735,-0.0819334592190465,-0.027356566186598298
-0.3,60.0,0.29599408735247734,0.005596649837579769,-0.10298737275750083,-0.0802155119601232
-0.3,61.0,0.15053499959160344,-0.05976690765089706,-0.05677689532717737,-0.047032568562857605
-0.3,62.0,0.2720894129344834,0.017486183399454104,-0.1128628684378591,-0.09292974730463047
-0.3,63.0,0.27445130379849736,-0.0854341736694677,-0.1398698150663647,-0.09469638614730545
-0.3,64.0,0.22468987595038029,0.009380863039399757,-0.0836386934366504,-0.02446662143179209
-0.3,65.0,0.22482558575679543,-0.038514173998045055,-0.12572514393894374,-0.07245067685457944
-0.3,66.0,0.2189015803473634,0.020625415834996604,-0.13650711584254857,-0.10055973162220702
-0.3,67.0,0.2498827941865916,0.04494627822815018,-0.08330017184941726,-0.01279918717563431
-0.3,68.0,0.2328856410481388,0.014993843711523337,-0.12269233440851762,-0.08328565905026719
-0.3,69.0,0.2483039858681149,0.014254529988303547,-0.051176375694903194,-0.014347430364475248
-0.3,70.0,0.21763334085608982,-0.057977743074607006,-0.10634689022864556,-0.055704817838710535
-0.3,71.0,0.30998274956873934,0.07749855859149787,-0.11158540171297368,-0.09468860130527679
-0.3,72.0,0.19748871468505025,-0.06250166015884405,-0.024518039464051504,0.01608103515895381
-0.3,73.0,0.22999999999999998,-0.012691461979530406,-0.11228439472998167,-0.07979398783537163
-0.3,74.0,0.30499999999999994,0.007486042772476305,-0.13967811905435154,-0.11897471161359333
-0.3,75.0,0.25483233727588706,0.03951375383788053,-0.1532566025095234,-0.060658241411936625
-0.3,76.0,0.25962518525003286,0.01705613941295384,-0.11202555155396429,-0.06426664339494217
-0.3,77.0,0.2574709949607407,0.030850932289473696,-0.10681207477687886,-0.06481400159872458
-0.3,78.0,0.21696043680098304,-0.06337894916266716,-0.09564414740773428,-0.022625761858411288
-0.3,79.0,0.2370696596048708,-0.027771395884225867,-0.0771254989146441,-0.040409938440180634
-0.3,80.0,0.2524707996406109,0.051253287523135974,-0.07916837587546062,-0.03168994423470981
-0.3,81.0,0.26168461270727716,0.012772568106791001,-0.042138979965320046,-0.012130045624451314
-0.3,82.0,0.24749882421691285,-0.012577525466793719,-0.08594801092506593,-0.06843535315076563
-0.3,83.0,0.26747138560100014,0.01990199019901993,-0.1272899863451096,-0.0465100810600221
-0.3,84.0,0.21229199585515532,-0.007539357006133078,-0.020373330929498387,-0.039682323132919535
-0.3,85.0,0.1854179761156505,-0.018838817884125808,-0.10580442359168674,-0.06887123790258035
-0.3,86.0,0.19517480972371745,-0.060802231687714134,-0.10524612465741987,-0.05469273382681109
-0.3,87.0,0.18938697389901088,-0.06770186238335668,-0.11813849103448974,-0.050881499186136124
-0.3,88.0,0.21246923707957335,-0.05250164453381963,-0.1307580562009901,-0.11577353017318831
-0.3,89.0,0.1499521848103954,-0.04510451045104502,-0.06374849856768891,-0.06358255031192293
-0.3,90.0,0.21853283308546056,-0.005760606458634584,-0.12189499384506923,-0.0832787938777794
-0.3,91.0,0.22960999005746663,0.004975124378109404,-0.06309283145233424,-0.014021474324327451
