gamma,replicate,individual,type,theshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.0,0.0,14.0,1.0,0.2260926938179033,0.0,5.0,8.874034766054516e-17,0.17916842829620766,0.0,1.0,0.0,4.0
0.0,0.0,15.0,0.0,0.8093790181766792,9.0,9.0,0.4565858188449636,0.5534831471035978,0.0,0.0,2.0,2.0
0.0,0.0,16.0,1.0,0.6878936754025465,6.0,3.0,0.33140509406563645,0.18586613077720326,2.0,0.0,2.0,1.0
0.0,0.0,17.0,1.0,0.08949385608445448,3.0,10.0,0.18440311614299965,0.7337441403032993,0.0,2.0,0.0,5.0
0.0,0.0,18.0,1.0,0.13932117241432762,6.0,9.0,0.2928441884500631,0.47794605272749957,0.0,1.0,0.0,2.0
0.0,0.0,19.0,0.0,0.4231030033952702,13.0,10.0,0.6222523806191206,0.6085085302631525,3.0,1.0,1.0,0.0
0.0,0.0,20.0,0.0,0.9838691873870182,10.0,5.0,0.5802014552051173,0.3031885274315795,5.0,0.0,0.0,0.0
0.0,0.0,21.0,1.0,0.7869475673864703,7.0,6.0,0.3272195907895929,0.3465741582736736,2.0,0.0,1.0,2.0
0.0,0.0,22.0,0.0,0.7808159600387593,14.0,12.0,0.6410838737531307,0.5457437589430942,1.0,0.0,4.0,3.0
0.0,0.0,23.0,0.0,0.197528157810831,6.0,9.0,0.3197620554598378,0.4677323111246156,3.0,3.0,1.0,4.0
0.0,0.0,24.0,0.0,0.7308594665234724,8.0,7.0,0.3275602295734572,0.43038363796292123,2.0,0.0,0.0,1.0
0.0,0.0,25.0,1.0,0.4790941883954539,10.0,11.0,0.4164692011240804,0.6646315948170246,1.0,1.0,1.0,2.0
0.0,0.0,26.0,1.0,0.0025890007408195803,1.0,5.0,0.07430246871752728,0.39334682251418107,1.0,1.0,0.0,4.0
0.0,0.0,27.0,1.0,0.11402797160056322,2.0,3.0,0.07072735773420809,0.1718440002460723,2.0,1.0,0.0,2.0
0.0,0.0,28.0,1.0,0.29617625237390266,3.0,5.0,0.16195049733251968,0.2223666007731021,0.0,1.0,1.0,2.0
0.0,0.0,29.0,0.0,0.05994820528179723,7.0,9.0,0.40470052022403985,0.5776721113879018,1.0,2.0,0.0,1.0
0.0,0.0,30.0,1.0,0.5536786500832115,12.0,8.0,0.5096885692942025,0.4311595037416395,3.0,0.0,3.0,2.0
0.0,0.0,31.0,0.0,0.8101542464645132,12.0,5.0,0.6127889783120701,0.27757486795926767,6.0,0.0,1.0,0.0
0.0,0.0,32.0,1.0,0.8082203218697461,5.0,4.0,0.1995456096534027,0.18406269353362104,2.0,0.0,1.0,2.0
0.0,0.0,33.0,1.0,0.4625389549923592,7.0,7.0,0.3035367340989136,0.3809969284022272,1.0,0.0,0.0,1.0
0.0,0.0,34.0,0.0,0.2190633677522159,4.0,8.0,0.2455729574968128,0.5302295289724039,1.0,0.0,0.0,5.0
0.0,0.0,35.0,1.0,0.587581804137673,9.0,5.0,0.5387022346075931,0.3775745852903085,3.0,0.0,2.0,1.0
0.0,0.0,36.0,0.0,0.6501493925770534,8.0,2.0,0.3949814837217923,0.1716315203123917,5.0,0.0,1.0,0.0
0.0,0.0,37.0,1.0,0.6521594770053102,2.0,5.0,0.052794199270390724,0.2842732106058956,2.0,3.0,0.0,2.0
0.0,0.0,38.0,1.0,0.18266160456972735,6.0,6.0,0.31583469571689876,0.37017027107978945,2.0,1.0,0.0,1.0
0.0,0.0,39.0,0.0,0.5490257981087444,14.0,10.0,0.708513538752767,0.6009262156863461,1.0,0.0,3.0,0.0
0.0,0.0,40.0,1.0,0.14791939615358773,7.0,9.0,0.4111910261027724,0.4983284156503618,2.0,2.0,1.0,3.0
0.0,0.0,41.0,1.0,0.7974785314023077,13.0,11.0,0.7132701422857287,0.7344521620075827,2.0,0.0,2.0,2.0
0.0,0.0,42.0,0.0,0.6951996154580967,14.0,13.0,0.7132463678890507,0.9133032056290535,5.0,0.0,0.0,4.0
0.0,0.0,43.0,1.0,0.4356668137754083,7.0,11.0,0.252527565518182,0.6404703625981705,1.0,2.0,0.0,3.0
0.0,0.0,44.0,1.0,0.49674872047351204,3.0,11.0,0.14187192763894077,0.7950128121716823,1.0,3.0,1.0,7.0
0.0,0.0,45.0,1.0,0.8308484470951083,11.0,9.0,0.4983099227685935,0.4540804718994888,2.0,0.0,2.0,2.0
0.0,0.0,46.0,1.0,0.34357047950576824,5.0,9.0,0.2729596834269227,0.6725861064384915,1.0,0.0,0.0,5.0
0.0,0.0,47.0,1.0,0.5688041075745152,14.0,11.0,0.744310538651216,0.8262596601647288,4.0,0.0,0.0,1.0
0.0,0.0,48.0,0.0,0.2673285042685577,10.0,11.0,0.6092406082423004,0.6954381348144529,4.0,2.0,1.0,4.0
0.0,0.0,49.0,0.0,0.4437960115023044,15.0,14.0,0.7673921902497935,0.8928715642334898,3.0,0.0,0.0,2.0
0.0,0.0,50.0,0.0,0.06635661771086332,2.0,5.0,0.08229678289563055,0.26992926841229625,1.0,0.0,0.0,4.0
0.0,0.0,51.0,1.0,0.08387339380978587,1.0,6.0,0.031409243174254954,0.3907521184281227,0.0,0.0,0.0,5.0
0.0,0.0,52.0,1.0,0.5886947586310192,13.0,12.0,0.5796172004420439,0.7033535042456786,3.0,0.0,2.0,4.0
0.0,0.0,53.0,0.0,0.7713623755281006,10.0,8.0,0.5817490366865996,0.591762881460571,0.0,0.0,3.0,1.0
0.0,0.0,54.0,0.0,0.7423555755207273,10.0,11.0,0.5175106301590905,0.7932962134219076,1.0,0.0,1.0,3.0
0.0,0.0,55.0,1.0,0.025212152940444654,3.0,10.0,0.19388136370047912,0.6509060193107458,1.0,1.0,0.0,7.0
0.0,0.0,56.0,1.0,0.306498129681563,4.0,8.0,0.2527302355640838,0.37587774920820577,1.0,3.0,0.0,2.0
0.0,0.0,57.0,0.0,0.062340292655498786,3.0,8.0,0.17329047303653464,0.4472289733806338,1.0,4.0,0.0,2.0
0.0,0.0,58.0,1.0,0.6141769447238006,6.0,8.0,0.28738359745161435,0.474368374258463,0.0,0.0,0.0,2.0
0.0,0.0,59.0,1.0,0.605844683025626,8.0,8.0,0.31233434954833683,0.4644191260612363,0.0,0.0,2.0,2.0
0.0,0.0,60.0,1.0,0.4306831198502179,13.0,9.0,0.7495548457381653,0.5834671936553573,4.0,0.0,1.0,1.0
0.0,0.0,61.0,0.0,0.6762048559479382,10.0,8.0,0.5601297989421624,0.4917242230498987,3.0,0.0,0.0,1.0
0.0,0.0,62.0,0.0,0.322072780768042,7.0,10.0,0.3243112700304124,0.7475793719014674,1.0,0.0,0.0,4.0
0.0,0.0,63.0,0.0,0.06424150368175152,6.0,10.0,0.36154271744683075,0.623485109772501,3.0,3.0,0.0,4.0
0.0,0.0,64.0,0.0,0.31013932752783213,1.0,8.0,0.0559660713662107,0.47728141498217436,0.0,1.0,0.0,6.0
0.0,0.0,65.0,0.0,0.24715490915847171,2.0,11.0,0.14663107851388021,0.7603407722790382,0.0,3.0,0.0,6.0
0.0,0.0,66.0,1.0,0.08371607007097925,4.0,10.0,0.21814657187039133,0.7373384570613806,1.0,1.0,0.0,6.0
0.0,0.0,67.0,1.0,0.12994567872055718,6.0,5.0,0.39506754784361237,0.32125314979850605,5.0,0.0,0.0,4.0
0.0,0.0,68.0,1.0,0.2798366847929543,5.0,5.0,0.3322479853423696,0.28805686817972515,3.0,1.0,1.0,3.0
0.0,0.0,69.0,1.0,0.6907834003993526,7.0,3.0,0.29584401885245903,0.1840932468198091,2.0,0.0,2.0,0.0
0.0,0.0,70.0,0.0,0.050797273202084714,2.0,5.0,0.11885724323308111,0.23951211026568203,0.0,0.0,0.0,3.0
0.0,0.0,71.0,0.0,0.19639658512069358,2.0,6.0,0.1506087381362898,0.29585620399729173,1.0,1.0,0.0,4.0
0.0,0.0,72.0,1.0,0.9728940570427501,8.0,7.0,0.41361754223358116,0.41090782599899617,2.0,0.0,1.0,2.0
0.0,0.0,73.0,1.0,0.18252821398306296,6.0,8.0,0.29666042924470726,0.45011421515028477,1.0,1.0,1.0,3.0
0.0,0.0,74.0,1.0,0.14848375813366288,4.0,9.0,0.19505498479193126,0.5700611282797058,2.0,1.0,0.0,6.0
0.0,0.0,75.0,0.0,0.8397004389372936,9.0,10.0,0.3145786314159214,0.49086692446225383,1.0,0.0,1.0,3.0
0.0,0.0,76.0,0.0,0.6586164950279231,11.0,9.0,0.38537651827600194,0.42881524769108675,3.0,0.0,1.0,2.0
0.0,0.0,77.0,0.0,0.4595666242971572,1.0,9.0,0.03271602705349875,0.5431243638567396,1.0,2.0,0.0,7.0
0.0,0.0,78.0,1.0,0.41391002545316924,5.0,5.0,0.26175417273651547,0.2849572359996397,2.0,1.0,1.0,2.0
0.0,0.0,79.0,0.0,0.7719639538796704,13.0,10.0,0.7278590872486018,0.5926797966112994,2.0,0.0,3.0,2.0
0.0,0.0,80.0,1.0,0.9030934739061165,10.0,11.0,0.3227371495330376,0.6357962392170813,1.0,0.0,0.0,2.0
0.0,0.0,81.0,1.0,0.5826199125831795,11.0,7.0,0.49986159010944264,0.5175969725368829,5.0,0.0,1.0,2.0
0.0,0.0,82.0,0.0,0.17730691277882116,4.0,12.0,0.26205839232962996,0.8805407659908565,2.0,3.0,0.0,7.0
0.0,0.0,83.0,0.0,0.4245589897316787,7.0,5.0,0.36317230498277153,0.24469837890516852,2.0,0.0,0.0,0.0
0.0,0.0,84.0,1.0,0.7809006194718565,7.0,6.0,0.30170220629927513,0.3254929221892861,0.0,0.0,2.0,1.0
0.0,0.0,85.0,0.0,0.9322027399810793,10.0,6.0,0.2722458879725329,0.36262135350122165,4.0,0.0,0.0,0.0
0.0,0.0,86.0,1.0,0.7550496518168657,10.0,8.0,0.4821134919935261,0.5437404320763015,2.0,0.0,0.0,0.0
0.0,0.0,87.0,0.0,0.143939416748894,3.0,5.0,0.15974457458128408,0.3047829314640436,2.0,3.0,0.0,1.0
0.0,0.0,88.0,1.0,0.06496530627280594,3.0,5.0,0.1183023316279534,0.343179617575037,2.0,1.0,0.0,3.0
0.0,0.0,89.0,0.0,0.23342213964858838,1.0,9.0,0.03061524446709384,0.5581571242314843,0.0,3.0,0.0,5.0
0.0,0.0,90.0,1.0,0.03084014136841884,7.0,12.0,0.3580903842189676,0.702947484655315,1.0,2.0,0.0,4.0
0.0,0.0,91.0,0.0,0.9014373400788837,18.0,14.0,1.0,0.8892253827052276,5.0,0.0,1.0,2.0
0.0,0.0,92.0,1.0,0.5328223252626462,11.0,7.0,0.5463267118195371,0.3502872705967242,4.0,0.0,2.0,2.0
0.0,0.0,93.0,0.0,0.19118243424815207,6.0,9.0,0.35093576453944125,0.5484796157329375,1.0,1.0,0.0,3.0
0.0,0.0,94.0,1.0,0.9381616878433919,10.0,6.0,0.4717451014039057,0.3332189221996432,4.0,0.0,1.0,1.0
0.0,0.0,95.0,0.0,0.11497775711408709,2.0,5.0,0.13843238055779042,0.25766946916085337,1.0,2.0,0.0,2.0
0.0,0.0,96.0,0.0,0.40641464469263255,13.0,10.0,0.712160922616305,0.704031741487105,1.0,0.0,2.0,0.0
0.0,0.0,97.0,0.0,0.7325987377624924,11.0,9.0,0.529500285027334,0.5799373955675284,3.0,0.0,1.0,2.0
0.0,0.0,98.0,0.0,0.9850083433562229,15.0,8.0,0.6803103820770804,0.42711933647331674,5.0,0.0,3.0,1.0
0.0,0.0,99.0,0.0,0.11412377584499844,7.0,9.0,0.4008367703822161,0.516630210245672,3.0,1.0,0.0,4.0
0.0,0.0,100.0,1.0,0.5596725867433422,14.0,14.0,0.6268166125228272,0.9863825967864531,3.0,0.0,0.0,3.0
0.0,0.0,101.0,0.0,0.47091332567818556,1.0,6.0,0.03750539655472652,0.3728714329607947,1.0,4.0,0.0,2.0
0.0,0.0,102.0,1.0,0.8016768006508751,9.0,7.0,0.5054186864225348,0.34989397354915963,2.0,0.0,1.0,1.0
0.0,0.0,103.0,0.0,0.4701885834066003,15.0,10.0,0.7331562675118233,0.4980647260156016,4.0,0.0,3.0,2.0
0.0,0.0,104.0,1.0,0.8753450417165923,13.0,7.0,0.5829849623394002,0.3841226757031115,6.0,0.0,1.0,1.0
0.0,0.0,105.0,0.0,0.1278544980657168,4.0,9.0,0.17308503145834486,0.45153739311616226,2.0,2.0,0.0,5.0
0.0,0.0,106.0,1.0,0.10184459324392015,6.0,10.0,0.28288960269384134,0.7034253206867012,4.0,4.0,0.0,4.0
0.0,0.0,107.0,0.0,0.347225055119337,9.0,12.0,0.5013286543955534,0.7129042651289001,0.0,1.0,2.0,4.0
0.0,0.0,108.0,0.0,0.6343805495472487,16.0,12.0,0.8325860249498549,0.771483756195123,3.0,0.0,2.0,1.0
0.0,0.0,109.0,1.0,0.30458344887232935,8.0,13.0,0.43244349624556067,0.8078812684978446,2.0,1.0,0.0,6.0
0.0,0.0,110.0,0.0,0.874098852466595,12.0,10.0,0.5176142313884264,0.6491330756885494,2.0,0.0,1.0,1.0
0.0,0.0,111.0,0.0,0.8901723397294999,15.0,9.0,0.8169066791466637,0.547021075375033,4.0,0.0,2.0,0.0
0.0,0.0,112.0,0.0,0.34661068767773806,10.0,8.0,0.5311516158611586,0.6440943696570886,4.0,1.0,2.0,3.0
0.0,0.0,113.0,1.0,0.7564481987312279,8.0,8.0,0.26602972338173175,0.3630772105236425,3.0,0.0,0.0,3.0
0.0,0.0,114.0,1.0,0.12543152072323693,2.0,6.0,0.11795868645525669,0.4456393317383177,1.0,0.0,0.0,5.0
0.0,0.0,115.0,1.0,0.477371220098867,5.0,2.0,0.2382969025479627,0.09899944792372072,4.0,1.0,1.0,1.0
0.0,0.0,116.0,1.0,0.11168455414891365,2.0,6.0,0.08357756129890277,0.29908567840119826,1.0,4.0,0.0,1.0
0.0,0.0,117.0,0.0,0.037741134645840946,7.0,6.0,0.3983993295734749,0.3424706660883181,3.0,0.0,0.0,2.0
0.0,0.0,118.0,1.0,0.5658807423428596,17.0,12.0,0.7838339409748208,0.8826226591400989,3.0,0.0,3.0,1.0
0.0,0.0,119.0,1.0,0.48743804829976956,11.0,7.0,0.5605878474273751,0.4882259832925157,3.0,0.0,1.0,0.0
0.0,0.0,120.0,0.0,0.32282177177830285,8.0,10.0,0.3739538970961853,0.5114814741612685,2.0,1.0,1.0,4.0
0.0,0.0,121.0,1.0,0.808256810512776,11.0,12.0,0.4677419141259738,0.7354263696410501,1.0,0.0,2.0,4.0
0.0,0.0,122.0,1.0,0.2512192543031704,14.0,10.0,0.8535360168662245,0.7989475793198164,4.0,0.0,1.0,1.0
0.0,0.0,123.0,1.0,0.47100699562966597,13.0,10.0,0.7132518919220873,0.6346626339697092,2.0,0.0,3.0,2.0
0.0,0.0,124.0,0.0,0.49616220988054216,9.0,5.0,0.3361646524468482,0.28792288015524176,4.0,0.0,1.0,1.0
0.0,0.0,125.0,1.0,0.8872564346233334,8.0,10.0,0.3393524888338793,0.6269257337275647,0.0,0.0,0.0,2.0
0.0,0.0,126.0,1.0,0.8403729463473637,13.0,8.0,0.67942297339151,0.501630981620308,2.0,0.0,5.0,2.0
0.0,0.0,127.0,0.0,0.3891980502458544,4.0,9.0,0.1715542605309335,0.47444142357016333,0.0,3.0,1.0,3.0
0.0,0.0,128.0,1.0,0.8131332286225816,6.0,9.0,0.19735740496403517,0.5738258857641731,0.0,0.0,0.0,3.0
0.0,0.0,129.0,1.0,0.6853025563152191,12.0,8.0,0.6534906993417927,0.5163752442951286,3.0,0.0,1.0,0.0
0.0,0.0,130.0,1.0,0.05875558526614433,4.0,7.0,0.23557205592081246,0.43695677234222113,2.0,1.0,0.0,4.0
0.0,0.0,131.0,0.0,0.2569258597676479,6.0,5.0,0.3117230542383224,0.23804321966575984,3.0,1.0,0.0,1.0
0.0,0.0,132.0,0.0,0.25544372385592584,6.0,10.0,0.328972715298879,0.6077875733448251,2.0,0.0,1.0,7.0
0.0,0.0,133.0,0.0,0.09087247230774886,10.0,13.0,0.5610682782083277,1.0,4.0,4.0,0.0,3.0
0.0,0.0,134.0,0.0,0.002691016019422565,9.0,12.0,0.528149885733303,0.8826552406412577,4.0,3.0,0.0,4.0
0.0,0.0,135.0,0.0,0.4095343389591073,15.0,12.0,0.8263574497449245,0.8000989005196989,5.0,1.0,3.0,4.0
0.0,0.0,136.0,1.0,0.4633293011882881,15.0,13.0,0.7913687898925335,0.8165240276756415,2.0,0.0,1.0,1.0
0.0,0.0,137.0,1.0,0.8997660126398771,8.0,6.0,0.39398340884335487,0.3646748783329775,2.0,0.0,2.0,2.0
0.0,0.0,138.0,1.0,0.09904697089557912,5.0,10.0,0.247931247590287,0.6899432858641495,2.0,1.0,0.0,6.0
0.0,0.0,139.0,0.0,0.7477467722842444,13.0,9.0,0.564920133377308,0.5974874348660602,2.0,0.0,3.0,1.0
0.0,0.0,140.0,1.0,0.09420224283514733,2.0,12.0,0.07450394817708296,0.9099773468347783,0.0,4.0,0.0,6.0
0.0,0.0,141.0,1.0,0.19054782847319107,4.0,8.0,0.14763479473630758,0.5433567820414184,1.0,1.0,0.0,4.0
0.0,0.0,142.0,0.0,0.7073434204789383,9.0,5.0,0.38753914782627064,0.22795465766675513,2.0,0.0,2.0,0.0
0.0,0.0,143.0,0.0,0.3123247687270796,2.0,6.0,0.12118762319274282,0.3894984207816857,1.0,3.0,0.0,2.0
0.0,0.0,144.0,0.0,0.09181956626752197,3.0,4.0,0.09320613613266363,0.25861639982936974,3.0,1.0,0.0,3.0
0.0,0.0,145.0,1.0,0.7458010955869244,11.0,8.0,0.46084019240072205,0.5008491319209311,5.0,0.0,1.0,3.0
0.0,0.0,146.0,1.0,0.39720969247450666,9.0,6.0,0.6407459313813095,0.4228428125841132,2.0,0.0,1.0,0.0
0.0,0.0,147.0,0.0,0.5864365151543881,14.0,10.0,0.7900854532394553,0.6035951742374379,4.0,0.0,1.0,1.0
0.0,0.0,148.0,0.0,0.34795375620904945,1.0,6.0,0.05963750396307183,0.42651714044846684,1.0,2.0,0.0,4.0
0.0,0.0,149.0,1.0,0.8988263267794592,13.0,10.0,0.6687592820444032,0.5643399349832021,2.0,0.0,3.0,2.0
0.0,0.0,150.0,0.0,0.46027508133757056,7.0,6.0,0.26277112012499815,0.3759216261560123,2.0,1.0,1.0,1.0
0.0,0.0,151.0,1.0,0.14240702272385453,3.0,4.0,0.13336868940594823,0.2869687587316997,0.0,1.0,1.0,1.0
0.0,0.0,152.0,0.0,0.8750651897710975,10.0,6.0,0.465129627189741,0.3791029163194585,3.0,0.0,1.0,0.0
0.0,0.0,153.0,0.0,0.6980651840385824,11.0,8.0,0.5774020242941853,0.5379635338344553,2.0,0.0,1.0,0.0
0.0,0.0,154.0,1.0,0.1226213049794237,1.0,4.0,0.05648613466425352,0.16947420414007722,1.0,1.0,0.0,3.0
0.0,0.0,155.0,1.0,0.8914925458385116,10.0,9.0,0.47757534453876327,0.6455088587308129,1.0,0.0,0.0,0.0
0.0,0.0,156.0,0.0,0.9670696278244654,11.0,11.0,0.5143569357217886,0.8930333872937614,2.0,0.0,1.0,3.0
0.0,0.0,157.0,1.0,0.7397728991980091,6.0,6.0,0.3145916215501749,0.30801502480130194,0.0,0.0,1.0,1.0
0.0,0.0,158.0,0.0,0.5646567969469377,12.0,10.0,0.5838062048164067,0.596935651983164,4.0,0.0,0.0,2.0
0.0,0.0,159.0,1.0,0.7322904518530466,3.0,6.0,0.14239553134608973,0.2686619173545833,0.0,0.0,0.0,3.0
0.0,0.0,160.0,0.0,0.1630275234732187,5.0,12.0,0.2721749735142983,0.7457765568649959,0.0,2.0,0.0,5.0
0.0,0.0,161.0,1.0,0.6539242895662996,10.0,7.0,0.5109233841127436,0.36004715019823985,2.0,0.0,1.0,0.0
0.0,0.0,162.0,1.0,0.45479981046208295,11.0,7.0,0.5148666500306778,0.379806254596641,4.0,0.0,2.0,2.0
0.0,0.0,163.0,0.0,0.5252447676359518,7.0,7.0,0.35076172028299757,0.46020228669531515,1.0,0.0,0.0,1.0
0.0,0.0,164.0,1.0,0.7655235044371108,12.0,8.0,0.6739455601852519,0.6084799073133822,3.0,0.0,2.0,1.0
0.0,0.0,165.0,1.0,0.5625222142378419,14.0,10.0,0.580407938788641,0.6032616253082596,3.0,0.0,2.0,1.0
0.0,0.0,166.0,0.0,0.8635610184660483,10.0,6.0,0.4754867113108558,0.37572651830479786,5.0,0.0,0.0,1.0
0.0,0.0,167.0,0.0,0.0430320345302615,3.0,5.0,0.11445982790934203,0.22606119771436525,2.0,1.0,0.0,3.0
0.0,0.0,168.0,0.0,0.6416217644876426,11.0,8.0,0.6468687962058532,0.43642558896334466,2.0,0.0,2.0,1.0
0.0,0.0,169.0,0.0,0.04681312641245372,7.0,7.0,0.38696762010740227,0.46333311921732184,2.0,1.0,0.0,1.0
0.0,0.0,170.0,1.0,0.6696728272645034,12.0,12.0,0.6565596758412015,0.789634414743947,0.0,0.0,2.0,2.0
0.0,0.0,171.0,0.0,0.8429512661965591,7.0,5.0,0.30009193686879876,0.3043665381519754,2.0,0.0,1.0,1.0
0.0,0.0,172.0,1.0,0.245547434566459,2.0,4.0,0.1033291567225209,0.2384398857643752,1.0,0.0,0.0,3.0
0.0,0.0,173.0,1.0,0.19872394352087064,2.0,3.0,0.06487175267041646,0.20704931994629241,1.0,0.0,0.0,2.0
0.0,0.0,174.0,1.0,0.46694663321657337,9.0,8.0,0.4581844562169623,0.5162428879880486,2.0,0.0,1.0,2.0
0.0,0.0,175.0,0.0,0.7339323261142257,8.0,7.0,0.37877650842657923,0.4837003528902518,3.0,0.0,0.0,2.0
0.0,0.0,176.0,1.0,0.2211671271179484,7.0,9.0,0.31148381705045247,0.6387482428221923,3.0,3.0,1.0,3.0
0.0,0.0,177.0,0.0,0.8370308554247864,10.0,4.0,0.5452807416702892,0.24172491672569296,6.0,0.0,1.0,1.0
0.0,0.0,178.0,1.0,0.6530513894761815,8.0,5.0,0.39793834450589005,0.3083855980566312,4.0,0.0,1.0,2.0
0.0,0.0,179.0,1.0,0.5874421670507685,12.0,10.0,0.5981126820442008,0.6723201390116794,1.0,0.0,2.0,1.0
0.0,0.0,180.0,0.0,0.11863671605395665,3.0,10.0,0.13419472747724354,0.4846824261132913,0.0,3.0,0.0,4.0
0.0,0.0,181.0,0.0,0.6790322547864438,13.0,7.0,0.5701306830407936,0.3721086584470754,6.0,0.0,1.0,1.0
0.0,0.0,182.0,0.0,0.2822941622805216,6.0,9.0,0.33126133531091934,0.4991642684527902,3.0,1.0,1.0,6.0
0.0,0.0,183.0,1.0,0.574782033580639,15.0,6.0,0.7634748415975258,0.35619031338823204,6.0,0.0,3.0,0.0
0.0,0.0,184.0,1.0,0.8281459678645082,9.0,10.0,0.5439806893262465,0.7309729359334413,1.0,0.0,0.0,2.0
0.0,0.0,185.0,0.0,0.2339210513611636,3.0,9.0,0.17975950566796764,0.5517775155619471,0.0,3.0,0.0,3.0
0.0,0.0,186.0,0.0,0.9029674923443585,17.0,12.0,0.986065917679574,0.7555556089711554,5.0,0.0,2.0,2.0
0.0,0.0,187.0,0.0,0.5775911304040914,12.0,7.0,0.5750641695849095,0.4754072086918803,2.0,0.0,4.0,1.0
0.0,0.0,188.0,1.0,0.007461947210074871,2.0,8.0,0.12478008329367506,0.5154644726167422,0.0,2.0,0.0,4.0
0.0,0.0,189.0,1.0,0.934043460735554,11.0,10.0,0.5681876841114621,0.7404266812196437,1.0,0.0,1.0,1.0
0.0,0.0,190.0,1.0,0.7456366301405939,12.0,9.0,0.6548416382938186,0.5203355651514558,4.0,0.0,1.0,2.0
0.0,0.0,191.0,0.0,0.39638667965129293,14.0,8.0,0.7091779693173433,0.5379108246421349,4.0,1.0,4.0,1.0
0.0,0.0,192.0,1.0,0.46251119638255456,3.0,3.0,0.14951685955460023,0.20021065525397772,1.0,0.0,1.0,2.0
0.0,0.0,193.0,0.0,0.5078451487937646,8.0,3.0,0.4395012246379678,0.16941013264789298,4.0,0.0,1.0,0.0
0.0,0.0,194.0,0.0,0.5097394237571746,11.0,8.0,0.5074381873953251,0.35197387782121586,2.0,0.0,3.0,2.0
0.0,0.0,195.0,0.0,0.9962072706748369,12.0,11.0,0.5404942015046372,0.6898477419841849,0.0,0.0,1.0,0.0
0.0,0.0,196.0,0.0,0.5668580366746988,6.0,7.0,0.31434235215244805,0.39863103890499396,3.0,0.0,0.0,4.0
0.0,0.0,197.0,0.0,0.11381479458372534,7.0,9.0,0.3745021349394141,0.6702051773300042,5.0,2.0,0.0,5.0
0.0,0.0,198.0,0.0,0.5595257024854002,12.0,9.0,0.5410460477483443,0.5711921346386327,2.0,0.0,1.0,0.0
0.0,0.0,199.0,0.0,0.16865476138507085,1.0,5.0,0.031562438843111586,0.23924623138391585,1.0,2.0,0.0,3.0
0.0,1.0,0.0,0.0,0.9695761986959965,9.0,5.0,0.30573500315730195,0.2239457373964326,4.0,0.0,1.0,1.0
0.0,1.0,1.0,1.0,0.2160434276206472,4.0,4.0,0.22842388409956305,0.2349497434848068,2.0,1.0,0.0,1.0
0.0,1.0,2.0,1.0,0.6294965599986877,13.0,10.0,0.7061101305213008,0.604841960987296,3.0,0.0,3.0,3.0
0.0,1.0,3.0,1.0,0.12802155552276084,2.0,4.0,0.06028476674528322,0.14485799636210184,0.0,1.0,0.0,1.0
0.0,1.0,4.0,0.0,0.068927729509494,5.0,12.0,0.21540429378284448,0.6551133309268402,1.0,0.0,0.0,8.0
0.0,1.0,5.0,1.0,0.17922108993044905,8.0,9.0,0.43671311269410457,0.5416558464301342,2.0,0.0,0.0,3.0
0.0,1.0,6.0,0.0,0.7647456459704031,12.0,11.0,0.5427438290417614,0.6823743951911597,3.0,0.0,1.0,3.0
