gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.7,0.0,0.0,1.0,0.21468688901682664,2.0,6.0,0.06911518201852612,0.2460356067841637,0.0,1.0,0.0,3.0
-0.7,0.0,1.0,0.0,0.9095023713416636,8.0,3.0,0.25082578915931203,0.13957269941957223,5.0,0.0,0.0,0.0
-0.7,0.0,2.0,1.0,0.8172353731634568,13.0,10.0,0.5961477390109164,0.6432876402518428,3.0,0.0,1.0,1.0
-0.7,0.0,3.0,0.0,0.9038804747351074,18.0,13.0,0.9982116014853535,0.9316412985003062,5.0,0.0,2.0,2.0
-0.7,0.0,4.0,0.0,0.706879269974428,14.0,10.0,0.5151695832586975,0.6759935646387268,1.0,0.0,6.0,3.0
-0.7,0.0,5.0,0.0,0.11807620134088448,5.0,4.0,0.2587539546372768,0.24682253840174828,4.0,2.0,0.0,1.0
-0.7,0.0,6.0,1.0,0.09240081507565423,5.0,4.0,0.21503076534464674,0.2201848334054445,2.0,0.0,0.0,1.0
-0.7,0.0,7.0,0.0,0.5619739983126795,8.0,5.0,0.4366705370499987,0.23324907251949262,3.0,0.0,2.0,2.0
-0.7,0.0,8.0,1.0,0.5714119651861759,11.0,4.0,0.4183856577679853,0.2290980910873079,2.0,0.0,5.0,0.0
-0.7,0.0,9.0,0.0,0.038956964574643815,5.0,9.0,0.2738236902854966,0.6687989668284239,3.0,3.0,0.0,4.0
-0.7,0.0,10.0,0.0,0.32654746569377546,2.0,5.0,0.09593617068004917,0.25833334607499786,1.0,2.0,0.0,2.0
-0.7,0.0,11.0,1.0,0.29081818399911286,9.0,10.0,0.4612476281508369,0.5509827109895207,2.0,2.0,1.0,2.0
-0.7,0.0,12.0,0.0,0.5105631773544871,14.0,9.0,0.6229657071089044,0.5715173576999697,4.0,0.0,1.0,0.0
-0.7,0.0,13.0,0.0,0.30384681613764786,13.0,12.0,0.7157983677803456,0.7186320990195957,2.0,1.0,3.0,3.0
-0.7,0.0,14.0,1.0,0.3037439848381618,2.0,7.0,0.09824559335363937,0.46954874721460127,2.0,2.0,0.0,5.0
-0.7,0.0,15.0,1.0,0.14317216178281733,1.0,5.0,0.06536635176116962,0.2677057971574747,1.0,1.0,0.0,4.0
-0.7,0.0,16.0,0.0,0.036330028519636404,1.0,6.0,0.052405048301080746,0.3231037152499691,1.0,1.0,0.0,5.0
-0.7,0.0,17.0,0.0,0.3992353379934255,12.0,11.0,0.5482896115327167,0.7197685622380444,3.0,0.0,0.0,2.0
-0.7,0.0,18.0,1.0,0.7468420326825728,16.0,9.0,0.7207438639033114,0.579318276803762,5.0,0.0,3.0,1.0
-0.7,0.0,19.0,1.0,0.8549677477614205,8.0,7.0,0.2855121400634425,0.3207948427348214,3.0,0.0,1.0,3.0
-0.7,0.0,20.0,1.0,0.6546804603259065,9.0,7.0,0.481521449973184,0.4260687545192134,1.0,0.0,3.0,2.0
-0.7,0.0,21.0,0.0,0.9662900439556562,16.0,7.0,0.8130621941575175,0.38022065508535113,5.0,0.0,4.0,0.0
-0.7,0.0,22.0,1.0,0.6436553274198422,13.0,8.0,0.5312004148776922,0.37947716415406757,3.0,0.0,3.0,1.0
-0.7,0.0,23.0,0.0,0.7442671715418359,12.0,10.0,0.545197177983566,0.5278740863024959,3.0,0.0,0.0,1.0
-0.7,0.0,24.0,1.0,0.8320025806004527,0.0,6.0,0.0,0.32983457052744664,0.0,3.0,0.0,3.0
-0.7,0.0,25.0,1.0,0.005958057194502042,4.0,5.0,0.19385459076416958,0.26944538134870233,2.0,1.0,0.0,2.0
-0.7,0.0,26.0,0.0,0.5333576729256835,12.0,7.0,0.7891928839668119,0.41832810335446735,3.0,0.0,4.0,2.0
-0.7,0.0,27.0,1.0,0.9208275727387559,10.0,9.0,0.5462638725720619,0.5112222801525619,1.0,0.0,2.0,2.0
-0.7,0.0,28.0,0.0,0.1832838663977726,3.0,4.0,0.14663616830736528,0.24132634740724687,2.0,0.0,0.0,3.0
-0.7,0.0,29.0,1.0,0.9869481821956921,0.0,5.0,0.0,0.19629529503332654,0.0,2.0,0.0,3.0
-0.7,0.0,30.0,1.0,0.4695920874499636,12.0,6.0,0.602495821495627,0.33616161715294796,4.0,1.0,3.0,0.0
-0.7,0.0,31.0,1.0,0.5562574128788057,12.0,7.0,0.5277245811373583,0.4397139749089325,3.0,0.0,2.0,0.0
-0.7,0.0,32.0,0.0,0.2511300020650048,2.0,2.0,0.08470390346540255,0.15397338996331272,2.0,1.0,0.0,1.0
-0.7,0.0,33.0,0.0,0.4361622412042425,12.0,9.0,0.5038727320146179,0.342083873444714,2.0,0.0,2.0,1.0
-0.7,0.0,34.0,0.0,0.8251410816019913,10.0,5.0,0.4361081175447699,0.27507961862611474,3.0,0.0,2.0,0.0
-0.7,0.0,35.0,1.0,0.6369874857059379,17.0,12.0,0.9298760405222265,0.7553930965551413,5.0,0.0,3.0,3.0
-0.7,0.0,36.0,0.0,0.823006595609082,9.0,7.0,0.4628529228163577,0.452919989554726,1.0,0.0,1.0,0.0
-0.7,0.0,37.0,0.0,0.28336614285913253,11.0,12.0,0.44166994157043904,0.6778800153956334,2.0,0.0,0.0,3.0
-0.7,0.0,38.0,1.0,0.4507293191673649,16.0,13.0,0.7168934654223618,1.0,2.0,0.0,3.0,2.0
-0.7,0.0,39.0,1.0,0.1748522179179871,1.0,10.0,0.02520415386228272,0.5831097260735371,1.0,6.0,0.0,4.0
-0.7,0.0,40.0,0.0,0.04499599974025348,3.0,12.0,0.13909392424109576,0.6720981163046426,1.0,2.0,0.0,8.0
-0.7,0.0,41.0,0.0,0.6661224241001631,15.0,9.0,0.8749193004100475,0.6383474901609834,5.0,0.0,1.0,0.0
-0.7,0.0,42.0,0.0,0.32638728586656496,4.0,8.0,0.20177036887919292,0.4677200784358147,1.0,2.0,0.0,3.0
-0.7,0.0,43.0,0.0,0.2591235517624423,7.0,6.0,0.4315437669987959,0.447700809420747,3.0,0.0,0.0,2.0
-0.7,0.0,44.0,1.0,0.7478005686592556,12.0,11.0,0.6258847368671379,0.7203181016989977,1.0,0.0,2.0,2.0
-0.7,0.0,45.0,1.0,0.695833139867519,12.0,6.0,0.7015199001497606,0.41861392696934097,2.0,0.0,4.0,0.0
-0.7,0.0,46.0,1.0,0.965867770377594,6.0,4.0,0.21765186826739422,0.15127038161469103,4.0,0.0,0.0,2.0
-0.7,0.0,47.0,0.0,0.3349038546704559,12.0,9.0,0.7177085961435529,0.5829246194074945,3.0,1.0,2.0,1.0
-0.7,0.0,48.0,1.0,0.8893338697884594,9.0,6.0,0.35370592000663964,0.3209181916188928,3.0,0.0,0.0,0.0
-0.7,0.0,49.0,1.0,0.42776545485268735,1.0,4.0,0.03835471899362257,0.14070884433113337,0.0,1.0,0.0,2.0
-0.7,0.0,50.0,1.0,0.9326725756680871,16.0,10.0,1.0,0.6717385406524155,2.0,0.0,5.0,1.0
-0.7,0.0,51.0,0.0,0.7684400356776071,7.0,4.0,0.34982793812467666,0.22526843346379286,0.0,0.0,4.0,1.0
-0.7,0.0,52.0,1.0,0.21609459094336847,3.0,7.0,0.11217515152958624,0.3684272462985891,2.0,2.0,0.0,4.0
-0.7,0.0,53.0,1.0,0.8605669047866564,9.0,5.0,0.4206483408329496,0.2250917943998376,2.0,0.0,4.0,2.0
-0.7,0.0,54.0,1.0,0.8571087486380585,8.0,5.0,0.34651675470426385,0.24477510619256596,4.0,0.0,1.0,2.0
-0.7,0.0,55.0,1.0,0.9995985243122536,6.0,2.0,0.23877343101340595,0.05988550230697074,2.0,0.0,2.0,0.0
-0.7,0.0,56.0,0.0,0.301664042459554,13.0,7.0,0.5906614781606351,0.37759361171604927,5.0,0.0,3.0,2.0
-0.7,0.0,57.0,1.0,0.27691977085195174,0.0,4.0,0.0,0.15624386645729033,0.0,1.0,0.0,3.0
-0.7,0.0,58.0,1.0,0.33914404236616347,7.0,7.0,0.34472371182425554,0.31914558490663275,2.0,0.0,2.0,4.0
-0.7,0.0,59.0,0.0,0.22408316518713312,6.0,12.0,0.2998697325248221,0.7946889382916623,2.0,1.0,1.0,8.0
-0.7,0.0,60.0,1.0,0.30511419944510443,10.0,12.0,0.6019480117010964,0.9019115611187688,1.0,1.0,0.0,2.0
-0.7,0.0,61.0,1.0,0.7134250476308246,9.0,6.0,0.38506256111841364,0.2974756187722729,4.0,0.0,1.0,2.0
-0.7,0.0,62.0,0.0,0.6265154097378605,11.0,9.0,0.521141991638879,0.4818134367691109,2.0,0.0,3.0,3.0
-0.7,0.0,63.0,0.0,0.244267996735125,2.0,5.0,0.13424399892247216,0.28179225136804353,2.0,1.0,0.0,4.0
-0.7,0.0,64.0,0.0,0.19325979443655517,2.0,7.0,0.08728207241148693,0.44408547320967817,0.0,2.0,0.0,3.0
-0.7,0.0,65.0,0.0,0.9901786508038555,13.0,10.0,0.5993458032746363,0.6573685743540978,4.0,0.0,2.0,3.0
-0.7,0.0,66.0,0.0,0.3680732999897467,6.0,6.0,0.2564858258551639,0.32339342994989445,2.0,1.0,0.0,1.0
-0.7,0.0,67.0,0.0,0.1810468666253544,3.0,8.0,0.12483884850159163,0.4662568380024157,1.0,1.0,0.0,5.0
-0.7,0.0,68.0,0.0,0.25188527770680724,9.0,15.0,0.46292418716739325,0.8534965762199984,3.0,3.0,1.0,7.0
-0.7,0.0,69.0,1.0,0.8437278306232037,16.0,13.0,0.8278726516378287,0.8902164474425481,3.0,0.0,3.0,3.0
-0.7,0.0,70.0,1.0,0.4296956774885812,7.0,9.0,0.3154592650208688,0.5299487432704719,1.0,1.0,1.0,3.0
-0.7,0.0,71.0,0.0,0.7390790706934468,11.0,9.0,0.5922674389875584,0.5995795532433654,1.0,0.0,2.0,1.0
-0.7,0.0,72.0,1.0,0.14280213746836024,6.0,13.0,0.3049849698961153,0.7909593037288215,1.0,2.0,0.0,6.0
-0.7,0.0,73.0,1.0,0.7579654347834903,11.0,7.0,0.33852286320975394,0.43613439416136557,4.0,0.0,1.0,1.0
-0.7,0.0,74.0,1.0,0.8144134964097818,11.0,8.0,0.5548940563801813,0.5018981383885562,3.0,0.0,1.0,1.0
-0.7,0.0,75.0,0.0,0.3094150769824373,3.0,5.0,0.15102242671821983,0.26230015210214197,1.0,2.0,0.0,1.0
-0.7,0.0,76.0,0.0,0.044345001064540424,2.0,13.0,0.09750959514345842,0.653612124657539,0.0,8.0,0.0,3.0
-0.7,0.0,77.0,0.0,0.024860008605800843,5.0,11.0,0.19898695076570388,0.46504927622615294,2.0,2.0,0.0,6.0
-0.7,0.0,78.0,0.0,0.35505278689041087,6.0,7.0,0.30325955817490136,0.3933152628126835,1.0,0.0,1.0,3.0
-0.7,0.0,79.0,0.0,0.9119791127927072,13.0,6.0,0.3542317657948383,0.3632155157679494,5.0,0.0,2.0,0.0
-0.7,0.0,80.0,1.0,0.11125097444127774,2.0,9.0,0.06202220026063368,0.6083815557483566,1.0,3.0,0.0,5.0
-0.7,0.0,81.0,1.0,0.7526286898597675,13.0,9.0,0.5462900979645144,0.4748712461149888,4.0,0.0,3.0,3.0
-0.7,0.0,82.0,0.0,0.6696242717229092,8.0,5.0,0.32273486615721525,0.28032118444734744,2.0,0.0,2.0,1.0
-0.7,0.0,83.0,0.0,0.5497785324186689,12.0,11.0,0.6288465625493461,0.6994770622908134,2.0,0.0,2.0,3.0
-0.7,0.0,84.0,1.0,0.24321965274798474,5.0,6.0,0.17586035028674174,0.2756614685540636,2.0,1.0,0.0,2.0
-0.7,0.0,85.0,1.0,0.2607918552515799,10.0,10.0,0.6062421496862512,0.6512487414465159,4.0,0.0,0.0,4.0
-0.7,0.0,86.0,0.0,0.9486661724354164,13.0,11.0,0.8454298497101079,0.775740248465307,4.0,0.0,1.0,3.0
-0.7,0.0,87.0,0.0,0.07127456329147219,0.0,2.0,0.0,0.06243864759703826,0.0,0.0,0.0,2.0
-0.7,0.0,88.0,1.0,0.26502522209495183,5.0,7.0,0.24691530806724718,0.3348349063878531,4.0,3.0,0.0,3.0
-0.7,0.0,89.0,0.0,0.10349057718127075,5.0,8.0,0.2314729829038193,0.3737075224464246,1.0,1.0,0.0,3.0
-0.7,0.0,90.0,0.0,0.3315606774249965,5.0,9.0,0.2211940982774852,0.43615113290027396,2.0,2.0,1.0,5.0
-0.7,0.0,91.0,0.0,0.3631985476161965,7.0,10.0,0.20296452969442344,0.4568170663242093,2.0,2.0,1.0,4.0
-0.7,0.0,92.0,0.0,0.2650387582290835,1.0,7.0,0.009647987776192949,0.4511880611751164,1.0,2.0,0.0,5.0
-0.7,0.0,93.0,1.0,0.8714112708519856,9.0,9.0,0.476103788451441,0.4938973325150348,3.0,0.0,2.0,5.0
-0.7,0.0,94.0,1.0,0.8301477454137399,8.0,8.0,0.3987172611045029,0.3799475937007758,1.0,1.0,0.0,0.0
-0.7,0.0,95.0,1.0,0.97952198012043,13.0,10.0,0.7170917050078105,0.5879241741405177,3.0,0.0,3.0,3.0
-0.7,0.0,96.0,0.0,0.5463183163949487,10.0,11.0,0.38039562899060464,0.641749802046865,2.0,0.0,1.0,4.0
-0.7,0.0,97.0,0.0,0.5502365517103456,11.0,8.0,0.44379137929377355,0.4577409567359078,1.0,0.0,5.0,3.0
-0.7,0.0,98.0,1.0,0.11295392520061687,3.0,13.0,0.1522791043605007,0.8921394438041969,1.0,3.0,0.0,8.0
-0.7,0.0,99.0,1.0,0.7037692330610325,12.0,9.0,0.6382003655587408,0.6140376657761135,2.0,0.0,1.0,0.0
-0.7,0.0,100.0,1.0,0.8615867251333434,15.0,15.0,0.7915054957239794,0.9415180501151191,1.0,0.0,1.0,2.0
-0.7,0.0,101.0,1.0,0.02474555396430922,5.0,6.0,0.2622511295973142,0.277552257660828,2.0,2.0,0.0,1.0
-0.7,0.0,102.0,0.0,0.9335368825283972,15.0,13.0,0.8782798327659996,0.8315329202337428,3.0,0.0,1.0,2.0
-0.7,0.0,103.0,0.0,0.8331019622395557,10.0,8.0,0.5412419581087679,0.45324239311862047,2.0,0.0,2.0,2.0
-0.7,0.0,104.0,1.0,0.385319992446691,4.0,7.0,0.18202931645014292,0.3867846001400464,1.0,2.0,1.0,3.0
-0.7,0.0,105.0,1.0,0.24208023194125639,7.0,6.0,0.40458611410784556,0.44008873531633197,3.0,1.0,1.0,2.0
-0.7,0.0,106.0,0.0,0.3971965590028601,4.0,5.0,0.23271830628780885,0.3297732759089085,1.0,1.0,1.0,2.0
-0.7,0.0,107.0,0.0,0.13101874275050418,6.0,9.0,0.30678003292380457,0.35806848216469894,4.0,1.0,0.0,6.0
-0.7,0.0,108.0,1.0,0.96455811475694,0.0,3.0,0.0,0.1855005987145378,0.0,1.0,0.0,2.0
-0.7,0.0,109.0,0.0,0.1956115986982746,0.0,4.0,0.0,0.2071796818724465,0.0,1.0,0.0,3.0
-0.7,0.0,110.0,0.0,0.2098680648214234,4.0,11.0,0.19856001804156143,0.7206816677439544,0.0,2.0,0.0,5.0
-0.7,0.0,111.0,1.0,0.6898679571566512,10.0,3.0,0.37269248394890514,0.20519777955560914,7.0,0.0,1.0,1.0
-0.7,0.0,112.0,0.0,0.4458043695404236,3.0,7.0,0.11177439831708456,0.3667279597003182,1.0,2.0,0.0,3.0
-0.7,0.0,113.0,0.0,0.40283490963632695,3.0,7.0,0.07292783574268413,0.48622018320340193,3.0,3.0,0.0,4.0
-0.7,0.0,114.0,0.0,0.5902924883059112,8.0,7.0,0.2938643950178408,0.37510788263990996,1.0,0.0,1.0,1.0
-0.7,0.0,115.0,0.0,0.05770424960306242,5.0,4.0,0.22912773258486985,0.2430884835493988,3.0,0.0,0.0,2.0
-0.7,0.0,116.0,1.0,0.27427047103103575,4.0,9.0,0.21000389005655154,0.5439370304820028,1.0,3.0,1.0,4.0
-0.7,0.0,117.0,1.0,0.26081586264924106,2.0,9.0,0.11974118273458774,0.3744552125182608,1.0,1.0,0.0,7.0
-0.7,0.0,118.0,0.0,0.4039936432045158,3.0,8.0,0.10581253511743796,0.3764112599177577,2.0,2.0,0.0,5.0
-0.7,0.0,119.0,0.0,0.7644737956736372,15.0,7.0,0.823153453437827,0.30102639455639424,5.0,0.0,4.0,1.0
-0.7,0.0,120.0,0.0,0.4037815712509578,5.0,9.0,0.2256120162712021,0.4654329314442346,1.0,1.0,1.0,5.0
-0.7,0.0,121.0,0.0,0.3583390298904252,2.0,8.0,0.06734172659580252,0.4465817914100463,1.0,1.0,0.0,6.0
-0.7,0.0,122.0,0.0,0.38473060452926533,11.0,8.0,0.5091798018932554,0.46340566000194827,3.0,1.0,2.0,1.0
-0.7,0.0,123.0,1.0,0.11232874164862694,6.0,8.0,0.23923678649102254,0.4490145636529401,4.0,1.0,0.0,5.0
-0.7,0.0,124.0,0.0,0.7326404607199499,1.0,2.0,0.06656591559163627,0.19133933157535615,1.0,2.0,0.0,0.0
-0.7,0.0,125.0,0.0,0.9818996578929605,0.0,1.0,0.0,0.05120014142372863,0.0,1.0,0.0,0.0
-0.7,0.0,126.0,1.0,0.6603806382612301,1.0,4.0,0.03159540039299023,0.25232688710747525,1.0,0.0,0.0,4.0
-0.7,0.0,127.0,1.0,0.3185302330702351,7.0,11.0,0.29875298456740645,0.6123184730334985,2.0,2.0,0.0,4.0
-0.7,0.0,128.0,1.0,0.5574811796245457,6.0,8.0,0.19476540835372508,0.44611462856747625,1.0,0.0,1.0,4.0
-0.7,0.0,129.0,1.0,0.8629107103062786,12.0,7.0,0.7411233877913869,0.5313169009819477,3.0,0.0,3.0,1.0
-0.7,0.0,130.0,1.0,0.15255886863175994,2.0,8.0,0.09891717855492488,0.511607326836687,0.0,1.0,0.0,5.0
-0.7,0.0,131.0,1.0,0.7964883419024702,7.0,6.0,0.29705350578902784,0.37061996261912306,2.0,0.0,0.0,1.0
-0.7,0.0,132.0,0.0,0.06819271606573463,7.0,11.0,0.3299957451763883,0.7848259224863579,4.0,1.0,0.0,7.0
-0.7,0.0,133.0,1.0,0.64346215516905,13.0,11.0,0.5192346421859967,0.651125572069696,2.0,0.0,2.0,2.0
-0.7,0.0,134.0,0.0,0.8947783739552561,14.0,8.0,0.6879786471870131,0.5193399659296125,3.0,0.0,3.0,0.0
-0.7,0.0,135.0,1.0,0.40340525531258997,11.0,13.0,0.6307813976416696,0.8884251066604458,1.0,1.0,2.0,4.0
-0.7,0.0,136.0,0.0,0.36118530688058004,3.0,8.0,0.1609105180709595,0.5508512413151273,0.0,3.0,1.0,3.0
-0.7,0.0,137.0,1.0,0.7608054191377186,7.0,10.0,0.30596662622290294,0.5317184922979361,2.0,1.0,1.0,5.0
-0.7,0.0,138.0,1.0,0.020324746699501905,5.0,10.0,0.19675928539743653,0.6144866245658674,3.0,2.0,0.0,6.0
-0.7,0.0,139.0,1.0,0.13854428014052933,10.0,12.0,0.5958572043193996,0.8474381012476873,3.0,2.0,0.0,3.0
-0.7,0.0,140.0,1.0,0.3398873705029275,1.0,9.0,0.06571743112465368,0.4670296541687902,1.0,2.0,0.0,7.0
-0.7,0.0,141.0,0.0,0.6941494170719661,14.0,12.0,0.6537681419028225,0.6681954065533806,4.0,0.0,1.0,3.0
-0.7,0.0,142.0,1.0,0.9128095206282434,16.0,11.0,0.9582412405361806,0.7762951335666419,2.0,0.0,4.0,1.0
-0.7,0.0,143.0,1.0,0.21513978217331675,3.0,4.0,0.10652859230428675,0.3033002304026782,2.0,1.0,0.0,2.0
-0.7,0.0,144.0,0.0,0.3481790824839105,3.0,6.0,0.15619486693680926,0.3687330730233447,1.0,2.0,1.0,3.0
-0.7,0.0,145.0,1.0,0.5922726158231384,12.0,10.0,0.613014794342236,0.7204716378604763,1.0,0.0,2.0,1.0
-0.7,0.0,146.0,1.0,0.3189667498185973,5.0,10.0,0.19306193308039,0.6085407714530889,1.0,1.0,0.0,5.0
-0.7,0.0,147.0,0.0,0.27376658763693307,6.0,6.0,0.2655923754805202,0.3293450561080913,3.0,2.0,0.0,1.0
-0.7,0.0,148.0,0.0,0.47062078236913385,5.0,8.0,0.2045271954869437,0.4036671117819005,0.0,0.0,1.0,4.0
-0.7,0.0,149.0,1.0,0.45872536440511225,2.0,2.0,0.10416749087398836,0.07358721446998392,2.0,0.0,0.0,2.0
-0.7,0.0,150.0,1.0,0.6186100695229945,10.0,11.0,0.49321830976612796,0.8897296954412386,1.0,0.0,1.0,3.0
-0.7,0.0,151.0,0.0,0.9189507777792866,14.0,10.0,0.7845688781571611,0.6968303082994006,1.0,0.0,5.0,2.0
-0.7,0.0,152.0,1.0,0.16043195377733488,7.0,8.0,0.42875869656734855,0.5104239782204696,3.0,1.0,1.0,4.0
-0.7,0.0,153.0,1.0,0.799790977431976,16.0,8.0,0.93483712575474,0.44910495824291563,4.0,0.0,4.0,0.0
-0.7,0.0,154.0,0.0,0.9921394481043342,8.0,7.0,0.3609642076553765,0.519372345353335,1.0,0.0,1.0,1.0
-0.7,0.0,155.0,0.0,0.72027466778377,12.0,10.0,0.5482765959202849,0.7692892961384821,2.0,0.0,1.0,1.0
-0.7,0.0,156.0,0.0,0.507377448912923,17.0,12.0,0.8045143878552482,0.7494393923955364,6.0,0.0,1.0,2.0
-0.7,0.0,157.0,1.0,0.0473419581208675,9.0,5.0,0.3725913054272837,0.24159929479564654,5.0,1.0,0.0,0.0
-0.7,0.0,158.0,0.0,0.8137764061881385,9.0,9.0,0.3460323342805186,0.38097356905260354,2.0,0.0,2.0,4.0
-0.7,0.0,159.0,0.0,0.5713485125987866,0.0,4.0,0.0,0.1896806646120918,0.0,0.0,0.0,4.0
-0.7,0.0,160.0,1.0,0.7656170417192739,4.0,6.0,0.15002405152533843,0.3511067792627982,1.0,0.0,0.0,3.0
-0.7,0.0,161.0,1.0,0.7386484990266371,10.0,11.0,0.381464113067504,0.6948634638023853,2.0,0.0,0.0,3.0
-0.7,0.0,162.0,0.0,0.4631533817834457,1.0,8.0,0.04046490142074406,0.4655869180335487,0.0,2.0,0.0,5.0
-0.7,0.0,163.0,1.0,0.7864395856814738,12.0,11.0,0.592492211621822,0.685392668462713,1.0,0.0,2.0,2.0
-0.7,0.0,164.0,1.0,0.7440902990346757,15.0,11.0,0.7583562699175608,0.710002402999849,4.0,0.0,2.0,2.0
-0.7,0.0,165.0,1.0,0.415909534266651,13.0,11.0,0.5893844944940627,0.6460702291491947,2.0,1.0,2.0,1.0
-0.7,0.0,166.0,0.0,0.9234222262391687,9.0,11.0,0.42799519633018224,0.5929853377196539,2.0,0.0,0.0,4.0
-0.7,0.0,167.0,0.0,0.29685464701419206,4.0,9.0,0.21657970339893207,0.45821538078177776,1.0,1.0,0.0,5.0
-0.7,0.0,168.0,0.0,0.9005108905727177,13.0,7.0,0.6652540997319387,0.49414759827592664,6.0,0.0,2.0,2.0
-0.7,0.0,169.0,1.0,0.576837491731438,7.0,6.0,0.32644253910769183,0.33318785800709666,2.0,0.0,2.0,3.0
-0.7,0.0,170.0,1.0,0.6513807615136057,15.0,10.0,0.7958325059039869,0.7776004044739491,5.0,0.0,2.0,2.0
-0.7,0.0,171.0,0.0,0.7543163426039803,9.0,3.0,0.4470608273613871,0.13167916428651724,6.0,0.0,1.0,1.0
-0.7,0.0,172.0,1.0,0.5550353717648381,10.0,8.0,0.367962534850366,0.49747615236013404,2.0,0.0,2.0,2.0
-0.7,0.0,173.0,0.0,0.5659884219937121,14.0,13.0,0.825109523033514,0.8197194509094533,0.0,0.0,3.0,2.0
-0.7,0.0,174.0,1.0,0.20888350832786484,6.0,9.0,0.2297582122977267,0.5418235890496014,3.0,2.0,0.0,4.0
-0.7,0.0,175.0,0.0,0.49207967227259064,16.0,13.0,0.7911054578204098,0.7659292979951066,3.0,0.0,2.0,2.0
-0.7,0.0,176.0,1.0,0.8892976927692918,13.0,9.0,0.633336394151562,0.4123609231328579,4.0,0.0,2.0,2.0
-0.7,0.0,177.0,0.0,0.2325948061545564,11.0,9.0,0.6604401513684584,0.5884458937121417,3.0,1.0,0.0,0.0
-0.7,0.0,178.0,1.0,0.135132651490679,2.0,10.0,0.05071201634818987,0.6644595269597051,1.0,3.0,0.0,6.0
-0.7,0.0,179.0,1.0,0.578908432660045,8.0,6.0,0.27642193144552774,0.32278318375479553,3.0,0.0,2.0,3.0
-0.7,0.0,180.0,1.0,0.9096760245502667,9.0,9.0,0.45613095368271805,0.7034491294591572,2.0,0.0,1.0,3.0
-0.7,0.0,181.0,0.0,0.3138577957818869,2.0,5.0,0.17140442234167094,0.21790354194827288,2.0,1.0,0.0,4.0
-0.7,0.0,182.0,0.0,0.6819436602630967,15.0,9.0,0.5974917485650204,0.5276439002047114,8.0,0.0,3.0,5.0
-0.7,0.0,183.0,0.0,0.5987550393495727,7.0,5.0,0.3401727287000519,0.3147970708507067,0.0,0.0,2.0,0.0
-0.7,0.0,184.0,1.0,0.3146947974519465,5.0,8.0,0.1832776149805932,0.3409693886222158,2.0,3.0,1.0,3.0
-0.7,0.0,185.0,1.0,0.09586242980960091,3.0,9.0,0.11901211956847527,0.5320294450636014,1.0,4.0,0.0,3.0
-0.7,0.0,186.0,1.0,0.7599663220723702,10.0,6.0,0.3951754893087712,0.3834306780810787,2.0,0.0,2.0,0.0
-0.7,0.0,187.0,0.0,0.09293951957770286,3.0,8.0,0.17497604336760378,0.4280963522970928,2.0,1.0,0.0,6.0
-0.7,0.0,188.0,0.0,0.6080119435907168,8.0,6.0,0.3843262605606818,0.37597127392379565,2.0,0.0,2.0,2.0
-0.7,0.0,189.0,1.0,0.9604389807422917,10.0,7.0,0.4173228126036716,0.3689584140101935,1.0,0.0,3.0,1.0
-0.7,0.0,190.0,0.0,0.4401976568500302,17.0,14.0,0.8816349405123244,0.8944135795673172,5.0,1.0,2.0,3.0
-0.7,0.0,191.0,0.0,0.7864487702553237,8.0,4.0,0.4150504101966323,0.2514884678691169,3.0,0.0,2.0,1.0
-0.7,0.0,192.0,1.0,0.04421946835703583,5.0,7.0,0.22090448344007282,0.4495942133313747,3.0,2.0,0.0,3.0
-0.7,0.0,193.0,1.0,0.8824465043311851,10.0,12.0,0.5226667180986628,0.7486382212862294,2.0,0.0,0.0,4.0
-0.7,0.0,194.0,0.0,0.8997574281626783,17.0,11.0,0.7300494615617923,0.5677695752701692,3.0,0.0,3.0,0.0
-0.7,0.0,195.0,0.0,0.4575583451518088,11.0,6.0,0.5136880069094698,0.36863233210284296,3.0,0.0,3.0,1.0
-0.7,0.0,196.0,0.0,0.6975093576375101,13.0,9.0,0.5747427486767824,0.5664957658267662,6.0,0.0,0.0,2.0
-0.7,0.0,197.0,0.0,0.8461068417372559,9.0,8.0,0.39990520554647524,0.4831134602937779,1.0,0.0,2.0,2.0
-0.7,0.0,198.0,1.0,0.5886222292785327,12.0,7.0,0.6692712685154962,0.39098095796354554,3.0,0.0,3.0,1.0
-0.7,0.0,199.0,1.0,0.44162060928102564,0.0,7.0,0.0,0.41911494036761354,0.0,1.0,0.0,6.0
-0.7,1.0,0.0,1.0,0.2901690177671705,7.0,7.0,0.40969346338745055,0.3971569700477427,3.0,1.0,2.0,4.0
-0.7,1.0,1.0,0.0,0.8218534733920103,12.0,8.0,0.696716462616621,0.3463718520214232,4.0,0.0,1.0,1.0
-0.7,1.0,2.0,1.0,0.032507774022405345,6.0,6.0,0.33734350873936964,0.3842078136246818,2.0,1.0,0.0,1.0
-0.7,1.0,3.0,0.0,0.2579479305385608,9.0,8.0,0.5209889623614247,0.49788715679390955,4.0,0.0,0.0,3.0
-0.7,1.0,4.0,1.0,0.37244441949384555,7.0,8.0,0.44416518845165454,0.48093981471890324,1.0,0.0,0.0,2.0
-0.7,1.0,5.0,1.0,0.8779890837200499,0.0,4.0,1.9130451157474702e-19,0.27714036102484646,0.0,1.0,0.0,3.0
