gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.3,0.0,0.0,1.0,0.8949572612876244,8.0,9.0,0.36842575831722896,0.45112492362340534,0.5829581777482361,1.0,0.0,0.0,2.0
-0.3,0.0,1.0,0.0,0.3448268030038485,3.0,4.0,0.14722738678794486,0.12561361666674503,0.2993831485186063,1.0,2.0,1.0,1.0
-0.3,0.0,2.0,0.0,0.6850580484315082,13.0,10.0,0.5644655868359726,0.5865518969023467,0.4808265109000746,3.0,0.0,0.0,0.0
-0.3,0.0,3.0,1.0,0.7135782742784479,9.0,8.0,0.4300300816459705,0.4263794684527576,0.2266306755435755,1.0,0.0,1.0,1.0
-0.3,0.0,4.0,0.0,0.3167084903997336,2.0,10.0,0.08567140589373083,0.3722701043184103,0.7061648609657879,1.0,2.0,0.0,7.0
-0.3,0.0,5.0,1.0,0.936476769606501,14.0,12.0,0.6448725848209754,0.6910323412506005,0.33401373992011263,3.0,0.0,1.0,2.0
-0.3,0.0,6.0,0.0,0.47361764132631523,14.0,12.0,0.5872510434599224,0.6375686407580279,0.38614751858765295,2.0,0.0,0.0,0.0
-0.3,0.0,7.0,1.0,0.3964312679422096,12.0,7.0,0.7105221284873534,0.516359434385033,0.2364899489650772,3.0,0.0,2.0,0.0
-0.3,0.0,8.0,1.0,0.32405434438572533,5.0,3.0,0.17539911538754183,0.19233572831710363,0.7891182317522333,2.0,0.0,0.0,0.0
-0.3,0.0,9.0,0.0,0.17602573163808954,1.0,3.0,0.07388064389600109,0.1453753205492275,0.694443877052378,1.0,1.0,0.0,2.0
-0.3,0.0,10.0,1.0,0.5639002341265924,10.0,10.0,0.4760812964264363,0.6065962859989454,0.2843439537018878,2.0,0.0,1.0,3.0
-0.3,0.0,11.0,0.0,0.737451158018702,7.0,7.0,0.33423412427994686,0.3344883104433537,0.3649703671904618,2.0,0.0,0.0,2.0
-0.3,0.0,12.0,1.0,0.5210983415908792,3.0,3.0,0.08630385006007828,0.13400578046031644,0.8135704150406762,2.0,1.0,0.0,1.0
-0.3,0.0,13.0,0.0,0.0590150732879785,1.0,4.0,0.05033167343236326,0.16350723550039423,0.7081470497553263,0.0,2.0,0.0,1.0
-0.3,0.0,14.0,1.0,0.8230160522283985,14.0,13.0,0.6200064875994346,0.6300458041745114,0.2253364305371705,3.0,0.0,1.0,3.0
-0.3,0.0,15.0,1.0,0.6120343142036747,5.0,4.0,0.19177605246857257,0.19683018233841565,0.25118795889760476,2.0,0.0,2.0,3.0
-0.3,0.0,16.0,1.0,0.1107009712533431,1.0,3.0,0.03558728270411864,0.1531946371912609,0.7378662902456634,0.0,0.0,0.0,2.0
-0.3,0.0,17.0,1.0,0.6755530653941938,13.0,8.0,0.49551611488367503,0.38206032535602036,0.459609741415096,4.0,0.0,1.0,0.0
-0.3,0.0,18.0,0.0,0.3074279469235729,4.0,6.0,0.1424901480405943,0.2913245603112212,0.7220711113663625,3.0,0.0,0.0,5.0
-0.3,0.0,19.0,0.0,0.2740734897185173,3.0,6.0,0.10848352863891242,0.2625112398315074,0.6481542456711862,2.0,2.0,0.0,3.0
-0.3,0.0,20.0,1.0,0.5082585210985894,8.0,5.0,0.3820736506068631,0.2172167295764317,0.28626629297508754,2.0,0.0,2.0,1.0
-0.3,0.0,21.0,1.0,0.9792922723148103,11.0,7.0,0.502982314458565,0.40269401419953343,0.23433916015938586,2.0,0.0,3.0,1.0
-0.3,0.0,22.0,1.0,0.12609673775372532,6.0,12.0,0.37319538466703855,0.7123105450014274,0.6471548606908019,1.0,3.0,0.0,4.0
-0.3,0.0,23.0,1.0,0.6435889777408001,12.0,10.0,0.5825011752330135,0.5264807185546477,0.198919847253363,3.0,0.0,1.0,2.0
-0.3,0.0,24.0,0.0,0.7527928574269759,15.0,13.0,0.6272695506663656,0.6555519910891723,0.38555082047940586,2.0,0.0,2.0,2.0
-0.3,0.0,25.0,1.0,0.22196420778030224,4.0,7.0,0.20032230834629555,0.3217699950754957,0.6679315122582572,2.0,1.0,0.0,4.0
-0.3,0.0,26.0,1.0,0.34019034888346544,15.0,10.0,0.6510882755760738,0.48032833355967897,0.4293077066530244,7.0,0.0,0.0,2.0
-0.3,0.0,27.0,0.0,0.8856038479665433,15.0,12.0,0.5710535688090711,0.6598501595385216,0.52769099063364,3.0,0.0,2.0,2.0
-0.3,0.0,28.0,1.0,0.03769774739007403,0.0,4.0,1.4015157223341206e-17,0.22998084406732092,,0.0,2.0,0.0,2.0
-0.3,0.0,29.0,0.0,0.20684711808243306,6.0,8.0,0.32597848424888876,0.3801123229477615,0.5274605899477481,2.0,2.0,1.0,3.0
-0.3,0.0,30.0,0.0,0.37218780786905503,13.0,11.0,0.587562354281823,0.5443944619735693,0.2910214953284887,4.0,0.0,0.0,2.0
-0.3,0.0,31.0,1.0,0.02104781464659522,5.0,6.0,0.2658302955002758,0.23542012423842573,0.7380444876356814,3.0,1.0,0.0,3.0
-0.3,0.0,32.0,1.0,0.4242638731604159,14.0,10.0,0.6776638335358184,0.5735756924025673,0.10043480586590701,4.0,0.0,3.0,3.0
-0.3,0.0,33.0,0.0,0.10985014480505884,4.0,10.0,0.19091447490582053,0.49566638723529394,0.6712834587085938,1.0,4.0,0.0,3.0
-0.3,0.0,34.0,0.0,0.4814082099799254,3.0,7.0,0.14851432029731712,0.3423561650578054,0.7064468811144637,0.0,0.0,0.0,4.0
-0.3,0.0,35.0,1.0,0.620614321084,13.0,8.0,0.5599650262509848,0.28101274423441175,0.49094911064456526,4.0,0.0,3.0,2.0
-0.3,0.0,36.0,1.0,0.5066408785939587,12.0,11.0,0.605177239573664,0.6638674680318403,0.10250660705040854,3.0,0.0,1.0,3.0
-0.3,0.0,37.0,0.0,0.5559648093733282,12.0,8.0,0.5008387853204699,0.39293958581519084,0.47286941688866135,4.0,0.0,0.0,0.0
-0.3,0.0,38.0,0.0,0.020268275626487475,6.0,11.0,0.26485001831539073,0.6480722089485029,0.6944869474074493,2.0,0.0,0.0,7.0
-0.3,0.0,39.0,0.0,0.8524200160300482,15.0,16.0,0.6626275629716268,1.0,-0.016824126360908347,2.0,0.0,2.0,5.0
-0.3,0.0,40.0,0.0,0.6345010376910412,5.0,5.0,0.21647820242762708,0.25314175943421097,0.48296279101989975,0.0,0.0,0.0,0.0
-0.3,0.0,41.0,0.0,0.8917579569759764,11.0,10.0,0.40459659612310206,0.44301094461678864,0.32147642417403066,1.0,0.0,1.0,1.0
-0.3,0.0,42.0,1.0,0.4433008525011539,11.0,9.0,0.6197273797383084,0.5051541108394139,0.16910695635611492,3.0,0.0,2.0,3.0
-0.3,0.0,43.0,1.0,0.3444702253464036,16.0,15.0,0.7054231080723579,0.7588412924640265,0.4662160636703645,3.0,3.0,1.0,0.0
-0.3,0.0,44.0,1.0,0.567376123365707,12.0,7.0,0.5836526925493203,0.413908407350056,0.3937927095729616,4.0,0.0,2.0,1.0
-0.3,0.0,45.0,1.0,0.3675378253985059,3.0,14.0,0.13432281181064792,0.798322869150944,0.7112278170653876,1.0,5.0,0.0,7.0
-0.3,0.0,46.0,0.0,0.3668694190482258,11.0,9.0,0.43378443836109315,0.5046021299793553,0.12547388046398592,1.0,1.0,3.0,1.0
-0.3,0.0,47.0,0.0,0.022080595626929655,2.0,8.0,0.11742476692360865,0.4844312863686502,0.6912622749412628,1.0,3.0,0.0,4.0
-0.3,0.0,48.0,0.0,0.3669800486887578,6.0,7.0,0.22925427615535682,0.3121410438427235,0.5291772145547557,2.0,0.0,0.0,3.0
-0.3,0.0,49.0,1.0,0.8885851766282077,10.0,10.0,0.4194148489420761,0.39774720272612246,0.16476793321096428,0.0,0.0,2.0,2.0
-0.3,0.0,50.0,1.0,0.04812572650323221,5.0,8.0,0.23938523701161635,0.37447235535948126,0.6776210810193272,3.0,4.0,0.0,2.0
-0.3,0.0,51.0,1.0,0.05077745595024663,1.0,9.0,0.04385959219444011,0.5322251569252306,0.6421716295498979,0.0,1.0,0.0,7.0
-0.3,0.0,52.0,1.0,0.22085834174622587,5.0,9.0,0.26054460174241684,0.49843438251798045,0.4479995956263844,1.0,1.0,1.0,5.0
-0.3,0.0,53.0,0.0,0.022269116557840918,3.0,5.0,0.13800606145891264,0.17016762533379562,0.7256442358944788,1.0,1.0,0.0,2.0
-0.3,0.0,54.0,0.0,0.5294060299196012,2.0,9.0,0.1067750020151041,0.4429482392968311,0.6556897514856741,0.0,1.0,0.0,6.0
-0.3,0.0,55.0,1.0,0.7055398186802473,14.0,8.0,0.7523410527061556,0.4690378411500186,0.24847873607757243,5.0,0.0,2.0,1.0
-0.3,0.0,56.0,0.0,0.8833591797493112,13.0,7.0,0.5819761655814244,0.3691583281910911,0.22297686575014483,3.0,0.0,4.0,1.0
-0.3,0.0,57.0,1.0,0.6072436651820203,12.0,11.0,0.5785816837924027,0.6067504486005423,0.16819390689848612,1.0,0.0,2.0,2.0
-0.3,0.0,58.0,1.0,0.2912872140859576,4.0,9.0,0.17827235829532947,0.4072633313162094,0.4058307739733512,0.0,2.0,1.0,4.0
-0.3,0.0,59.0,0.0,0.7593523817603656,19.0,15.0,0.7306810873838215,0.7020288152432889,0.3823190291445112,5.0,0.0,2.0,3.0
-0.3,0.0,60.0,0.0,0.8849502952163034,13.0,11.0,0.43146405242918845,0.48247849324233094,0.5968287339533088,4.0,0.0,0.0,2.0
-0.3,0.0,61.0,0.0,0.46497639482411646,1.0,6.0,0.037273973673023444,0.2427098089310983,0.6607388435227723,1.0,1.0,0.0,5.0
-0.3,0.0,62.0,1.0,0.7221151161352891,3.0,8.0,0.11573687295469781,0.2664589785334126,0.30303847957191876,0.0,0.0,1.0,6.0
-0.3,0.0,63.0,1.0,0.06010243498532952,6.0,9.0,0.33408223435374407,0.5219421864705855,0.6705463588870247,2.0,1.0,0.0,4.0
-0.3,0.0,64.0,1.0,0.05019034957773916,8.0,7.0,0.31283888993591574,0.3266888000808193,0.6612263347273545,3.0,0.0,0.0,2.0
-0.3,0.0,65.0,0.0,0.790612419436797,17.0,13.0,0.8019498350759133,0.6502564307715758,0.3888857245984099,7.0,0.0,0.0,3.0
-0.3,0.0,66.0,1.0,0.8112501310648224,2.0,2.0,0.10452613943132087,0.10854872312057434,0.0950912065895933,0.0,0.0,1.0,1.0
-0.3,0.0,67.0,0.0,0.46717271101634084,9.0,6.0,0.4057566230695383,0.37235944523217285,0.11534058141138208,2.0,0.0,2.0,1.0
-0.3,0.0,68.0,1.0,0.5245965193305864,13.0,8.0,0.49681112201745875,0.30359671092617274,0.3965779658118747,3.0,0.0,2.0,0.0
-0.3,0.0,69.0,1.0,0.01986210168467628,5.0,8.0,0.3094163191243779,0.5242550013396818,0.6963269224588597,3.0,1.0,0.0,5.0
-0.3,0.0,70.0,1.0,0.9300971134178204,13.0,12.0,0.5016710587587981,0.6366110039253589,0.24094212251453737,1.0,0.0,1.0,1.0
-0.3,0.0,71.0,0.0,0.4870853038989911,14.0,10.0,0.5443389499087765,0.5982377436394017,0.4423987377656449,2.0,0.0,3.0,1.0
-0.3,0.0,72.0,1.0,0.2705154870604305,8.0,15.0,0.3970922424063728,0.7782949142238679,0.43899354066368584,1.0,2.0,0.0,6.0
-0.3,0.0,73.0,0.0,0.07900993619403385,4.0,10.0,0.19604680083479065,0.5725029107160309,0.6981068359071578,0.0,3.0,0.0,3.0
-0.3,0.0,74.0,0.0,0.6392287696308376,14.0,9.0,0.5565069688996584,0.42623248235247985,0.3384531026899554,5.0,0.0,1.0,1.0
-0.3,0.0,75.0,0.0,0.3435286567756467,3.0,9.0,0.1332972256897994,0.5753786746300948,0.6271751035454189,1.0,0.0,0.0,7.0
-0.3,0.0,76.0,0.0,0.46554039355055676,11.0,10.0,0.5315121342274597,0.6007193291430447,0.33464624257955483,2.0,0.0,1.0,2.0
-0.3,0.0,77.0,1.0,0.549697204755498,13.0,10.0,0.48261589211361183,0.5512964054354197,0.22414937691859044,3.0,0.0,1.0,1.0
-0.3,0.0,78.0,0.0,0.5861942318169432,10.0,6.0,0.49847058544309675,0.30785421370453303,0.2278307114795154,1.0,0.0,3.0,0.0
-0.3,0.0,79.0,1.0,0.35337576030859796,4.0,8.0,0.17686994526827365,0.3561170288762949,0.7022675723847729,2.0,2.0,0.0,4.0
-0.3,0.0,80.0,1.0,0.9970373646140217,12.0,7.0,0.5530744956527074,0.37250477664132364,-0.0031892997210152614,2.0,0.0,4.0,1.0
-0.3,0.0,81.0,0.0,0.1806628217408266,1.0,2.0,0.050331673432363284,0.14290487527694837,0.7081470497553263,0.0,1.0,0.0,0.0
-0.3,0.0,82.0,0.0,0.8278602518017856,9.0,7.0,0.32602036253017536,0.3545472710644734,0.12719087806921653,2.0,0.0,1.0,1.0
-0.3,0.0,83.0,1.0,0.9465526844328301,9.0,5.0,0.4323047205632126,0.34761543052667243,-0.049143455109661546,1.0,0.0,3.0,0.0
-0.3,0.0,84.0,1.0,0.16812648149899512,4.0,5.0,0.17593446784035527,0.17495654503134564,0.6793285660735363,2.0,2.0,0.0,1.0
-0.3,0.0,85.0,0.0,0.9890365381694631,8.0,8.0,0.42739780282140205,0.5773685646750542,0.2643670103635534,1.0,0.0,0.0,1.0
-0.3,0.0,86.0,0.0,0.7299048396840451,10.0,9.0,0.3905562020648132,0.41111191661005425,0.5168037082481756,4.0,0.0,0.0,3.0
-0.3,0.0,87.0,1.0,0.47859437260318816,0.0,6.0,1.4015157223341206e-17,0.30840727337529206,,0.0,3.0,0.0,3.0
-0.3,0.0,88.0,0.0,0.9379272510281351,7.0,5.0,0.3002478018164363,0.25478438027666,0.40591590840154584,3.0,0.0,1.0,2.0
-0.3,0.0,89.0,0.0,0.33410221566452825,7.0,7.0,0.3029416207073624,0.2483325413646396,0.41561905112446873,4.0,3.0,0.0,1.0
-0.3,0.0,90.0,0.0,0.6858491059978531,10.0,9.0,0.4910546900981497,0.5556742227762932,0.37981367387383214,1.0,0.0,1.0,1.0
-0.3,0.0,91.0,1.0,0.2980636034653805,5.0,6.0,0.2522086529929977,0.2649861609241298,0.47188960841224925,2.0,1.0,0.0,2.0
-0.3,0.0,92.0,0.0,0.7670564740592519,7.0,7.0,0.31400803636408003,0.40836949698855457,0.37257394450214415,0.0,0.0,1.0,1.0
-0.3,0.0,93.0,1.0,0.7187298202433127,11.0,8.0,0.4591086573814828,0.3244907575388355,0.33438990234576116,4.0,0.0,1.0,2.0
-0.3,0.0,94.0,0.0,0.041147740593302395,3.0,9.0,0.115275458843449,0.43737661418599494,0.6370951154079965,0.0,2.0,0.0,4.0
-0.3,0.0,95.0,1.0,0.10602352346886446,4.0,6.0,0.24938686078241012,0.2570613544719161,0.6387361552528924,3.0,2.0,0.0,3.0
-0.3,0.0,96.0,0.0,0.8358327450688922,10.0,8.0,0.42938809246327586,0.437408460798483,0.31037624838659045,1.0,0.0,2.0,1.0
-0.3,0.0,97.0,0.0,0.36717664969769503,7.0,8.0,0.28210137898341336,0.3618823711887291,0.5180111729292769,3.0,2.0,1.0,3.0
-0.3,0.0,98.0,1.0,0.4300152682119027,11.0,9.0,0.5049350194977528,0.49730992712556005,0.1927162240418885,2.0,0.0,1.0,1.0
-0.3,0.0,99.0,0.0,0.3516563854572333,3.0,6.0,0.21805199663389338,0.36695928366187525,0.28549226629699315,0.0,0.0,1.0,4.0
-0.3,0.0,100.0,1.0,0.35063280661465757,4.0,6.0,0.23567917048894246,0.38492837907322114,0.3669941270884043,1.0,2.0,0.0,1.0
-0.3,0.0,101.0,1.0,0.7474608913712175,18.0,11.0,0.7777039552900854,0.6006365276937365,0.3569551759113217,5.0,0.0,3.0,1.0
-0.3,0.0,102.0,1.0,0.04738404045192601,3.0,4.0,0.15541415185079402,0.22598014155460344,0.6606453539428522,1.0,1.0,0.0,1.0
-0.3,0.0,103.0,1.0,0.689759088614373,11.0,9.0,0.3862881262315658,0.32140561726343775,0.4757325194434894,3.0,0.0,1.0,2.0
-0.3,0.0,104.0,0.0,0.37110780249734987,3.0,3.0,0.14368975793808145,0.1191089497160552,0.33100945936393644,1.0,1.0,1.0,1.0
-0.3,0.0,105.0,1.0,0.516761688147418,12.0,7.0,0.5494481083705965,0.36206301665479473,0.5548395489138122,5.0,0.0,0.0,0.0
-0.3,0.0,106.0,1.0,0.330962986175776,4.0,9.0,0.20545490126622637,0.5481014877971462,0.6740509037207048,2.0,2.0,0.0,5.0
