gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-1.0,0.0,0.0,1.0,0.5488135039273248,10.0,11.0,0.5212717931402713,0.6522232345684672,0.37625011236054534,2.0,0.0,1.0,4.0
-1.0,0.0,1.0,0.0,0.7151893663724195,12.0,8.0,0.4908554484170123,0.4236957418067537,0.7155689744486996,5.0,0.0,0.0,1.0
-1.0,0.0,2.0,0.0,0.6027633760716439,12.0,9.0,0.6107808593197507,0.557845477893848,0.2547745196454686,2.0,0.0,1.0,0.0
-1.0,0.0,3.0,0.0,0.5448831829968969,11.0,9.0,0.48633766850413984,0.45899174122582553,0.3743409336508425,2.0,0.0,1.0,1.0
-1.0,0.0,4.0,1.0,0.4236547993389047,8.0,6.0,0.43106344011334,0.32098476372241774,0.4350536339795532,3.0,0.0,1.0,2.0
-1.0,0.0,5.0,1.0,0.6458941130666561,8.0,7.0,0.31091044557754854,0.2703331114777902,0.44477719800060994,1.0,0.0,1.0,1.0
-1.0,0.0,6.0,1.0,0.4375872112626925,10.0,12.0,0.3844263590122084,0.6521686023603609,0.40007026887981506,3.0,0.0,0.0,5.0
-1.0,0.0,7.0,1.0,0.8917730007820798,0.0,3.0,0.0,0.22793525506223955,,0.0,2.0,0.0,1.0
-1.0,0.0,8.0,1.0,0.9636627605010293,11.0,6.0,0.5332169315662861,0.327170819858215,0.3458368501030132,4.0,0.0,2.0,1.0
-1.0,0.0,9.0,0.0,0.3834415188257777,8.0,6.0,0.38153824785365187,0.3262019914577567,0.31454611753142586,1.0,0.0,2.0,1.0
-1.0,0.0,10.0,0.0,0.7917250380826646,8.0,8.0,0.3237061060153513,0.4166358609117954,0.32911335934305197,0.0,0.0,1.0,1.0
-1.0,0.0,11.0,0.0,0.5288949197529045,4.0,9.0,0.18638064188259762,0.49001917992331534,0.4748073822864869,2.0,3.0,0.0,4.0
-1.0,0.0,12.0,0.0,0.5680445610939323,13.0,10.0,0.47812630875489753,0.4287802074564893,0.4238174960235177,4.0,0.0,1.0,2.0
-1.0,0.0,13.0,1.0,0.925596638292661,8.0,13.0,0.3115621603162238,0.7477577047792718,0.6602081674131618,0.0,0.0,0.0,5.0
-1.0,0.0,14.0,1.0,0.07103605819788694,3.0,6.0,0.10691521608665681,0.2839240863938262,0.6776326138797323,2.0,0.0,0.0,5.0
-1.0,0.0,15.0,0.0,0.08712929970154071,6.0,10.0,0.33604996483503036,0.5323729731582209,0.6805565188077825,2.0,1.0,0.0,5.0
-1.0,0.0,16.0,1.0,0.02021839744032572,4.0,7.0,0.1495989906906501,0.26705227358700556,0.7289186980392672,2.0,1.0,0.0,4.0
-1.0,0.0,17.0,0.0,0.832619845547938,12.0,6.0,0.6456277001826599,0.27427173421737416,0.3607988678918399,5.0,0.0,1.0,0.0
-1.0,0.0,18.0,1.0,0.7781567509498505,17.0,14.0,0.8341413587640419,0.8630587012853954,0.1806485944157066,3.0,0.0,2.0,2.0
-1.0,0.0,19.0,0.0,0.8700121482468192,10.0,7.0,0.5191788166349584,0.39462110252572136,0.596741315901148,3.0,0.0,0.0,0.0
-1.0,0.0,20.0,1.0,0.978618342232764,8.0,5.0,0.35832991475777026,0.27119062896686297,0.32342994537289627,1.0,0.0,2.0,0.0
-1.0,0.0,21.0,0.0,0.7991585642167236,13.0,8.0,0.4148602021589393,0.44594617063069253,0.5930463690027787,5.0,0.0,0.0,0.0
-1.0,0.0,22.0,1.0,0.46147936225293185,16.0,11.0,0.7682232961526633,0.6274602632685774,0.5973369594558235,6.0,0.0,1.0,2.0
-1.0,0.0,23.0,0.0,0.7805291762864555,16.0,11.0,0.8964791150564161,0.597285045638907,-0.03840510874845486,1.0,0.0,5.0,1.0
-1.0,0.0,24.0,1.0,0.11827442586893322,4.0,14.0,0.15959194827064543,0.7536938665052338,0.7280559000498139,0.0,1.0,0.0,9.0
-1.0,0.0,25.0,1.0,0.6399210213275238,11.0,11.0,0.5693798305270354,0.5845513717804474,0.14101942422120584,1.0,0.0,2.0,3.0
-1.0,0.0,26.0,1.0,0.1433532874090464,5.0,6.0,0.27067902364718577,0.29683161454573437,0.6712196570496386,1.0,0.0,0.0,2.0
-1.0,0.0,27.0,0.0,0.9446689170495839,11.0,10.0,0.5788784544825556,0.5649864429806278,0.1447766204853345,1.0,0.0,2.0,2.0
-1.0,0.0,28.0,1.0,0.5218483217500717,8.0,8.0,0.29992831081114535,0.3206043261963663,0.30850982812592836,2.0,0.0,1.0,3.0
-1.0,0.0,29.0,0.0,0.4146619399905236,12.0,8.0,0.6320325047491065,0.42585256751518386,0.3546846360862028,3.0,0.0,2.0,1.0
-1.0,0.0,30.0,0.0,0.26455561210462697,5.0,6.0,0.2839755077199401,0.21824906980118106,0.6522142207720647,4.0,1.0,0.0,4.0
-1.0,0.0,31.0,0.0,0.7742336894342167,16.0,11.0,0.7869534647929483,0.673962233593256,0.41596488697507555,6.0,0.0,1.0,2.0
-1.0,0.0,32.0,1.0,0.45615033221654855,12.0,4.0,0.4837130396397255,0.2297647717632464,0.473414089548804,7.0,0.0,1.0,0.0
-1.0,0.0,33.0,0.0,0.5684339488686485,10.0,7.0,0.43848278248984407,0.408128083680316,0.3176429002869206,2.0,0.0,2.0,1.0
-1.0,0.0,34.0,1.0,0.018789800436355142,4.0,7.0,0.17178545398262604,0.44226899212037235,0.7774652839082399,0.0,1.0,0.0,2.0
-1.0,0.0,35.0,1.0,0.6176354970758771,7.0,4.0,0.3080390267221241,0.2959649005269297,0.5658768840003428,4.0,1.0,0.0,0.0
-1.0,0.0,36.0,0.0,0.6120957227224214,14.0,7.0,0.6741541597158026,0.43605858363516553,0.27534202129993357,5.0,0.0,5.0,3.0
-1.0,0.0,37.0,0.0,0.6169339968747569,10.0,7.0,0.36645705580551935,0.3683666159031008,0.2292379999663159,2.0,0.0,2.0,1.0
-1.0,0.0,38.0,1.0,0.9437480785146242,8.0,8.0,0.32115764479366704,0.4283363871393938,0.31186110968080605,2.0,0.0,1.0,3.0
-1.0,0.0,39.0,1.0,0.6818202991034834,7.0,7.0,0.27049329734946853,0.2963015693301665,0.42258929246300064,2.0,0.0,0.0,2.0
-1.0,0.0,40.0,0.0,0.359507900573786,3.0,4.0,0.1410875989945374,0.1710032523227841,0.3303215053086115,1.0,1.0,0.0,1.0
-1.0,0.0,41.0,1.0,0.43703195379934145,14.0,9.0,0.6337469876385203,0.4312343537307079,0.4457927168980078,4.0,0.0,3.0,2.0
-1.0,0.0,42.0,0.0,0.6976311959272649,9.0,8.0,0.40492143597315455,0.4817374670081767,0.24555383000127315,1.0,0.0,1.0,1.0
-1.0,0.0,43.0,1.0,0.06022547162926983,3.0,6.0,0.09131085617681196,0.2443340364876343,0.7518324402897025,2.0,0.0,0.0,5.0
-1.0,0.0,44.0,1.0,0.6667667154456677,13.0,8.0,0.5912834236482468,0.5049729348436724,0.503072987895627,3.0,0.0,2.0,0.0
-1.0,0.0,45.0,0.0,0.6706378696181594,17.0,10.0,0.7132027547103905,0.5315927548679236,0.43973897083014,5.0,0.0,2.0,0.0
-1.0,0.0,46.0,0.0,0.2103825610738409,3.0,5.0,0.15859739068960835,0.2073683793306876,0.6618279524532464,3.0,2.0,0.0,3.0
-1.0,0.0,47.0,0.0,0.1289262976548533,1.0,8.0,0.09279461590411277,0.366645878022849,0.6259683389959338,0.0,3.0,0.0,4.0
-1.0,0.0,48.0,1.0,0.31542835092418386,7.0,10.0,0.2636973507290388,0.4664854270381749,0.6049625013257316,3.0,1.0,0.0,5.0
-1.0,0.0,49.0,1.0,0.3637107709426226,5.0,8.0,0.27946895980443365,0.45410685282585733,0.6665184466716545,2.0,3.0,0.0,2.0
-1.0,0.0,50.0,0.0,0.5701967704178796,6.0,5.0,0.37013868597047833,0.26128535485014825,0.16624385537538985,2.0,0.0,1.0,2.0
-1.0,0.0,51.0,1.0,0.43860151346232035,7.0,6.0,0.31070728753492444,0.29108169389075356,0.5457033751402087,2.0,0.0,0.0,1.0
-1.0,0.0,52.0,1.0,0.9883738380592262,13.0,9.0,0.5170380341432769,0.4722555004670713,0.23950707416141384,4.0,0.0,1.0,1.0
-1.0,0.0,53.0,1.0,0.10204481074802807,3.0,7.0,0.170029191942625,0.3570734937489781,0.7225353792536771,2.0,2.0,0.0,4.0
-1.0,0.0,54.0,0.0,0.2088767560948347,3.0,5.0,0.1649935873357236,0.26321330013873057,0.6711836885292466,2.0,0.0,0.0,4.0
-1.0,0.0,55.0,1.0,0.16130951788499626,9.0,11.0,0.3746880518780447,0.5782038553017673,0.6283266259484991,2.0,2.0,1.0,3.0
-1.0,0.0,56.0,0.0,0.6531083254653984,1.0,5.0,0.03947780686693577,0.22699449945168756,0.7965233383046396,1.0,5.0,0.0,0.0
-1.0,0.0,57.0,0.0,0.2532916025397821,8.0,11.0,0.4191231672016209,0.5029089188554339,0.5534935351613185,3.0,3.0,0.0,3.0
-1.0,0.0,58.0,1.0,0.4663107728563063,1.0,3.0,0.06191146944065751,0.146672670608408,0.7050490315948131,0.0,1.0,0.0,1.0
