gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.5,0,0,16,17,16,17,1,0,1,3
0.5,0,1,16,13,16,13,4,0,2,3
0.5,0,2,3,3,3,3,1,2,2,1
0.5,0,3,9,10,9,10,0,0,0,1
0.5,0,4,12,9,12,9,1,0,4,2
0.5,0,5,8,7,8,7,2,0,0,1
0.5,0,6,9,7,9,7,1,0,2,1
0.5,0,7,5,6,5,6,2,1,2,4
0.5,0,8,6,12,6,12,0,1,0,5
0.5,0,9,1,7,1,7,1,2,0,5
0.5,0,10,8,7,8,7,3,0,0,2
0.5,0,11,13,11,13,11,3,0,1,2
0.5,0,12,0,6,0,6,0,3,0,3
0.5,0,13,18,19,18,19,1,0,1,3
0.5,0,14,9,9,9,9,2,0,1,3
0.5,0,15,1,7,1,7,0,2,0,4
0.5,0,16,12,6,12,6,4,0,3,1
0.5,0,17,5,3,5,3,2,0,0,0
0.5,0,18,3,2,3,2,0,0,1,0
0.5,0,19,6,7,6,7,1,0,0,2
0.5,0,20,10,11,10,11,1,0,2,4
0.5,0,21,12,9,12,9,2,0,3,2
0.5,0,22,15,15,15,15,1,0,0,1
0.5,0,23,5,10,5,10,2,0,0,7
0.5,0,24,6,6,6,6,2,0,2,4
0.5,0,25,11,12,11,12,2,0,0,3
0.5,0,26,2,5,2,5,0,0,0,3
0.5,0,27,4,6,4,6,1,2,1,2
0.5,0,28,11,8,11,8,3,0,0,0
0.5,0,29,8,6,8,6,3,0,0,1
0.5,0,30,6,3,6,3,3,0,0,0
0.5,0,31,7,5,7,5,0,0,2,0
0.5,0,32,7,6,7,6,1,0,0,0
0.5,0,33,9,7,9,7,2,0,1,1
0.5,0,34,11,7,11,7,2,0,2,0
0.5,0,35,4,7,4,7,2,0,0,5
0.5,0,36,8,6,8,6,2,0,0,0
0.5,0,37,14,9,14,9,5,0,1,1
0.5,0,38,8,9,8,9,1,0,0,2
0.5,0,39,0,5,0,5,0,1,0,4
0.5,0,40,7,11,7,11,1,1,0,4
0.5,0,41,6,12,6,12,1,0,0,7
0.5,0,42,14,9,14,9,2,0,6,3
0.5,0,43,9,5,9,5,2,0,3,1
0.5,0,44,8,9,8,9,2,1,1,3
0.5,0,45,3,8,3,8,0,0,0,5
0.5,0,46,14,11,14,11,3,2,3,1
0.5,0,47,6,5,6,5,2,0,1,2
0.5,0,48,13,10,13,10,3,0,2,2
0.5,0,49,16,11,16,11,5,0,0,0
0.5,0,50,9,5,9,5,4,0,0,0
0.5,0,51,7,6,7,6,3,0,0,2
0.5,0,52,18,15,18,15,1,0,2,0
0.5,0,53,17,10,17,10,4,0,5,2
0.5,0,54,7,7,7,7,1,0,1,2
0.5,0,55,14,10,14,10,2,0,2,0
0.5,0,56,8,6,8,6,2,0,0,0
0.5,0,57,4,8,4,8,0,1,0,3
