gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
1.0,0.0,0.0,0.0,0.9695761986959965,8.0,8.0,0.3416081618903796,0.34167652206743643,0.14769388848640264,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.2160434276206472,3.0,7.0,0.14130415187211529,0.33493762752173795,0.2760521426368164,1.0,4.0,0.0,1.0
1.0,0.0,2.0,1.0,0.6294965599986877,2.0,6.0,0.06857135195659698,0.28525759795182465,-0.06754744872160573,0.0,1.0,0.0,3.0
1.0,0.0,3.0,1.0,0.12802155552276084,1.0,5.0,0.06861471697839225,0.280955758212191,-0.5379145848248865,0.0,1.0,0.0,3.0
1.0,0.0,4.0,0.0,0.068927729509494,6.0,7.0,0.3686871497666375,0.3806091954678382,-0.09487614753429267,0.0,1.0,1.0,1.0
1.0,0.0,5.0,1.0,0.17922108993044905,3.0,6.0,0.11904776656699514,0.2453882253245912,0.13184495238786245,0.0,1.0,0.0,2.0
1.0,0.0,6.0,0.0,0.7647456459704031,10.0,8.0,0.5056711409665926,0.4514956147455645,-0.008293596271934487,1.0,0.0,1.0,0.0
1.0,0.0,7.0,1.0,0.6761192647830415,13.0,12.0,0.6743185864301295,0.6624207022722811,-0.04133358766560574,0.0,0.0,1.0,0.0
1.0,0.0,8.0,0.0,0.7291080565359349,11.0,7.0,0.45315788387361194,0.3162178408635747,-0.14541562024895524,1.0,0.0,3.0,0.0
1.0,0.0,9.0,0.0,0.9546103389871634,9.0,7.0,0.44108487621543907,0.30969550392729783,0.18840728294918171,1.0,0.0,1.0,0.0
1.0,0.0,10.0,0.0,0.43154955348788115,10.0,9.0,0.42400647790068147,0.4006030622000129,0.05396329123731555,2.0,0.0,0.0,1.0
1.0,0.0,11.0,1.0,0.3179271480943865,2.0,4.0,0.1284679800434777,0.2954376324217627,0.5882508515667554,0.0,1.0,0.0,1.0
1.0,0.0,12.0,0.0,0.2626373059963062,8.0,7.0,0.4712605509610613,0.39838712013178995,0.02946512643679227,1.0,1.0,1.0,0.0
1.0,0.0,13.0,0.0,0.9348567239467652,0.0,6.0,1.648411819802494e-17,0.2988055651472363,,0.0,4.0,0.0,2.0
1.0,0.0,14.0,1.0,0.6490736688568132,9.0,9.0,0.46324028474480733,0.5233997272798708,0.06653481051381098,1.0,1.0,1.0,1.0
1.0,0.0,15.0,0.0,0.2813653496482751,11.0,10.0,0.6648879944000311,0.6093641145169517,-0.15853840146716705,2.0,0.0,1.0,2.0
1.0,0.0,16.0,0.0,0.46523436834841037,3.0,10.0,0.1744389798075239,0.6166942416825819,0.148102378156899,0.0,4.0,0.0,3.0
1.0,0.0,17.0,1.0,0.04098463598369051,5.0,7.0,0.2800379913434424,0.40209510656149566,0.3363402155593594,2.0,3.0,1.0,2.0
