gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.2,0,0,1,3,0,4,1,0,0,3
-0.2,0,1,4,8,6,6,1,2,2,5
-0.2,0,2,0,2,2,2,0,1,0,1
-0.2,0,3,10,6,5,4,3,0,1,0
-0.2,0,4,4,1,0,7,1,0,2,0
-0.2,0,5,8,7,4,6,0,0,2,1
-0.2,0,6,10,6,7,7,2,0,2,0
-0.2,0,7,9,4,5,6,3,0,2,0
-0.2,0,8,3,5,3,4,2,3,1,2
-0.2,0,9,0,7,5,5,0,4,0,3
-0.2,0,10,7,5,5,6,0,0,2,0
-0.2,0,11,5,4,10,8,2,2,2,1
-0.2,0,12,1,5,5,6,0,2,0,2
-0.2,0,13,7,5,2,1,1,0,1,0
-0.2,0,14,8,6,3,2,2,0,0,0
-0.2,0,15,2,1,1,3,1,0,0,0
-0.2,0,16,0,2,8,7,0,1,0,1
-0.2,0,17,4,4,7,5,0,0,0,0
-0.2,0,18,4,3,1,5,2,0,0,1
-0.2,0,19,6,1,7,5,5,0,1,1
-0.2,0,20,8,8,2,8,0,0,1,1
-0.2,0,21,4,4,2,5,1,0,0,1
-0.2,0,22,0,5,3,5,0,2,0,3
-0.2,0,23,7,8,3,4,1,2,1,1
-0.2,0,24,1,9,4,3,0,5,0,3
-0.2,0,25,4,3,2,1,1,0,0,0
-0.2,0,26,3,5,5,3,0,0,1,3
-0.2,0,27,0,5,5,4,0,1,0,4
-0.2,0,28,7,5,2,3,4,1,0,1
-0.2,0,29,9,3,5,6,1,0,5,0
-0.2,0,30,4,6,2,2,0,1,0,1
-0.2,0,31,6,8,4,5,0,1,2,3
-0.2,0,32,0,4,5,3,0,1,0,3
-0.2,0,33,2,4,5,2,2,4,0,0
-0.2,0,34,6,3,4,4,0,0,3,0
-0.2,0,35,0,5,3,2,0,2,0,3
-0.2,0,36,9,6,5,7,2,1,2,0
-0.2,0,37,5,4,3,2,3,1,1,2
-0.2,0,38,3,5,2,3,0,0,0,2
-0.2,0,39,6,5,5,7,2,0,1,2
-0.2,0,40,2,7,3,3,0,1,0,4
-0.2,0,41,0,2,6,8,0,1,0,1
-0.2,0,42,8,6,6,6,2,1,1,0
-0.2,0,43,6,3,4,4,2,0,1,0
-0.2,0,44,7,5,4,4,1,0,1,0
-0.2,0,45,5,5,5,1,0,0,0,0
-0.2,0,46,0,3,7,7,0,2,0,1
-0.2,0,47,3,3,6,7,2,0,0,2
-0.2,0,48,3,4,9,8,0,0,0,1
-0.2,0,49,4,4,6,6,1,0,0,1
