gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.6,0,0,8,7,8,7,4,1,1,3
-0.6,0,1,9,9,9,9,4,5,1,0
-0.6,0,2,15,12,15,12,2,0,4,3
-0.6,0,3,2,7,2,7,2,3,0,4
-0.6,0,4,0,1,0,1,0,1,0,0
-0.6,0,5,8,8,8,8,3,1,0,2
-0.6,0,6,14,10,14,10,5,0,2,3
-0.6,0,7,4,11,4,11,1,2,0,6
-0.6,0,8,1,8,1,8,0,6,0,1
-0.6,0,9,5,9,5,9,1,1,0,4
-0.6,0,10,16,13,16,13,2,0,3,2
-0.6,0,11,1,3,1,3,1,1,0,2
-0.6,0,12,4,11,4,11,1,3,0,5
-0.6,0,13,8,8,8,8,2,1,2,3
-0.6,0,14,5,9,5,9,2,2,1,5
-0.6,0,15,10,13,10,13,7,3,0,7
-0.6,0,16,15,9,15,9,6,0,1,1
-0.6,0,17,8,10,8,10,3,3,0,2
-0.6,0,18,11,4,11,4,3,0,5,1
-0.6,0,19,5,8,5,8,0,0,1,4
-0.6,0,20,4,4,4,4,3,1,1,3
-0.6,0,21,7,6,7,6,3,2,1,1
-0.6,0,22,6,5,6,5,3,2,0,0
-0.6,0,23,3,11,3,11,0,5,0,3
-0.6,0,24,12,11,12,11,5,0,0,4
-0.6,0,25,15,10,15,10,7,0,1,3
-0.6,0,26,3,11,3,11,2,2,0,8
-0.6,0,27,4,11,4,11,2,4,0,5
-0.6,0,28,4,8,4,8,2,2,0,4
-0.6,0,29,11,8,11,8,2,0,3,2
-0.6,0,30,10,8,10,8,5,2,1,2
-0.6,0,31,11,11,11,11,4,1,1,4
-0.6,0,32,9,2,9,2,2,0,6,1
-0.6,0,33,13,11,13,11,3,0,2,3
-0.6,0,34,13,6,13,6,7,0,3,3
-0.6,0,35,3,5,3,5,3,2,0,3
-0.6,0,36,4,9,4,9,2,1,0,6
-0.6,0,37,1,7,1,7,1,4,0,3
-0.6,0,38,3,8,3,8,2,5,0,2
-0.6,0,39,3,7,3,7,1,1,0,4
-0.6,0,40,5,5,5,5,4,1,0,3
-0.6,0,41,9,8,9,8,1,0,0,0
-0.6,0,42,14,6,14,6,7,0,1,0
-0.6,0,43,8,7,8,7,5,2,1,3
-0.6,0,44,3,6,3,6,1,1,0,3
-0.6,0,45,5,4,5,4,3,1,0,1
-0.6,0,46,3,8,3,8,2,3,0,4
-0.6,0,47,16,11,16,11,5,1,2,1
-0.6,0,48,4,11,4,11,1,5,0,3
-0.6,0,49,11,8,11,8,6,1,1,3
-0.6,0,50,5,4,5,4,3,1,1,2
-0.6,0,51,4,4,4,4,3,2,0,1
-0.6,0,52,12,5,12,5,4,0,4,1
-0.6,0,53,2,10,2,10,1,6,0,3
-0.6,0,54,14,8,14,8,6,1,4,3
-0.6,0,55,4,5,4,5,4,1,0,4
-0.6,0,56,18,9,18,9,5,0,8,4
-0.6,0,57,1,9,1,9,0,3,0,5
-0.6,0,58,4,13,4,13,3,6,0,6
-0.6,0,59,3,7,3,7,2,1,0,5
-0.6,0,60,6,9,6,9,2,2,0,3
-0.6,0,61,13,6,13,6,6,0,2,1
-0.6,0,62,5,6,5,6,2,1,0,2
-0.6,0,63,8,7,8,7,2,1,1,1
-0.6,0,64,10,9,10,9,3,0,2,4
-0.6,0,65,14,8,14,8,3,0,3,0
-0.6,0,66,12,10,12,10,3,0,3,4
-0.6,0,67,3,7,3,7,0,1,1,4
-0.6,0,68,17,9,17,9,7,3,4,0
-0.6,0,69,8,8,8,8,4,1,2,5
-0.6,0,70,14,13,14,13,4,1,2,4
-0.6,0,71,18,6,18,6,7,0,6,1
-0.6,0,72,2,9,2,9,1,2,0,6
-0.6,0,73,14,8,14,8,5,0,2,1
-0.6,0,74,4,12,4,12,3,4,0,7
-0.6,0,75,13,7,13,7,3,0,3,0
-0.6,0,76,7,3,7,3,5,1,1,1
-0.6,0,77,4,9,4,9,4,1,0,8
-0.6,0,78,3,7,3,7,1,1,0,4
-0.6,0,79,12,10,12,10,4,1,2,3
-0.6,0,80,2,6,2,6,2,2,0,4
-0.6,0,81,6,8,6,8,3,3,0,2
-0.6,0,82,20,11,20,11,5,0,4,0
-0.6,0,83,3,7,3,7,1,3,0,2
-0.6,0,84,8,10,8,10,2,3,2,3
-0.6,0,85,1,4,1,4,0,0,0,3
-0.6,0,86,11,9,11,9,2,0,1,1
-0.6,0,87,16,13,16,13,3,0,1,1
-0.6,0,88,2,10,2,10,1,0,0,9
-0.6,0,89,21,14,21,14,8,0,1,2
-0.6,0,90,12,8,12,8,4,0,2,2
-0.6,0,91,11,7,11,7,3,0,1,0
-0.6,0,92,6,10,6,10,1,1,0,4
-0.6,0,93,11,9,11,9,5,0,2,5
-0.6,0,94,18,12,18,12,4,1,3,0
-0.6,0,95,4,5,4,5,3,2,0,2
-0.6,0,96,7,6,7,6,4,0,0,3
-0.6,0,97,12,3,12,3,7,0,2,0
-0.6,0,98,4,10,4,10,1,2,0,5
-0.6,0,99,2,6,2,6,1,3,0,2
-0.6,0,100,6,10,6,10,2,3,0,3
-0.6,0,101,4,6,4,6,2,1,0,3
-0.6,0,102,7,5,7,5,2,1,2,1
-0.6,0,103,11,10,11,10,2,0,2,3
