gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.2,0.0,77.0,1.0,0.8444800322285305,7.0,4.0,0.3503674591985814,0.295320801157508,2.0,0.0,2.0,1.0
0.2,0.0,78.0,1.0,0.15159671908903483,3.0,6.0,0.1742503683085713,0.30429398651497264,3.0,1.0,0.0,5.0
0.2,0.0,79.0,0.0,0.510367711751538,8.0,3.0,0.38259484140514755,0.23428629753299204,3.0,0.0,2.0,0.0
0.2,0.0,80.0,1.0,0.5731274943520118,16.0,12.0,0.7097996175421607,0.7280407460827479,2.0,0.0,2.0,0.0
0.2,0.0,81.0,1.0,0.44935567965893264,5.0,4.0,0.21742214630558973,0.22844272799072685,2.0,0.0,0.0,1.0
0.2,0.0,82.0,1.0,0.9737241062378208,9.0,8.0,0.40982829279104915,0.49317901755826477,2.0,0.0,1.0,2.0
0.2,0.0,83.0,1.0,0.2266065402371854,7.0,7.0,0.3312573912448384,0.4226810769561133,3.0,0.0,1.0,4.0
0.2,0.0,84.0,0.0,0.649388160972426,8.0,10.0,0.42695510981906776,0.5440878697373315,1.0,0.0,2.0,5.0
0.2,0.0,85.0,0.0,0.5766776884169996,6.0,8.0,0.24906354493660585,0.4062374936010509,3.0,1.0,0.0,4.0
0.2,0.0,86.0,0.0,0.8058088210286968,19.0,8.0,0.8435962708407344,0.45944949078901387,8.0,0.0,4.0,1.0
0.2,0.0,87.0,0.0,0.42606391917976094,3.0,8.0,0.12196164246924594,0.3968719304167838,2.0,3.0,0.0,4.0
0.2,0.0,88.0,1.0,0.631027651604061,8.0,6.0,0.3744814066551206,0.35494797304671777,4.0,1.0,2.0,3.0
0.2,0.0,89.0,1.0,0.29216119289989484,14.0,10.0,0.5907780842227308,0.5243126866897786,4.0,2.0,3.0,1.0
0.2,0.0,90.0,0.0,0.07986194526010848,5.0,7.0,0.18452266840718345,0.44646939819764186,1.0,2.0,0.0,1.0
0.2,0.0,91.0,1.0,0.5517627329320699,16.0,11.0,0.6941525539852664,0.7338916108272079,6.0,0.0,1.0,2.0
0.2,0.0,92.0,0.0,0.04147376808425851,3.0,8.0,0.1617695915147984,0.5097208303456338,1.0,2.0,0.0,4.0
0.2,0.0,93.0,0.0,0.006435536329350566,4.0,5.0,0.26002530685441877,0.37805040418623576,3.0,2.0,0.0,2.0
0.2,0.0,94.0,0.0,0.6532361752796448,8.0,8.0,0.38749520099360957,0.4344184866446279,2.0,1.0,1.0,2.0
0.2,0.0,95.0,1.0,0.29330876498755043,4.0,9.0,0.2210740653478193,0.6309955781501763,0.0,2.0,1.0,4.0
0.2,0.0,96.0,1.0,0.3063742220798199,5.0,12.0,0.20714041371102632,0.7605229899199304,1.0,3.0,0.0,5.0
0.2,0.0,97.0,0.0,0.7572970512795024,16.0,12.0,0.7027334966536752,0.7544690314847372,5.0,0.0,1.0,2.0
0.2,0.0,98.0,0.0,0.1841732857188645,3.0,4.0,0.18330908512474875,0.2298550322541526,2.0,0.0,0.0,3.0
0.2,0.0,99.0,1.0,0.7870735254092897,16.0,12.0,0.5867461286559109,0.7621347409379832,4.0,0.0,0.0,0.0
0.2,0.0,100.0,1.0,0.15407194940413982,3.0,12.0,0.16967467931536656,0.6983549144273007,2.0,8.0,0.0,3.0
0.2,0.0,101.0,1.0,0.5252994540197274,10.0,7.0,0.510353565345861,0.38705254363745456,1.0,0.0,3.0,1.0
0.2,0.0,102.0,1.0,0.14262186498741136,4.0,6.0,0.16065434547321497,0.26211025852192066,4.0,1.0,0.0,5.0
0.2,0.0,103.0,1.0,0.2888465275457619,0.0,6.0,1.5716359021904415e-17,0.3349676610926061,0.0,2.0,0.0,4.0
0.2,0.0,104.0,0.0,0.8114873651895557,13.0,11.0,0.5878455403952711,0.6821523076353305,3.0,0.0,0.0,1.0
0.2,0.0,105.0,0.0,0.11233432503771756,2.0,9.0,0.13977637716376792,0.5204919785348963,0.0,1.0,0.0,6.0
0.2,0.0,106.0,1.0,0.6044801562210116,10.0,9.0,0.545056527638752,0.510198678244876,4.0,0.0,1.0,4.0
0.2,0.0,107.0,0.0,0.1676802011249532,6.0,4.0,0.24172823924791992,0.2509858984913047,5.0,1.0,0.0,2.0
0.2,0.0,108.0,0.0,0.9870978428589993,8.0,7.0,0.28938498535484697,0.3769526899382538,2.0,0.0,0.0,1.0
0.2,0.0,109.0,1.0,0.8866964612878417,10.0,5.0,0.4348899221952527,0.3130576569468123,5.0,0.0,1.0,1.0
0.2,0.0,110.0,1.0,0.5069353097172088,9.0,4.0,0.43198372161131027,0.24608811928874533,2.0,0.0,3.0,0.0
0.2,0.0,111.0,0.0,0.405822433829784,10.0,9.0,0.5262535294932003,0.5430654923976065,5.0,2.0,2.0,4.0
0.2,0.0,112.0,1.0,0.37295749348724616,3.0,7.0,0.18580176855283573,0.41204068063390586,0.0,3.0,1.0,2.0
0.2,0.0,113.0,0.0,0.68728614197373,13.0,4.0,0.7091733288313167,0.30814975425193847,5.0,0.0,4.0,0.0
0.2,0.0,114.0,0.0,0.3680745706651062,0.0,4.0,1.5716359021904415e-17,0.17488426446026234,0.0,2.0,0.0,2.0
0.2,0.0,115.0,0.0,0.370227778651956,4.0,8.0,0.28673601582877684,0.42116549562115957,1.0,3.0,0.0,2.0
0.2,0.0,116.0,1.0,0.5813456572097518,15.0,9.0,0.7622355895263931,0.6339114326805471,6.0,0.0,1.0,1.0
0.2,0.0,117.0,1.0,0.11611446339300757,3.0,13.0,0.16434125964181637,0.7886915917637664,1.0,3.0,0.0,8.0
0.2,0.0,118.0,0.0,0.01825432159621354,3.0,12.0,0.1862304730311353,0.7074270911045969,0.0,3.0,0.0,6.0
0.2,0.0,119.0,0.0,0.572431762395513,8.0,8.0,0.32837353420641996,0.5642312506031543,1.0,0.0,1.0,2.0
0.2,0.0,120.0,0.0,0.6463059572939914,13.0,6.0,0.6536573414486762,0.368035784450962,5.0,0.0,3.0,1.0
0.2,0.0,121.0,1.0,0.1300129529691233,5.0,10.0,0.26499836395588816,0.5937092471113449,2.0,3.0,0.0,4.0
0.2,0.0,122.0,0.0,0.34470506507877996,4.0,8.0,0.22748168898869026,0.5337060047369536,2.0,1.0,1.0,6.0
0.2,0.0,123.0,1.0,0.49814490348821816,1.0,1.0,0.048175945733254504,0.04970326534901195,1.0,0.0,0.0,1.0
0.2,0.0,124.0,0.0,0.7533065860486041,16.0,10.0,0.7226832838261822,0.7088190538088994,4.0,0.0,4.0,2.0
0.2,0.0,125.0,0.0,0.5288589921232106,12.0,9.0,0.4993151134876012,0.5211767204629935,3.0,1.0,2.0,1.0
0.2,0.0,126.0,0.0,0.31179114846144784,11.0,12.0,0.5715485591304841,0.6725792513555239,1.0,0.0,3.0,5.0
0.2,0.0,127.0,0.0,0.2308043007496624,5.0,9.0,0.26390703739336574,0.618732459410134,3.0,1.0,0.0,6.0
0.2,0.0,128.0,0.0,0.8752610253128243,12.0,8.0,0.48276308675595614,0.45180312337383816,5.0,0.0,2.0,3.0
0.2,0.0,129.0,1.0,0.17170096009769364,6.0,13.0,0.2732622914538411,0.7814100098652335,1.0,4.0,1.0,5.0
0.2,0.0,130.0,1.0,0.22339938843570462,10.0,13.0,0.5090975304718658,0.7886172440589028,2.0,2.0,0.0,3.0
0.2,0.0,131.0,0.0,0.8907127599800709,6.0,4.0,0.24577745159776399,0.23705719006802453,1.0,0.0,2.0,1.0
0.2,0.0,132.0,1.0,0.30493595458535727,14.0,13.0,0.6545670009363443,0.847200442172239,5.0,1.0,1.0,4.0
0.2,0.0,133.0,0.0,0.1126707292606568,3.0,3.0,0.12413950547580217,0.1500263749442549,2.0,0.0,0.0,2.0
0.2,0.0,134.0,1.0,0.04194173267703272,5.0,11.0,0.287608048268348,0.6410728652932205,2.0,7.0,0.0,1.0
0.2,0.0,135.0,1.0,0.2181634671795104,2.0,6.0,0.09468298329480815,0.30444057744542863,2.0,2.0,0.0,4.0
0.2,0.0,136.0,0.0,0.9895627539423058,10.0,3.0,0.392623510087972,0.15298047258392586,6.0,0.0,1.0,0.0
0.2,0.0,137.0,0.0,0.7323918928776925,9.0,10.0,0.45610621479207875,0.48206211999252063,1.0,0.0,0.0,2.0
0.2,0.0,138.0,0.0,0.0779906578534536,2.0,11.0,0.07467908659174828,0.5466653717911848,0.0,5.0,0.0,4.0
0.2,0.0,139.0,1.0,0.237156057637524,0.0,5.0,1.5716359021904415e-17,0.265477437018402,0.0,3.0,0.0,2.0
0.2,0.0,140.0,0.0,0.41616046520656813,10.0,8.0,0.48544208637012903,0.4680124788001297,4.0,0.0,2.0,4.0
0.2,0.0,141.0,1.0,0.37685010412263187,13.0,11.0,0.5358714652455806,0.7171816904993787,4.0,3.0,2.0,1.0
0.2,0.0,142.0,1.0,0.008888957632403827,3.0,7.0,0.1380066863048447,0.40727050647349156,1.0,1.0,0.0,4.0
0.2,0.0,143.0,1.0,0.7482210015788338,17.0,13.0,0.7658516144522234,0.7848716842406086,4.0,0.0,2.0,2.0
0.2,0.0,144.0,1.0,0.0913238818378056,2.0,12.0,0.08193051379447767,0.7247127561883302,0.0,1.0,0.0,9.0
0.2,0.0,145.0,1.0,0.36690392035277175,4.0,10.0,0.19409166081252105,0.5672352742294284,2.0,3.0,0.0,5.0
0.2,0.0,146.0,1.0,0.3883761565379855,2.0,5.0,0.15392737071986765,0.2576230662004062,2.0,1.0,0.0,4.0
0.2,0.0,147.0,1.0,0.7540565876822889,18.0,13.0,0.9160034421843238,0.851155909091355,2.0,0.0,4.0,1.0
0.2,0.0,148.0,1.0,0.48189388812350276,9.0,5.0,0.4477667833474122,0.2734312315630063,2.0,0.0,2.0,0.0
0.2,0.0,149.0,0.0,0.1541939257431424,4.0,7.0,0.13537504105619264,0.3687711351843062,2.0,2.0,0.0,3.0
0.2,0.0,150.0,1.0,0.016129476191152126,3.0,11.0,0.12969355393464485,0.692028016496919,3.0,4.0,0.0,7.0
0.2,0.0,151.0,1.0,0.9776100509478267,13.0,8.0,0.4562074467812395,0.35047064114234766,4.0,0.0,1.0,0.0
0.2,0.0,152.0,0.0,0.7172179127401875,10.0,4.0,0.4942641551909999,0.21090967530274837,5.0,0.0,2.0,1.0
0.2,0.0,153.0,1.0,0.029252955540948533,5.0,5.0,0.27204123943368475,0.30262205138633164,3.0,1.0,1.0,3.0
0.2,0.0,154.0,0.0,0.645174117819711,10.0,6.0,0.4881011235781786,0.33495672040810354,4.0,0.0,0.0,0.0
0.2,0.0,155.0,1.0,0.15892308901774965,5.0,10.0,0.29720581256746387,0.5826386069720753,3.0,3.0,0.0,5.0
0.2,0.0,156.0,1.0,0.14914526760136604,5.0,7.0,0.22591780340211606,0.4142612223623641,2.0,1.0,0.0,3.0
0.2,0.0,157.0,0.0,0.9897604849493099,16.0,9.0,0.7672683146075302,0.48938720341438585,5.0,0.0,2.0,0.0
0.2,0.0,158.0,0.0,0.7618633012382112,13.0,10.0,0.6948078820487599,0.6577788325102227,4.0,0.0,1.0,2.0
0.2,0.0,159.0,0.0,0.8372672103550899,11.0,8.0,0.41810278315844057,0.42579286592809823,4.0,0.0,1.0,2.0
0.2,0.0,160.0,1.0,0.558837576724035,11.0,3.0,0.4470322567357762,0.1742158630736953,8.0,0.0,0.0,0.0
0.2,0.0,161.0,0.0,0.798185733056716,12.0,10.0,0.5201446314315058,0.5413225950336065,3.0,0.0,2.0,3.0
0.2,0.0,162.0,0.0,0.0031280529083582698,8.0,8.0,0.4393450372285103,0.36532587886300927,5.0,1.0,0.0,4.0
0.2,0.0,163.0,0.0,0.6075965644925475,12.0,13.0,0.6154526682214291,0.82125041606251,2.0,1.0,1.0,3.0
0.2,0.0,164.0,1.0,0.1948558474667752,4.0,6.0,0.21274548028506043,0.3725865516849372,3.0,2.0,0.0,3.0
0.2,0.0,165.0,1.0,0.13911604410907374,2.0,8.0,0.06763333688284238,0.42908999741335674,1.0,1.0,0.0,6.0
0.2,0.0,166.0,0.0,0.04885260180202067,5.0,7.0,0.24637525137265467,0.3327745169060061,1.0,0.0,0.0,3.0
0.2,0.0,167.0,0.0,0.18898573606267954,2.0,5.0,0.10264542020177823,0.3624336889734152,1.0,0.0,0.0,4.0
0.2,0.0,168.0,1.0,0.03830740228728957,2.0,7.0,0.11266694367155625,0.41139946044618214,2.0,4.0,0.0,3.0
0.2,0.0,169.0,1.0,0.08836974278574905,5.0,7.0,0.27887184675413973,0.5174179215051823,2.0,3.0,0.0,1.0
0.2,0.0,170.0,0.0,0.9434580198962673,12.0,5.0,0.41101349848854346,0.2627370072547559,7.0,0.0,0.0,0.0
0.2,0.0,171.0,0.0,0.40301213649626577,18.0,7.0,0.8146921947732343,0.3942744565168643,9.0,0.0,3.0,1.0
0.2,0.0,172.0,1.0,0.4235740008284751,11.0,9.0,0.6159843125908225,0.5435154605795635,3.0,1.0,3.0,3.0
0.2,0.0,173.0,0.0,0.3602193122095697,1.0,10.0,0.03414128615850307,0.598551016390072,0.0,1.0,0.0,8.0
0.2,0.0,174.0,0.0,0.036943501206747054,4.0,5.0,0.21814233829389743,0.2703419483802409,3.0,1.0,0.0,3.0
0.2,0.0,175.0,1.0,0.5685435550564859,13.0,12.0,0.43731878766547067,0.622760761962827,5.0,1.0,0.0,3.0
0.2,0.0,176.0,1.0,0.5770139292280637,16.0,7.0,0.6241146964459603,0.3512696257116393,5.0,0.0,4.0,0.0
0.2,0.0,177.0,0.0,0.8678118157564104,11.0,7.0,0.4070508237368481,0.5298906981357456,5.0,0.0,2.0,3.0
0.2,0.0,178.0,1.0,0.37473975472572196,7.0,7.0,0.3975635923377485,0.4082316454332581,1.0,0.0,0.0,1.0
0.2,0.0,179.0,0.0,0.3531432243615461,3.0,8.0,0.16213249229933807,0.4427494062694607,2.0,2.0,1.0,6.0
0.2,0.0,180.0,1.0,0.3818515960260972,3.0,6.0,0.1295943011333886,0.35495155101060727,2.0,0.0,1.0,6.0
0.2,0.0,181.0,1.0,0.4152218883035347,4.0,4.0,0.273901802088502,0.14413618817432258,3.0,1.0,0.0,2.0
0.2,0.0,182.0,0.0,0.19056783667811084,2.0,6.0,0.08041690829347554,0.328322436823175,0.0,2.0,0.0,2.0
0.2,0.0,183.0,1.0,0.515604786682799,13.0,8.0,0.6917903806231929,0.5266732551785716,2.0,0.0,4.0,1.0
0.2,0.0,184.0,0.0,0.19570572652402163,12.0,12.0,0.7091535610118558,0.8145523788824852,4.0,4.0,2.0,2.0
0.2,0.0,185.0,1.0,0.39916245930173544,8.0,8.0,0.3699033631148992,0.4164560853042701,1.0,0.0,0.0,1.0
0.2,0.0,186.0,1.0,0.17291426662874276,2.0,9.0,0.09451649390659665,0.5498323815500101,0.0,5.0,0.0,2.0
0.2,0.0,187.0,0.0,0.12268101387969921,4.0,9.0,0.1940204194543979,0.4500791591572169,2.0,2.0,0.0,5.0
0.2,0.0,188.0,1.0,0.42231032187371353,20.0,11.0,1.0,0.7871001895112374,5.0,0.0,5.0,1.0
0.2,0.0,189.0,1.0,0.47619425589446107,19.0,13.0,0.837729569597437,0.8324529502097885,8.0,0.0,1.0,3.0
0.2,0.0,190.0,0.0,0.3076658121957325,4.0,5.0,0.2266448446360422,0.3006330875475654,2.0,1.0,0.0,2.0
0.2,0.0,191.0,0.0,0.8617543407174727,0.0,1.0,1.5716359021904415e-17,0.0453289634901192,0.0,0.0,0.0,1.0
0.2,0.0,192.0,1.0,0.1590537499464002,3.0,9.0,0.1924115469883632,0.49319601608024527,1.0,3.0,0.0,4.0
0.2,0.0,193.0,0.0,0.8785257178090975,10.0,6.0,0.4998073417337347,0.3311269220285386,2.0,0.0,4.0,2.0
0.2,0.0,194.0,0.0,0.7598742525860795,15.0,8.0,0.6823507250106964,0.5068934952728249,6.0,0.0,2.0,1.0
0.2,0.0,195.0,1.0,0.7672532553604554,10.0,4.0,0.46839128629513505,0.2076355087125646,3.0,0.0,3.0,0.0
0.2,0.0,196.0,0.0,0.7935788887526528,13.0,13.0,0.6693817384198613,0.8270982229027005,3.0,0.0,2.0,5.0
0.2,0.0,197.0,1.0,0.6556564209666149,12.0,13.0,0.5496054588898776,0.8864878603796216,0.0,1.0,3.0,3.0
0.2,0.0,198.0,0.0,0.8038366465954841,18.0,10.0,0.8268082274997869,0.6087024592827338,7.0,0.0,3.0,2.0
0.2,0.0,199.0,0.0,0.29273064049634745,4.0,4.0,0.22605715072666288,0.24361612927623458,2.0,1.0,0.0,1.0
0.2,1.0,0.0,0.0,0.8532623580224535,11.0,10.0,0.5525610055571696,0.600388344389257,2.0,0.0,2.0,3.0
0.2,1.0,1.0,1.0,0.7009436241193598,11.0,9.0,0.369604687041877,0.3905979643597823,3.0,0.0,0.0,1.0
0.2,1.0,2.0,0.0,0.6244731911848486,14.0,13.0,0.7444445978869895,0.7938147237991877,3.0,0.0,0.0,2.0
0.2,1.0,3.0,0.0,0.008822875075312764,4.0,11.0,0.17603869719903034,0.5845410004822864,1.0,2.0,1.0,7.0
0.2,1.0,4.0,1.0,0.3223812626845368,11.0,8.0,0.5667258339717504,0.47095666135586606,2.0,0.0,3.0,2.0
0.2,1.0,5.0,1.0,0.5386840109227246,2.0,6.0,0.04818178151487962,0.3233535538520169,0.0,1.0,0.0,3.0
0.2,1.0,6.0,1.0,0.5508012147221116,9.0,8.0,0.4211067076568689,0.38775014654101914,1.0,0.0,2.0,2.0
