gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.9,0,116,0,1,2,1
-0.9,0,117,2,0,1,0
-0.9,0,118,1,1,0,3
-0.9,0,119,2,1,1,0
-0.9,0,120,0,1,0,1
-0.9,0,121,2,1,0,0
-0.9,0,122,1,2,1,1
-0.9,0,123,0,2,0,2
-0.9,0,124,0,0,0,0
-0.9,0,125,2,2,0,2
-0.9,0,126,0,1,3,1
-0.9,0,127,0,1,0,0
-0.9,0,128,0,0,4,0
-0.9,0,129,2,3,2,0
-0.9,0,130,0,0,1,0
-0.9,0,131,2,0,1,0
-0.9,0,132,0,2,0,0
-0.9,0,133,0,1,3,0
-0.9,0,134,2,0,2,1
-0.9,0,135,2,0,0,1
-0.9,0,136,0,2,0,1
-0.9,0,137,0,1,4,0
-0.9,0,138,0,0,2,3
-0.9,0,139,1,1,0,0
-0.9,0,140,0,1,0,3
-0.9,0,141,0,0,1,3
-0.9,0,142,0,2,0,1
-0.9,0,143,0,1,2,1
-0.9,0,144,3,4,1,2
-0.9,0,145,1,2,1,1
-0.9,0,146,0,1,2,0
-0.9,0,147,0,1,0,1
-0.9,0,148,0,2,0,0
-0.9,0,149,1,2,0,2
-0.9,0,150,0,1,0,0
-0.9,0,151,2,1,3,1
-0.9,0,152,0,1,0,0
-0.9,0,153,0,1,0,1
-0.9,0,154,4,1,1,0
-0.9,0,155,1,0,3,0
-0.9,0,156,0,0,0,1
-0.9,0,157,0,0,0,0
-0.9,0,158,2,0,0,0
-0.9,0,159,2,4,2,1
-0.9,0,160,0,0,3,1
-0.9,0,161,2,1,1,2
-0.9,0,162,0,0,1,1
-0.9,0,163,1,3,0,1
-0.9,0,164,0,0,2,0
-0.9,0,165,0,1,1,0
-0.9,0,166,2,1,0,2
-0.9,0,167,0,1,0,1
-0.9,0,168,1,0,2,0
-0.9,0,169,0,0,2,0
-0.9,0,170,1,1,2,1
-0.9,0,171,0,2,0,2
-0.9,0,172,2,1,0,0
-0.9,0,173,0,0,2,0
-0.9,0,174,1,0,2,0
-0.9,0,175,1,0,2,0
-0.9,0,176,1,0,0,1
-0.9,0,177,2,0,0,0
-0.9,0,178,0,1,0,1
-0.9,0,179,4,3,1,1
-0.9,0,180,1,2,1,2
-0.9,0,181,0,2,0,1
-0.9,0,182,0,2,1,1
-0.9,0,183,0,2,0,0
-0.9,0,184,0,1,2,1
-0.9,0,185,2,1,2,0
-0.9,0,186,1,0,3,0
-0.9,0,187,0,1,0,1
-0.9,0,188,0,1,4,0
-0.9,0,189,0,3,0,1
-0.9,0,190,2,0,2,1
-0.9,0,191,1,0,0,0
-0.9,0,192,0,1,3,0
-0.9,0,193,0,1,2,0
-0.9,0,194,1,0,2,0
-0.9,0,195,2,0,3,0
-0.9,0,196,1,1,2,0
-0.9,0,197,2,1,3,0
-0.9,0,198,0,1,0,3
-0.9,0,199,1,1,1,0
-0.9,1,0,0,2,3,0
-0.9,1,1,0,2,0,0
-0.9,1,2,0,3,0,1
-0.9,1,3,0,2,6,0
-0.9,1,4,0,0,0,4
-0.9,1,5,0,0,0,3
-0.9,1,6,0,1,0,1
-0.9,1,7,1,0,0,0
-0.9,1,8,1,0,3,0
-0.9,1,9,0,1,0,0
-0.9,1,10,0,1,0,2
-0.9,1,11,2,3,3,0
-0.9,1,12,1,0,2,0
-0.9,1,13,0,2,0,1
-0.9,1,14,0,0,1,0
-0.9,1,15,1,1,2,0
-0.9,1,16,0,1,0,2
-0.9,1,17,0,1,0,2
-0.9,1,18,2,1,2,0
-0.9,1,19,1,2,0,2
-0.9,1,20,0,0,3,0
-0.9,1,21,2,0,0,0
-0.9,1,22,0,1,0,0
-0.9,1,23,0,2,0,2
-0.9,1,24,0,0,0,1
-0.9,1,25,0,0,0,2
-0.9,1,26,0,2,0,2
-0.9,1,27,0,2,0,1
-0.9,1,28,0,3,1,2
-0.9,1,29,1,0,0,0
-0.9,1,30,2,0,1,3
-0.9,1,31,0,1,0,2
-0.9,1,32,0,1,0,0
-0.9,1,33,1,1,0,1
-0.9,1,34,0,0,0,1
-0.9,1,35,0,1,2,0
-0.9,1,36,0,1,2,0
-0.9,1,37,0,0,0,2
-0.9,1,38,0,1,0,0
-0.9,1,39,0,2,0,1
-0.9,1,40,1,0,3,0
-0.9,1,41,0,1,1,1
-0.9,1,42,0,1,7,1
-0.9,1,43,0,2,5,0
-0.9,1,44,0,2,2,1
-0.9,1,45,0,0,0,0
-0.9,1,46,0,2,0,2
-0.9,1,47,1,4,2,0
-0.9,1,48,0,1,0,3
-0.9,1,49,0,1,0,3
-0.9,1,50,0,2,1,0
-0.9,1,51,0,1,0,3
-0.9,1,52,1,0,1,0
-0.9,1,53,0,1,0,1
-0.9,1,54,0,0,2,0
-0.9,1,55,0,0,4,0
-0.9,1,56,0,1,0,0
-0.9,1,57,0,1,0,1
-0.9,1,58,0,2,2,3
-0.9,1,59,0,3,0,1
-0.9,1,60,2,0,0,0
-0.9,1,61,0,5,2,0
-0.9,1,62,0,2,0,2
-0.9,1,63,1,0,2,0
-0.9,1,64,3,0,4,0
-0.9,1,65,1,0,3,0
-0.9,1,66,0,1,1,0
-0.9,1,67,0,0,0,1
-0.9,1,68,1,1,2,1
-0.9,1,69,0,0,0,1
-0.9,1,70,0,0,0,2
-0.9,1,71,0,0,0,3
-0.9,1,72,0,2,4,0
-0.9,1,73,4,2,1,0
-0.9,1,74,0,1,0,0
-0.9,1,75,0,1,2,1
-0.9,1,76,0,1,0,1
-0.9,1,77,0,1,0,0
-0.9,1,78,0,0,1,0
-0.9,1,79,1,0,0,1
-0.9,1,80,0,1,0,0
-0.9,1,81,1,0,2,0
-0.9,1,82,1,1,0,0
-0.9,1,83,0,0,1,0
-0.9,1,84,0,2,0,1
-0.9,1,85,0,1,0,0
-0.9,1,86,0,0,0,1
-0.9,1,87,0,0,0,1
-0.9,1,88,2,0,3,0
-0.9,1,89,0,1,0,0
-0.9,1,90,2,1,2,1
-0.9,1,91,0,1,0,0
-0.9,1,92,1,0,3,0
-0.9,1,93,0,1,0,0
-0.9,1,94,0,0,1,0
-0.9,1,95,1,1,3,0
-0.9,1,96,0,0,0,1
-0.9,1,97,0,1,4,0
-0.9,1,98,0,1,5,2
-0.9,1,99,0,0,0,0
-0.9,1,100,0,1,0,4
-0.9,1,101,0,0,6,0
-0.9,1,102,0,1,0,0
-0.9,1,103,0,2,0,0
-0.9,1,104,1,0,1,0
-0.9,1,105,0,0,1,0
-0.9,1,106,0,1,7,0
-0.9,1,107,1,1,1,0
-0.9,1,108,0,1,0,3
-0.9,1,109,0,0,1,0
-0.9,1,110,1,1,0,0
-0.9,1,111,0,2,0,4
-0.9,1,112,0,1,1,0
-0.9,1,113,0,2,0,3
-0.9,1,114,1,0,5,0
-0.9,1,115,0,1,0,3
-0.9,1,116,0,1,2,0
-0.9,1,117,0,0,0,2
-0.9,1,118,0,1,0,1
-0.9,1,119,0,3,2,1
-0.9,1,120,0,2,0,3
-0.9,1,121,0,1,0,2
-0.9,1,122,0,2,3,1
-0.9,1,123,0,0,0,0
-0.9,1,124,0,2,0,4
-0.9,1,125,0,1,0,1
-0.9,1,126,1,0,2,0
-0.9,1,127,0,0,0,0
-0.9,1,128,0,1,0,1
-0.9,1,129,1,0,1,0
-0.9,1,130,1,1,1,0
-0.9,1,131,0,1,0,0
-0.9,1,132,1,3,2,0
-0.9,1,133,0,0,2,0
-0.9,1,134,3,0,0,0
-0.9,1,135,0,1,2,1
-0.9,1,136,0,0,0,2
-0.9,1,137,0,1,0,1
-0.9,1,138,0,2,0,2
-0.9,1,139,1,0,3,0
-0.9,1,140,0,2,0,3
-0.9,1,141,0,1,0,0
-0.9,1,142,0,1,0,4
-0.9,1,143,1,0,0,0
-0.9,1,144,0,1,3,1
-0.9,1,145,0,4,0,2
-0.9,1,146,1,1,2,1
-0.9,1,147,0,3,0,1
-0.9,1,148,0,1,0,2
-0.9,1,149,0,0,0,4
-0.9,1,150,0,0,0,0
-0.9,1,151,0,1,0,0
-0.9,1,152,0,2,0,3
-0.9,1,153,0,3,2,0
-0.9,1,154,0,1,2,1
-0.9,1,155,0,1,1,2
-0.9,1,156,1,0,3,0
-0.9,1,157,0,1,4,0
-0.9,1,158,0,4,0,1
-0.9,1,159,1,1,2,1
-0.9,1,160,0,1,1,1
-0.9,1,161,0,0,2,0
-0.9,1,162,0,0,0,2
-0.9,1,163,0,0,1,0
-0.9,1,164,2,0,3,0
-0.9,1,165,0,1,2,0
-0.9,1,166,0,1,2,2
-0.9,1,167,0,3,0,0
-0.9,1,168,0,0,0,0
-0.9,1,169,2,0,2,0
-0.9,1,170,0,0,0,0
-0.9,1,171,1,3,2,0
-0.9,1,172,0,1,1,1
-0.9,1,173,0,2,0,1
-0.9,1,174,0,5,1,0
-0.9,1,175,1,2,1,1
-0.9,1,176,0,1,0,3
-0.9,1,177,0,1,0,3
-0.9,1,178,0,5,3,0
-0.9,1,179,1,2,1,0
-0.9,1,180,0,3,1,2
-0.9,1,181,0,0,0,1
-0.9,1,182,0,2,0,1
-0.9,1,183,1,1,1,0
-0.9,1,184,0,2,0,4
-0.9,1,185,0,2,0,0
-0.9,1,186,0,1,4,0
-0.9,1,187,0,0,2,0
-0.9,1,188,0,2,1,1
-0.9,1,189,0,2,2,1
-0.9,1,190,1,0,0,0
-0.9,1,191,0,1,0,2
-0.9,1,192,2,0,1,0
-0.9,1,193,0,3,0,0
-0.9,1,194,0,1,2,0
-0.9,1,195,0,2,1,2
-0.9,1,196,0,2,1,0
-0.9,1,197,0,2,4,1
-0.9,1,198,2,0,2,0
-0.9,1,199,0,1,0,2
-0.9,2,0,0,0,0,2
-0.9,2,1,0,4,0,0
-0.9,2,2,0,1,0,0
-0.9,2,3,0,1,0,1
-0.9,2,4,0,0,4,0
-0.9,2,5,0,1,1,0
-0.9,2,6,0,2,0,1
-0.9,2,7,0,0,0,0
-0.9,2,8,1,2,1,1
-0.9,2,9,0,1,0,0
-0.9,2,10,0,1,0,4
-0.9,2,11,0,4,0,0
-0.9,2,12,0,2,1,2
-0.9,2,13,0,0,2,0
-0.9,2,14,0,0,0,0
-0.9,2,15,0,2,1,0
-0.9,2,16,0,1,2,0
-0.9,2,17,1,2,3,0
-0.9,2,18,0,1,0,2
-0.9,2,19,0,1,0,0
-0.9,2,20,0,0,0,2
-0.9,2,21,0,1,0,2
-0.9,2,22,1,2,2,1
-0.9,2,23,1,0,1,1
-0.9,2,24,0,1,1,2
-0.9,2,25,0,2,0,0
-0.9,2,26,1,0,0,0
-0.9,2,27,0,0,3,0
-0.9,2,28,0,1,0,1
-0.9,2,29,0,2,1,2
-0.9,2,30,2,0,2,0
-0.9,2,31,0,1,2,3
-0.9,2,32,0,3,0,0
-0.9,2,33,0,1,0,1
-0.9,2,34,1,0,2,1
-0.9,2,35,0,0,0,2
-0.9,2,36,1,0,4,0
-0.9,2,37,0,0,2,1
-0.9,2,38,0,4,0,0
-0.9,2,39,2,0,3,2
-0.9,2,40,1,2,1,1
-0.9,2,41,0,1,0,0
-0.9,2,42,0,0,1,0
-0.9,2,43,2,0,2,0
-0.9,2,44,2,0,1,0
-0.9,2,45,0,1,0,0
-0.9,2,46,0,1,0,0
-0.9,2,47,0,3,0,0
-0.9,2,48,0,1,0,0
-0.9,2,49,1,0,2,0
-0.9,2,50,0,1,0,1
-0.9,2,51,1,1,1,2
-0.9,2,52,0,0,1,0
-0.9,2,53,0,0,1,0
-0.9,2,54,2,1,0,0
-0.9,2,55,1,0,2,0
-0.9,2,56,0,0,1,0
-0.9,2,57,0,1,0,1
-0.9,2,58,0,0,3,1
-0.9,2,59,0,1,0,2
-0.9,2,60,2,0,3,0
-0.9,2,61,0,0,1,2
-0.9,2,62,0,0,0,0
-0.9,2,63,2,2,1,1
-0.9,2,64,1,1,2,0
-0.9,2,65,0,1,0,2
-0.9,2,66,0,2,3,0
-0.9,2,67,0,1,0,1
-0.9,2,68,0,1,0,1
-0.9,2,69,0,0,0,2
-0.9,2,70,0,3,1,1
-0.9,2,71,0,1,3,0
-0.9,2,72,0,0,2,0
-0.9,2,73,0,2,0,0
-0.9,2,74,0,1,0,2
-0.9,2,75,0,1,0,2
-0.9,2,76,0,0,0,0
-0.9,2,77,0,1,0,0
-0.9,2,78,0,0,0,1
-0.9,2,79,0,0,0,0
-0.9,2,80,2,3,2,0
-0.9,2,81,1,1,1,0
-0.9,2,82,0,1,0,3
-0.9,2,83,1,1,2,1
-0.9,2,84,0,0,0,1
-0.9,2,85,0,1,0,0
-0.9,2,86,0,0,3,0
-0.9,2,87,0,0,0,2
-0.9,2,88,0,1,0,2
-0.9,2,89,1,0,3,0
-0.9,2,90,0,2,0,0
-0.9,2,91,0,2,3,1
-0.9,2,92,0,0,0,1
-0.9,2,93,0,4,0,2
-0.9,2,94,1,2,1,0
-0.9,2,95,1,1,1,0
-0.9,2,96,0,1,0,2
-0.9,2,97,0,3,0,1
-0.9,2,98,0,0,3,0
-0.9,2,99,0,1,0,0
-0.9,2,100,0,3,2,0
-0.9,2,101,0,3,0,2
-0.9,2,102,0,0,0,0
-0.9,2,103,0,0,0,1
-0.9,2,104,0,0,0,0
-0.9,2,105,2,0,2,0
-0.9,2,106,0,0,0,2
-0.9,2,107,0,0,0,1
-0.9,2,108,0,2,0,2
-0.9,2,109,0,1,0,0
-0.9,2,110,0,0,3,0
-0.9,2,111,0,1,0,0
-0.9,2,112,0,0,4,0
-0.9,2,113,0,3,0,0
-0.9,2,114,0,2,0,1
-0.9,2,115,0,0,2,0
-0.9,2,116,0,0,2,0
-0.9,2,117,0,2,0,3
-0.9,2,118,0,1,0,2
-0.9,2,119,0,0,1,0
-0.9,2,120,0,2,0,1
-0.9,2,121,2,0,4,0
-0.9,2,122,0,0,3,0
-0.9,2,123,0,1,0,1
-0.9,2,124,0,2,0,1
-0.9,2,125,0,1,1,1
-0.9,2,126,0,1,0,2
-0.9,2,127,0,2,0,2
-0.9,2,128,0,3,0,0
-0.9,2,129,1,2,2,2
-0.9,2,130,0,1,1,1
-0.9,2,131,0,2,0,1
-0.9,2,132,0,0,1,0
-0.9,2,133,0,1,3,1
-0.9,2,134,0,1,0,2
-0.9,2,135,0,2,0,0
-0.9,2,136,1,0,2,0
-0.9,2,137,2,1,0,0
-0.9,2,138,2,0,0,0
-0.9,2,139,0,0,0,1
-0.9,2,140,2,3,0,0
-0.9,2,141,0,1,2,2
-0.9,2,142,0,3,3,0
-0.9,2,143,3,0,2,0
-0.9,2,144,1,0,2,1
-0.9,2,145,1,3,1,2
-0.9,2,146,2,0,2,0
-0.9,2,147,0,2,0,1
-0.9,2,148,0,2,0,0
-0.9,2,149,1,1,4,0
-0.9,2,150,1,0,0,0
-0.9,2,151,0,1,5,0
-0.9,2,152,0,3,1,1
-0.9,2,153,0,1,0,0
-0.9,2,154,0,1,0,0
-0.9,2,155,0,0,0,0
-0.9,2,156,0,1,0,1
-0.9,2,157,1,0,2,0
-0.9,2,158,1,0,2,0
-0.9,2,159,0,2,0,1
-0.9,2,160,0,2,0,2
-0.9,2,161,0,1,1,0
-0.9,2,162,1,0,1,0
-0.9,2,163,2,2,1,1
-0.9,2,164,0,0,0,1
-0.9,2,165,0,3,0,1
-0.9,2,166,0,0,2,0
-0.9,2,167,0,2,0,1
-0.9,2,168,0,3,0,1
-0.9,2,169,0,0,0,0
-0.9,2,170,0,1,0,3
-0.9,2,171,0,1,0,0
-0.9,2,172,0,0,0,0
-0.9,2,173,0,2,0,2
-0.9,2,174,0,3,0,3
-0.9,2,175,1,1,3,0
-0.9,2,176,1,0,4,0
-0.9,2,177,0,1,6,0
-0.9,2,178,1,2,1,1
-0.9,2,179,0,0,0,0
-0.9,2,180,0,0,2,1
-0.9,2,181,0,0,0,1
-0.9,2,182,0,2,2,1
-0.9,2,183,1,1,1,0
-0.9,2,184,0,0,0,2
-0.9,2,185,0,1,0,2
-0.9,2,186,0,0,2,0
-0.9,2,187,0,2,0,2
-0.9,2,188,0,0,0,0
-0.9,2,189,1,2,1,0
-0.9,2,190,0,1,0,4
-0.9,2,191,0,2,0,1
-0.9,2,192,1,3,1,5
-0.9,2,193,0,2,0,1
-0.9,2,194,0,0,2,0
-0.9,2,195,0,1,0,0
-0.9,2,196,0,2,0,0
-0.9,2,197,0,2,0,1
-0.9,2,198,0,0,3,0
-0.9,2,199,0,1,0,1
-0.9,3,0,0,1,3,0
-0.9,3,1,1,1,3,0
-0.9,3,2,2,1,4,0
-0.9,3,3,1,1,0,0
-0.9,3,4,0,3,1,2
-0.9,3,5,0,1,2,0
-0.9,3,6,3,0,3,0
-0.9,3,7,1,0,2,1
-0.9,3,8,0,0,0,1
-0.9,3,9,0,0,5,0
-0.9,3,10,0,2,1,2
-0.9,3,11,0,3,2,2
-0.9,3,12,0,4,0,2
-0.9,3,13,0,1,0,1
-0.9,3,14,0,1,1,0
-0.9,3,15,2,2,2,2
-0.9,3,16,1,0,3,0
-0.9,3,17,2,3,2,0
-0.9,3,18,0,0,0,1
-0.9,3,19,0,0,0,0
-0.9,3,20,0,0,3,1
-0.9,3,21,0,5,0,2
-0.9,3,22,1,0,5,0
-0.9,3,23,0,1,0,0
-0.9,3,24,1,0,2,0
-0.9,3,25,0,0,0,2
-0.9,3,26,0,0,0,1
-0.9,3,27,0,1,0,2
-0.9,3,28,2,3,1,1
-0.9,3,29,0,4,0,0
-0.9,3,30,1,1,0,0
-0.9,3,31,0,0,0,3
-0.9,3,32,0,0,0,0
-0.9,3,33,0,1,0,3
-0.9,3,34,0,0,1,1
-0.9,3,35,0,1,0,3
-0.9,3,36,0,0,0,0
-0.9,3,37,2,0,2,0
-0.9,3,38,0,2,0,2
-0.9,3,39,0,0,0,0
-0.9,3,40,0,1,1,2
-0.9,3,41,0,0,1,0
-0.9,3,42,0,0,0,0
-0.9,3,43,0,0,0,1
-0.9,3,44,1,5,0,2
-0.9,3,45,1,0,2,0
-0.9,3,46,1,0,2,0
-0.9,3,47,0,2,0,0
-0.9,3,48,0,0,1,0
-0.9,3,49,0,1,0,1
-0.9,3,50,2,0,3,0
-0.9,3,51,2,0,0,1
-0.9,3,52,2,1,7,0
-0.9,3,53,0,0,0,1
-0.9,3,54,0,0,3,0
-0.9,3,55,0,1,0,2
-0.9,3,56,0,0,0,3
-0.9,3,57,0,1,0,2
-0.9,3,58,0,3,0,1
-0.9,3,59,0,0,0,0
-0.9,3,60,1,0,2,0
-0.9,3,61,0,1,0,0
-0.9,3,62,0,0,0,0
-0.9,3,63,0,1,0,0
-0.9,3,64,1,1,2,1
-0.9,3,65,0,1,1,0
-0.9,3,66,1,1,0,0
-0.9,3,67,0,1,0,2
-0.9,3,68,0,2,0,0
-0.9,3,69,1,0,0,0
-0.9,3,70,1,0,1,0
-0.9,3,71,0,3,0,1
-0.9,3,72,0,1,2,0
-0.9,3,73,0,2,5,1
-0.9,3,74,0,1,0,1
-0.9,3,75,0,3,0,2
-0.9,3,76,0,1,0,3
-0.9,3,77,0,1,1,1
-0.9,3,78,1,1,1,0
-0.9,3,79,0,1,0,2
-0.9,3,80,0,1,0,1
-0.9,3,81,0,2,0,2
-0.9,3,82,0,3,0,0
-0.9,3,83,0,1,0,1
-0.9,3,84,4,0,0,0
-0.9,3,85,0,3,3,0
-0.9,3,86,0,0,2,0
-0.9,3,87,0,1,0,1
-0.9,3,88,0,1,0,1
-0.9,3,89,0,3,0,1
-0.9,3,90,0,2,0,1
-0.9,3,91,0,2,1,0
-0.9,3,92,0,1,2,0
-0.9,3,93,0,1,0,1
-0.9,3,94,2,0,1,1
-0.9,3,95,2,3,0,1
-0.9,3,96,0,1,1,3
-0.9,3,97,1,0,5,0
-0.9,3,98,1,1,0,1
-0.9,3,99,0,0,1,0
-0.9,3,100,1,2,1,0
-0.9,3,101,0,1,0,0
-0.9,3,102,1,0,2,0
-0.9,3,103,0,1,0,1
-0.9,3,104,1,1,2,0
-0.9,3,105,0,0,2,1
-0.9,3,106,1,1,1,1
-0.9,3,107,0,0,1,0
-0.9,3,108,0,2,7,0
-0.9,3,109,0,0,0,0
-0.9,3,110,0,1,0,1
-0.9,3,111,2,1,2,1
-0.9,3,112,2,1,3,0
-0.9,3,113,0,1,0,0
-0.9,3,114,0,3,1,1
-0.9,3,115,1,3,0,2
-0.9,3,116,0,3,0,2
-0.9,3,117,4,0,1,0
-0.9,3,118,3,0,4,0
-0.9,3,119,1,2,2,1
-0.9,3,120,0,0,1,0
-0.9,3,121,0,3,0,1
-0.9,3,122,0,1,2,1
-0.9,3,123,1,2,0,0
-0.9,3,124,0,0,0,0
-0.9,3,125,0,0,0,1
-0.9,3,126,1,0,3,1
-0.9,3,127,1,0,0,1
-0.9,3,128,2,1,5,0
-0.9,3,129,0,1,0,2
-0.9,3,130,1,1,1,1
-0.9,3,131,1,0,3,1
-0.9,3,132,1,0,0,0
-0.9,3,133,0,1,3,1
-0.9,3,134,0,1,0,2
-0.9,3,135,1,2,0,1
-0.9,3,136,0,1,0,1
-0.9,3,137,1,0,0,1
-0.9,3,138,0,3,0,3
-0.9,3,139,0,2,3,0
-0.9,3,140,0,0,0,1
-0.9,3,141,0,0,2,0
-0.9,3,142,0,5,0,3
-0.9,3,143,0,1,0,1
-0.9,3,144,2,0,0,0
-0.9,3,145,0,0,0,4
-0.9,3,146,0,2,0,1
-0.9,3,147,2,0,6,1
-0.9,3,148,0,2,1,2
-0.9,3,149,0,4,0,5
-0.9,3,150,0,2,0,1
-0.9,3,151,2,2,3,0
-0.9,3,152,0,1,0,0
-0.9,3,153,0,0,3,1
-0.9,3,154,0,1,1,0
-0.9,3,155,0,0,4,0
-0.9,3,156,1,0,0,0
-0.9,3,157,2,1,2,0
-0.9,3,158,0,1,0,1
-0.9,3,159,0,0,3,0
-0.9,3,160,0,0,0,0
-0.9,3,161,0,0,2,0
-0.9,3,162,0,3,1,0
-0.9,3,163,0,1,3,1
-0.9,3,164,0,2,0,0
-0.9,3,165,0,2,0,3
-0.9,3,166,0,1,0,3
-0.9,3,167,0,2,0,1
-0.9,3,168,0,1,0,0
-0.9,3,169,3,1,1,0
-0.9,3,170,0,1,3,0
-0.9,3,171,0,2,3,0
-0.9,3,172,0,0,1,0
-0.9,3,173,1,1,0,1
-0.9,3,174,0,0,0,3
-0.9,3,175,0,2,1,1
-0.9,3,176,1,0,3,0
-0.9,3,177,0,1,0,1
-0.9,3,178,1,2,0,0
-0.9,3,179,0,2,1,0
-0.9,3,180,0,1,3,0
-0.9,3,181,0,0,2,0
-0.9,3,182,2,1,1,2
-0.9,3,183,3,1,3,0
-0.9,3,184,2,2,1,0
-0.9,3,185,0,1,0,0
-0.9,3,186,0,0,0,1
-0.9,3,187,0,0,0,1
-0.9,3,188,1,0,3,0
-0.9,3,189,1,0,3,1
-0.9,3,190,1,1,2,0
-0.9,3,191,2,0,2,0
-0.9,3,192,0,0,0,1
-0.9,3,193,1,0,5,1
-0.9,3,194,1,0,0,0
-0.9,3,195,0,1,0,3
-0.9,3,196,0,1,0,3
-0.9,3,197,0,3,0,2
-0.9,3,198,0,1,0,0
-0.9,3,199,0,0,3,0
-0.9,4,0,0,1,0,3
-0.9,4,1,2,0,0,0
-0.9,4,2,0,0,0,1
-0.9,4,3,0,0,7,0
-0.9,4,4,1,0,0,1
-0.9,4,5,0,2,0,1
-0.9,4,6,1,0,2,1
-0.9,4,7,0,0,0,1
-0.9,4,8,1,0,0,0
-0.9,4,9,0,2,1,1
-0.9,4,10,0,0,5,1
-0.9,4,11,0,0,1,0
-0.9,4,12,0,0,0,1
-0.9,4,13,0,2,3,0
-0.9,4,14,0,2,0,3
-0.9,4,15,0,0,2,0
-0.9,4,16,1,1,1,0
-0.9,4,17,0,0,2,0
