gamma,replicate,individual,type,theshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.1,0.0,16.0,0.0,0.20447468840643668,12.0,7.0,0.5581194500642108,0.3216939132616565,6.0,1.0,0.0,0.0
-0.1,0.0,17.0,1.0,0.20396683984408515,3.0,9.0,0.14173805819534965,0.3915275383074769,2.0,3.0,0.0,5.0
-0.1,0.0,18.0,0.0,0.7346672329845625,7.0,5.0,0.30210722034028314,0.23351525649453012,2.0,0.0,0.0,0.0
-0.1,0.0,19.0,1.0,0.28246667632335,6.0,7.0,0.21060751312177833,0.2470770531754659,4.0,3.0,0.0,2.0
-0.1,0.0,20.0,0.0,0.810708200679211,10.0,9.0,0.44062102751041665,0.3834064750201664,2.0,0.0,3.0,4.0
-0.1,0.0,21.0,0.0,0.9088487644685548,15.0,11.0,0.6444812482885417,0.4838447120503254,4.0,0.0,2.0,2.0
-0.1,0.0,22.0,0.0,0.8950072985411014,12.0,9.0,0.4255728126012147,0.4002704888342986,3.0,0.0,2.0,2.0
-0.1,0.0,23.0,1.0,0.7429309883234848,15.0,8.0,0.6783641081949524,0.33980865003145516,5.0,0.0,3.0,1.0
-0.1,0.0,24.0,1.0,0.7348392550881173,10.0,9.0,0.355202147726078,0.5665763023997782,1.0,0.0,0.0,0.0
-0.1,0.0,25.0,1.0,0.19427839887316944,6.0,8.0,0.2972191251598259,0.4305234041506759,3.0,2.0,1.0,4.0
-0.1,0.0,26.0,1.0,0.7914224431220233,12.0,10.0,0.5184016905851013,0.37610297569808504,1.0,0.0,5.0,4.0
-0.1,0.0,27.0,1.0,0.24805727172607217,7.0,12.0,0.2366107633212748,0.6353431731672751,0.0,1.0,1.0,5.0
-0.1,0.0,28.0,1.0,0.3104132019252469,1.0,10.0,0.03922167688368999,0.47478558657693287,0.0,3.0,0.0,6.0
-0.1,0.0,29.0,1.0,0.27448237730817837,1.0,10.0,0.02393507253570734,0.47754866757595227,1.0,4.0,0.0,6.0
-0.1,0.0,30.0,0.0,0.5261446600646116,15.0,11.0,0.6611779902023568,0.5490856872606785,4.0,0.0,1.0,1.0
-0.1,0.0,31.0,0.0,0.5659177913295613,11.0,9.0,0.4486114047999498,0.3945759023419988,4.0,0.0,2.0,4.0
-0.1,0.0,32.0,1.0,0.19534390778706334,0.0,2.0,2.4623506850519354e-17,0.08553703167716516,0.0,0.0,0.0,2.0
-0.1,0.0,33.0,1.0,0.0856392158117919,5.0,14.0,0.22627438682334772,0.7051273445872758,3.0,3.0,0.0,9.0
-0.1,0.0,34.0,0.0,0.2887860413866363,4.0,15.0,0.15081421490116306,0.6842886061160698,2.0,4.0,0.0,9.0
-0.1,0.0,35.0,1.0,0.17562313071031488,3.0,8.0,0.16158752141234728,0.3774480094026154,3.0,1.0,0.0,7.0
-0.1,0.0,36.0,0.0,0.3300993594105891,5.0,8.0,0.23861210287839513,0.35105144709828273,2.0,2.0,0.0,3.0
-0.1,0.0,37.0,1.0,0.12099140373022577,3.0,8.0,0.16502708615029565,0.41356104034881785,2.0,3.0,0.0,4.0
-0.1,0.0,38.0,1.0,0.8771221844566954,13.0,8.0,0.635239435812154,0.4243650820107177,5.0,0.0,1.0,1.0
-0.1,0.0,39.0,0.0,0.22758861689861065,9.0,10.0,0.4155614433729623,0.46815065319697236,1.0,1.0,2.0,3.0
-0.1,0.0,40.0,0.0,0.8458281094823071,10.0,11.0,0.30470617095068214,0.5548551082654108,4.0,0.0,0.0,5.0
-0.1,0.0,41.0,0.0,0.538424076315763,9.0,5.0,0.39649768889303016,0.1838439042114953,3.0,1.0,2.0,0.0
-0.1,0.0,42.0,1.0,0.33730498885138205,3.0,13.0,0.10602323975297291,0.5384008759886749,1.0,2.0,0.0,9.0
-0.1,0.0,43.0,1.0,0.6532241617237734,13.0,5.0,0.5204325824148949,0.20750461650885083,6.0,0.0,3.0,1.0
-0.1,0.0,44.0,0.0,0.16879238191808876,1.0,7.0,0.06088528398762084,0.300176543018298,1.0,2.0,0.0,5.0
-0.1,0.0,45.0,0.0,0.6671642902458423,17.0,12.0,0.6729564277288396,0.5854109402537371,4.0,0.0,1.0,0.0
-0.1,0.0,46.0,1.0,0.5153331134985638,9.0,8.0,0.4819146091751177,0.42899718842118884,3.0,1.0,2.0,3.0
-0.1,0.0,47.0,1.0,0.292944265603593,7.0,6.0,0.33927050231914585,0.2682448231375366,2.0,1.0,1.0,1.0
-0.1,0.0,48.0,0.0,0.12145217637663774,2.0,8.0,0.10057746677993039,0.3082012697090908,1.0,5.0,0.0,2.0
-0.1,0.0,49.0,1.0,0.39786503110038185,3.0,9.0,0.0887635558170456,0.3909743518951395,0.0,3.0,1.0,4.0
-0.1,0.0,50.0,1.0,0.05345606458749086,5.0,8.0,0.1842984139118785,0.3061486818473782,1.0,1.0,0.0,3.0
-0.1,0.0,51.0,1.0,0.15904069349254013,1.0,8.0,0.02776476739575922,0.43643269433834314,1.0,0.0,0.0,8.0
-0.1,0.0,52.0,0.0,0.1903654703139217,3.0,8.0,0.17700189600053806,0.365013235467206,1.0,3.0,0.0,3.0
-0.1,0.0,53.0,0.0,0.17962555946404213,4.0,10.0,0.2268475523213202,0.5043519946118691,0.0,4.0,0.0,2.0
-0.1,0.0,54.0,1.0,0.9337179485755024,9.0,4.0,0.3431501738772314,0.1845519746092952,7.0,0.0,1.0,3.0
-0.1,0.0,55.0,1.0,0.9857264856291484,12.0,9.0,0.45362406898813007,0.3986134272419269,4.0,0.0,1.0,2.0
-0.1,0.0,56.0,1.0,0.2898047544235973,6.0,10.0,0.2818975911877982,0.5172277464235613,2.0,3.0,0.0,3.0
-0.1,0.0,57.0,0.0,0.21254770781918808,2.0,5.0,0.0748692482345757,0.25976809075621327,1.0,2.0,0.0,2.0
-0.1,0.0,58.0,0.0,0.3267901546341093,11.0,13.0,0.6009099441794068,0.7206585629674372,1.0,1.0,1.0,3.0
-0.1,0.0,59.0,0.0,0.7943387649796179,12.0,11.0,0.5485559327097561,0.4605040896891365,2.0,0.0,2.0,3.0
-0.1,0.0,60.0,0.0,0.37636741522729233,4.0,5.0,0.17757318721996215,0.17073559474628833,3.0,1.0,0.0,3.0
-0.1,0.0,61.0,0.0,0.71804189637238,13.0,11.0,0.6760881650734191,0.5523267481462505,1.0,0.0,3.0,2.0
-0.1,0.0,62.0,0.0,0.6100632352140549,14.0,11.0,0.576404063619747,0.5470764334362151,3.0,0.0,3.0,3.0
-0.1,0.0,63.0,1.0,0.557101165185436,7.0,8.0,0.2960911395046454,0.3519929665411318,3.0,0.0,1.0,5.0
-0.1,0.0,64.0,1.0,0.8068115970348295,15.0,7.0,0.6340992621426947,0.2590125055907233,5.0,0.0,4.0,1.0
-0.1,0.0,65.0,0.0,0.7007259626994317,12.0,9.0,0.5825830315495427,0.5333136040479105,3.0,0.0,0.0,0.0
-0.1,0.0,66.0,0.0,0.3648692320296655,6.0,9.0,0.2956821803624616,0.435504499133288,0.0,1.0,0.0,2.0
-0.1,0.0,67.0,1.0,0.2044271535827994,5.0,9.0,0.2042836353287842,0.4484718780446417,4.0,2.0,0.0,6.0
-0.1,0.0,68.0,1.0,0.06380845331578944,4.0,8.0,0.17952479106730898,0.3585381001523138,1.0,4.0,0.0,1.0
-0.1,0.0,69.0,0.0,0.9091840746350279,15.0,6.0,0.5955224884846492,0.3321100926900201,6.0,0.0,5.0,2.0
-0.1,0.0,70.0,1.0,0.6684040390623854,8.0,3.0,0.2610126076234228,0.13383533857911853,2.0,0.0,3.0,0.0
-0.1,0.0,71.0,0.0,0.6690986852095768,12.0,8.0,0.3876230371142258,0.3032030594418273,1.0,0.0,3.0,0.0
-0.1,0.0,72.0,0.0,0.3621768467966049,4.0,5.0,0.13494907991023594,0.24451844464534137,3.0,1.0,0.0,3.0
-0.1,0.0,73.0,0.0,0.6876538979822054,2.0,2.0,0.11577693508584716,0.09247620607104655,2.0,0.0,0.0,2.0
-0.1,0.0,74.0,0.0,0.03563898750414829,5.0,10.0,0.21127506618801367,0.4570391289819515,3.0,1.0,0.0,7.0
-0.1,0.0,75.0,1.0,0.08163651976129138,5.0,6.0,0.22638060855100983,0.2864636612886833,3.0,2.0,0.0,2.0
-0.1,0.0,76.0,1.0,0.24799660062371198,6.0,11.0,0.2633828543803703,0.6000196304541082,1.0,3.0,0.0,3.0
-0.1,0.0,77.0,1.0,0.24830170992394285,1.0,7.0,0.035376670882795155,0.30173461953638175,0.0,3.0,0.0,3.0
-0.1,0.0,78.0,0.0,0.1819504770594822,4.0,7.0,0.18655537343429862,0.3837884341130082,1.0,1.0,0.0,3.0
-0.1,0.0,79.0,1.0,0.9742411100277493,10.0,6.0,0.2740402535479763,0.24017445696371792,4.0,0.0,0.0,0.0
-0.1,0.0,80.0,1.0,0.1801693256752669,10.0,18.0,0.48466495354242445,1.0,1.0,1.0,1.0,9.0
-0.1,0.0,81.0,0.0,0.4865609246246696,4.0,8.0,0.1708609085900114,0.24717005075435136,1.0,1.0,1.0,5.0
-0.1,0.0,82.0,0.0,0.43867825752006284,1.0,7.0,0.04055088466266557,0.22385364869994714,0.0,3.0,0.0,3.0
-0.1,0.0,83.0,1.0,0.18299104233996488,4.0,7.0,0.18387617023583533,0.26806188901866673,2.0,2.0,0.0,3.0
-0.1,0.0,84.0,0.0,0.37649221283045753,4.0,5.0,0.1392886339614981,0.2016415336264587,2.0,1.0,0.0,2.0
-0.1,0.0,85.0,0.0,0.7586230883809292,11.0,7.0,0.4457607583759264,0.3425598256700403,5.0,0.0,1.0,2.0
-0.1,0.0,86.0,0.0,0.30068029019335074,4.0,8.0,0.19894501135880036,0.330893881006463,0.0,2.0,0.0,2.0
-0.1,0.0,87.0,1.0,0.8760868579599697,12.0,10.0,0.3772665783314844,0.4380891833096098,2.0,0.0,2.0,2.0
-0.1,0.0,88.0,1.0,0.49268357772992055,8.0,4.0,0.3077870430016288,0.16903986780560742,6.0,0.0,0.0,2.0
-0.1,0.0,89.0,1.0,0.41473303430330943,6.0,7.0,0.2940929403170728,0.32295225176802245,1.0,0.0,0.0,2.0
-0.1,0.0,90.0,1.0,0.2682734805651872,6.0,9.0,0.2705618238678872,0.45900514171644813,3.0,0.0,1.0,7.0
-0.1,0.0,91.0,0.0,0.35514207196157643,6.0,8.0,0.2808014060023403,0.4109930502470238,2.0,2.0,1.0,3.0
-0.1,0.0,92.0,1.0,0.9186036616914177,16.0,11.0,0.6446688579524633,0.5427020911670052,4.0,0.0,4.0,3.0
-0.1,0.0,93.0,0.0,0.884980822674643,13.0,10.0,0.5114798211726317,0.5166870963552377,2.0,0.0,2.0,1.0
-0.1,0.0,94.0,1.0,0.29932142850770316,1.0,4.0,0.03920209781129601,0.1899126673501987,0.0,2.0,0.0,1.0
-0.1,0.0,95.0,1.0,0.5382030546420841,9.0,6.0,0.3517835931085839,0.23474533918549426,3.0,1.0,3.0,2.0
-0.1,0.0,96.0,1.0,0.6352163445672311,12.0,4.0,0.45405154180576734,0.23945315763497188,5.0,0.0,3.0,0.0
-0.1,0.0,97.0,0.0,0.4817309099504271,14.0,13.0,0.5288395900727715,0.6547241779424895,3.0,0.0,2.0,4.0
-0.1,0.0,98.0,1.0,0.47117006290831376,11.0,6.0,0.453753177263553,0.27738494286114695,3.0,0.0,3.0,1.0
-0.1,0.0,99.0,0.0,0.8126281438513921,10.0,11.0,0.48464794217268137,0.47793569198678926,2.0,0.0,1.0,4.0
-0.1,0.0,100.0,0.0,0.8134236395111323,16.0,8.0,0.6723485004358604,0.5017054794999644,8.0,0.0,3.0,3.0
-0.1,0.0,101.0,1.0,0.36339511506575584,12.0,12.0,0.5252579287917735,0.5268050201836665,2.0,2.0,2.0,2.0
-0.1,0.0,102.0,0.0,0.39139040558961136,8.0,7.0,0.3405754862677424,0.3198368980551089,3.0,1.0,1.0,2.0
-0.1,0.0,103.0,1.0,0.11222334672138212,4.0,11.0,0.18903931894163817,0.6150180095589808,1.0,5.0,0.0,3.0
-0.1,0.0,104.0,0.0,0.40853044770191194,7.0,11.0,0.4131255367264039,0.6375271993814055,2.0,2.0,0.0,4.0
-0.1,0.0,105.0,1.0,0.663692305115435,7.0,7.0,0.260740442014015,0.3204360134069056,2.0,0.0,0.0,2.0
-0.1,0.0,106.0,0.0,0.011812131126634595,2.0,4.0,0.06680611779481507,0.16640689020661906,1.0,1.0,0.0,2.0
-0.1,0.0,107.0,1.0,0.33113565630980035,0.0,7.0,2.4623506850519354e-17,0.2525536791303043,0.0,1.0,0.0,6.0
-0.1,0.0,108.0,0.0,0.41076633061074797,1.0,12.0,0.06088528398762084,0.502835843319629,1.0,1.0,0.0,11.0
-0.1,0.0,109.0,0.0,0.4227498578955291,15.0,10.0,0.5653431580827419,0.4697982911783729,3.0,0.0,4.0,2.0
-0.1,0.0,110.0,1.0,0.33287053174303083,4.0,8.0,0.14962406936668526,0.26919938915320707,2.0,3.0,0.0,3.0
-0.1,0.0,111.0,1.0,0.23102540520733506,6.0,12.0,0.26353984555750315,0.5719404513359252,2.0,2.0,0.0,6.0
-0.1,0.0,112.0,1.0,0.7496147115577506,12.0,9.0,0.4316400017850893,0.4952852126814648,2.0,0.0,3.0,2.0
-0.1,0.0,113.0,1.0,0.8876346497514344,5.0,5.0,0.17629673896495598,0.1686666623139696,1.0,0.0,1.0,2.0
-0.1,0.0,114.0,0.0,0.17120082983284646,3.0,9.0,0.13970893731148326,0.3924125196288765,2.0,1.0,0.0,7.0
-0.1,0.0,115.0,0.0,0.9609320832258242,14.0,8.0,0.5868138270031703,0.4000936396931965,4.0,0.0,2.0,0.0
-0.1,0.0,116.0,0.0,0.6884105601837786,10.0,5.0,0.4423552469193401,0.21631058435415987,4.0,0.0,2.0,1.0
-0.1,0.0,117.0,1.0,0.7101873741390692,11.0,4.0,0.45717325782752444,0.19136788447705638,5.0,0.0,2.0,0.0
-0.1,0.0,118.0,1.0,0.03108249425309939,6.0,11.0,0.2827011410300744,0.5530896124409508,2.0,2.0,0.0,5.0
-0.1,0.0,119.0,1.0,0.4117872932156913,12.0,11.0,0.5707138864582993,0.4918380117814718,1.0,0.0,2.0,2.0
-0.1,0.0,120.0,0.0,0.2416235833528777,6.0,8.0,0.2812716893668928,0.32956811921356904,1.0,0.0,1.0,4.0
-0.1,0.0,121.0,1.0,0.8686431248363597,16.0,9.0,0.6209304628841851,0.4444224227187223,6.0,0.0,2.0,1.0
-0.1,0.0,122.0,1.0,0.9339034631214065,7.0,6.0,0.31773423492155006,0.32216298126786064,1.0,0.0,1.0,1.0
-0.1,0.0,123.0,1.0,0.24205369310569858,3.0,4.0,0.1502212709472521,0.14642268509704567,1.0,2.0,0.0,0.0
-0.1,0.0,124.0,1.0,0.8550172518343422,16.0,10.0,0.5906352373162919,0.5428444931405628,6.0,0.0,0.0,0.0
-0.1,0.0,125.0,1.0,0.8401886138854617,9.0,5.0,0.29709566924220476,0.15692932518353764,4.0,0.0,1.0,1.0
-0.1,0.0,126.0,0.0,0.3247194285975956,1.0,8.0,0.05166968357871365,0.3094311793100343,0.0,1.0,0.0,6.0
-0.1,0.0,127.0,0.0,0.3567749856880099,3.0,7.0,0.18012792021452614,0.32629575499961605,1.0,3.0,1.0,3.0
-0.1,0.0,128.0,0.0,0.7430891287252702,6.0,4.0,0.30895325002421226,0.22736553438993048,1.0,0.0,2.0,1.0
-0.1,0.0,129.0,0.0,0.2277376998423114,7.0,5.0,0.27815331925730497,0.21448883488799259,5.0,2.0,1.0,2.0
-0.1,0.0,130.0,1.0,0.9177394266391007,10.0,8.0,0.48132725789599584,0.4184505981481796,2.0,0.0,0.0,0.0
-0.1,0.0,131.0,0.0,0.7032028335934384,13.0,11.0,0.556340557507661,0.6258649676418426,2.0,0.0,2.0,2.0
-0.1,0.0,132.0,1.0,0.9986073175976969,18.0,9.0,0.7785464688078628,0.3851877167817653,3.0,0.0,7.0,1.0
-0.1,0.0,133.0,0.0,0.3946507349859857,4.0,4.0,0.21710801383411088,0.16442879148840642,2.0,0.0,1.0,3.0
-0.1,0.0,134.0,1.0,0.8083224801887783,11.0,6.0,0.5150357298752037,0.2580698205173666,2.0,0.0,6.0,3.0
-0.1,0.0,135.0,0.0,0.3315376500658319,7.0,7.0,0.31341834914851735,0.3741869843789503,2.0,1.0,1.0,2.0
-0.1,0.0,136.0,0.0,0.25179117863687983,5.0,4.0,0.256253405282627,0.1475080390809041,2.0,0.0,0.0,1.0
-0.1,0.0,137.0,1.0,0.4705457315963103,13.0,13.0,0.5476741359513303,0.579207992709257,4.0,1.0,1.0,4.0
-0.1,0.0,138.0,1.0,0.3239597536575416,5.0,6.0,0.19971562003318297,0.20282346659233272,1.0,0.0,0.0,2.0
-0.1,0.0,139.0,0.0,0.9090544906617639,11.0,10.0,0.4584265270785149,0.49208059441182594,2.0,0.0,2.0,3.0
-0.1,0.0,140.0,1.0,0.053100922933332684,4.0,10.0,0.1983710942863396,0.4893421657701293,3.0,2.0,0.0,7.0
-0.1,0.0,141.0,0.0,0.4317814793777047,8.0,6.0,0.3207931757653305,0.3278820879474212,1.0,0.0,3.0,2.0
-0.1,0.0,142.0,1.0,0.1849729004882279,0.0,5.0,2.4623506850519354e-17,0.17814913529897866,0.0,1.0,0.0,4.0
-0.1,0.0,143.0,1.0,0.7890481675655412,14.0,9.0,0.5939738714751616,0.4113973373849376,3.0,0.0,3.0,1.0
-0.1,0.0,144.0,0.0,0.8193992433499352,16.0,11.0,0.6491672877574923,0.5650887134814213,3.0,0.0,5.0,3.0
-0.1,0.0,145.0,0.0,0.23802272767030908,11.0,8.0,0.5806770601407568,0.44057345511511453,3.0,0.0,0.0,0.0
-0.1,0.0,146.0,1.0,0.7277858345343621,16.0,11.0,0.7507154523452096,0.6507281964018398,6.0,0.0,1.0,2.0
-0.1,0.0,147.0,1.0,0.5825705740513459,13.0,10.0,0.6090092494551227,0.5263822696340165,2.0,0.0,2.0,1.0
-0.1,0.0,148.0,1.0,0.22948810840709444,4.0,4.0,0.18057497666183406,0.17295241034283848,4.0,1.0,0.0,3.0
-0.1,0.0,149.0,0.0,0.46983495908376327,11.0,7.0,0.39395519973257503,0.2649521522903024,2.0,0.0,3.0,1.0
-0.1,0.0,150.0,1.0,0.27428210139091125,4.0,7.0,0.18506984778300725,0.3332131546363281,3.0,2.0,0.0,4.0
-0.1,0.0,151.0,1.0,0.14592298230768663,3.0,8.0,0.1489734187461006,0.3964580298896386,3.0,3.0,0.0,5.0
-0.1,0.0,152.0,0.0,0.19584070188765335,7.0,8.0,0.2580228072285539,0.3735383900941129,4.0,3.0,1.0,3.0
-0.1,0.0,153.0,1.0,0.9933371265889973,9.0,6.0,0.40490583726319845,0.2652874051001824,1.0,0.0,2.0,0.0
-0.1,0.0,154.0,0.0,0.7411196622068918,17.0,11.0,0.6861212446383914,0.47619348281385776,3.0,0.0,4.0,1.0
-0.1,0.0,155.0,1.0,0.22213215942580933,7.0,13.0,0.2952651273955702,0.6515807710188317,3.0,4.0,0.0,5.0
-0.1,0.0,156.0,1.0,0.0910393656203955,8.0,8.0,0.41668381051105535,0.41409907427755666,4.0,1.0,0.0,3.0
-0.1,0.0,157.0,0.0,0.586085192202698,16.0,11.0,0.6492974660292722,0.6218669551509463,6.0,0.0,3.0,4.0
-0.1,0.0,158.0,0.0,0.37975492522358345,5.0,6.0,0.21001185137994113,0.2643257833788918,2.0,0.0,0.0,3.0
-0.1,0.0,159.0,1.0,0.3002260742449857,10.0,10.0,0.42152324743843184,0.5262110828432482,1.0,1.0,3.0,3.0
-0.1,0.0,160.0,1.0,0.752200276606139,12.0,7.0,0.512606395452908,0.3712729805080777,4.0,0.0,2.0,1.0
-0.1,0.0,161.0,1.0,0.0789060783618144,3.0,8.0,0.12732940074613555,0.3185050191283444,2.0,2.0,0.0,5.0
-0.1,0.0,162.0,0.0,0.10340020032644237,4.0,9.0,0.19835397204238756,0.4631917122807387,2.0,2.0,0.0,5.0
-0.1,0.0,163.0,1.0,0.34670627361313067,4.0,8.0,0.1400078372894262,0.4335999483648015,1.0,3.0,0.0,2.0
-0.1,0.0,164.0,0.0,0.4009492805313727,5.0,10.0,0.18483238296457227,0.5326148393153524,2.0,2.0,0.0,5.0
-0.1,0.0,165.0,0.0,0.9489789983884868,10.0,4.0,0.37285350618068336,0.1618344009068249,4.0,0.0,3.0,1.0
-0.1,0.0,166.0,0.0,0.6710069402742829,6.0,8.0,0.23547317142043933,0.3289943794233795,1.0,0.0,0.0,3.0
-0.1,0.0,167.0,0.0,0.4187898391309294,2.0,6.0,0.09650623114278999,0.2523894881465047,1.0,1.0,0.0,4.0
-0.1,0.0,168.0,0.0,0.8534111055529944,12.0,7.0,0.4051253564308155,0.30679089406578486,2.0,0.0,5.0,2.0
-0.1,0.0,169.0,1.0,0.6812749581514922,9.0,4.0,0.26973142134949446,0.18291295562168275,5.0,0.0,1.0,1.0
-0.1,0.0,170.0,1.0,0.6222077736019682,7.0,8.0,0.32636287847114015,0.3246976300794145,2.0,0.0,0.0,3.0
-0.1,0.0,171.0,0.0,0.605464852131001,0.0,6.0,2.4623506850519354e-17,0.27092244026997003,0.0,2.0,0.0,4.0
-0.1,0.0,172.0,1.0,0.8355405517825901,21.0,13.0,1.0,0.74185132246278,7.0,0.0,4.0,3.0
-0.1,0.0,173.0,1.0,0.4036548915820225,2.0,5.0,0.06933682628593064,0.25622355193751345,1.0,1.0,0.0,3.0
-0.1,0.0,174.0,0.0,0.4480207054971316,14.0,11.0,0.5924419908976297,0.4851447964226647,3.0,0.0,2.0,2.0
-0.1,0.0,175.0,0.0,0.9157345492769018,12.0,9.0,0.4511920929582141,0.5155672806549205,4.0,0.0,0.0,1.0
-0.1,0.0,176.0,1.0,0.8221535999988226,10.0,5.0,0.32841892968257547,0.15123738495058614,4.0,0.0,2.0,1.0
-0.1,0.0,177.0,1.0,0.567898474272934,16.0,6.0,0.5488986286343446,0.2510812100405905,7.0,0.0,3.0,0.0
-0.1,0.0,178.0,0.0,0.6362865513135191,10.0,8.0,0.41559692995110664,0.4429138977356452,4.0,0.0,1.0,3.0
-0.1,0.0,179.0,0.0,0.05141127483814689,5.0,11.0,0.16881403383164556,0.5077533625434053,2.0,2.0,0.0,6.0
-0.1,0.0,180.0,0.0,0.8046079842089174,7.0,3.0,0.2616090620255413,0.12182731428065613,3.0,0.0,2.0,1.0
-0.1,0.0,181.0,0.0,0.6795494817500101,7.0,9.0,0.23520623499162527,0.4566378943090769,1.0,1.0,1.0,3.0
-0.1,0.0,182.0,0.0,0.1618403772224003,7.0,9.0,0.37274204245741877,0.43421387251241433,2.0,2.0,2.0,4.0
-0.1,0.0,183.0,0.0,0.14004657211722515,5.0,5.0,0.21156993166553603,0.2826488002893839,3.0,1.0,0.0,2.0
-0.1,0.0,184.0,0.0,0.9794418907603966,9.0,8.0,0.3184836715100378,0.3580475332523567,3.0,0.0,2.0,4.0
-0.1,0.0,185.0,0.0,0.5955525739463562,10.0,7.0,0.4324458215891269,0.3332825278519043,3.0,0.0,1.0,1.0
-0.1,0.0,186.0,1.0,0.35885030250267325,13.0,13.0,0.4995624324795273,0.5799980687131004,3.0,2.0,1.0,2.0
-0.1,0.0,187.0,0.0,0.6319324687043536,5.0,5.0,0.2580142200574319,0.28316843718419615,3.0,1.0,1.0,3.0
-0.1,0.0,188.0,0.0,0.4406601621339058,17.0,11.0,0.7379982635899369,0.617216420147424,5.0,0.0,2.0,1.0
-0.1,0.0,189.0,0.0,0.8028155872756326,14.0,10.0,0.5320706050908466,0.5198025821706228,5.0,0.0,2.0,3.0
-0.1,0.0,190.0,0.0,0.14731729035457453,5.0,9.0,0.1865474763268126,0.5552430935162422,2.0,3.0,0.0,3.0
-0.1,0.0,191.0,1.0,0.639501736649,11.0,10.0,0.41827078312021365,0.4973939684316668,2.0,0.0,0.0,1.0
-0.1,0.0,192.0,1.0,0.6846168028695825,12.0,7.0,0.4145359873526311,0.37475472464233867,4.0,0.0,1.0,0.0
-0.1,0.0,193.0,0.0,0.02103986797810542,5.0,8.0,0.25544431340496,0.45513727242220314,3.0,3.0,0.0,3.0
-0.1,0.0,194.0,1.0,0.5293676833916449,9.0,8.0,0.4140902373879901,0.30815557522828096,0.0,0.0,3.0,2.0
-0.1,0.0,195.0,1.0,0.8303087052313928,12.0,9.0,0.5630211054796219,0.5253219288611631,3.0,0.0,2.0,2.0
-0.1,0.0,196.0,1.0,0.798950970254839,4.0,4.0,0.17435622299291836,0.17529638164067057,0.0,0.0,1.0,1.0
-0.1,0.0,197.0,0.0,0.7423084566173117,11.0,8.0,0.5025011056568471,0.3832271828601165,1.0,0.0,3.0,1.0
-0.1,0.0,198.0,0.0,0.21234724964093155,6.0,8.0,0.263331458579185,0.4109645629212571,1.0,1.0,1.0,3.0
-0.1,0.0,199.0,0.0,0.21244474781686729,4.0,5.0,0.17621250693609739,0.19267584535846496,4.0,3.0,0.0,2.0
-0.1,1.0,0.0,0.0,0.7879955433794817,10.0,4.0,0.36886020148504395,0.16276160199811368,4.0,0.0,3.0,1.0
-0.1,1.0,1.0,1.0,0.837899079090607,13.0,8.0,0.5666686882714833,0.3698365010358945,5.0,0.0,1.0,1.0
-0.1,1.0,2.0,0.0,0.027626699940338728,2.0,6.0,0.09938051920307044,0.32571152049051005,1.0,2.0,0.0,3.0
-0.1,1.0,3.0,1.0,0.8643006336457159,10.0,5.0,0.33775743750887527,0.2018633334603111,2.0,0.0,4.0,1.0
