gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.1,0,182,0,3,0,1
0.1,0,183,0,1,0,2
0.1,0,184,0,1,0,2
0.1,0,185,1,0,0,0
0.1,0,186,0,1,3,0
0.1,0,187,0,2,0,1
0.1,0,188,0,3,0,3
0.1,0,189,0,0,2,0
0.1,0,190,1,0,2,0
0.1,0,191,0,2,0,2
0.1,0,192,2,0,2,0
0.1,0,193,0,2,0,2
0.1,0,194,1,2,0,0
0.1,0,195,2,1,2,0
0.1,0,196,0,3,0,2
0.1,0,197,0,2,0,1
0.1,0,198,1,1,0,1
0.1,0,199,2,0,1,0
0.1,1,0,0,4,0,1
0.1,1,1,0,0,0,2
0.1,1,2,1,1,0,3
0.1,1,3,0,1,3,0
0.1,1,4,1,0,0,0
0.1,1,5,0,1,1,0
0.1,1,6,0,1,0,3
0.1,1,7,0,0,0,2
0.1,1,8,0,3,0,3
0.1,1,9,0,0,1,0
0.1,1,10,0,1,0,1
0.1,1,11,0,4,0,3
0.1,1,12,0,0,2,2
0.1,1,13,0,2,1,1
0.1,1,14,0,1,0,0
0.1,1,15,0,0,1,1
0.1,1,16,2,0,0,0
0.1,1,17,0,0,2,0
0.1,1,18,0,2,1,1
0.1,1,19,3,0,0,0
0.1,1,20,0,2,1,1
0.1,1,21,0,3,0,3
0.1,1,22,1,0,1,0
0.1,1,23,2,0,4,0
0.1,1,24,0,2,2,2
0.1,1,25,0,2,0,0
0.1,1,26,0,2,1,0
0.1,1,27,1,3,2,0
0.1,1,28,0,1,0,0
0.1,1,29,0,0,1,2
0.1,1,30,0,2,1,1
0.1,1,31,0,1,2,1
0.1,1,32,0,1,0,3
0.1,1,33,0,2,0,1
0.1,1,34,1,2,1,2
0.1,1,35,1,1,0,1
0.1,1,36,0,1,1,0
0.1,1,37,1,0,1,0
0.1,1,38,0,1,0,1
0.1,1,39,1,2,2,2
0.1,1,40,0,1,3,0
0.1,1,41,0,0,0,3
0.1,1,42,1,0,0,3
0.1,1,43,0,1,0,0
0.1,1,44,0,0,0,0
0.1,1,45,0,3,0,1
0.1,1,46,1,0,2,0
0.1,1,47,0,1,0,2
0.1,1,48,4,0,1,0
0.1,1,49,0,3,0,0
0.1,1,50,0,0,0,0
0.1,1,51,1,4,0,2
0.1,1,52,3,0,0,0
0.1,1,53,0,0,0,1
0.1,1,54,0,2,2,1
0.1,1,55,4,0,4,0
0.1,1,56,0,1,0,0
0.1,1,57,0,2,2,2
0.1,1,58,1,1,1,1
0.1,1,59,0,1,0,2
0.1,1,60,0,1,0,1
0.1,1,61,0,0,0,0
0.1,1,62,1,0,1,1
0.1,1,63,0,3,1,2
0.1,1,64,2,0,3,0
0.1,1,65,1,3,0,1
0.1,1,66,1,2,2,0
0.1,1,67,1,1,1,0
0.1,1,68,0,2,1,1
0.1,1,69,0,2,0,3
0.1,1,70,1,1,0,0
0.1,1,71,2,1,1,0
0.1,1,72,0,0,1,0
0.1,1,73,0,1,0,2
0.1,1,74,0,3,0,3
0.1,1,75,1,0,1,1
0.1,1,76,0,2,0,2
0.1,1,77,0,0,1,3
0.1,1,78,0,0,0,1
0.1,1,79,0,1,0,0
0.1,1,80,0,1,0,1
0.1,1,81,0,2,2,1
0.1,1,82,0,4,0,0
0.1,1,83,2,0,1,2
0.1,1,84,0,1,0,4
0.1,1,85,1,1,3,0
0.1,1,86,0,0,0,0
0.1,1,87,0,0,1,0
0.1,1,88,0,3,0,1
0.1,1,89,0,2,0,0
0.1,1,90,0,1,0,0
0.1,1,91,1,0,2,1
0.1,1,92,0,0,0,0
0.1,1,93,1,0,0,2
0.1,1,94,0,3,3,0
0.1,1,95,0,2,2,1
0.1,1,96,0,3,0,0
0.1,1,97,0,1,0,0
0.1,1,98,0,0,0,1
0.1,1,99,0,2,0,3
0.1,1,100,1,2,3,0
0.1,1,101,0,2,0,2
0.1,1,102,1,0,1,0
0.1,1,103,1,1,0,2
0.1,1,104,0,2,0,0
0.1,1,105,1,0,0,0
0.1,1,106,0,1,1,1
0.1,1,107,0,1,0,0
0.1,1,108,0,2,2,1
0.1,1,109,0,1,0,1
0.1,1,110,1,0,0,1
0.1,1,111,1,0,0,0
0.1,1,112,1,0,2,2
0.1,1,113,1,0,1,0
0.1,1,114,0,1,0,1
0.1,1,115,0,0,0,1
0.1,1,116,0,1,0,3
0.1,1,117,0,1,0,2
0.1,1,118,0,0,0,1
0.1,1,119,0,0,5,0
0.1,1,120,0,2,0,2
0.1,1,121,2,0,1,0
0.1,1,122,1,0,1,0
0.1,1,123,1,3,1,3
0.1,1,124,1,0,1,1
0.1,1,125,0,0,0,0
0.1,1,126,0,0,0,3
0.1,1,127,0,1,1,0
0.1,1,128,0,0,0,3
0.1,1,129,1,3,0,1
0.1,1,130,0,1,0,1
0.1,1,131,0,1,1,1
0.1,1,132,0,1,0,1
0.1,1,133,0,0,1,2
0.1,1,134,0,0,1,2
0.1,1,135,0,2,0,2
0.1,1,136,0,0,1,0
0.1,1,137,0,1,0,1
0.1,1,138,0,1,2,1
0.1,1,139,0,1,0,2
0.1,1,140,3,0,0,1
0.1,1,141,0,4,2,0
0.1,1,142,0,1,2,0
0.1,1,143,0,2,0,0
0.1,1,144,0,1,0,0
0.1,1,145,0,4,0,1
0.1,1,146,0,0,0,0
0.1,1,147,0,0,0,1
0.1,1,148,1,1,2,0
0.1,1,149,0,1,1,0
0.1,1,150,1,2,3,0
0.1,1,151,0,0,0,0
0.1,1,152,1,0,3,0
0.1,1,153,1,1,1,0
0.1,1,154,1,1,0,0
0.1,1,155,0,0,0,0
0.1,1,156,0,0,0,3
0.1,1,157,1,0,3,0
0.1,1,158,0,1,0,3
0.1,1,159,1,0,2,0
0.1,1,160,0,1,0,2
0.1,1,161,0,4,1,0
0.1,1,162,1,2,0,2
0.1,1,163,0,1,3,0
0.1,1,164,0,0,0,1
0.1,1,165,0,1,0,2
0.1,1,166,1,0,3,4
0.1,1,167,0,1,0,4
0.1,1,168,0,4,0,0
0.1,1,169,0,1,0,3
0.1,1,170,0,3,0,2
0.1,1,171,0,1,0,0
0.1,1,172,0,2,0,0
0.1,1,173,0,1,2,0
0.1,1,174,0,2,0,3
0.1,1,175,0,1,1,0
0.1,1,176,2,2,1,1
0.1,1,177,0,1,3,0
0.1,1,178,1,0,0,1
0.1,1,179,0,0,0,0
0.1,1,180,1,2,2,1
0.1,1,181,0,1,0,0
0.1,1,182,0,2,1,0
0.1,1,183,1,1,4,0
0.1,1,184,0,1,0,1
0.1,1,185,0,0,0,1
0.1,1,186,1,0,0,0
0.1,1,187,0,2,0,1
0.1,1,188,0,2,0,0
0.1,1,189,0,0,0,1
0.1,1,190,0,2,0,1
0.1,1,191,0,0,0,0
0.1,1,192,2,4,2,0
0.1,1,193,0,2,0,1
0.1,1,194,0,0,2,0
0.1,1,195,0,2,2,0
0.1,1,196,2,0,0,0
0.1,1,197,2,4,1,1
0.1,1,198,0,0,0,1
0.1,1,199,1,1,1,3
0.1,2,0,0,3,1,0
0.1,2,1,0,2,3,0
0.1,2,2,0,0,0,0
0.1,2,3,0,1,0,1
0.1,2,4,0,1,0,2
0.1,2,5,0,1,1,1
0.1,2,6,1,3,0,0
0.1,2,7,0,0,0,0
0.1,2,8,0,1,0,1
0.1,2,9,1,0,0,0
0.1,2,10,0,1,0,1
0.1,2,11,0,3,0,0
0.1,2,12,2,3,0,1
0.1,2,13,0,0,0,2
0.1,2,14,0,3,2,0
0.1,2,15,0,3,0,3
0.1,2,16,0,0,0,0
0.1,2,17,0,2,2,0
0.1,2,18,0,3,0,2
0.1,2,19,0,0,1,1
0.1,2,20,0,2,1,0
0.1,2,21,0,4,0,0
0.1,2,22,0,0,2,0
0.1,2,23,0,1,0,0
0.1,2,24,0,0,1,0
0.1,2,25,0,2,0,1
0.1,2,26,0,0,1,0
0.1,2,27,0,2,0,0
0.1,2,28,2,2,4,0
0.1,2,29,0,0,0,0
0.1,2,30,1,0,2,1
0.1,2,31,0,0,0,2
0.1,2,32,0,0,0,1
0.1,2,33,3,0,1,0
0.1,2,34,0,0,0,0
0.1,2,35,0,2,0,2
0.1,2,36,0,0,0,0
0.1,2,37,0,2,0,1
0.1,2,38,0,1,1,4
0.1,2,39,2,0,1,0
0.1,2,40,0,2,1,1
0.1,2,41,0,0,0,2
0.1,2,42,0,2,0,1
0.1,2,43,0,1,0,1
0.1,2,44,1,2,0,2
0.1,2,45,0,1,0,0
0.1,2,46,0,0,3,0
0.1,2,47,1,1,1,0
0.1,2,48,2,0,1,0
0.1,2,49,2,4,1,4
0.1,2,50,0,3,3,2
0.1,2,51,0,1,1,1
0.1,2,52,0,2,0,3
0.1,2,53,1,2,0,0
0.1,2,54,1,1,0,0
0.1,2,55,0,1,0,1
0.1,2,56,0,2,0,4
0.1,2,57,0,2,0,1
0.1,2,58,0,0,0,2
0.1,2,59,0,0,0,1
0.1,2,60,1,0,3,0
0.1,2,61,0,0,0,1
0.1,2,62,0,0,0,0
0.1,2,63,0,0,2,0
0.1,2,64,0,2,4,0
0.1,2,65,1,2,2,0
0.1,2,66,1,3,1,1
0.1,2,67,0,1,0,2
0.1,2,68,2,1,1,1
0.1,2,69,0,2,0,2
0.1,2,70,0,0,3,1
0.1,2,71,0,1,0,4
0.1,2,72,0,0,2,0
0.1,2,73,2,3,2,0
0.1,2,74,0,1,0,2
0.1,2,75,2,1,2,1
0.1,2,76,1,0,0,0
0.1,2,77,0,3,0,1
0.1,2,78,0,0,0,0
0.1,2,79,0,0,1,1
0.1,2,80,2,1,2,2
0.1,2,81,0,1,0,1
0.1,2,82,0,2,0,4
0.1,2,83,0,0,0,1
0.1,2,84,1,0,1,0
0.1,2,85,0,2,0,3
0.1,2,86,0,2,2,2
0.1,2,87,0,2,0,1
0.1,2,88,0,0,0,2
0.1,2,89,0,4,0,0
0.1,2,90,0,0,0,2
0.1,2,91,1,3,0,1
0.1,2,92,0,2,3,0
0.1,2,93,0,1,0,1
0.1,2,94,0,2,0,1
0.1,2,95,0,3,1,0
0.1,2,96,0,1,0,2
0.1,2,97,1,1,0,0
0.1,2,98,0,1,0,0
0.1,2,99,0,0,0,2
0.1,2,100,1,1,1,0
0.1,2,101,0,1,0,0
0.1,2,102,1,3,0,0
0.1,2,103,0,2,0,4
0.1,2,104,0,1,3,0
0.1,2,105,0,2,1,0
0.1,2,106,0,1,2,1
0.1,2,107,3,1,2,0
0.1,2,108,0,1,0,2
0.1,2,109,0,1,0,1
0.1,2,110,0,2,0,0
0.1,2,111,0,0,3,1
0.1,2,112,1,0,3,0
0.1,2,113,0,1,0,0
0.1,2,114,0,3,0,1
0.1,2,115,2,0,0,0
0.1,2,116,0,0,0,4
0.1,2,117,0,0,2,2
0.1,2,118,1,1,2,0
0.1,2,119,0,3,0,2
0.1,2,120,1,0,1,0
0.1,2,121,0,2,0,5
0.1,2,122,2,1,1,0
0.1,2,123,0,1,0,0
0.1,2,124,0,0,0,2
0.1,2,125,0,1,0,0
0.1,2,126,1,0,2,0
0.1,2,127,0,0,0,2
0.1,2,128,2,0,3,0
0.1,2,129,1,3,0,1
0.1,2,130,1,3,1,1
0.1,2,131,1,1,2,1
0.1,2,132,0,0,1,0
0.1,2,133,2,1,3,1
0.1,2,134,0,1,0,2
0.1,2,135,1,1,1,0
0.1,2,136,0,2,0,1
0.1,2,137,2,0,1,0
0.1,2,138,1,1,2,0
0.1,2,139,0,1,4,0
0.1,2,140,0,2,0,3
0.1,2,141,0,0,0,2
0.1,2,142,0,3,0,2
0.1,2,143,0,0,0,2
0.1,2,144,1,1,1,0
0.1,2,145,0,1,0,1
0.1,2,146,0,0,0,1
0.1,2,147,0,2,0,4
0.1,2,148,0,1,1,1
0.1,2,149,1,0,0,0
0.1,2,150,0,0,0,0
0.1,2,151,0,3,1,0
0.1,2,152,0,2,0,2
0.1,2,153,1,1,3,0
0.1,2,154,0,1,5,0
0.1,2,155,1,0,4,1
0.1,2,156,0,1,0,0
0.1,2,157,0,0,0,1
0.1,2,158,0,0,0,1
0.1,2,159,0,0,2,0
0.1,2,160,0,0,0,1
0.1,2,161,0,2,2,0
0.1,2,162,0,0,2,0
0.1,2,163,1,3,0,2
0.1,2,164,0,3,3,0
0.1,2,165,0,1,0,4
0.1,2,166,0,0,0,0
0.1,2,167,0,1,0,0
0.1,2,168,0,1,0,4
0.1,2,169,1,0,1,0
0.1,2,170,0,0,2,0
0.1,2,171,0,0,2,0
0.1,2,172,0,0,0,2
0.1,2,173,0,1,0,1
0.1,2,174,0,2,0,3
0.1,2,175,0,0,0,3
0.1,2,176,0,0,0,0
0.1,2,177,0,2,0,2
0.1,2,178,0,0,0,2
0.1,2,179,3,0,2,0
0.1,2,180,1,1,2,1
0.1,2,181,0,0,1,1
0.1,2,182,2,1,2,1
0.1,2,183,2,3,2,1
0.1,2,184,1,0,4,0
0.1,2,185,0,0,0,1
0.1,2,186,0,0,0,0
0.1,2,187,1,1,3,2
0.1,2,188,0,0,1,1
0.1,2,189,2,0,2,1
0.1,2,190,0,2,2,1
0.1,2,191,1,0,3,0
0.1,2,192,0,0,1,3
0.1,2,193,1,1,2,0
0.1,2,194,0,1,0,0
0.1,2,195,0,2,0,2
0.1,2,196,1,2,1,0
0.1,2,197,0,1,0,3
0.1,2,198,0,1,0,2
0.1,2,199,1,0,1,0
0.1,3,0,0,1,0,0
0.1,3,1,0,1,0,0
0.1,3,2,0,1,0,2
0.1,3,3,0,0,3,1
0.1,3,4,0,1,0,3
0.1,3,5,0,2,0,1
0.1,3,6,0,1,0,0
0.1,3,7,0,1,0,2
0.1,3,8,0,0,3,0
0.1,3,9,0,1,1,1
0.1,3,10,0,0,2,0
0.1,3,11,0,0,0,1
0.1,3,12,1,1,0,2
0.1,3,13,0,2,1,0
0.1,3,14,0,1,0,1
0.1,3,15,0,2,2,0
0.1,3,16,0,1,2,2
0.1,3,17,0,1,1,4
0.1,3,18,0,1,5,2
0.1,3,19,0,0,0,0
0.1,3,20,1,2,2,0
0.1,3,21,2,0,0,1
0.1,3,22,0,1,0,1
0.1,3,23,0,0,0,2
0.1,3,24,0,2,0,0
0.1,3,25,0,2,1,1
0.1,3,26,1,1,0,1
0.1,3,27,0,1,0,2
0.1,3,28,1,2,0,2
0.1,3,29,0,1,1,0
0.1,3,30,1,0,3,0
0.1,3,31,1,1,1,4
0.1,3,32,0,0,0,4
0.1,3,33,0,1,1,1
0.1,3,34,1,0,0,1
0.1,3,35,0,1,0,0
0.1,3,36,0,1,1,0
0.1,3,37,1,0,0,0
0.1,3,38,0,0,0,0
0.1,3,39,0,1,5,0
0.1,3,40,0,1,0,0
0.1,3,41,3,0,2,0
0.1,3,42,1,0,3,0
0.1,3,43,0,0,0,1
0.1,3,44,2,2,3,0
0.1,3,45,0,0,1,0
0.1,3,46,1,0,2,0
0.1,3,47,0,2,1,1
0.1,3,48,0,0,1,0
0.1,3,49,2,0,3,0
0.1,3,50,0,1,0,1
0.1,3,51,1,0,1,1
0.1,3,52,0,3,0,0
0.1,3,53,0,2,0,3
0.1,3,54,1,0,2,0
0.1,3,55,0,1,0,1
0.1,3,56,0,3,1,1
0.1,3,57,0,0,0,0
0.1,3,58,0,3,2,0
0.1,3,59,0,1,1,2
0.1,3,60,1,1,2,1
0.1,3,61,0,2,0,1
0.1,3,62,0,2,1,0
0.1,3,63,0,0,0,1
0.1,3,64,1,2,0,1
0.1,3,65,1,2,1,0
0.1,3,66,0,0,0,0
0.1,3,67,3,0,0,0
0.1,3,68,0,0,0,0
0.1,3,69,5,0,1,0
0.1,3,70,1,2,0,0
0.1,3,71,0,1,2,0
0.1,3,72,0,1,0,2
0.1,3,73,0,3,0,1
0.1,3,74,0,0,4,1
0.1,3,75,0,0,0,2
0.1,3,76,1,2,0,2
0.1,3,77,1,0,1,1
0.1,3,78,1,2,2,1
0.1,3,79,0,0,0,1
0.1,3,80,2,1,0,1
0.1,3,81,2,5,3,0
0.1,3,82,0,7,3,1
0.1,3,83,1,1,1,2
0.1,3,84,0,1,0,1
0.1,3,85,2,0,1,0
0.1,3,86,0,1,0,1
0.1,3,87,1,0,2,1
0.1,3,88,0,0,0,2
0.1,3,89,0,0,0,1
0.1,3,90,0,1,0,2
0.1,3,91,1,0,0,1
0.1,3,92,0,0,0,2
0.1,3,93,0,1,0,5
0.1,3,94,0,1,0,3
0.1,3,95,0,1,0,2
0.1,3,96,0,1,0,0
0.1,3,97,0,0,0,1
0.1,3,98,1,1,0,0
0.1,3,99,0,1,0,0
0.1,3,100,0,1,0,1
0.1,3,101,1,0,0,0
0.1,3,102,0,0,0,2
0.1,3,103,0,0,4,1
0.1,3,104,0,1,0,1
0.1,3,105,0,1,5,0
0.1,3,106,0,0,2,0
0.1,3,107,1,2,1,0
0.1,3,108,0,1,0,2
0.1,3,109,0,2,5,0
0.1,3,110,0,1,0,1
0.1,3,111,0,2,0,1
0.1,3,112,0,2,0,0
0.1,3,113,1,0,1,1
0.1,3,114,0,1,0,0
0.1,3,115,1,0,1,1
0.1,3,116,1,0,2,2
0.1,3,117,0,2,0,0
0.1,3,118,0,0,2,0
0.1,3,119,0,0,1,0
0.1,3,120,2,0,2,0
0.1,3,121,0,1,0,1
0.1,3,122,0,1,4,0
0.1,3,123,1,0,3,0
0.1,3,124,0,1,3,0
0.1,3,125,0,1,1,0
0.1,3,126,1,0,3,0
0.1,3,127,1,0,5,0
0.1,3,128,1,2,2,0
0.1,3,129,0,1,0,2
0.1,3,130,0,0,2,0
0.1,3,131,0,3,1,1
0.1,3,132,0,0,4,0
0.1,3,133,0,1,0,0
0.1,3,134,1,0,5,0
0.1,3,135,1,1,0,0
0.1,3,136,0,0,2,0
0.1,3,137,0,1,0,0
0.1,3,138,0,1,3,1
0.1,3,139,3,0,1,0
0.1,3,140,0,2,2,0
0.1,3,141,1,0,0,1
0.1,3,142,1,1,2,1
0.1,3,143,1,0,3,3
0.1,3,144,0,1,0,0
0.1,3,145,1,0,0,1
0.1,3,146,0,1,1,1
0.1,3,147,0,2,0,2
0.1,3,148,1,1,1,0
0.1,3,149,0,2,2,3
0.1,3,150,2,1,1,0
0.1,3,151,2,0,0,0
0.1,3,152,2,1,1,0
0.1,3,153,0,2,0,2
0.1,3,154,0,0,0,1
0.1,3,155,0,2,0,1
0.1,3,156,0,2,0,0
0.1,3,157,1,4,1,2
0.1,3,158,0,0,2,0
0.1,3,159,1,1,3,1
0.1,3,160,0,0,1,0
0.1,3,161,1,1,0,1
0.1,3,162,1,1,1,0
0.1,3,163,0,0,0,3
0.1,3,164,1,2,1,0
0.1,3,165,1,2,0,0
0.1,3,166,0,1,0,0
0.1,3,167,0,1,0,0
0.1,3,168,2,0,2,0
0.1,3,169,2,1,0,1
0.1,3,170,0,2,0,1
0.1,3,171,1,0,4,0
0.1,3,172,0,0,0,0
0.1,3,173,0,2,0,0
0.1,3,174,0,5,1,3
0.1,3,175,0,1,0,2
0.1,3,176,0,0,1,0
0.1,3,177,0,3,0,2
0.1,3,178,0,1,0,0
0.1,3,179,2,2,1,1
0.1,3,180,0,2,1,0
0.1,3,181,0,3,1,1
0.1,3,182,1,0,7,0
0.1,3,183,0,0,0,0
0.1,3,184,0,0,0,2
0.1,3,185,0,0,3,0
0.1,3,186,0,0,0,2
0.1,3,187,0,1,0,0
0.1,3,188,0,2,0,1
0.1,3,189,0,2,0,0
0.1,3,190,1,2,3,0
0.1,3,191,0,0,2,2
0.1,3,192,1,1,3,1
0.1,3,193,1,2,0,0
0.1,3,194,0,1,0,6
0.1,3,195,1,0,2,0
0.1,3,196,1,1,1,0
0.1,3,197,0,0,0,0
0.1,3,198,0,0,0,1
0.1,3,199,2,1,2,0
0.1,4,0,1,2,1,1
0.1,4,1,1,0,1,0
0.1,4,2,1,0,2,0
0.1,4,3,1,1,1,2
0.1,4,4,0,0,3,0
0.1,4,5,0,0,2,0
0.1,4,6,1,0,1,0
0.1,4,7,2,0,4,0
0.1,4,8,0,1,0,0
0.1,4,9,2,1,3,0
0.1,4,10,0,2,0,4
0.1,4,11,0,2,1,0
0.1,4,12,0,2,2,0
0.1,4,13,0,1,0,0
0.1,4,14,0,1,1,1
0.1,4,15,1,1,1,2
0.1,4,16,0,3,2,2
0.1,4,17,1,1,1,0
0.1,4,18,0,1,1,1
0.1,4,19,0,0,0,1
0.1,4,20,0,3,1,0
0.1,4,21,0,0,1,0
0.1,4,22,0,1,0,1
0.1,4,23,0,1,1,1
0.1,4,24,0,4,0,1
0.1,4,25,0,0,0,1
0.1,4,26,0,2,2,0
0.1,4,27,0,1,0,1
0.1,4,28,0,0,1,1
0.1,4,29,1,2,2,0
0.1,4,30,0,0,0,2
0.1,4,31,0,1,2,0
0.1,4,32,0,1,1,1
0.1,4,33,0,2,0,1
0.1,4,34,0,0,1,1
0.1,4,35,0,4,0,2
0.1,4,36,1,1,0,0
0.1,4,37,0,4,3,0
0.1,4,38,0,0,0,2
0.1,4,39,0,0,0,2
0.1,4,40,0,1,0,1
0.1,4,41,0,1,0,4
0.1,4,42,1,1,1,0
0.1,4,43,0,2,0,1
0.1,4,44,0,1,0,2
0.1,4,45,1,1,0,1
0.1,4,46,0,1,2,1
0.1,4,47,0,2,0,1
0.1,4,48,2,2,2,2
0.1,4,49,0,0,0,1
0.1,4,50,1,3,1,0
0.1,4,51,0,0,2,0
0.1,4,52,1,3,3,3
0.1,4,53,0,1,4,1
0.1,4,54,0,2,0,0
0.1,4,55,0,0,0,1
0.1,4,56,1,0,2,0
0.1,4,57,0,0,1,1
0.1,4,58,0,0,0,1
0.1,4,59,0,0,0,2
0.1,4,60,1,2,0,1
0.1,4,61,0,1,1,2
0.1,4,62,2,0,3,0
0.1,4,63,0,0,0,4
0.1,4,64,0,1,0,2
0.1,4,65,0,0,0,1
0.1,4,66,1,0,1,1
0.1,4,67,0,0,0,2
0.1,4,68,0,0,1,0
