gamma,replicate,individual,type,theshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.5,0.0,17.0,1.0,0.7773490984563354,12.0,9.0,0.2948704615684893,0.4186055643138931,3.0,0.0,0.0,0.0
-0.5,0.0,18.0,0.0,0.5449628215996957,14.0,9.0,0.5183326188742349,0.4466934172522729,4.0,0.0,1.0,0.0
-0.5,0.0,19.0,0.0,0.19822544064911818,4.0,3.0,0.14434925299553655,0.1384221353595668,3.0,1.0,0.0,1.0
-0.5,0.0,20.0,1.0,0.5704595001625098,12.0,6.0,0.39962738319282765,0.22669344068597744,5.0,0.0,1.0,0.0
-0.5,0.0,21.0,0.0,0.15527528928202972,2.0,3.0,0.0681385689411068,0.15249356109462475,2.0,0.0,0.0,3.0
-0.5,0.0,22.0,0.0,0.3912394986406569,9.0,8.0,0.3646935227465803,0.4400891966345562,2.0,1.0,2.0,2.0
-0.5,0.0,23.0,0.0,0.6848128441699854,8.0,7.0,0.2519970936254589,0.38243749650382614,3.0,0.0,0.0,2.0
-0.5,0.0,24.0,1.0,0.9067960683734477,10.0,10.0,0.2903768891617201,0.3484924565105904,2.0,0.0,1.0,3.0
-0.5,0.0,25.0,0.0,0.2665616636524313,2.0,4.0,0.05945427935217452,0.14538491775600662,1.0,1.0,0.0,2.0
-0.5,0.0,26.0,0.0,0.4366513870705837,12.0,9.0,0.5161467914798112,0.4464953425204695,4.0,0.0,2.0,3.0
-0.5,0.0,27.0,0.0,0.7434266602030906,6.0,5.0,0.19071556644173174,0.28832236130516203,2.0,0.0,0.0,1.0
-0.5,0.0,28.0,1.0,0.7500130792279975,9.0,5.0,0.29758600948811836,0.23896008754420472,4.0,0.0,2.0,2.0
-0.5,0.0,29.0,0.0,0.2842964126318398,11.0,9.0,0.382254879139111,0.45111048174459933,4.0,1.0,1.0,2.0
-0.5,0.0,30.0,1.0,0.757471036104158,10.0,8.0,0.32803343345388264,0.33375404836854833,1.0,0.0,2.0,1.0
-0.5,0.0,31.0,1.0,0.6496696645944037,11.0,10.0,0.3823599396935618,0.45001255224611575,0.0,0.0,3.0,2.0
-0.5,0.0,32.0,1.0,0.6049521246496415,6.0,4.0,0.19582550731941994,0.14500223561499215,2.0,0.0,1.0,1.0
-0.5,0.0,33.0,0.0,0.5289938023102676,11.0,11.0,0.2921408203372852,0.4852049006257934,3.0,0.0,0.0,3.0
-0.5,0.0,34.0,0.0,0.5482084212948054,15.0,7.0,0.558808959034656,0.3478115337135367,4.0,0.0,4.0,0.0
-0.5,0.0,35.0,0.0,0.09887603899812636,4.0,11.0,0.22845913580635815,0.6402654065654051,2.0,2.0,0.0,7.0
-0.5,0.0,36.0,1.0,0.2646115064848895,8.0,8.0,0.26555435074809797,0.34119126581380155,2.0,1.0,1.0,2.0
-0.5,0.0,37.0,0.0,0.6526268892180934,14.0,9.0,0.49379033242408554,0.57296764469284,4.0,0.0,2.0,1.0
-0.5,0.0,38.0,0.0,0.5881120555253493,10.0,8.0,0.29046482455081923,0.31680945378546815,2.0,0.0,2.0,2.0
-0.5,0.0,39.0,0.0,0.2219145837937483,12.0,10.0,0.5399958191474833,0.5027770284583061,5.0,1.0,2.0,4.0
-0.5,0.0,40.0,1.0,0.9589870442053936,9.0,5.0,0.2994161649494097,0.2093146961588388,2.0,0.0,2.0,0.0
-0.5,0.0,41.0,1.0,0.6159104689126824,9.0,6.0,0.3245834037996519,0.29860784223645603,3.0,0.0,2.0,2.0
-0.5,0.0,42.0,1.0,0.7938639585422445,12.0,8.0,0.4620005844693726,0.4313427384542156,5.0,0.0,2.0,3.0
-0.5,0.0,43.0,0.0,0.2644866256695264,2.0,9.0,0.0686017015495585,0.4411318987245787,1.0,1.0,0.0,7.0
-0.5,0.0,44.0,1.0,0.9579369199737288,13.0,6.0,0.3555606191323375,0.27855207631368334,5.0,0.0,3.0,1.0
-0.5,0.0,45.0,1.0,0.37974596086712853,9.0,9.0,0.2690379365868672,0.3512687685154065,1.0,0.0,1.0,2.0
-0.5,0.0,46.0,0.0,0.9620417060593581,8.0,7.0,0.15594320258744565,0.24460020045478467,2.0,0.0,1.0,2.0
-0.5,0.0,47.0,1.0,0.23263316484410979,1.0,7.0,0.022961028163077622,0.3422659845301872,0.0,1.0,0.0,5.0
-0.5,0.0,48.0,1.0,0.8463302040871656,20.0,16.0,0.6613036970595035,0.8181458085843011,4.0,0.0,1.0,1.0
-0.5,0.0,49.0,0.0,0.3207426267017247,7.0,6.0,0.29796345571147786,0.20523631851238638,2.0,2.0,2.0,1.0
-0.5,0.0,50.0,0.0,0.5119623016647983,2.0,2.0,0.02761863024740114,0.09076990713556654,1.0,1.0,1.0,1.0
-0.5,0.0,51.0,0.0,0.46514873693154857,13.0,10.0,0.44494718932790883,0.5183788773594565,4.0,0.0,3.0,4.0
-0.5,0.0,52.0,0.0,0.07259970918040837,7.0,6.0,0.3146624990749659,0.26658951886606547,5.0,1.0,0.0,3.0
-0.5,0.0,53.0,1.0,0.5886941003416478,11.0,9.0,0.36177651211446943,0.44353457282215814,2.0,0.0,2.0,2.0
-0.5,0.0,54.0,1.0,0.18197385923827503,4.0,7.0,0.1506968142075292,0.26193873260896655,1.0,2.0,0.0,2.0
-0.5,0.0,55.0,1.0,0.8663495275666213,16.0,11.0,0.6343879231421199,0.5916859506608626,3.0,0.0,3.0,1.0
-0.5,0.0,56.0,1.0,0.31925427165174947,13.0,10.0,0.44787589411292406,0.40458243840708896,4.0,1.0,2.0,2.0
-0.5,0.0,57.0,0.0,0.9527722457337058,15.0,10.0,0.4166456771474615,0.3724192212067129,3.0,0.0,3.0,1.0
-0.5,0.0,58.0,1.0,0.4531776707598959,3.0,12.0,0.06458701568453605,0.6954634548836282,2.0,3.0,0.0,8.0
-0.5,0.0,59.0,0.0,0.6418323717996268,9.0,9.0,0.3823807477629361,0.4021751440741846,3.0,0.0,0.0,3.0
-0.5,0.0,60.0,0.0,0.38197269537974154,3.0,8.0,0.12800601819817634,0.42145743734121605,1.0,5.0,1.0,2.0
-0.5,0.0,61.0,0.0,0.7786694519626288,12.0,7.0,0.4509449349509369,0.2917813507289198,3.0,0.0,4.0,2.0
-0.5,0.0,62.0,0.0,0.45864856084259364,12.0,7.0,0.41727624393020646,0.2644782226561135,5.0,0.0,2.0,2.0
-0.5,0.0,63.0,0.0,0.7575709240606247,16.0,9.0,0.5486919536459178,0.4353843851260146,5.0,0.0,4.0,2.0
-0.5,0.0,64.0,0.0,0.8194956177092647,10.0,7.0,0.3488776114359409,0.25137192843344985,3.0,0.0,3.0,3.0
-0.5,0.0,65.0,0.0,0.986836141847743,12.0,9.0,0.46114088066638,0.5520684405889568,2.0,0.0,4.0,3.0
-0.5,0.0,66.0,0.0,0.10088177676252885,5.0,13.0,0.17984773085245637,0.7431940229293982,3.0,6.0,0.0,5.0
-0.5,0.0,67.0,0.0,0.5198846003947516,13.0,9.0,0.37184574237980283,0.37269959856538715,5.0,0.0,1.0,2.0
-0.5,0.0,68.0,0.0,0.3498039915211377,1.0,8.0,0.045555716573493284,0.33297089564348265,0.0,2.0,0.0,5.0
-0.5,0.0,69.0,1.0,0.05246843512022181,6.0,9.0,0.23794885880329458,0.44491141443913895,3.0,3.0,0.0,3.0
-0.5,0.0,70.0,0.0,0.19172962026860707,7.0,8.0,0.19483216354479493,0.37558380979702616,3.0,0.0,0.0,4.0
-0.5,0.0,71.0,1.0,0.29591803129991734,5.0,6.0,0.14273125955461838,0.20745246855837413,2.0,2.0,1.0,2.0
-0.5,0.0,72.0,0.0,0.5228180442477349,5.0,6.0,0.1832694708085188,0.2598705882929183,5.0,3.0,0.0,3.0
-0.5,0.0,73.0,0.0,0.1815307480171906,7.0,13.0,0.23678119480852164,0.6678776078197327,1.0,2.0,1.0,6.0
-0.5,0.0,74.0,1.0,0.8426310765420905,12.0,10.0,0.3577787348311121,0.45670361142979204,1.0,0.0,4.0,3.0
-0.5,0.0,75.0,1.0,0.31009369876130366,7.0,7.0,0.13895245255755798,0.2501903291076354,4.0,0.0,2.0,6.0
-0.5,0.0,76.0,0.0,0.07554002622916733,5.0,10.0,0.1849925412168583,0.43454259671735856,3.0,4.0,0.0,4.0
-0.5,0.0,77.0,1.0,0.15783023738815238,1.0,6.0,0.027422963545754554,0.29269208321357326,0.0,1.0,0.0,4.0
-0.5,0.0,78.0,1.0,0.5553271350843512,9.0,7.0,0.21166937742568595,0.3858422702889436,4.0,3.0,1.0,0.0
-0.5,0.0,79.0,1.0,0.28271530509777953,5.0,8.0,0.1401075213673647,0.3600650785733892,3.0,1.0,0.0,5.0
-0.5,0.0,80.0,1.0,0.40001691438376763,1.0,5.0,0.041883784765564064,0.1954741579274724,1.0,2.0,0.0,3.0
-0.5,0.0,81.0,1.0,0.5038157102985148,11.0,9.0,0.3898754603077396,0.38521274430999186,1.0,0.0,4.0,3.0
-0.5,0.0,82.0,1.0,0.782969452277185,12.0,4.0,0.4142383015193752,0.21152734292171463,4.0,0.0,4.0,0.0
-0.5,0.0,83.0,0.0,0.507130168979939,19.0,12.0,0.6846187512580699,0.5114671108595206,5.0,0.0,3.0,1.0
-0.5,0.0,84.0,1.0,0.4387917903691234,3.0,4.0,0.07117401337278068,0.19671952190615502,2.0,1.0,0.0,2.0
-0.5,0.0,85.0,1.0,0.6811763219866687,12.0,9.0,0.43170401446275336,0.417589307268413,3.0,0.0,1.0,1.0
-0.5,0.0,86.0,0.0,0.8912449871005568,8.0,9.0,0.3204056593142116,0.45383564226694856,1.0,0.0,2.0,4.0
-0.5,0.0,87.0,0.0,0.8838365445763622,9.0,3.0,0.3384514867435099,0.163726175429715,5.0,0.0,1.0,0.0
-0.5,0.0,88.0,1.0,0.7390775878091105,10.0,10.0,0.24689268033476053,0.46472850623041656,3.0,0.0,0.0,3.0
-0.5,0.0,89.0,0.0,0.09525965176034257,3.0,4.0,0.0780892518522575,0.10401190626221458,2.0,1.0,0.0,2.0
-0.5,0.0,90.0,0.0,0.046771509024005176,4.0,10.0,0.1541606742442718,0.4248628836060688,1.0,1.0,0.0,6.0
-0.5,0.0,91.0,1.0,0.151960531079257,2.0,6.0,0.035991032696274516,0.31567289955482064,2.0,2.0,0.0,4.0
-0.5,0.0,92.0,1.0,0.22924846196698778,6.0,8.0,0.209417017538129,0.3238568233096653,3.0,0.0,0.0,5.0
-0.5,0.0,93.0,0.0,0.5130281096585496,9.0,6.0,0.28619371000960997,0.29382639499797447,2.0,0.0,2.0,1.0
-0.5,0.0,94.0,1.0,0.07181668098811289,4.0,9.0,0.13245206585932548,0.44808544117165167,1.0,1.0,0.0,5.0
-0.5,0.0,95.0,0.0,0.3114084757146697,13.0,13.0,0.34166268568047614,0.5931872144866781,2.0,2.0,1.0,1.0
-0.5,0.0,96.0,1.0,0.33833467051619737,7.0,12.0,0.2901217219822683,0.7040331765360394,2.0,5.0,1.0,3.0
-0.5,0.0,97.0,0.0,0.9616336429366404,15.0,7.0,0.4090123601777522,0.2920096150398596,6.0,0.0,2.0,0.0
-0.5,0.0,98.0,0.0,0.5223732139863174,10.0,8.0,0.38159314553612417,0.4511904119369733,3.0,0.0,1.0,2.0
-0.5,0.0,99.0,0.0,0.5224770918532103,6.0,7.0,0.19871110627003807,0.3409548955806519,0.0,0.0,2.0,3.0
-0.5,0.0,100.0,0.0,0.13579458407359168,3.0,9.0,0.10171239049549127,0.2714422173123159,1.0,2.0,0.0,5.0
-0.5,0.0,101.0,0.0,0.9380250334072884,10.0,8.0,0.33660408395877384,0.32735200018719673,0.0,0.0,3.0,1.0
-0.5,0.0,102.0,0.0,0.5824403257636483,7.0,7.0,0.1990201245163743,0.4122117703903185,2.0,0.0,1.0,3.0
-0.5,0.0,103.0,0.0,0.49550879440870355,1.0,8.0,0.027012894243771353,0.42700083568897534,1.0,1.0,0.0,7.0
-0.5,0.0,104.0,1.0,0.38608176982952547,14.0,7.0,0.44344015358543015,0.4031212173337978,6.0,0.0,1.0,0.0
-0.5,0.0,105.0,0.0,0.2848027034775631,8.0,8.0,0.29565470468913674,0.3459749695430004,4.0,1.0,1.0,4.0
-0.5,0.0,106.0,0.0,0.9899138357541438,15.0,9.0,0.4419977144796048,0.4315082703379275,6.0,0.0,1.0,1.0
-0.5,0.0,107.0,1.0,0.28756062079543043,8.0,7.0,0.2693187559923098,0.35586125303319954,2.0,1.0,1.0,1.0
-0.5,0.0,108.0,0.0,0.5062373551720912,16.0,13.0,0.46210546943659964,0.49317409895915165,1.0,0.0,6.0,4.0
-0.5,0.0,109.0,1.0,0.6654904669268823,8.0,4.0,0.3246360750015071,0.16038690133713518,2.0,0.0,3.0,1.0
-0.5,0.0,110.0,0.0,0.8891038169517206,8.0,8.0,0.23571424869436403,0.3855160985737407,1.0,0.0,2.0,3.0
-0.5,0.0,111.0,0.0,0.5057957010050725,13.0,10.0,0.5662644547626097,0.4102593782442646,1.0,0.0,2.0,0.0
-0.5,0.0,112.0,1.0,0.002572737971301642,3.0,9.0,0.11533920179842651,0.4769539376020077,1.0,5.0,0.0,2.0
-0.5,0.0,113.0,0.0,0.6733261135049278,0.0,5.0,0.0,0.19858769148630398,0.0,2.0,0.0,3.0
-0.5,0.0,114.0,0.0,0.6189928135886958,10.0,8.0,0.35309936878353454,0.46562062427605827,3.0,0.0,2.0,3.0
-0.5,0.0,115.0,0.0,0.04450290087425646,3.0,5.0,0.10106540121054863,0.2536020910105222,3.0,2.0,0.0,3.0
-0.5,0.0,116.0,1.0,0.4606738204839289,12.0,6.0,0.4992752685991961,0.3605500761429558,2.0,0.0,4.0,0.0
-0.5,0.0,117.0,0.0,0.5293896733950672,14.0,11.0,0.5400490593838057,0.5956836609190398,2.0,0.0,3.0,2.0
-0.5,0.0,118.0,1.0,0.5325423319260195,11.0,7.0,0.3921542231516137,0.3162118248527219,2.0,0.0,2.0,0.0
-0.5,0.0,119.0,1.0,0.5776560735642454,15.0,6.0,0.3833517343432268,0.2717982982686222,5.0,0.0,4.0,0.0
-0.5,0.0,120.0,1.0,0.8577642842440677,9.0,8.0,0.2445486036634681,0.3713186836540227,3.0,0.0,2.0,4.0
-0.5,0.0,121.0,0.0,0.6818939074973013,14.0,10.0,0.5086812894719597,0.37981555366426883,4.0,0.0,1.0,1.0
-0.5,0.0,122.0,0.0,0.545295726570006,5.0,7.0,0.17091772748004674,0.2471796300166298,0.0,0.0,1.0,3.0
-0.5,0.0,123.0,0.0,0.9936638661120557,15.0,7.0,0.5825976558892959,0.28019854386482673,3.0,0.0,6.0,1.0
-0.5,0.0,124.0,0.0,0.09356341760934528,7.0,7.0,0.31027921177455997,0.3035544205059764,4.0,1.0,0.0,3.0
-0.5,0.0,125.0,1.0,0.25650406613296095,2.0,6.0,0.0553369848244472,0.23782741522011322,1.0,2.0,0.0,3.0
-0.5,0.0,126.0,0.0,0.612995521984352,12.0,11.0,0.38240961823411856,0.5069357300315771,1.0,0.0,2.0,2.0
-0.5,0.0,127.0,0.0,0.8617888597841935,10.0,7.0,0.2904611159429113,0.254847490436994,1.0,0.0,3.0,1.0
-0.5,0.0,128.0,0.0,0.13872794698453428,5.0,9.0,0.17961055936415218,0.3884374589141266,2.0,3.0,0.0,3.0
-0.5,0.0,129.0,1.0,0.17753364800528548,2.0,4.0,0.0677557087800143,0.16237370580917315,1.0,1.0,0.0,2.0
-0.5,0.0,130.0,1.0,0.7911374229613829,14.0,11.0,0.48164175822094263,0.5702227298223442,4.0,0.0,2.0,3.0
-0.5,0.0,131.0,1.0,0.2108602557325463,2.0,4.0,0.0891823898349635,0.17414337760834986,2.0,1.0,0.0,3.0
-0.5,0.0,132.0,0.0,0.06651841958686322,5.0,9.0,0.1705511936349963,0.306047557464383,3.0,2.0,0.0,5.0
-0.5,0.0,133.0,0.0,0.1299728726020447,2.0,3.0,0.058842357913122124,0.12275779197795708,1.0,0.0,0.0,2.0
-0.5,0.0,134.0,0.0,0.2208993200222934,5.0,10.0,0.19897338691814506,0.49235302908624257,0.0,1.0,0.0,4.0
-0.5,0.0,135.0,1.0,0.829910574135587,10.0,7.0,0.3143174247254636,0.33118283989258457,4.0,0.0,0.0,1.0
-0.5,0.0,136.0,1.0,0.34291197856342026,4.0,6.0,0.08026016653790949,0.2678013983509391,2.0,3.0,1.0,2.0
-0.5,0.0,137.0,1.0,0.4256991717997076,12.0,14.0,0.4362880767548723,0.6755965624856297,1.0,1.0,4.0,6.0
-0.5,0.0,138.0,0.0,0.3485034163335454,12.0,8.0,0.38726107711737845,0.33177653322425105,3.0,1.0,3.0,1.0
-0.5,0.0,139.0,1.0,0.15266157284602389,2.0,5.0,0.05375254659091639,0.18455564415673278,0.0,2.0,0.0,1.0
-0.5,0.0,140.0,0.0,0.23975104833487715,6.0,7.0,0.20621437152199873,0.26277837173539975,3.0,2.0,1.0,3.0
-0.5,0.0,141.0,0.0,0.600892052274253,13.0,11.0,0.4409578185588954,0.5961857964512162,4.0,0.0,1.0,3.0
-0.5,0.0,142.0,1.0,0.3821343865239528,4.0,4.0,0.12010395153813332,0.18203686793610918,1.0,0.0,1.0,2.0
-0.5,0.0,143.0,0.0,0.26354279506049927,5.0,8.0,0.1494364471384016,0.38631986896846665,1.0,1.0,1.0,4.0
-0.5,0.0,144.0,0.0,0.9869360106244486,10.0,6.0,0.32322901162954726,0.281790594797758,3.0,0.0,3.0,2.0
-0.5,0.0,145.0,0.0,0.4804730492649715,9.0,8.0,0.3608355081298203,0.4286913424968632,1.0,0.0,0.0,0.0
-0.5,0.0,146.0,1.0,0.22139430265391846,8.0,11.0,0.3117355840252984,0.49687709078215353,3.0,2.0,0.0,4.0
-0.5,0.0,147.0,0.0,0.9507570038546611,10.0,6.0,0.2705670311396913,0.2901657457540876,6.0,0.0,0.0,2.0
-0.5,0.0,148.0,1.0,0.11234403910282453,6.0,10.0,0.20140075685068407,0.43270045221731906,2.0,2.0,0.0,4.0
-0.5,0.0,149.0,1.0,0.5387037068559892,5.0,5.0,0.18952187450353697,0.16420696572033494,1.0,0.0,1.0,2.0
-0.5,0.0,150.0,1.0,0.3780242796914559,3.0,11.0,0.11307426145501176,0.4532749217254473,0.0,3.0,0.0,5.0
-0.5,0.0,151.0,1.0,0.06266425109743601,3.0,9.0,0.09833333299150855,0.41329628803098306,0.0,3.0,0.0,3.0
-0.5,0.0,152.0,1.0,0.5658012377406454,8.0,9.0,0.2772221192890925,0.3178213777655882,1.0,0.0,2.0,4.0
-0.5,0.0,153.0,0.0,0.3003837344372793,12.0,7.0,0.34806475055269886,0.27963560162467005,8.0,0.0,0.0,3.0
-0.5,0.0,154.0,1.0,0.9843517129377035,10.0,4.0,0.2947172043451743,0.12226006583271977,3.0,0.0,3.0,0.0
-0.5,0.0,155.0,1.0,0.2009284136110565,2.0,12.0,0.06922136074747623,0.6039714714270941,1.0,5.0,0.0,6.0
-0.5,0.0,156.0,1.0,0.9584291139070645,16.0,9.0,0.44906363628241613,0.434793453739185,2.0,0.0,5.0,0.0
-0.5,0.0,157.0,1.0,0.4595261103759013,1.0,8.0,0.027422963545754568,0.3573152049134474,0.0,3.0,0.0,4.0
-0.5,0.0,158.0,1.0,0.28081601728669725,2.0,9.0,0.06932798388302443,0.4040066033372656,2.0,3.0,0.0,6.0
-0.5,0.0,159.0,1.0,0.6240196095236167,7.0,7.0,0.19968247366422764,0.30193221229714046,1.0,0.0,1.0,2.0
-0.5,0.0,160.0,1.0,0.10408958584070638,5.0,10.0,0.15273877769345665,0.4425808322270908,2.0,1.0,0.0,6.0
-0.5,0.0,161.0,1.0,0.5625782941527562,12.0,7.0,0.397972144332342,0.36772101110886934,2.0,0.0,3.0,0.0
-0.5,0.0,162.0,1.0,0.5125727700884191,12.0,10.0,0.3843718367694804,0.4413959090772236,2.0,0.0,2.0,2.0
-0.5,0.0,163.0,0.0,0.7696698465361228,9.0,5.0,0.25387592394204095,0.17558361476254136,5.0,0.0,0.0,1.0
-0.5,0.0,164.0,1.0,0.34028452034828127,3.0,8.0,0.08800762495420139,0.31038030357062724,2.0,0.0,0.0,7.0
-0.5,0.0,165.0,1.0,0.9245971052148466,9.0,7.0,0.25834648438650615,0.3055213277654727,1.0,0.0,2.0,1.0
-0.5,0.0,166.0,1.0,0.248844554510959,0.0,5.0,0.0,0.16696754441583125,0.0,2.0,0.0,3.0
-0.5,0.0,167.0,1.0,0.2985665708525138,6.0,7.0,0.19733988795318796,0.41623396044131056,2.0,1.0,0.0,2.0
-0.5,0.0,168.0,1.0,0.6657834987502972,10.0,9.0,0.28403183203738736,0.34304696829806725,1.0,0.0,1.0,1.0
-0.5,0.0,169.0,1.0,0.013103098134409796,5.0,11.0,0.17501036085984584,0.5570380072630992,3.0,3.0,0.0,6.0
-0.5,0.0,170.0,1.0,0.6542018908883601,13.0,11.0,0.3618561578288839,0.5292758145309813,1.0,0.0,3.0,2.0
-0.5,0.0,171.0,1.0,0.4294465959763133,2.0,2.0,0.06753572980930486,0.06842228695327542,2.0,0.0,0.0,2.0
-0.5,0.0,172.0,0.0,0.02834578691246148,0.0,3.0,0.0,0.1411270049057442,0.0,0.0,0.0,3.0
-0.5,0.0,173.0,1.0,0.41212456164646494,5.0,5.0,0.17737367569513926,0.1965441304661223,0.0,0.0,1.0,1.0
-0.5,0.0,174.0,0.0,0.9003439639063016,25.0,18.0,1.0,1.0,7.0,0.0,3.0,3.0
-0.5,0.0,175.0,1.0,0.545827415115313,11.0,10.0,0.29395231607628497,0.3450041353721909,3.0,0.0,2.0,4.0
-0.5,0.0,176.0,1.0,0.08295022286601506,1.0,9.0,0.0336526357104896,0.4575110409710671,0.0,2.0,0.0,6.0
-0.5,0.0,177.0,1.0,0.804188659760881,15.0,11.0,0.450363102640273,0.52408500992316,3.0,0.0,2.0,1.0
-0.5,0.0,178.0,0.0,0.5908809854095283,4.0,5.0,0.143009329147969,0.2433904992329643,1.0,0.0,0.0,2.0
-0.5,0.0,179.0,1.0,0.20052877807989988,2.0,6.0,0.06748606487495187,0.261980487735492,1.0,3.0,0.0,2.0
-0.5,0.0,180.0,1.0,0.27064382714337576,5.0,8.0,0.141031201194723,0.32367356790887564,2.0,0.0,1.0,6.0
-0.5,0.0,181.0,0.0,0.034107837673878816,3.0,6.0,0.1208512763713714,0.22699713394519533,1.0,2.0,0.0,2.0
-0.5,0.0,182.0,0.0,0.856369606538591,9.0,8.0,0.31839276926821636,0.34485472661920497,1.0,0.0,1.0,1.0
-0.5,0.0,183.0,1.0,0.9601863271848189,8.0,3.0,0.34132874116217954,0.11062577771978643,1.0,0.0,4.0,0.0
-0.5,0.0,184.0,1.0,0.7742435860726703,10.0,9.0,0.41756094709972164,0.4882591856929589,1.0,0.0,2.0,2.0
-0.5,0.0,185.0,1.0,0.4242491632309916,1.0,4.0,0.06150126764366773,0.16019886659468713,0.0,2.0,0.0,1.0
-0.5,0.0,186.0,0.0,0.42898142877512513,8.0,8.0,0.24246780589278488,0.3876406019325683,0.0,0.0,2.0,2.0
-0.5,0.0,187.0,1.0,0.8421705885842098,10.0,9.0,0.2714994860761061,0.45366253869111733,1.0,0.0,2.0,2.0
-0.5,0.0,188.0,1.0,0.36294472646729237,3.0,7.0,0.11494259853638913,0.25799471302286325,2.0,1.0,0.0,5.0
-0.5,0.0,189.0,0.0,0.24972906534041628,5.0,8.0,0.1814353329318706,0.4330086073123641,3.0,3.0,0.0,3.0
-0.5,0.0,190.0,1.0,0.8356441305045607,10.0,10.0,0.2770817006486982,0.45784888414722175,3.0,0.0,0.0,3.0
-0.5,0.0,191.0,0.0,0.8899534969615607,17.0,7.0,0.4898462250696043,0.3431799507546143,6.0,0.0,4.0,0.0
-0.5,0.0,192.0,1.0,0.09256957332826132,4.0,14.0,0.13358835883462183,0.7467695196345342,1.0,5.0,0.0,6.0
-0.5,0.0,193.0,1.0,0.08245853617758936,5.0,13.0,0.16122398680416292,0.5929595443576481,2.0,4.0,0.0,6.0
-0.5,0.0,194.0,0.0,0.4906338771215535,3.0,9.0,0.10437109592456086,0.311895484258207,1.0,3.0,0.0,4.0
-0.5,0.0,195.0,0.0,0.21300552260912198,4.0,11.0,0.14343471275819838,0.41891081245897016,2.0,3.0,0.0,6.0
-0.5,0.0,196.0,0.0,0.21451495354240135,1.0,5.0,0.03874806298038516,0.17203379973890412,1.0,1.0,0.0,4.0
-0.5,0.0,197.0,0.0,0.365497988629652,1.0,10.0,0.09300003601542521,0.5361173261843443,0.0,3.0,0.0,6.0
-0.5,0.0,198.0,0.0,0.9005985286730037,10.0,6.0,0.3928702764584131,0.2179611098905918,2.0,0.0,4.0,2.0
-0.5,0.0,199.0,0.0,0.24360579171902552,5.0,12.0,0.1523800550260603,0.37147321080411916,0.0,2.0,0.0,5.0
-0.5,1.0,0.0,1.0,0.5233928297818823,13.0,9.0,0.6371965350933585,0.5212929643959903,5.0,0.0,1.0,2.0
-0.5,1.0,1.0,1.0,0.7411824783466785,13.0,10.0,0.570871354824336,0.6381963120868094,5.0,0.0,0.0,2.0
-0.5,1.0,2.0,1.0,0.41821034096241094,2.0,8.0,0.10344084506009223,0.4892030487654299,1.0,1.0,0.0,6.0
-0.5,1.0,3.0,0.0,0.889716059553345,13.0,13.0,0.7953266472882339,0.8259884683378279,0.0,0.0,1.0,1.0
