gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.8,22,30,0,0,0,3
-0.8,22,31,0,0,0,0
-0.8,22,32,0,2,1,0
-0.8,22,33,0,1,0,1
-0.8,22,34,2,0,1,2
-0.8,22,35,1,2,2,1
-0.8,22,36,0,1,3,1
-0.8,22,37,1,3,3,0
-0.8,22,38,0,1,2,0
-0.8,22,39,0,2,3,0
-0.8,22,40,4,0,3,0
-0.8,22,41,1,0,3,0
-0.8,22,42,1,2,5,0
-0.8,22,43,1,0,1,1
-0.8,22,44,0,0,0,3
-0.8,22,45,0,1,1,3
-0.8,22,46,0,0,4,0
-0.8,22,47,1,2,2,0
-0.8,22,48,0,0,2,0
-0.8,22,49,0,1,1,7
-0.8,22,50,1,1,2,0
-0.8,22,51,0,1,0,1
-0.8,22,52,2,1,1,1
-0.8,22,53,1,1,0,0
-0.8,22,54,1,1,1,2
-0.8,22,55,2,0,2,1
-0.8,22,56,1,0,1,0
-0.8,22,57,3,0,2,0
-0.8,22,58,1,2,4,0
-0.8,22,59,3,0,1,0
-0.8,22,60,0,2,1,0
-0.8,22,61,0,0,3,1
-0.8,22,62,0,1,2,2
-0.8,22,63,0,0,0,4
-0.8,22,64,4,0,1,0
-0.8,22,65,0,2,5,0
-0.8,22,66,1,1,3,0
-0.8,22,67,1,1,4,0
-0.8,22,68,2,1,1,1
-0.8,22,69,0,1,2,0
-0.8,22,70,1,2,2,0
-0.8,22,71,1,2,1,2
-0.8,22,72,0,0,4,0
-0.8,22,73,0,1,1,2
-0.8,22,74,0,1,1,1
-0.8,22,75,3,1,4,0
-0.8,22,76,0,3,1,1
-0.8,22,77,1,1,2,2
-0.8,22,78,0,1,0,1
-0.8,22,79,0,3,0,2
-0.8,22,80,2,2,2,2
-0.8,22,81,1,0,1,0
-0.8,22,82,0,0,1,1
-0.8,22,83,0,1,2,2
-0.8,22,84,1,0,3,1
-0.8,22,85,3,2,0,1
-0.8,22,86,0,0,0,2
-0.8,22,87,0,0,2,0
-0.8,22,88,1,5,2,1
-0.8,22,89,1,0,1,1
-0.8,22,90,5,0,2,0
-0.8,22,91,1,0,1,1
-0.8,22,92,1,0,5,0
-0.8,22,93,1,4,2,0
-0.8,22,94,0,2,1,2
-0.8,22,95,1,0,0,0
-0.8,22,96,0,0,1,1
-0.8,22,97,2,0,4,0
-0.8,22,98,0,4,1,0
-0.8,22,99,0,2,0,3
-0.8,22,100,0,1,0,0
-0.8,22,101,3,1,3,0
-0.8,22,102,0,1,0,1
-0.8,22,103,0,0,1,0
-0.8,22,104,0,0,2,0
-0.8,22,105,0,0,1,0
-0.8,22,106,2,1,1,0
-0.8,22,107,1,0,3,0
-0.8,22,108,0,0,4,0
-0.8,22,109,0,3,1,0
-0.8,22,110,0,0,0,4
-0.8,22,111,1,0,1,0
-0.8,22,112,0,3,1,2
-0.8,22,113,0,1,2,0
-0.8,22,114,3,0,0,0
-0.8,22,115,0,0,4,0
-0.8,22,116,1,1,1,1
-0.8,22,117,4,0,1,0
-0.8,22,118,1,2,2,0
-0.8,22,119,0,0,1,1
-0.8,22,120,0,3,2,0
-0.8,22,121,0,0,2,1
-0.8,22,122,1,2,0,0
-0.8,22,123,1,0,2,0
-0.8,22,124,0,1,0,3
-0.8,22,125,1,1,0,5
-0.8,22,126,1,0,1,0
-0.8,22,127,0,2,4,0
-0.8,22,128,2,0,3,1
-0.8,22,129,0,2,1,0
-0.8,22,130,0,1,3,0
-0.8,22,131,1,2,2,1
-0.8,22,132,1,2,2,1
-0.8,22,133,0,1,2,0
-0.8,22,134,0,2,0,1
-0.8,22,135,1,3,2,0
-0.8,22,136,0,1,1,1
-0.8,22,137,2,0,0,0
-0.8,22,138,0,1,0,0
-0.8,22,139,1,1,2,2
-0.8,22,140,0,0,1,0
-0.8,22,141,0,1,3,1
-0.8,22,142,1,2,0,1
-0.8,22,143,0,1,1,2
-0.8,22,144,1,0,2,0
-0.8,22,145,1,0,2,0
-0.8,22,146,1,1,0,2
-0.8,22,147,3,0,0,0
-0.8,22,148,1,0,2,0
-0.8,22,149,2,2,0,0
-0.8,22,150,0,2,3,0
-0.8,22,151,3,1,2,2
-0.8,22,152,0,0,1,2
-0.8,22,153,1,1,1,0
-0.8,22,154,0,2,0,1
-0.8,22,155,2,0,4,0
-0.8,22,156,1,0,0,0
-0.8,22,157,1,1,4,0
-0.8,22,158,0,2,3,0
-0.8,22,159,0,1,1,0
-0.8,22,160,1,0,2,1
-0.8,22,161,0,2,3,1
-0.8,22,162,1,0,0,0
-0.8,22,163,2,0,1,0
-0.8,22,164,1,2,4,1
-0.8,22,165,2,1,2,0
-0.8,22,166,0,0,4,0
-0.8,22,167,0,1,3,0
-0.8,22,168,0,0,4,0
-0.8,22,169,0,1,5,0
-0.8,22,170,2,0,1,0
-0.8,22,171,4,0,1,0
-0.8,22,172,3,0,4,0
-0.8,22,173,2,3,2,1
-0.8,22,174,1,1,0,0
-0.8,22,175,0,3,2,0
-0.8,22,176,1,2,0,2
-0.8,22,177,0,1,2,2
-0.8,22,178,1,0,0,1
-0.8,22,179,0,1,0,1
-0.8,22,180,1,0,2,0
-0.8,22,181,0,3,2,0
-0.8,22,182,1,2,2,1
-0.8,22,183,0,1,0,2
-0.8,22,184,2,0,2,0
-0.8,22,185,1,0,4,0
-0.8,22,186,2,0,4,0
-0.8,22,187,1,1,1,0
-0.8,22,188,0,1,2,0
-0.8,22,189,1,1,2,0
-0.8,22,190,2,2,0,0
-0.8,22,191,2,2,3,0
-0.8,22,192,1,2,3,0
-0.8,22,193,2,2,7,0
-0.8,22,194,0,0,3,0
-0.8,22,195,0,0,0,1
-0.8,22,196,0,0,0,1
-0.8,22,197,0,0,1,0
-0.8,22,198,0,1,2,1
-0.8,22,199,0,0,2,0
-0.8,23,0,1,1,3,0
-0.8,23,1,0,2,4,0
-0.8,23,2,0,1,0,0
-0.8,23,3,1,1,6,1
-0.8,23,4,0,2,0,2
-0.8,23,5,0,0,1,2
-0.8,23,6,0,0,0,1
-0.8,23,7,0,2,0,0
-0.8,23,8,0,1,0,1
-0.8,23,9,0,1,0,0
-0.8,23,10,0,3,0,1
-0.8,23,11,0,0,0,1
-0.8,23,12,0,1,0,0
-0.8,23,13,0,2,0,1
-0.8,23,14,0,2,0,1
-0.8,23,15,0,2,0,3
-0.8,23,16,2,1,0,0
-0.8,23,17,0,1,2,0
-0.8,23,18,3,0,0,0
-0.8,23,19,1,0,5,0
-0.8,23,20,0,0,4,1
-0.8,23,21,0,2,0,0
-0.8,23,22,3,0,3,0
-0.8,23,23,0,0,1,0
-0.8,23,24,1,1,2,0
-0.8,23,25,0,2,0,2
-0.8,23,26,0,4,0,0
-0.8,23,27,1,1,1,1
-0.8,23,28,0,0,2,0
-0.8,23,29,0,2,0,0
-0.8,23,30,0,0,0,0
-0.8,23,31,0,2,0,2
-0.8,23,32,0,1,4,0
-0.8,23,33,0,0,1,0
-0.8,23,34,0,2,0,0
-0.8,23,35,0,1,0,0
-0.8,23,36,0,3,0,0
-0.8,23,37,0,3,0,1
-0.8,23,38,1,0,0,0
-0.8,23,39,0,0,1,1
-0.8,23,40,0,2,0,0
-0.8,23,41,0,1,4,1
-0.8,23,42,0,1,0,1
-0.8,23,43,0,1,0,0
-0.8,23,44,0,1,2,1
-0.8,23,45,0,1,1,1
-0.8,23,46,0,5,0,2
-0.8,23,47,0,0,1,0
-0.8,23,48,1,1,4,0
-0.8,23,49,0,1,0,0
-0.8,23,50,2,1,2,0
-0.8,23,51,0,0,0,1
-0.8,23,52,0,1,0,2
-0.8,23,53,0,0,1,0
-0.8,23,54,0,2,2,0
-0.8,23,55,1,1,2,0
-0.8,23,56,1,1,0,0
-0.8,23,57,0,0,1,0
-0.8,23,58,0,0,0,0
-0.8,23,59,0,0,0,0
-0.8,23,60,0,1,2,0
-0.8,23,61,0,0,0,1
-0.8,23,62,1,2,4,0
-0.8,23,63,1,1,1,0
-0.8,23,64,0,0,0,2
-0.8,23,65,0,1,0,1
-0.8,23,66,1,1,1,0
-0.8,23,67,1,1,0,1
-0.8,23,68,0,2,0,1
-0.8,23,69,0,0,3,0
-0.8,23,70,0,1,2,1
-0.8,23,71,0,1,0,1
-0.8,23,72,0,1,1,0
-0.8,23,73,0,0,0,2
-0.8,23,74,0,3,0,1
-0.8,23,75,1,2,0,0
-0.8,23,76,0,1,0,3
-0.8,23,77,0,1,0,4
-0.8,23,78,0,2,0,2
-0.8,23,79,0,3,0,1
-0.8,23,80,0,3,0,0
-0.8,23,81,1,0,2,0
-0.8,23,82,0,0,0,1
-0.8,23,83,0,1,2,0
-0.8,23,84,0,0,0,1
-0.8,23,85,0,2,0,1
-0.8,23,86,0,1,0,2
-0.8,23,87,0,2,0,2
-0.8,23,88,0,1,0,1
-0.8,23,89,2,2,2,1
-0.8,23,90,0,1,0,2
-0.8,23,91,1,1,0,0
-0.8,23,92,0,0,2,0
-0.8,23,93,0,2,0,1
-0.8,23,94,1,0,1,0
-0.8,23,95,0,2,0,1
-0.8,23,96,0,1,0,0
-0.8,23,97,0,0,2,0
-0.8,23,98,0,1,0,0
-0.8,23,99,1,0,0,0
-0.8,23,100,0,1,0,1
-0.8,23,101,2,2,0,1
-0.8,23,102,0,1,4,0
-0.8,23,103,2,0,1,0
-0.8,23,104,0,3,0,1
-0.8,23,105,0,1,2,0
-0.8,23,106,0,0,3,0
-0.8,23,107,0,2,0,0
-0.8,23,108,0,1,0,0
-0.8,23,109,0,3,0,2
-0.8,23,110,0,4,0,1
-0.8,23,111,0,0,0,2
-0.8,23,112,0,1,0,1
-0.8,23,113,0,1,0,0
-0.8,23,114,0,1,0,3
-0.8,23,115,0,1,0,0
-0.8,23,116,0,1,0,0
-0.8,23,117,0,0,0,0
-0.8,23,118,0,0,0,1
-0.8,23,119,0,1,0,0
-0.8,23,120,0,2,0,0
-0.8,23,121,1,2,2,0
-0.8,23,122,0,2,0,0
-0.8,23,123,0,0,1,1
-0.8,23,124,0,0,3,0
-0.8,23,125,0,1,0,3
-0.8,23,126,0,2,0,0
-0.8,23,127,0,4,0,2
-0.8,23,128,1,0,2,0
-0.8,23,129,0,1,0,0
-0.8,23,130,0,1,0,1
-0.8,23,131,0,2,0,1
-0.8,23,132,0,0,2,0
-0.8,23,133,0,1,0,1
-0.8,23,134,0,0,1,0
-0.8,23,135,0,1,1,0
-0.8,23,136,0,1,3,0
-0.8,23,137,1,1,1,1
-0.8,23,138,1,0,0,0
-0.8,23,139,1,1,0,0
-0.8,23,140,0,1,0,3
-0.8,23,141,0,1,0,0
-0.8,23,142,0,1,3,1
-0.8,23,143,0,0,0,1
-0.8,23,144,0,2,0,1
-0.8,23,145,0,1,1,0
-0.8,23,146,1,1,1,0
-0.8,23,147,2,1,1,0
-0.8,23,148,0,0,0,2
-0.8,23,149,0,1,5,0
-0.8,23,150,0,2,0,1
-0.8,23,151,0,1,0,0
-0.8,23,152,0,0,0,3
-0.8,23,153,0,0,0,2
-0.8,23,154,1,1,1,0
-0.8,23,155,0,0,6,0
-0.8,23,156,2,1,1,0
-0.8,23,157,0,3,0,0
-0.8,23,158,0,2,0,3
-0.8,23,159,0,2,0,1
-0.8,23,160,0,2,0,1
-0.8,23,161,0,0,1,0
-0.8,23,162,0,1,0,2
-0.8,23,163,0,0,0,0
-0.8,23,164,3,0,2,0
-0.8,23,165,2,3,3,2
-0.8,23,166,0,2,0,2
-0.8,23,167,1,1,6,2
-0.8,23,168,1,1,0,1
-0.8,23,169,1,0,5,0
-0.8,23,170,0,2,0,2
-0.8,23,171,0,0,2,0
-0.8,23,172,0,0,0,0
-0.8,23,173,0,3,0,1
-0.8,23,174,0,0,0,2
-0.8,23,175,0,2,0,2
-0.8,23,176,0,2,0,5
-0.8,23,177,0,1,0,0
-0.8,23,178,0,0,1,0
-0.8,23,179,0,2,1,0
-0.8,23,180,2,2,1,0
-0.8,23,181,0,1,0,1
-0.8,23,182,0,0,0,1
-0.8,23,183,0,2,0,2
-0.8,23,184,0,0,0,1
-0.8,23,185,1,1,3,0
-0.8,23,186,0,0,0,1
-0.8,23,187,0,1,0,1
-0.8,23,188,1,0,1,0
-0.8,23,189,0,0,2,0
-0.8,23,190,0,1,4,0
-0.8,23,191,0,1,0,1
-0.8,23,192,0,1,1,0
-0.8,23,193,0,0,2,0
-0.8,23,194,1,1,6,0
-0.8,23,195,0,0,0,0
-0.8,23,196,3,0,0,0
-0.8,23,197,2,2,1,0
-0.8,23,198,0,2,3,0
-0.8,23,199,0,0,0,0
-0.8,24,0,0,1,3,0
-0.8,24,1,1,0,0,0
-0.8,24,2,1,0,2,0
-0.8,24,3,1,1,0,0
-0.8,24,4,1,0,1,0
-0.8,24,5,2,0,7,0
-0.8,24,6,1,2,0,2
-0.8,24,7,1,1,3,0
-0.8,24,8,2,0,1,1
-0.8,24,9,0,1,0,1
-0.8,24,10,0,1,4,2
-0.8,24,11,0,1,0,4
-0.8,24,12,2,0,1,0
-0.8,24,13,0,3,0,1
-0.8,24,14,0,0,3,0
-0.8,24,15,0,1,1,0
-0.8,24,16,2,0,3,0
-0.8,24,17,1,0,0,1
-0.8,24,18,2,3,3,0
-0.8,24,19,0,1,0,2
-0.8,24,20,0,1,2,0
-0.8,24,21,0,1,0,2
-0.8,24,22,3,1,1,0
-0.8,24,23,0,0,1,0
-0.8,24,24,2,2,2,1
-0.8,24,25,1,2,1,1
-0.8,24,26,1,1,1,0
-0.8,24,27,0,0,0,0
-0.8,24,28,0,1,0,3
-0.8,24,29,2,0,1,0
-0.8,24,30,1,0,1,0
-0.8,24,31,0,1,0,1
-0.8,24,32,0,2,0,1
-0.8,24,33,0,0,3,0
-0.8,24,34,0,1,0,2
-0.8,24,35,0,0,3,0
-0.8,24,36,0,2,1,1
-0.8,24,37,0,0,0,1
-0.8,24,38,1,0,3,1
-0.8,24,39,0,2,0,1
-0.8,24,40,1,1,5,0
-0.8,24,41,0,2,0,0
-0.8,24,42,2,0,5,0
-0.8,24,43,0,1,0,0
-0.8,24,44,1,1,2,1
-0.8,24,45,1,1,5,0
-0.8,24,46,1,0,1,0
-0.8,24,47,0,0,0,1
-0.8,24,48,0,0,1,0
-0.8,24,49,1,0,0,2
-0.8,24,50,0,2,0,0
-0.8,24,51,1,1,4,0
-0.8,24,52,0,0,1,0
-0.8,24,53,1,0,3,2
-0.8,24,54,3,1,0,0
-0.8,24,55,0,0,3,0
-0.8,24,56,1,0,0,0
-0.8,24,57,2,2,2,0
-0.8,24,58,0,2,0,1
-0.8,24,59,2,0,1,0
-0.8,24,60,0,1,0,2
-0.8,24,61,0,0,4,0
-0.8,24,62,0,0,0,1
-0.8,24,63,0,0,0,2
-0.8,24,64,1,2,0,1
-0.8,24,65,0,2,0,0
-0.8,24,66,0,1,3,0
-0.8,24,67,0,0,4,0
-0.8,24,68,0,0,3,2
-0.8,24,69,3,0,1,0
-0.8,24,70,2,0,3,0
-0.8,24,71,1,2,0,1
-0.8,24,72,0,0,0,0
-0.8,24,73,0,1,0,0
-0.8,24,74,0,0,1,1
-0.8,24,75,0,0,2,0
-0.8,24,76,1,1,0,0
-0.8,24,77,0,1,1,0
-0.8,24,78,0,0,0,4
-0.8,24,79,0,0,1,0
-0.8,24,80,0,0,0,0
-0.8,24,81,1,0,0,0
-0.8,24,82,1,2,3,0
-0.8,24,83,1,0,1,1
-0.8,24,84,1,0,3,0
-0.8,24,85,0,2,0,0
-0.8,24,86,2,1,2,1
-0.8,24,87,0,0,3,0
-0.8,24,88,0,0,0,0
-0.8,24,89,1,0,3,0
-0.8,24,90,0,1,1,2
-0.8,24,91,0,1,0,2
-0.8,24,92,0,0,1,1
-0.8,24,93,0,1,1,0
-0.8,24,94,2,1,3,0
-0.8,24,95,0,1,0,0
-0.8,24,96,0,0,2,1
-0.8,24,97,0,0,0,1
-0.8,24,98,1,1,0,2
-0.8,24,99,1,1,1,0
-0.8,24,100,0,1,0,2
-0.8,24,101,0,2,2,0
-0.8,24,102,0,2,4,0
-0.8,24,103,0,0,0,2
-0.8,24,104,0,1,0,0
-0.8,24,105,0,0,0,0
-0.8,24,106,0,1,3,0
-0.8,24,107,2,1,4,0
-0.8,24,108,0,1,2,0
-0.8,24,109,0,2,0,3
-0.8,24,110,1,1,2,0
-0.8,24,111,3,0,1,0
-0.8,24,112,1,1,3,0
-0.8,24,113,0,0,1,1
-0.8,24,114,0,0,0,0
-0.8,24,115,0,1,2,1
-0.8,24,116,1,1,1,0
-0.8,24,117,1,4,0,0
-0.8,24,118,0,1,0,1
-0.8,24,119,1,1,0,3
-0.8,24,120,0,1,0,2
-0.8,24,121,2,3,2,0
-0.8,24,122,1,1,0,1
-0.8,24,123,0,0,0,2
-0.8,24,124,2,0,4,0
-0.8,24,125,0,0,2,0
-0.8,24,126,0,1,0,1
-0.8,24,127,3,1,4,0
-0.8,24,128,1,1,4,2
-0.8,24,129,0,1,0,2
-0.8,24,130,0,1,2,0
-0.8,24,131,0,3,0,0
-0.8,24,132,1,1,3,1
-0.8,24,133,2,2,3,0
-0.8,24,134,0,0,4,0
-0.8,24,135,0,0,0,1
-0.8,24,136,1,0,1,0
-0.8,24,137,0,1,0,2
-0.8,24,138,1,1,0,1
-0.8,24,139,0,3,0,3
-0.8,24,140,0,1,0,2
-0.8,24,141,1,0,1,0
-0.8,24,142,1,0,4,0
-0.8,24,143,0,0,0,1
-0.8,24,144,1,0,0,0
-0.8,24,145,4,1,2,0
-0.8,24,146,0,0,0,2
-0.8,24,147,0,2,0,1
-0.8,24,148,0,1,0,1
-0.8,24,149,0,1,1,0
-0.8,24,150,1,1,2,0
-0.8,24,151,0,2,0,0
-0.8,24,152,0,1,0,1
-0.8,24,153,1,3,2,2
-0.8,24,154,0,0,0,2
-0.8,24,155,0,1,0,0
-0.8,24,156,0,0,1,0
-0.8,24,157,0,1,0,1
-0.8,24,158,0,1,0,0
-0.8,24,159,0,1,0,3
-0.8,24,160,0,0,0,0
-0.8,24,161,0,1,0,0
-0.8,24,162,0,3,1,0
-0.8,24,163,0,1,3,0
-0.8,24,164,0,0,3,0
-0.8,24,165,0,0,0,1
-0.8,24,166,1,2,2,2
-0.8,24,167,1,2,3,0
-0.8,24,168,1,0,4,2
-0.8,24,169,0,2,0,0
-0.8,24,170,0,0,4,0
-0.8,24,171,1,0,3,0
-0.8,24,172,0,0,0,3
-0.8,24,173,1,1,1,0
-0.8,24,174,0,0,0,1
-0.8,24,175,1,0,0,0
-0.8,24,176,0,3,0,1
-0.8,24,177,0,0,1,1
-0.8,24,178,0,0,3,1
-0.8,24,179,0,1,0,0
-0.8,24,180,0,2,0,1
-0.8,24,181,2,1,4,0
-0.8,24,182,0,2,0,2
-0.8,24,183,2,1,0,1
-0.8,24,184,0,0,0,0
-0.8,24,185,0,0,0,0
-0.8,24,186,1,0,3,0
-0.8,24,187,1,2,0,1
-0.8,24,188,0,2,0,1
-0.8,24,189,0,0,3,0
-0.8,24,190,0,0,3,0
-0.8,24,191,1,2,3,0
-0.8,24,192,0,0,0,2
-0.8,24,193,0,0,3,0
-0.8,24,194,0,1,2,1
-0.8,24,195,0,1,0,1
-0.8,24,196,0,2,3,0
-0.8,24,197,0,0,1,3
-0.8,24,198,0,0,0,2
-0.8,24,199,0,2,0,1
-0.8,25,0,1,3,3,0
-0.8,25,1,1,0,2,0
-0.8,25,2,2,0,2,0
-0.8,25,3,0,3,0,1
-0.8,25,4,0,1,1,0
-0.8,25,5,1,1,1,1
-0.8,25,6,0,1,1,2
-0.8,25,7,0,0,0,1
-0.8,25,8,0,1,2,2
-0.8,25,9,0,1,0,1
-0.8,25,10,0,1,0,2
-0.8,25,11,2,1,1,0
-0.8,25,12,4,0,1,0
-0.8,25,13,0,0,1,0
-0.8,25,14,1,1,2,0
-0.8,25,15,0,1,3,2
-0.8,25,16,1,0,1,0
-0.8,25,17,2,0,2,0
-0.8,25,18,1,1,2,0
-0.8,25,19,0,1,1,0
-0.8,25,20,0,3,0,1
-0.8,25,21,2,0,2,0
-0.8,25,22,1,1,3,0
-0.8,25,23,1,1,4,0
-0.8,25,24,0,0,0,2
-0.8,25,25,0,0,0,3
-0.8,25,26,0,2,0,1
-0.8,25,27,0,1,0,1
-0.8,25,28,1,0,1,0
-0.8,25,29,1,2,1,0
-0.8,25,30,0,3,1,1
-0.8,25,31,3,0,1,0
-0.8,25,32,0,1,0,0
-0.8,25,33,2,0,1,0
-0.8,25,34,0,1,0,0
-0.8,25,35,2,0,0,0
-0.8,25,36,5,1,2,0
-0.8,25,37,1,0,1,0
-0.8,25,38,1,0,0,0
-0.8,25,39,0,1,0,0
-0.8,25,40,2,0,2,0
-0.8,25,41,2,0,4,0
-0.8,25,42,0,1,0,1
-0.8,25,43,0,2,0,0
-0.8,25,44,1,0,1,0
-0.8,25,45,1,1,4,0
-0.8,25,46,0,1,0,0
-0.8,25,47,1,0,0,0
-0.8,25,48,0,1,2,1
-0.8,25,49,0,0,0,1
-0.8,25,50,0,2,3,0
-0.8,25,51,0,3,0,0
-0.8,25,52,0,3,0,0
-0.8,25,53,0,1,0,2
-0.8,25,54,2,1,3,0
-0.8,25,55,1,3,2,0
-0.8,25,56,1,2,4,0
-0.8,25,57,2,0,0,0
-0.8,25,58,1,2,3,2
-0.8,25,59,1,0,1,0
-0.8,25,60,0,3,0,1
-0.8,25,61,0,0,0,1
-0.8,25,62,0,1,0,0
-0.8,25,63,0,0,2,1
-0.8,25,64,1,0,2,0
-0.8,25,65,0,0,1,1
-0.8,25,66,0,0,2,2
-0.8,25,67,0,2,1,0
-0.8,25,68,2,2,2,0
-0.8,25,69,0,2,0,1
-0.8,25,70,0,3,0,4
-0.8,25,71,1,1,4,0
-0.8,25,72,1,0,0,0
-0.8,25,73,0,1,0,0
-0.8,25,74,0,1,4,0
-0.8,25,75,1,0,2,0
-0.8,25,76,0,3,0,0
-0.8,25,77,0,2,1,1
-0.8,25,78,0,2,0,0
-0.8,25,79,0,0,0,1
-0.8,25,80,0,0,0,3
-0.8,25,81,0,0,0,1
-0.8,25,82,1,1,0,0
-0.8,25,83,4,0,1,1
-0.8,25,84,1,2,3,0
-0.8,25,85,0,2,0,3
-0.8,25,86,2,0,3,0
-0.8,25,87,1,0,2,0
-0.8,25,88,0,1,0,2
-0.8,25,89,2,0,0,0
-0.8,25,90,0,1,2,0
-0.8,25,91,0,0,4,0
-0.8,25,92,0,1,2,1
-0.8,25,93,1,0,1,1
-0.8,25,94,0,0,4,1
-0.8,25,95,0,1,0,1
-0.8,25,96,2,0,1,0
-0.8,25,97,0,1,0,1
-0.8,25,98,1,0,0,0
-0.8,25,99,0,1,3,1
-0.8,25,100,0,2,0,0
-0.8,25,101,0,0,0,1
-0.8,25,102,0,0,0,2
-0.8,25,103,1,0,0,0
-0.8,25,104,0,2,0,1
-0.8,25,105,2,2,5,0
-0.8,25,106,0,2,0,4
-0.8,25,107,1,0,3,0
-0.8,25,108,2,3,0,1
-0.8,25,109,2,0,2,0
-0.8,25,110,0,1,2,1
-0.8,25,111,0,1,0,0
-0.8,25,112,0,0,0,2
-0.8,25,113,1,0,3,0
-0.8,25,114,3,0,2,1
-0.8,25,115,1,0,0,0
-0.8,25,116,2,1,0,0
-0.8,25,117,0,2,2,0
-0.8,25,118,0,0,4,0
-0.8,25,119,2,2,2,0
-0.8,25,120,0,0,2,1
-0.8,25,121,0,3,0,2
-0.8,25,122,0,2,0,1
-0.8,25,123,1,3,3,1
-0.8,25,124,0,0,4,0
-0.8,25,125,0,1,0,1
-0.8,25,126,1,1,0,0
-0.8,25,127,0,1,0,1
-0.8,25,128,2,2,3,0
-0.8,25,129,0,0,0,1
-0.8,25,130,1,1,2,0
-0.8,25,131,1,0,1,1
-0.8,25,132,0,0,0,0
-0.8,25,133,0,1,0,3
-0.8,25,134,0,3,0,2
-0.8,25,135,1,0,0,1
-0.8,25,136,1,1,1,0
-0.8,25,137,0,1,0,0
-0.8,25,138,1,0,1,0
-0.8,25,139,1,1,4,0
-0.8,25,140,1,1,1,0
-0.8,25,141,1,1,4,0
-0.8,25,142,0,0,4,0
-0.8,25,143,0,1,1,0
-0.8,25,144,1,1,5,0
-0.8,25,145,0,1,0,1
-0.8,25,146,2,2,1,0
-0.8,25,147,6,0,3,0
-0.8,25,148,0,0,0,2
-0.8,25,149,2,1,3,0
-0.8,25,150,0,1,0,2
-0.8,25,151,0,1,0,3
-0.8,25,152,1,0,5,0
-0.8,25,153,0,0,0,1
-0.8,25,154,0,1,2,1
-0.8,25,155,2,1,3,0
-0.8,25,156,0,2,0,0
-0.8,25,157,0,3,0,2
-0.8,25,158,0,1,2,0
-0.8,25,159,0,1,0,0
-0.8,25,160,3,0,1,0
-0.8,25,161,1,0,1,0
-0.8,25,162,0,1,2,0
-0.8,25,163,0,3,0,1
-0.8,25,164,0,2,1,1
-0.8,25,165,0,1,0,0
-0.8,25,166,0,0,0,1
-0.8,25,167,0,0,0,3
-0.8,25,168,0,0,2,0
-0.8,25,169,1,1,6,0
-0.8,25,170,0,3,0,1
-0.8,25,171,0,0,0,3
-0.8,25,172,0,1,0,0
-0.8,25,173,0,2,0,1
-0.8,25,174,0,3,0,0
-0.8,25,175,0,5,2,1
-0.8,25,176,0,3,0,0
-0.8,25,177,2,1,1,2
-0.8,25,178,0,1,3,0
-0.8,25,179,0,0,0,3
-0.8,25,180,0,0,0,1
-0.8,25,181,0,2,0,2
-0.8,25,182,0,0,1,1
-0.8,25,183,2,0,0,1
-0.8,25,184,2,1,3,0
-0.8,25,185,1,0,2,0
-0.8,25,186,0,1,1,1
-0.8,25,187,0,1,2,0
-0.8,25,188,1,0,2,0
-0.8,25,189,1,4,5,1
-0.8,25,190,0,4,0,2
-0.8,25,191,1,0,1,0
-0.8,25,192,0,0,0,0
-0.8,25,193,0,2,0,0
-0.8,25,194,0,3,4,0
-0.8,25,195,0,0,1,0
-0.8,25,196,0,0,2,0
-0.8,25,197,0,2,2,0
-0.8,25,198,0,1,0,1
-0.8,25,199,0,1,1,1
-0.8,26,0,0,4,0,0
-0.8,26,1,2,0,2,0
-0.8,26,2,0,1,0,1
-0.8,26,3,1,0,2,0
-0.8,26,4,0,1,0,2
-0.8,26,5,3,0,2,0
-0.8,26,6,0,2,0,1
-0.8,26,7,0,1,0,1
-0.8,26,8,0,1,0,1
-0.8,26,9,0,2,0,1
-0.8,26,10,1,1,3,0
-0.8,26,11,0,2,1,1
-0.8,26,12,0,1,0,1
-0.8,26,13,0,3,0,2
-0.8,26,14,0,1,0,0
-0.8,26,15,1,0,3,0
-0.8,26,16,0,3,0,0
-0.8,26,17,0,2,2,2
-0.8,26,18,0,2,0,1
-0.8,26,19,1,0,0,0
-0.8,26,20,2,0,3,0
-0.8,26,21,0,1,4,1
-0.8,26,22,0,0,0,1
-0.8,26,23,0,1,0,3
-0.8,26,24,3,1,1,0
-0.8,26,25,1,0,4,0
-0.8,26,26,0,0,0,1
-0.8,26,27,2,1,0,0
-0.8,26,28,0,1,1,2
-0.8,26,29,0,2,0,0
-0.8,26,30,3,0,1,0
-0.8,26,31,0,1,1,1
-0.8,26,32,0,2,0,0
-0.8,26,33,0,2,0,1
-0.8,26,34,0,2,0,5
-0.8,26,35,0,2,1,0
-0.8,26,36,0,0,0,2
-0.8,26,37,0,0,0,0
-0.8,26,38,0,0,0,1
-0.8,26,39,0,2,0,3
-0.8,26,40,0,1,0,2
-0.8,26,41,0,0,3,0
-0.8,26,42,0,1,0,2
-0.8,26,43,2,0,2,1
-0.8,26,44,1,1,0,1
-0.8,26,45,0,1,0,1
-0.8,26,46,0,0,0,2
-0.8,26,47,2,0,2,0
-0.8,26,48,0,4,0,1
-0.8,26,49,0,0,0,2
-0.8,26,50,0,0,2,1
