gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.7,0,165,0,0,0,2
0.7,0,166,0,1,1,1
0.7,0,167,0,1,1,0
0.7,0,168,0,2,0,0
0.7,0,169,2,0,1,0
0.7,0,170,1,0,4,0
0.7,0,171,0,1,0,1
0.7,0,172,0,1,0,1
0.7,0,173,1,1,0,2
0.7,0,174,1,2,0,1
0.7,0,175,0,1,2,1
0.7,0,176,0,1,0,1
0.7,0,177,3,2,0,0
0.7,0,178,0,0,0,2
0.7,0,179,3,0,3,0
0.7,0,180,1,1,2,0
0.7,0,181,0,0,0,2
0.7,0,182,1,1,1,0
0.7,0,183,0,1,0,0
0.7,0,184,1,0,3,1
0.7,0,185,0,1,0,2
0.7,0,186,0,0,0,0
0.7,0,187,0,1,0,2
0.7,0,188,2,0,1,0
0.7,0,189,0,0,0,0
0.7,0,190,0,0,0,0
0.7,0,191,0,0,0,2
0.7,0,192,1,1,0,0
0.7,0,193,0,3,1,1
0.7,0,194,0,3,0,1
0.7,0,195,0,1,0,1
0.7,0,196,2,0,1,1
0.7,0,197,0,2,0,1
0.7,0,198,0,3,0,2
0.7,0,199,1,0,4,1
0.7,1,0,2,0,1,0
0.7,1,1,0,2,0,3
0.7,1,2,0,1,0,0
0.7,1,3,0,1,0,2
0.7,1,4,0,0,0,1
0.7,1,5,0,3,0,1
0.7,1,6,0,1,0,1
0.7,1,7,1,0,0,0
0.7,1,8,0,1,0,2
0.7,1,9,0,2,0,0
0.7,1,10,1,0,2,0
0.7,1,11,0,1,0,1
0.7,1,12,0,1,0,1
0.7,1,13,1,0,3,0
0.7,1,14,2,1,3,1
0.7,1,15,0,2,0,3
0.7,1,16,0,1,0,2
0.7,1,17,0,1,0,0
0.7,1,18,1,1,1,0
0.7,1,19,0,0,0,1
0.7,1,20,0,0,0,0
0.7,1,21,0,2,0,2
0.7,1,22,0,0,0,2
0.7,1,23,0,4,1,0
0.7,1,24,2,1,2,3
0.7,1,25,2,1,1,0
0.7,1,26,0,1,0,0
0.7,1,27,0,5,0,1
0.7,1,28,0,1,0,1
0.7,1,29,2,1,1,0
0.7,1,30,0,2,0,1
0.7,1,31,0,1,0,0
0.7,1,32,0,2,0,0
0.7,1,33,0,2,0,1
0.7,1,34,0,2,1,0
0.7,1,35,0,2,0,0
0.7,1,36,0,1,0,1
0.7,1,37,2,1,2,2
0.7,1,38,1,0,2,2
0.7,1,39,1,1,2,0
0.7,1,40,0,1,0,4
0.7,1,41,0,2,0,0
0.7,1,42,0,3,0,3
0.7,1,43,0,1,0,0
0.7,1,44,1,2,0,3
0.7,1,45,0,1,1,0
0.7,1,46,0,0,0,0
0.7,1,47,1,0,0,0
0.7,1,48,0,3,0,4
0.7,1,49,1,3,1,1
0.7,1,50,0,1,0,2
0.7,1,51,1,3,1,0
0.7,1,52,0,0,0,3
0.7,1,53,0,1,0,0
0.7,1,54,1,0,0,0
0.7,1,55,0,1,1,1
0.7,1,56,0,0,0,0
0.7,1,57,0,0,0,0
0.7,1,58,0,0,0,2
0.7,1,59,0,3,0,0
0.7,1,60,0,1,4,0
0.7,1,61,0,2,0,2
0.7,1,62,0,2,0,1
0.7,1,63,1,0,1,1
0.7,1,64,0,3,0,2
0.7,1,65,0,1,0,1
0.7,1,66,0,0,0,1
0.7,1,67,0,1,0,1
0.7,1,68,0,1,0,1
0.7,1,69,0,0,0,2
0.7,1,70,1,2,1,1
0.7,1,71,0,2,0,1
0.7,1,72,1,1,1,1
0.7,1,73,1,0,1,1
0.7,1,74,0,0,0,0
0.7,1,75,0,3,2,3
0.7,1,76,0,0,0,0
0.7,1,77,0,1,3,0
0.7,1,78,0,0,0,0
0.7,1,79,0,0,0,1
0.7,1,80,0,1,0,0
0.7,1,81,0,0,0,1
0.7,1,82,0,0,0,0
0.7,1,83,0,0,0,0
0.7,1,84,0,2,1,1
0.7,1,85,0,2,0,0
0.7,1,86,0,1,0,0
0.7,1,87,2,1,1,0
0.7,1,88,0,1,2,2
0.7,1,89,0,2,0,1
0.7,1,90,0,3,0,2
0.7,1,91,1,0,1,0
0.7,1,92,0,0,0,1
0.7,1,93,0,0,0,0
0.7,1,94,0,0,0,5
0.7,1,95,0,2,1,2
0.7,1,96,0,1,0,0
0.7,1,97,0,3,0,1
0.7,1,98,0,0,0,1
0.7,1,99,2,2,0,1
0.7,1,100,0,2,3,0
0.7,1,101,1,0,0,1
0.7,1,102,0,2,0,2
0.7,1,103,0,1,0,2
0.7,1,104,0,1,0,2
0.7,1,105,0,1,4,1
0.7,1,106,1,2,1,2
0.7,1,107,2,1,2,0
0.7,1,108,0,3,1,1
0.7,1,109,0,2,0,0
0.7,1,110,2,2,0,0
0.7,1,111,2,3,1,2
0.7,1,112,1,1,0,1
0.7,1,113,1,0,2,0
0.7,1,114,0,2,0,1
0.7,1,115,0,0,0,1
0.7,1,116,0,1,1,1
0.7,1,117,0,1,0,3
0.7,1,118,0,0,0,2
0.7,1,119,0,0,0,1
0.7,1,120,0,1,0,1
0.7,1,121,0,1,1,1
0.7,1,122,1,0,2,2
0.7,1,123,0,3,0,2
0.7,1,124,0,2,0,1
0.7,1,125,0,0,0,0
0.7,1,126,0,3,0,0
0.7,1,127,0,2,0,0
0.7,1,128,3,0,1,0
0.7,1,129,0,1,1,0
0.7,1,130,0,0,0,2
0.7,1,131,0,0,0,0
0.7,1,132,0,1,0,0
0.7,1,133,0,2,1,0
0.7,1,134,4,0,2,0
0.7,1,135,0,3,0,2
0.7,1,136,0,0,0,0
0.7,1,137,1,2,1,1
0.7,1,138,0,1,0,4
0.7,1,139,0,1,0,1
0.7,1,140,2,0,1,0
0.7,1,141,2,2,0,1
0.7,1,142,2,0,2,0
0.7,1,143,1,2,0,0
0.7,1,144,0,2,1,3
0.7,1,145,0,0,1,0
0.7,1,146,0,3,1,0
0.7,1,147,0,0,0,6
0.7,1,148,0,0,0,0
0.7,1,149,0,1,0,1
0.7,1,150,1,2,0,1
0.7,1,151,1,1,1,0
0.7,1,152,0,1,0,2
0.7,1,153,0,2,0,1
0.7,1,154,0,1,0,0
0.7,1,155,1,1,1,2
0.7,1,156,0,1,0,1
0.7,1,157,0,2,0,1
0.7,1,158,0,0,1,1
0.7,1,159,0,3,0,3
0.7,1,160,0,1,0,2
0.7,1,161,0,3,0,1
0.7,1,162,0,0,1,1
0.7,1,163,0,1,0,2
0.7,1,164,0,1,2,1
0.7,1,165,0,1,0,3
0.7,1,166,0,1,1,1
0.7,1,167,0,0,1,1
0.7,1,168,0,1,0,3
0.7,1,169,0,2,0,3
0.7,1,170,0,0,0,1
0.7,1,171,0,0,1,0
0.7,1,172,0,1,0,0
0.7,1,173,0,0,0,2
0.7,1,174,0,1,1,0
0.7,1,175,0,2,0,3
0.7,1,176,0,2,0,0
0.7,1,177,1,1,1,0
0.7,1,178,0,2,0,1
0.7,1,179,0,1,0,1
0.7,1,180,0,3,4,1
0.7,1,181,0,1,0,1
0.7,1,182,0,1,0,1
0.7,1,183,0,1,0,0
0.7,1,184,0,0,1,0
0.7,1,185,0,0,2,1
0.7,1,186,0,2,1,1
0.7,1,187,0,0,1,2
0.7,1,188,0,0,2,0
0.7,1,189,0,2,0,4
0.7,1,190,0,0,3,0
0.7,1,191,0,2,0,0
0.7,1,192,1,0,2,0
0.7,1,193,1,1,1,0
0.7,1,194,2,0,2,1
0.7,1,195,0,1,0,1
0.7,1,196,0,1,0,1
0.7,1,197,0,0,1,1
0.7,1,198,0,1,0,0
0.7,1,199,0,4,1,2
0.7,2,0,0,1,0,1
0.7,2,1,0,3,0,3
0.7,2,2,0,1,0,0
0.7,2,3,0,0,0,2
0.7,2,4,0,2,0,1
0.7,2,5,1,2,0,1
0.7,2,6,0,0,2,0
0.7,2,7,1,0,1,1
0.7,2,8,1,2,2,0
0.7,2,9,0,1,0,2
0.7,2,10,1,1,2,3
0.7,2,11,1,1,2,0
0.7,2,12,0,0,0,0
0.7,2,13,0,3,0,3
0.7,2,14,0,0,0,1
0.7,2,15,0,1,1,0
0.7,2,16,1,1,2,0
0.7,2,17,0,0,0,3
0.7,2,18,0,1,0,3
0.7,2,19,0,2,2,2
0.7,2,20,0,2,0,0
0.7,2,21,0,0,0,2
0.7,2,22,0,2,0,0
0.7,2,23,0,0,0,4
0.7,2,24,0,3,0,1
0.7,2,25,1,1,2,0
0.7,2,26,0,1,1,1
0.7,2,27,0,0,0,2
0.7,2,28,0,2,0,4
0.7,2,29,1,2,0,2
0.7,2,30,1,1,1,3
0.7,2,31,0,1,1,1
0.7,2,32,1,1,0,1
0.7,2,33,0,2,0,1
0.7,2,34,0,2,0,2
0.7,2,35,0,1,0,3
0.7,2,36,0,0,1,0
0.7,2,37,1,0,3,0
0.7,2,38,0,1,0,0
0.7,2,39,2,1,1,2
0.7,2,40,0,0,2,0
0.7,2,41,0,3,1,0
0.7,2,42,0,1,0,0
0.7,2,43,0,1,0,0
0.7,2,44,0,1,0,0
0.7,2,45,0,1,0,1
0.7,2,46,0,0,0,1
0.7,2,47,0,1,0,2
0.7,2,48,0,0,0,2
0.7,2,49,0,1,0,1
0.7,2,50,2,0,2,0
0.7,2,51,0,2,0,2
0.7,2,52,0,0,0,2
0.7,2,53,0,0,2,0
0.7,2,54,0,3,0,2
0.7,2,55,0,2,0,1
0.7,2,56,1,1,1,2
0.7,2,57,0,2,0,1
0.7,2,58,1,4,1,0
0.7,2,59,0,0,0,1
0.7,2,60,0,1,0,0
0.7,2,61,0,1,2,1
0.7,2,62,0,0,0,2
0.7,2,63,0,1,0,0
0.7,2,64,1,3,2,2
0.7,2,65,0,0,0,0
0.7,2,66,0,2,0,0
0.7,2,67,0,0,0,1
0.7,2,68,0,0,3,0
0.7,2,69,0,1,0,1
0.7,2,70,0,0,4,0
0.7,2,71,0,1,0,2
0.7,2,72,0,2,0,2
0.7,2,73,0,1,0,1
0.7,2,74,0,2,0,0
0.7,2,75,1,2,0,2
0.7,2,76,0,4,0,0
0.7,2,77,0,0,0,1
0.7,2,78,1,0,2,0
0.7,2,79,0,0,2,1
0.7,2,80,0,1,0,1
0.7,2,81,0,1,0,0
0.7,2,82,1,4,4,0
0.7,2,83,0,1,2,1
0.7,2,84,0,2,0,5
0.7,2,85,0,1,0,2
0.7,2,86,0,1,1,0
0.7,2,87,0,0,1,2
0.7,2,88,0,2,0,0
0.7,2,89,0,0,0,0
0.7,2,90,0,0,0,1
0.7,2,91,3,2,0,1
0.7,2,92,0,0,3,0
0.7,2,93,0,3,0,2
0.7,2,94,1,0,0,0
0.7,2,95,0,1,0,2
0.7,2,96,2,0,4,0
0.7,2,97,0,4,0,1
0.7,2,98,2,0,0,0
0.7,2,99,1,1,2,0
0.7,2,100,1,0,0,2
0.7,2,101,0,0,0,0
0.7,2,102,1,0,0,2
0.7,2,103,0,0,2,0
0.7,2,104,0,0,0,1
0.7,2,105,0,1,0,3
0.7,2,106,0,1,1,1
0.7,2,107,0,1,1,0
0.7,2,108,0,1,0,2
0.7,2,109,1,0,0,0
0.7,2,110,1,0,3,0
0.7,2,111,1,2,1,0
0.7,2,112,0,2,0,1
0.7,2,113,0,1,0,3
0.7,2,114,1,1,1,1
0.7,2,115,0,0,0,2
0.7,2,116,1,0,1,0
0.7,2,117,2,0,1,1
0.7,2,118,0,2,0,2
0.7,2,119,0,0,1,2
0.7,2,120,0,3,0,0
0.7,2,121,2,1,2,4
0.7,2,122,0,0,1,0
0.7,2,123,2,1,2,0
0.7,2,124,0,0,0,0
0.7,2,125,0,1,0,2
0.7,2,126,0,0,0,1
0.7,2,127,1,0,0,0
0.7,2,128,0,1,0,2
0.7,2,129,0,0,0,3
0.7,2,130,1,0,1,1
0.7,2,131,1,0,0,2
0.7,2,132,0,0,1,0
0.7,2,133,0,3,0,0
0.7,2,134,0,3,0,1
0.7,2,135,0,1,0,1
0.7,2,136,0,3,0,1
0.7,2,137,0,0,0,1
0.7,2,138,2,0,0,0
0.7,2,139,1,1,0,0
0.7,2,140,0,0,0,0
0.7,2,141,0,5,0,3
0.7,2,142,0,0,1,1
0.7,2,143,2,0,1,0
0.7,2,144,0,1,2,1
0.7,2,145,0,0,2,4
0.7,2,146,0,3,2,3
0.7,2,147,0,1,0,1
0.7,2,148,0,1,0,1
0.7,2,149,1,0,0,0
0.7,2,150,0,1,1,2
0.7,2,151,2,0,1,1
0.7,2,152,0,0,0,0
0.7,2,153,0,0,1,2
0.7,2,154,1,2,2,0
0.7,2,155,0,4,2,3
0.7,2,156,2,2,0,0
0.7,2,157,0,0,0,1
0.7,2,158,0,0,0,1
0.7,2,159,0,1,1,0
0.7,2,160,0,0,0,3
0.7,2,161,0,2,1,0
0.7,2,162,1,3,0,3
0.7,2,163,0,1,0,3
0.7,2,164,0,0,3,0
0.7,2,165,0,0,0,2
0.7,2,166,2,1,2,0
0.7,2,167,0,1,0,0
0.7,2,168,1,0,2,3
0.7,2,169,0,1,0,1
0.7,2,170,0,4,0,3
0.7,2,171,0,1,1,0
0.7,2,172,0,0,0,0
0.7,2,173,0,3,0,2
0.7,2,174,0,2,0,2
0.7,2,175,1,1,0,1
0.7,2,176,2,4,0,1
0.7,2,177,0,3,0,3
0.7,2,178,0,1,1,0
0.7,2,179,0,0,0,3
0.7,2,180,0,2,0,1
0.7,2,181,0,0,0,0
0.7,2,182,0,3,2,0
0.7,2,183,2,0,1,0
0.7,2,184,0,0,3,0
0.7,2,185,0,0,0,1
0.7,2,186,1,2,0,1
0.7,2,187,0,0,2,0
0.7,2,188,0,1,1,2
0.7,2,189,3,0,2,0
0.7,2,190,0,0,0,0
0.7,2,191,0,3,0,0
0.7,2,192,2,0,0,0
0.7,2,193,0,1,0,0
0.7,2,194,1,0,3,2
0.7,2,195,0,2,0,1
0.7,2,196,0,1,0,2
0.7,2,197,0,0,0,1
0.7,2,198,0,2,2,0
0.7,2,199,0,1,1,2
0.7,3,0,0,3,2,0
0.7,3,1,0,0,0,1
0.7,3,2,0,1,0,2
0.7,3,3,0,0,1,1
0.7,3,4,0,3,0,1
0.7,3,5,0,1,0,0
0.7,3,6,2,0,1,0
0.7,3,7,1,1,1,0
0.7,3,8,0,1,0,3
0.7,3,9,0,2,0,0
0.7,3,10,0,3,0,1
0.7,3,11,0,1,0,0
0.7,3,12,0,0,0,1
0.7,3,13,0,2,0,2
0.7,3,14,0,1,0,3
0.7,3,15,0,2,0,0
0.7,3,16,0,1,0,3
0.7,3,17,0,1,0,0
0.7,3,18,0,1,0,1
0.7,3,19,0,2,1,2
0.7,3,20,0,0,1,0
0.7,3,21,0,1,1,0
0.7,3,22,0,1,0,1
0.7,3,23,0,1,0,1
0.7,3,24,0,1,0,2
0.7,3,25,0,2,0,1
0.7,3,26,0,1,0,1
0.7,3,27,0,2,0,2
0.7,3,28,2,0,1,0
0.7,3,29,0,2,0,2
0.7,3,30,0,1,2,0
0.7,3,31,0,1,2,0
0.7,3,32,0,0,0,1
0.7,3,33,0,2,0,1
0.7,3,34,0,0,0,0
0.7,3,35,2,3,0,2
0.7,3,36,0,1,0,4
0.7,3,37,0,1,0,4
0.7,3,38,2,1,0,1
0.7,3,39,0,1,0,2
0.7,3,40,0,3,0,1
0.7,3,41,0,0,0,0
0.7,3,42,1,1,2,0
0.7,3,43,0,1,0,0
0.7,3,44,0,0,0,5
0.7,3,45,0,1,0,2
0.7,3,46,0,1,0,0
0.7,3,47,1,2,2,0
0.7,3,48,0,3,0,0
0.7,3,49,0,3,0,1
0.7,3,50,0,1,0,2
0.7,3,51,0,2,0,2
0.7,3,52,0,1,0,4
0.7,3,53,0,3,0,3
0.7,3,54,2,2,2,2
0.7,3,55,0,4,1,1
0.7,3,56,0,0,0,3
0.7,3,57,1,2,2,1
0.7,3,58,0,2,0,2
0.7,3,59,1,1,1,1
0.7,3,60,0,2,0,1
0.7,3,61,0,2,0,3
0.7,3,62,0,2,0,1
0.7,3,63,0,1,3,0
0.7,3,64,0,1,0,0
0.7,3,65,0,2,0,2
0.7,3,66,0,1,1,0
0.7,3,67,0,0,0,1
0.7,3,68,0,2,0,2
0.7,3,69,0,1,0,1
0.7,3,70,1,1,3,0
0.7,3,71,0,2,1,0
0.7,3,72,0,0,0,1
0.7,3,73,0,0,1,3
0.7,3,74,0,1,0,3
0.7,3,75,0,0,0,2
0.7,3,76,0,0,0,0
0.7,3,77,0,2,1,0
0.7,3,78,0,1,0,3
0.7,3,79,0,0,0,2
0.7,3,80,0,1,0,2
0.7,3,81,0,0,2,0
0.7,3,82,0,2,0,1
0.7,3,83,1,0,2,1
0.7,3,84,1,2,1,0
0.7,3,85,0,3,0,1
0.7,3,86,0,0,1,2
0.7,3,87,1,0,1,2
0.7,3,88,2,1,1,2
0.7,3,89,2,3,1,0
0.7,3,90,1,1,1,3
0.7,3,91,0,0,0,1
0.7,3,92,0,1,1,0
0.7,3,93,0,1,0,0
0.7,3,94,0,0,1,0
0.7,3,95,0,2,0,1
0.7,3,96,0,1,0,3
0.7,3,97,0,0,2,0
0.7,3,98,0,2,0,1
0.7,3,99,0,2,1,2
0.7,3,100,0,0,0,1
0.7,3,101,0,1,0,2
0.7,3,102,0,2,0,3
0.7,3,103,0,1,2,1
0.7,3,104,2,0,2,1
0.7,3,105,1,0,2,0
0.7,3,106,0,1,0,1
0.7,3,107,0,4,0,0
0.7,3,108,0,1,0,2
0.7,3,109,1,0,1,1
0.7,3,110,1,1,0,0
0.7,3,111,0,1,2,1
0.7,3,112,0,0,0,1
0.7,3,113,0,2,0,0
0.7,3,114,0,1,1,2
0.7,3,115,0,1,1,0
0.7,3,116,0,3,0,1
0.7,3,117,0,1,0,1
0.7,3,118,0,0,0,0
0.7,3,119,0,1,0,3
0.7,3,120,0,0,0,0
0.7,3,121,3,2,0,2
0.7,3,122,0,1,0,0
0.7,3,123,0,1,1,0
0.7,3,124,0,2,0,2
0.7,3,125,0,1,0,2
0.7,3,126,0,0,0,1
0.7,3,127,0,2,0,1
0.7,3,128,0,2,1,0
0.7,3,129,0,1,0,1
0.7,3,130,0,0,0,1
0.7,3,131,0,1,1,0
0.7,3,132,1,0,4,0
0.7,3,133,0,2,0,3
0.7,3,134,0,1,0,2
0.7,3,135,0,1,0,2
0.7,3,136,0,0,0,0
0.7,3,137,0,0,2,1
0.7,3,138,0,1,0,3
0.7,3,139,0,0,0,1
0.7,3,140,1,2,1,2
0.7,3,141,0,1,2,1
0.7,3,142,0,4,0,1
0.7,3,143,0,1,0,1
0.7,3,144,0,1,0,2
0.7,3,145,0,0,0,0
0.7,3,146,0,0,0,1
0.7,3,147,0,0,0,0
0.7,3,148,0,1,2,0
0.7,3,149,0,1,0,1
0.7,3,150,1,2,1,1
0.7,3,151,0,3,0,3
0.7,3,152,0,2,0,0
0.7,3,153,0,2,0,1
0.7,3,154,0,4,0,0
0.7,3,155,0,1,0,1
0.7,3,156,0,3,0,2
0.7,3,157,0,1,0,0
0.7,3,158,0,2,2,1
0.7,3,159,0,0,0,0
0.7,3,160,0,1,0,0
0.7,3,161,0,1,0,0
0.7,3,162,0,0,1,3
0.7,3,163,0,1,0,1
0.7,3,164,0,1,0,0
0.7,3,165,0,0,0,0
0.7,3,166,0,1,0,1
0.7,3,167,0,2,0,1
0.7,3,168,0,1,1,0
0.7,3,169,1,1,1,0
0.7,3,170,0,3,0,1
0.7,3,171,0,1,0,3
0.7,3,172,0,0,0,1
0.7,3,173,0,0,0,2
0.7,3,174,1,3,0,0
0.7,3,175,2,2,0,0
0.7,3,176,1,3,2,0
0.7,3,177,1,0,1,0
0.7,3,178,0,2,0,0
0.7,3,179,0,1,2,0
0.7,3,180,0,1,0,2
0.7,3,181,0,2,0,2
0.7,3,182,0,0,0,0
0.7,3,183,0,0,1,0
0.7,3,184,0,3,0,0
0.7,3,185,0,0,0,1
0.7,3,186,0,0,0,2
0.7,3,187,0,2,0,1
0.7,3,188,0,0,3,1
0.7,3,189,0,2,0,1
0.7,3,190,0,0,0,2
0.7,3,191,0,1,0,1
0.7,3,192,0,2,3,0
0.7,3,193,2,0,0,1
0.7,3,194,0,1,0,0
0.7,3,195,0,1,0,0
0.7,3,196,1,1,1,1
0.7,3,197,0,1,0,0
0.7,3,198,0,4,0,0
0.7,3,199,0,0,0,2
0.7,4,0,0,0,0,3
0.7,4,1,0,1,0,2
0.7,4,2,0,0,2,0
0.7,4,3,0,3,0,3
0.7,4,4,0,2,0,0
0.7,4,5,0,1,0,0
0.7,4,6,0,2,0,2
0.7,4,7,0,2,0,1
0.7,4,8,1,0,2,1
0.7,4,9,0,0,0,1
0.7,4,10,0,3,0,0
0.7,4,11,0,1,0,3
0.7,4,12,1,1,0,0
0.7,4,13,0,1,0,1
0.7,4,14,0,1,0,0
0.7,4,15,1,0,2,1
0.7,4,16,0,1,3,1
0.7,4,17,1,2,2,1
0.7,4,18,0,0,0,4
0.7,4,19,0,2,3,0
0.7,4,20,2,0,2,0
0.7,4,21,1,1,0,2
0.7,4,22,1,0,1,0
0.7,4,23,2,1,1,0
0.7,4,24,0,2,0,0
0.7,4,25,1,2,0,0
0.7,4,26,2,0,2,0
0.7,4,27,0,1,0,1
0.7,4,28,0,3,0,3
0.7,4,29,0,3,0,2
0.7,4,30,1,1,2,2
0.7,4,31,0,2,0,2
0.7,4,32,1,2,0,1
0.7,4,33,0,0,0,3
0.7,4,34,0,2,1,1
0.7,4,35,0,0,0,1
0.7,4,36,1,1,0,0
0.7,4,37,2,2,1,2
0.7,4,38,0,2,1,2
0.7,4,39,1,2,0,2
0.7,4,40,0,1,0,1
0.7,4,41,0,2,0,5
0.7,4,42,2,0,3,0
0.7,4,43,0,2,2,2
0.7,4,44,1,1,0,2
0.7,4,45,1,0,2,1
0.7,4,46,0,3,0,2
0.7,4,47,1,0,4,0
0.7,4,48,0,0,1,0
0.7,4,49,2,0,0,2
0.7,4,50,1,0,2,0
0.7,4,51,0,1,0,0
0.7,4,52,0,1,0,1
0.7,4,53,0,1,1,2
0.7,4,54,0,1,0,0
0.7,4,55,0,4,0,0
0.7,4,56,2,1,2,0
0.7,4,57,0,0,0,2
0.7,4,58,0,0,0,2
0.7,4,59,1,0,1,0
0.7,4,60,0,5,1,1
0.7,4,61,0,1,2,1
0.7,4,62,0,2,0,0
0.7,4,63,1,1,2,0
0.7,4,64,0,1,0,1
0.7,4,65,1,1,0,0
0.7,4,66,0,1,0,2
0.7,4,67,0,1,0,4
0.7,4,68,0,2,1,0
