gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.6,0.0,28.0,0.0,0.9368210987039499,13.0,9.0,0.5661241305160881,0.47080070008047104,2.0,0.0,3.0,1.0
0.6,0.0,29.0,1.0,0.5551199165318002,0.0,5.0,1.4867610799173518e-17,0.2672300710346256,0.0,4.0,0.0,1.0
0.6,0.0,30.0,1.0,0.663134740203178,11.0,8.0,0.605242584686652,0.5187957460698974,1.0,0.0,2.0,0.0
0.6,0.0,31.0,0.0,0.024602011462434126,2.0,5.0,0.10474589011488128,0.2574628008386498,1.0,1.0,0.0,3.0
0.6,0.0,32.0,0.0,0.6449450953863961,11.0,7.0,0.5464617596706278,0.28499459147796735,2.0,0.0,2.0,0.0
0.6,0.0,33.0,0.0,0.7084496791968359,7.0,3.0,0.40290306235316153,0.12427169514569954,2.0,0.0,2.0,0.0
0.6,0.0,34.0,1.0,0.20000840351926652,4.0,5.0,0.18145839599935926,0.2921713793665197,2.0,0.0,0.0,3.0
0.6,0.0,35.0,0.0,0.7835203162902383,7.0,9.0,0.45958788714434384,0.5245525786263129,1.0,0.0,0.0,3.0
0.6,0.0,36.0,1.0,0.34062709744472475,10.0,11.0,0.49631656007601416,0.5735274891984606,3.0,2.0,0.0,2.0
0.6,0.0,37.0,1.0,0.4825290137000532,11.0,7.0,0.5971767485394148,0.44658096701238076,4.0,0.0,0.0,0.0
0.6,0.0,38.0,1.0,0.7276718905335166,9.0,9.0,0.3222685506383352,0.46419292271410406,1.0,0.0,1.0,2.0
0.6,0.0,39.0,1.0,0.5461890430591979,0.0,6.0,1.4867610799173518e-17,0.31229014253665405,0.0,3.0,0.0,3.0
0.6,0.0,40.0,0.0,0.877361897412862,8.0,7.0,0.2931573693963478,0.299507652958958,2.0,0.0,1.0,2.0
0.6,0.0,41.0,1.0,0.07837019901773634,4.0,7.0,0.1720624627979008,0.3666584685116497,1.0,2.0,1.0,3.0
0.6,0.0,42.0,1.0,0.41207436448209056,4.0,6.0,0.1564748959037626,0.25571401823640844,3.0,0.0,0.0,5.0
0.6,0.0,43.0,0.0,0.46691628215594594,13.0,9.0,0.7256937873566276,0.4745317805879085,3.0,0.0,1.0,0.0
0.6,0.0,44.0,0.0,0.01117398967807015,11.0,11.0,0.5045147505003628,0.5359538181748104,3.0,1.0,0.0,2.0
0.6,0.0,45.0,1.0,0.24005500837481042,1.0,8.0,0.049831737711570755,0.35011114189650194,0.0,1.0,0.0,6.0
0.6,0.0,46.0,0.0,0.7970744606928831,9.0,8.0,0.3937569285361261,0.30169212017858316,1.0,0.0,1.0,1.0
0.6,0.0,47.0,0.0,0.40262405687482583,15.0,9.0,0.8732435894696671,0.5461360664275894,3.0,0.0,3.0,0.0
0.6,0.0,48.0,0.0,0.08288554712619323,7.0,9.0,0.32718246712703586,0.4296583604472304,2.0,1.0,1.0,4.0
0.6,0.0,49.0,1.0,0.23277717500753603,3.0,8.0,0.11246184312083578,0.33234535851305064,0.0,2.0,0.0,3.0
0.6,0.0,50.0,1.0,0.678114611685022,13.0,11.0,0.5178471304260385,0.5406542377659092,1.0,0.0,2.0,1.0
0.6,0.0,51.0,0.0,0.29524865764809183,2.0,5.0,0.07150142701557813,0.21480583921906957,1.0,0.0,0.0,4.0
0.6,0.0,52.0,0.0,0.694296037805212,8.0,7.0,0.3251101577065291,0.36765880673714296,2.0,0.0,2.0,3.0
0.6,0.0,53.0,0.0,0.8894446042288459,11.0,12.0,0.562595974928723,0.6150638746394024,0.0,0.0,2.0,3.0
0.6,0.0,54.0,0.0,0.39193940882585077,3.0,3.0,0.17956431469543885,0.18159397036897268,2.0,1.0,0.0,1.0
0.6,0.0,55.0,1.0,0.338271295925772,3.0,9.0,0.13858039475735354,0.48267447172793687,0.0,1.0,0.0,5.0
0.6,0.0,56.0,1.0,0.8288408446819556,8.0,5.0,0.40383170682742364,0.2833191392616358,1.0,0.0,2.0,0.0
0.6,0.0,57.0,0.0,0.39450513456783964,6.0,9.0,0.21013265820633176,0.42996125526524254,2.0,1.0,0.0,4.0
0.6,0.0,58.0,1.0,0.8076958375745458,7.0,7.0,0.3576687152537549,0.3654593821763287,1.0,0.0,0.0,1.0
0.6,0.0,59.0,0.0,0.9453812155861727,6.0,6.0,0.20636851204382678,0.313741042067863,0.0,0.0,1.0,1.0
0.6,0.0,60.0,1.0,0.41382046868557576,0.0,12.0,1.4867610799173518e-17,0.660117014755182,0.0,2.0,0.0,10.0
0.6,0.0,61.0,0.0,0.13948931567742306,3.0,8.0,0.15576735981473672,0.4135704227689391,2.0,2.0,0.0,5.0
0.6,0.0,62.0,1.0,0.37148078716476784,9.0,9.0,0.3787013636802363,0.5056989836330888,2.0,1.0,1.0,2.0
0.6,0.0,63.0,0.0,0.8737767845540623,16.0,10.0,1.0,0.5221563498501672,6.0,0.0,3.0,3.0
0.6,0.0,64.0,0.0,0.4662947619507868,10.0,7.0,0.5583836760255757,0.43818797868268444,3.0,0.0,2.0,2.0
0.6,0.0,65.0,0.0,0.04147029099348687,4.0,7.0,0.25807998135454513,0.27879204484325043,1.0,3.0,0.0,1.0
0.6,0.0,66.0,0.0,0.2092522435058234,5.0,10.0,0.27651031454100494,0.4638864355008124,1.0,1.0,1.0,6.0
0.6,0.0,67.0,1.0,0.38519512476759354,4.0,3.0,0.24502372956800525,0.1466083834200523,2.0,0.0,0.0,1.0
0.6,0.0,68.0,0.0,0.8218397394110608,10.0,10.0,0.46360161140252965,0.5649276559190015,1.0,0.0,1.0,2.0
0.6,0.0,69.0,0.0,0.8406925854271929,14.0,12.0,0.6114104070504242,0.5803299645258981,2.0,0.0,1.0,1.0
0.6,0.0,70.0,0.0,0.0045680312100754294,4.0,6.0,0.17078155134502254,0.2677149622113819,0.0,0.0,0.0,2.0
0.6,0.0,71.0,1.0,0.9175385868522555,17.0,15.0,0.838766494054186,0.7990486450679347,1.0,0.0,2.0,1.0
0.6,0.0,72.0,0.0,0.9295723053856734,9.0,8.0,0.5119526842250633,0.45267101803012516,1.0,0.0,0.0,0.0
0.6,0.0,73.0,0.0,0.3495103272164396,11.0,10.0,0.5931690581036793,0.5520698872348074,3.0,0.0,1.0,3.0
0.6,0.0,74.0,1.0,0.3132752306815766,15.0,12.0,0.8558636852313997,0.7723603971105564,3.0,0.0,3.0,3.0
0.6,0.0,75.0,1.0,0.9802219610039814,11.0,6.0,0.48645115549970547,0.2936235886979962,2.0,0.0,5.0,2.0
0.6,0.0,76.0,0.0,0.4028487506155177,2.0,3.0,0.07706922928691737,0.15705317428431664,1.0,0.0,0.0,2.0
0.6,0.0,77.0,1.0,0.23822252615250383,3.0,12.0,0.1828238135042814,0.6020687996348876,0.0,3.0,0.0,6.0
0.6,0.0,78.0,0.0,0.9389204176221831,9.0,5.0,0.4215865030321313,0.30700882683354613,3.0,0.0,2.0,1.0
0.6,0.0,79.0,0.0,0.2735982591585068,8.0,9.0,0.3793274414711542,0.4730279797161954,2.0,1.0,0.0,2.0
0.6,0.0,80.0,0.0,0.07576756600609635,7.0,7.0,0.40244558546518305,0.4387023779009276,2.0,0.0,0.0,2.0
0.6,0.0,81.0,1.0,0.4227896602378549,3.0,11.0,0.12243352242457724,0.587430739748285,2.0,6.0,0.0,4.0
0.6,0.0,82.0,0.0,0.273291338067875,5.0,6.0,0.28356202252490015,0.28883993079649267,2.0,1.0,1.0,3.0
0.6,0.0,83.0,1.0,0.49317934357314064,16.0,16.0,0.8121185470940653,0.8606392635108424,1.0,1.0,2.0,2.0
0.6,0.0,84.0,1.0,0.8497323878571775,12.0,6.0,0.5054589354588123,0.2838651113335203,4.0,0.0,2.0,0.0
0.6,0.0,85.0,0.0,0.9871094254859619,14.0,7.0,0.7208276704585599,0.33343793906900887,1.0,0.0,6.0,0.0
0.6,0.0,86.0,1.0,0.7720728232588571,9.0,4.0,0.44490432884138686,0.20915818108081533,7.0,0.0,0.0,2.0
0.6,0.0,87.0,0.0,0.7865101477310668,8.0,12.0,0.3573602016818415,0.5613376658915071,1.0,0.0,1.0,6.0
0.6,0.0,88.0,1.0,0.27317979598677533,6.0,11.0,0.19978653513800348,0.7624419678111041,5.0,4.0,0.0,6.0
0.6,0.0,89.0,1.0,0.5984722276021096,9.0,7.0,0.44697197906909886,0.3442381751595705,1.0,0.0,2.0,1.0
0.6,0.0,90.0,0.0,0.09542810444467176,4.0,9.0,0.2222896624412123,0.49463355590591424,0.0,0.0,1.0,6.0
0.6,0.0,91.0,0.0,0.14590242348435034,3.0,5.0,0.17513864695071182,0.20605231887536385,1.0,0.0,0.0,3.0
0.6,0.0,92.0,1.0,0.07217525229957011,6.0,9.0,0.28114029330909596,0.48739792589315467,2.0,1.0,1.0,5.0
0.6,0.0,93.0,1.0,0.23561246371378008,4.0,8.0,0.1749642876466417,0.4732134665923894,2.0,3.0,0.0,3.0
0.6,0.0,94.0,1.0,0.4820895982597293,9.0,10.0,0.4859432236638998,0.5169428536767916,0.0,1.0,0.0,0.0
0.6,0.0,95.0,0.0,0.511041166550125,15.0,9.0,0.7704244802606491,0.44199077070084897,5.0,1.0,3.0,1.0
0.6,0.0,96.0,1.0,0.5366444174362012,7.0,6.0,0.3924145689778721,0.3572774422123671,2.0,0.0,1.0,2.0
0.6,0.0,97.0,1.0,0.8116688423520373,14.0,12.0,0.5088012356926488,0.5977149204796621,4.0,0.0,1.0,3.0
0.6,0.0,98.0,0.0,0.3773562627688991,14.0,12.0,0.5000910120140039,0.5765388081987115,4.0,1.0,1.0,2.0
0.6,0.0,99.0,0.0,0.4360994501308848,13.0,15.0,0.7029831011516241,0.8055891727847452,1.0,0.0,1.0,4.0
0.6,0.0,100.0,0.0,0.7250179924094617,6.0,9.0,0.4106355332347381,0.5747057211404215,0.0,0.0,0.0,3.0
0.6,0.0,101.0,1.0,0.8333356201615104,9.0,6.0,0.361886287490092,0.2690379860136658,4.0,0.0,1.0,2.0
0.6,0.0,102.0,0.0,0.5389479209059697,18.0,13.0,0.8783798112501632,0.709018308679595,6.0,0.0,1.0,2.0
0.6,0.0,103.0,1.0,0.03558878900274298,3.0,9.0,0.0955832797486766,0.4563941922525872,2.0,3.0,0.0,5.0
0.6,0.0,104.0,1.0,0.30532124757796564,1.0,8.0,0.04863963825585169,0.4266783119143843,1.0,3.0,0.0,5.0
0.6,0.0,105.0,1.0,0.9056150291237405,8.0,8.0,0.35019205968960576,0.40765936660018576,2.0,0.0,0.0,2.0
0.6,0.0,106.0,1.0,0.5942709374414225,12.0,11.0,0.6004927615382074,0.5746090312221023,3.0,0.0,0.0,2.0
0.6,0.0,107.0,0.0,0.8882411717027051,12.0,7.0,0.5376400923177727,0.3685704661250169,4.0,0.0,2.0,1.0
0.6,0.0,108.0,0.0,0.2518035292547053,2.0,4.0,0.08057994642497197,0.2062015775112325,0.0,0.0,0.0,2.0
0.6,0.0,109.0,0.0,0.5468477349238852,12.0,9.0,0.5598825327506364,0.44047513677743694,2.0,0.0,3.0,2.0
0.6,0.0,110.0,0.0,0.23342527683772052,10.0,8.0,0.5011859405906877,0.37655120447694085,5.0,4.0,1.0,0.0
0.6,0.0,111.0,1.0,0.03708495118712796,6.0,11.0,0.3383029653815467,0.665793467047957,1.0,5.0,0.0,1.0
0.6,0.0,112.0,1.0,0.9881087890804868,14.0,10.0,0.7052246307802403,0.4594523828829182,3.0,0.0,1.0,0.0
0.6,0.0,113.0,1.0,0.2713347572304944,5.0,9.0,0.22892759494849477,0.4757700104619203,2.0,2.0,0.0,4.0
0.6,0.0,114.0,1.0,0.15405448678847633,1.0,9.0,0.0537682632682851,0.4230812513598196,1.0,2.0,0.0,7.0
0.6,0.0,115.0,1.0,0.21863737630944202,3.0,5.0,0.15797683241716673,0.3268208777098304,2.0,1.0,0.0,3.0
0.6,0.0,116.0,1.0,0.24224849602528953,2.0,9.0,0.13456730846497308,0.5603297347031004,0.0,1.0,0.0,6.0
0.6,0.0,117.0,0.0,0.9098219416179223,9.0,4.0,0.4718846978781908,0.22646173894858812,2.0,0.0,4.0,1.0
0.6,0.0,118.0,0.0,0.6745621923634092,8.0,6.0,0.24294566504705734,0.21304534643457945,1.0,0.0,1.0,0.0
0.6,0.0,119.0,1.0,0.0462777261618581,8.0,9.0,0.44574371853271033,0.38273883494536826,1.0,1.0,1.0,2.0
0.6,0.0,120.0,1.0,0.10280893047460105,4.0,6.0,0.17831509733366377,0.26107724634207136,1.0,0.0,1.0,4.0
0.6,0.0,121.0,0.0,0.5600878561299035,10.0,7.0,0.5282078310801636,0.34492162377006547,2.0,0.0,1.0,0.0
0.6,0.0,122.0,0.0,0.6639800611144012,11.0,9.0,0.5729743359753816,0.4301785329558008,4.0,0.0,1.0,3.0
0.6,0.0,123.0,1.0,0.9352448486051737,6.0,4.0,0.2823115143937475,0.17126369212899734,1.0,0.0,2.0,1.0
0.6,0.0,124.0,1.0,0.7163277402654695,8.0,5.0,0.30576249398115946,0.1926945117650512,1.0,0.0,2.0,0.0
0.6,0.0,125.0,0.0,0.519082458461367,8.0,9.0,0.3042141325099839,0.38864761720705115,1.0,0.0,1.0,3.0
0.6,0.0,126.0,0.0,0.47277575447566034,9.0,10.0,0.40967215119261713,0.5074377644360527,0.0,0.0,1.0,2.0
0.6,0.0,127.0,1.0,0.4095672748409982,1.0,7.0,0.029759242642067796,0.4731177116797918,1.0,2.0,0.0,5.0
0.6,0.0,128.0,0.0,0.8276826530093444,9.0,9.0,0.477298853563224,0.46616094770722,2.0,0.0,1.0,3.0
0.6,0.0,129.0,0.0,0.38863203920911205,6.0,6.0,0.24144523076055996,0.24741002623294003,2.0,0.0,0.0,2.0
0.6,0.0,130.0,1.0,0.9079807846607619,18.0,11.0,0.8985464402374765,0.7054634461844391,4.0,0.0,4.0,1.0
0.6,0.0,131.0,1.0,0.43743002066270154,9.0,7.0,0.5877831313857432,0.4025837624608117,1.0,1.0,2.0,0.0
0.6,0.0,132.0,0.0,0.7346539717135482,16.0,11.0,0.8450014553018441,0.7016853943950709,4.0,0.0,1.0,0.0
0.6,0.0,133.0,1.0,0.8948272388438073,7.0,7.0,0.2628783899934612,0.31714136809399845,0.0,0.0,1.0,1.0
0.6,0.0,134.0,1.0,0.9353818575056975,5.0,5.0,0.31760892159726184,0.33663249802974693,0.0,0.0,1.0,1.0
0.6,0.0,135.0,1.0,0.4118204935504194,3.0,7.0,0.13956126951764647,0.4246186140362322,0.0,2.0,1.0,3.0
0.6,0.0,136.0,1.0,0.033450658840496694,3.0,7.0,0.1719554389102653,0.4071014663690118,1.0,1.0,0.0,4.0
0.6,0.0,137.0,0.0,0.853693432063523,8.0,8.0,0.3600810160207033,0.41753231115739026,0.0,0.0,1.0,1.0
0.6,0.0,138.0,0.0,0.6310420741437542,8.0,5.0,0.24708684347270216,0.15095305382743313,4.0,0.0,0.0,1.0
0.6,0.0,139.0,0.0,0.48668541662054754,10.0,6.0,0.5860827428650217,0.28102044268276166,4.0,0.0,1.0,1.0
0.6,0.0,140.0,0.0,0.5931552688234769,4.0,9.0,0.1674702082586806,0.45221277956437955,0.0,1.0,0.0,4.0
0.6,0.0,141.0,0.0,0.33262962507861993,14.0,16.0,0.690333853625517,1.0,2.0,0.0,1.0,5.0
0.6,0.0,142.0,1.0,0.82798220357283,11.0,7.0,0.3260528564309812,0.2472996083190908,5.0,0.0,0.0,1.0
0.6,0.0,143.0,1.0,0.07783823715093507,4.0,8.0,0.18593805337664637,0.4370728974085628,1.0,0.0,1.0,6.0
0.6,0.0,144.0,0.0,0.691756235890708,9.0,9.0,0.5216805489622038,0.43724946356265865,1.0,0.0,1.0,2.0
0.6,0.0,145.0,1.0,0.9172654410051766,11.0,8.0,0.45328600024317917,0.37076346303839114,1.0,0.0,2.0,0.0
0.6,0.0,146.0,1.0,0.6336461604904463,8.0,2.0,0.3104909491389865,0.1147380249555681,2.0,0.0,4.0,0.0
0.6,0.0,147.0,0.0,0.38924677072475944,7.0,8.0,0.29472641086577744,0.34867802155042027,1.0,1.0,2.0,3.0
0.6,0.0,148.0,1.0,0.8472802753910413,12.0,8.0,0.558755165285114,0.4987379061665393,3.0,0.0,1.0,0.0
0.6,0.0,149.0,0.0,0.770796271865417,9.0,5.0,0.3620514588358596,0.23021765691174317,1.0,0.0,4.0,1.0
0.6,0.0,150.0,0.0,0.9392791728016021,8.0,9.0,0.43452197300880746,0.39962893737599414,1.0,0.0,0.0,2.0
0.6,0.0,151.0,1.0,0.19272108809488409,3.0,3.0,0.16699023489961426,0.1810373756966704,1.0,0.0,0.0,1.0
0.6,0.0,152.0,1.0,0.5033774629245023,5.0,3.0,0.283863137879187,0.139994663376217,1.0,0.0,2.0,1.0
0.6,0.0,153.0,1.0,0.5194287000776787,8.0,9.0,0.35913920197443233,0.5281319406413659,0.0,1.0,3.0,3.0
0.6,0.0,154.0,0.0,0.9180287510011919,11.0,5.0,0.49668266666203237,0.2811290468931101,3.0,0.0,3.0,0.0
0.6,0.0,155.0,1.0,0.7162817471873889,7.0,3.0,0.23433397311317763,0.13108621699599143,4.0,0.0,2.0,2.0
0.6,0.0,156.0,0.0,0.43500237627907934,10.0,7.0,0.42071435089383635,0.37591160722613776,2.0,0.0,1.0,0.0
0.6,0.0,157.0,1.0,0.8027102052223802,9.0,7.0,0.3092554888421775,0.371291043326976,3.0,0.0,0.0,1.0
0.6,0.0,158.0,1.0,0.4223373676082768,16.0,12.0,0.8443591106409926,0.672578948100442,4.0,0.0,1.0,1.0
0.6,0.0,159.0,1.0,0.07851089538690792,6.0,6.0,0.32669641239807246,0.28961819188937155,2.0,0.0,0.0,2.0
0.6,0.0,160.0,1.0,0.8107034877346273,12.0,9.0,0.6184772200616929,0.4684030541471458,1.0,0.0,3.0,1.0
0.6,0.0,161.0,1.0,0.7024452832536298,13.0,10.0,0.675606220378182,0.6215672621558354,3.0,0.0,1.0,1.0
0.6,0.0,162.0,0.0,0.7468608032395803,9.0,11.0,0.482532399289316,0.665041203226214,0.0,0.0,1.0,3.0
0.6,0.0,163.0,1.0,0.3136915930306323,5.0,11.0,0.24622500268362238,0.7212125504536622,0.0,2.0,0.0,4.0
0.6,0.0,164.0,0.0,0.8145819193378457,12.0,7.0,0.4258074215512093,0.3048201631454871,3.0,0.0,3.0,1.0
0.6,0.0,165.0,0.0,0.08459097930472381,2.0,11.0,0.14014856829475916,0.6130857074142233,0.0,0.0,0.0,9.0
0.6,0.0,166.0,1.0,0.021861800773117612,1.0,5.0,0.07598843025010617,0.23580979642935632,1.0,3.0,0.0,2.0
0.6,0.0,167.0,0.0,0.29221481270723826,13.0,12.0,0.6481058420378448,0.5763354395139163,2.0,3.0,3.0,1.0
0.6,0.0,168.0,1.0,0.5243345793881709,0.0,7.0,1.4867610799173518e-17,0.43673639748873305,0.0,3.0,0.0,4.0
0.6,0.0,169.0,0.0,0.7451482146017774,7.0,4.0,0.27073058606985645,0.10722796543071755,4.0,0.0,0.0,1.0
0.6,0.0,170.0,0.0,0.534300242132021,12.0,8.0,0.770817844069193,0.44356083695525433,3.0,0.0,2.0,1.0
0.6,0.0,171.0,1.0,0.7446102903797939,11.0,11.0,0.42787694789441005,0.5369155169824456,2.0,0.0,0.0,2.0
0.6,0.0,172.0,0.0,0.9708996889998611,13.0,11.0,0.6642390894173654,0.6516035182904216,1.0,0.0,2.0,1.0
0.6,0.0,173.0,1.0,0.6171589388444065,7.0,6.0,0.30940703547110454,0.316032376278299,3.0,1.0,1.0,2.0
0.6,0.0,174.0,1.0,0.08027879768206547,3.0,7.0,0.18921544603543503,0.45579252611693166,1.0,1.0,0.0,4.0
0.6,0.0,175.0,0.0,0.19122427549374799,9.0,13.0,0.4924831989551438,0.8956525541640423,1.0,0.0,0.0,5.0
0.6,0.0,176.0,1.0,0.032641101019646235,3.0,4.0,0.10397612923108566,0.24257533796073025,1.0,0.0,1.0,3.0
0.6,0.0,177.0,1.0,0.4570752328952429,10.0,6.0,0.4759343970202792,0.3002906149305658,4.0,0.0,3.0,3.0
0.6,0.0,178.0,0.0,0.5894008886449873,8.0,7.0,0.3722527403533724,0.3805455144135103,2.0,0.0,1.0,2.0
0.6,0.0,179.0,1.0,0.2640670161733859,1.0,5.0,0.05376826326828511,0.30686424013215663,0.0,2.0,0.0,2.0
0.6,0.0,180.0,0.0,0.7224102664985351,12.0,14.0,0.633031045575541,0.8220071827246128,3.0,0.0,1.0,6.0
0.6,0.0,181.0,0.0,0.296054061108305,5.0,7.0,0.150745680819374,0.27007422855715746,2.0,2.0,0.0,2.0
0.6,0.0,182.0,1.0,0.38633286867837024,9.0,9.0,0.3960460951076233,0.3212890495255983,4.0,1.0,0.0,3.0
0.6,0.0,183.0,1.0,0.12373358572289395,5.0,6.0,0.2513909514835363,0.3071786916320974,3.0,2.0,0.0,2.0
0.6,0.0,184.0,0.0,0.7847611183494777,8.0,9.0,0.44270092024676316,0.5490918544378548,0.0,0.0,1.0,2.0
0.6,0.0,185.0,0.0,0.6641597355094131,11.0,10.0,0.6348310184990569,0.644011383974424,2.0,0.0,1.0,2.0
0.6,0.0,186.0,1.0,0.13105972525278464,3.0,4.0,0.11188469004663401,0.1821306847377579,1.0,1.0,0.0,1.0
0.6,0.0,187.0,1.0,0.6187602887805391,11.0,7.0,0.5385363303344389,0.4063704071427812,1.0,1.0,4.0,0.0
0.6,0.0,188.0,0.0,0.3209888904594871,11.0,6.0,0.6082100127388603,0.3534946182806446,3.0,1.0,3.0,0.0
0.6,0.0,189.0,0.0,0.09881509288894241,1.0,7.0,0.01985856628313186,0.3373458677651715,0.0,2.0,0.0,4.0
0.6,0.0,190.0,0.0,0.8998592574368384,15.0,12.0,0.7975747608126839,0.5490469278131154,1.0,0.0,3.0,1.0
0.6,0.0,191.0,0.0,0.6410564850411336,13.0,9.0,0.737023426718273,0.4404115226538124,4.0,0.0,2.0,2.0
0.6,0.0,192.0,0.0,0.3393182676057005,9.0,9.0,0.5766326161008574,0.4459256615570643,2.0,0.0,1.0,3.0
0.6,0.0,193.0,1.0,0.37760948036078223,17.0,12.0,0.9279715947304202,0.746578060983902,4.0,1.0,3.0,1.0
0.6,0.0,194.0,0.0,0.35675392261052763,4.0,3.0,0.1998448363514691,0.18906235851240757,3.0,1.0,0.0,1.0
0.6,0.0,195.0,0.0,0.3080748694922104,1.0,6.0,0.023378336863290203,0.21786002544788766,0.0,0.0,0.0,5.0
0.6,0.0,196.0,1.0,0.1707282231387124,6.0,10.0,0.2116339031112271,0.4477449131151316,1.0,3.0,0.0,2.0
0.6,0.0,197.0,1.0,0.5757188856083348,0.0,5.0,1.4867610799173518e-17,0.1662555261550658,0.0,2.0,0.0,3.0
0.6,0.0,198.0,1.0,0.6858362585379518,7.0,4.0,0.2728580796878446,0.188307600072628,2.0,0.0,3.0,2.0
0.6,0.0,199.0,1.0,0.5512745687412687,8.0,4.0,0.5255672957230368,0.2724707751332836,1.0,0.0,3.0,0.0
0.6,1.0,0.0,0.0,0.6915345020185105,21.0,17.0,1.0,1.0,4.0,0.0,3.0,3.0
0.6,1.0,1.0,1.0,0.7119255542405095,11.0,7.0,0.47676088434628644,0.4329769227903672,3.0,1.0,2.0,0.0
0.6,1.0,2.0,0.0,0.8244126378909732,9.0,9.0,0.36494858463048213,0.4831883289872783,1.0,0.0,1.0,2.0
0.6,1.0,3.0,0.0,0.5370066583246624,12.0,8.0,0.5420486805249638,0.3938387190925491,3.0,0.0,2.0,1.0
0.6,1.0,4.0,1.0,0.22271990368803385,2.0,11.0,0.06308741845125541,0.6686280121011492,1.0,3.0,0.0,7.0
0.6,1.0,5.0,1.0,0.005431059707653896,3.0,10.0,0.15994833591801677,0.5085093399675633,1.0,3.0,0.0,5.0
0.6,1.0,6.0,1.0,0.06889843218131442,4.0,9.0,0.1723362779926462,0.4291755974008814,2.0,3.0,0.0,4.0
