gamma,replicate,individual,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.3,0,145,0,3,1,1
-0.3,0,146,0,0,1,0
-0.3,0,147,0,1,0,3
-0.3,0,148,0,4,0,2
-0.3,0,149,1,0,2,1
-0.3,0,150,0,1,1,0
-0.3,0,151,0,0,1,0
-0.3,0,152,0,0,3,0
-0.3,0,153,1,2,3,0
-0.3,0,154,1,0,2,0
-0.3,0,155,0,1,0,1
-0.3,0,156,0,2,0,2
-0.3,0,157,0,0,2,0
-0.3,0,158,0,1,3,0
-0.3,0,159,0,3,2,2
-0.3,0,160,0,1,0,2
-0.3,0,161,0,1,0,2
-0.3,0,162,3,2,2,0
-0.3,0,163,0,0,0,0
-0.3,0,164,0,1,4,1
-0.3,0,165,0,0,2,0
-0.3,0,166,0,0,2,1
-0.3,0,167,0,2,0,2
-0.3,0,168,0,0,0,0
-0.3,0,169,0,4,5,0
-0.3,0,170,2,2,2,1
-0.3,0,171,0,3,0,0
-0.3,0,172,0,1,0,3
-0.3,0,173,0,1,0,0
-0.3,0,174,0,0,0,2
-0.3,0,175,0,0,3,0
-0.3,0,176,0,0,0,0
-0.3,0,177,0,0,2,0
-0.3,0,178,0,0,0,0
-0.3,0,179,0,2,2,0
-0.3,0,180,0,3,0,2
-0.3,0,181,0,0,2,0
-0.3,0,182,0,0,1,0
-0.3,0,183,0,0,0,0
-0.3,0,184,0,0,2,0
-0.3,0,185,1,2,3,1
-0.3,0,186,1,2,3,0
-0.3,0,187,0,2,0,0
-0.3,0,188,0,3,2,3
-0.3,0,189,0,3,0,4
-0.3,0,190,1,0,1,0
-0.3,0,191,3,2,0,4
-0.3,0,192,0,2,0,0
-0.3,0,193,2,0,2,0
-0.3,0,194,0,1,0,0
-0.3,0,195,0,1,2,0
-0.3,0,196,3,0,1,0
-0.3,0,197,0,0,1,1
-0.3,0,198,0,2,0,1
-0.3,0,199,1,1,4,1
-0.3,1,0,0,3,0,2
-0.3,1,1,3,2,2,0
-0.3,1,2,0,1,0,2
-0.3,1,3,3,0,2,0
-0.3,1,4,0,2,0,0
-0.3,1,5,0,2,0,0
-0.3,1,6,1,0,1,0
-0.3,1,7,0,3,2,0
-0.3,1,8,0,4,0,2
-0.3,1,9,1,0,2,0
-0.3,1,10,0,1,1,0
-0.3,1,11,0,3,0,1
-0.3,1,12,0,0,1,0
-0.3,1,13,1,0,2,0
-0.3,1,14,2,0,0,0
-0.3,1,15,1,3,3,0
-0.3,1,16,1,0,3,0
-0.3,1,17,1,0,0,2
-0.3,1,18,1,1,2,0
-0.3,1,19,1,1,4,0
-0.3,1,20,1,0,2,0
-0.3,1,21,0,2,0,3
-0.3,1,22,1,1,2,0
-0.3,1,23,0,0,5,0
-0.3,1,24,0,1,0,2
-0.3,1,25,3,2,2,1
-0.3,1,26,2,0,3,0
-0.3,1,27,0,1,0,0
-0.3,1,28,0,2,0,1
-0.3,1,29,3,0,0,0
-0.3,1,30,0,3,4,0
-0.3,1,31,0,6,0,1
-0.3,1,32,0,2,0,2
-0.3,1,33,1,1,1,0
-0.3,1,34,1,1,1,0
-0.3,1,35,0,3,0,1
-0.3,1,36,0,2,1,1
-0.3,1,37,1,1,1,1
-0.3,1,38,0,0,6,0
-0.3,1,39,0,0,2,0
-0.3,1,40,1,0,2,0
-0.3,1,41,0,1,3,0
-0.3,1,42,1,0,1,0
-0.3,1,43,0,1,0,5
-0.3,1,44,1,3,1,0
-0.3,1,45,0,3,0,2
-0.3,1,46,0,4,0,3
-0.3,1,47,0,1,0,3
-0.3,1,48,0,1,0,0
-0.3,1,49,0,0,0,1
-0.3,1,50,1,1,2,0
-0.3,1,51,0,1,0,1
-0.3,1,52,1,2,0,2
-0.3,1,53,0,2,0,1
-0.3,1,54,0,1,2,1
-0.3,1,55,0,0,1,0
-0.3,1,56,0,1,0,1
-0.3,1,57,0,1,0,2
-0.3,1,58,1,1,1,1
-0.3,1,59,0,0,1,0
-0.3,1,60,0,2,0,2
-0.3,1,61,0,0,0,0
-0.3,1,62,0,3,0,2
-0.3,1,63,0,1,0,1
-0.3,1,64,0,1,0,2
-0.3,1,65,0,1,0,0
-0.3,1,66,2,0,6,0
-0.3,1,67,0,2,0,2
-0.3,1,68,1,1,0,1
-0.3,1,69,1,2,6,0
-0.3,1,70,0,3,1,1
-0.3,1,71,1,2,0,3
-0.3,1,72,0,0,0,1
-0.3,1,73,0,2,2,0
-0.3,1,74,0,2,0,0
-0.3,1,75,0,0,0,1
-0.3,1,76,2,0,3,0
-0.3,1,77,0,4,0,3
-0.3,1,78,0,0,0,1
-0.3,1,79,0,2,0,0
-0.3,1,80,0,3,0,3
-0.3,1,81,0,2,0,1
-0.3,1,82,1,1,4,0
-0.3,1,83,0,0,4,0
-0.3,1,84,0,2,1,2
-0.3,1,85,0,5,0,0
-0.3,1,86,0,0,0,0
-0.3,1,87,0,1,2,0
-0.3,1,88,1,2,0,0
-0.3,1,89,0,1,3,1
-0.3,1,90,0,2,0,1
-0.3,1,91,1,0,1,0
-0.3,1,92,2,1,4,1
-0.3,1,93,0,0,0,2
-0.3,1,94,0,0,2,1
-0.3,1,95,1,0,2,1
-0.3,1,96,0,2,0,3
-0.3,1,97,0,1,0,2
-0.3,1,98,0,2,1,0
-0.3,1,99,1,1,4,0
-0.3,1,100,0,1,0,4
-0.3,1,101,0,1,0,0
-0.3,1,102,0,0,0,4
-0.3,1,103,0,0,1,1
-0.3,1,104,0,4,0,2
-0.3,1,105,0,1,0,0
-0.3,1,106,0,0,0,0
-0.3,1,107,0,1,0,1
-0.3,1,108,0,1,1,2
-0.3,1,109,1,1,4,0
-0.3,1,110,0,2,0,0
-0.3,1,111,2,1,0,0
-0.3,1,112,0,0,1,0
-0.3,1,113,2,0,0,0
-0.3,1,114,3,0,1,0
-0.3,1,115,1,2,1,0
-0.3,1,116,0,1,1,0
-0.3,1,117,1,1,0,1
-0.3,1,118,2,1,1,0
-0.3,1,119,2,0,3,0
-0.3,1,120,0,1,0,2
-0.3,1,121,0,1,4,0
-0.3,1,122,1,0,4,1
-0.3,1,123,0,0,0,2
-0.3,1,124,1,0,1,0
-0.3,1,125,0,2,0,2
-0.3,1,126,2,0,1,0
-0.3,1,127,0,0,6,0
-0.3,1,128,0,1,1,1
-0.3,1,129,1,4,0,0
-0.3,1,130,0,1,1,0
-0.3,1,131,0,2,1,0
-0.3,1,132,0,0,2,0
-0.3,1,133,1,1,5,0
-0.3,1,134,0,1,0,1
-0.3,1,135,1,1,0,0
-0.3,1,136,2,1,1,0
-0.3,1,137,1,1,0,0
-0.3,1,138,0,3,0,0
-0.3,1,139,1,0,3,0
-0.3,1,140,1,3,3,0
-0.3,1,141,0,0,0,3
-0.3,1,142,2,0,3,2
-0.3,1,143,0,3,0,1
-0.3,1,144,0,1,0,1
-0.3,1,145,0,0,0,1
-0.3,1,146,0,2,0,0
-0.3,1,147,1,0,1,0
-0.3,1,148,0,2,1,0
-0.3,1,149,0,6,0,0
-0.3,1,150,0,0,0,5
-0.3,1,151,0,0,0,0
-0.3,1,152,0,1,6,0
-0.3,1,153,2,0,0,1
-0.3,1,154,0,1,6,0
-0.3,1,155,0,1,1,0
-0.3,1,156,1,0,0,0
-0.3,1,157,0,2,0,3
-0.3,1,158,1,0,2,0
-0.3,1,159,1,0,3,0
-0.3,1,160,0,3,0,1
-0.3,1,161,1,0,1,0
-0.3,1,162,0,1,0,1
-0.3,1,163,2,0,2,1
-0.3,1,164,0,0,0,7
-0.3,1,165,0,0,2,1
-0.3,1,166,0,2,1,0
-0.3,1,167,3,0,0,0
-0.3,1,168,0,3,0,0
-0.3,1,169,0,4,0,1
-0.3,1,170,0,1,0,2
-0.3,1,171,0,1,0,2
-0.3,1,172,0,1,0,0
-0.3,1,173,0,3,2,1
-0.3,1,174,1,0,1,0
-0.3,1,175,1,0,2,0
-0.3,1,176,1,1,0,1
-0.3,1,177,2,1,2,0
-0.3,1,178,0,1,0,0
-0.3,1,179,0,1,0,1
-0.3,1,180,3,1,3,0
-0.3,1,181,0,0,1,0
-0.3,1,182,0,1,3,1
-0.3,1,183,0,1,0,2
-0.3,1,184,1,1,2,0
-0.3,1,185,0,2,0,2
-0.3,1,186,2,0,5,0
-0.3,1,187,0,1,3,0
-0.3,1,188,0,1,0,0
-0.3,1,189,5,0,1,0
-0.3,1,190,0,0,1,0
-0.3,1,191,0,2,1,2
-0.3,1,192,0,3,1,1
-0.3,1,193,1,1,0,1
-0.3,1,194,0,1,0,4
-0.3,1,195,2,2,2,0
-0.3,1,196,1,0,1,0
-0.3,1,197,0,0,0,0
-0.3,1,198,0,1,1,0
-0.3,1,199,0,2,5,1
-0.3,2,0,0,1,2,0
-0.3,2,1,1,2,1,2
-0.3,2,2,0,1,0,1
-0.3,2,3,0,2,0,0
-0.3,2,4,0,3,0,0
-0.3,2,5,0,0,2,0
-0.3,2,6,0,0,0,1
-0.3,2,7,0,0,3,0
-0.3,2,8,0,2,3,1
-0.3,2,9,0,1,0,0
-0.3,2,10,0,0,4,0
-0.3,2,11,1,1,0,0
-0.3,2,12,0,1,3,0
-0.3,2,13,1,0,1,0
-0.3,2,14,1,0,1,1
-0.3,2,15,0,3,0,2
-0.3,2,16,0,3,0,0
-0.3,2,17,0,0,0,0
-0.3,2,18,0,2,1,1
-0.3,2,19,0,1,1,1
-0.3,2,20,0,0,0,1
-0.3,2,21,0,1,0,3
-0.3,2,22,0,0,2,0
-0.3,2,23,0,2,1,3
-0.3,2,24,0,2,2,0
-0.3,2,25,0,1,4,0
-0.3,2,26,0,4,0,1
-0.3,2,27,0,2,0,0
-0.3,2,28,0,0,0,1
-0.3,2,29,0,1,0,4
-0.3,2,30,1,1,0,1
-0.3,2,31,1,1,1,0
-0.3,2,32,0,0,0,1
-0.3,2,33,0,1,0,0
-0.3,2,34,0,4,2,0
-0.3,2,35,0,1,2,1
-0.3,2,36,1,0,5,0
-0.3,2,37,0,1,0,3
-0.3,2,38,0,1,3,1
-0.3,2,39,0,1,0,0
-0.3,2,40,0,3,0,2
-0.3,2,41,0,0,2,1
-0.3,2,42,0,2,0,2
-0.3,2,43,1,0,1,0
-0.3,2,44,1,4,0,0
-0.3,2,45,0,0,1,3
-0.3,2,46,0,2,3,0
-0.3,2,47,1,1,1,0
-0.3,2,48,3,5,1,1
-0.3,2,49,0,1,1,1
-0.3,2,50,1,3,0,1
-0.3,2,51,0,3,1,1
-0.3,2,52,1,0,3,0
-0.3,2,53,0,0,2,1
-0.3,2,54,0,2,0,1
-0.3,2,55,0,0,0,2
-0.3,2,56,0,0,1,0
-0.3,2,57,0,0,0,1
-0.3,2,58,0,1,0,1
-0.3,2,59,0,0,2,2
-0.3,2,60,0,1,0,4
-0.3,2,61,1,0,0,0
-0.3,2,62,3,1,0,2
-0.3,2,63,0,1,0,2
-0.3,2,64,0,1,0,2
-0.3,2,65,1,1,1,1
-0.3,2,66,0,1,0,2
-0.3,2,67,1,2,0,3
-0.3,2,68,0,1,0,0
-0.3,2,69,1,2,3,0
-0.3,2,70,0,1,2,0
-0.3,2,71,0,1,0,2
-0.3,2,72,0,0,0,0
-0.3,2,73,0,1,3,0
-0.3,2,74,0,1,0,1
-0.3,2,75,1,2,1,0
-0.3,2,76,2,1,1,2
-0.3,2,77,0,0,1,0
-0.3,2,78,0,0,2,0
-0.3,2,79,0,0,0,2
-0.3,2,80,0,2,0,1
-0.3,2,81,1,3,0,0
-0.3,2,82,0,1,1,2
-0.3,2,83,0,0,0,0
-0.3,2,84,0,0,1,0
-0.3,2,85,0,2,3,0
-0.3,2,86,0,1,2,1
-0.3,2,87,0,2,0,0
-0.3,2,88,0,1,0,1
-0.3,2,89,0,2,0,2
-0.3,2,90,0,1,0,1
-0.3,2,91,0,1,0,1
-0.3,2,92,0,3,0,1
-0.3,2,93,1,2,2,0
-0.3,2,94,0,2,0,2
-0.3,2,95,1,1,2,1
-0.3,2,96,0,2,0,4
-0.3,2,97,0,1,0,2
-0.3,2,98,1,1,1,1
-0.3,2,99,0,2,0,2
-0.3,2,100,0,0,0,2
-0.3,2,101,1,0,5,0
-0.3,2,102,2,0,1,0
-0.3,2,103,0,1,0,2
-0.3,2,104,1,3,0,1
-0.3,2,105,0,0,0,1
-0.3,2,106,0,0,0,3
-0.3,2,107,0,2,0,0
-0.3,2,108,0,1,0,2
-0.3,2,109,0,0,1,1
-0.3,2,110,0,1,1,0
-0.3,2,111,0,2,0,2
-0.3,2,112,0,0,4,0
-0.3,2,113,0,3,0,1
-0.3,2,114,0,1,0,0
-0.3,2,115,0,0,0,2
-0.3,2,116,0,2,0,2
-0.3,2,117,0,1,0,1
-0.3,2,118,0,2,0,1
-0.3,2,119,2,1,2,1
-0.3,2,120,0,1,0,3
-0.3,2,121,1,3,1,1
-0.3,2,122,0,0,1,0
-0.3,2,123,0,4,0,2
-0.3,2,124,0,2,0,2
-0.3,2,125,1,2,0,1
-0.3,2,126,0,3,0,3
-0.3,2,127,1,1,2,1
-0.3,2,128,1,0,0,0
-0.3,2,129,1,1,3,0
-0.3,2,130,0,2,0,1
-0.3,2,131,2,0,0,0
-0.3,2,132,0,0,0,3
-0.3,2,133,1,1,1,4
-0.3,2,134,0,1,1,1
-0.3,2,135,0,2,0,2
-0.3,2,136,0,0,0,3
-0.3,2,137,0,2,0,3
-0.3,2,138,1,0,1,0
-0.3,2,139,0,4,1,2
-0.3,2,140,0,0,2,0
-0.3,2,141,0,2,0,0
-0.3,2,142,0,0,0,0
-0.3,2,143,0,0,1,0
-0.3,2,144,0,1,0,3
-0.3,2,145,0,1,0,2
-0.3,2,146,0,1,0,3
-0.3,2,147,0,1,0,4
-0.3,2,148,1,2,2,1
-0.3,2,149,1,2,1,0
-0.3,2,150,0,0,0,0
-0.3,2,151,1,0,3,0
-0.3,2,152,0,3,0,0
-0.3,2,153,0,1,0,1
-0.3,2,154,0,0,0,1
-0.3,2,155,0,1,0,1
-0.3,2,156,0,5,0,2
-0.3,2,157,0,2,0,0
-0.3,2,158,0,0,0,1
-0.3,2,159,0,2,0,1
-0.3,2,160,2,0,1,0
-0.3,2,161,0,1,0,1
-0.3,2,162,1,0,1,1
-0.3,2,163,0,0,0,1
-0.3,2,164,1,0,3,0
-0.3,2,165,0,2,0,0
-0.3,2,166,1,1,5,0
-0.3,2,167,1,2,3,0
-0.3,2,168,0,0,1,1
-0.3,2,169,0,2,0,2
-0.3,2,170,0,2,0,0
-0.3,2,171,0,0,0,0
-0.3,2,172,1,0,0,1
-0.3,2,173,1,2,5,1
-0.3,2,174,1,0,2,0
-0.3,2,175,0,2,0,1
-0.3,2,176,0,1,0,0
-0.3,2,177,0,1,0,2
-0.3,2,178,2,1,0,1
-0.3,2,179,0,2,0,0
-0.3,2,180,0,3,0,0
-0.3,2,181,0,1,0,5
-0.3,2,182,0,1,0,2
-0.3,2,183,0,1,1,1
-0.3,2,184,1,0,2,0
-0.3,2,185,1,0,3,0
-0.3,2,186,1,1,4,0
-0.3,2,187,0,0,0,1
-0.3,2,188,2,0,4,0
-0.3,2,189,0,3,0,2
-0.3,2,190,0,3,5,1
-0.3,2,191,0,0,2,1
-0.3,2,192,0,2,0,2
-0.3,2,193,0,1,1,2
-0.3,2,194,0,2,0,2
-0.3,2,195,0,2,0,2
-0.3,2,196,0,0,0,3
-0.3,2,197,0,0,4,1
-0.3,2,198,1,4,2,0
-0.3,2,199,1,0,1,0
-0.3,3,0,0,0,1,0
-0.3,3,1,0,1,5,1
-0.3,3,2,0,2,0,1
-0.3,3,3,0,1,0,0
-0.3,3,4,0,0,0,0
-0.3,3,5,0,2,1,2
-0.3,3,6,2,0,3,0
-0.3,3,7,0,0,2,0
-0.3,3,8,0,2,1,0
-0.3,3,9,0,2,0,0
-0.3,3,10,1,0,4,0
-0.3,3,11,1,2,3,1
-0.3,3,12,1,0,2,0
-0.3,3,13,0,2,0,4
-0.3,3,14,1,0,1,0
-0.3,3,15,2,1,1,1
-0.3,3,16,0,2,6,2
-0.3,3,17,3,2,5,0
-0.3,3,18,0,2,0,3
-0.3,3,19,0,3,1,1
-0.3,3,20,1,1,3,1
-0.3,3,21,0,0,1,2
-0.3,3,22,0,1,0,1
-0.3,3,23,0,0,4,0
-0.3,3,24,0,0,1,0
-0.3,3,25,1,1,1,3
-0.3,3,26,3,0,2,0
-0.3,3,27,0,4,0,2
-0.3,3,28,1,0,1,0
-0.3,3,29,0,1,2,0
-0.3,3,30,0,2,2,1
-0.3,3,31,4,1,1,0
-0.3,3,32,2,1,0,1
-0.3,3,33,0,1,0,1
-0.3,3,34,0,1,0,2
-0.3,3,35,0,0,0,2
-0.3,3,36,0,1,3,0
-0.3,3,37,1,4,1,0
-0.3,3,38,0,2,0,0
-0.3,3,39,2,1,1,0
-0.3,3,40,1,0,1,0
-0.3,3,41,2,1,2,0
-0.3,3,42,0,1,0,0
-0.3,3,43,0,1,0,1
-0.3,3,44,1,0,0,0
-0.3,3,45,0,1,0,0
-0.3,3,46,0,1,1,1
-0.3,3,47,1,0,0,2
-0.3,3,48,0,1,6,0
-0.3,3,49,1,1,1,0
-0.3,3,50,1,2,3,0
-0.3,3,51,0,1,0,0
-0.3,3,52,4,0,1,0
-0.3,3,53,0,1,1,2
-0.3,3,54,0,1,3,0
-0.3,3,55,0,3,0,2
-0.3,3,56,0,0,1,0
-0.3,3,57,0,0,1,0
-0.3,3,58,2,3,4,1
-0.3,3,59,0,0,0,1
-0.3,3,60,2,0,3,0
-0.3,3,61,1,3,0,1
-0.3,3,62,3,0,2,2
-0.3,3,63,1,2,0,0
-0.3,3,64,0,0,2,1
-0.3,3,65,0,1,1,0
-0.3,3,66,3,0,1,1
-0.3,3,67,0,2,0,1
-0.3,3,68,0,1,2,2
-0.3,3,69,1,1,2,1
-0.3,3,70,2,2,5,2
-0.3,3,71,1,1,6,0
-0.3,3,72,0,1,0,3
-0.3,3,73,0,3,3,0
-0.3,3,74,0,2,0,1
-0.3,3,75,1,2,2,0
-0.3,3,76,2,0,1,0
-0.3,3,77,0,1,1,2
-0.3,3,78,1,0,3,0
-0.3,3,79,0,0,1,0
-0.3,3,80,2,0,6,0
-0.3,3,81,0,1,0,0
-0.3,3,82,0,0,1,1
-0.3,3,83,2,0,4,2
-0.3,3,84,0,1,0,2
-0.3,3,85,0,2,1,0
-0.3,3,86,0,1,0,1
-0.3,3,87,3,1,1,1
-0.3,3,88,2,0,2,0
-0.3,3,89,0,1,0,0
-0.3,3,90,0,1,0,1
-0.3,3,91,0,0,4,0
-0.3,3,92,0,0,3,0
-0.3,3,93,0,3,0,2
-0.3,3,94,0,0,2,0
-0.3,3,95,0,0,1,1
-0.3,3,96,2,2,2,0
-0.3,3,97,0,0,0,1
-0.3,3,98,2,0,1,0
-0.3,3,99,1,0,3,0
-0.3,3,100,0,2,0,1
-0.3,3,101,0,2,1,0
-0.3,3,102,0,1,2,1
-0.3,3,103,0,5,3,0
-0.3,3,104,1,2,0,1
-0.3,3,105,1,1,4,0
-0.3,3,106,1,1,1,1
-0.3,3,107,0,1,1,0
-0.3,3,108,0,0,0,1
-0.3,3,109,0,1,0,6
-0.3,3,110,1,1,1,1
-0.3,3,111,0,1,2,0
-0.3,3,112,0,0,1,1
-0.3,3,113,1,1,0,2
-0.3,3,114,1,2,1,0
-0.3,3,115,1,3,2,0
-0.3,3,116,0,0,2,0
-0.3,3,117,0,1,0,1
-0.3,3,118,0,1,0,1
-0.3,3,119,0,2,2,1
-0.3,3,120,1,1,3,1
-0.3,3,121,3,1,0,0
-0.3,3,122,0,1,0,2
-0.3,3,123,2,2,0,1
-0.3,3,124,0,1,0,1
-0.3,3,125,0,1,0,1
-0.3,3,126,0,1,0,0
-0.3,3,127,2,0,1,0
-0.3,3,128,0,2,0,0
-0.3,3,129,0,1,2,2
-0.3,3,130,0,0,3,0
-0.3,3,131,1,2,3,0
-0.3,3,132,1,1,5,0
-0.3,3,133,0,3,1,4
-0.3,3,134,0,4,0,1
-0.3,3,135,0,0,0,1
-0.3,3,136,0,0,2,0
-0.3,3,137,0,2,0,1
-0.3,3,138,1,1,2,0
-0.3,3,139,0,1,0,1
-0.3,3,140,1,0,1,0
-0.3,3,141,0,2,0,5
-0.3,3,142,0,1,4,0
-0.3,3,143,1,0,1,0
-0.3,3,144,0,0,2,0
-0.3,3,145,0,1,5,0
-0.3,3,146,1,0,1,0
-0.3,3,147,0,1,1,1
-0.3,3,148,2,0,0,0
-0.3,3,149,0,0,1,0
-0.3,3,150,0,2,0,0
-0.3,3,151,2,2,1,2
-0.3,3,152,0,0,1,0
-0.3,3,153,1,3,4,1
-0.3,3,154,1,2,0,0
-0.3,3,155,0,3,0,3
-0.3,3,156,1,0,1,1
-0.3,3,157,2,0,3,0
-0.3,3,158,0,1,0,0
-0.3,3,159,0,2,0,1
-0.3,3,160,2,1,2,1
-0.3,3,161,2,2,5,0
-0.3,3,162,0,1,1,0
-0.3,3,163,0,1,0,0
-0.3,3,164,1,0,1,0
-0.3,3,165,3,0,0,0
-0.3,3,166,1,0,2,1
-0.3,3,167,0,1,3,1
-0.3,3,168,1,0,4,0
-0.3,3,169,0,1,0,0
-0.3,3,170,0,6,2,1
-0.3,3,171,0,0,0,0
-0.3,3,172,0,1,0,0
-0.3,3,173,1,1,0,2
-0.3,3,174,0,0,0,1
-0.3,3,175,0,1,0,2
-0.3,3,176,0,2,1,0
-0.3,3,177,1,1,2,1
-0.3,3,178,0,0,2,0
-0.3,3,179,0,2,0,0
-0.3,3,180,0,3,0,0
-0.3,3,181,0,1,0,2
-0.3,3,182,0,0,2,1
-0.3,3,183,0,0,1,0
-0.3,3,184,1,0,1,0
-0.3,3,185,0,0,0,3
-0.3,3,186,1,2,0,1
-0.3,3,187,1,1,6,0
-0.3,3,188,1,1,0,0
-0.3,3,189,0,1,1,0
-0.3,3,190,0,0,3,0
-0.3,3,191,1,0,2,0
-0.3,3,192,0,0,0,3
-0.3,3,193,2,0,2,0
-0.3,3,194,1,1,2,0
-0.3,3,195,0,0,0,2
-0.3,3,196,0,3,2,0
-0.3,3,197,0,1,0,0
-0.3,3,198,0,2,3,0
-0.3,3,199,0,1,0,2
-0.3,4,0,1,1,0,1
-0.3,4,1,0,0,1,0
-0.3,4,2,0,1,1,1
-0.3,4,3,1,1,2,2
-0.3,4,4,0,4,0,0
-0.3,4,5,0,0,0,0
-0.3,4,6,0,1,0,2
-0.3,4,7,2,1,2,0
-0.3,4,8,0,0,2,0
-0.3,4,9,2,0,2,0
-0.3,4,10,0,2,0,2
-0.3,4,11,0,3,0,1
-0.3,4,12,0,2,0,2
-0.3,4,13,0,2,0,1
-0.3,4,14,0,1,0,2
-0.3,4,15,0,3,0,1
-0.3,4,16,0,2,0,1
-0.3,4,17,2,1,3,0
