gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.4,0.0,32.0,0.0,0.47419521823509625,0.0,7.0,1.983818663819234e-17,0.2562449412044473,0.0,3.0,0.0,4.0
0.4,0.0,33.0,1.0,0.1525839979465603,2.0,4.0,0.07778528847534773,0.13774058867741124,0.0,0.0,0.0,2.0
0.4,0.0,34.0,1.0,0.6197516975186009,7.0,9.0,0.2902231342593053,0.37441063293075566,2.0,1.0,1.0,4.0
0.4,0.0,35.0,0.0,0.042339812361025464,5.0,4.0,0.21633709120008499,0.11959915538572276,1.0,0.0,1.0,1.0
0.4,0.0,36.0,1.0,0.6634009057901464,0.0,7.0,1.983818663819234e-17,0.319089578893127,0.0,2.0,0.0,5.0
0.4,0.0,37.0,1.0,0.7133075077234896,0.0,7.0,1.983818663819234e-17,0.26520845730607634,0.0,1.0,0.0,6.0
0.4,0.0,38.0,0.0,0.0736410070165493,6.0,7.0,0.21347698425496003,0.45375565975567067,2.0,0.0,1.0,4.0
0.4,0.0,39.0,0.0,0.6083344621551985,7.0,6.0,0.2661448234028459,0.3013436401579893,1.0,0.0,0.0,0.0
0.4,0.0,40.0,1.0,0.11625613721509398,2.0,2.0,0.11164161782364249,0.06827626902038432,2.0,0.0,0.0,2.0
0.4,0.0,41.0,0.0,0.5192310440816035,10.0,8.0,0.43657177671357933,0.2906647748989401,5.0,0.0,0.0,3.0
0.4,0.0,42.0,1.0,0.29682945084414813,5.0,8.0,0.20878298490435512,0.31136130568794296,4.0,0.0,0.0,7.0
0.4,0.0,43.0,0.0,0.18934012521082944,8.0,8.0,0.32738065043189163,0.3742270176807517,3.0,2.0,1.0,2.0
0.4,0.0,44.0,0.0,0.8704045193289502,14.0,9.0,0.5575855825140672,0.4266944024689083,7.0,0.0,0.0,2.0
0.4,0.0,45.0,0.0,0.04459728743891189,0.0,6.0,1.983818663819234e-17,0.24573902455451635,0.0,4.0,0.0,2.0
0.4,0.0,46.0,0.0,0.5046368491213212,9.0,9.0,0.4388497829830628,0.4510937987794969,3.0,0.0,1.0,4.0
0.4,0.0,47.0,1.0,0.39834161414725655,10.0,10.0,0.49354196877367756,0.4627179953410962,4.0,1.0,1.0,4.0
0.4,0.0,48.0,1.0,0.24331126802635017,11.0,12.0,0.5875268502975419,0.5911588817797423,4.0,2.0,2.0,5.0
0.4,0.0,49.0,1.0,0.48619105515085537,1.0,10.0,0.06901524301212351,0.4969729160721506,1.0,4.0,0.0,6.0
0.4,0.0,50.0,1.0,0.4490793419098693,18.0,20.0,0.6397244113344464,1.0,3.0,1.0,1.0,5.0
0.4,0.0,51.0,1.0,0.9826252210842732,14.0,9.0,0.589995680359333,0.33829059672000217,4.0,0.0,2.0,1.0
0.4,0.0,52.0,1.0,0.8187321606488093,11.0,6.0,0.38930701983173516,0.2496914403746062,6.0,0.0,0.0,1.0
0.4,0.0,53.0,0.0,0.8111521750798694,13.0,10.0,0.5511964075853687,0.5391548819391774,4.0,0.0,2.0,3.0
0.4,0.0,54.0,0.0,0.47222599549923827,11.0,9.0,0.3808878103397688,0.49299526783740105,2.0,0.0,2.0,2.0
0.4,0.0,55.0,0.0,0.10309851534314929,5.0,6.0,0.19907829406837294,0.27043854897124026,3.0,0.0,0.0,4.0
0.4,0.0,56.0,0.0,0.7438012205029546,9.0,4.0,0.24889597648919387,0.1950243104495312,5.0,0.0,2.0,2.0
0.4,0.0,57.0,0.0,0.7229659556036164,13.0,12.0,0.5369628786133229,0.5895482067424881,3.0,0.0,1.0,3.0
0.4,0.0,58.0,0.0,0.12087727193496978,1.0,7.0,0.04761789447983296,0.29642257732595106,1.0,1.0,0.0,6.0
0.4,0.0,59.0,1.0,0.09125100103482087,2.0,4.0,0.09608624023617336,0.1324264825746981,1.0,0.0,0.0,3.0
0.4,0.0,60.0,1.0,0.21807542437140282,6.0,10.0,0.27863921277808135,0.42651898345069333,0.0,2.0,0.0,2.0
0.4,0.0,61.0,1.0,0.4560757590554304,2.0,7.0,0.08515079827280958,0.40592746446862416,1.0,1.0,0.0,5.0
0.4,0.0,62.0,0.0,0.1767480484288162,7.0,9.0,0.30476569679479404,0.44974159773999234,3.0,0.0,0.0,5.0
0.4,0.0,63.0,1.0,0.894057023764609,12.0,7.0,0.4026844892090534,0.2478571008798474,3.0,0.0,2.0,0.0
0.4,0.0,64.0,1.0,0.5089701870921006,0.0,10.0,1.983818663819234e-17,0.49011384331063307,0.0,4.0,0.0,6.0
0.4,0.0,65.0,0.0,0.2761227238460543,5.0,6.0,0.19807688600983228,0.21140724749466075,2.0,0.0,0.0,3.0
0.4,0.0,66.0,1.0,0.5203438512766797,12.0,6.0,0.5811556924666502,0.3356093414589166,5.0,0.0,2.0,1.0
0.4,0.0,67.0,1.0,0.09756806462465384,6.0,11.0,0.3402566264819458,0.502606001515758,3.0,4.0,0.0,4.0
0.4,0.0,68.0,1.0,0.8875753240372787,16.0,14.0,0.6319366160971477,0.6448858233177119,2.0,0.0,2.0,2.0
0.4,0.0,69.0,0.0,0.026602204015153008,3.0,9.0,0.1491212837790738,0.39313050867493293,0.0,1.0,1.0,6.0
0.4,0.0,70.0,0.0,0.6658452327554826,2.0,4.0,0.07966685715821456,0.17813979699501822,1.0,1.0,0.0,2.0
0.4,0.0,71.0,1.0,0.7600344131062885,14.0,13.0,0.46573972859137286,0.583932502710553,3.0,0.0,2.0,4.0
0.4,0.0,72.0,1.0,0.9803900854741355,18.0,9.0,0.6064794745692822,0.42672614260315256,5.0,0.0,4.0,0.0
0.4,0.0,73.0,1.0,0.002592570632667379,0.0,5.0,1.983818663819234e-17,0.16155735984929043,0.0,1.0,0.0,4.0
0.4,0.0,74.0,1.0,0.04703759467752355,1.0,6.0,0.03364023912210729,0.27050386641930985,1.0,4.0,0.0,2.0
0.4,0.0,75.0,1.0,0.34346504935733513,12.0,8.0,0.5866439886083223,0.3997207492032021,3.0,1.0,2.0,0.0
0.4,0.0,76.0,1.0,0.025179553086556172,1.0,10.0,0.03364235338392091,0.44268727546088726,0.0,5.0,0.0,4.0
0.4,0.0,77.0,1.0,0.5325261807124221,2.0,3.0,0.06081897484332261,0.0780891599751772,1.0,1.0,0.0,1.0
0.4,0.0,78.0,0.0,0.03468743812563324,5.0,11.0,0.2223479716731255,0.4762432559044962,1.0,3.0,0.0,4.0
0.4,0.0,79.0,0.0,0.5947451828827008,13.0,9.0,0.553880787249118,0.4665442576321515,6.0,0.0,1.0,3.0
0.4,0.0,80.0,1.0,0.5433123908092987,12.0,8.0,0.4592183263793301,0.33122165916162355,4.0,0.0,1.0,1.0
0.4,0.0,81.0,0.0,0.6476809631845044,7.0,3.0,0.29000951614043236,0.10894113503046543,3.0,0.0,1.0,0.0
0.4,0.0,82.0,0.0,0.05041439869865927,3.0,11.0,0.12108601995969978,0.5158086833470292,1.0,3.0,0.0,6.0
0.4,0.0,83.0,0.0,0.23153522847926122,7.0,10.0,0.3051588453360199,0.35809168955811693,3.0,4.0,1.0,3.0
0.4,0.0,84.0,0.0,0.46083935463640446,10.0,8.0,0.4662674644294828,0.4137338206599415,3.0,0.0,0.0,1.0
0.4,0.0,85.0,0.0,0.4002579788654492,5.0,10.0,0.22180207823714032,0.5498692242895424,2.0,2.0,1.0,6.0
0.4,0.0,86.0,0.0,0.5379093387071209,11.0,10.0,0.4964647446593847,0.32314348465731296,2.0,0.0,3.0,4.0
0.4,0.0,87.0,1.0,0.35258553351996513,13.0,7.0,0.5823840946611518,0.2352271695148426,4.0,0.0,2.0,0.0
0.4,0.0,88.0,0.0,0.533527559564151,10.0,8.0,0.3604401147384078,0.29269553281896654,4.0,0.0,3.0,5.0
0.4,0.0,89.0,0.0,0.6620364996404264,12.0,7.0,0.6125510735701459,0.35297149932088007,2.0,0.0,3.0,0.0
0.4,0.0,90.0,0.0,0.9088450129471715,11.0,7.0,0.31181608202408817,0.30687021635870765,4.0,0.0,1.0,1.0
0.4,0.0,91.0,0.0,0.9346232200681899,10.0,9.0,0.3951249740765735,0.3786602361694774,3.0,0.0,1.0,3.0
0.4,0.0,92.0,1.0,0.2523115197346929,12.0,8.0,0.5476574246891188,0.28786861330941554,4.0,0.0,1.0,1.0
0.4,0.0,93.0,0.0,0.34039755884731826,6.0,7.0,0.22968587471007681,0.26536723707203586,3.0,0.0,0.0,4.0
0.4,0.0,94.0,0.0,0.9943761907801713,12.0,9.0,0.5052058459126398,0.47890230108534315,2.0,0.0,1.0,0.0
0.4,0.0,95.0,1.0,0.24753189474334691,5.0,9.0,0.2376520702570522,0.4654547451231651,2.0,1.0,0.0,5.0
0.4,0.0,96.0,1.0,0.6395726972759554,18.0,14.0,0.7496841630926718,0.7450557638768865,6.0,0.0,1.0,3.0
0.4,0.0,97.0,0.0,0.2540154523366137,9.0,10.0,0.41562763204681935,0.5526226712065795,2.0,0.0,2.0,5.0
0.4,0.0,98.0,0.0,0.34585312013462044,9.0,6.0,0.43047989646520496,0.24142576934688162,4.0,0.0,2.0,3.0
0.4,0.0,99.0,0.0,0.431178959895939,7.0,5.0,0.3157119744164498,0.2349197695196407,0.0,0.0,2.0,0.0
0.4,0.0,100.0,0.0,0.1699975362086279,1.0,8.0,0.02291313748883086,0.44405833041770804,1.0,1.0,0.0,7.0
0.4,0.0,101.0,0.0,0.5079111034997719,13.0,9.0,0.6313761569862802,0.4616236058652409,4.0,1.0,5.0,4.0
0.4,0.0,102.0,1.0,0.46597911506069045,16.0,14.0,0.6374266334105584,0.6248592940846688,4.0,0.0,2.0,4.0
0.4,0.0,103.0,1.0,0.5973632425439371,2.0,4.0,0.07538489080348076,0.15920698864898952,0.0,2.0,1.0,1.0
0.4,0.0,104.0,1.0,0.343972423805316,3.0,8.0,0.1755192731139394,0.41489967721808646,0.0,4.0,1.0,2.0
0.4,0.0,105.0,1.0,0.4902985155426062,12.0,6.0,0.4630242830539112,0.33297895053123555,5.0,1.0,2.0,0.0
0.4,0.0,106.0,1.0,0.3956129658207238,13.0,9.0,0.5031803811509522,0.40956824161138866,4.0,0.0,3.0,3.0
0.4,0.0,107.0,1.0,0.381850120353351,11.0,14.0,0.5010095635976031,0.7559417186702332,2.0,4.0,3.0,4.0
0.4,0.0,108.0,0.0,0.4645382467673336,12.0,15.0,0.41881857865961986,0.6049187302934977,2.0,0.0,1.0,6.0
0.4,0.0,109.0,1.0,0.17581820329237163,6.0,8.0,0.25913378343705407,0.39643529945767697,3.0,2.0,1.0,4.0
0.4,0.0,110.0,0.0,0.6785698141717252,6.0,8.0,0.24732639472899143,0.3273708966679899,3.0,4.0,0.0,1.0
0.4,0.0,111.0,1.0,0.17209383958412627,2.0,10.0,0.08216157936427505,0.4375276594844298,0.0,1.0,0.0,7.0
0.4,0.0,112.0,0.0,0.5385611377057009,10.0,11.0,0.381505602378328,0.4772542102423483,2.0,0.0,0.0,3.0
0.4,0.0,113.0,1.0,0.027848682721768214,3.0,10.0,0.16063535157630582,0.4613397467785921,1.0,3.0,0.0,5.0
0.4,0.0,114.0,0.0,0.01677817917694635,5.0,5.0,0.22309511628386441,0.2534208978975023,3.0,0.0,0.0,3.0
0.4,0.0,115.0,1.0,0.06639097796235116,4.0,8.0,0.1892933677120589,0.41827993260666496,1.0,2.0,0.0,3.0
0.4,0.0,116.0,0.0,0.3262361035430219,10.0,9.0,0.35016673995100167,0.37538537927381466,3.0,2.0,1.0,1.0
0.4,0.0,117.0,1.0,0.46657211807674803,21.0,10.0,1.0,0.3972421200956389,2.0,0.0,11.0,2.0
0.4,0.0,118.0,1.0,0.9038016388611994,10.0,8.0,0.35609897664742896,0.34272997069301586,2.0,0.0,2.0,2.0
0.4,0.0,119.0,0.0,0.4058791460231487,13.0,6.0,0.6537929666783535,0.2281383602301281,3.0,0.0,4.0,0.0
0.4,0.0,120.0,0.0,0.6721440454560775,9.0,9.0,0.3810411869377822,0.4207197816582478,2.0,0.0,2.0,4.0
0.4,0.0,121.0,1.0,0.6494470106881766,17.0,6.0,0.7168049529926296,0.2527190714510885,10.0,0.0,3.0,2.0
0.4,0.0,122.0,0.0,0.7489472648255974,16.0,12.0,0.5992434376279522,0.4211342552649349,4.0,0.0,1.0,1.0
0.4,0.0,123.0,0.0,0.610832573494783,2.0,5.0,0.047743985828242984,0.20617168127373797,2.0,3.0,0.0,2.0
0.4,0.0,124.0,1.0,0.024642015384826466,7.0,8.0,0.3264551283256868,0.35709867996781985,2.0,0.0,0.0,3.0
0.4,0.0,125.0,0.0,0.8910139523208536,11.0,7.0,0.44204391623268136,0.27446522419681074,5.0,0.0,0.0,1.0
0.4,0.0,126.0,0.0,0.2119331030823961,1.0,4.0,0.05516580649203475,0.12428618384682888,0.0,0.0,0.0,3.0
0.4,0.0,127.0,0.0,0.49278853462150973,8.0,6.0,0.25303822858426134,0.20926646660368578,2.0,1.0,2.0,1.0
0.4,0.0,128.0,0.0,0.6263499432032559,3.0,3.0,0.09546784822330376,0.13846429561715257,2.0,0.0,1.0,3.0
0.4,0.0,129.0,0.0,0.3353052792240062,13.0,12.0,0.5998957085816101,0.5104030921933482,2.0,1.0,2.0,2.0
0.4,0.0,130.0,0.0,0.5831313229743612,12.0,8.0,0.48116564966963093,0.38965525253769884,4.0,0.0,1.0,1.0
0.4,0.0,131.0,1.0,0.2997948900941223,12.0,9.0,0.5121914371977709,0.5206683460470419,4.0,1.0,1.0,1.0
0.4,0.0,132.0,0.0,0.05414964879980577,8.0,13.0,0.4015771363903141,0.7206548788940578,3.0,3.0,0.0,5.0
0.4,0.0,133.0,1.0,0.44956838495631235,1.0,7.0,0.06901524301212354,0.30479491605787395,0.0,2.0,0.0,4.0
0.4,0.0,134.0,1.0,0.4339481305304005,5.0,5.0,0.2706531367642498,0.18492070068193542,1.0,1.0,2.0,2.0
0.4,0.0,135.0,1.0,0.9922858632023979,11.0,2.0,0.40283093161021866,0.07151001901466922,4.0,0.0,5.0,0.0
0.4,0.0,136.0,0.0,0.8777928328184708,14.0,8.0,0.5678418094005933,0.31864724348555284,4.0,0.0,4.0,2.0
0.4,0.0,137.0,1.0,0.10959107049735284,3.0,10.0,0.1393647686525078,0.5103670206217564,1.0,5.0,0.0,3.0
0.4,0.0,138.0,1.0,0.004812121118139223,4.0,10.0,0.18096387315621193,0.40514375792704355,1.0,3.0,2.0,6.0
0.4,0.0,139.0,0.0,0.4125008335095153,11.0,14.0,0.44147089419300733,0.6350975765593185,1.0,1.0,2.0,5.0
0.4,0.0,140.0,1.0,0.17481452338360803,3.0,10.0,0.10287064657161396,0.40052709846554235,1.0,2.0,0.0,6.0
0.4,0.0,141.0,1.0,0.8514383833884188,8.0,6.0,0.24468967420501075,0.2637143027194066,3.0,0.0,0.0,1.0
0.4,0.0,142.0,1.0,0.49977575357859816,12.0,9.0,0.5124895351350424,0.47390914049295796,1.0,0.0,3.0,1.0
0.4,0.0,143.0,0.0,0.6104498417087648,11.0,8.0,0.3941124388864466,0.36114586724322784,3.0,0.0,1.0,1.0
0.4,0.0,144.0,0.0,0.1282171442915938,6.0,8.0,0.26434135756437493,0.30505116849785346,2.0,2.0,0.0,2.0
0.4,0.0,145.0,0.0,0.9969892298418367,12.0,6.0,0.5879976274541437,0.2536989505553388,2.0,0.0,4.0,0.0
0.4,0.0,146.0,1.0,0.22864415873739818,2.0,6.0,0.07155210856909786,0.15065546895797224,1.0,3.0,0.0,2.0
0.4,0.0,147.0,0.0,0.21814352889961508,5.0,9.0,0.2855730571152082,0.31869332063324646,2.0,2.0,1.0,5.0
0.4,0.0,148.0,1.0,0.636045947364803,10.0,14.0,0.3654430302688669,0.6303337415539777,0.0,0.0,1.0,5.0
0.4,0.0,149.0,0.0,0.8376108443849851,10.0,6.0,0.3878561669442164,0.21618305163076518,4.0,0.0,2.0,2.0
0.4,0.0,150.0,1.0,0.039135073716661584,3.0,8.0,0.1716179655050799,0.323700290975808,2.0,5.0,0.0,2.0
0.4,0.0,151.0,1.0,0.4911868113213099,10.0,11.0,0.36542006391347764,0.614579894328609,2.0,0.0,1.0,4.0
0.4,0.0,152.0,0.0,0.47061477838785803,9.0,10.0,0.36689296727648885,0.36978135118412087,2.0,1.0,1.0,3.0
0.4,0.0,153.0,1.0,0.14782546419394782,6.0,7.0,0.24722985507476758,0.23130364147048285,3.0,4.0,0.0,0.0
0.4,0.0,154.0,0.0,0.4986942173140282,7.0,7.0,0.25668506207820313,0.25742589031740953,2.0,1.0,1.0,2.0
0.4,0.0,155.0,1.0,0.2256902630177714,5.0,10.0,0.2532137856385598,0.3964292613873444,1.0,1.0,1.0,6.0
0.4,0.0,156.0,0.0,0.17566092551073142,2.0,5.0,0.06185052733407427,0.30248498026154375,0.0,1.0,0.0,2.0
0.4,0.0,157.0,0.0,0.2731413884301398,2.0,6.0,0.0928488148467106,0.2918843663369055,1.0,1.0,0.0,4.0
0.4,0.0,158.0,1.0,0.012547742562118547,1.0,3.0,0.04287557631807772,0.04949819784909063,1.0,2.0,0.0,1.0
0.4,0.0,159.0,1.0,0.21330154933466194,8.0,10.0,0.30577613955745264,0.5612470401800268,4.0,2.0,0.0,4.0
0.4,0.0,160.0,1.0,0.054033605515048766,1.0,7.0,0.026717678089953338,0.21678931740877957,1.0,5.0,0.0,2.0
0.4,0.0,161.0,1.0,0.6537923252566723,12.0,9.0,0.5136895573113331,0.40835244644420693,3.0,0.0,3.0,3.0
0.4,0.0,162.0,0.0,0.9104205410096571,5.0,7.0,0.24205945598103476,0.2531149626903415,0.0,0.0,1.0,3.0
0.4,0.0,163.0,0.0,0.5746063605685182,0.0,3.0,1.983818663819234e-17,0.09383676587287579,0.0,1.0,0.0,2.0
0.4,0.0,164.0,0.0,0.1359881050520092,5.0,11.0,0.19264144539276296,0.6115464093652464,3.0,1.0,0.0,8.0
0.4,0.0,165.0,1.0,0.07672797051125768,2.0,4.0,0.08141835727868435,0.17904381521702387,1.0,1.0,0.0,2.0
0.4,0.0,166.0,0.0,0.8917554627752541,10.0,11.0,0.44586682640663144,0.4427691781934271,4.0,0.0,1.0,6.0
0.4,0.0,167.0,1.0,0.6344244596750283,11.0,8.0,0.48322111078035834,0.32216392868537874,1.0,0.0,2.0,0.0
0.4,0.0,168.0,0.0,0.2702188216920087,3.0,7.0,0.13620008400649602,0.31765863522170784,1.0,2.0,0.0,3.0
0.4,0.0,169.0,1.0,0.9597015738362498,11.0,8.0,0.44631045611436143,0.3996186157226821,2.0,0.0,3.0,2.0
0.4,0.0,170.0,0.0,0.7397708277110127,11.0,8.0,0.5172535778085687,0.34676415393193644,3.0,0.0,1.0,1.0
0.4,0.0,171.0,1.0,0.12660662209585039,2.0,6.0,0.09526316018146658,0.3071246390868677,0.0,1.0,0.0,3.0
0.4,0.0,172.0,0.0,0.07266706999905392,5.0,6.0,0.18468344581817095,0.2623949038517624,5.0,2.0,0.0,4.0
0.4,0.0,173.0,1.0,0.9345867865011399,16.0,9.0,0.6357606496476682,0.31059722888085944,5.0,0.0,3.0,1.0
0.4,0.0,174.0,1.0,0.9693716381057942,11.0,7.0,0.4050332788391538,0.31819542521503164,1.0,0.0,3.0,0.0
0.4,0.0,175.0,1.0,0.8487857255018405,10.0,9.0,0.4015176939121039,0.3491285333801526,3.0,1.0,2.0,3.0
0.4,0.0,176.0,1.0,0.8826531011553698,8.0,5.0,0.34138607177803315,0.1690032481729021,4.0,0.0,0.0,1.0
0.4,0.0,177.0,0.0,0.38126561966908057,4.0,6.0,0.17952600855222606,0.23895363095628794,1.0,2.0,1.0,2.0
0.4,0.0,178.0,0.0,0.9889198325193672,14.0,9.0,0.5451789022426593,0.3345263547578415,4.0,0.0,1.0,0.0
0.4,0.0,179.0,1.0,0.22356733976126608,6.0,9.0,0.2617064973500341,0.28220110282624716,5.0,5.0,0.0,3.0
0.4,0.0,180.0,0.0,0.3803617837759088,4.0,9.0,0.21393897711342236,0.4395391885357464,2.0,1.0,1.0,7.0
0.4,0.0,181.0,1.0,0.7528881165668787,8.0,11.0,0.34551890836220606,0.4984183537326385,1.0,0.0,1.0,5.0
0.4,0.0,182.0,0.0,0.09223011553300708,6.0,17.0,0.27415530298820684,0.8489603330239293,2.0,3.0,0.0,10.0
0.4,0.0,183.0,0.0,0.645041318566056,12.0,7.0,0.5144051839253433,0.34369607710938976,2.0,0.0,5.0,2.0
0.4,0.0,184.0,0.0,0.9555466056513003,16.0,10.0,0.7379749024492626,0.36544551768901573,4.0,0.0,3.0,1.0
0.4,0.0,185.0,1.0,0.7916599802548948,7.0,4.0,0.30524863915584827,0.1834077458334372,1.0,0.0,2.0,0.0
0.4,0.0,186.0,1.0,0.49096529937689815,11.0,9.0,0.3792098267020767,0.30694251076752227,2.0,1.0,2.0,1.0
0.4,0.0,187.0,1.0,0.31027497338633525,15.0,13.0,0.7478901679949709,0.5734486755555961,2.0,1.0,3.0,2.0
0.4,0.0,188.0,0.0,0.5382811216128298,14.0,10.0,0.635775686824162,0.4661193406718812,3.0,0.0,3.0,2.0
0.4,0.0,189.0,0.0,0.3292316398503473,5.0,4.0,0.2172132020688321,0.12200771874993134,4.0,2.0,0.0,1.0
0.4,0.0,190.0,1.0,0.038684038184962355,7.0,9.0,0.4343577489286508,0.417484075925568,4.0,1.0,0.0,5.0
0.4,0.0,191.0,1.0,0.5595928123188276,18.0,11.0,0.7688114886262273,0.5324829646246516,8.0,0.0,2.0,3.0
0.4,0.0,192.0,0.0,0.09933133389139914,4.0,8.0,0.15726239743082604,0.3342052842843007,0.0,1.0,0.0,3.0
0.4,0.0,193.0,1.0,0.13580243509348455,3.0,11.0,0.15827863383127155,0.5633407979377141,1.0,5.0,0.0,4.0
0.4,0.0,194.0,1.0,0.9662908798721974,16.0,9.0,0.6990273610327327,0.3539595257856734,3.0,0.0,4.0,0.0
0.4,0.0,195.0,1.0,0.31208746043682156,14.0,15.0,0.6214833344211571,0.6994153013515281,3.0,0.0,2.0,6.0
0.4,0.0,196.0,0.0,0.8377532988571851,10.0,4.0,0.4534319936430574,0.18216810388325244,4.0,0.0,3.0,1.0
0.4,0.0,197.0,1.0,0.6509857375102529,2.0,7.0,0.0913987159756925,0.19549566581250516,1.0,2.0,0.0,4.0
0.4,0.0,198.0,0.0,0.5083681723237631,15.0,8.0,0.6351981227700523,0.3752466506697452,8.0,0.0,0.0,1.0
0.4,0.0,199.0,0.0,0.9317735695199783,12.0,9.0,0.5005115298023738,0.4015527112162695,2.0,0.0,2.0,1.0
0.4,1.0,0.0,0.0,0.37573502088758925,8.0,10.0,0.2535695286543038,0.3423991107930873,0.0,0.0,1.0,3.0
0.4,1.0,1.0,1.0,0.24683143461658574,2.0,9.0,0.07473615684206876,0.313476747189659,1.0,0.0,0.0,8.0
0.4,1.0,2.0,0.0,0.24614647592982752,6.0,13.0,0.2352010285784354,0.4527925382251303,2.0,1.0,1.0,9.0
0.4,1.0,3.0,0.0,0.3823485769661943,14.0,11.0,0.6168810331582282,0.5156406692705752,2.0,0.0,2.0,1.0
0.4,1.0,4.0,0.0,0.03510655469779611,4.0,8.0,0.16299751471782298,0.2934663446824107,1.0,2.0,0.0,3.0
0.4,1.0,5.0,1.0,0.8977526397327452,7.0,7.0,0.2311587086242607,0.294918208326105,1.0,0.0,1.0,2.0
0.4,1.0,6.0,0.0,0.7033583275169243,9.0,4.0,0.2550534804347783,0.1315498042777724,4.0,0.0,1.0,0.0
