gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.9,0,0,7,4,7,4,3,0,3,3
-0.9,0,1,13,14,13,14,3,0,0,4
-0.9,0,2,6,5,6,5,2,0,1,2
-0.9,0,3,12,8,12,8,4,0,1,1
-0.9,0,4,11,9,11,9,4,0,2,4
-0.9,0,5,5,5,5,5,0,0,1,1
-0.9,0,6,3,6,3,6,2,0,0,5
-0.9,0,7,13,6,13,6,4,0,4,1
-0.9,0,8,12,14,12,14,2,0,0,4
-0.9,0,9,7,4,7,4,3,0,0,0
-0.9,0,10,2,10,2,10,1,5,0,4
-0.9,0,11,0,5,0,5,0,1,0,4
-0.9,0,12,9,10,9,10,0,0,0,1
-0.9,0,13,12,12,12,12,1,0,2,3
-0.9,0,14,13,10,13,10,2,0,3,2
-0.9,0,15,11,11,11,11,1,0,3,4
-0.9,0,16,8,4,8,4,2,0,2,0
-0.9,0,17,4,8,4,8,1,0,0,5
-0.9,0,18,10,6,10,6,5,0,0,1
-0.9,0,19,8,9,8,9,1,0,1,3
-0.9,0,20,8,4,8,4,1,0,3,0
-0.9,0,21,3,5,3,5,2,2,0,2
-0.9,0,22,17,13,17,13,2,0,3,1
-0.9,0,23,3,7,3,7,2,2,0,4
-0.9,0,24,9,8,9,8,2,1,3,3
-0.9,0,25,8,8,8,8,1,0,0,1
-0.9,0,26,3,8,3,8,2,3,0,4
-0.9,0,27,8,5,8,5,3,0,2,2
-0.9,0,28,4,7,4,7,2,3,0,2
-0.9,0,29,7,4,7,4,2,0,1,0
-0.9,0,30,2,5,2,5,0,1,0,2
-0.9,0,31,9,8,9,8,2,0,0,1
-0.9,0,32,4,8,4,8,1,3,0,2
-0.9,0,33,6,9,6,9,3,4,0,2
-0.9,0,34,6,12,6,12,2,3,0,5
-0.9,0,35,6,7,6,7,1,0,1,3
-0.9,0,36,9,9,9,9,1,0,1,2
-0.9,0,37,10,5,10,5,4,0,1,0
-0.9,0,38,8,7,8,7,2,0,1,2
-0.9,0,39,1,4,1,4,1,1,0,3
-0.9,0,40,14,10,14,10,1,0,3,0
-0.9,0,41,12,9,12,9,5,0,0,2
-0.9,0,42,2,5,2,5,0,3,0,0
-0.9,0,43,12,11,12,11,1,0,1,1
-0.9,0,44,13,6,13,6,5,0,3,1
-0.9,0,45,15,15,15,15,3,0,0,3
-0.9,0,46,6,9,6,9,1,1,0,3
-0.9,0,47,13,9,13,9,4,0,0,0
-0.9,0,48,18,14,18,14,4,0,2,2
-0.9,0,49,4,6,4,6,1,1,0,2
-0.9,0,50,2,6,2,6,0,0,0,4
-0.9,0,51,6,9,6,9,0,0,1,4
-0.9,0,52,11,8,11,8,0,0,3,0
-0.9,0,53,3,10,3,10,0,3,0,4
-0.9,0,54,22,20,22,20,5,0,2,5
-0.9,0,55,2,5,2,5,0,1,0,2
-0.9,0,56,17,13,17,13,2,0,2,0
-0.9,0,57,2,6,2,6,1,1,0,4
-0.9,0,58,11,8,11,8,3,0,1,1
-0.9,0,59,13,10,13,10,4,0,1,2
-0.9,0,60,4,10,4,10,1,3,0,4
-0.9,0,61,8,6,8,6,5,2,0,1
-0.9,0,62,5,12,5,12,3,4,0,6
-0.9,0,63,1,1,1,1,1,0,0,1
-0.9,0,64,6,6,6,6,3,2,0,1
-0.9,0,65,14,13,14,13,1,0,3,3
-0.9,0,66,15,14,15,14,3,0,1,3
-0.9,0,67,6,9,6,9,2,3,1,3
-0.9,0,68,6,7,6,7,2,0,0,3
-0.9,0,69,9,6,9,6,2,0,2,1
-0.9,0,70,4,5,4,5,1,0,0,2
-0.9,0,71,7,5,7,5,4,0,0,2
-0.9,0,72,13,9,13,9,3,0,3,2
-0.9,0,73,8,8,8,8,2,1,0,1
-0.9,0,74,10,6,10,6,3,1,2,0
-0.9,0,75,11,8,11,8,4,0,1,2
