gamma,replicate,individual,type,theshold,degree,degree_initial,centrality,centrality_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.8,0.0,38.0,0.0,0.42334245064614184,10.0,11.0,0.5376898908781248,0.5191493390867442,2.0,1.0,1.0,3.0
-0.8,0.0,39.0,0.0,0.39410618841423173,17.0,10.0,0.7534342333944601,0.38071589440554643,8.0,2.0,1.0,0.0
-0.8,0.0,40.0,0.0,0.569013590836327,14.0,9.0,0.6920740324582053,0.5053788748562903,4.0,0.0,2.0,1.0
-0.8,0.0,41.0,1.0,0.5751778692306263,17.0,17.0,0.8561076612874902,1.0,4.0,0.0,3.0,7.0
-0.8,0.0,42.0,0.0,0.6232828041751413,10.0,5.0,0.49212028467498253,0.23695861013365324,4.0,0.0,2.0,1.0
-0.8,0.0,43.0,1.0,0.24976651629104318,5.0,8.0,0.3013519606904055,0.3997330496895715,3.0,3.0,0.0,3.0
-0.8,0.0,44.0,0.0,0.1309454633729532,5.0,7.0,0.33240816673999574,0.28417845811087444,1.0,1.0,0.0,2.0
-0.8,0.0,45.0,0.0,0.24507316100625598,1.0,5.0,0.029162841809890625,0.2268697611752563,1.0,0.0,0.0,5.0
-0.8,0.0,46.0,1.0,0.989330052745969,14.0,11.0,0.5080176352063847,0.3887981278632619,1.0,0.0,4.0,2.0
-0.8,0.0,47.0,0.0,0.9569592935418557,8.0,5.0,0.3560992830660628,0.19049020211043488,5.0,0.0,0.0,2.0
-0.8,0.0,48.0,1.0,0.7115764135230284,13.0,7.0,0.5671239823716516,0.2337116346960469,5.0,0.0,2.0,1.0
-0.8,0.0,49.0,0.0,0.7676115740419204,7.0,5.0,0.392798518309724,0.23222587940349648,4.0,1.0,1.0,2.0
-0.8,0.0,50.0,1.0,0.08694693688587751,2.0,8.0,0.06572447408245181,0.2751778082908031,2.0,4.0,0.0,4.0
-0.8,0.0,51.0,0.0,0.9028118459872476,11.0,7.0,0.4328427770541919,0.3096738255686203,2.0,0.0,2.0,0.0
-0.8,0.0,52.0,1.0,0.5375014817017365,15.0,11.0,0.9189039102532096,0.5514202767749464,2.0,0.0,2.0,0.0
-0.8,0.0,53.0,0.0,0.09894442813170345,3.0,7.0,0.10820190336332372,0.28481658823594436,3.0,2.0,0.0,5.0
-0.8,0.0,54.0,0.0,0.8125945489088434,12.0,7.0,0.5397845374326483,0.37167084039699916,3.0,0.0,5.0,3.0
-0.8,0.0,55.0,0.0,0.5300534116638986,13.0,14.0,0.6458197522112411,0.7241386241703927,5.0,0.0,1.0,7.0
-0.8,0.0,56.0,1.0,0.6950708555045416,9.0,6.0,0.42878684226226166,0.23240224766155881,2.0,0.0,2.0,1.0
-0.8,0.0,57.0,0.0,0.3318716477651059,2.0,11.0,0.0887441440919276,0.5293425639867705,1.0,3.0,0.0,7.0
-0.8,0.0,58.0,1.0,0.965555162886077,11.0,8.0,0.5771031716886478,0.30632695784215536,2.0,0.0,1.0,0.0
-0.8,0.0,59.0,0.0,0.2501179233661036,1.0,9.0,0.05719249095467012,0.39981408887517567,1.0,2.0,0.0,7.0
-0.8,0.0,60.0,1.0,0.24138247743851493,6.0,9.0,0.3388511619101847,0.39353185177626326,2.0,2.0,0.0,3.0
-0.8,0.0,61.0,0.0,0.09696807065302482,5.0,12.0,0.31049537725203646,0.48831911715272647,2.0,3.0,0.0,6.0
-0.8,0.0,62.0,1.0,0.6121772791607862,7.0,7.0,0.348386260503622,0.3384556657905024,1.0,0.0,0.0,1.0
-0.8,0.0,63.0,1.0,0.5178368630163431,11.0,6.0,0.5683474815080606,0.2613607457236497,5.0,0.0,2.0,2.0
-0.8,0.0,64.0,1.0,0.46532550577296483,0.0,11.0,1.2177157351133392e-17,0.6396550250775735,0.0,4.0,0.0,7.0
-0.8,0.0,65.0,1.0,0.8442382076652287,11.0,9.0,0.5503262537137081,0.4039058555570326,5.0,0.0,1.0,4.0
-0.8,0.0,66.0,1.0,0.43989497483172524,16.0,13.0,0.8166240372142092,0.5864062811752254,2.0,0.0,3.0,2.0
-0.8,0.0,67.0,1.0,0.8437708587447599,17.0,12.0,0.9235441276966069,0.7736610397674963,2.0,0.0,5.0,2.0
-0.8,0.0,68.0,0.0,0.06485964093513452,3.0,6.0,0.1293631523173616,0.19452033119126813,2.0,1.0,0.0,4.0
-0.8,0.0,69.0,0.0,0.8439821316397432,11.0,4.0,0.42315081780606234,0.1663530496088262,7.0,0.0,2.0,2.0
-0.8,0.0,70.0,1.0,0.32875701614259145,1.0,5.0,0.02657531104201339,0.2575086841962896,1.0,1.0,0.0,4.0
-0.8,0.0,71.0,0.0,0.4320164574705886,19.0,12.0,0.9383274542831086,0.5887863773808947,6.0,0.0,4.0,3.0
-0.8,0.0,72.0,1.0,0.2627444730005214,2.0,10.0,0.08083723554247278,0.4494229081671687,1.0,2.0,0.0,7.0
-0.8,0.0,73.0,1.0,0.650690486330408,13.0,11.0,0.7368920946442715,0.6106217826888848,1.0,0.0,3.0,2.0
-0.8,0.0,74.0,1.0,0.07826413945779476,5.0,9.0,0.2595888938893714,0.41332137918255063,1.0,4.0,0.0,1.0
-0.8,0.0,75.0,0.0,0.10754077019629094,1.0,7.0,0.050035031267392276,0.28271281687906874,1.0,3.0,0.0,4.0
-0.8,0.0,76.0,0.0,0.2855637965052924,3.0,5.0,0.12763088083936158,0.27252442809971683,1.0,1.0,0.0,2.0
-0.8,0.0,77.0,1.0,0.045601941621106645,6.0,9.0,0.3739799586767931,0.424960283956256,2.0,0.0,0.0,5.0
-0.8,0.0,78.0,0.0,0.9608175421588783,10.0,8.0,0.4395591089363993,0.26865161911310825,4.0,0.0,1.0,3.0
-0.8,0.0,79.0,1.0,0.01616414734422067,4.0,6.0,0.24680037746581857,0.3141611513935577,3.0,2.0,0.0,3.0
-0.8,0.0,80.0,1.0,0.6035017741864835,0.0,5.0,1.2177157351133392e-17,0.22316770055955493,0.0,1.0,0.0,4.0
-0.8,0.0,81.0,0.0,0.6733061733547587,12.0,9.0,0.5664053160097956,0.39687284433342634,2.0,0.0,2.0,1.0
-0.8,0.0,82.0,1.0,0.9417110326758313,12.0,5.0,0.5079711148610399,0.20563006704184292,7.0,0.0,1.0,1.0
-0.8,0.0,83.0,0.0,0.7100432587709465,12.0,11.0,0.6922927171138266,0.659608296319218,1.0,0.0,2.0,2.0
-0.8,0.0,84.0,0.0,0.3255601902775359,2.0,7.0,0.13312754091245846,0.26002672585855396,1.0,4.0,0.0,2.0
-0.8,0.0,85.0,0.0,0.10155763563414877,2.0,10.0,0.1115818892173348,0.3771156717595838,2.0,4.0,0.0,6.0
-0.8,0.0,86.0,0.0,0.47239461396171567,12.0,7.0,0.5304944607293949,0.2273777232980126,4.0,0.0,3.0,2.0
-0.8,0.0,87.0,0.0,0.3070009714400088,11.0,6.0,0.5342369720198894,0.2702941356452501,7.0,2.0,1.0,1.0
-0.8,0.0,88.0,0.0,0.5572196197668691,10.0,10.0,0.5483774817006806,0.4234334561022738,2.0,0.0,2.0,4.0
-0.8,0.0,89.0,1.0,0.330365111340602,4.0,7.0,0.1821954643773787,0.28432919089033226,0.0,1.0,0.0,2.0
-0.8,0.0,90.0,1.0,0.32445528378267485,17.0,14.0,0.917436437466487,0.6967608224192201,3.0,0.0,1.0,1.0
-0.8,0.0,91.0,1.0,0.9794668643678344,6.0,3.0,0.3665745472234931,0.15654116693656786,1.0,0.0,3.0,1.0
-0.8,0.0,92.0,1.0,0.7969030205434561,10.0,8.0,0.4771395772300758,0.25271745268826595,1.0,0.0,3.0,2.0
-0.8,0.0,93.0,0.0,0.9886250822357301,11.0,9.0,0.5178503560970933,0.5321252726272891,3.0,0.0,1.0,2.0
-0.8,0.0,94.0,0.0,0.07940994130836332,3.0,9.0,0.18322174075630887,0.4965232862277197,0.0,2.0,0.0,4.0
-0.8,0.0,95.0,0.0,0.4588355578091533,1.0,12.0,0.044576717487351904,0.5636570404004749,0.0,5.0,0.0,6.0
-0.8,0.0,96.0,0.0,0.8668238568425944,12.0,8.0,0.5469088580815888,0.3231345703801993,4.0,0.0,3.0,3.0
-0.8,0.0,97.0,1.0,0.47915207492742673,12.0,9.0,0.6449651802207246,0.42196551376028113,2.0,0.0,2.0,1.0
-0.8,0.0,98.0,0.0,0.807262960209622,12.0,5.0,0.5423481571115238,0.2452493186864509,4.0,0.0,3.0,0.0
-0.8,0.0,99.0,0.0,0.023363770515924642,5.0,10.0,0.3119120539312738,0.358491022755925,2.0,3.0,0.0,4.0
-0.8,0.0,100.0,0.0,0.6023989538220866,12.0,10.0,0.49579266594395316,0.45630615438564687,5.0,0.0,0.0,3.0
-0.8,0.0,101.0,0.0,0.07733242788163808,7.0,8.0,0.49520935544637235,0.40662230317397874,3.0,1.0,0.0,3.0
-0.8,0.0,102.0,0.0,0.5442000525379087,0.0,5.0,1.2177157351133392e-17,0.17153804211445725,0.0,1.0,0.0,4.0
-0.8,0.0,103.0,1.0,0.049196525096247834,4.0,7.0,0.19653729453197394,0.2446361146097578,2.0,2.0,0.0,3.0
-0.8,0.0,104.0,1.0,0.7399430301840194,13.0,9.0,0.6712811643421208,0.4997399138575848,2.0,0.0,2.0,0.0
-0.8,0.0,105.0,1.0,0.5030198434529128,17.0,9.0,0.6848041218133065,0.36850361462386594,6.0,0.0,2.0,0.0
-0.8,0.0,106.0,1.0,0.047073860316548255,1.0,5.0,0.04567586444642478,0.17960546280453968,0.0,2.0,0.0,2.0
-0.8,0.0,107.0,0.0,0.022632746739208343,4.0,8.0,0.23355047948484486,0.2752930636468065,1.0,3.0,0.0,2.0
-0.8,0.0,108.0,1.0,0.8264925631446832,14.0,6.0,0.8032649040247439,0.2796875906079328,4.0,0.0,5.0,1.0
-0.8,0.0,109.0,1.0,0.3756554606230915,3.0,5.0,0.19320589942112565,0.2183835738322121,2.0,1.0,0.0,3.0
-0.8,0.0,110.0,0.0,0.0071538258880377015,4.0,7.0,0.1704067746851769,0.3136195138019406,2.0,2.0,0.0,3.0
-0.8,0.0,111.0,0.0,0.050402740750721375,2.0,4.0,0.11693839422350781,0.14506920220981465,2.0,3.0,0.0,1.0
-0.8,0.0,112.0,0.0,0.8227646207266283,9.0,5.0,0.5017523381089235,0.2501113419805203,4.0,0.0,2.0,2.0
-0.8,0.0,113.0,0.0,0.9685839284015374,9.0,7.0,0.41195247089990616,0.26308369227002276,1.0,0.0,2.0,1.0
-0.8,0.0,114.0,1.0,0.5262875813469904,4.0,7.0,0.19277183210287266,0.28867523738874845,1.0,0.0,0.0,4.0
-0.8,0.0,115.0,0.0,0.16117594469210828,8.0,11.0,0.4785267893963405,0.5991586924572422,4.0,5.0,1.0,3.0
-0.8,0.0,116.0,0.0,0.47582667563157854,14.0,8.0,0.6361082457549044,0.29624949141084317,6.0,1.0,3.0,2.0
-0.8,0.0,117.0,0.0,0.4876641861203469,18.0,13.0,0.859233499742843,0.5860763319180555,3.0,0.0,2.0,0.0
-0.8,0.0,118.0,1.0,0.15133760508293048,9.0,12.0,0.4651239383859865,0.5221292820921734,4.0,3.0,0.0,4.0
-0.8,0.0,119.0,1.0,0.22485718445003233,5.0,4.0,0.3432370280179138,0.18986235580972266,3.0,0.0,0.0,2.0
-0.8,0.0,120.0,1.0,0.3037778899837317,14.0,10.0,0.780716189176679,0.5473311517930063,4.0,1.0,1.0,0.0
-0.8,0.0,121.0,1.0,0.2750310998003874,9.0,9.0,0.4401280024318892,0.3916841029501781,2.0,1.0,2.0,3.0
-0.8,0.0,122.0,1.0,0.3965254897106665,7.0,8.0,0.35094570532963965,0.31913254685389736,2.0,1.0,1.0,3.0
-0.8,0.0,123.0,0.0,0.7083110386181418,10.0,7.0,0.3407369206826236,0.23836719560692118,4.0,0.0,1.0,2.0
-0.8,0.0,124.0,1.0,0.8321721417468573,8.0,3.0,0.4695989595294645,0.12958617715221785,3.0,0.0,2.0,0.0
-0.8,0.0,125.0,1.0,0.6357336172086434,9.0,8.0,0.38261669484742766,0.530549514668453,4.0,0.0,1.0,4.0
-0.8,0.0,126.0,1.0,0.650965774553266,11.0,7.0,0.4537235516113134,0.2889362793090376,4.0,0.0,3.0,3.0
-0.8,0.0,127.0,0.0,0.015229400104253221,1.0,4.0,0.03891689311791213,0.1564964756196967,0.0,0.0,0.0,3.0
-0.8,0.0,128.0,0.0,0.3440471670401263,4.0,6.0,0.15055163080936537,0.17003008049600352,3.0,2.0,0.0,3.0
-0.8,0.0,129.0,1.0,0.7272867476157536,10.0,8.0,0.456973825451453,0.284979806198347,2.0,0.0,1.0,1.0
-0.8,0.0,130.0,1.0,0.6289003864128716,16.0,13.0,0.6991568523524351,0.6369484092335501,4.0,0.0,1.0,2.0
-0.8,0.0,131.0,0.0,0.37786854513305934,2.0,5.0,0.12200264415221761,0.1336596839615145,2.0,2.0,0.0,3.0
-0.8,0.0,132.0,1.0,0.06260925718039012,3.0,8.0,0.1285551308977488,0.2842419537433017,0.0,1.0,0.0,4.0
-0.8,0.0,133.0,0.0,0.3375684730702272,3.0,4.0,0.10572111235857941,0.09888072756491291,2.0,1.0,0.0,2.0
-0.8,0.0,134.0,1.0,0.16002545559720538,2.0,8.0,0.12321607901926056,0.38422047765985057,1.0,1.0,0.0,6.0
-0.8,0.0,135.0,1.0,0.7226689495322585,9.0,7.0,0.3887187494361841,0.330499753429309,2.0,0.0,2.0,2.0
-0.8,0.0,136.0,1.0,0.17309313001185067,6.0,8.0,0.26368099416553903,0.35854054620128056,4.0,1.0,0.0,5.0
-0.8,0.0,137.0,0.0,0.8422481647276834,8.0,10.0,0.4097553433751667,0.4583888877373583,1.0,0.0,1.0,4.0
-0.8,0.0,138.0,0.0,0.7367702902739851,18.0,11.0,0.9914781665348444,0.5268595531947046,5.0,0.0,4.0,2.0
-0.8,0.0,139.0,0.0,0.3326829434673577,2.0,5.0,0.10145326168082468,0.15294457378719606,1.0,2.0,0.0,2.0
-0.8,0.0,140.0,0.0,0.1306820766709471,3.0,8.0,0.14094602951000315,0.25922398286791415,1.0,4.0,0.0,2.0
-0.8,0.0,141.0,1.0,0.8653825058943665,12.0,7.0,0.5144873439906085,0.29907216298302286,4.0,0.0,4.0,3.0
-0.8,0.0,142.0,1.0,0.8452925824887814,11.0,6.0,0.5103718695290571,0.25200753669903436,3.0,0.0,2.0,0.0
-0.8,0.0,143.0,1.0,0.3749966095986257,0.0,3.0,1.2177157351133392e-17,0.09286159742895968,0.0,1.0,0.0,2.0
-0.8,0.0,144.0,0.0,0.5323085601027815,15.0,8.0,0.7525639092957626,0.30322966902736687,6.0,1.0,2.0,0.0
-0.8,0.0,145.0,0.0,0.45751913539855926,14.0,9.0,0.6748966017866499,0.379276442462237,5.0,0.0,2.0,2.0
-0.8,0.0,146.0,0.0,0.10394850922899668,6.0,12.0,0.33772202291069564,0.5371287443598581,0.0,1.0,0.0,5.0
-0.8,0.0,147.0,1.0,0.8717671133945293,8.0,9.0,0.2955768179554291,0.32630031059645287,2.0,0.0,1.0,4.0
-0.8,0.0,148.0,1.0,0.6062894705162657,10.0,7.0,0.4061813514205504,0.3084618487510714,3.0,0.0,1.0,1.0
-0.8,0.0,149.0,1.0,0.07387998101526994,5.0,7.0,0.3274268571439444,0.38393908594271275,1.0,2.0,0.0,1.0
-0.8,0.0,150.0,0.0,0.642468152405068,12.0,7.0,0.618211877932941,0.3510602598521902,3.0,1.0,4.0,1.0
-0.8,0.0,151.0,0.0,0.723919371005717,16.0,9.0,0.7791145014286451,0.4070338648228508,7.0,0.0,2.0,2.0
-0.8,0.0,152.0,1.0,0.36918650710963297,4.0,8.0,0.21916064811186392,0.327792085262142,2.0,1.0,0.0,5.0
-0.8,0.0,153.0,1.0,0.20203849631217208,3.0,7.0,0.1398305932928173,0.3691513252399055,0.0,0.0,0.0,4.0
-0.8,0.0,154.0,1.0,0.009091032399944687,4.0,8.0,0.18598598985290316,0.31560807190608176,1.0,2.0,0.0,3.0
-0.8,0.0,155.0,0.0,0.40200886914884015,10.0,8.0,0.568787442423679,0.4093704219471384,3.0,0.0,0.0,1.0
-0.8,0.0,156.0,1.0,0.12625945129931726,3.0,9.0,0.17270247432154542,0.4262499880109374,0.0,1.0,0.0,5.0
-0.8,0.0,157.0,0.0,0.3635457183657944,6.0,13.0,0.361038505559677,0.797803639068948,2.0,4.0,0.0,5.0
-0.8,0.0,158.0,0.0,0.7226961155679107,8.0,7.0,0.324355939656839,0.3068739293943672,4.0,0.0,0.0,3.0
-0.8,0.0,159.0,0.0,0.3255529680721686,14.0,12.0,0.7582679826867519,0.6142367541854136,4.0,1.0,3.0,4.0
-0.8,0.0,160.0,0.0,0.5149358531982371,10.0,7.0,0.43205673130849126,0.2779187156822694,3.0,0.0,1.0,1.0
-0.8,0.0,161.0,0.0,0.2760704204091047,6.0,10.0,0.3424908701056239,0.49727645262733766,1.0,2.0,1.0,4.0
-0.8,0.0,162.0,0.0,0.25045343078556526,4.0,12.0,0.15324016490149425,0.7553221566763969,2.0,3.0,0.0,7.0
-0.8,0.0,163.0,0.0,0.723312452272034,9.0,7.0,0.4462445389333145,0.2897163499849468,4.0,0.0,0.0,2.0
-0.8,0.0,164.0,0.0,0.25392013145731596,7.0,5.0,0.4477916377569773,0.18020375349528947,4.0,1.0,0.0,1.0
-0.8,0.0,165.0,0.0,0.3734759612527109,17.0,9.0,0.8522307154624672,0.4103433825821025,6.0,0.0,4.0,2.0
-0.8,0.0,166.0,0.0,0.9076344047373237,11.0,8.0,0.4619253382998441,0.3645497502798456,2.0,0.0,3.0,2.0
-0.8,0.0,167.0,1.0,0.2468034257921553,3.0,7.0,0.1916149790324711,0.2896557732014823,1.0,2.0,0.0,3.0
-0.8,0.0,168.0,0.0,0.5126085489868577,9.0,8.0,0.4329987554083018,0.2872980984059738,4.0,0.0,0.0,3.0
-0.8,0.0,169.0,0.0,0.7717663867108217,15.0,10.0,0.8031126270693884,0.48906052230097463,4.0,0.0,2.0,1.0
-0.8,0.0,170.0,0.0,0.11701655448833437,2.0,7.0,0.13760675354484472,0.2934013420690199,1.0,0.0,0.0,6.0
-0.8,0.0,171.0,1.0,0.6317882208027297,0.0,6.0,1.2177157351133392e-17,0.2387695691215655,0.0,3.0,0.0,3.0
-0.8,0.0,172.0,0.0,0.23151808613771352,2.0,5.0,0.09769960203730446,0.18899666798234457,1.0,1.0,0.0,3.0
-0.8,0.0,173.0,1.0,0.24635874239802424,2.0,5.0,0.10853705547941964,0.16053569908875057,2.0,2.0,0.0,3.0
-0.8,0.0,174.0,0.0,0.9323630404524863,12.0,8.0,0.45349027622242744,0.1998623745125925,4.0,0.0,1.0,1.0
-0.8,0.0,175.0,0.0,0.38742538261055637,11.0,7.0,0.6183517259719198,0.3000275763142027,2.0,0.0,4.0,2.0
-0.8,0.0,176.0,1.0,0.0862201318148802,1.0,4.0,0.05798881791270445,0.13528625511171566,0.0,2.0,0.0,1.0
-0.8,0.0,177.0,1.0,0.003372697683293513,1.0,7.0,0.0407942835116924,0.3158674639765335,1.0,1.0,0.0,6.0
-0.8,0.0,178.0,1.0,0.4037871821464716,8.0,8.0,0.401725374361474,0.3508983512422374,3.0,1.0,0.0,2.0
-0.8,0.0,179.0,0.0,0.9960554712854306,13.0,6.0,0.7208336648647421,0.2580408025650447,3.0,0.0,5.0,1.0
-0.8,0.0,180.0,1.0,0.5977474715985369,15.0,11.0,0.8233972750834219,0.5342624197338351,3.0,0.0,3.0,2.0
-0.8,0.0,181.0,0.0,0.7565852748646938,16.0,11.0,0.977917575799594,0.5698217658602012,2.0,0.0,5.0,2.0
-0.8,0.0,182.0,0.0,0.5731808163485852,17.0,10.0,0.7569543820622207,0.37329295234561244,4.0,0.0,4.0,1.0
-0.8,0.0,183.0,1.0,0.12185690581350661,4.0,12.0,0.27977807331812543,0.6703344317287886,0.0,2.0,0.0,6.0
-0.8,0.0,184.0,0.0,0.45052017630995866,5.0,7.0,0.3138390855540193,0.3214653645198469,1.0,1.0,0.0,2.0
-0.8,0.0,185.0,1.0,0.3897067321909016,8.0,7.0,0.37133100495950233,0.31059494974189017,4.0,0.0,1.0,4.0
-0.8,0.0,186.0,0.0,0.2205500638766389,1.0,11.0,0.03201688574489497,0.5198383537813229,1.0,9.0,0.0,2.0
-0.8,0.0,187.0,1.0,0.9055837001727739,12.0,11.0,0.5761154299656566,0.5297816663490844,1.0,0.0,1.0,1.0
-0.8,0.0,188.0,1.0,0.2807532119404682,2.0,12.0,0.08953590490089655,0.5442522128864435,0.0,1.0,0.0,9.0
-0.8,0.0,189.0,1.0,0.14020529118107572,5.0,7.0,0.24339229065893475,0.2674226599363487,3.0,2.0,0.0,3.0
-0.8,0.0,190.0,0.0,0.4929785051928999,1.0,8.0,0.0680577668000741,0.48237854056840807,0.0,3.0,0.0,4.0
-0.8,0.0,191.0,1.0,0.4541022360616045,1.0,8.0,0.0407942835116924,0.22570420474979916,0.0,2.0,0.0,5.0
-0.8,0.0,192.0,1.0,0.7219998572759238,15.0,8.0,0.7192392903338487,0.31954495188718457,6.0,0.0,3.0,2.0
-0.8,0.0,193.0,1.0,0.681497324038476,14.0,10.0,0.8276044578961606,0.5379945119912973,3.0,0.0,3.0,2.0
-0.8,0.0,194.0,1.0,0.4421304749502303,13.0,11.0,0.6065630980170319,0.4628520712228123,2.0,0.0,2.0,2.0
-0.8,0.0,195.0,1.0,0.9798313610103699,12.0,3.0,0.596789695604109,0.11685100973218146,5.0,0.0,6.0,2.0
-0.8,0.0,196.0,1.0,0.0482719288247786,6.0,10.0,0.3664015951647508,0.45287095625550533,2.0,2.0,0.0,4.0
-0.8,0.0,197.0,1.0,0.7662509070775629,16.0,10.0,0.7780255567641561,0.35868306411900924,4.0,0.0,5.0,3.0
-0.8,0.0,198.0,1.0,0.987291198714648,11.0,8.0,0.6543505608906591,0.46574591419403283,3.0,0.0,2.0,2.0
-0.8,0.0,199.0,0.0,0.25424336418090465,6.0,10.0,0.369998756645838,0.406798452778658,3.0,2.0,1.0,6.0
-0.8,1.0,0.0,0.0,0.5919808978093939,15.0,11.0,0.7372345628037277,0.7183654141352076,4.0,0.0,1.0,1.0
-0.8,1.0,1.0,0.0,0.20793626204227234,5.0,10.0,0.17298845008687933,0.5987268755119707,2.0,2.0,0.0,5.0
-0.8,1.0,2.0,1.0,0.056677964374010736,2.0,10.0,0.1264232458819032,0.6818585743095374,0.0,2.0,0.0,6.0
-0.8,1.0,3.0,1.0,0.5276096826640254,15.0,14.0,0.6409031040385538,0.9403864243262516,3.0,0.0,1.0,3.0
