gamma,assort_final,assort_initial
-0.1,0.06593702664414246,0.021016485133233336
-0.1,0.053806034218466615,-0.028195945438602123
-0.1,0.07444791252748854,-0.039197447617057804
-0.1,0.14928916964967656,0.03402651804570653
-0.1,0.06267794191481636,0.06785268989812797
-0.1,0.08819673660815018,0.006748135312556642
-0.1,0.09485364147783865,0.027841835252911132
-0.1,0.05972613349909208,-0.03352370152509415
-0.1,0.06412270656823568,0.01715177091073782
-0.1,0.07449788696727462,0.0008707341270728479
-0.1,0.08400327415987155,0.011231651363040714
-0.1,0.06175073239334458,0.03471541357406103
-0.1,0.0906313384089091,0.014394811276372016
-0.1,0.10918986557251063,0.03351000727972001
-0.1,0.08951994128862155,0.04004256749369785
-0.1,0.08107999201191757,0.006125656527854376
-0.1,0.07632994057270272,-0.007268379347453143
-0.1,0.10447509436862794,0.053826034257532414
-0.1,0.0830721299059823,0.0177405005985471
-0.1,0.10203504644555556,0.019333093488755542
-0.1,0.02876913489424288,-0.0941123860120211
-0.1,0.07392123311877712,-0.01994411479532602
-0.1,0.04671947965105257,-0.040038776312297845
-0.1,0.07163464958479264,0.007642986661500871
-0.1,0.0981551209244951,0.012556932830280733
-0.1,0.08264504013865373,-0.008536881787399805
-0.1,0.06353999814291798,-0.01328447192527723
-0.1,0.06912367095389789,-0.033273060504496896
-0.1,0.07599679056601458,0.022171769208260746
-0.1,0.08282951093743267,-8.028437609722959e-05
-0.1,0.051934113971300065,-0.04330826943456308
-0.1,0.1464198028730826,0.06140057118345913
-0.1,0.06118690922156574,-0.028729215295572767
-0.1,0.07748366926312483,0.011709066468690257
-0.1,0.06260046458509101,-0.0028940737342986406
-0.1,0.05127325340086428,-0.052172104664705884
-0.1,0.08006807074506528,0.02158197955828522
-0.1,0.13550385733515374,0.0796429592269491
-0.1,0.06561041695526,0.010097822443092331
-0.1,0.09027699010384913,-0.006610334896811465
-0.1,0.11394447349452284,0.005505668165137984
-0.1,0.06433027861723874,-0.02920489219632428
-0.1,0.047455909747411984,-0.01162604110883016
-0.1,0.1057704350239166,0.018330303587963278
-0.1,0.05229272635132291,-0.0030273993426414157
-0.1,0.09075620249284443,-0.04139610178001857
-0.1,0.07927747122319734,0.01020848408500468
-0.1,0.06183599631744025,-0.00884452714403961
-0.1,0.10986272259159938,0.042618346068391114
-0.1,0.06748474158048454,-0.011522785051980271
-0.1,0.11764563899048408,0.028167463414072714
-0.1,0.07518465274623341,0.012365095894658746
-0.1,0.112909800076339,0.039396568919651064
-0.1,0.05566843716108387,-0.01611090012909107
-0.1,0.10946452654054414,0.018458798842986162
-0.1,0.09266876001409236,-0.019986097291172473
-0.1,0.06644680750573889,-0.018476464957247706
