gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.1,0,0,7,6,9,6,1,0,0,0
-0.1,0,1,9,7,3,2,0,0,2,0
-0.1,0,2,4,2,4,4,1,0,1,0
-0.1,0,3,10,6,9,6,1,0,3,0
-0.1,0,4,5,2,5,3,2,0,1,0
-0.1,0,5,5,5,7,5,0,0,1,1
-0.1,0,6,9,6,8,8,3,0,0,0
-0.1,0,7,9,6,9,3,1,0,2,0
-0.1,0,8,7,6,4,3,0,0,1,0
-0.1,0,9,5,3,9,5,1,0,1,0
-0.1,0,10,0,1,10,7,0,0,0,1
-0.1,0,11,8,2,4,2,2,0,4,0
-0.1,0,12,7,4,7,3,1,0,2,0
-0.1,0,13,3,2,5,5,1,0,0,0
-0.1,0,14,3,5,6,5,1,0,1,4
-0.1,0,15,1,1,9,7,0,0,0,0
-0.1,0,16,13,9,5,5,1,0,3,0
-0.1,0,17,6,5,4,2,0,0,1,0
-0.1,0,18,8,8,6,3,0,0,0,0
-0.1,0,19,2,3,5,4,0,0,0,1
-0.1,0,20,6,5,7,2,2,0,0,1
-0.1,0,21,3,4,10,9,1,0,1,3
-0.1,0,22,14,11,8,6,2,0,1,0
-0.1,0,23,6,6,7,5,0,0,0,0
-0.1,0,24,5,3,15,8,1,0,3,2
-0.1,0,25,15,10,4,3,4,0,1,0
-0.1,0,26,3,3,9,6,0,0,0,0
-0.1,0,27,9,9,2,3,1,0,0,1
-0.1,0,28,8,5,8,4,1,0,2,0
-0.1,0,29,2,5,8,5,0,0,0,3
-0.1,0,30,8,5,9,7,2,0,1,0
-0.1,0,31,5,4,7,3,0,0,1,0
-0.1,0,32,9,5,5,3,4,0,0,0
-0.1,0,33,2,1,5,6,1,0,1,1
-0.1,0,34,8,5,3,2,3,0,0,0
-0.1,0,35,14,7,5,5,4,0,3,0
-0.1,0,36,8,4,9,3,3,0,2,1
-0.1,0,37,5,5,10,9,1,0,1,2
-0.1,0,38,13,8,12,6,2,0,3,0
-0.1,0,39,6,3,9,8,2,0,1,0
-0.1,0,40,11,8,5,3,1,0,2,0
-0.1,0,41,2,3,4,6,1,0,0,2
-0.1,0,42,5,5,10,8,1,0,0,1
-0.1,0,43,13,8,8,7,3,0,2,0
-0.1,0,44,7,7,5,3,0,0,0,0
-0.1,0,45,2,2,7,4,0,0,0,0
-0.1,0,46,2,1,11,9,1,0,1,1
-0.1,0,47,6,2,6,7,4,0,0,0
-0.1,0,48,6,6,3,2,0,0,0,0
-0.1,0,49,8,5,7,4,2,0,1,0
-0.1,0,50,9,7,9,6,2,0,0,0
-0.1,0,51,6,2,5,5,3,0,1,0
-0.1,0,52,2,2,2,4,0,0,0,0
-0.1,0,53,7,4,4,3,1,0,2,0
-0.1,0,54,9,3,5,4,3,0,3,0
-0.1,0,55,6,5,8,6,0,0,3,2
-0.1,0,56,4,3,7,4,1,0,1,1
-0.1,0,57,1,2,9,4,1,0,0,2
-0.1,0,58,9,7,5,5,1,0,1,0
-0.1,0,59,4,3,5,2,2,0,1,2
-0.1,0,60,8,6,9,6,2,0,0,0
