trial,samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
post,20.0,8.3163,4.2601,4.0562,9.3047,4.8181,4.4866,1.102011527205246,5.6921,0.6973291805856285,-0.30000000000003585,76
pre,20.0,10.3909,5.3029,5.088,85.6246,45.9812,39.6434,8.713306711570274,7.4468,0.10818158661483541,-0.30000000000003585,76
post,20.0,8.2076,3.9877,4.2199,9.1902,4.4317,4.7585,1.103640198479202,5.5302,0.684319058094845,-0.30000000000003585,39
pre,20.0,9.8178,4.826,4.9918,50.3593,25.1534,25.2059,5.114836456174043,4.9633,0.1240732864248555,-0.30000000000003585,39
post,20.0,7.4996,3.8709,3.6287,8.1297,4.2822,3.8475,1.0688005632267117,5.0667,0.6965222473376564,-0.30000000000003585,66
pre,20.0,9.1589,4.8413,4.3176,20.4417,11.3154,9.1263,2.204272275087769,5.2799,0.30982631518296055,-0.30000000000003585,66
post,20.0,8.1344,4.164,3.9704,9.189,4.7279,4.4611,1.1113073743694832,5.6216,0.6936882366585087,-0.30000000000003585,42
pre,20.0,9.8174,4.8235,4.9939,47.0602,22.5671,24.4931,4.761991744238746,5.181,0.14988346753114143,-0.30000000000003585,42
post,20.0,8.3535,3.9235,4.43,9.4403,4.4719,4.9684,1.1109940399485614,5.8497,0.7008965331615723,-0.30000000000003585,79
pre,20.0,10.1577,4.6624,5.4953,44.5364,21.4126,23.1238,4.136322151892479,5.0254,0.1658255699596372,-0.30000000000003585,79
post,20.0,8.2297,4.4627,3.767,9.4987,5.3618,4.1369,1.137008704983987,5.9597,0.7099288292282777,-0.30000000000003585,11
pre,20.0,9.7604,5.1725,4.5879,31.5984,17.8023,13.7961,3.234037114905524,5.7826,0.21216823311397714,-0.30000000000003585,11
post,20.0,8.0318,3.7495,4.2823,8.8922,4.2475,4.6447,1.092238997102265,5.4508,0.6928644383229732,-0.30000000000003585,17
pre,20.0,9.805,4.5297,5.2753,28.4331,14.021,14.4121,2.826295058849922,4.7611,0.2105081605732213,-0.30000000000003585,17
post,20.0,8.1964,4.0212,4.1752,9.1362,4.3721,4.7641,1.0959950912495895,5.6804,0.7045606689179915,-0.30000000000003585,70
pre,20.0,10.523,4.9896,5.5334,70.3873,30.6736,39.7137,6.805864273141239,9.2393,0.15836746109138644,-0.30000000000003585,70
post,20.0,8.2924,3.8715,4.4209,9.3237,4.3226,5.0011,1.1077133946634403,5.8031,0.7060320971210645,-0.30000000000003585,25
pre,20.0,10.1301,4.7555,5.3746,51.2324,24.1107,27.1217,4.897588051537061,4.8648,0.1274034244350675,-0.30000000000003585,25
post,20.0,7.7888,3.7697,4.0191,8.5484,4.2663,4.2821,1.0836851411411585,5.409,0.7180205451330077,-0.30000000000003585,2
pre,20.0,9.4617,4.6109,4.8508,25.2739,11.6723,13.6016,2.617388855008046,4.7309,0.23940060397105753,-0.30000000000003585,2
post,20.0,7.9909,3.8575,4.1334,9.1259,4.1959,4.93,1.1263714310402864,5.5499,0.6877462696167284,-0.30000000000003585,15
pre,20.0,9.4885,4.6277,4.8608,31.2382,15.7472,15.491,3.40382388743491,5.2116,0.2036766422760054,-0.30000000000003585,15
post,20.0,8.0583,4.0512,4.0071,9.3893,4.7535,4.6358,1.144711042699773,5.7561,0.6934971577486397,-0.30000000000003585,9
pre,20.0,9.9024,4.7981,5.1043,56.3207,25.6488,30.6719,6.330314123831429,5.7977,0.11381754006798277,-0.30000000000003585,9
post,20.0,8.1983,4.0581,4.1402,9.1028,4.5368,4.566,1.0964413680167127,5.6976,0.7067572668556644,-0.30000000000003585,51
pre,20.0,10.0459,5.0388,5.0071,28.3855,14.2169,14.1686,2.6609021753159,4.8011,0.2273925794888469,-0.30000000000003585,51
post,20.0,8.3969,4.5638,3.8331,9.7215,5.3585,4.363,1.1398438612168424,5.9521,0.700604971991543,-0.30000000000003585,5
pre,20.0,10.4617,5.691,4.7707,71.2876,39.4209,31.8667,7.268982081901866,7.9682,0.12301635026384837,-0.30000000000003585,5
post,20.0,8.1672,4.0273,4.1399,9.1586,4.3755,4.7831,1.1024417181121418,5.7034,0.7031601716623668,-0.30000000000003585,3
pre,20.0,10.1047,5.0324,5.0723,55.1396,26.6988,28.4408,5.169623157292985,5.1574,0.1467478434447116,-0.30000000000003585,3
post,20.0,8.3428,4.1715,4.1713,9.4464,4.6636,4.7828,1.1149614940631858,5.7522,0.690002654024125,-0.30000000000003585,68
pre,20.0,10.4456,5.2908,5.1548,61.4582,31.5153,29.9429,5.916378101858263,5.8106,0.115603267903432,-0.30000000000003585,68
post,20.0,8.514,4.2387,4.2753,9.8475,5.1161,4.7314,1.1391121946135723,6.0345,0.6997436666292772,-0.30000000000003585,14
pre,20.0,10.7756,5.4029,5.3727,75.2553,38.9759,36.2794,7.343446164692936,5.8277,0.08108910795944016,-0.30000000000003585,14
post,20.0,7.9656,4.0781,3.8875,8.5318,4.4708,4.061,1.058027723087372,5.3268,0.7091350990914023,-0.30000000000003585,34
pre,20.0,9.6981,5.0808,4.6173,34.3794,22.1852,12.1942,3.5558069933895506,10.259,0.36736362605526185,-0.30000000000003585,34
post,20.0,8.1327,4.0882,4.0445,9.3387,4.8994,4.4393,1.1342467912447423,5.7001,0.6907568656360236,-0.30000000000003585,35
pre,20.0,10.1981,5.3228,4.8753,58.387,33.3683,25.0187,5.972068161548608,8.6818,0.16379951785847807,-0.30000000000003585,35
post,20.0,7.9507,3.9369,4.0138,8.8954,4.2172,4.6782,1.1040167756190347,5.4518,0.6966633610544353,-0.30000000000003585,83
pre,20.0,9.7773,4.9183,4.859,49.6407,25.5472,24.0935,5.095592335584945,4.3179,0.11216590000849885,-0.30000000000003585,83
post,20.0,7.8659,3.857,4.0089,9.1142,4.2289,4.8853,1.1432145493116934,5.5352,0.6827599590452498,-0.30000000000003585,84
pre,20.0,9.5932,4.7442,4.849,26.3888,13.5929,12.7959,2.588937622344779,4.8182,0.2436128694796114,-0.30000000000003585,84
post,20.0,8.1116,3.9308,4.1808,9.2176,4.4232,4.7944,1.1188041548192418,5.6958,0.7005888443854655,-0.30000000000003585,88
pre,20.0,9.9117,4.586,5.3257,40.7198,16.4052,24.3146,4.326469892047517,8.4156,0.22180077840794427,-0.30000000000003585,88
post,20.0,8.125,4.0964,4.0286,9.0421,4.479,4.5631,1.0952559733278617,5.5327,0.6935998983389716,-0.30000000000003585,41
pre,20.0,10.0521,5.0326,5.0195,74.24,38.2118,36.0282,8.18175488475695,4.8776,0.07344198606920369,-0.30000000000003585,41
post,20.0,7.6971,3.9144,3.7827,8.6458,4.3286,4.3172,1.1078549605971617,5.632,0.7206420427922223,-0.4000000000000635,50
pre,20.0,9.9044,4.9172,4.9872,43.1024,19.9006,23.2018,4.097416765167611,5.7106,0.1958554728764558,-0.4000000000000635,50
post,20.0,8.3138,4.4201,3.8937,9.4075,5.0207,4.3868,1.1139719530971002,5.9913,0.7101168174434808,-0.4000000000000635,54
pre,20.0,10.4448,5.624,4.8208,61.4885,32.9682,28.5203,6.162743217136615,6.6691,0.11831783489422758,-0.4000000000000635,54
post,20.0,7.8391,3.9712,3.8679,8.7196,4.4301,4.2895,1.09520890950889,5.5398,0.7061943517994573,-0.4000000000000635,94
pre,20.0,9.4407,4.6852,4.7555,38.681,17.3939,21.2871,4.378677216496117,5.3844,0.15622598982563382,-0.4000000000000635,94
post,20.0,7.5402,3.7233,3.8169,8.0575,3.9072,4.1503,1.056686248582837,5.4581,0.7521841591563567,-0.4000000000000635,43
pre,20.0,9.5386,4.8223,4.7163,33.744,17.5093,16.2347,3.3865780743167284,4.761,0.18719076711284818,-0.4000000000000635,43
post,20.0,8.1748,4.158,4.0168,9.168,4.572,4.596,1.107381323319576,5.8206,0.7107590862816122,-0.4000000000000635,86
pre,20.0,10.0785,5.0431,5.0354,56.2634,29.3,26.9634,5.664908171578025,4.885,0.10968659139006429,-0.4000000000000635,86
post,20.0,8.1333,3.9852,4.1481,8.7559,4.2857,4.4702,1.0639099339036813,5.6861,0.7323047578696067,-0.4000000000000635,36
pre,20.0,10.3657,5.1364,5.2293,60.4758,29.606,30.8698,5.567464537863031,5.062,0.12436667273248,-0.4000000000000635,36
post,20.0,8.0756,3.8485,4.2271,9.13,4.2925,4.8375,1.116746074880509,5.7224,0.7036139256229181,-0.4000000000000635,55
pre,20.0,9.7191,4.5211,5.198,36.0571,15.7014,20.3557,3.6470443256705356,6.0647,0.1998275571063312,-0.4000000000000635,55
post,20.0,8.446,4.171,4.275,9.7646,4.9224,4.8422,1.1364049167069592,6.1584,0.7057343118406533,-0.4000000000000635,78
pre,20.0,10.5636,5.1821,5.3815,73.6563,37.5622,36.0941,6.724207111925825,5.7683,0.10437359668952328,-0.4000000000000635,78
post,20.0,8.2037,3.8135,4.3902,9.4245,4.3601,5.0644,1.1320153719553807,5.9745,0.704943888730924,-0.4000000000000635,62
pre,20.0,10.0348,4.5047,5.5301,36.4412,16.1601,20.2811,3.5423421792539243,5.7596,0.20610304966054568,-0.4000000000000635,62
post,20.0,8.398,4.1964,4.2016,9.5377,4.7083,4.8294,1.122860252799148,5.9467,0.6945227596707653,-0.4000000000000635,99
pre,20.0,10.7253,5.1802,5.5451,84.2334,40.3184,43.915,7.984486126096134,4.9458,0.0706382997582968,-0.4000000000000635,99
post,20.0,8.1619,3.8743,4.2876,9.1398,4.1653,4.9745,1.1087256490336976,5.8112,0.711325771915054,-0.4000000000000635,59
pre,20.0,9.8222,4.8328,4.9894,29.1573,13.6941,15.4632,2.8811893324467093,5.0017,0.22259389769110463,-0.4000000000000635,59
post,20.0,8.2915,4.1497,4.1418,9.0847,4.6312,4.4535,1.0809037168871984,5.7585,0.7065035729753918,-0.4000000000000635,0
pre,20.0,10.0689,5.0152,5.0537,36.9623,18.1372,18.8251,3.390032279390478,5.0103,0.19765430349133759,-0.4000000000000635,0
post,20.0,8.3388,4.1485,4.1903,9.6958,4.5959,5.0999,1.1397226200545367,6.1446,0.7001832091409608,-0.4000000000000635,64
pre,20.0,10.0619,5.0643,4.9976,55.0693,29.7098,25.3595,5.523157289832602,5.6591,0.11642268867856309,-0.4000000000000635,64
post,20.0,7.8267,3.7614,4.0653,8.4837,4.2026,4.2811,1.0738460310997082,5.5429,0.7298847401725629,-0.4000000000000635,40
pre,20.0,9.502,4.5696,4.9324,37.0229,18.4869,18.536,3.750514704241012,4.8349,0.17628445085532912,-0.4000000000000635,40
post,20.0,8.2777,4.1543,4.1234,9.1253,4.5809,4.5444,1.0836453504488033,5.7149,0.6989580933668068,-0.4000000000000635,12
pre,20.0,10.5392,5.4369,5.1023,77.5997,41.8752,35.7245,7.571188616370963,6.9635,0.10255234617928596,-0.4000000000000635,12
post,20.0,8.4073,4.2911,4.1162,9.9839,5.1755,4.8084,1.17357998845928,6.3049,0.7040463716407531,-0.4000000000000635,74
pre,20.0,10.456,5.5076,4.9484,75.1239,39.8108,35.3131,7.183482349538504,6.3765,0.10072614361011398,-0.4000000000000635,74
post,20.0,8.5322,4.2198,4.3124,9.8164,4.8282,4.9882,1.1348762779831063,6.2398,0.7014121582708486,-0.4000000000000635,56
pre,20.0,10.3365,5.1921,5.1444,64.16,33.9621,30.1979,6.42970142446082,5.7238,0.09712741806331283,-0.4000000000000635,56
post,20.0,8.5099,4.2851,4.2248,9.6339,4.8328,4.8011,1.1130272436788469,6.0073,0.6921158300193317,-0.4000000000000635,63
pre,20.0,10.5205,5.3686,5.1519,45.1796,21.2095,23.9701,4.314979145058966,5.472,0.14451470430862715,-0.4000000000000635,63
post,20.0,7.8857,4.1166,3.7691,8.5523,4.4764,4.0759,1.0732955261668276,5.5623,0.7320351695722509,-0.4000000000000635,67
pre,20.0,10.0034,5.2566,4.7468,47.0085,24.9444,22.0641,4.534560117409468,5.4769,0.14356232796858362,-0.4000000000000635,67
post,20.0,8.0688,3.9834,4.0854,8.8671,4.2812,4.5859,1.0877910186684177,5.7389,0.7236101310138738,-0.4000000000000635,53
pre,20.0,9.8227,4.9035,4.9192,28.3331,14.2317,14.1014,2.663207698695244,4.3269,0.21342726059571096,-0.4000000000000635,53
post,20.0,7.8116,3.8681,3.9435,9.0572,4.3688,4.6884,1.135914452688964,5.9804,0.7199116270013545,-0.4000000000000635,22
pre,20.0,9.6776,4.7994,4.8782,37.9821,18.2596,19.7225,4.056355711521088,4.5715,0.13727561063891994,-0.4000000000000635,22
post,20.0,8.1135,3.8666,4.2469,9.5957,4.2598,5.3359,1.1572972863192368,5.9733,0.6861839860596318,-0.4000000000000635,49
pre,20.0,9.907,4.5968,5.3102,46.6922,22.1324,24.5598,4.823324655833014,5.674,0.15180101785538092,-0.4000000000000635,49
post,20.0,8.4733,4.53,3.9433,10.0908,5.4683,4.6225,1.1741412814237127,6.205,0.6839536268952228,-0.4000000000000635,46
pre,20.0,10.3221,5.3446,4.9775,72.0335,38.1093,33.9242,7.4657019412874615,5.7687,0.09226291402037734,-0.4000000000000635,46
post,20.0,8.0874,4.0153,4.0721,8.6546,4.2317,4.4229,1.0566851500884407,5.6542,0.7302263428524579,-0.4000000000000635,30
pre,20.0,9.915,4.8588,5.0562,33.2457,17.4425,15.8032,3.212517539831957,5.1163,0.205697663294199,-0.4000000000000635,30
post,20.0,8.0695,4.1564,3.9131,9.0775,4.7551,4.3224,1.1097485497359636,5.8405,0.7106389716816403,-0.4000000000000635,77
pre,20.0,10.2348,5.1341,5.1007,74.4755,36.4988,37.9767,7.546888747471957,5.0719,0.08195896155318619,-0.4000000000000635,77
post,20.0,8.0212,3.9412,4.08,8.7334,4.27,4.4634,1.076646925580763,5.7538,0.7354247999708797,-0.4000000000000635,24
pre,20.0,9.7178,4.8635,4.8543,40.6359,20.3396,20.2963,3.960981331977083,5.1047,0.1838232290545703,-0.4000000000000635,24
post,20.0,8.2276,4.0685,4.1591,9.0791,4.4767,4.6024,1.090008963009212,5.7747,0.7136517189630238,-0.4000000000000635,20
pre,20.0,10.1257,4.9799,5.1458,36.5578,18.1879,18.3699,3.6116714001048087,5.0436,0.16430735522068834,-0.4000000000000635,20
post,20.0,7.8559,3.937,3.9189,8.7733,4.4409,4.3324,1.1016354051546875,5.7003,0.7262782912986363,-0.4000000000000635,91
pre,20.0,9.2424,4.6292,4.6132,28.582,14.0764,14.5056,2.9157086239828995,4.6144,0.2324390421871435,-0.4000000000000635,91
post,20.0,8.1535,4.2319,3.9216,9.1612,4.6949,4.4663,1.110231166516262,5.8838,0.7148017900589534,-0.4000000000000635,96
pre,20.0,9.8393,5.0121,4.8272,29.6075,14.5497,15.0578,2.907271617678811,4.4435,0.19449280374325692,-0.4000000000000635,96
post,20.0,7.7341,3.8796,3.8545,8.5693,4.2228,4.3465,1.093426943422315,5.6383,0.7245978379511403,-0.4000000000000635,98
pre,20.0,9.351,4.5686,4.7824,28.3552,14.6351,13.7201,2.957728821730578,4.496,0.19897907956269176,-0.4000000000000635,98
post,20.0,7.9584,3.7848,4.1736,8.8283,4.1607,4.6676,1.0934182415096176,5.6917,0.7189740297284394,-0.4000000000000635,81
pre,20.0,9.8119,4.6819,5.13,32.8892,12.7656,20.1236,3.382190915374949,7.8676,0.2839618267136585,-0.4000000000000635,81
post,20.0,8.0667,3.8472,4.2195,9.4259,4.4178,5.0081,1.1472630166950342,6.0045,0.6992404240733993,-0.4000000000000635,75
pre,20.0,10.1615,4.9327,5.2288,81.2068,39.8147,41.3921,9.109058607663618,4.6404,0.059144640588172585,-0.4000000000000635,75
post,20.0,8.002,4.0891,3.9129,8.8121,4.4848,4.3273,1.0881678577818519,5.6697,0.7238301452792314,-0.4000000000000635,80
pre,20.0,9.5968,4.9109,4.6859,26.6107,13.383,13.2277,2.805104828431323,5.3679,0.2384205399998955,-0.4000000000000635,80
post,20.0,8.1874,4.0312,4.1562,9.2158,4.2982,4.9176,1.1085214948747968,5.7446,0.6862526791318796,-0.4000000000000635,93
pre,20.0,9.9438,4.9533,4.9905,57.544,29.1245,28.4195,6.214541737087513,6.0424,0.11486208456283811,-0.4000000000000635,93
post,20.0,8.1651,4.1015,4.0636,9.4455,4.5598,4.8857,1.1412647213685372,5.9529,0.7056209225565179,-0.4000000000000635,61
pre,20.0,10.1414,4.8662,5.2752,50.0378,24.5647,25.4731,4.9403965970244075,5.0682,0.13040455211558452,-0.4000000000000635,61
post,20.0,8.0775,4.2368,3.8407,9.1515,4.6816,4.4699,1.120478681708984,5.7781,0.7034608711279761,-0.4000000000000635,4
pre,20.0,10.2564,5.4674,4.789,47.9708,25.9715,21.9993,4.453465145537562,5.5004,0.14432802232038744,-0.4000000000000635,4
post,20.0,7.9435,4.1896,3.7539,8.7779,4.4453,4.3326,1.0931702594600814,5.6063,0.7119481911404276,-0.4000000000000635,18
pre,20.0,9.8255,5.156,4.6695,67.2726,35.272,32.0006,7.584535220281403,5.5556,0.09349925396052075,-0.4000000000000635,18
post,20.0,8.6713,4.4525,4.2188,10.023,5.3229,4.7001,1.1340996481047994,6.1326,0.672505597107715,-0.4000000000000635,65
pre,20.0,10.2683,5.2033,5.065,54.2003,25.9928,28.2075,5.258965036304208,4.8163,0.12478315393417858,-0.4000000000000635,65
post,20.0,8.2298,3.919,4.3108,9.189,4.3319,4.8571,1.1010038848961186,5.7756,0.7061699301812743,-0.4000000000000635,44
pre,20.0,10.1885,4.9547,5.2338,68.3024,32.0973,36.2051,6.4411586603073765,6.1176,0.12468844063374104,-0.4000000000000635,44
post,20.0,8.1449,4.0533,4.0916,8.7423,4.2849,4.4574,1.0618707432405148,5.6689,0.7222669924657218,-0.4000000000000635,23
pre,20.0,9.9685,4.9491,5.0194,38.399,19.5189,18.8801,3.7856564349854454,4.8216,0.15887170608687873,-0.4000000000000635,23
post,20.0,7.9238,4.0134,3.9104,9.0271,4.6299,4.3972,1.1281453880650443,5.7561,0.7106461867215859,-0.4000000000000635,57
pre,20.0,9.6379,4.73,4.9079,32.5396,16.608,15.9316,3.1800933077345874,5.0926,0.23317318291596154,-0.4000000000000635,57
post,20.0,7.9945,3.8905,4.104,8.7502,4.1407,4.6095,1.0818648142957354,5.6764,0.7294327559840369,-0.4000000000000635,31
pre,20.0,9.8623,4.8934,4.9689,46.5516,23.0914,23.4602,4.94793097946798,4.2606,0.10355753524233474,-0.4000000000000635,31
post,20.0,8.3103,4.0353,4.275,9.1324,4.3993,4.7331,1.0839569548616832,5.676,0.7013358038368727,-0.4000000000000635,37
pre,20.0,10.2124,4.8991,5.3133,51.0203,25.6705,25.3498,4.844664447885885,4.6333,0.1198941555042599,-0.4000000000000635,37
post,20.0,8.2595,4.1907,4.0688,9.5243,4.7818,4.7425,1.1359709050887703,5.9739,0.6919057246324887,-0.4000000000000635,52
pre,20.0,10.2167,5.0988,5.1179,66.1385,32.4702,33.6683,6.241832338300079,5.3865,0.12674763423668536,-0.4000000000000635,52
post,20.0,8.0964,4.1276,3.9688,8.6545,4.4193,4.2352,1.056091328805072,5.5657,0.7218408018536431,-0.4000000000000635,60
pre,20.0,10.3366,5.2009,5.1357,61.3426,33.3289,28.0137,6.190290262393335,6.4194,0.13058751488767154,-0.4000000000000635,60
post,20.0,8.0476,3.948,4.0996,8.9418,4.4155,4.5263,1.098629547370195,5.7648,0.7204402346183587,-0.4000000000000635,29
pre,20.0,9.8141,4.9409,4.8732,37.2321,18.7212,18.5109,3.7465914817138715,5.2037,0.1889844227570689,-0.4000000000000635,29
post,20.0,8.1294,4.3154,3.814,9.1292,4.9173,4.2119,1.107048874046298,5.815,0.7034899701801571,-0.4000000000000635,82
pre,20.0,10.0998,5.2468,4.853,56.2318,28.4831,27.7487,5.411870137123592,4.798,0.12599190712203495,-0.4000000000000635,82
post,20.0,8.0327,4.2901,3.7426,9.0127,4.8748,4.1379,1.1038318882673837,5.9257,0.7277585425882588,-0.4000000000000635,69
pre,20.0,9.6031,5.0716,4.5315,54.715,29.5841,25.1309,6.038246737167672,6.639,0.13601211626857904,-0.4000000000000635,69
post,20.0,8.0417,4.1845,3.8572,9.103,4.7819,4.3211,1.1201284439818653,5.8526,0.7165065131517073,-0.4000000000000635,26
pre,20.0,10.0552,5.4192,4.636,50.3679,29.8068,20.5611,5.088431777081868,9.5177,0.2175042429406108,-0.4000000000000635,26
post,20.0,8.5205,4.0871,4.4334,9.4663,4.4392,5.0271,1.0974731583247053,6.0137,0.7113217372884884,-0.4000000000000635,13
pre,20.0,10.4673,5.0558,5.4115,94.2499,44.8628,49.3871,8.948034060349352,6.5347,0.10917322312806084,-0.4000000000000635,13
post,20.0,8.1519,4.383,3.7689,9.3322,5.0449,4.2873,1.1260145740216196,5.889,0.7025345405520677,-0.4000000000000635,92
pre,20.0,9.9521,5.1995,4.7526,40.5399,21.9767,18.5632,3.9849115296434405,5.9493,0.18237851643003183,-0.4000000000000635,92
post,20.0,8.3237,4.173,4.1507,9.6305,4.9725,4.658,1.1364767804158658,6.0801,0.7022813670444242,-0.4000000000000635,27
pre,20.0,10.3449,5.1971,5.1478,70.8406,36.2145,34.6261,6.718213362098241,5.5826,0.10885141398343465,-0.4000000000000635,27
post,20.0,7.9528,3.7026,4.2502,8.7257,4.116,4.6097,1.0815144934462724,5.6561,0.7198752527157387,-0.4000000000000635,6
pre,20.0,10.2617,4.9998,5.2619,68.41,34.7192,33.6908,6.38677741292765,4.7214,0.11701523293824989,-0.4000000000000635,6
post,20.0,8.0158,3.9897,4.0261,9.0257,4.57,4.4557,1.109643422713416,5.8075,0.7099781397579108,-0.4000000000000635,87
pre,20.0,9.758,4.7538,5.0042,52.3613,25.4144,26.9469,5.367217786560917,4.9999,0.12254661722674938,-0.4000000000000635,87
post,20.0,8.1349,4.08,4.0549,9.2208,4.719,4.5018,1.1184330925381365,5.8696,0.7091789134638004,-0.4000000000000635,7
pre,20.0,9.7628,4.8124,4.9504,27.939,13.2818,14.6572,2.8961528467419977,5.1856,0.21845695918920235,-0.4000000000000635,7
post,20.0,7.885,3.877,4.008,8.7998,4.3068,4.493,1.1011395078090502,5.6036,0.7027921194380753,-0.4000000000000635,33
pre,20.0,10.0179,4.9671,5.0508,75.5043,38.3743,37.13,8.395071427716308,4.6841,0.06654869301402672,-0.4000000000000635,33
post,20.0,8.1471,4.0131,4.134,9.0106,4.3177,4.6929,1.0922982192119524,5.9048,0.7289494904419155,-0.4000000000000635,38
pre,20.0,9.8908,4.7788,5.112,33.2925,17.0409,16.2516,3.377902579346741,5.0893,0.1930891960108872,-0.4000000000000635,38
post,20.0,8.1747,4.1864,3.9883,8.7958,4.4871,4.3087,1.0610971817272083,5.657,0.7142928991540264,-0.4000000000000635,71
pre,20.0,10.0657,5.3149,4.7508,53.4852,28.5406,24.9446,5.22213809530245,5.4544,0.13075635700101146,-0.4000000000000635,71
post,20.0,8.3264,3.8943,4.4321,9.503,4.353,5.15,1.1197994515228296,6.0808,0.7071724756312243,-0.4000000000000635,10
pre,20.0,10.3417,4.907,5.4347,69.8044,33.118,36.6864,6.8437405103012185,5.8828,0.09042035859640031,-0.4000000000000635,10
post,20.0,7.9927,3.8764,4.1163,8.9858,4.3833,4.6025,1.1149062880349698,5.7774,0.7199262038890737,-0.4000000000000635,21
pre,20.0,9.8337,4.5853,5.2484,42.1175,19.3677,22.7498,4.108542316245151,5.4583,0.16796281569344926,-0.4000000000000635,21
post,20.0,8.0111,3.7616,4.2495,8.9629,3.9466,5.0163,1.1040799371038041,5.8603,0.7280002148635989,-0.4000000000000635,97
pre,20.0,9.8803,4.458,5.4223,47.5391,19.6372,27.9019,4.7250831211688205,8.5185,0.20831358709373993,-0.4000000000000635,97
post,20.0,7.8738,3.9994,3.8744,8.9232,4.6127,4.3105,1.1199014256363027,5.5678,0.6985420968730803,-0.4000000000000635,58
pre,20.0,9.5077,4.727,4.7807,40.1584,20.5763,19.5821,4.029264564254126,4.232,0.1548725207103576,-0.4000000000000635,58
post,20.0,8.1009,3.8967,4.2042,8.9655,4.2731,4.6924,1.0916846839356806,5.7679,0.7110714778568574,-0.4000000000000635,45
pre,20.0,10.1992,5.0299,5.1693,38.0501,17.4811,20.569,3.5862989329581985,5.6531,0.1903379524671629,-0.4000000000000635,45
post,20.0,8.235,4.0753,4.1597,9.4036,4.6327,4.7709,1.1278363698057525,6.0118,0.7111149030356021,-0.4000000000000635,85
pre,20.0,10.2728,5.093,5.1798,75.5663,35.5345,40.0318,8.116460756204713,5.6825,0.08516545795974603,-0.4000000000000635,85
post,20.0,8.0673,3.7609,4.3064,9.704,4.4108,5.2932,1.1792212334265493,6.1128,0.6892332315862276,-0.4000000000000635,32
pre,20.0,9.6164,4.3729,5.2435,36.5704,14.9881,21.5823,3.8067391550029064,7.8418,0.24598185313827908,-0.4000000000000635,32
post,20.0,8.1143,3.9439,4.1704,9.4213,4.7077,4.7136,1.1445641401386395,6.0725,0.720139884826278,-0.4000000000000635,47
pre,20.0,9.7007,4.7077,4.993,31.5236,14.0589,17.4647,3.1650335310391564,5.331,0.21126436250253006,-0.4000000000000635,47
post,20.0,8.1334,4.1037,4.0297,9.1078,4.502,4.6058,1.1056865299417753,5.8788,0.7134638623960368,-0.4000000000000635,48
pre,20.0,9.6595,5.1117,4.5478,29.6314,17.4879,12.1435,2.8998469234397795,6.341,0.26988054112301835,-0.4000000000000635,48
post,20.0,8.1853,4.0338,4.1515,9.2286,4.6781,4.5505,1.111945387511695,5.8654,0.7059499539527707,-0.4000000000000635,1
pre,20.0,9.7994,4.6908,5.1086,31.4952,15.8093,15.6859,3.200960441282491,4.833,0.18785943143725833,-0.4000000000000635,1
post,20.0,8.1468,4.1558,3.991,9.3148,4.656,4.6588,1.124277955352119,6.1272,0.7240537113690717,-0.4000000000000635,73
pre,20.0,10.2769,5.418,4.8589,38.7472,22.6334,16.1138,3.5574654626826367,7.1008,0.22757639312281913,-0.4000000000000635,73
post,20.0,8.2252,4.0799,4.1453,9.0205,4.3563,4.6642,1.0823638092205086,5.8243,0.7219354688246867,-0.4000000000000635,19
pre,20.0,10.6065,5.1252,5.4813,90.7932,43.4985,47.2947,9.038486701351395,5.2584,0.07739080606147271,-0.4000000000000635,19
post,20.0,8.1202,4.168,3.9522,9.0275,4.6436,4.3839,1.0960033175620454,5.7979,0.7149154947020947,-0.4000000000000635,16
pre,20.0,9.7141,4.9937,4.7204,37.9529,19.2328,18.7201,3.855342813714189,4.5607,0.15015079591156202,-0.4000000000000635,16
post,20.0,8.2956,4.2304,4.0652,9.3174,4.7885,4.5289,1.1065626176667962,5.9174,0.7073618139243406,-0.4000000000000635,28
pre,20.0,10.4563,5.4261,5.0302,80.9543,44.2053,36.749,8.494855856559788,7.7847,0.1036253059593581,-0.4000000000000635,28
post,20.0,7.9524,3.9648,3.9876,9.1239,4.4849,4.639,1.1277212956466898,5.9085,0.7163968755702074,-0.4000000000000635,8
pre,20.0,9.6988,4.9644,4.7344,47.9469,24.153,23.7939,4.802978422430423,4.1509,0.12305374931180667,-0.4000000000000635,8
post,20.0,8.2057,4.1798,4.0259,9.3224,4.654,4.6684,1.117061922905431,5.935,0.7073847743218287,-0.4000000000000635,95
pre,20.0,10.0847,4.9376,5.1471,55.6423,26.1109,29.5314,5.709097210128704,5.1041,0.10874782036900991,-0.4000000000000635,95
post,20.0,8.4029,4.2133,4.1896,9.439,4.6276,4.8114,1.106391037273593,5.9492,0.7010727193338896,-0.4000000000000635,89
pre,20.0,10.3277,5.1634,5.1643,67.6561,33.8514,33.8047,7.009556219669451,5.0149,0.08286940938687362,-0.4000000000000635,89
post,20.0,8.2822,4.0614,4.2208,9.516,4.7783,4.7377,1.1313611479530605,6.008,0.7022540055420275,-0.4000000000000635,90
pre,20.0,10.3711,4.9829,5.3882,50.3729,24.0652,26.3077,4.714502010045611,5.4451,0.12553638810901835,-0.4000000000000635,90
