gamma,replicate,assort_type_final,assort_type_initial,assort_thresh_final,assort_thresh_initial
-0.5,17,0.345781655,0.042067434,-0.107214783,0.00014608
-0.5,18,0.377382286,-0.024242813,-0.137624349,-0.006030312
-0.5,19,0.31731973,-0.055237428,-0.136349735,-0.049465963
-0.5,20,0.443995717,0.012313265,-0.207263383,0.024705608
-0.5,21,0.306458604,-0.102543068,-0.132577822,0.034804554
-0.5,22,0.335,-0.055534364,-0.192076741,-0.027117536
-0.5,23,0.361972631,-0.0201594,-0.152424484,0.013938834
-0.5,24,0.322032838,-0.015158619,-0.092928123,-0.008188692
-0.5,25,0.414282496,-0.017692407,-0.14026291,0.044523843
-0.5,26,0.331238215,0.008208577,-0.129043039,-0.022270892
-0.5,27,0.374526986,0.03990399,-0.148382226,-0.053606478
-0.5,28,0.319727891,-0.037631325,-0.147305508,-0.015437185
-0.5,29,0.344409969,0.009975249,-0.072009363,0.02771765
-0.5,30,0.321939541,-0.008484848,-0.066564731,-0.001977232
-0.5,31,0.398009669,0.019699783,-0.138097401,-0.047780359
-0.5,32,0.359689638,-5.63E-05,-0.141123312,-0.052904505
-0.5,33,0.317029391,0.019846851,-0.115070289,-0.020987426
-0.5,34,0.329932993,-0.063378949,-0.142454632,-0.031423601
-0.5,35,0.404162103,0.024993906,-0.13004423,0.028639055
-0.5,36,0.391577624,0.022486254,-0.106538228,-0.01319077
-0.5,37,0.406363743,-0.030521702,-0.12788818,-0.053735434
-0.5,38,0.37143045,-0.007627528,-0.119004869,0.01290776
-0.5,39,0.292410446,-0.025057659,-0.145852656,-0.017368951
-0.5,40,0.424823852,-0.020006375,-0.143060955,0.007780737
-0.5,41,0.389904673,0.01724049,-0.160001539,0.019635217
-0.5,42,0.384688499,0.062498535,-0.142978836,-0.016697996
-0.5,43,0.32979475,-0.05889145,-0.151372825,-0.029030745
-0.5,44,0.415306486,0.009993812,-0.187421246,-0.030819794
-0.5,45,0.369807003,-0.022501598,-0.12354797,0.038819786
-0.5,46,0.437182536,0.03683632,-0.141485038,-0.00371881
-0.5,47,0.35959975,-0.005905315,-0.17653819,0.025831634
-0.5,48,0.329396457,-0.010764391,-0.092283369,-0.01727693
-0.5,49,0.383838384,0.011534702,-0.153931595,0.019421723
-0.5,50,0.379239568,-0.007690516,-0.19558319,-0.047928767
-0.5,51,0.287472167,-0.045026126,-0.133920364,0.018054065
-0.5,52,0.364936494,0.032244452,-0.078449888,-0.013197277
-0.5,53,0.377499027,-0.000306344,-0.116300141,0.077377899
-0.5,54,0.355080544,-0.006232635,-0.179328301,-0.005194306
-0.5,55,0.374683433,0.037426303,-0.144505899,-0.006949792
-0.5,56,0.33279405,-0.030160963,-0.135073398,0.011874203
-0.5,57,0.324848091,-0.015228426,-0.091581488,0.071968716
-0.5,58,0.401354154,0.058092638,-0.135116134,0.018708536
-0.5,59,0.347270525,0.032462206,-0.115447964,-0.03595009
-0.5,60,0.371980903,-0.018341723,-0.152013401,-0.074948677
-0.5,61,0.347050077,-0.02,-0.143607116,-0.054596527
-0.5,62,0.30047904,-0.020637899,-0.169585401,0.023270127
-0.5,63,0.374902328,-0.032540334,-0.176094615,-0.009042994
-0.5,64,0.367475292,-0.015228426,-0.140829862,-0.039444593
-0.5,65,0.4064349,0.052380067,-0.132547049,-0.009339261
-0.5,66,0.373416962,0.03970591,-0.194526328,0.004519481
-0.5,67,0.41650715,0.044785077,-0.156478561,0.053372514
-0.5,68,0.386040888,0.039513754,-0.243090348,0.015285271
-0.5,69,0.327372549,0.039273451,-0.119236046,-0.039643535
-0.5,70,0.386993312,0.012053881,-0.137118392,0.026063937
-0.5,71,0.266902664,-0.014670443,-0.109411178,0.010273147
-0.5,72,0.299014239,-0.013198157,-0.141193602,-0.052129847
-0.5,73,0.343950321,0.042426686,-0.126914122,-0.052871304
-0.5,74,0.381447494,0.054769169,-0.113893823,-0.015658958
-0.5,75,0.393772389,0.028244767,-0.148071535,-0.066117363
-0.5,76,0.342326333,0.029611845,-0.165303787,-0.000337069
-0.5,77,0.384446001,-0.012628161,-0.142653203,0.000206109
-0.5,78,0.379965123,0.090759657,-0.109298353,0.0534587
-0.5,79,0.314892952,0.029702846,-0.088066471,0.011971903
-0.5,80,0.31603696,-0.020408163,-0.107911169,0.031295715
-0.5,81,0.304930493,0.021030015,-0.149105331,0.006069473
-0.5,82,0.289715886,0.014605842,-0.166476472,-0.032790535
-0.5,83,0.296302615,-0.072501676,-0.175284506,0.019876941
-0.5,84,0.312258216,-0.002626895,-0.149361989,-0.019079579
-0.5,85,0.303742385,-0.005226176,-0.143217784,-0.014489015
-0.5,86,0.397159961,0.052427451,-0.178023278,-0.069840777
-0.5,87,0.34908465,0.024506156,-0.117556303,-0.000358785
-0.5,88,0.342326333,0.004246962,-0.127725515,0.003155196
-0.5,89,0.311125079,0.034511221,-0.137536961,0.023522911
-0.5,90,0.342431373,-0.000625391,-0.12485791,-0.033568705
-0.5,91,0.357056972,-0.025641026,-0.150135555,-0.001552865
-0.5,92,0.437351426,0.027157985,-0.205308201,-0.058667784
-0.5,93,0.39734086,0.01490149,-0.146482979,0.044390081
-0.5,94,0.354091691,-0.033211948,-0.176036758,-0.073357011
-0.5,95,0.387284592,0.027316102,-0.11508925,-0.005162767
-0.5,96,0.382421838,0.017375637,-0.128526566,-0.025109676
-0.5,97,0.449899918,0.03683632,-0.174698865,-0.003471727
-0.5,98,0.321837732,-0.00040016,-0.151665129,-0.002803527
-0.5,99,0.387077658,0.019975499,-0.132043346,-0.027204084
-0.6,0,0.457478808,0.028634017,-0.21643192,-0.002200279
-0.6,1,0.411616505,0.037426303,-0.138356855,0.051845873
-0.6,2,0.437478026,0.077383231,-0.13683635,-0.051237219
-0.6,3,0.36177302,0.049786202,-0.142689986,-0.019225546
-0.6,4,0.343358396,-0.020006375,-0.109963844,-0.028001735
-0.6,5,0.355614149,-0.010511571,-0.139888002,-0.077782443
-0.6,6,0.372348171,-0.03510351,-0.15574036,-0.034705233
-0.6,7,0.409907798,-2.50E-05,-0.164366913,-0.049865318
-0.6,8,0.399985,0.013958494,-0.13389614,0.008434441
-0.6,9,0.308599915,-0.015514104,-0.115528766,-0.064516988
-0.6,10,0.302694534,0.00490049,-0.135699845,-0.031091776
-0.6,11,0.386801529,0.018011473,-0.094916227,0.023795252
-0.6,12,0.286803519,-0.016429354,-0.149846501,-0.043225288
-0.6,13,0.348197082,-0.018037168,-0.209032429,-0.047475666
-0.6,14,0.404162103,0.039513754,-0.184285883,-0.120139844
-0.6,15,0.414908579,0.007498449,-0.161439382,-0.055082239
-0.6,16,0.367499012,-0.022539943,-0.184367214,-0.022033536
-0.6,17,0.355460637,0.04990499,-0.107620223,-0.006514308
-0.6,18,0.354448762,0.001187498,-0.163355012,-0.018387558
-0.6,19,0.289995562,-0.070167214,-0.085025578,-0.004381986
-0.6,20,0.337043181,0.036703775,-0.102501519,0.02861527
-0.6,21,0.337416142,-0.037501621,-0.152478372,-0.03606471
-0.6,22,0.3813158,0.042163261,-0.124775033,-0.020905651
-0.6,23,0.316153363,-0.037968708,-0.0610205,-0.036432151
-0.6,24,0.37084399,0.004886272,-0.175335904,0.021620607
-0.6,25,0.444413161,-0.002689571,-0.167827225,-0.002528485
-0.6,26,0.372491176,-0.021436395,-0.114429026,-0.056750188
-0.6,27,0.389022436,0.028634017,-0.167516852,-0.071562518
-0.6,28,0.37192242,0.023837867,-0.151409551,0.008912357
-0.6,29,0.32959363,-0.065666041,-0.092340744,-0.011138508
-0.6,30,0.325365414,-0.025160181,-0.151118137,0.029233505
-0.6,31,0.363408521,-0.035058222,-0.14652943,-0.017811632
-0.6,32,0.347327654,0.052486676,-0.133916762,-0.016406471
-0.6,33,0.352450422,0.021691367,-0.159932896,0.006415282
-0.6,34,0.33226525,-0.030057941,-0.099914749,0.077041411
-0.6,35,0.409553475,0.01896378,-0.133457633,0.053474222
-0.6,36,0.372145851,-0.01510151,-0.122268519,0.002340808
-0.6,37,0.332373777,0.044785077,-0.089575032,-0.061439602
-0.6,38,0.284928493,-0.012501582,-0.13484455,-0.049136705
-0.6,39,0.393905241,0.00731232,-0.16763374,-0.020102409
-0.6,40,0.331947813,0.008785763,-0.138491774,-0.000562387
-0.6,41,0.377278819,-0.005284024,-0.204767791,-0.010129993
-0.6,42,0.294960342,-0.008484848,-0.16594133,-0.030090126
-0.6,43,0.345781655,0.012498457,-0.159418416,-0.027849382
-0.6,44,0.357274042,0.044994031,-0.164229029,-0.032988782
-0.6,45,0.317191669,-0.017628794,-0.13185973,-0.027173982
-0.6,46,0.440884681,0.072255017,-0.214939988,-0.011324942
-0.6,47,0.374543742,0.01724049,-0.114331353,-0.029816071
-0.6,48,0.317191669,-0.032540334,-0.118709737,-0.007696358
-0.6,49,0.3279671,-0.079336559,-0.193402315,-0.093868025
-0.6,50,0.398009669,-0.005006281,-0.171948902,-0.046531502
-0.6,51,0.348958333,-0.02796419,-0.162091404,0.024017485
-0.6,52,0.339962873,0,-0.151544082,-0.021510382
-0.6,53,0.344077609,-0.032863116,-0.153639214,0.014406281
-0.6,54,0.279927993,0.01,-0.118119449,0.028812976
-0.6,55,0.399545907,0.034782826,-0.128654669,0.015570088
-0.6,56,0.347843809,-0.055006594,-0.146282432,-0.031692668
-0.6,57,0.439239705,0.001362489,-0.240283856,-0.09105189
-0.6,58,0.368575348,0.013421474,-0.181073011,-0.087033502
-0.6,59,0.387476073,0.001812186,-0.160435923,-0.001381575
-0.6,60,0.304982625,0.013958494,-0.163450109,-0.073196669
-0.6,61,0.28628557,-0.059528003,-0.119117722,0.064837855
-0.6,62,0.348370927,-0.030025751,-0.16626459,-0.020296157
-0.6,63,0.354208906,-0.033082723,-0.140341836,-0.02664782
-0.6,64,0.387154317,0.079856228,-0.171325693,-0.001614966
-0.6,65,0.420666954,0.033253815,-0.202658281,-0.031053985
-0.6,66,0.440400628,0.008781381,-0.177025537,-0.033982127
-0.6,67,0.363244944,-0.012628161,-0.114163051,0.029410277
-0.6,68,0.336503719,0.066973715,-0.086714012,0.01088203
-0.6,69,0.39,-0.00488818,-0.165245743,-0.026774515
-0.6,70,0.357474901,-0.052514801,-0.154748262,0.027239408
-0.6,71,0.319961748,-0.010227301,-0.110693303,-0.022790758
-0.6,72,0.369996062,-0.095438175,-0.181273883,-0.023037146
-0.6,73,0.335345619,-0.05287015,-0.105854076,0.042250455
-0.6,74,0.367419939,0.017486183,-0.132397657,0.049191678
-0.6,75,0.359935994,0.022315156,-0.120482421,0.001466022
-0.6,76,0.364805472,-2.50E-05,-0.19751639,-0.007984924
-0.6,77,0.352377559,0.02,-0.084046173,0.075003914
-0.6,78,0.342375668,-0.002501566,-0.075638502,0.041304419
-0.6,79,0.375524119,0.007486043,-0.135410489,-0.001796439
-0.6,80,0.352134563,-2.50E-05,-0.157834133,-0.012511465
-0.6,81,0.337855678,0.03490349,-0.04591767,0.042761446
-0.6,82,0.362451188,0.002423623,-0.116203867,-0.018299064
-0.6,83,0.364996031,-0.001602564,-0.125878068,0.026378349
-0.6,84,0.366667762,-0.027861358,-0.139464497,0.014260545
-0.6,85,0.375155858,0.011373893,-0.175101278,-0.03188559
-0.6,86,0.359215038,-0.004422527,-0.156943699,0.000767071
-0.6,87,0.367529412,-0.017539748,-0.121948038,0.000703895
-0.6,88,0.359743898,-0.021436395,-0.117783813,0.007189334
-0.6,89,0.362475097,-0.027630059,-0.166394429,-0.066897322
-0.6,90,0.308092931,-0.027630059,-0.147907011,-0.00198067
-0.6,91,0.404985125,-0.023499511,-0.193934832,0.024206142
-0.6,92,0.377070763,-0.005,-0.098230963,-0.011209284
-0.6,93,0.333097401,0.01215271,-0.108842401,0.013680741
-0.6,94,0.337200705,0.016687231,-0.121392549,0.019875176
-0.6,95,0.374808535,-0.030231802,-0.130648664,0.062315828
-0.6,96,0.311026242,-0.042775358,-0.170426728,-0.114776701
-0.6,97,0.374937494,0.07659824,-0.144841411,-0.011017278
-0.6,98,0.386456017,0.006007458,-0.159513161,-0.034079061
-0.6,99,0.31737094,0.014975374,-0.111494533,0.019901027
-0.7,0,0.299960623,-0.062514942,-0.149500932,0.002936926
-0.7,1,0.35980394,0.017498465,-0.105652559,0.026340377
-0.7,2,0.395,-0.008068614,-0.188341446,0.01578317
-0.7,3,0.382336898,0.01490149,-0.148218904,-0.041984058
-0.7,4,0.336503719,0.024780576,-0.130350373,0.025793943
-0.7,5,0.427477636,0.007461229,-0.173674868,0.026488495
-0.7,6,0.294995594,-0.032772717,-0.189577538,-0.048131572
-0.7,7,0.402424369,-0.025,-0.132605235,-0.00074302
-0.7,8,0.393244177,-0.003065792,-0.155001032,0.062865084
-0.7,9,0.389691031,-0.002539162,-0.139612057,-0.052541738
-0.7,10,0.272244148,-0.067501668,-0.082955999,0.063713756
-0.7,11,0.374095667,0.004975124,-0.157907205,-0.014841347
-0.7,12,0.283549187,-0.012856082,-0.095636907,0.038163094
-0.7,13,0.292366213,-0.07810812,-0.096553051,-0.007338193
-0.7,14,0.34123909,-0.025230677,-0.132532083,-0.009705545
-0.7,15,0.384938494,-0.015057097,-0.180900568,-0.013592849
-0.7,16,0.374609131,0.057251055,-0.178842048,-0.007365725
-0.7,17,0.381896383,0.002049363,-0.174612903,-0.048650327
-0.7,18,0.396135266,0.011373893,-0.156284257,0.008167666
-0.7,19,0.321910455,-0.003819081,-0.134866228,0.010489083
-0.7,20,0.423699722,0.015,-0.166423231,0.034260974
-0.7,21,0.339500497,-0.007539357,-0.094329151,-0.010475214
-0.7,22,0.322261733,0.009603842,-0.119701851,0.006648479
-0.7,23,0.294364928,-0.037501621,-0.130536248,0.039206826
-0.7,24,0.409064263,-0.045235178,-0.168458609,0.018668088
-0.7,25,0.387976497,-0.010056816,-0.152649468,-0.03843683
-0.7,26,0.411830038,-0.027694298,-0.216029107,0.025348569
-0.7,27,0.329986402,-0.062397033,-0.125089651,-0.034081504
-0.7,28,0.371980903,-0.010631645,-0.153290963,-0.005961637
-0.7,29,0.382778001,-0.037100128,-0.135337884,-0.004469581
-0.7,30,0.302472753,-0.073239529,-0.08731126,-0.023325035
-0.7,31,0.379965123,-0.04010401,-0.161376475,-0.033609285
-0.7,32,0.40200572,-0.000225051,-0.149924523,0.0133491
-0.7,33,0.387499043,-0.002764793,-0.155712756,0.010814553
-0.7,34,0.357450805,-0.007577143,-0.174118095,-0.032727608
-0.7,35,0.322414243,-0.040234053,-0.127969804,0.000693822
-0.7,36,0.341750212,0.024945153,-0.167859272,-0.00414649
-0.7,37,0.294889827,-0.020057378,-0.202356268,0.01253012
-0.7,38,0.28839444,0.019699783,-0.086762578,-0.005907625
-0.7,39,0.311466123,-0.051287828,-0.170579725,0.017393403
-0.7,40,0.424078526,0.052380067,-0.16220812,0.018176304
-0.7,41,0.354983875,-0.002514098,-0.143181971,-0.003027097
-0.7,42,0.350845411,-0.06542617,-0.19991387,-0.014789804
-0.7,43,0.324932493,-0.003479961,-0.11760675,0.000596954
-0.7,44,0.291693194,-0.011827614,-0.099619694,-0.033505373
-0.7,45,0.315891071,-0.042540724,-0.137831599,-0.02408515
-0.7,46,0.284637848,-0.022859599,-0.107554865,0.103178815
-0.7,47,0.352474706,-0.023499511,-0.075085211,0.023280853
-0.7,48,0.301582235,-0.043218843,-0.162391807,0.005248515
-0.7,49,0.397491527,-0.067541701,-0.19180768,-0.044566694
-0.7,50,0.369523202,-0.037540529,-0.184219156,-0.022001633
-0.7,51,0.367491105,0.01990199,-0.160288709,-0.050444503
-0.7,52,0.339797813,0.02749848,-0.19024066,-0.010149245
-0.7,53,0.36177302,-0.0120494,-0.170724625,-0.03225831
-0.7,54,0.302184893,-0.06042417,-0.055986424,0.008263337
-0.7,55,0.31310675,-0.053528837,-0.158589125,0.000492525
-0.7,56,0.365,-0.005760606,-0.176260105,-0.029750166
-0.7,57,0.295270191,-0.032846784,-0.095263427,-0.030837372
-0.7,58,0.327372549,-0.034259858,-0.094725113,-0.010219754
-0.7,59,0.382221034,-0.027578674,-0.148711743,-0.004367101
-0.7,60,0.349312712,0.009899439,-0.17461271,0.004732887
-0.7,61,0.398914289,0.019848076,-0.110495182,0.006405527
-0.7,62,0.30249891,-0.041881899,-0.119263879,-0.03611935
-0.7,63,0.351111988,0.046712048,-0.175284961,-0.045114164
-0.7,64,0.402424369,0.047379434,-0.125551801,-0.003268141
-0.7,65,0.277408547,-0.042631958,-0.099370063,0.058299219
-0.7,66,0.347490824,0.02990299,-0.141526031,-0.034158494
-0.7,67,0.319655576,0.009498559,-0.171084496,-0.002614484
-0.7,68,0.422499098,-0.002764793,-0.226370974,-0.013585642
-0.7,69,0.365,0.035,-0.10102112,0.017514589
-0.7,70,0.334995844,-0.011238767,-0.08679571,0.029351985
-0.7,71,0.307109166,-0.073548387,-0.138014969,-0.010775854
-0.7,72,0.284888264,-0.07631849,-0.120002533,-0.010170211
-0.7,73,0.368990385,-0.018201605,-0.142618247,0.017220254
-0.7,74,0.375,-0.041881899,-0.118594619,-0.070249704
-0.7,75,0.433125772,-0.01750159,-0.186613821,-0.006851872
-0.7,76,0.377452336,-0.002952896,-0.175393132,-0.003658169
-0.7,77,0.351761616,-0.007690516,-0.082811259,0.051416491
-0.7,78,0.411100443,0.014501091,-0.128984532,0.046571167
-0.7,79,0.33734216,0.005125113,-0.154606648,0.011692766
-0.7,80,0.322117632,-0.047973225,-0.152794512,-0.026921231
-0.7,81,0.306602352,-0.060856617,-0.095885601,0.050846118
-0.7,82,0.444986125,0.034396498,-0.15809691,-0.033622279
-0.7,83,0.399456712,-0.014441705,-0.174097123,-0.038772511
-0.7,84,0.397423736,0.032377535,-0.163797992,-0.026867573
-0.7,85,0.352450422,0.027425537,-0.110054625,0.045832357
-0.7,86,0.369112815,0.03242592,-0.113279747,-0.003809605
-0.7,87,0.331947813,-0.042579823,-0.13836114,0.027692274
-0.7,88,0.424708759,0.013001328,-0.128781877,-0.000721174
-0.7,89,0.285802665,-0.045058785,-0.109383793,0.003592262
-0.7,90,0.394939494,0.047379434,-0.219386214,-0.058625524
-0.7,91,0.34908465,-0.025057659,-0.103645164,-0.032048788
-0.7,92,0.401713815,-0.005402161,-0.200934848,-0.042154099
-0.7,93,0.399939994,-0.004208724,-0.150560238,-0.042731189
-0.7,94,0.332490613,-0.00257676,-0.191068964,-0.050238703
-0.7,95,0.384534554,-0.013489736,-0.11506152,0.023922061
-0.7,96,0.37990311,-0.010227301,-0.171909859,-0.066183521
-0.7,97,0.327414876,0.015,-0.161695491,-0.044149562
-0.7,98,0.321837732,0.011534702,-0.184675303,-0.030095008
-0.7,99,0.352134563,0.019975499,-0.154701013,-0.064821855
-0.8,0,0.377452336,-0.012501582,-0.168077499,-0.055120796
-0.8,1,0.381176297,-0.015310939,-0.13037782,-0.002824877
-0.8,2,0.323473587,-0.012628161,-0.09319732,-0.017508494
-0.8,3,0.33934729,-0.025314002,-0.154974254,0.023766924
-0.8,4,0.38998475,-0.042866633,-0.145352181,-0.016618401
-0.8,5,0.343670934,0.02323572,-0.14645829,0.057920745
-0.8,6,0.347242098,0.024506156,-0.133597811,-0.061250451
-0.8,7,0.388471178,-2.50E-05,-0.093456049,0.04398529
-0.8,8,0.329580988,-0.015228426,-0.130363441,-0.030039708
-0.8,9,0.32,0.042462596,-0.106653703,-0.025479011
-0.8,10,0.369936994,-0.040650407,-0.10779334,0.022805394
-0.8,11,0.35877186,-0.043519062,-0.093716743,0.009526751
-0.8,12,0.324172111,-0.007854324,-0.106934963,0.070330218
-0.8,13,0.388888889,0.024701315,-0.228135379,-0.015338059
-0.8,14,0.346518757,0.011819082,-0.198721139,-0.049299738
-0.8,15,0.333333333,-0.027861358,-0.099813591,-0.021644212
-0.8,16,0.289715886,-0.040234053,-0.159253867,-0.006263168
-0.8,17,0.309153713,-0.005006281,-0.142858125,-0.044145563
-0.8,18,0.299785559,0.017056139,-0.075548423,0.024832557
-0.8,19,0.39180723,0.007498449,-0.130544959,0.02528379
-0.8,20,0.361541314,-0.072515082,-0.208396623,0.049464406
-0.8,21,0.367277559,-0.00257676,-0.128390122,-0.008798311
-0.8,22,0.382151495,0.041959605,-0.167663111,0.021407318
-0.8,23,0.360402033,0.016379595,-0.114829088,0.018003173
-0.8,24,0.338660788,-0.075060472,-0.180652129,-0.007887702
-0.8,25,0.410528579,0.021385297,-0.152427345,-0.008748358
-0.8,26,0.37990311,0.012461424,-0.19509316,-0.044136207
-0.8,27,0.387499043,-0.017628794,-0.170027675,-0.014848157
-0.8,28,0.362475097,0.024780576,-0.136878193,-0.048211567
-0.8,29,0.317259974,-0.05889145,-0.107782025,-0.067170677
-0.8,30,0.360476508,-0.047580205,-0.131492956,-0.003119748
-0.8,31,0.392491457,-0.002952896,-0.165260751,-0.034712501
-0.8,32,0.372475487,0.049976249,-0.122478649,0.026676861
-0.8,33,0.332123276,-0.016626603,-0.109650911,0.012178473
-0.8,34,0.388576229,0.034166365,-0.191368816,0.013288565
-0.8,35,0.356871945,-0.040526767,-0.174868948,-0.035411518
-0.8,36,0.334850341,-0.027578674,-0.095557136,0.043773201
-0.8,37,0.29894103,-0.043218843,-0.165810058,-0.071183707
-0.8,38,0.327263491,-0.003329314,-0.149709576,0.00367596
-0.8,39,0.414703694,0.059288587,-0.182395861,-0.013078504
-0.8,40,0.339302138,-0.050006563,-0.132286401,-0.001054635
-0.8,41,0.397423736,0.004975124,-0.11576023,0.055331671
-0.8,42,0.322473534,-0.020006375,-0.125847245,0.018607983
-0.8,43,0.371464488,0.06504428,-0.111165024,-0.000564386
-0.8,44,0.326210324,0.022376269,-0.139252308,-0.006348616
-0.8,45,0.30998275,-0.037540529,-0.160972735,0.001696961
-0.8,46,0.405939663,-0.060059628,-0.17128529,-0.029860785
-0.8,47,0.364602877,-0.06042417,-0.12192645,0.048778349
-0.8,48,0.375696348,-0.008484848,-0.183820706,0.043725145
-0.8,49,0.307109166,-0.000306344,-0.148148601,0.006009106
-0.8,50,0.417477245,0.012313265,-0.173661419,-0.056458663
-0.8,51,0.40245425,-0.011238767,-0.132952569,-0.014009338
-0.8,52,0.372420572,0.032377535,-0.110043056,0.004692608
-0.8,53,0.387491387,0.036956783,-0.10117881,-0.002613377
-0.8,54,0.373586655,-0.04010401,-0.153726716,-0.057438166
-0.8,55,0.367491105,-0.060324724,-0.132628463,0.041828517
-0.8,56,0.38998475,-0.012539552,-0.182526295,-0.032478156
-0.8,57,0.38982189,-0.010511571,-0.155049193,0.016915992
-0.8,58,0.334296851,0.014944591,-0.076685493,0.008465268
-0.8,59,0.404966529,0.034993969,-0.165647899,-0.038198248
-0.8,60,0.336503719,-0.033354132,-0.177403415,0.01148804
-0.8,61,0.318295739,0.002498441,-0.122698992,-0.006351317
-0.8,62,0.275778843,-0.017768755,-0.10173571,0.006150427
-0.8,63,0.286687492,-0.050164088,-0.097329376,0.022231824
-0.8,64,0.33575532,-0.088599181,-0.114940325,0.024412858
-0.8,65,0.24452783,-0.008194709,-0.039998226,0.091205338
-0.8,66,0.452687605,0.009845288,-0.151739252,0.03231755
-0.8,67,0.333934295,-0.035524234,-0.129895895,0.018704495
-0.8,68,0.352669611,-0.040650407,-0.134031149,-0.035753448
-0.8,69,0.332473925,-0.022501598,-0.180086574,0.052789296
-0.8,70,0.349857781,-0.040058503,-0.11268743,0.0392993
-0.8,71,0.338942308,-0.052580588,-0.178552088,-0.072362532
-0.8,72,0.284552846,-0.025057659,-0.120511024,-0.034741208
-0.8,73,0.365667373,0.050885022,-0.087459501,0.001956472
-0.8,74,0.375860659,-0.045163307,-0.141137447,0.0231115
-0.8,75,0.381038647,-0.01,-0.164460963,-0.038370494
-0.8,76,0.456575329,0.051846663,-0.156078434,0.016196224
-0.8,77,0.374119856,-6.25E-06,-0.143211938,-0.038696172
-0.8,78,0.311827957,-0.004208724,-0.132599118,-0.01819382
-0.8,79,0.412234587,-0.000225051,-0.111083076,0.013788339
-0.8,80,0.402476659,0.074716632,-0.215058525,-0.110183245
-0.8,81,0.439655375,0.004601841,-0.134029571,0.022101568
-0.8,82,0.449944994,0.062076469,-0.17208246,-0.011771289
-0.8,83,0.278488357,-0.035414166,-0.145497003,-0.077948055
-0.8,84,0.33575532,-0.017514309,-0.141024296,0.02174315
-0.8,85,0.371005154,-0.04146456,-0.150588291,-0.011727374
-0.8,86,0.349414473,-0.012767434,-0.121535047,-0.022126354
-0.8,87,0.354673303,-0.005157056,-0.190918523,-0.048921217
-0.8,88,0.392286351,0.012461424,-0.107480723,-0.008216951
-0.8,89,0.325728985,0.009944309,-0.113604389,0.058370813
-0.8,90,0.395231172,0.015393866,-0.194990257,-0.005608974
-0.8,91,0.354802408,0.004377736,-0.147738656,-0.067118963
-0.8,92,0.2524708,-0.055,-0.120740419,0.026075355
-0.8,93,0.35959975,-0.065106511,-0.098790652,-0.027248615
-0.8,94,0.259995375,-0.062700917,-0.160934437,-0.041833518
-0.8,95,0.334496713,0.009993812,-0.211403782,-0.056086674
-0.8,96,0.374984375,-0.007627528,-0.160319825,-0.023239343
-0.8,97,0.414703694,-0.033082723,-0.15262814,-0.015884831
-0.8,98,0.349898422,0.02746201,-0.188190284,0.008687892
-0.8,99,0.339735894,0.032462206,-0.124940827,-0.026524238
-0.9,0,0.308599915,-0.020771959,-0.183111368,0.006700997
-0.9,1,0.260363143,-0.05754131,-0.105932662,-0.05087585
-0.9,2,0.354899203,-0.033082723,-0.163968473,-0.064134663
-0.9,3,0.299842465,-0.083246424,-0.123457536,0.010915158
-0.9,4,0.324932493,0.009845288,-0.144255578,0.090998823
-0.9,5,0.373998397,0.006007458,-0.127929071,-0.00182357
-0.9,6,0.357490965,-0.00510051,-0.143295396,0.017730714
-0.9,7,0.39999625,0.034511221,-0.142191837,-0.000351095
-0.9,8,0.327120454,-0.008068614,-0.128712053,-0.04204075
-0.9,9,0.381521056,-0.080108011,-0.157507634,-0.027864034
-0.9,10,0.349670771,0.006007458,-0.145922594,-0.01750286
-0.9,11,0.336079833,-0.004422527,-0.085905078,0.041289377
-0.9,12,0.309270417,-0.038739462,-0.070601822,0.008161603
-0.9,13,0.342474315,-0.030231802,-0.096603498,-0.027032227
-0.9,14,0.302254699,-0.037864874,-0.12080429,0.030434805
-0.9,15,0.35839599,-0.000756822,-0.179820848,-0.00199319
-0.9,16,0.317832983,0.012375004,-0.108921162,0.025020485
-0.9,17,0.304474008,0.037245773,-0.115415311,-0.010619681
-0.9,18,0.297182634,-0.040787095,-0.193551864,-0.033472337
-0.9,19,0.419941994,0.039994,-0.167228428,-0.011895415
-0.9,20,0.387491387,0.01215271,-0.183482224,-0.075340597
-0.9,21,0.316721703,-0.015634772,-0.109836818,0.037669984
-0.9,22,0.394621639,0.006939852,-0.132108964,-0.01317044
-0.9,23,0.411763778,0.009250746,-0.17747376,-0.03849609
-0.9,24,0.389904673,0.001812186,-0.191114654,-0.066342344
-0.9,25,0.381687499,0.009603842,-0.149949708,-0.062731899
-0.9,26,0.289995562,-0.022859599,-0.110237129,0.002527435
-0.9,27,0.389904673,0.033253815,-0.153592752,-0.038336453
-0.9,28,0.404996281,0.044976124,-0.168700858,-0.048618651
-0.9,29,0.39999625,0.062428217,-0.153977785,0.033353341
-0.9,30,0.352263312,-0.035025876,-0.162958518,-0.037435671
-0.9,31,0.346755914,-0.025006406,-0.124718684,-0.055839925
-0.9,32,0.266894042,-0.060006625,-0.137733988,0.007248864
-0.9,33,0.327263491,-0.010153231,-0.144342583,0.005170089
-0.9,34,0.319574734,-0.04010401,-0.0678293,-0.004686411
-0.9,35,0.332498957,-0.01010101,-0.169244956,-0.02327709
-0.9,36,0.374609131,0.007237849,-0.173783343,-0.016789932
-0.9,37,0.41,0.007498449,-0.187943994,-0.018676206
