gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.9,0,0,8,6,6,5,1,1,2,0
-0.9,0,1,2,4,7,8,2,1,0,3
-0.9,0,2,6,4,8,7,1,1,3,1
-0.9,0,3,12,6,5,3,1,0,5,0
-0.9,0,4,0,3,2,3,0,2,0,1
-0.9,0,5,14,10,6,4,2,0,2,0
-0.9,0,6,0,1,7,8,0,1,0,0
-0.9,0,7,7,5,7,7,0,0,2,0
-0.9,0,8,10,7,0,3,1,0,2,0
-0.9,0,9,4,4,3,7,2,0,0,2
-0.9,0,10,6,9,2,6,2,1,0,4
-0.9,0,11,4,9,2,3,1,1,1,6
-0.9,0,12,8,4,8,8,3,0,1,0
-0.9,0,13,12,8,4,5,3,1,2,0
-0.9,0,14,8,6,2,3,1,0,1,0
-0.9,0,15,8,5,7,5,2,0,2,1
-0.9,0,16,10,2,8,7,2,0,6,0
-0.9,0,17,2,5,5,7,1,1,0,3
-0.9,0,18,2,6,4,6,2,2,0,4
-0.9,0,19,0,2,6,6,0,1,0,1
-0.9,0,20,11,7,4,1,3,0,2,1
-0.9,0,21,2,5,5,7,1,0,0,4
-0.9,0,22,10,7,5,4,1,0,2,0
-0.9,0,23,3,2,5,3,3,0,0,2
-0.9,0,24,0,2,7,3,0,2,0,0
-0.9,0,25,9,6,5,3,2,0,1,0
-0.9,0,26,2,3,9,11,1,1,0,1
-0.9,0,27,11,6,4,5,1,0,4,0
-0.9,0,28,5,6,4,9,3,1,0,3
-0.9,0,29,17,15,8,3,2,0,1,1
-0.9,0,30,1,3,3,5,0,0,0,2
-0.9,0,31,9,6,3,8,1,0,2,0
-0.9,0,32,4,8,8,9,1,1,0,4
-0.9,0,33,0,4,3,5,0,3,0,1
-0.9,0,34,5,5,2,4,1,0,0,1
-0.9,0,35,5,3,3,1,5,1,0,2
-0.9,0,36,0,4,4,1,0,0,0,4
-0.9,0,37,10,3,2,3,4,0,3,0
-0.9,0,38,0,2,11,8,0,1,0,1
-0.9,0,39,5,4,6,7,3,0,1,3
-0.9,0,40,1,2,5,4,1,1,0,1
-0.9,0,41,6,6,3,4,2,2,1,1
-0.9,0,42,1,2,10,7,0,0,0,1
-0.9,0,43,3,2,1,2,2,1,1,1
-0.9,0,44,8,3,6,4,2,0,3,0
-0.9,0,45,12,10,4,2,2,0,1,1
-0.9,0,46,0,7,4,2,0,1,0,6
-0.9,0,47,9,6,7,5,2,0,1,0
-0.9,0,48,11,6,8,6,3,0,2,0
-0.9,0,49,2,6,5,5,0,0,0,4
-0.9,0,50,5,9,9,10,0,3,1,2
-0.9,0,51,6,5,6,2,0,0,1,0
-0.9,0,52,11,9,6,6,1,0,2,1
-0.9,0,53,2,2,2,3,1,0,0,1
-0.9,0,54,10,7,2,1,1,0,2,0
-0.9,0,55,4,5,0,5,1,0,0,2
-0.9,0,56,2,2,8,7,0,0,0,0
-0.9,0,57,4,8,7,4,0,2,0,2
-0.9,0,58,0,2,8,6,0,2,0,0
-0.9,0,59,7,4,7,4,2,0,1,0
-0.9,0,60,2,6,9,5,2,1,0,5
-0.9,0,61,7,5,2,1,1,0,1,0
-0.9,0,62,5,5,4,3,3,1,0,2
-0.9,0,63,7,5,3,6,3,0,0,1
-0.9,0,64,1,4,6,7,1,1,0,3
-0.9,0,65,0,2,4,4,0,1,0,1
-0.9,0,66,1,7,5,3,0,0,0,6
-0.9,0,67,3,4,7,6,2,1,0,2
-0.9,0,68,9,5,8,5,3,1,2,0
-0.9,0,69,0,3,7,10,0,1,0,2
-0.9,0,70,1,3,3,5,0,1,0,1
-0.9,0,71,6,6,8,7,3,1,0,2
-0.9,0,72,3,5,2,2,0,0,0,2
-0.9,0,73,1,4,3,2,1,0,0,4
-0.9,0,74,11,9,5,4,2,0,1,1
-0.9,0,75,3,2,4,6,1,0,1,1
-0.9,0,76,0,5,3,4,0,1,0,4
-0.9,0,77,2,2,6,4,0,1,2,1
-0.9,0,78,2,4,7,5,2,2,0,2
-0.9,0,79,7,5,9,4,1,0,1,0
-0.9,0,80,6,4,4,2,2,1,1,0
-0.9,0,81,10,6,6,5,1,0,4,1
-0.9,0,82,1,6,4,7,0,0,0,5
-0.9,0,83,7,7,1,6,2,0,0,2
-0.9,0,84,2,3,6,4,0,1,0,0
-0.9,0,85,1,3,2,0,0,1,0,1
-0.9,0,86,4,8,3,7,0,2,0,2
-0.9,0,87,2,5,7,6,0,0,0,3
-0.9,0,88,3,3,2,4,2,0,0,2
-0.9,0,89,5,6,5,6,1,0,1,3
-0.9,0,90,8,6,4,5,2,0,1,1
-0.9,0,91,2,4,5,4,1,1,0,2
-0.9,0,92,4,4,6,5,0,1,1,0
-0.9,0,93,10,7,4,4,1,0,2,0
-0.9,0,94,10,9,6,7,1,0,0,0
-0.9,0,95,5,4,2,4,3,1,0,1
-0.9,0,96,9,6,13,8,2,0,1,0
-0.9,0,97,9,4,8,8,4,0,1,0
