gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.8,0,0,5,6,0,5,0,0,0,1
0.8,0,1,0,4,2,2,0,1,0,3
0.8,0,2,11,9,5,6,0,0,2,0
0.8,0,3,2,4,8,4,0,1,0,1
0.8,0,4,9,8,4,8,1,0,0,0
0.8,0,5,9,6,3,3,2,0,1,0
0.8,0,6,5,5,6,6,1,0,0,1
0.8,0,7,5,4,7,7,1,0,0,0
0.8,0,8,6,5,3,4,1,0,0,0
0.8,0,9,4,9,2,3,0,1,0,4
0.8,0,10,4,5,7,4,0,1,1,1
0.8,0,11,0,4,5,6,0,0,0,4
0.8,0,12,2,4,4,5,0,0,0,2
0.8,0,13,0,2,10,8,0,1,0,1
0.8,0,14,3,4,0,1,1,1,0,1
0.8,0,15,6,4,3,2,1,0,1,0
0.8,0,16,0,1,6,6,0,0,0,1
0.8,0,17,11,9,3,4,1,0,1,0
0.8,0,18,12,9,1,1,2,0,1,0
0.8,0,19,11,10,10,8,0,0,1,0
0.8,0,20,6,4,4,3,2,0,0,0
0.8,0,21,5,6,1,4,2,0,0,3
0.8,0,22,7,5,9,8,0,0,2,0
0.8,0,23,2,3,7,4,0,0,1,2
0.8,0,24,5,5,6,5,2,0,0,2
0.8,0,25,6,7,4,6,1,0,0,2
0.8,0,26,7,7,11,9,0,0,0,0
0.8,0,27,8,7,11,7,1,0,0,0
0.8,0,28,5,5,5,4,1,0,1,2
0.8,0,29,1,2,4,5,0,0,0,1
0.8,0,30,5,4,2,2,1,1,1,0
0.8,0,31,0,6,9,7,0,4,0,2
0.8,0,32,6,5,8,5,0,0,1,0
0.8,0,33,0,2,4,1,0,1,0,1
0.8,0,34,5,4,11,11,1,0,0,0
0.8,0,35,0,3,6,5,0,1,0,2
0.8,0,36,7,6,9,8,0,0,1,0
0.8,0,37,5,4,5,4,1,0,0,0
0.8,0,38,6,4,4,6,2,0,0,0
0.8,0,39,9,7,0,2,2,0,1,1
0.8,0,40,7,6,2,2,0,0,3,2
0.8,0,41,5,4,4,5,0,0,1,0
0.8,0,42,0,2,4,3,0,1,0,1
0.8,0,43,1,3,2,4,0,0,0,2
0.8,0,44,10,11,1,2,1,1,0,1
0.8,0,45,4,5,3,4,0,0,0,1
0.8,0,46,7,5,7,7,2,0,0,0
0.8,0,47,7,4,7,8,1,0,2,0
0.8,0,48,8,5,6,4,0,0,3,0
0.8,0,49,1,5,5,2,1,2,0,3
0.8,0,50,3,5,3,3,0,1,0,1
0.8,0,51,4,5,4,7,1,0,0,2
0.8,0,52,1,2,3,5,1,1,0,1
0.8,0,53,0,4,7,6,0,1,0,3
0.8,0,54,2,2,3,6,1,0,0,1
0.8,0,55,4,5,3,3,0,1,1,1
0.8,0,56,9,5,4,3,2,0,2,0
0.8,0,57,9,9,3,3,1,0,0,1
0.8,0,58,1,1,2,4,1,0,0,1
0.8,0,59,2,3,5,4,1,0,0,2
0.8,0,60,6,3,9,8,3,0,0,0
0.8,0,61,1,4,4,1,0,0,0,3
0.8,0,62,7,5,7,6,2,0,0,0
0.8,0,63,7,7,7,6,1,1,0,0
0.8,0,64,2,3,3,7,0,0,0,1
0.8,0,65,9,7,6,5,1,0,1,0
0.8,0,66,9,10,8,8,0,0,0,1
0.8,0,67,4,4,3,3,1,0,0,1
0.8,0,68,1,2,4,4,0,0,0,1
0.8,0,69,7,6,8,5,0,1,3,1
0.8,0,70,1,3,4,4,0,1,0,1
0.8,0,71,6,2,3,5,5,0,0,1
0.8,0,72,4,4,6,3,1,0,0,1
