Source,Target,Weight
0,361,1
0,401,1
1,62,1
1,84,1
1,124,1
1,144,1
1,296,1
1,389,1
1,408,1
2,120,1
2,291,1
3,83,1
3,146,1
3,209,1
3,246,1
3,465,1
4,27,1
4,111,1
4,468,1
5,29,1
5,329,1
5,385,1
6,0,1
6,7,1
6,64,1
6,166,1
6,259,1
6,303,1
6,304,1
6,433,1
7,72,1
7,256,1
7,281,1
7,321,1
7,403,1
8,147,1
8,168,1
8,227,1
8,416,1
8,425,1
9,159,1
9,206,1
9,310,1
9,427,1
9,478,1
9,484,1
10,134,1
10,371,1
10,418,1
11,309,1
11,348,1
11,467,1
11,499,1
12,35,1
12,183,1
12,370,1
12,399,1
12,429,1
12,477,1
13,102,1
13,167,1
13,280,1
13,313,1
13,389,1
14,83,1
14,321,1
14,334,1
15,451,1
15,452,1
15,486,1
16,253,1
17,68,1
17,149,1
17,151,1
17,198,1
17,276,1
17,320,1
18,23,1
18,38,1
18,88,1
19,7,1
19,21,1
19,42,1
19,51,1
19,104,1
19,154,1
19,178,1
19,184,1
19,249,1
19,261,1
20,24,1
20,64,1
20,223,1
20,348,1
20,443,1
20,455,1
21,53,1
21,174,1
21,269,1
21,416,1
22,5,1
22,164,1
22,290,1
23,4,1
23,139,1
23,214,1
23,278,1
23,375,1
23,432,1
23,443,1
24,1,1
24,97,1
24,144,1
24,173,1
24,192,1
24,255,1
24,410,1
25,65,1
25,139,1
25,232,1
25,315,1
25,408,1
26,2,1
26,76,1
26,146,1
26,496,1
27,93,1
27,130,1
27,181,1
27,282,1
27,399,1
28,71,1
28,78,1
28,135,1
28,262,1
28,318,1
28,334,1
28,410,1
29,25,1
29,113,1
29,185,1
29,239,1
29,316,1
29,323,1
29,451,1
30,106,1
30,206,1
30,375,1
30,442,1
30,475,1
31,98,1
31,99,1
31,177,1
31,288,1
31,357,1
31,396,1
31,456,1
31,457,1
32,7,1
32,71,1
32,259,1
32,276,1
32,432,1
32,482,1
33,49,1
33,102,1
33,149,1
33,429,1
34,312,1
34,479,1
35,63,1
35,95,1
35,160,1
35,165,1
35,280,1
35,381,1
35,422,1
35,471,1
35,476,1
36,167,1
36,250,1
36,422,1
36,429,1
37,26,1
37,235,1
37,333,1
38,98,1
38,411,1
38,441,1
39,24,1
39,372,1
39,417,1
40,1,1
40,33,1
40,124,1
40,126,1
40,128,1
40,236,1
40,496,1
41,70,1
41,82,1
41,142,1
41,219,1
41,248,1
41,268,1
42,23,1
43,326,1
43,330,1
43,379,1
43,416,1
44,260,1
44,261,1
44,328,1
44,366,1
44,367,1
44,386,1
45,44,1
45,86,1
45,260,1
45,288,1
46,345,1
47,122,1
47,211,1
47,295,1
47,414,1
48,106,1
48,259,1
48,266,1
48,286,1
48,380,1
48,476,1
49,75,1
49,82,1
49,103,1
49,194,1
49,211,1
49,232,1
49,267,1
49,323,1
49,456,1
50,64,1
50,173,1
51,224,1
51,257,1
51,272,1
51,274,1
51,291,1
51,369,1
51,427,1
51,478,1
52,5,1
52,69,1
52,80,1
52,81,1
52,115,1
52,257,1
52,287,1
53,58,1
53,98,1
53,190,1
53,201,1
53,267,1
53,284,1
53,406,1
54,200,1
54,253,1
54,325,1
54,373,1
54,426,1
54,449,1
55,73,1
55,78,1
55,185,1
55,249,1
55,366,1
55,450,1
56,94,1
56,123,1
56,129,1
56,337,1
56,353,1
56,475,1
56,485,1
57,25,1
57,367,1
57,425,1
58,25,1
58,36,1
59,6,1
59,116,1
59,167,1
59,182,1
59,326,1
59,426,1
60,50,1
60,390,1
60,447,1
60,492,1
61,349,1
61,376,1
61,438,1
62,113,1
62,167,1
62,186,1
62,321,1
62,356,1
62,393,1
62,419,1
62,433,1
63,75,1
63,137,1
63,222,1
63,340,1
63,433,1
64,21,1
64,259,1
64,266,1
64,300,1
64,441,1
64,485,1
65,32,1
65,69,1
65,184,1
65,298,1
65,305,1
65,310,1
65,434,1
65,458,1
66,7,1
66,15,1
66,33,1
66,449,1
66,498,1
67,121,1
67,161,1
67,249,1
67,277,1
67,318,1
67,341,1
68,13,1
68,192,1
68,193,1
68,347,1
68,438,1
68,487,1
69,277,1
69,331,1
69,341,1
69,391,1
69,451,1
70,88,1
70,106,1
70,125,1
70,171,1
70,174,1
70,350,1
70,433,1
71,23,1
71,44,1
72,9,1
72,229,1
72,281,1
72,377,1
72,430,1
73,90,1
73,211,1
73,399,1
73,448,1
74,20,1
74,39,1
74,108,1
74,152,1
74,261,1
74,281,1
74,338,1
74,340,1
74,392,1
74,420,1
75,142,1
75,299,1
75,336,1
75,362,1
76,155,1
76,169,1
76,198,1
76,343,1
76,432,1
76,434,1
76,459,1
76,471,1
76,498,1
77,4,1
77,93,1
77,152,1
77,180,1
77,291,1
77,472,1
78,0,1
78,15,1
78,40,1
78,89,1
78,212,1
78,230,1
78,243,1
78,282,1
78,366,1
78,467,1
79,110,1
79,262,1
79,359,1
80,112,1
80,219,1
