user_id,user_id_str
1188499158669369344,"""1188499158669369344"""
1245870816660795392,"""1245870816660795392"""
1166371006677536769,"""1166371006677536769"""
2247404941,"""2247404941"""
886323963453898753,"""886323963453898753"""
2375702246,"""2375702246"""
860990996217307137,"""860990996217307137"""
1217433243420631044,"""1217433243420631044"""
868463134700429312,"""868463134700429312"""
1183962102559494144,"""1183962102559494144"""
1167114921235976192,"""1167114921235976192"""
1203377475184668672,"""1203377475184668672"""
1203309044573900800,"""1203309044573900800"""
1192164140627968000,"""1192164140627968000"""
424664120,"""424664120"""
1103715945426702337,"""1103715945426702337"""
1083906452002004992,"""1083906452002004992"""
33623859,"""33623859"""
1131606388361310209,"""1131606388361310209"""
922238200554323969,"""922238200554323969"""
993571340719394817,"""993571340719394817"""
1131719644841033728,"""1131719644841033728"""
1116808873531314176,"""1116808873531314176"""
1141439237625171973,"""1141439237625171973"""
475029800,"""475029800"""
1308962606,"""1308962606"""
34140936,"""34140936"""
2792740129,"""2792740129"""
2995580725,"""2995580725"""
1175443425765679105,"""1175443425765679105"""
1175631857553031168,"""1175631857553031168"""
1048232139291078656,"""1048232139291078656"""
1335188772,"""1335188772"""
1094992905414930432,"""1094992905414930432"""
2895908245,"""2895908245"""
1173834679150993409,"""1173834679150993409"""
1174878471455219712,"""1174878471455219712"""
213869936,"""213869936"""
1203405242,"""1203405242"""
1069529928016760832,"""1069529928016760832"""
67401644,"""67401644"""
3082137204,"""3082137204"""
1098438558417805314,"""1098438558417805314"""
116289807,"""116289807"""
1099323215883788288,"""1099323215883788288"""
1056961309340811265,"""1056961309340811265"""
753614450037551104,"""753614450037551104"""
703202236944539648,"""703202236944539648"""
1059510456916869120,"""1059510456916869120"""
963829107783061510,"""963829107783061510"""
627572116,"""627572116"""
22734420,"""22734420"""
1166602158512529408,"""1166602158512529408"""
1169012168496484352,"""1169012168496484352"""
1058379344920395776,"""1058379344920395776"""
42698622,"""42698622"""
1160303995333857280,"""1160303995333857280"""
128337514,"""128337514"""
3428412465,"""3428412465"""
1113885110284300289,"""1113885110284300289"""
1100203559008849921,"""1100203559008849921"""
1050781225307303936,"""1050781225307303936"""
18490578,"""18490578"""
794580304409362432,"""794580304409362432"""
797793284919848960,"""797793284919848960"""
3176754728,"""3176754728"""
1100857937524854784,"""1100857937524854784"""
532385570,"""532385570"""
115769147,"""115769147"""
1072346780,"""1072346780"""
890738978105819136,"""890738978105819136"""
1007645696437116929,"""1007645696437116929"""
1098749149703368704,"""1098749149703368704"""
2446161085,"""2446161085"""
936629703577948161,"""936629703577948161"""
24378502,"""24378502"""
832269751422480384,"""832269751422480384"""
1038525526816829440,"""1038525526816829440"""
1115224341929762816,"""1115224341929762816"""
84435097,"""84435097"""
215697900,"""215697900"""
1106297967877808128,"""1106297967877808128"""
1016368230640836609,"""1016368230640836609"""
1115921121134678018,"""1115921121134678018"""
1110103849036144640,"""1110103849036144640"""
3904845620,"""3904845620"""
1108384645807292417,"""1108384645807292417"""
1088156194013921283,"""1088156194013921283"""
451874662,"""451874662"""
1271297641,"""1271297641"""
1040376654944587776,"""1040376654944587776"""
1510685323,"""1510685323"""
2345958666,"""2345958666"""
1098302741024292867,"""1098302741024292867"""
2971986082,"""2971986082"""
973631230259363841,"""973631230259363841"""
2285746465,"""2285746465"""
20331602,"""20331602"""
27283297,"""27283297"""
502056178,"""502056178"""
232611873,"""232611873"""
139544237,"""139544237"""
1095028326140440578,"""1095028326140440578"""
1036233632648704000,"""1036233632648704000"""
1099974792139153409,"""1099974792139153409"""
1083096227825238017,"""1083096227825238017"""
1006181810177544192,"""1006181810177544192"""
621202387,"""621202387"""
50397179,"""50397179"""
25238497,"""25238497"""
335374474,"""335374474"""
1088893424034549761,"""1088893424034549761"""
982280989056565248,"""982280989056565248"""
207527024,"""207527024"""
251336598,"""251336598"""
2784354746,"""2784354746"""
776541441719869440,"""776541441719869440"""
1095670981585182721,"""1095670981585182721"""
81305054,"""81305054"""
779368915625316352,"""779368915625316352"""
1032053798527590400,"""1032053798527590400"""
1000004521454522370,"""1000004521454522370"""
1090391832712962048,"""1090391832712962048"""
1091177054475825152,"""1091177054475825152"""
1945195729,"""1945195729"""
745331731,"""745331731"""
19569136,"""19569136"""
136965214,"""136965214"""
999764403879804928,"""999764403879804928"""
1732227600,"""1732227600"""
844000459270496256,"""844000459270496256"""
991786954105720832,"""991786954105720832"""
1023318057782005760,"""1023318057782005760"""
858354092,"""858354092"""
3303802858,"""3303802858"""
1087237951682011138,"""1087237951682011138"""
1154987652,"""1154987652"""
247380353,"""247380353"""
3197036599,"""3197036599"""
840798904161513472,"""840798904161513472"""
3078942992,"""3078942992"""
1043813054138306562,"""1043813054138306562"""
2168916182,"""2168916182"""
275918243,"""275918243"""
4054967675,"""4054967675"""
1088142701206425610,"""1088142701206425610"""
151198065,"""151198065"""
1445417424,"""1445417424"""
20811071,"""20811071"""
15525694,"""15525694"""
1088031084464488451,"""1088031084464488451"""
356336253,"""356336253"""
28723372,"""28723372"""
1087921313900097539,"""1087921313900097539"""
214924095,"""214924095"""
1042566653245054976,"""1042566653245054976"""
450928350,"""450928350"""
1075559428789813248,"""1075559428789813248"""
4653282673,"""4653282673"""
20815404,"""20815404"""
1285980817,"""1285980817"""
1406619086,"""1406619086"""
954930310365548545,"""954930310365548545"""
1086736320209305600,"""1086736320209305600"""
1060876933699899392,"""1060876933699899392"""
3020807841,"""3020807841"""
18088393,"""18088393"""
517447944,"""517447944"""
