user_id,user_id_str
1177068741428940801,"""1177068741428940801"""
14297863,"""14297863"""
1267197196832780289,"""1267197196832780289"""
326665662,"""326665662"""
143157367,"""143157367"""
14539464,"""14539464"""
4320799523,"""4320799523"""
1277652070213079041,"""1277652070213079041"""
1271893571231199232,"""1271893571231199232"""
1283846091914518530,"""1283846091914518530"""
1275051887738454016,"""1275051887738454016"""
246103,"""246103"""
826982179204915200,"""826982179204915200"""
2333960522,"""2333960522"""
1221932049432481792,"""1221932049432481792"""
264924050,"""264924050"""
167183570,"""167183570"""
277541083,"""277541083"""
861403052095541248,"""861403052095541248"""
1265642724746764290,"""1265642724746764290"""
906190402583015424,"""906190402583015424"""
923377443238498304,"""923377443238498304"""
1131758314369552386,"""1131758314369552386"""
60189208,"""60189208"""
1094331323043536896,"""1094331323043536896"""
1225555996858363904,"""1225555996858363904"""
1228471327171870720,"""1228471327171870720"""
1230523010987241472,"""1230523010987241472"""
1172134195520593920,"""1172134195520593920"""
89378314,"""89378314"""
1210873058929459200,"""1210873058929459200"""
922248922504024064,"""922248922504024064"""
904103829632901120,"""904103829632901120"""
1194635457457524736,"""1194635457457524736"""
1169265673815638017,"""1169265673815638017"""
1162367415868674048,"""1162367415868674048"""
919233069118132225,"""919233069118132225"""
408985764,"""408985764"""
38457515,"""38457515"""
25828822,"""25828822"""
1158528917541666816,"""1158528917541666816"""
2322739700,"""2322739700"""
20486916,"""20486916"""
18585723,"""18585723"""
1129396640425664518,"""1129396640425664518"""
66211398,"""66211398"""
3301834489,"""3301834489"""
1144180563122753536,"""1144180563122753536"""
218770371,"""218770371"""
1134563359863574529,"""1134563359863574529"""
1081866775359356933,"""1081866775359356933"""
820698763626844160,"""820698763626844160"""
766481504172146688,"""766481504172146688"""
821420676766662656,"""821420676766662656"""
1074161729016422401,"""1074161729016422401"""
2332266913,"""2332266913"""
24733117,"""24733117"""
1094365184821473281,"""1094365184821473281"""
1314345307,"""1314345307"""
766547376,"""766547376"""
1007034299240144896,"""1007034299240144896"""
314640378,"""314640378"""
484194832,"""484194832"""
1084925906307698689,"""1084925906307698689"""
1084633816831086593,"""1084633816831086593"""
420615032,"""420615032"""
1079132737850740737,"""1079132737850740737"""
167913914,"""167913914"""
