user_id,user_id_str
2220062984,"""2220062984"""
1259379446345162754,"""1259379446345162754"""
1044854276542124032,"""1044854276542124032"""
3047442389,"""3047442389"""
2388177044,"""2388177044"""
1109944624762839046,"""1109944624762839046"""
1132998000471683074,"""1132998000471683074"""
1294659827847708673,"""1294659827847708673"""
2238218136,"""2238218136"""
968280664641503232,"""968280664641503232"""
105645956,"""105645956"""
459367630,"""459367630"""
2164768983,"""2164768983"""
480795855,"""480795855"""
153959034,"""153959034"""
1285433420508794880,"""1285433420508794880"""
426777452,"""426777452"""
701817941310877696,"""701817941310877696"""
120103615,"""120103615"""
2155339694,"""2155339694"""
1177308511451131904,"""1177308511451131904"""
1076425016437297152,"""1076425016437297152"""
1291868526219792386,"""1291868526219792386"""
1260211961167523841,"""1260211961167523841"""
1377922801,"""1377922801"""
1328136290,"""1328136290"""
1260692748941832192,"""1260692748941832192"""
897339672,"""897339672"""
448329810,"""448329810"""
1295284908160622592,"""1295284908160622592"""
2783066280,"""2783066280"""
1119267126538321921,"""1119267126538321921"""
1178420936145539073,"""1178420936145539073"""
14715981,"""14715981"""
223620197,"""223620197"""
1168091601954115584,"""1168091601954115584"""
839040096280145920,"""839040096280145920"""
1263474015420776450,"""1263474015420776450"""
1235283510614806529,"""1235283510614806529"""
889467315464658944,"""889467315464658944"""
34403597,"""34403597"""
1271141857733611531,"""1271141857733611531"""
759550585,"""759550585"""
2853398490,"""2853398490"""
75656074,"""75656074"""
18009034,"""18009034"""
708171671794876416,"""708171671794876416"""
1282629411670499328,"""1282629411670499328"""
750096107636654080,"""750096107636654080"""
1138471707524513792,"""1138471707524513792"""
1110491983,"""1110491983"""
1280586760469114880,"""1280586760469114880"""
1107418858762182656,"""1107418858762182656"""
18565896,"""18565896"""
4147943652,"""4147943652"""
16561639,"""16561639"""
1063740681213157377,"""1063740681213157377"""
1243679204727758848,"""1243679204727758848"""
1254852160363180033,"""1254852160363180033"""
718287639959486464,"""718287639959486464"""
3360732255,"""3360732255"""
1725198458,"""1725198458"""
1090695390113001472,"""1090695390113001472"""
110002968,"""110002968"""
718346658069798913,"""718346658069798913"""
2220551331,"""2220551331"""
2724146308,"""2724146308"""
1053015827367284740,"""1053015827367284740"""
845929604271493121,"""845929604271493121"""
1275416969928339457,"""1275416969928339457"""
1282555033725198336,"""1282555033725198336"""
4246834818,"""4246834818"""
27483216,"""27483216"""
1128989359703773184,"""1128989359703773184"""
3068626245,"""3068626245"""
53509989,"""53509989"""
1019702449274155008,"""1019702449274155008"""
1120429177071599620,"""1120429177071599620"""
848960165680476160,"""848960165680476160"""
160224672,"""160224672"""
352377614,"""352377614"""
121869648,"""121869648"""
93703962,"""93703962"""
1106143327005696000,"""1106143327005696000"""
3311985652,"""3311985652"""
1228494295432400899,"""1228494295432400899"""
818655161979650049,"""818655161979650049"""
803664172445671424,"""803664172445671424"""
1075016671503441921,"""1075016671503441921"""
1111654344372482050,"""1111654344372482050"""
787784024399998976,"""787784024399998976"""
98228217,"""98228217"""
3090691539,"""3090691539"""
1284862227405774851,"""1284862227405774851"""
865725096618594305,"""865725096618594305"""
1293618927470145537,"""1293618927470145537"""
1286786420724596746,"""1286786420724596746"""
1291287934063333382,"""1291287934063333382"""
1281338364365594624,"""1281338364365594624"""
1283178906997186562,"""1283178906997186562"""
310615217,"""310615217"""
1282698818627211264,"""1282698818627211264"""
1289324502992683019,"""1289324502992683019"""
1271015595639631874,"""1271015595639631874"""
1081860739369906178,"""1081860739369906178"""
858150875444822016,"""858150875444822016"""
64125144,"""64125144"""
350219605,"""350219605"""
1247393523323691008,"""1247393523323691008"""
2400338952,"""2400338952"""
46772148,"""46772148"""
571453875,"""571453875"""
1275448514730835969,"""1275448514730835969"""
1250319991036997632,"""1250319991036997632"""
1233011987333947392,"""1233011987333947392"""
1058025045635751936,"""1058025045635751936"""
1225453095821422592,"""1225453095821422592"""
1227154196438376448,"""1227154196438376448"""
426507183,"""426507183"""
1575731102,"""1575731102"""
3030221019,"""3030221019"""
2797947069,"""2797947069"""
743057601726808064,"""743057601726808064"""
2797721011,"""2797721011"""
38619478,"""38619478"""
2575657740,"""2575657740"""
823610454543073280,"""823610454543073280"""
796574751053512704,"""796574751053512704"""
1064158674032173056,"""1064158674032173056"""
14618694,"""14618694"""
1169214434826444801,"""1169214434826444801"""
1263860303063855105,"""1263860303063855105"""
941000299098992640,"""941000299098992640"""
2790966686,"""2790966686"""
269121456,"""269121456"""
1058353475313197058,"""1058353475313197058"""
1046838133088821251,"""1046838133088821251"""
1143130231819198464,"""1143130231819198464"""
1196518422550478848,"""1196518422550478848"""
972151592383328257,"""972151592383328257"""
1259843848861356032,"""1259843848861356032"""
309826120,"""309826120"""
298565214,"""298565214"""
1975445077,"""1975445077"""
38636772,"""38636772"""
1256821583361925120,"""1256821583361925120"""
1271016862122459136,"""1271016862122459136"""
843207710686502918,"""843207710686502918"""
1264173951556583424,"""1264173951556583424"""
4271160858,"""4271160858"""
