gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.2,0,0,3,3,3,6,1,0,0,1
-0.2,0,1,0,6,4,5,0,3,0,3
-0.2,0,2,2,4,6,4,2,2,0,2
-0.2,0,3,7,4,4,8,2,0,2,1
-0.2,0,4,5,6,2,5,4,1,0,4
-0.2,0,5,4,1,4,7,2,0,1,0
-0.2,0,6,0,2,7,7,0,1,0,1
-0.2,0,7,9,5,4,2,2,0,2,0
-0.2,0,8,13,7,11,10,3,0,3,0
-0.2,0,9,2,1,5,5,1,1,1,0
-0.2,0,10,11,8,10,5,2,0,1,0
-0.2,0,11,4,4,5,3,1,0,1,2
-0.2,0,12,2,3,3,6,2,1,0,2
-0.2,0,13,10,7,8,5,1,0,3,1
-0.2,0,14,2,4,5,6,1,2,0,1
-0.2,0,15,2,4,6,8,1,0,0,3
-0.2,0,16,0,4,6,3,0,3,0,1
-0.2,0,17,0,3,5,2,0,1,0,2
-0.2,0,18,1,7,2,7,1,3,0,4
-0.2,0,19,2,4,6,6,2,2,0,2
-0.2,0,20,1,9,3,5,0,2,0,6
-0.2,0,21,5,1,4,5,4,0,0,0
-0.2,0,22,1,2,0,5,1,1,0,1
-0.2,0,23,11,10,8,5,1,0,0,0
-0.2,0,24,0,6,4,5,0,1,0,5
-0.2,0,25,12,10,5,6,1,0,1,0
-0.2,0,26,0,4,2,2,0,0,0,4
-0.2,0,27,10,5,7,6,5,1,1,0
-0.2,0,28,13,7,5,10,5,0,1,0
-0.2,0,29,9,5,5,2,2,0,2,0
-0.2,0,30,1,5,4,2,1,0,0,5
-0.2,0,31,4,2,8,4,1,0,1,0
-0.2,0,32,11,8,8,7,3,0,1,1
-0.2,0,33,4,7,8,7,2,0,0,5
-0.2,0,34,9,4,6,6,2,1,4,0
-0.2,0,35,8,6,5,6,2,1,1,0
-0.2,0,36,9,5,3,3,4,1,1,0
-0.2,0,37,1,1,6,5,1,0,0,1
-0.2,0,38,4,4,6,5,1,1,1,1
-0.2,0,39,7,4,4,4,1,1,3,0
-0.2,0,40,1,4,10,6,0,1,0,2
-0.2,0,41,3,3,3,4,2,0,0,2
-0.2,0,42,0,1,3,3,0,1,0,0
