true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
6.395,55.915,9937.49,0.2,0.1019914965992683,2.0127934904522626e-05,-0.7000000000000008,0.0
6.165,55.64,9938.08,0.115,0.1051565156861987,1.1620757238234933e-05,-0.7000000000000008,1.0
4.825,42.28,9952.735,0.16,0.10342399471259002,1.6080341924452133e-05,-0.7000000000000008,2.0
7.405,63.06,9929.42,0.115,0.1044496915070489,1.1585605507469519e-05,-0.7000000000000008,3.0
5.965,54.235,9939.595,0.205,0.09626260743797843,2.0771809984369034e-05,-0.7000000000000008,4.0
5.22,44.285,9950.325,0.17,0.10594823162797608,1.7099709464150104e-05,-0.7000000000000008,5.0
6.575,59.305,9933.985,0.135,0.09696179725041959,1.359045017588392e-05,-0.7000000000000008,6.0
4.935,42.645,9952.345,0.075,0.10328132877818764,7.552179705370022e-06,-0.7000000000000008,7.0
6.04,53.395,9940.25,0.315,0.10168829309637525,3.186048996222981e-05,-0.7000000000000008,8.0
6.43,57.09,9936.315,0.165,0.10074303424026657,1.6649760489315502e-05,-0.7000000000000008,9.0
6.77,56.135,9937.045,0.05,0.10527434348934703,5.026036576351473e-06,-0.7000000000000008,0.0
5.77,53.07,9941.035,0.125,0.10001372434498126,1.2694751619994282e-05,-0.7000000000000008,1.0
6.275,57.68,9935.76,0.285,0.09725888207683206,2.8811102617502382e-05,-0.7000000000000008,2.0
5.965,52.84,9941.15,0.045,0.10022338866264678,4.530779011456879e-06,-0.7000000000000008,3.0
6.77,59.22,9933.775,0.235,0.10269557568802098,2.3730574923158056e-05,-0.7000000000000008,4.0
5.87,52.165,9941.8,0.165,0.10150651951132804,1.6641555391767314e-05,-0.7000000000000008,5.0
5.55,48.875,9945.33,0.245,0.09785197277378357,2.467290480901352e-05,-0.7000000000000008,6.0
6.395,58.38,9934.985,0.24,0.1003241658221531,2.4248718560513593e-05,-0.7000000000000008,7.0
8.15,74.18,9917.425,0.245,0.09877328765126958,2.4785482879187544e-05,-0.7000000000000008,8.0
6.075,54.975,9938.76,0.19,0.10181821302729252,1.915280198078307e-05,-0.7000000000000008,9.0
5.405,47.24,9947.195,0.16,0.10462097091076625,1.6086636105112745e-05,-0.7000000000000008,0.0
5.47,47.905,9946.33,0.295,0.10455465693841291,2.9762458612988e-05,-0.7000000000000008,1.0
5.655,49.895,9944.3,0.15,0.09908331044312184,1.5187423663806992e-05,-0.7000000000000008,2.0
7.995,72.86,9918.885,0.26,0.09936163255386386,2.6280272453139093e-05,-0.7000000000000008,3.0
6.86,60.63,9932.215,0.295,0.09978557898728584,2.978111954103079e-05,-0.7000000000000008,4.0
8.105,70.145,9921.57,0.18,0.10159548081641775,1.8166267385089444e-05,-0.7000000000000008,5.0
9.95,87.46,9902.42,0.17,0.10052877992497491,1.7204754199055086e-05,-0.7000000000000008,6.0
5.32,47.3,9947.275,0.105,0.09944885791240324,1.0569512342739757e-05,-0.7000000000000008,7.0
6.85,63.845,9929.115,0.19,0.09593792274462103,1.9184378538346804e-05,-0.7000000000000008,8.0
5.775,50.925,9943.275,0.025,0.10107324141937003,2.510745996900954e-06,-0.7000000000000008,9.0
9.71,83.65,9906.36,0.28,0.103297036953106,2.836456129026524e-05,-0.7000000000000008,0.0
7.6,67.915,9924.225,0.26,0.10203491117547525,2.6200866919849848e-05,-0.7000000000000008,1.0
7.235,61.265,9931.15,0.35,0.11068906923477792,3.5376111398609834e-05,-0.7000000000000008,2.0
