true_positive,false_negative,true_negative,false_positive,sensitivity,specificity,precision,gamma,replicate
2.83,23.71,9973.355,0.105,0.10095663003111437,0.9999894777695695,0.9817864606657709,0.8000000000000006,9.0
1.77,17.04,9981.135,0.055,0.09606689188594465,0.9999944944436172,0.9765625,0.8000000000000006,0.0
3.145,27.935,9968.855,0.065,0.10019080694887918,0.9999934879237391,0.9795880149812732,0.8000000000000006,1.0
2.17,18.665,9979.145,0.02,0.10124754223206929,0.9999979970934411,0.9927083333333332,0.8000000000000006,2.0
3.015,26.47,9970.405,0.11,0.09906061125225177,0.9999889675813872,0.977993759030483,0.8000000000000006,3.0
2.69,24.255,9972.995,0.06,0.10249005681884493,0.9999939864154409,0.9866471734892788,0.8000000000000006,4.0
1.985,16.97,9980.94,0.105,0.10436910480489772,0.9999894791883973,0.9718304843304844,0.8000000000000006,5.0
1.675,14.85,9983.45,0.025,0.10127198304539355,0.9999974961932264,0.9855769230769231,0.8000000000000006,6.0
2.015,18.445,9979.43,0.11,0.09402139225299891,0.9999889722094352,0.9629425761876094,0.8000000000000006,7.0
2.295,19.875,9977.76,0.07,0.09781070743372751,0.9999929842577485,0.9825970548862114,0.8000000000000006,8.0
2.495,21.475,9975.95,0.08,0.10723644143877611,0.9999919806921287,0.9804432013769363,0.8000000000000006,9.0
2.98,25.195,9971.735,0.09,0.10755351406788881,0.9999909735678993,0.9827746741154562,0.8000000000000006,0.0
3.145,28.515,9968.325,0.015,0.10071042929739538,0.999998495234382,0.996685606060606,0.8000000000000006,1.0
1.895,16.615,9981.395,0.095,0.1042536296500519,0.9999904821128025,0.9663385225885225,0.8000000000000006,2.0
2.27,19.91,9977.79,0.03,0.10929100686467254,0.9999969975959107,0.9870259481037923,0.8000000000000006,3.0
2.28,19.645,9977.985,0.09,0.1039870517671938,0.9999909832603293,0.9806102081551185,0.8000000000000006,4.0
2.475,21.595,9975.86,0.07,0.09780671660315696,0.9999929821309879,0.9850676749410926,0.8000000000000006,5.0
2.25,20.3,9977.395,0.055,0.09867846450492682,0.9999944861068099,0.9821642349420128,0.8000000000000006,6.0
1.785,16.51,9981.655,0.05,0.09703661881440229,0.9999949857067475,0.9878378378378377,0.8000000000000006,7.0
2.01,17.525,9980.42,0.045,0.10126145003101936,0.9999954893671898,0.9849683544303798,0.8000000000000006,8.0
3.705,32.295,9963.87,0.13,0.10268216381218784,0.9999869559258883,0.981573547979798,0.8000000000000006,9.0
2.455,22.7,9974.83,0.015,0.09863443908012574,0.9999984945804594,0.9956896551724138,0.8000000000000006,0.0
2.69,24.065,9973.13,0.115,0.09771172499133796,0.9999884668421063,0.9757182761372705,0.8000000000000006,1.0
2.995,26.695,9970.27,0.04,0.10038547356913934,0.9999959860973135,0.9938524590163934,0.8000000000000006,2.0
1.845,16.105,9982.03,0.02,0.10439160013372177,0.9999979954894743,0.9904191616766468,0.8000000000000006,3.0
2.065,19.415,9978.49,0.03,0.10051160200023554,0.9999969914737354,0.992315369261477,0.8000000000000006,4.0
2.73,22.58,9974.59,0.1,0.10872302012032875,0.9999899739274961,0.9845916057122955,0.8000000000000006,5.0
2.07,17.065,9980.82,0.045,0.10304852001470202,0.9999954951938712,0.980848861283644,0.8000000000000006,6.0
2.38,20.605,9976.935,0.08,0.11143976543037266,0.9999919877682675,0.9703815261044175,0.8000000000000006,7.0
2.66,23.16,9974.145,0.035,0.10353385573567518,0.999996492281251,0.993360805860806,0.8000000000000006,8.0
3.15,27.07,9969.715,0.065,0.10158388981254542,0.9999934835963306,0.9902930402930402,0.8000000000000006,9.0
2.06,18.755,9979.125,0.06,0.09511694597214623,0.9999939883221325,0.9836518046709128,0.10000000000000007,0.0
1.25,11.26,9987.435,0.055,0.09759590381359862,0.9999944886217494,0.9677540307461566,0.10000000000000007,1.0
1.1,10.945,9987.945,0.01,0.09430745021899319,0.9999989993495747,0.987603305785124,0.10000000000000007,2.0
1.77,15.48,9982.735,0.015,0.10368985507158474,0.9999984972948597,0.9924242424242423,0.10000000000000007,3.0
1.06,10.035,9988.88,0.025,0.09235209851544482,0.9999974963938488,0.9793333333333334,0.10000000000000007,4.0
2.185,18.17,9979.59,0.055,0.1049186721227012,0.9999944882207664,0.9853550295857989,0.10000000000000007,5.0
1.74,16.86,9981.36,0.04,0.09154451506876783,0.9999959943918981,0.9888020833333332,0.10000000000000007,6.0
1.915,16.745,9981.245,0.095,0.10548268189975699,0.9999904913882619,0.9700203252032519,0.10000000000000007,7.0
1.855,16.505,9981.55,0.09,0.10338748487121487,0.999990973801802,0.9701839826839826,0.10000000000000007,8.0
1.25,10.92,9987.77,0.06,0.10235574577335581,0.9999939910799824,0.9774809160305344,0.10000000000000007,9.0
1.15,10.3,9988.505,0.045,0.10299469823218205,0.9999954922336264,0.9726098191214471,0.10000000000000007,0.0
1.495,13.855,9984.625,0.025,0.09634641661086712,0.9999974926784764,0.9944870565675936,0.10000000000000007,1.0
1.445,13.235,9985.28,0.04,0.09494390312043464,0.9999959900619142,0.9884976525821597,0.10000000000000007,2.0
1.735,15.635,9982.585,0.045,0.10148646834326235,0.9999954912802386,0.9855664488017428,0.10000000000000007,3.0
1.29,12.685,9985.995,0.03,0.10544658463882235,0.9999969930283814,0.9769503546099291,0.10000000000000007,4.0
1.315,12.305,9986.355,0.025,0.09093644493006851,0.9999974971460085,0.9794776119402985,0.10000000000000007,5.0
1.235,12.035,9986.69,0.04,0.09922200511233685,0.999995995593498,0.9788169464428457,0.10000000000000007,6.0
1.355,12.76,9985.855,0.03,0.09848228486359206,0.999996990808012,0.9902676399026765,0.10000000000000007,7.0
1.985,17.02,9980.945,0.05,0.10480551483598388,0.9999949872091394,0.9761006289308175,0.10000000000000007,8.0
1.765,14.54,9983.64,0.055,0.11091123932843003,0.9999944899298328,0.9835875090777051,0.10000000000000007,9.0
1.36,12.735,9985.855,0.05,0.10010666049638035,0.999994992585216,0.9751097602161434,0.10000000000000007,0.0
1.8,17.115,9980.99,0.095,0.09744650780846731,0.9999904813041703,0.9799614643545279,0.10000000000000007,1.0
1.54,13.385,9985.06,0.015,0.1005739442428142,0.9999984985485435,0.9892857142857143,0.10000000000000007,2.0
1.43,13.68,9984.865,0.025,0.10397509210646802,0.9999974973971868,0.9823129251700681,0.10000000000000007,3.0
1.475,13.42,9985.065,0.04,0.10688526945337597,0.9999959957931359,0.9788812785388127,0.10000000000000007,4.0
1.685,14.92,9983.325,0.07,0.10277390987885979,0.9999929849655669,0.9875,0.10000000000000007,5.0
1.355,11.745,9986.865,0.035,0.11112509240892099,0.999996497898248,0.9758269720101782,0.10000000000000007,6.0
1.345,12.865,9985.72,0.07,0.09550597397551513,0.999992986303232,0.9670910493827161,0.10000000000000007,7.0
1.35,11.495,9987.12,0.035,0.10757843756446674,0.999996497496986,0.9812949640287768,0.10000000000000007,8.0
1.57,14.52,9983.865,0.045,0.09192527015152535,0.999995485133043,0.9812925170068028,0.10000000000000007,9.0
1.725,14.75,9983.445,0.08,0.12595201938078557,0.9999919778153037,0.9831296992481204,0.10000000000000007,0.0
1.335,11.99,9986.65,0.025,0.09907261146193183,0.9999974950893761,0.9809160305343512,0.10000000000000007,1.0
1.285,11.76,9986.885,0.07,0.09189971021351268,0.9999929789699193,0.9766113516113517,0.10000000000000007,2.0
1.41,11.69,9986.875,0.025,0.10872601552482211,0.9999974981484135,0.9850574712643677,0.10000000000000007,3.0
1.06,9.58,9989.34,0.02,0.09238132920052497,0.9999979979960618,0.9735537190082645,0.10000000000000007,4.0
1.28,11.88,9986.68,0.16,0.09490900170834753,0.9999839610457694,0.9611270570225796,0.10000000000000007,5.0
1.515,13.475,9984.945,0.065,0.10108621735569806,0.9999934867660051,0.9771412037037036,0.10000000000000007,6.0
2.04,17.485,9980.415,0.06,0.09999629487537282,0.9999939829975111,0.9845459923099674,0.10000000000000007,7.0
1.255,10.54,9988.125,0.08,0.1038393870434908,0.9999919830100363,0.9709263392857143,0.10000000000000007,8.0
2.07,18.32,9979.54,0.07,0.10204278701848583,0.9999929917861812,0.9765243902439025,0.10000000000000007,9.0
1.68,14.805,9983.465,0.05,0.0985861717178656,0.9999949932887995,0.983673469387755,0.10000000000000007,0.0
1.6,15.085,9983.27,0.045,0.09101083819025851,0.999995489372784,0.985632183908046,0.10000000000000007,1.0
1.335,11.2,9987.405,0.06,0.1032536095992514,0.999993993642335,0.9736842105263158,0.10000000000000007,2.0
1.44,13.04,9985.465,0.055,0.10081288684525905,0.9999944928902963,0.9790209790209791,0.10000000000000007,3.0
1.345,11.94,9986.685,0.03,0.10567402637072174,0.9999969938853116,0.9885644768856447,0.10000000000000007,4.0
1.485,11.79,9986.67,0.055,0.10910478799315587,0.9999944879655651,0.9777777777777777,0.10000000000000007,5.0
1.495,12.635,9985.825,0.045,0.10922444645752656,0.999995492936516,0.9833333333333335,0.10000000000000007,6.0
1.535,12.955,9985.455,0.055,0.10804229594883676,0.9999944891772814,0.9832671957671957,0.10000000000000007,7.0
1.13,10.26,9988.585,0.025,0.1031749031878609,0.999997498298789,0.975452196382429,0.10000000000000007,8.0
1.295,12.715,9985.94,0.05,0.09694366544783312,0.999994986864844,0.9887931034482759,0.10000000000000007,9.0
1.555,14.525,9983.825,0.095,0.09139748641860093,0.9999904848722045,0.9739229024943312,0.10000000000000007,0.0
1.775,16.365,9981.7,0.16,0.1030946017716335,0.9999839528034222,0.9659139784946237,0.10000000000000007,1.0
0.96,9.38,9989.655,0.005,0.09320702117774257,0.9999994987971131,0.9954128440366973,0.10000000000000007,2.0
1.695,15.24,9983.005,0.06,0.09826475882269467,0.9999939847602947,0.9860927152317881,0.10000000000000007,3.0
2.2,19.59,9978.04,0.17,0.10062685559041154,0.9999829658243692,0.9633199464524766,0.10000000000000007,4.0
1.135,10.935,9987.89,0.04,0.09413772218309688,0.9999959873372029,0.9844961240310077,0.10000000000000007,5.0
1.445,12.83,9985.685,0.04,0.1066401730666692,0.9999959903722041,0.9858276643990929,0.10000000000000007,6.0
1.46,12.695,9985.835,0.01,0.10462155084757284,0.9999989969909728,0.9972027972027971,0.10000000000000007,7.0
2.21,18.56,9979.16,0.07,0.10566772589151537,0.9999929822999039,0.9853746253746253,0.10000000000000007,8.0
1.98,17.35,9980.59,0.08,0.1031965556298353,0.9999919843140266,0.9787852865697177,0.10000000000000007,9.0
1.52,13.1,9985.355,0.025,0.10950272500530377,0.9999974962442661,0.9894607843137254,0.10000000000000007,0.0
2.255,19.465,9978.215,0.065,0.10881109035099773,0.9999934816859875,0.9844415584415585,0.10000000000000007,1.0
2.115,17.265,9980.615,0.005,0.11674049312336346,0.999999498997996,0.9970414201183432,0.10000000000000007,2.0
1.505,12.855,9985.565,0.075,0.10807066025953577,0.9999924770750194,0.9821585213032581,0.10000000000000007,3.0
1.57,14.915,9983.47,0.045,0.09669089350663956,0.999995488813894,0.9855751391465676,0.10000000000000007,4.0
1.365,12.55,9986.07,0.015,0.10028019461388507,0.9999984954864594,0.9971042471042469,0.10000000000000007,5.0
1.295,12.325,9986.32,0.06,0.09318487783507345,0.9999939900312872,0.9704106280193237,0.10000000000000007,6.0
1.355,11.175,9987.415,0.055,0.10319270072718732,0.9999944948446192,0.9701492537313433,0.10000000000000007,7.0
1.305,13.385,9985.28,0.03,0.0880480499313693,0.9999969952411072,0.9874725274725275,0.10000000000000007,8.0
1.55,12.81,9985.61,0.03,0.11017719416000916,0.9999969938869107,0.9880573248407644,0.10000000000000007,9.0
