samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
20.0,9.8629,4.3778,5.4851,13.7531,5.7009,8.0522,1.3645239472422699,7.8965,0.58364748985599,-0.5,66.0
20.0,10.6807,5.2031,5.4776,16.8338,8.4009,8.4329,1.539854151876786,9.1668,0.5577144287137965,-0.5,67.0
20.0,10.3743,4.9695,5.4048,15.7941,7.5893,8.2048,1.486989034896671,8.7175,0.5621027665355198,-0.5,68.0
20.0,9.4222,4.8224,4.5998,13.4209,6.9983,6.4226,1.3870360213719957,7.8131,0.5861793294080858,-0.5,69.0
20.0,10.4301,5.4547,4.9754,15.9774,8.5528,7.4246,1.4982283116573392,8.821,0.563455621096063,-0.5,70.0
20.0,9.9369,5.3991,4.5378,13.7091,7.6725,6.0366,1.3477059753626408,7.7221,0.5825187201375416,-0.5,71.0
20.0,9.8602,4.6789,5.1813,14.4346,6.6801,7.7545,1.4239438818977488,8.3878,0.5940280449391324,-0.5,72.0
20.0,9.8823,5.0661,4.8162,13.9596,7.2182,6.7414,1.380382124024077,7.8794,0.5766452792046901,-0.5,73.0
20.0,9.6084,4.7141,4.8943,13.6133,6.9457,6.6676,1.3799694784265093,7.8733,0.5928571378216201,-0.5,74.0
20.0,10.3885,5.3638,5.0247,15.2721,7.7006,7.5715,1.4362846077678042,8.6517,0.5918718059958988,-0.5,75.0
20.0,9.9603,4.75,5.2103,14.3014,6.1995,8.1019,1.3993046421874002,8.063,0.5667067541246058,-0.5,76.0
20.0,10.3046,5.5381,4.7665,14.7785,8.2823,6.4962,1.4033129900297887,8.0521,0.5519121121267782,-0.5,77.0
20.0,9.7138,4.7565,4.9573,13.7317,6.5969,7.1348,1.3819160788752038,7.6451,0.5632267758020104,-0.5,78.0
20.0,9.5085,4.7863,4.7222,13.9258,6.9225,7.0033,1.4249040206958508,7.9164,0.5718641913373833,-0.5,79.0
20.0,9.3057,4.679,4.6267,13.0437,6.3722,6.6715,1.3738570737443265,7.4743,0.5980250727350608,-0.5,80.0
20.0,8.9479,4.3431,4.6048,12.6819,5.6917,6.9902,1.380851515270537,7.5909,0.6124866731941278,-0.5,81.0
20.0,9.0229,4.6692,4.3537,12.5025,6.5595,5.943,1.353908890461921,6.9851,0.5615925565487206,-0.5,82.0
20.0,9.8177,4.6708,5.1469,14.1706,6.4666,7.704,1.399626357464339,8.0046,0.5573025784819632,-0.5,83.0
20.0,10.3804,4.8706,5.5098,15.345,6.5795,8.7655,1.4418577147625966,8.7802,0.5837107015452927,-0.5,84.0
20.0,9.8557,4.5807,5.275,14.2702,6.1169,8.1533,1.4110165124839087,8.1276,0.5786577478029307,-0.5,85.0
20.0,9.6095,4.6667,4.9428,13.9043,6.6344,7.2699,1.415009101767123,7.7675,0.5748995080184277,-0.5,86.0
20.0,9.351,4.6676,4.6834,13.2237,6.4915,6.7322,1.3756301019211754,7.6835,0.5909994190948119,-0.5,87.0
20.0,9.9127,4.8068,5.1059,14.4987,7.0087,7.49,1.4245215398243798,8.2219,0.5796590524821154,-0.5,88.0
20.0,9.9723,5.2478,4.7245,14.5568,7.8974,6.6594,1.4227147077727271,8.2182,0.5683135154001441,-0.5,89.0
20.0,9.9043,5.267,4.6373,14.7681,7.715,7.0531,1.4598606979913114,8.2155,0.5780598636749882,-0.5,90.0
20.0,10.3994,4.8117,5.5877,15.0853,6.8257,8.2596,1.4207126592356725,8.1283,0.5486650762938292,-0.5,91.0
20.0,10.519,5.4447,5.0743,15.4161,7.8489,7.5672,1.4329740619276907,8.2409,0.5384721648903205,-0.5,92.0
20.0,10.3833,4.9942,5.3891,15.6123,7.2444,8.3679,1.4626373321438304,8.7907,0.5679937414140077,-0.5,93.0
20.0,10.4521,5.5544,4.8977,15.3265,8.0825,7.244,1.43424752462224,8.3615,0.5532752155992698,-0.5,94.0
20.0,10.1405,5.1233,5.0172,14.4437,7.0813,7.3624,1.388502373996712,8.1651,0.5784004595197907,-0.5,95.0
20.0,9.9843,4.5936,5.3907,14.9701,6.5888,8.3813,1.462369803150193,8.3787,0.5652474725082552,-0.5,96.0
20.0,10.5773,5.393,5.1843,15.8942,7.8755,8.0187,1.4655524184516233,8.785,0.5603433979660823,-0.5,97.0
20.0,9.5984,4.8713,4.7271,13.5302,6.841,6.6892,1.3803305139661433,7.3808,0.5618970704986306,-0.5,98.0
20.0,10.6231,5.5293,5.0938,16.1144,8.989,7.1254,1.4759523002773518,9.0156,0.5666147519981175,-0.5,99.0
20.0,10.9671,5.7434,5.2237,16.773,8.7921,7.9809,1.5068395812590714,9.1768,0.5585819705436317,-0.6000000000000717,0.0
20.0,10.7077,5.1435,5.5642,15.878,7.4388,8.4392,1.455853710422811,8.8452,0.5596314152022288,-0.6000000000000717,1.0
20.0,10.419,4.9726,5.4464,15.4938,7.3833,8.1105,1.459185436091731,9.0112,0.5911900676072378,-0.6000000000000717,2.0
20.0,9.8556,4.9625,4.8931,14.2402,7.4095,6.8307,1.4148465765361231,8.2556,0.5828203259190622,-0.6000000000000717,3.0
20.0,9.4558,4.3155,5.1403,13.6273,5.9787,7.6486,1.4095198926729802,8.1287,0.5964986626196744,-0.6000000000000717,4.0
20.0,9.9306,5.1526,4.778,14.2655,7.424,6.8415,1.4044555434988062,8.4325,0.5949789156024874,-0.6000000000000717,5.0
20.0,10.1201,5.3611,4.759,14.4079,8.1128,6.2951,1.3941565968869811,8.5449,0.5951915729361907,-0.6000000000000717,6.0
20.0,10.5327,5.3211,5.2116,14.7835,7.5089,7.2746,1.3787276038498226,8.2781,0.5742007914469781,-0.6000000000000717,7.0
20.0,10.4286,5.2003,5.2283,15.9364,8.018,7.9184,1.500132352545179,9.0518,0.5758361594097317,-0.6000000000000717,8.0
20.0,9.6229,5.0528,4.5701,13.4806,7.1994,6.2812,1.374169766310952,7.8688,0.5941212707933672,-0.6000000000000717,9.0
20.0,9.4814,4.6027,4.8787,12.7625,6.0723,6.6902,1.3200369172807906,7.5489,0.6056245771455223,-0.6000000000000717,10.0
20.0,10.2475,4.8782,5.3693,14.9202,6.9423,7.9779,1.4268227965416216,8.7392,0.5920996344108372,-0.6000000000000717,11.0
20.0,9.4082,4.7503,4.6579,13.1367,6.4775,6.6592,1.3712135700498829,7.6049,0.5792315479750529,-0.6000000000000717,12.0
20.0,10.3527,5.3824,4.9703,15.6828,8.3627,7.3201,1.4860227010472304,8.9956,0.5818246686650485,-0.6000000000000717,13.0
20.0,10.2374,5.1183,5.1191,15.0763,7.5292,7.5471,1.445367136190403,8.5633,0.5753280627617158,-0.6000000000000717,14.0
20.0,10.8635,5.5968,5.2667,15.9533,8.4066,7.5467,1.442755391484234,9.0389,0.5732100368525149,-0.6000000000000717,15.0
20.0,10.057,5.1137,4.9433,14.6783,7.4034,7.2749,1.4293282948661306,8.3951,0.5766748950209317,-0.6000000000000717,16.0
20.0,9.8088,4.5698,5.239,14.0345,6.3084,7.7261,1.400656159955431,8.1277,0.5813049364198112,-0.6000000000000717,17.0
20.0,9.913,5.0485,4.8645,13.8999,6.7447,7.1552,1.3773201938002937,8.0619,0.5954440866811026,-0.6000000000000717,18.0
20.0,9.9264,4.8769,5.0495,14.0473,6.6962,7.3511,1.386295847177894,8.1325,0.5830401965412836,-0.6000000000000717,19.0
20.0,9.4741,4.8272,4.6469,13.2371,6.6916,6.5455,1.372426398881601,7.7489,0.6096071371472928,-0.6000000000000717,20.0
20.0,9.7973,4.8921,4.9052,14.5334,7.1057,7.4277,1.4530213046761498,8.3528,0.5781983577748775,-0.6000000000000717,21.0
20.0,9.5753,4.4925,5.0828,14.0191,6.4395,7.5796,1.4316791215999245,8.2451,0.5787441601341661,-0.6000000000000717,22.0
20.0,9.6593,4.652,5.0073,13.7056,6.4148,7.2908,1.3919195597057845,8.0556,0.5934438457391363,-0.6000000000000717,23.0
20.0,9.7988,4.586,5.2128,13.9663,6.6499,7.3164,1.3957844371534103,8.1491,0.5838172399384683,-0.6000000000000717,24.0
20.0,10.1711,4.8331,5.338,15.2544,7.3873,7.8671,1.472403700775126,8.7924,0.5862754133038397,-0.6000000000000717,25.0
20.0,10.1592,5.0724,5.0868,14.5259,6.9704,7.5555,1.4007486618947793,8.2909,0.5742584321209206,-0.6000000000000717,26.0
20.0,9.9118,4.9962,4.9156,14.4208,7.1779,7.2429,1.4272442926034592,8.5212,0.5953754894945905,-0.6000000000000717,27.0
20.0,10.1074,5.0334,5.074,15.1433,7.8096,7.3337,1.4682286731336789,8.8275,0.5759983891224858,-0.6000000000000717,28.0
20.0,9.96,4.5431,5.4169,14.6691,6.2437,8.4254,1.4424013252310304,8.6667,0.5870195235961713,-0.6000000000000717,29.0
20.0,10.1702,4.9937,5.1765,14.3004,6.8681,7.4323,1.3840099220490227,8.1914,0.5865213421636509,-0.6000000000000717,30.0
20.0,9.8848,4.9772,4.9076,14.2316,6.9796,7.252,1.4082681342376062,8.3078,0.5776703565523641,-0.6000000000000717,31.0
20.0,9.7087,5.0746,4.6341,13.5442,7.6031,5.9411,1.365861488087121,7.996,0.5857407543204307,-0.6000000000000717,32.0
20.0,9.4972,4.7886,4.7086,13.4335,6.7081,6.7254,1.3861007685253592,8.0037,0.606338439105142,-0.6000000000000717,33.0
20.0,9.6492,5.0835,4.5657,13.8467,7.0334,6.8133,1.4040045823263696,8.0183,0.5824290589252256,-0.6000000000000717,34.0
20.0,10.9312,5.3232,5.608,17.0797,7.9413,9.1384,1.5364978949659818,9.3909,0.5527533786086105,-0.6000000000000717,35.0
20.0,10.3802,5.4142,4.966,15.1276,7.9909,7.1367,1.429337669686865,8.6344,0.5774379082338821,-0.6000000000000717,36.0
20.0,9.4682,4.5736,4.8946,13.2182,6.3251,6.8931,1.3678720134859985,7.7008,0.5874564173352056,-0.6000000000000717,37.0
20.0,9.5585,4.6287,4.9298,13.358,6.4514,6.9066,1.3735307228039473,7.6866,0.5838173699704416,-0.6000000000000717,38.0
20.0,9.9572,4.9964,4.9608,14.3134,7.164,7.1494,1.4139259872459469,8.1498,0.5811413148607065,-0.6000000000000717,39.0
20.0,9.5928,4.6619,4.9309,13.8937,6.9329,6.9608,1.4227377795660205,7.8919,0.5774106991587955,-0.6000000000000717,40.0
20.0,10.3692,4.7952,5.574,15.0595,6.8988,8.1607,1.4278326307622353,8.6065,0.5793360437833182,-0.6000000000000717,41.0
20.0,10.2001,5.2537,4.9464,15.7002,8.3336,7.3666,1.5026331344752264,9.1246,0.5751408001820544,-0.6000000000000717,42.0
20.0,9.3411,4.3865,4.9546,13.0569,5.8785,7.1784,1.362544279666795,7.8723,0.5910116997600142,-0.6000000000000717,43.0
20.0,10.1011,4.8091,5.292,15.6592,7.1923,8.4669,1.5202981042960722,9.1344,0.5943881815781035,-0.6000000000000717,44.0
20.0,9.4879,4.9509,4.537,13.2653,6.9893,6.276,1.3695275014203103,7.6027,0.5695552355824358,-0.6000000000000717,45.0
20.0,10.9619,5.2382,5.7237,16.8432,7.7292,9.114,1.5073464385778723,9.2288,0.554874763065073,-0.6000000000000717,46.0
20.0,10.2382,5.1145,5.1237,15.2225,7.4398,7.7827,1.4613761491202295,8.5165,0.5688302396842476,-0.6000000000000717,47.0
20.0,9.5519,4.7827,4.7692,13.6582,6.6566,7.0016,1.4018451717036953,8.1002,0.6083577568604353,-0.6000000000000717,48.0
20.0,10.3412,5.3671,4.9741,15.568,8.114,7.454,1.4733515259033527,8.9828,0.5729023017624931,-0.6000000000000717,49.0
20.0,10.2294,4.7781,5.4513,15.5021,6.8591,8.643,1.4823595147676327,9.0241,0.5724388853042119,-0.6000000000000717,50.0
20.0,9.8619,5.1262,4.7357,14.6968,8.0113,6.6855,1.4572929009315663,8.5098,0.5741939793689976,-0.6000000000000717,51.0
20.0,9.4799,4.7997,4.6802,13.6042,7.2919,6.3123,1.4044218822876877,8.043,0.5875259358819536,-0.6000000000000717,52.0
20.0,10.0962,4.8737,5.2225,14.1692,7.0933,7.0759,1.377142977834765,8.1596,0.5823971018097688,-0.6000000000000717,53.0
20.0,9.563,5.0445,4.5185,13.7915,7.5179,6.2736,1.412006474401054,8.3239,0.607035765441364,-0.6000000000000717,54.0
20.0,9.8771,5.0771,4.8,14.3341,7.4149,6.9192,1.4241883684093017,8.3477,0.5860876280061873,-0.6000000000000717,55.0
20.0,10.5197,5.4904,5.0293,15.9333,8.4982,7.4351,1.4877997808058117,8.9017,0.5724745307350608,-0.6000000000000717,56.0
20.0,10.9739,5.7188,5.2551,16.4167,8.6365,7.7802,1.4764375270911694,8.8125,0.5518702827624901,-0.6000000000000717,57.0
20.0,9.6866,4.5629,5.1237,13.9548,6.2262,7.7286,1.413307626853668,8.2382,0.5972060773691258,-0.6000000000000717,58.0
20.0,10.5576,4.8926,5.665,15.0038,6.973,8.0308,1.397822128400704,8.3042,0.570575204613824,-0.6000000000000717,59.0
20.0,9.8154,5.1008,4.7146,14.3712,7.7766,6.5946,1.4254532461277862,8.6094,0.5868586377468936,-0.6000000000000717,60.0
20.0,9.9216,4.9943,4.9273,13.8873,7.0107,6.8766,1.375188420402735,8.0189,0.5898605070007308,-0.6000000000000717,61.0
20.0,10.4611,4.9273,5.5338,15.2274,7.4624,7.765,1.432566075788878,8.3412,0.5613100772095674,-0.6000000000000717,62.0
20.0,10.2154,5.1501,5.0653,15.1226,7.5583,7.5643,1.4519546174574558,8.678,0.581477859383284,-0.6000000000000717,63.0
20.0,10.2651,5.1019,5.1632,15.1112,7.7898,7.3214,1.4496484635478948,8.3208,0.5629207080904755,-0.6000000000000717,64.0
20.0,10.4667,5.4028,5.0639,15.4378,7.9529,7.4849,1.4474351808183266,8.603,0.5520284388954638,-0.6000000000000717,65.0
20.0,10.7315,5.2127,5.5188,15.7656,7.4659,8.2997,1.442683734910502,8.9472,0.5819142746402571,-0.6000000000000717,66.0
20.0,9.9708,5.0553,4.9155,14.945,7.5806,7.3644,1.4634788252669797,8.8914,0.587996987027963,-0.6000000000000717,67.0
20.0,9.6206,4.6899,4.9307,13.1677,6.1367,7.031,1.3442441511031207,7.5767,0.5808431473203612,-0.6000000000000717,68.0
20.0,10.1838,4.9629,5.2209,14.5368,6.6567,7.8801,1.4034421351640431,8.4908,0.5936924827310888,-0.6000000000000717,69.0
20.0,9.759,4.6089,5.1501,14.1304,6.8128,7.3176,1.4217997470550696,8.2518,0.5907679325794701,-0.6000000000000717,70.0
20.0,9.6612,4.6867,4.9745,13.2039,6.2831,6.9208,1.3417467985008835,7.6347,0.5855700284529596,-0.6000000000000717,71.0
20.0,10.1956,4.9313,5.2643,14.5096,6.6186,7.891,1.3969578360510062,8.0396,0.5508371308634623,-0.6000000000000717,72.0
20.0,10.0534,5.256,4.7974,15.1303,8.3039,6.8264,1.4777402054120024,8.5993,0.5722976494567902,-0.6000000000000717,73.0
20.0,9.9814,4.6878,5.2936,15.2726,6.9385,8.3341,1.5003036012796447,9.0484,0.5847052041936889,-0.6000000000000717,74.0
20.0,9.2521,4.7428,4.5093,12.9469,6.8969,6.05,1.3733984722245887,7.7605,0.6097561420453994,-0.6000000000000717,75.0
20.0,10.0331,5.2356,4.7975,14.0475,7.6492,6.3983,1.3795340008890562,7.9647,0.5723902590192347,-0.6000000000000717,76.0
20.0,9.6108,4.5202,5.0906,14.1426,6.4206,7.722,1.4402663227336219,8.5432,0.6089862535932827,-0.6000000000000717,77.0
20.0,10.0943,5.0489,5.0454,15.0364,7.7081,7.3283,1.4580439990651852,8.6148,0.5749538418924585,-0.6000000000000717,78.0
20.0,10.1083,4.7424,5.3659,14.2152,6.6516,7.5636,1.3791198694876103,8.2838,0.5863112507749574,-0.6000000000000717,79.0
20.0,9.8201,4.8948,4.9253,13.9697,6.5105,7.4592,1.3990839182264678,8.2017,0.6079042466542189,-0.6000000000000717,80.0
20.0,9.1553,4.388,4.7673,12.8557,6.1669,6.6888,1.3760728884544096,7.6353,0.5957138771762313,-0.6000000000000717,81.0
20.0,10.1252,4.9443,5.1809,14.7837,7.1811,7.6026,1.4343105664118132,8.5681,0.591463839230395,-0.6000000000000717,82.0
20.0,10.2433,4.9212,5.3221,15.3534,7.384,7.9694,1.4662909456172861,8.9028,0.5809067080468306,-0.6000000000000717,83.0
20.0,9.8134,5.1614,4.652,14.494,7.8406,6.6534,1.447244767516803,8.4674,0.587892469869338,-0.6000000000000717,84.0
20.0,10.2467,5.3151,4.9316,14.139,6.9683,7.1707,1.353836617307645,8.2388,0.5911495591459629,-0.6000000000000717,85.0
20.0,10.2119,5.1247,5.0872,14.587,7.6544,6.9326,1.401635091670411,8.2742,0.5736078183807356,-0.6000000000000717,86.0
20.0,9.9278,5.1614,4.7664,14.7519,7.644,7.1079,1.4527891224602707,8.7235,0.589852836582858,-0.6000000000000717,87.0
20.0,9.9897,4.8261,5.1636,14.5592,6.8558,7.7034,1.4278588886126753,8.6552,0.6037500989361906,-0.6000000000000717,88.0
20.0,10.188,4.8762,5.3118,14.7569,7.0118,7.7451,1.425866308651114,7.9855,0.5439186383333398,-0.6000000000000717,89.0
20.0,9.6288,4.7407,4.8881,13.4218,6.7678,6.654,1.3692944966648424,7.5798,0.56616264243013,-0.6000000000000717,90.0
20.0,10.5427,5.1768,5.3659,16.1972,7.4266,8.7706,1.5080955177258764,8.9528,0.5520475742658159,-0.6000000000000717,91.0
20.0,10.2266,5.2078,5.0188,14.5764,7.5335,7.0429,1.4004565117161833,8.3488,0.5798719374927606,-0.6000000000000717,92.0
20.0,10.0873,4.8136,5.2737,14.73,7.1184,7.6116,1.430090007488268,8.6526,0.5954638855208789,-0.6000000000000717,93.0
20.0,9.9475,5.1811,4.7664,14.1576,7.5215,6.6361,1.3981452944342652,8.221,0.5855258736401217,-0.6000000000000717,94.0
20.0,10.6697,5.4312,5.2385,16.5396,8.3047,8.2349,1.5201310767546443,9.3646,0.5688341878085297,-0.6000000000000717,95.0
20.0,9.6543,4.6018,5.0525,13.7365,6.7661,6.9704,1.3973705185718117,7.7311,0.5644366518640308,-0.6000000000000717,96.0
20.0,10.0319,4.7954,5.2365,14.5197,7.1777,7.342,1.417834734060919,8.5073,0.5933189438130262,-0.6000000000000717,97.0
20.0,10.2189,4.9921,5.2268,15.2687,7.1342,8.1345,1.4652342093731032,8.8945,0.5897551832035758,-0.6000000000000717,98.0
20.0,9.7782,4.7572,5.021,14.3129,7.0871,7.2258,1.4352517476337574,8.3481,0.5867482432082469,-0.6000000000000717,99.0
20.0,9.7489,5.0968,4.6521,13.3201,6.7962,6.5239,1.3505643078070615,7.8833,0.5906841938724288,-0.6999999999998807,0.0
20.0,9.8186,4.7663,5.0523,14.1723,6.7416,7.4307,1.4215652125077536,8.5999,0.6050991995290311,-0.6999999999998807,1.0
20.0,10.0032,5.0358,4.9674,14.7578,7.659,7.0988,1.450851387632582,8.6842,0.5716465456459483,-0.6999999999998807,2.0
20.0,10.1987,4.9301,5.2686,14.9568,7.2543,7.7025,1.4453355748167165,8.7922,0.5807405712106773,-0.6999999999998807,3.0
20.0,9.52,4.8422,4.6778,13.8424,7.3694,6.473,1.4298378806647685,8.4202,0.5970934450335323,-0.6999999999998807,4.0
20.0,10.4665,5.3723,5.0942,15.2815,7.8915,7.39,1.4379305916525296,9.0589,0.5864411512876356,-0.6999999999998807,5.0
20.0,9.4131,4.7463,4.6668,13.6499,6.8928,6.7571,1.4278294748667295,8.1347,0.5881747923099028,-0.6999999999998807,6.0
20.0,9.7699,4.6687,5.1012,14.2816,6.8583,7.4233,1.4368136970230674,8.799,0.6059684858233153,-0.6999999999998807,7.0
20.0,10.3161,5.3741,4.942,15.1434,7.953,7.1904,1.4509851138142769,8.7088,0.5820061855968497,-0.6999999999998807,8.0
20.0,10.1863,5.1782,5.0081,13.9364,7.0843,6.8521,1.3514954386733953,8.1978,0.5879685917199344,-0.6999999999998807,9.0
20.0,9.1587,4.7946,4.3641,12.5548,6.5289,6.0259,1.3455839451527882,7.745,0.6057206655020363,-0.6999999999998807,10.0
20.0,9.9887,4.9411,5.0476,14.6439,6.8533,7.7906,1.441024966428488,8.8305,0.5923642620592071,-0.6999999999998807,11.0
20.0,9.3517,4.3618,4.9899,13.1315,5.7624,7.3691,1.3829379668975776,8.0235,0.5955227919736356,-0.6999999999998807,12.0
20.0,9.6437,4.8434,4.8003,14.2269,7.1521,7.0748,1.4530851524085229,8.8043,0.619303286998083,-0.6999999999998807,13.0
20.0,10.1709,5.3183,4.8526,14.4514,7.5965,6.8549,1.4032376369218236,8.705,0.599526856473405,-0.6999999999998807,14.0
20.0,10.8292,5.2898,5.5394,17.1227,8.1971,8.9256,1.5604400909917462,10.1119,0.5776100123810559,-0.6999999999998807,15.0
20.0,10.2257,4.901,5.3247,15.164,6.7697,8.3943,1.4677897250622183,8.8696,0.5798929608978601,-0.6999999999998807,16.0
20.0,10.0919,4.8826,5.2093,14.482,6.9699,7.5121,1.4186530305198475,8.4238,0.5822432263184356,-0.6999999999998807,17.0
20.0,10.0571,4.8313,5.2258,14.29,6.5854,7.7046,1.399202690126871,8.4246,0.5773254901224739,-0.6999999999998807,18.0
20.0,9.6183,4.775,4.8433,13.2064,6.4521,6.7543,1.351217969415389,7.8558,0.5806139757306529,-0.6999999999998807,19.0
20.0,10.9167,5.5144,5.4023,16.3222,7.937,8.3852,1.4778029275089444,9.4142,0.5880176600172062,-0.6999999999998807,20.0
20.0,9.8509,4.6522,5.1987,14.0708,6.4713,7.5995,1.4058440060087707,8.5208,0.6068820887084613,-0.6999999999998807,21.0
20.0,9.6725,4.5266,5.1459,13.7085,5.9566,7.7519,1.3898908295035834,8.4419,0.5953024323966414,-0.6999999999998807,22.0
20.0,9.7558,4.6628,5.093,14.0725,6.5536,7.5189,1.4186217412566013,8.3979,0.5889478216294222,-0.6999999999998807,23.0
20.0,10.4614,4.7411,5.7203,15.9043,7.0807,8.8236,1.5006830441667083,9.6125,0.6010697671805115,-0.6999999999998807,24.0
20.0,9.9271,5.4943,4.4328,13.7809,7.8771,5.9038,1.3705316905904994,8.1191,0.5870277448035873,-0.6999999999998807,25.0
20.0,10.2545,5.2875,4.967,15.5563,8.1121,7.4442,1.4998474782738573,9.0781,0.5759224411298218,-0.6999999999998807,26.0
20.0,9.7809,4.5515,5.2294,14.3494,6.2076,8.1418,1.440991467195847,8.9754,0.6152725833375117,-0.6999999999998807,27.0
20.0,10.0968,5.2059,4.8909,15.1234,8.0411,7.0823,1.4730750569801734,9.2006,0.597370233455515,-0.6999999999998807,28.0
20.0,10.6124,5.1,5.5124,17.1373,7.7171,9.4202,1.5941079784684686,10.2219,0.591167573273528,-0.6999999999998807,29.0
20.0,10.1442,4.9378,5.2064,14.6939,7.3322,7.3617,1.427057113496858,8.7291,0.5920392556300805,-0.6999999999998807,30.0
20.0,10.1071,5.0194,5.0877,14.4524,6.752,7.7004,1.4122160498709824,8.3488,0.5771292352488608,-0.6999999999998807,31.0
20.0,10.2284,5.4006,4.8278,14.744,7.5279,7.2161,1.4203561458709486,8.3942,0.5543455361320246,-0.6999999999998807,32.0
20.0,10.6353,5.6903,4.945,16.1221,8.6621,7.46,1.494330495391053,9.4229,0.5713101602989855,-0.6999999999998807,33.0
20.0,9.7847,4.9302,4.8545,14.4446,7.8485,6.5961,1.451766054663572,8.9722,0.6159360452442593,-0.6999999999998807,34.0
20.0,10.4382,5.1562,5.282,14.5845,7.4218,7.1627,1.382127788754064,8.5315,0.5955989057096525,-0.6999999999998807,35.0
20.0,10.4181,5.2214,5.1967,16.1209,8.2498,7.8711,1.5237765141008686,9.4829,0.5746952197413667,-0.6999999999998807,36.0
20.0,10.3482,5.3472,5.001,15.8271,8.4173,7.4098,1.5039390682309632,9.2961,0.5693425427045465,-0.6999999999998807,37.0
20.0,9.0778,4.7694,4.3084,12.5574,6.7174,5.84,1.3591476621991752,7.8702,0.6166624067508416,-0.6999999999998807,38.0
20.0,9.9527,4.9906,4.9621,14.6763,7.5163,7.16,1.4549364809300724,8.6671,0.593522656687062,-0.6999999999998807,39.0
20.0,10.6436,5.6279,5.0157,15.3625,8.1451,7.2174,1.4250556760808881,8.8453,0.5703980062699123,-0.6999999999998807,40.0
20.0,9.683,4.8279,4.8551,14.01,7.2951,6.7149,1.423684595330486,8.478,0.5936870936285225,-0.6999999999998807,41.0
20.0,9.8238,4.5689,5.2549,14.2167,6.5375,7.6792,1.4279051845326813,8.3471,0.5872456953343963,-0.6999999999998807,42.0
20.0,9.5694,5.1131,4.4563,13.1939,7.2077,5.9862,1.359569188470708,8.0081,0.6024399534819187,-0.6999999999998807,43.0
20.0,9.4532,4.5206,4.9326,12.9986,6.1456,6.853,1.3523653295548759,8.0936,0.6181674608138642,-0.6999999999998807,44.0
20.0,9.255,5.0284,4.2266,13.1583,7.3328,5.8255,1.399796140665948,8.1013,0.6155434010823676,-0.6999999999998807,45.0
20.0,9.6502,4.8857,4.7645,13.7442,6.9821,6.7621,1.404249475951077,8.1942,0.5935296223753731,-0.6999999999998807,46.0
20.0,9.719,5.0209,4.6981,14.4251,7.3294,7.0957,1.4607280993812264,8.7639,0.603363144818705,-0.6999999999998807,47.0
20.0,9.8247,5.139,4.6857,13.4553,7.1439,6.3114,1.3463963995501098,8.1995,0.6033343821916508,-0.6999999999998807,48.0
20.0,10.4864,5.4096,5.0768,15.4791,7.8649,7.6142,1.4581217387084915,8.8477,0.5725990028097199,-0.6999999999998807,49.0
20.0,9.9874,5.2637,4.7237,14.4597,7.716,6.7437,1.4242887703799865,8.7517,0.5932246567510447,-0.6999999999998807,50.0
20.0,9.7175,4.821,4.8965,14.2155,7.0865,7.129,1.4417675997978336,8.6481,0.6098286310064202,-0.6999999999998807,51.0
20.0,9.2975,4.9325,4.365,13.0783,7.0987,5.9796,1.3872979866700303,7.7415,0.5848327504731272,-0.6999999999998807,52.0
20.0,10.2437,5.3904,4.8533,15.3025,8.0744,7.2281,1.4742395764577625,9.0979,0.5996724790852936,-0.6999999999998807,53.0
20.0,9.1249,4.4689,4.656,12.5405,6.1836,6.3569,1.3520763153760205,7.9699,0.6354676095712292,-0.6999999999998807,54.0
20.0,9.826,5.0293,4.7967,14.6333,7.5501,7.0832,1.4669380463469335,8.5963,0.5779292138532182,-0.6999999999998807,55.0
20.0,10.1535,5.2955,4.858,14.4256,7.6937,6.7319,1.4020831258331412,8.5498,0.588440941940812,-0.6999999999998807,56.0
20.0,9.2532,4.3929,4.8603,13.0624,5.8913,7.1711,1.3871236379580851,8.059,0.6018228302084189,-0.6999999999998807,57.0
20.0,9.8448,4.7543,5.0905,13.8999,6.4331,7.4668,1.3925816590436793,8.3183,0.6001977221244988,-0.6999999999998807,58.0
20.0,10.0247,5.222,4.8027,14.1438,7.5755,6.5683,1.3945269730287364,8.2338,0.5767334774293381,-0.6999999999998807,59.0
20.0,10.1089,4.9748,5.1341,14.8169,7.1689,7.648,1.4453364974815242,9.0339,0.6105202325491599,-0.6999999999998807,60.0
20.0,10.1062,5.229,4.8772,14.6237,7.8108,6.8129,1.4290224802384082,8.6695,0.5893303531462807,-0.6999999999998807,61.0
20.0,9.3377,5.2075,4.1302,13.4524,7.7438,5.7086,1.4104049896046293,8.483,0.6120205594476827,-0.6999999999998807,62.0
20.0,9.8699,4.9199,4.95,13.8336,7.0559,6.7777,1.3807042527372055,8.2716,0.6007722815334243,-0.6999999999998807,63.0
20.0,10.2686,5.2496,5.019,15.1727,8.0762,7.0965,1.4582423773838324,8.9139,0.5773567111684689,-0.6999999999998807,64.0
20.0,9.9333,4.9585,4.9748,13.9739,6.7675,7.2064,1.3862389412293996,8.3433,0.5864037066444556,-0.6999999999998807,65.0
20.0,9.459,4.6963,4.7627,13.4749,6.4318,7.0431,1.4053057061827623,8.0041,0.5878420367318822,-0.6999999999998807,66.0
