trial,samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
post,20.0,10.3758,5.1802,5.1956,15.6403,7.7194,7.9209,1.503096817927947,9.9095,0.6104604102555199,-0.4000000000000635,89
pre,20.0,10.4084,5.191,5.2174,86.0459,42.4408,43.6051,8.495754256411773,5.1397,0.06998245421943512,-0.4000000000000635,89
post,20.0,9.7472,4.9244,4.8228,13.9445,7.0727,6.8718,1.4244651461073448,8.8973,0.6224418319148971,-0.4000000000000635,29
pre,20.0,9.8035,4.9802,4.8233,46.4641,21.82,24.6441,4.746110496768885,6.0973,0.15847978292626141,-0.4000000000000635,29
post,20.0,9.7006,5.0412,4.6594,13.2515,7.0599,6.1916,1.356850519093488,8.4541,0.6141365935910724,-0.4000000000000635,83
pre,20.0,9.6505,5.0027,4.6478,36.1509,18.6781,17.4728,3.890181367451773,5.1475,0.14519779502992916,-0.4000000000000635,83
post,20.0,10.3164,5.3476,4.9688,15.3944,7.8945,7.4999,1.4898826646753722,9.4594,0.5949451026603922,-0.4000000000000635,46
pre,20.0,10.3096,5.3583,4.9513,63.2202,31.5561,31.6641,6.214805436909994,5.2486,0.09112885341485556,-0.4000000000000635,46
post,20.0,10.2626,5.4223,4.8403,15.1374,8.0846,7.0528,1.4707679861242242,9.3944,0.5997261139275937,-0.4000000000000635,84
pre,20.0,10.3013,5.4016,4.8997,70.2384,38.015,32.2234,6.912717273879357,7.076,0.1170435799659978,-0.4000000000000635,84
post,20.0,10.0202,5.2055,4.8147,14.5082,7.3355,7.1727,1.442175843555574,9.1868,0.6074872786058301,-0.4000000000000635,14
pre,20.0,10.0256,5.2303,4.7953,59.7458,28.64,31.1058,6.1044735158400325,5.4122,0.0986887699329372,-0.4000000000000635,14
post,20.0,9.7511,4.798,4.9531,14.4017,7.2536,7.1481,1.4705530538153877,9.3115,0.6348228966192899,-0.4000000000000635,7
pre,20.0,9.7647,4.7655,4.9992,37.2699,17.8807,19.3892,3.9234516850469787,5.8871,0.16291412925450438,-0.4000000000000635,7
post,20.0,10.5344,5.2771,5.2573,15.5551,7.9195,7.6356,1.4711187533248509,9.6043,0.5931049099622608,-0.4000000000000635,79
pre,20.0,10.5198,5.2539,5.2659,81.7787,40.7499,41.0288,8.084199930188056,5.2813,0.06531458182094489,-0.4000000000000635,79
post,20.0,9.8622,4.7617,5.1005,13.5694,6.5783,6.9911,1.37079772358705,8.3252,0.5932643660313965,-0.4000000000000635,35
pre,20.0,9.9323,4.7311,5.2012,36.6599,16.7459,19.914,3.6354524105297874,5.7955,0.1784383086529822,-0.4000000000000635,35
post,20.0,10.1563,4.9279,5.2284,14.5601,6.5531,8.007,1.4296632003335343,9.2123,0.6156495105119938,-0.4000000000000635,44
pre,20.0,10.1695,4.9436,5.2259,41.2643,20.599,20.6653,3.942307958361702,5.8185,0.1869121499493534,-0.4000000000000635,44
post,20.0,9.8652,4.8989,4.9663,13.996,7.1688,6.8272,1.4140675370209566,8.7816,0.6075263432300233,-0.4000000000000635,53
pre,20.0,9.8721,4.9642,4.9079,37.6415,20.1028,17.5387,3.7880737070067787,5.9847,0.18174580967354315,-0.4000000000000635,53
post,20.0,9.8191,5.1209,4.6982,13.959,7.2678,6.6912,1.4164277203330817,8.7974,0.6152032099210897,-0.4000000000000635,18
pre,20.0,9.8334,5.158,4.6754,52.7105,26.9578,25.7527,5.566279628332335,5.8355,0.11406249820788218,-0.4000000000000635,18
post,20.0,9.2238,4.5727,4.6511,12.9266,6.718,6.2086,1.3939140567439248,8.6066,0.642061493336923,-0.4000000000000635,91
pre,20.0,9.2549,4.6408,4.6141,21.2524,10.6377,10.6147,2.2561060268734536,5.5306,0.2895517325109254,-0.4000000000000635,91
post,20.0,10.0129,4.5264,5.4865,14.3047,6.1414,8.1633,1.4240183682240644,8.9153,0.5974142498089936,-0.4000000000000635,97
pre,20.0,9.9374,4.478,5.4594,54.7496,22.0236,32.726,5.518045482016259,11.123,0.2068164809077413,-0.4000000000000635,97
post,20.0,10.4268,5.6518,4.775,14.6038,7.9952,6.6086,1.3948499686472087,8.9514,0.5917055960300062,-0.4000000000000635,54
pre,20.0,10.4871,5.739,4.7481,42.616,22.2949,20.3211,4.067159768517267,6.0344,0.15321843557094902,-0.4000000000000635,54
post,20.0,10.1697,4.9227,5.247,14.6757,7.0706,7.6051,1.4406569648742311,9.2427,0.619930983443998,-0.4000000000000635,61
pre,20.0,10.1603,4.8617,5.2986,57.9783,27.3951,30.5832,5.653470381187437,6.0907,0.13653174379535932,-0.4000000000000635,61
post,20.0,9.8908,4.8431,5.0477,13.7443,6.4643,7.28,1.3829369581639657,8.9797,0.6284725158249387,-0.4000000000000635,41
pre,20.0,9.8872,4.8267,5.0605,39.4611,19.6059,19.8552,3.9007467809800183,5.8855,0.17093492971572302,-0.4000000000000635,41
post,20.0,9.7626,4.6718,5.0908,13.9362,6.5217,7.4145,1.424481167069526,9.0514,0.6368794733411933,-0.4000000000000635,47
pre,20.0,9.7323,4.6709,5.0614,30.3992,13.3119,17.0873,3.110208883590621,6.0978,0.21817966189633908,-0.4000000000000635,47
post,20.0,10.1621,5.0931,5.069,14.9215,7.5422,7.3793,1.464894190707821,9.3411,0.6131839877900997,-0.4000000000000635,34
pre,20.0,10.1528,5.1804,4.9724,36.0996,18.3034,17.7962,3.478794484713258,4.956,0.1621828633150611,-0.4000000000000635,34
post,20.0,10.2857,5.196,5.0897,15.677,7.9287,7.7483,1.521601836370978,9.9228,0.6201482833123315,-0.4000000000000635,27
pre,20.0,10.2727,5.1373,5.1354,54.0811,27.0074,27.0737,5.259058438587971,5.0775,0.11187286330569432,-0.4000000000000635,27
post,20.0,9.9114,4.6182,5.2932,14.2151,6.5537,7.6614,1.4309905795511728,8.6507,0.58669569130954,-0.4000000000000635,49
pre,20.0,9.9485,4.6272,5.3213,51.8083,20.8674,30.9409,5.244575655757647,10.6419,0.2163004408354998,-0.4000000000000635,49
post,20.0,10.2961,5.1659,5.1302,15.406,7.6411,7.7649,1.4897346793870976,9.5386,0.6017381839720047,-0.4000000000000635,56
pre,20.0,10.2692,5.1605,5.1087,57.4652,32.3489,25.1163,5.493136498256635,8.5028,0.16820998659987638,-0.4000000000000635,56
post,20.0,10.7902,5.4758,5.3144,16.0056,8.1955,7.8101,1.4838901927471473,9.6566,0.5841947519561111,-0.4000000000000635,68
pre,20.0,10.7438,5.382,5.3618,87.4392,43.5449,43.8943,8.256081186411178,4.3722,0.05604284384220765,-0.4000000000000635,68
post,20.0,10.5766,5.1771,5.3995,16.1664,7.755,8.4114,1.5239563425914509,10.1056,0.6068155747958566,-0.4000000000000635,78
pre,20.0,10.5476,5.1929,5.3547,55.5603,27.2953,28.265,5.331155785618316,5.9173,0.11295734956895072,-0.4000000000000635,78
post,20.0,9.5683,4.9575,4.6108,13.4069,7.1952,6.2117,1.3925851759609613,8.7645,0.6263873502335895,-0.4000000000000635,88
pre,20.0,9.5723,4.8877,4.6846,22.6651,12.2347,10.4304,2.361166068057757,5.4907,0.2541396244056767,-0.4000000000000635,88
post,20.0,10.0467,5.0261,5.0206,14.8235,7.1801,7.6434,1.4719436131769061,9.0519,0.5841606125921622,-0.4000000000000635,33
pre,20.0,10.006,4.979,5.027,60.1711,29.1391,31.032,6.202646948521464,5.6635,0.09872783732137791,-0.4000000000000635,33
post,20.0,9.7857,5.3176,4.4681,13.4379,7.508,5.9299,1.368757883855919,8.6497,0.6226694105082536,-0.4000000000000635,3
pre,20.0,9.7694,5.3486,4.4208,41.0941,24.6329,16.4612,4.266423346551542,8.8183,0.22075854541116363,-0.4000000000000635,3
post,20.0,9.5293,4.5979,4.9314,13.4448,6.7799,6.6649,1.4027641361090024,8.8416,0.6322332302203446,-0.4000000000000635,40
pre,20.0,9.5272,4.4798,5.0474,24.3964,10.4431,13.9533,2.5496998110850178,6.0634,0.26488607278608656,-0.4000000000000635,40
post,20.0,10.0711,5.0808,4.9903,14.8513,7.5584,7.2929,1.467656230679371,9.1957,0.5925727009109493,-0.4000000000000635,64
pre,20.0,10.057,5.0691,4.9879,56.7131,27.6602,29.0529,5.8047308556884305,5.2667,0.09669415039932881,-0.4000000000000635,64
post,20.0,9.8044,4.6331,5.1713,13.1126,5.8786,7.234,1.3313064947140258,8.2594,0.6049269505785927,-0.4000000000000635,81
pre,20.0,9.7579,4.6299,5.128,27.3514,12.3291,15.0223,2.7482480326914143,5.8908,0.26091441230177526,-0.4000000000000635,81
post,20.0,10.2249,5.5196,4.7053,15.3511,8.5169,6.8342,1.495231190794509,9.7879,0.6077570050622466,-0.4000000000000635,4
pre,20.0,10.2275,5.4821,4.7454,59.6085,31.7287,27.8798,5.960700205312381,5.8621,0.10206953557776939,-0.4000000000000635,4
post,20.0,10.2098,5.1345,5.0753,14.9546,7.5219,7.4327,1.4637297755194654,9.089,0.5959622571116573,-0.4000000000000635,25
pre,20.0,10.2217,5.117,5.1047,62.9502,34.9915,27.9587,6.232168493466859,8.0182,0.1409064403664008,-0.4000000000000635,25
post,20.0,10.4501,5.2585,5.1916,15.4413,7.8399,7.6014,1.4736717001810595,9.6491,0.6110146890735667,-0.4000000000000635,63
pre,20.0,10.4134,5.2961,5.1173,49.3906,25.7236,23.667,4.7686776151218115,5.4582,0.12033014554365534,-0.4000000000000635,63
post,20.0,10.4645,5.5161,4.9484,15.6014,8.1309,7.4705,1.486644708859263,9.607,0.5956637082982599,-0.4000000000000635,28
pre,20.0,10.5302,5.4849,5.0453,79.8341,43.0231,36.811,7.812172918496619,7.4267,0.10289437893000727,-0.4000000000000635,28
post,20.0,9.8728,4.8342,5.0386,14.4825,6.7393,7.7432,1.4634910304075064,9.4453,0.6359434579433955,-0.4000000000000635,59
pre,20.0,9.8217,4.771,5.0507,36.1422,16.8064,19.3358,3.588569912791458,6.1742,0.20621997252944743,-0.4000000000000635,59
post,20.0,10.2009,5.1091,5.0918,14.9897,7.8209,7.1688,1.4598554281502931,9.2957,0.5903325168511167,-0.4000000000000635,77
pre,20.0,10.2394,5.1379,5.1015,40.3142,20.6416,19.6726,3.865732800826624,5.6924,0.15742718998271682,-0.4000000000000635,77
post,20.0,9.9052,4.8878,5.0174,14.8134,7.2538,7.5596,1.4890726091073154,9.8008,0.6480550398376553,-0.4000000000000635,30
pre,20.0,9.8695,4.8088,5.0607,28.5396,14.3024,14.2372,2.9060916042876026,5.4458,0.2078455875312301,-0.4000000000000635,30
post,20.0,10.3931,5.4179,4.9752,15.1452,8.1702,6.975,1.4520155189341246,9.299,0.5884766080079755,-0.4000000000000635,74
pre,20.0,10.4156,5.4637,4.9519,86.3006,46.3173,39.9833,8.55080072506747,7.5846,0.0911967561463898,-0.4000000000000635,74
post,20.0,9.6242,4.9378,4.6864,13.9849,7.5554,6.4295,1.448579003789903,9.3109,0.6466468918764413,-0.4000000000000635,80
pre,20.0,9.5742,4.8739,4.7003,34.9882,18.3853,16.6029,3.7211341382473853,5.828,0.1749493598716094,-0.4000000000000635,80
post,20.0,10.0253,4.5081,5.5172,13.9649,6.0984,7.8665,1.3898123316110333,8.3651,0.5847849420763002,-0.4000000000000635,62
pre,20.0,10.052,4.4713,5.5807,34.7197,12.2076,22.5121,3.410809707721129,10.7399,0.32827631315047656,-0.4000000000000635,62
post,20.0,9.8902,4.7332,5.157,13.9827,6.6516,7.3311,1.407830125691312,8.8053,0.6160052810146888,-0.4000000000000635,1
pre,20.0,9.9027,4.779,5.1237,34.3178,16.6331,17.6847,3.460152452029816,5.8564,0.1891040047802927,-0.4000000000000635,1
post,20.0,10.1541,4.9235,5.2306,14.7534,6.7125,8.0409,1.4474452689738093,8.9368,0.5799405945780595,-0.4000000000000635,75
pre,20.0,10.1477,4.9486,5.1991,67.8594,34.2308,33.6286,6.713343678249838,4.8208,0.08786332592663455,-0.4000000000000635,75
post,20.0,10.436,4.9888,5.4472,14.9297,7.1079,7.8218,1.4276668081050472,9.0737,0.585596826386885,-0.4000000000000635,51
pre,20.0,10.4483,5.001,5.4473,96.4743,43.938,52.5363,9.576317540368972,9.2937,0.0996040018770809,-0.4000000000000635,51
post,20.0,9.643,4.7598,4.8832,13.7004,6.7639,6.9365,1.4163714131976572,8.8594,0.63423114798509,-0.4000000000000635,57
pre,20.0,9.6201,4.7325,4.8876,24.0896,11.4153,12.6743,2.4233860355657826,5.6034,0.27714435992057096,-0.4000000000000635,57
post,20.0,9.6496,5.0604,4.5892,13.8543,7.2487,6.6056,1.4270539427892417,8.9519,0.6195250081989204,-0.4000000000000635,69
pre,20.0,9.6875,5.0949,4.5926,28.8716,14.7615,14.1101,2.959023659848431,5.4194,0.20167099373882016,-0.4000000000000635,69
post,20.0,10.0683,5.0254,5.0429,14.7211,7.6971,7.024,1.4574979494770028,9.3363,0.6085602597742682,-0.4000000000000635,0
pre,20.0,10.0637,5.0451,5.0186,39.6892,20.2538,19.4354,3.8665936137172925,4.8532,0.14752859620964268,-0.4000000000000635,0
post,20.0,9.7451,4.8729,4.8722,13.5915,7.0442,6.5473,1.3908587398554844,8.6459,0.6206241839056293,-0.4000000000000635,24
pre,20.0,9.725,4.913,4.812,29.3094,15.6135,13.6959,2.988493465856051,6.2276,0.24026689861004402,-0.4000000000000635,24
post,20.0,10.0907,4.8874,5.2033,15.0298,7.1897,7.8401,1.4832133508974688,9.5472,0.619676134915819,-0.4000000000000635,95
pre,20.0,10.0682,4.9472,5.121,35.2033,16.8715,18.3318,3.5283386514710844,5.7495,0.17220295441967318,-0.4000000000000635,95
post,20.0,9.8776,4.959,4.9186,14.3496,6.9619,7.3877,1.4479095504920505,8.9286,0.5954655170460611,-0.4000000000000635,31
pre,20.0,9.8368,4.9119,4.9249,54.465,27.2922,27.1728,5.646568163314616,4.7572,0.09923021375743252,-0.4000000000000635,31
post,20.0,10.0045,5.0548,4.9497,14.6981,7.3667,7.3314,1.4621118266374218,9.0381,0.5911507473717885,-0.4000000000000635,86
pre,20.0,10.0678,5.027,5.0408,58.7892,28.4672,30.322,6.049938399011104,5.5802,0.0980714870925531,-0.4000000000000635,86
post,20.0,9.3798,4.6278,4.752,13.0824,6.4021,6.6803,1.383478896704865,8.6078,0.6278777664747567,-0.4000000000000635,98
pre,20.0,9.344,4.5728,4.7712,35.8678,18.4348,17.433,3.829140571246418,6.735,0.2071964495804905,-0.4000000000000635,98
post,20.0,10.2955,5.1584,5.1371,15.4436,7.5656,7.878,1.4968844572051674,9.973,0.6256439335156307,-0.4000000000000635,15
pre,20.0,10.3181,5.153,5.1651,54.5921,26.621,27.9711,5.412630784185279,5.6943,0.11387132178912625,-0.4000000000000635,15
post,20.0,9.8098,5.1587,4.6511,14.2718,7.6091,6.6627,1.4477615437864573,9.0858,0.6080867419978527,-0.4000000000000635,17
pre,20.0,9.7988,5.1644,4.6344,64.1669,33.2202,30.9467,6.782612797866353,5.1457,0.08693986948861224,-0.4000000000000635,17
post,20.0,9.6948,4.9382,4.7566,13.8843,7.1489,6.7354,1.425641781502816,9.0499,0.6308589224403968,-0.4000000000000635,16
pre,20.0,9.7412,4.9421,4.7991,33.7236,17.5967,16.1269,3.4574780779329934,5.6184,0.18661348898114202,-0.4000000000000635,16
post,20.0,10.354,5.0285,5.3255,15.2316,7.318,7.9136,1.4655789164009423,9.4364,0.6007255351817128,-0.4000000000000635,90
pre,20.0,10.3522,5.0435,5.3087,49.1353,24.6495,24.4858,4.677307965433678,5.5539,0.13322991418614247,-0.4000000000000635,90
post,20.0,10.415,5.1935,5.2215,15.273,7.7727,7.5003,1.4667473478405086,9.5522,0.6163332526584591,-0.4000000000000635,36
pre,20.0,10.4439,5.2192,5.2247,38.2321,19.1302,19.1019,3.453197636424045,5.9143,0.21605175894936474,-0.4000000000000635,36
post,20.0,9.8235,5.0352,4.7883,13.7331,6.7947,6.9384,1.3944880936410664,8.5937,0.6008588218715994,-0.4000000000000635,96
pre,20.0,9.8518,5.0434,4.8084,46.038,21.8033,24.2347,4.613200095450628,6.2594,0.1596934334775571,-0.4000000000000635,96
post,20.0,10.0297,5.1613,4.8684,14.5455,7.4236,7.1219,1.4421608745618895,8.6575,0.5675114916849079,-0.4000000000000635,70
pre,20.0,10.0414,5.133,4.9084,70.8931,37.5466,33.3465,7.405168726616541,5.5903,0.08016036463657324,-0.4000000000000635,70
post,20.0,9.7438,4.803,4.9408,13.9339,6.7009,7.233,1.4229257216802886,8.7227,0.6085121524485884,-0.4000000000000635,87
pre,20.0,9.7919,4.7665,5.0254,36.3746,17.0658,19.3088,3.7202453485893288,5.2706,0.16306413419026689,-0.4000000000000635,87
post,20.0,9.394,4.4292,4.9648,13.4859,5.8741,7.6118,1.4311170169373284,8.8975,0.6208481805293299,-0.4000000000000635,11
pre,20.0,9.4159,4.3828,5.0331,32.975,14.1523,18.8227,3.5150233187422075,6.32,0.21065234933611668,-0.4000000000000635,11
post,20.0,9.872,5.1523,4.7197,14.5292,7.511,7.0182,1.464785612165618,9.3364,0.6208366487464505,-0.4000000000000635,92
pre,20.0,9.8546,5.1878,4.6668,39.1814,20.9011,18.2803,3.976512912246731,6.1088,0.1658916872352748,-0.4000000000000635,92
post,20.0,9.7749,5.0173,4.7576,13.5408,7.163,6.3778,1.382023949506386,8.1536,0.5864667701130463,-0.4000000000000635,39
pre,20.0,9.7503,5.019,4.7313,58.1109,28.3832,29.7277,6.139890084465777,5.0895,0.09552616636516036,-0.4000000000000635,39
post,20.0,10.2534,4.8574,5.396,14.5509,7.1424,7.4085,1.4172659140936528,8.8671,0.6024972032737808,-0.4000000000000635,37
pre,20.0,10.2098,4.83,5.3798,52.9295,26.2744,26.6551,5.22200012709168,5.5243,0.11500734492692584,-0.4000000000000635,37
post,20.0,10.4908,5.2671,5.2237,15.7633,7.8777,7.8856,1.500445385196159,9.5361,0.5898616917213911,-0.4000000000000635,2
pre,20.0,10.5111,5.2688,5.2423,97.4869,47.6981,49.7888,9.647666836532876,5.2033,0.0557944556853282,-0.4000000000000635,2
post,20.0,10.1908,5.0297,5.1611,15.3171,7.3112,8.0059,1.4978670686339879,9.4145,0.5885368526392005,-0.4000000000000635,6
pre,20.0,10.2194,5.0122,5.2072,83.1197,38.9958,44.1239,8.099037152527975,7.1479,0.10284280315882595,-0.4000000000000635,6
post,20.0,10.2536,5.3643,4.8893,14.4626,8.1695,6.2931,1.4099552691600739,9.079,0.6026141579684857,-0.4000000000000635,73
pre,20.0,10.2536,5.3493,4.9043,61.8747,34.6787,27.196,6.150472526919232,8.2163,0.1428059185464067,-0.4000000000000635,73
post,20.0,10.0037,5.2119,4.7918,14.4912,7.6291,6.8621,1.4450476541402426,8.9908,0.6015528227307003,-0.4000000000000635,67
pre,20.0,9.9733,5.1629,4.8104,58.6997,32.2461,26.4536,5.981153003117883,7.1321,0.12737667741656672,-0.4000000000000635,67
post,20.0,10.3451,5.1792,5.1659,15.7496,7.9779,7.7717,1.5195138010239737,9.7244,0.5963384498399489,-0.4000000000000635,85
pre,20.0,10.3148,5.1144,5.2004,85.7233,41.33,44.3933,8.403804533031446,5.4355,0.08202251226165513,-0.4000000000000635,85
post,20.0,9.5444,4.3992,5.1452,13.7574,6.1395,7.6179,1.4281157666933262,8.8702,0.6055129263252267,-0.4000000000000635,32
pre,20.0,9.57,4.2504,5.3196,52.7113,22.8224,29.8889,5.759978490113686,8.2209,0.15591887926117579,-0.4000000000000635,32
post,20.0,10.009,4.999,5.01,15.2271,7.311,7.9161,1.5175629315700716,9.8003,0.62514213758034,-0.4000000000000635,23
pre,20.0,10.0225,5.0454,4.9771,28.9263,14.2066,14.7197,2.866372441777625,5.4913,0.2168579019288526,-0.4000000000000635,23
post,20.0,10.5042,5.455,5.0492,14.8825,7.8105,7.072,1.4137343199580874,9.3249,0.6186181044147014,-0.4000000000000635,66
pre,20.0,10.4248,5.4425,4.9823,63.7537,35.2488,28.5049,6.0938682750673,7.9425,0.1416052139797351,-0.4000000000000635,66
post,20.0,10.2677,5.1522,5.1155,14.7357,7.499,7.2367,1.4311535886168412,8.9851,0.5872243468067377,-0.4000000000000635,65
pre,20.0,10.3565,5.236,5.1205,44.6858,24.1792,20.5066,4.2379432262556,6.6926,0.1708761872861781,-0.4000000000000635,65
post,20.0,9.8951,4.8119,5.0832,14.6363,6.9622,7.6741,1.4732565698074718,9.5783,0.6410946837506237,-0.4000000000000635,38
pre,20.0,9.8648,4.818,5.0468,29.2476,15.5199,13.7277,2.964187748374474,5.6834,0.21030295266709345,-0.4000000000000635,38
post,20.0,9.48,4.7311,4.7489,13.4774,6.8908,6.5866,1.4166002376618103,8.3336,0.6000198260661438,-0.4000000000000635,94
pre,20.0,9.4731,4.7694,4.7037,51.2357,25.233,26.0027,5.6644867625103705,5.1631,0.10158317374121258,-0.4000000000000635,94
post,20.0,10.6322,5.2169,5.4153,15.3492,7.5074,7.8418,1.444603459090806,9.1034,0.5730105973502032,-0.4000000000000635,19
pre,20.0,10.585,5.1241,5.4609,80.3895,37.6504,42.7391,7.915085501546052,6.7245,0.08901629161694198,-0.4000000000000635,19
post,20.0,9.9829,4.948,5.0349,14.8925,6.941,7.9515,1.4847323809506703,9.4057,0.6061502054723918,-0.4000000000000635,93
pre,20.0,9.9556,4.9946,4.961,45.558,22.5593,22.9987,4.585832109313952,5.4086,0.13625879849896377,-0.4000000000000635,93
post,20.0,9.7175,5.0205,4.697,14.039,7.5928,6.4462,1.4355464842952999,9.0638,0.6058840819716411,-0.4000000000000635,8
pre,20.0,9.7879,5.0212,4.7667,54.022,27.5367,26.4853,5.7127260552763985,4.9148,0.09422124434051182,-0.4000000000000635,8
post,20.0,9.9266,4.9589,4.9677,14.1537,6.9414,7.2123,1.4231707863116498,8.7883,0.6077117382204439,-0.4000000000000635,50
pre,20.0,9.9072,4.9183,4.9889,39.6053,17.4827,22.1226,3.9531660630408494,6.1723,0.18629309896867488,-0.4000000000000635,50
post,20.0,10.3704,4.8953,5.4751,14.724,6.9739,7.7501,1.4149821025126545,9.0692,0.5863530555930537,-0.4000000000000635,10
pre,20.0,10.3101,4.8571,5.453,67.8978,31.4038,36.494,6.667105024716414,6.4996,0.09846400487629858,-0.4000000000000635,10
post,20.0,10.5193,5.3968,5.1225,16.0466,8.2749,7.7717,1.5215526572249625,9.8772,0.5906552285584921,-0.4000000000000635,12
pre,20.0,10.5508,5.4359,5.1149,90.9947,44.9271,46.0676,8.85357307058613,5.1137,0.06484158110025881,-0.4000000000000635,12
post,20.0,9.5323,4.6701,4.8622,12.777,6.3608,6.4162,1.3318194121620741,8.232,0.6244842657733832,-0.4000000000000635,42
pre,20.0,9.5427,4.6689,4.8738,29.5418,14.0159,15.5259,3.0637741204779063,5.5584,0.20703441318298368,-0.4000000000000635,42
post,20.0,10.0128,5.3807,4.6321,14.4058,8.0475,6.3583,1.4342002179624254,9.0474,0.6023572742628889,-0.4000000000000635,26
pre,20.0,10.0256,5.4115,4.6141,44.3857,27.6371,16.7486,4.413870130507607,11.1569,0.28305659221197665,-0.4000000000000635,26
post,20.0,10.656,5.0469,5.6091,16.1207,7.588,8.5327,1.5101429900719434,9.9029,0.5899356653396544,-0.4000000000000635,99
pre,20.0,10.6764,5.1486,5.5278,91.15,40.127,51.023,8.936473615554522,11.2136,0.12407552973501276,-0.4000000000000635,99
post,20.0,10.3579,4.887,5.4709,15.0803,6.9216,8.1587,1.4509408867220803,9.1399,0.5756453417437865,-0.4000000000000635,76
pre,20.0,10.3542,4.8947,5.4595,55.2026,24.0337,31.1689,5.358995698480671,8.3598,0.165716005777385,-0.4000000000000635,76
post,20.0,9.6622,5.1481,4.5141,14.195,8.0363,6.1587,1.460165922085753,9.4284,0.627207875838221,-0.4000000000000635,48
pre,20.0,9.6343,5.0756,4.5587,29.8395,17.4599,12.3796,3.094589887759302,7.3699,0.2661528044897941,-0.4000000000000635,48
post,20.0,9.6721,4.839,4.8331,13.697,7.0901,6.6069,1.4011881168438278,8.887,0.6128680628153087,-0.4000000000000635,22
pre,20.0,9.6961,4.8128,4.8833,46.2345,21.985,24.2495,4.935449444770928,5.5279,0.12387453401245507,-0.4000000000000635,22
post,20.0,9.9999,5.2711,4.7288,14.6914,7.662,7.0294,1.463545601484435,9.3302,0.6087472305457706,-0.4000000000000635,71
pre,20.0,10.0571,5.2446,4.8125,64.8145,36.2966,28.5179,6.530977573676335,8.4665,0.14545383788520969,-0.4000000000000635,71
post,20.0,9.7525,4.5097,5.2428,13.6993,6.2442,7.4551,1.3989474683619685,8.7315,0.615912206274284,-0.4000000000000635,55
pre,20.0,9.7106,4.5243,5.1863,47.7558,20.847,26.9088,5.044071331475539,7.0156,0.15850747624333744,-0.4000000000000635,55
post,20.0,10.1551,5.0562,5.0989,14.7457,7.2788,7.4669,1.443453062467727,9.3917,0.6130830819039128,-0.4000000000000635,20
pre,20.0,10.2085,5.0349,5.1736,55.4636,26.8903,28.5733,5.659023711767649,5.4476,0.09951737001473811,-0.4000000000000635,20
post,20.0,10.3071,5.0397,5.2674,14.7385,7.7433,6.9952,1.4297443990022738,8.9849,0.5973246966831901,-0.4000000000000635,9
pre,20.0,10.3124,5.019,5.2934,74.2586,35.3263,38.9323,7.252929851590171,6.0654,0.09354222712958575,-0.4000000000000635,9
post,20.0,10.3691,5.0749,5.2942,14.7462,7.3424,7.4038,1.4186059864469158,8.7498,0.5722214311041618,-0.5,21
pre,20.0,10.4141,5.0156,5.3985,80.7246,38.2433,42.4813,7.996642163065675,6.4482,0.08420034629844574,-0.5,21
post,20.0,10.0949,5.1141,4.9808,14.6283,6.8551,7.7732,1.4479142293293317,9.0145,0.6060032730240097,-0.5,52
pre,20.0,10.1001,5.1274,4.9727,33.7828,17.9545,15.8283,3.25542626228992,6.1934,0.21673616476590302,-0.5,52
post,20.0,9.8785,5.2142,4.6643,14.1105,7.7827,6.3278,1.4240214703760314,8.9421,0.6174069125472658,-0.5,58
pre,20.0,9.9001,5.1699,4.7302,26.1011,12.8845,13.2166,2.585819041391616,5.7269,0.2522737468270292,-0.5,58
post,20.0,8.9511,4.6903,4.2608,12.8071,6.9636,5.8435,1.4208402571611416,8.0887,0.6014499157057807,-0.5,82
pre,20.0,8.9521,4.6771,4.275,36.5002,19.0856,17.4146,4.230771390247472,5.331,0.14929540063350055,-0.5,82
post,20.0,10.2029,5.233,4.9699,15.0976,7.6908,7.4068,1.4762375262658791,9.525,0.6171260972093455,-0.5,43
pre,20.0,10.1834,5.2308,4.9526,29.8046,15.4749,14.3297,2.8836876210335105,5.2868,0.20526635549302363,-0.5,43
post,20.0,10.152,4.5979,5.5541,14.6417,6.7705,7.8712,1.4380572336190707,8.8445,0.5788588988152564,-0.5,5
pre,20.0,10.1587,4.6425,5.5162,78.5254,35.9013,42.6241,7.9030395663508255,7.384,0.1030996283336628,-0.5,5
post,20.0,9.8073,4.7462,5.0611,13.8228,6.4958,7.327,1.4004013161272884,9.116,0.6357378182900446,-0.5,72
pre,20.0,9.8498,4.7806,5.0692,35.4224,16.4282,18.9942,3.5573680614277348,5.6988,0.1852008003875764,-0.5,72
post,20.0,10.9622,5.2612,5.701,16.3485,7.6622,8.6863,1.4876507759204214,9.8771,0.5808489341573819,-0.5,13
pre,20.0,11.0066,5.173,5.8336,117.6363,53.2872,64.3491,10.988441079867028,11.2475,0.10030491814387209,-0.5,13
post,20.0,9.8655,4.6657,5.1998,14.3843,6.5839,7.8004,1.454607088769078,9.0599,0.6128537718180134,-0.5,60
pre,20.0,9.8627,4.6313,5.2314,34.8398,16.5899,18.2499,3.394278726322713,5.0626,0.18678083646241206,-0.5,60
post,20.0,10.0252,5.0101,5.0151,14.3768,7.3286,7.0482,1.429135418435632,8.9272,0.5968765484640856,-0.5,45
