true_positive,false_negative,true_negative,false_positive,sensitivity,specificity,precision,gamma,replicate
2494.685,2669.495,4831.05,4.77,0.37887784293101245,0.9985834979102783,0.9287174077165037,1.0,7.0
1069.96,3591.15,5338.89,0.0,0.16280740044470676,1.0,1.0,1.0,8.0
2880.115,2449.56,4659.52,10.805,0.4487537056533664,0.9984640566607165,0.9481738062374092,1.0,9.0
3510.075,2123.835,4356.15,9.94,0.4973571190853305,0.9987148709220508,0.976713714331791,1.0,0.0
1681.6,3177.405,5140.93,0.065,0.23672362653780743,0.9999880416047618,0.9970641029949238,1.0,1.0
1838.0,3215.585,4946.34,0.075,0.24799215456606719,0.9999873814268786,0.9973233992826259,1.0,2.0
2507.58,2630.285,4861.045,1.09,0.34768496150281225,0.999696354925001,0.9972875490908626,1.0,3.0
3181.995,2303.245,4494.5,20.26,0.4838722774404437,0.9974917543414455,0.9541230582342035,1.0,4.0
2568.3,2671.515,4744.95,15.235,0.38563757126846837,0.9983487609123973,0.9161738165099782,1.0,5.0
1052.52,3724.265,5223.18,0.035,0.1609683656229154,0.9999960367341566,0.9989053789630356,1.0,6.0
2160.885,2922.805,4913.975,2.335,0.3386410237141883,0.9997074480352645,0.947138024499669,1.0,7.0
1688.42,3161.815,5149.535,0.23,0.2383313254426287,0.9999099113047996,0.9266508221548589,1.0,8.0
2481.635,2747.3,4768.215,2.85,0.35937839436795876,0.9995706995945856,0.9951158847680233,1.0,9.0
1667.745,3469.405,4860.93,1.92,0.24932102875030102,0.9997941916554993,0.9441814672374602,1.0,0.0
1952.555,3103.515,4942.12,1.81,0.2828904386626173,0.9997302514581962,0.9948259465092638,1.0,1.0
1538.655,2984.315,5477.025,0.005,0.21684228858380655,0.9999062792877227,0.9999994268841756,1.0,2.0
2564.89,2588.86,4844.875,1.375,0.3507349218355121,0.9996632868815382,0.9930684433653361,1.0,3.0
1086.825,3563.005,5350.155,0.015,0.16156788778681738,0.9999947637667681,0.9948165310859612,1.0,4.0
904.95,3454.475,5640.575,0.0,0.1533190011884965,1.0,1.0,1.0,5.0
1046.695,3580.025,5373.28,0.0,0.16226592914937185,1.0,1.0,1.0,6.0
1738.155,3156.325,5105.475,0.045,0.24205832807102412,0.9993312698041322,0.9996927900159219,1.0,7.0
2027.0,2995.96,4975.945,1.095,0.30317703235382637,0.999849003191786,0.9635593243160185,1.0,8.0
1341.84,3118.61,5539.545,0.005,0.19406286399275707,0.9999994062561601,0.9999603363477709,1.0,9.0
977.845,3903.845,5118.21,0.1,0.1496616613219349,0.9937348252031734,0.9999080437737079,0.29999999999999893,0.0
1350.015,3622.475,5027.315,0.195,0.18759502827631247,0.9886985967119671,0.9998555156243752,0.29999999999999893,1.0
1266.965,3881.315,4847.975,3.745,0.19162996957793613,0.9949543502452066,0.9386025056346965,0.29999999999999893,2.0
1033.425,3680.005,5286.39,0.18,0.15738322446758193,0.9954871336049633,0.9999102991630888,0.29999999999999893,3.0
1282.13,3961.725,4753.775,2.37,0.18305994384481986,0.9895507802378171,0.9377794598016158,0.29999999999999893,4.0
923.08,3750.29,5326.39,0.24,0.15042174221301982,0.9898923011720081,0.9997324018894379,0.29999999999999893,5.0
877.42,4006.975,5115.485,0.12,0.14043766750522227,0.9983391707544425,0.9994740473329097,0.29999999999999893,6.0
1296.555,3970.68,4732.08,0.685,0.18362701339374884,0.9937101749373766,0.9931706244044365,0.29999999999999893,7.0
965.665,4127.735,4905.985,0.615,0.15047784580156653,0.9969398313195934,0.9627280357723015,0.29999999999999893,8.0
