samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,9.9529,4.5402,5.4127,21.0391,9.2247,11.8144,5.0357,0.265191267396509,0.30000000000003585,24.0
20.0,10.3309,5.2515,5.0794,26.7049,14.1072,12.5977,4.2527,0.18185364508808732,0.30000000000003585,25.0
20.0,9.5934,4.7416,4.8518,22.4292,12.1936,10.2356,4.4738,0.2346526222208854,0.30000000000003585,26.0
20.0,10.1293,5.2499,4.8794,20.9415,11.2915,9.65,4.1265,0.21249168779434624,0.30000000000003585,27.0
20.0,10.8702,5.2471,5.6231,27.1933,13.6222,13.5711,4.7905,0.21897125520763183,0.30000000000003585,28.0
20.0,10.1748,5.1942,4.9806,24.0148,12.6943,11.3205,4.7026,0.2248984987768307,0.30000000000003585,29.0
20.0,10.3131,4.9578,5.3553,25.7809,12.6843,13.0966,4.4903,0.19586507168578204,0.30000000000003585,30.0
20.0,10.2149,4.1808,6.0341,30.9238,14.2546,16.6692,5.711,0.1871476402608172,0.30000000000003585,31.0
20.0,10.8078,5.4574,5.3504,32.0309,14.8354,17.1955,5.1761,0.2089807098395655,0.30000000000003585,32.0
20.0,9.661,4.9892,4.6718,18.7637,9.8674,8.8963,4.2173,0.24888289437757202,0.30000000000003585,33.0
20.0,10.6452,5.4367,5.2085,20.25,11.0387,9.2113,4.7056,0.28655059733578286,0.30000000000003585,34.0
20.0,10.3976,4.8256,5.572,29.5283,14.0316,15.4967,5.0429,0.1883660271700688,0.30000000000003585,35.0
20.0,10.2265,5.4988,4.7277,28.6161,17.5758,11.0403,6.9737,0.27175986983369943,0.30000000000003585,36.0
20.0,8.8425,4.1916,4.6509,16.7828,7.6268,9.156,4.117,0.2888404061126514,0.30000000000003585,37.0
20.0,9.9355,5.3928,4.5427,22.57,12.4238,10.1462,4.47,0.21947117954042242,0.30000000000003585,38.0
20.0,10.9222,5.4515,5.4707,33.3924,16.3188,17.0736,4.307,0.15372797307788502,0.30000000000003585,39.0
20.0,9.4955,4.3294,5.1661,20.7599,8.8572,11.9027,4.9469,0.2908204009828813,0.30000000000003585,40.0
20.0,9.8702,4.7276,5.1426,18.8868,8.4918,10.395,4.255,0.2568898175426264,0.30000000000003585,41.0
20.0,9.3264,5.3279,3.9985,18.5731,10.5895,7.9836,4.7611,0.2737277496166932,0.30000000000003585,42.0
20.0,9.2087,5.1151,4.0936,20.1649,11.9058,8.2591,4.9613,0.26161011272068374,0.30000000000003585,43.0
20.0,9.2066,4.7946,4.412,15.6138,8.7001,6.9137,4.338,0.3285963465232032,0.30000000000003585,44.0
20.0,9.5802,5.4895,4.0907,18.1436,10.7075,7.4361,5.0206,0.2997820319401959,0.30000000000003585,45.0
20.0,9.7238,4.7011,5.0227,20.2662,10.4737,9.7925,4.4202,0.25347632811900805,0.30000000000003585,46.0
20.0,9.82,4.7287,5.0913,19.8612,8.728,11.1332,4.74,0.2808385370624948,0.30000000000003585,47.0
20.0,10.7115,4.3821,6.3294,30.2699,11.1863,19.0836,8.5607,0.27362827826497554,0.30000000000003585,48.0
20.0,9.8661,5.9029,3.9632,23.8081,13.3506,10.4575,5.2943,0.2313590971552707,0.30000000000003585,49.0
20.0,9.5433,4.8049,4.7384,17.8381,9.0409,8.7972,4.1103,0.2854278765912554,0.30000000000003585,50.0
20.0,9.2292,4.3696,4.8596,18.6618,10.2406,8.4212,4.1804,0.25632532562662397,0.30000000000003585,51.0
20.0,10.3395,4.7917,5.5478,20.4532,8.552,11.9012,5.2856,0.29908107059082595,0.30000000000003585,52.0
20.0,8.8727,5.1639,3.7088,14.0502,7.2015,6.8487,3.866,0.3375849480230553,0.30000000000003585,53.0
20.0,9.7277,5.0383,4.6894,22.2369,9.374,12.8629,5.1635,0.2741045358001483,0.30000000000003585,54.0
20.0,10.1661,4.8673,5.2988,22.2195,11.539,10.6805,4.5421,0.239903055933243,0.30000000000003585,55.0
20.0,9.2029,4.4418,4.7611,16.5086,9.3271,7.1815,4.5128,0.32438963063128773,0.30000000000003585,56.0
20.0,9.7124,5.44,4.2724,21.1754,12.1884,8.987,4.6318,0.2267569124657869,0.30000000000003585,57.0
20.0,10.0255,4.202,5.8235,20.6535,7.0773,13.5762,7.0345,0.37688599425075786,0.30000000000003585,58.0
20.0,10.1361,5.4636,4.6725,20.3138,10.3816,9.9322,4.2348,0.24674746366199465,0.30000000000003585,59.0
20.0,10.1735,4.631,5.5425,21.8976,9.7694,12.1282,4.7562,0.238861469988197,0.30000000000003585,60.0
20.0,9.121,4.7087,4.4123,17.192,9.0495,8.1425,4.403,0.3031254249455785,0.30000000000003585,61.0
20.0,9.7621,4.0202,5.7419,18.8641,6.968,11.8961,6.2251,0.3538175518715301,0.30000000000003585,62.0
20.0,10.3632,5.6517,4.7115,24.2715,14.3642,9.9073,5.7869,0.2690497256087645,0.30000000000003585,63.0
20.0,9.8807,5.0103,4.8704,21.8641,11.1233,10.7408,4.2289,0.21342405632195,0.30000000000003585,64.0
20.0,9.3996,4.91,4.4896,18.6653,9.6814,8.9839,4.1413,0.24897394688050734,0.30000000000003585,65.0
20.0,9.682,4.4601,5.2219,20.74,10.4013,10.3387,4.289,0.24682938406895596,0.30000000000003585,66.0
20.0,10.643,5.2193,5.4237,31.8315,15.7379,16.0936,5.2385,0.18909470662294975,0.30000000000003585,67.0
20.0,10.3503,5.2547,5.0956,23.4772,11.4476,12.0296,4.7556,0.2640166634935003,0.30000000000003585,68.0
20.0,9.1497,3.8841,5.2656,22.5749,6.8033,15.7716,9.1157,0.44507505963829347,0.30000000000003585,69.0
20.0,8.7692,4.1662,4.603,14.589,6.4484,8.1406,4.0342,0.32783695355771025,0.30000000000003585,70.0
20.0,9.3704,5.0162,4.3542,14.639,8.0443,6.5947,4.097,0.33363766291538194,0.30000000000003585,71.0
20.0,10.575,6.0677,4.5073,29.2149,15.1736,14.0413,5.5067,0.2138271948102589,0.30000000000003585,72.0
20.0,10.1125,5.168,4.9445,27.1865,13.215,13.9715,4.3997,0.18570381146960538,0.30000000000003585,73.0
20.0,10.7521,4.9205,5.8316,26.4586,11.5073,14.9513,5.648,0.23898758429906464,0.30000000000003585,74.0
20.0,11.1561,5.6438,5.5123,27.7976,12.7384,15.0592,4.7204,0.18845938805736012,0.30000000000003585,75.0
20.0,9.8108,5.7613,4.0495,19.6539,12.612,7.0419,6.4323,0.3461261717847717,0.30000000000003585,76.0
20.0,10.1599,5.2385,4.9214,22.3335,9.8711,12.4624,4.8281,0.24883127785292944,0.30000000000003585,77.0
20.0,9.9214,4.3872,5.5342,23.2506,11.0625,12.1881,4.1176,0.18727068301936253,0.30000000000003585,78.0
20.0,10.1564,4.6971,5.4593,26.9939,11.7656,15.2283,5.1445,0.1928368965556537,0.30000000000003585,79.0
20.0,10.3539,4.2826,6.0713,22.5323,7.9024,14.6299,7.9005,0.37495758781497524,0.30000000000003585,80.0
20.0,10.5988,5.5097,5.0891,29.4693,16.7669,12.7024,5.8123,0.21442246881409743,0.30000000000003585,81.0
20.0,10.5143,4.9833,5.531,24.6241,12.0388,12.5853,4.6211,0.22840227941289692,0.30000000000003585,82.0
20.0,10.4943,5.7139,4.7804,27.1421,15.083,12.0591,5.2509,0.2044628299180471,0.30000000000003585,83.0
20.0,9.8496,4.5848,5.2648,23.4784,9.4442,14.0342,5.6552,0.2712803156301168,0.30000000000003585,84.0
20.0,9.8961,4.4437,5.4524,21.5671,9.8616,11.7055,4.7517,0.2528881194376509,0.30000000000003585,85.0
20.0,10.2285,4.6672,5.5613,20.4263,8.2338,12.1925,5.5071,0.3137793498899283,0.30000000000003585,86.0
20.0,10.37,5.374,4.996,22.7877,10.5091,12.2786,4.5385,0.2242750516718829,0.30000000000003585,87.0
20.0,9.5326,4.0743,5.4583,19.4745,7.5225,11.952,5.5509,0.3087258287275886,0.30000000000003585,88.0
20.0,10.124,4.528,5.596,20.2881,7.7849,12.5032,5.8943,0.31578179082700336,0.30000000000003585,89.0
20.0,10.2315,4.1669,6.0646,29.8215,11.9029,17.9186,7.1003,0.24616891229949925,0.30000000000003585,90.0
20.0,10.6875,5.096,5.5915,28.5107,13.5567,14.954,5.0513,0.20740263511918883,0.30000000000003585,91.0
20.0,10.6935,4.9532,5.7403,30.2399,13.6187,16.6212,5.5465,0.20642058148546932,0.30000000000003585,92.0
20.0,10.2043,5.4595,4.7448,25.2499,14.2802,10.9697,4.9649,0.21931067556960174,0.30000000000003585,93.0
20.0,9.9619,5.1507,4.8112,22.5915,11.4404,11.1511,4.0059,0.19465144211307658,0.30000000000003585,94.0
20.0,10.3504,4.7076,5.6428,18.9153,9.8721,9.0432,4.4213,0.28507037635665616,0.30000000000003585,95.0
20.0,9.8947,4.4319,5.4628,17.9476,7.4304,10.5172,4.7214,0.28797327833252256,0.30000000000003585,96.0
20.0,9.616,5.3422,4.2738,25.8773,14.6629,11.2144,4.8947,0.2124929090112182,0.30000000000003585,97.0
20.0,8.9976,4.5032,4.4944,17.0308,7.7174,9.3134,3.9916,0.2693772256246001,0.30000000000003585,98.0
20.0,10.0736,5.8846,4.189,19.3719,12.0734,7.2985,6.3029,0.35879260712261757,0.30000000000003585,99.0
20.0,10.9136,4.862,6.0516,31.2252,11.2094,20.0158,9.0158,0.33120288859733504,0.4000000000000635,0.0
20.0,10.5615,5.9948,4.5667,27.8966,17.5533,10.3433,8.0344,0.30226697977267836,0.4000000000000635,1.0
20.0,9.7299,5.5374,4.1925,22.757,13.5703,9.1867,5.5588,0.279555858175164,0.4000000000000635,2.0
20.0,9.4062,4.4203,4.9859,18.1467,9.2895,8.8572,3.9597,0.2556732697305461,0.4000000000000635,3.0
20.0,9.9662,4.9453,5.0209,23.2687,11.8289,11.4398,4.1437,0.2130134432003915,0.4000000000000635,4.0
20.0,10.1784,4.8224,5.356,23.745,11.5774,12.1676,4.1868,0.21333498550498145,0.4000000000000635,5.0
20.0,10.687,5.0651,5.6219,25.0303,12.1905,12.8398,4.4593,0.21304334385232532,0.4000000000000635,6.0
20.0,10.5075,4.8323,5.6752,26.1668,11.5948,14.572,4.9496,0.2039706140263592,0.4000000000000635,7.0
20.0,9.6595,4.0931,5.5664,19.2801,7.4846,11.7955,5.3519,0.2950684936177916,0.4000000000000635,8.0
20.0,9.3813,4.6368,4.7445,15.486,8.5438,6.9422,3.9868,0.30476374955813407,0.4000000000000635,9.0
20.0,10.3175,5.0165,5.301,24.979,10.7733,14.2057,5.0532,0.23256016027121837,0.4000000000000635,10.0
20.0,9.2879,4.2604,5.0275,18.9429,7.4226,11.5203,5.1751,0.29078116135214127,0.4000000000000635,11.0
20.0,10.3178,4.9291,5.3887,24.737,11.562,13.175,4.6174,0.22903767110157738,0.4000000000000635,12.0
20.0,10.3314,5.5486,4.7828,24.6092,12.8454,11.7638,4.5594,0.2020654183082923,0.4000000000000635,13.0
20.0,10.9928,5.0869,5.9059,31.0887,13.3747,17.714,6.0195,0.2257774580839986,0.4000000000000635,14.0
20.0,10.1291,5.5298,4.5993,25.7002,14.9072,10.793,5.4512,0.22429878036621398,0.4000000000000635,15.0
20.0,9.7026,5.1129,4.5897,21.6967,12.2864,9.4103,4.4851,0.24150356797477665,0.4000000000000635,16.0
20.0,10.0266,4.4756,5.551,18.0904,6.5539,11.5365,5.7476,0.3564601854583908,0.4000000000000635,17.0
20.0,9.7888,4.8786,4.9102,22.0785,11.1482,10.9303,3.7297,0.19803519497797314,0.4000000000000635,18.0
20.0,9.5973,5.2376,4.3597,17.0086,9.7519,7.2567,4.2128,0.27626278810037064,0.4000000000000635,19.0
20.0,9.6628,4.8572,4.8056,21.1297,11.2677,9.862,4.3305,0.22802245003523866,0.4000000000000635,20.0
20.0,9.3732,5.424,3.9492,25.2892,16.428,8.8612,8.2072,0.3164074547387667,0.4000000000000635,21.0
20.0,9.6773,5.0594,4.6179,20.7923,11.8251,8.9672,4.5627,0.24513764560352735,0.4000000000000635,22.0
20.0,9.8358,5.1383,4.6975,20.9941,11.3931,9.601,4.2341,0.2558864554146029,0.4000000000000635,23.0
20.0,10.3876,5.3634,5.0242,27.0186,15.2217,11.7969,5.1292,0.241840328852727,0.4000000000000635,24.0
20.0,10.1749,4.9575,5.2174,26.875,13.4931,13.3819,4.0058,0.16939323721002295,0.4000000000000635,25.0
20.0,9.9217,5.0181,4.9036,19.5427,12.2927,7.25,5.7507,0.3386955905848069,0.4000000000000635,26.0
20.0,10.0576,5.2116,4.846,25.7414,13.4166,12.3248,4.4934,0.20445457217286797,0.4000000000000635,27.0
20.0,10.0163,4.08,5.9363,23.4018,8.7274,14.6744,6.8746,0.320403304025275,0.4000000000000635,28.0
20.0,10.3373,4.8387,5.4986,20.593,9.8344,10.7586,4.458,0.2548239956831832,0.4000000000000635,29.0
20.0,9.7953,4.5952,5.2001,22.3437,11.7121,10.6316,4.1769,0.21775170456022797,0.4000000000000635,30.0
20.0,9.6,4.896,4.704,21.6326,12.8897,8.7429,5.2918,0.2995845419476749,0.4000000000000635,31.0
20.0,9.4922,4.864,4.6282,15.7262,7.3321,8.3941,3.7074,0.2936725388390162,0.4000000000000635,32.0
20.0,9.6893,5.0312,4.6581,20.8838,10.2943,10.5895,3.8162,0.21776375483103558,0.4000000000000635,33.0
20.0,11.1379,5.5435,5.5944,37.1677,16.9972,20.1705,5.2735,0.18475782091345017,0.4000000000000635,34.0
20.0,10.4248,5.049,5.3758,27.9897,13.5758,14.4139,4.1769,0.18050429891209022,0.4000000000000635,35.0
20.0,9.4136,4.1607,5.2529,20.1056,9.0338,11.0718,3.9284,0.22484946760893887,0.4000000000000635,36.0
20.0,9.4896,4.584,4.9056,20.4854,8.2802,12.2052,5.136,0.25867650237840906,0.4000000000000635,37.0
