true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
1290.085,4184.66,4522.335,2.92,0.19694940966984759,0.0011848326077259271,1.0,4.0
1290.085,4184.66,4522.335,2.92,0.19694940966984759,0.0011848326077259271,1.0,4.0
1365.435,3953.03,4666.265,15.27,0.20284330887439522,0.0029328712319747208,1.0,5.0
1365.435,3953.03,4666.265,15.27,0.20284330887439522,0.0029328712319747208,1.0,5.0
1215.565,3686.23,5093.035,5.17,0.1872408572912492,0.0033491099393898696,1.0,6.0
1215.565,3686.23,5093.035,5.17,0.1872408572912492,0.0033491099393898696,1.0,6.0
1328.445,3951.775,4719.09,0.69,0.18582496421063363,0.0007513841732400459,1.0,7.0
1328.445,3951.775,4719.09,0.69,0.18582496421063363,0.0007513841732400459,1.0,7.0
1033.48,3507.12,5457.465,1.935,0.16682449914986133,0.0003111884185447133,1.0,8.0
1033.48,3507.12,5457.465,1.935,0.16682449914986133,0.0003111884185447133,1.0,8.0
1188.225,3945.065,4866.095,0.615,0.17495658305346737,0.0005205355614645612,1.0,9.0
1188.225,3945.065,4866.095,0.615,0.17495658305346737,0.0005205355614645612,1.0,9.0
1108.625,3874.12,5015.6,1.655,0.1717918588400301,0.0003592550627128993,1.0,0.0
1108.625,3874.12,5015.6,1.655,0.1717918588400301,0.0003592550627128993,1.0,0.0
1382.18,3665.435,4950.46,1.925,0.20662370449222395,0.0002544598077605718,1.0,1.0
1382.18,3665.435,4950.46,1.925,0.20662370449222395,0.0002544598077605718,1.0,1.0
1758.635,3538.725,4683.97,18.67,0.24787970220799058,0.003160291787775767,1.0,2.0
1758.635,3538.725,4683.97,18.67,0.24787970220799058,0.003160291787775767,1.0,2.0
1190.35,3541.295,5266.91,1.445,0.17902275777279,0.00303520013212226,1.0,3.0
1190.35,3541.295,5266.91,1.445,0.17902275777279,0.00303520013212226,1.0,3.0
856.905,3793.105,5349.5,0.49,0.15038151090985652,6.334061242969322e-05,1.0,4.0
856.905,3793.105,5349.5,0.49,0.15038151090985652,6.334061242969322e-05,1.0,4.0
1062.915,3931.355,5005.035,0.695,0.16290305342529696,0.00017441868718602092,1.0,5.0
1062.915,3931.355,5005.035,0.695,0.16290305342529696,0.00017441868718602092,1.0,5.0
1205.73,3793.415,5000.37,0.485,0.17916177858124505,6.503803913563855e-05,1.0,6.0
1205.73,3793.415,5000.37,0.485,0.17916177858124505,6.503803913563855e-05,1.0,6.0
1002.145,3305.8,5691.86,0.195,0.16616229303872604,8.738345792582523e-05,1.0,7.0
1002.145,3305.8,5691.86,0.195,0.16616229303872604,8.738345792582523e-05,1.0,7.0
1145.495,3849.93,5003.035,1.54,0.17223336620463733,0.00023772561207046635,1.0,8.0
1145.495,3849.93,5003.035,1.54,0.17223336620463733,0.00023772561207046635,1.0,8.0
1564.79,3640.8,4792.18,2.23,0.21893471592622624,0.000455897567424625,1.0,9.0
1564.79,3640.8,4792.18,2.23,0.21893471592622624,0.000455897567424625,1.0,9.0
1140.315,3565.155,5289.955,4.575,0.18493930230974695,0.0005419846922988642,1.0,0.0
1140.315,3565.155,5289.955,4.575,0.18493930230974695,0.0005419846922988642,1.0,0.0
1575.485,3391.51,5030.185,2.82,0.21958461637966442,0.0019740745111979092,1.0,1.0
1575.485,3391.51,5030.185,2.82,0.21958461637966442,0.0019740745111979092,1.0,1.0
1148.225,3838.815,5011.19,1.77,0.17911976341920108,0.0004439597178038766,1.0,2.0
1148.225,3838.815,5011.19,1.77,0.17911976341920108,0.0004439597178038766,1.0,2.0
1256.295,4008.37,4734.51,0.825,0.1831700024581789,0.00013237535113054075,1.0,3.0
1256.295,4008.37,4734.51,0.825,0.1831700024581789,0.00013237535113054075,1.0,3.0
1121.88,3816.715,5058.4,3.005,0.1683514480073008,0.00032818349633457816,1.0,4.0
1121.88,3816.715,5058.4,3.005,0.1683514480073008,0.00032818349633457816,1.0,4.0
773.045,3706.635,5519.865,0.455,0.13537503018717534,0.0005803649291150071,1.0,5.0
773.045,3706.635,5519.865,0.455,0.13537503018717534,0.0005803649291150071,1.0,5.0
1048.945,3498.625,5450.005,2.425,0.16923311200230168,0.0003086026566751906,1.0,6.0
1048.945,3498.625,5450.005,2.425,0.16923311200230168,0.0003086026566751906,1.0,6.0
1221.88,3911.15,4863.39,3.58,0.19026607591871098,0.0005783579131391397,1.0,7.0
1221.88,3911.15,4863.39,3.58,0.19026607591871098,0.0005783579131391397,1.0,7.0
947.725,3726.23,5325.74,0.305,0.1553626095160263,5.632429105075207e-05,1.0,8.0
947.725,3726.23,5325.74,0.305,0.1553626095160263,5.632429105075207e-05,1.0,8.0
1735.275,3681.945,4574.11,8.67,0.22839236729219003,0.002257253072802879,1.0,9.0
1735.275,3681.945,4574.11,8.67,0.22839236729219003,0.002257253072802879,1.0,9.0
1433.98,4168.56,4394.38,3.08,0.20659306939968977,0.00039408845449072187,1.0,0.0
1433.98,4168.56,4394.38,3.08,0.20659306939968977,0.00039408845449072187,1.0,0.0
1081.03,3812.885,5105.775,0.31,0.16284361428184957,0.0008809066000205175,1.0,1.0
1081.03,3812.885,5105.775,0.31,0.16284361428184957,0.0008809066000205175,1.0,1.0
