gamma,replicate,assort_final,assort_initial
-0.2,0.0,0.20509505396722727,0.04711684812250362
-0.2,1.0,0.2062140790479559,0.04772066475669945
-0.2,2.0,0.17222676700401138,-0.03040462569679641
-0.2,3.0,0.18591358880103917,0.000600987042299747
-0.2,4.0,0.16672225736995555,0.0005764474011795562
-0.2,5.0,0.17248495917818188,0.010037364601442608
-0.2,6.0,0.20028715781750464,0.044570480760316666
-0.2,7.0,0.18172550030091367,-0.007682519886442328
-0.2,8.0,0.16742955708431342,-0.03996158919684597
-0.2,9.0,0.16004539982366633,-0.047760596728774314
-0.2,10.0,0.17244314002341896,0.020889310450267116
-0.2,11.0,0.10805206970726319,-0.0663711881018975
-0.2,12.0,0.16782710702328932,-0.014169395198213093
-0.2,13.0,0.1786621541462646,-0.014601596751051245
-0.2,14.0,0.23201078620687915,0.0370477647124678
-0.2,15.0,0.16198270670930512,0.009843862875774611
-0.2,16.0,0.16740687224903408,0.01771746354955226
-0.2,17.0,0.13031743382461514,-0.04413506181329708
-0.2,18.0,0.16770053094012777,-0.002567313714470504
-0.2,19.0,0.18213691297354567,0.02642976581365229
-0.2,20.0,0.17975520496241723,0.00580051301723313
-0.2,21.0,0.19513237385795262,-0.004977620201051882
-0.2,22.0,0.13024931919703464,-0.03442927457486131
-0.2,23.0,0.19952532118769478,0.03380998841308808
-0.2,24.0,0.17762645984127426,-0.005693466452551391
-0.2,25.0,0.2052916472862478,0.037713603694770476
-0.2,26.0,0.16591249939173738,-0.0059592577705714364
-0.2,27.0,0.1854998638651683,0.008293641250657307
-0.2,28.0,0.19189900663110604,0.05190939861898821
-0.2,29.0,0.14062262364614772,-0.025836555683097225
-0.2,30.0,0.20696957233290786,0.03378764863602252
-0.2,31.0,0.1394329588115954,-0.04935549699283128
-0.2,32.0,0.18087031029170852,-0.009693132367756997
-0.2,33.0,0.16009376024950375,-0.010577125996181276
-0.2,34.0,0.17352253234053963,-0.019875180120418712
-0.2,35.0,0.1838180971948766,0.018037868782789866
-0.2,36.0,0.17763580161107184,-0.01721283653437158
-0.2,37.0,0.17579970456939772,-0.02335616297036592
-0.2,38.0,0.21720591205178635,0.05009503183785863
-0.2,39.0,0.1721808226946823,0.01151087703549977
-0.2,40.0,0.223893653194728,0.03455179745348355
-0.2,41.0,0.18105215036944572,0.016371931894224104
-0.2,42.0,0.17124984553271905,0.028529025384062014
-0.2,43.0,0.13436416091559256,-0.012898402408484675
-0.2,44.0,0.18925837329090434,0.02227078839385458
-0.2,45.0,0.18157493965847885,-0.004965403010009141
-0.2,46.0,0.20851052616402693,0.01063010307721807
-0.2,47.0,0.11984944121651261,-0.04773744409882162
-0.2,48.0,0.14225949796358783,-0.05269646709594973
-0.2,49.0,0.18055327334169147,0.02499525147300542
-0.2,50.0,0.18447294013962814,0.028180623284326155
-0.2,51.0,0.1568276915483047,-0.016239824776958522
-0.2,52.0,0.18533731942856663,0.027186962981987986
-0.2,53.0,0.15695494350853967,-0.0018757519696973835
-0.2,54.0,0.17341899468754188,-0.0065076053856051065
-0.2,55.0,0.1712174267065175,0.010804952965294162
-0.2,56.0,0.17450410487903623,-0.028691510382329283
-0.2,57.0,0.1577692037154631,-0.008292960690003097
-0.2,58.0,0.1784551532899978,0.03038717066064514
-0.2,59.0,0.10048882175300494,-0.07605408448252983
-0.2,60.0,0.16229828141531044,0.004414197061287095
-0.2,61.0,0.15488061462964395,-0.03817988105225428
-0.2,62.0,0.2168579951019447,0.045825569799872734
-0.2,63.0,0.16586557902138577,-0.017957978856178707
-0.2,64.0,0.11518711489128254,-0.017382466995199724
-0.2,65.0,0.20837011829024427,0.044364145209818
-0.2,66.0,0.17857578422849338,0.012825002578064104
-0.2,67.0,0.18645810383353803,0.013830751213133015
-0.2,68.0,0.17417688358434238,0.01754750093007483
-0.2,69.0,0.1897489466711609,0.025977922429910434
-0.2,70.0,0.19521475413057432,0.015762887832154095
-0.2,71.0,0.15703406061279485,-0.005983804001520392
-0.2,72.0,0.16253310235128762,-0.04660185996336077
-0.2,73.0,0.15553304475201538,-0.025424261296969997
-0.2,74.0,0.17619987041927404,0.006397229885417951
-0.2,75.0,0.18596154498995424,0.022939008532554633
-0.2,76.0,0.1421733199265071,-0.04232897219101833
-0.2,77.0,0.1916792343557907,0.03560694653940156
-0.2,78.0,0.20202859141326518,0.01626631200391586
-0.2,79.0,0.16225487572974787,-0.007387114923185474
-0.2,80.0,0.1846346989822506,-0.0004679608203837839
-0.2,81.0,0.18718750289951308,-0.01582335465045107
-0.2,82.0,0.1962312326303311,0.020674509725982393
-0.2,83.0,0.14560247924825973,-0.022539946195343462
-0.2,84.0,0.19584404761355742,0.0290382006812229
-0.2,85.0,0.19545990186368548,0.03198565356198227
-0.2,86.0,0.1582230740568686,-0.0024752620272563675
-0.2,87.0,0.16373594202276434,0.004807396002967462
-0.2,88.0,0.19566109849115018,0.015008686626464316
-0.2,89.0,0.16791596688158178,-0.02795660955633449
-0.2,90.0,0.14755230542337713,-0.0603413546609793
-0.2,91.0,0.12507224469173525,-0.05109815516008266
-0.2,92.0,0.17192041247948509,0.028791383216245022
-0.2,93.0,0.1886872911448507,-0.0006724572745858674
-0.2,94.0,0.1875633743820404,-0.03559363332480533
-0.2,95.0,0.1562922794684974,-0.06183712803567455
-0.2,96.0,0.1580091180311916,0.009477022832133017
-0.2,97.0,0.12880320297611197,-0.028298188008060787
-0.2,98.0,0.16573510329173022,-0.03169854229086585
-0.2,99.0,0.18623524981483572,0.020064308847628203
-0.4,0.0,0.18001810772744342,0.02065205037932993
-0.4,1.0,0.17832741415809072,0.003550424843718268
-0.4,2.0,0.14646385562196929,0.007184272395814938
-0.4,3.0,0.14662507075173342,0.008290192673749586
-0.4,4.0,0.20822063932565466,0.03292261454729661
-0.4,5.0,0.15197788438609272,-0.03235101252695332
-0.4,6.0,0.1566654032443659,-0.02495205122150387
-0.4,7.0,0.16273992267498327,-0.003637586092344407
-0.4,8.0,0.20490705171343235,0.045108479130023985
-0.4,9.0,0.15019183156756805,-0.011926495989930936
-0.4,10.0,0.21584780472019285,0.05327039489364297
-0.4,11.0,0.19037656782591214,0.02686785751253911
-0.4,12.0,0.16522341417985895,-0.006966701980708373
-0.4,13.0,0.19285871417538347,0.007053609237140459
-0.4,14.0,0.20031883629189545,0.041537258192632764
-0.4,15.0,0.15240840765703786,-0.02958039329357502
-0.4,16.0,0.20186177094728214,0.04444435826325489
-0.4,17.0,0.1694148120187468,-0.012656825476207695
-0.4,18.0,0.1601469930941652,0.0035893069972501427
-0.4,19.0,0.1446540385491763,-0.03441422552456575
-0.4,20.0,0.1792950171418473,0.01166326569572546
-0.4,21.0,0.1786496022395865,-0.02414357327666256
-0.4,22.0,0.20358018868072392,0.020655400683774847
-0.4,23.0,0.16450937594884735,-0.005713275829485588
-0.4,24.0,0.16909301590033757,0.002866966641573938
-0.4,25.0,0.17193242588233099,-0.02403296132537482
-0.4,26.0,0.10149900096166968,-0.0740460291112262
-0.4,27.0,0.15656235702092855,-0.03039842266664501
-0.4,28.0,0.17992928912592596,-0.03853551673802757
-0.4,29.0,0.18211502928247764,0.03856278762969782
-0.4,30.0,0.15106751952956873,-0.04437885133823221
-0.4,31.0,0.172434467187011,-0.021493494576048232
-0.4,32.0,0.17971019255893547,0.027974797608681608
-0.4,33.0,0.15005406925033224,-0.008144290944322457
-0.4,34.0,0.16314814876251735,-0.017444925030531522
-0.4,35.0,0.18794178125326874,0.04232734506777516
-0.4,36.0,0.17318413266823712,-0.013131137432223607
-0.4,37.0,0.1637873289195582,0.019747662912503038
-0.4,38.0,0.1799748717277804,0.017497210983143406
-0.4,39.0,0.17269873920734063,-0.005842575831700738
-0.4,40.0,0.1882539800113754,-0.04164876230766775
-0.4,41.0,0.1304655696816955,-0.056058889402177486
-0.4,42.0,0.19602871101165578,0.032180441443860446
-0.4,43.0,0.13780651624215348,-0.12211313601838387
-0.4,44.0,0.1546338884002942,-0.007841819412793235
-0.4,45.0,0.1486893086338947,-0.017941807303864764
-0.4,46.0,0.16839837671371552,0.01881375335036873
-0.4,47.0,0.18252108485396862,0.025467424469727457
-0.4,48.0,0.14270561514613583,-0.048113865359465935
-0.4,49.0,0.15102402002529847,-0.03955177650113497
-0.4,50.0,0.17064904808102516,0.005482949879271819
-0.4,51.0,0.20142277372560036,0.027939800013995864
-0.4,52.0,0.19113217862640355,0.03436759668845344
-0.4,53.0,0.17608656686573917,-0.013424856579600403
-0.4,54.0,0.17532306339382367,0.03505084307229468
-0.4,55.0,0.20734778655029693,0.012160329700203846
-0.4,56.0,0.1368237486349331,-0.02794423887734267
-0.4,57.0,0.14370252781119283,-0.05815528261633506
-0.4,58.0,0.14563195603179852,-0.07790615517308916
-0.4,59.0,0.17241985003039842,0.007744653558191337
-0.4,60.0,0.17978349008657737,-0.014459568260547395
-0.4,61.0,0.19205107321856668,0.024004096016384084
-0.4,62.0,0.15375097245581226,0.0052197560526599076
-0.4,63.0,0.17237739724987108,-0.0031298656516153267
-0.4,64.0,0.18660275317439,-0.005368690522671884
-0.4,65.0,0.19251237281513492,-0.0018541218586655681
-0.4,66.0,0.17967563645975185,0.010933758698031818
-0.4,67.0,0.1918899367879298,0.008355949541650453
-0.4,68.0,0.16145605522948597,-0.02220344536600801
-0.4,69.0,0.16420840805748335,-0.041321239009503755
-0.4,70.0,0.11328179712079199,-0.07941582027072414
-0.4,71.0,0.15761730603440927,0.010397095026124802
-0.4,72.0,0.17481739552895775,-0.04052905901830929
-0.4,73.0,0.16903522539352298,-0.05129934711234787
-0.4,74.0,0.1764686596439352,-0.0003524925102451097
-0.4,75.0,0.20513763269425234,0.024070882455523492
-0.4,76.0,0.20255583693391016,-0.005087013597454536
-0.4,77.0,0.21673651055248044,0.050430019381065984
-0.4,78.0,0.15678285636454395,-0.02794754300825858
-0.4,79.0,0.2252286873950597,0.03433705589155284
-0.4,80.0,0.15431189485842609,0.004941505106053212
-0.4,81.0,0.1581200516422365,-0.010024741855459741
-0.4,82.0,0.18969874301384043,-0.05858181521899465
-0.4,83.0,0.1393403813714913,-0.05343404449756133
-0.4,84.0,0.18203057619908022,0.0189894842997341
-0.4,85.0,0.17650623505045535,0.004141037286571539
-0.4,86.0,0.18281989401319051,-0.0054019994906402335
-0.4,87.0,0.17660881431533262,-0.02011685623271948
-0.4,88.0,0.1570302163079563,-0.055421847646764735
-0.4,89.0,0.1612955922095051,-0.013778618019872672
-0.4,90.0,0.16210781382073222,-0.027137824527146085
-0.4,91.0,0.16953806925099787,-0.0679225097033442
-0.4,92.0,0.14261921015991208,-0.04358252034355446
-0.4,93.0,0.18239635868772097,0.02674926264833024
-0.4,94.0,0.19314155928970364,-0.009078317237092876
-0.4,95.0,0.15614328757731696,-0.019218300860158105
-0.4,96.0,0.1323200902019963,-0.023925309394298884
-0.4,97.0,0.17999273814176983,0.04364444198345646
-0.4,98.0,0.1708981404262289,0.005586603480463995
-0.4,99.0,0.17178007363856754,0.017926003431370498
-0.6,0.0,0.17863946075960907,0.006177692824089307
-0.6,1.0,0.1342742410805674,-0.03026425023749019
-0.6,2.0,0.13555623301977782,-0.04718227978311193
-0.6,3.0,0.1490717690196919,-0.04186191534903524
-0.6,4.0,0.161892904443409,-0.020123212406379896
