gamma,replicate,size_begin,size_end,size_diff,bias_begin,bias_end,bias_diff
1.0,58.0,22.3566,16.8942,-5.462399999999999,0.2422501222034086,0.22552664387486226,-0.016723478328546343
1.0,59.0,43.4352,32.1816,-11.253599999999999,0.14274219834309987,0.13406250873917314,-0.008679689603926732
1.0,60.0,30.8784,22.493,-8.3854,0.19054734181275126,0.2649985729355729,0.07445123112282162
1.0,61.0,26.6684,27.5922,0.9238,0.1604492511048803,0.15616047811180425,-0.004288772993076062
1.0,62.0,41.576,33.4484,-8.127600000000001,0.14560858612336577,0.14892656752979397,0.0033179814064281943
1.0,63.0,21.2834,21.012,-0.27139999999999986,0.21690575233819714,0.19261696897432143,-0.024288783363875716
1.0,64.0,20.0222,18.6778,-1.3444000000000003,0.20544365732269768,0.20982290560271907,0.004379248280021397
1.0,65.0,32.6292,24.8578,-7.771399999999996,0.16224206585770568,0.16282457693646793,0.0005825110787622545
1.0,66.0,30.644,24.7738,-5.870199999999997,0.29289832554042233,0.322540187992512,0.029641862452089662
1.0,67.0,22.0666,18.267,-3.7996000000000016,0.20977940136552803,0.20898271355802958,-0.0007966878074984474
1.0,68.0,24.4222,21.8502,-2.571999999999999,0.18655776350393022,0.2117738037500414,0.025216040246111182
1.0,69.0,33.4128,27.9694,-5.443399999999997,0.17646614925771784,0.17381285812528502,-0.0026532911324328168
1.0,70.0,24.6704,22.6772,-1.9932000000000016,0.1738008627977494,0.18521787180735164,0.011417009009602241
1.0,71.0,34.9574,26.6376,-8.3198,0.13222391228109012,0.18212456250431336,0.049900650223223236
1.0,72.0,27.6582,20.7504,-6.907800000000002,0.2255746501489667,0.24415873184296885,0.018584081694002164
1.0,73.0,37.9312,26.0046,-11.926599999999997,0.17933571422203684,0.18327891985099135,0.003943205628954505
1.0,74.0,27.6468,24.2354,-3.4114000000000004,0.18774313255938013,0.19339548798026776,0.005652355420887628
1.0,75.0,19.9682,18.0856,-1.8826,0.17650025428765367,0.19771822155610844,0.021217967268454763
1.0,76.0,24.8,18.8628,-5.937200000000001,0.1872289469607568,0.22068601140350155,0.033457064442744766
1.0,77.0,40.3312,24.9968,-15.334400000000002,0.17006039841209777,0.18434256580350458,0.014282167391406808
1.0,78.0,24.612,19.8504,-4.761599999999998,0.18278447126623984,0.2287886439578879,0.046004172691648054
1.0,79.0,39.1856,28.4078,-10.7778,0.16475992247178428,0.21112430577321295,0.04636438330142867
1.0,80.0,53.7734,31.7328,-22.0406,0.28633518425430016,0.33383530658111005,0.04750012232680989
1.0,81.0,24.829,20.568,-4.260999999999999,0.21129041918814623,0.19463678915452703,-0.016653630033619193
1.0,82.0,35.3464,26.3154,-9.031000000000002,0.1309543056139224,0.15058148846115152,0.019627182847229113
1.0,83.0,34.6376,25.868,-8.7696,0.15269789626324132,0.191056969048377,0.03835907278513567
1.0,84.0,52.8226,37.7632,-15.059400000000004,0.1541599086874965,0.17343517664594907,0.01927526795845258
1.0,85.0,34.8058,27.933,-6.872799999999998,0.21047022327055023,0.19584440264387298,-0.01462582062667725
1.0,86.0,25.1942,23.7094,-1.4848,0.1887216036459362,0.195375115298158,0.006653511652221777
1.0,87.0,36.1806,26.2382,-9.9424,0.27204583499899737,0.2775918093618356,0.005545974362838213
1.0,88.0,30.4032,25.0416,-5.361599999999999,0.15201720293279808,0.1902298859671597,0.03821268303436162
1.0,89.0,34.9178,30.9312,-3.9865999999999993,0.22047389113359148,0.2733602748166297,0.052886383683038246
1.0,90.0,33.0426,27.7064,-5.336200000000002,0.18180099245257886,0.19085227658647125,0.00905128413389239
1.0,91.0,33.722,28.9694,-4.752600000000001,0.2278789083457857,0.2868351820801756,0.058956273734389913
1.0,92.0,23.8342,20.2824,-3.5518,0.22506202844458903,0.25944797670367875,0.03438594825908972
1.0,93.0,30.9032,26.5072,-4.395999999999997,0.14536916778520287,0.14319798956621313,-0.002171178218989739
1.0,94.0,23.3894,20.7944,-2.594999999999999,0.17743553700250364,0.1750299456576364,-0.0024055913448672306
1.0,95.0,19.1688,16.142,-3.0268000000000015,0.2356305136247774,0.23025082290240217,-0.0053796907223752355
1.0,96.0,18.797,18.6694,-0.12760000000000105,0.2230391587634197,0.23288294364314432,0.00984378487972462
1.0,97.0,29.2098,24.795,-4.4148,0.12756181476191977,0.14962097577957242,0.02205916101765265
1.0,98.0,32.0652,24.2344,-7.830799999999996,0.25785852467113224,0.26168435535282647,0.003825830681694231
1.0,99.0,18.994,18.8856,-0.10839999999999961,0.34185450740728923,0.283203717682549,-0.05865078972474025
0.3,0.0,21.744,16.6718,-5.072199999999999,0.23272411744361096,0.3085964948997625,0.07587237745615152
0.3,1.0,33.8364,20.9026,-12.933799999999998,0.18064750780842764,0.24780497746199337,0.06715746965356573
0.3,2.0,31.7732,20.2608,-11.5124,0.20367081848752386,0.30128613720716946,0.0976153187196456
0.3,3.0,19.9706,18.1888,-1.7818000000000005,0.24050162381425644,0.2833723237167631,0.04287069990250664
0.3,4.0,34.9564,20.7446,-14.211800000000004,0.1704711232612088,0.30607614603367744,0.13560502277246864
0.3,5.0,24.9748,15.3204,-9.654399999999999,0.2305481420547646,0.3057012728538387,0.0751531307990741
0.3,6.0,23.7822,19.8086,-3.973600000000001,0.25981596910638777,0.3718943811979231,0.11207841209153535
0.3,7.0,38.1018,18.7464,-19.355399999999996,0.2903539023973651,0.42003606377038766,0.12968216137302258
0.3,8.0,28.9454,18.6946,-10.250799999999998,0.30079797808340397,0.3725447117648594,0.07174673368145545
0.3,9.0,19.6864,15.2986,-4.387799999999999,0.2327463608573123,0.3150250199780921,0.08227865912077983
0.3,10.0,25.1928,17.793,-7.399799999999999,0.20747793327724395,0.30975983672684265,0.1022819034495987
0.3,11.0,28.6108,17.733,-10.8778,0.15802811030649322,0.24776291147102023,0.089734801164527
0.3,12.0,22.0122,15.88,-6.132199999999999,0.2719209014979875,0.37001373889687056,0.09809283739888308
0.3,13.0,25.7078,17.2916,-8.4162,0.2475072331240753,0.3233823763755318,0.0758751432514565
0.3,14.0,39.0724,21.9682,-17.104200000000002,0.21330902967164062,0.282985612522762,0.06967658285112138
0.3,15.0,29.0414,21.0962,-7.9452,0.21334898118810064,0.2833440280717038,0.06999504688360314
0.3,16.0,31.9848,18.4826,-13.502199999999998,0.17911895261184757,0.3061575820701114,0.12703862945826383
0.3,17.0,31.6216,21.06,-10.561600000000002,0.17679785845902285,0.27776634788368626,0.10096848942466341
0.3,18.0,24.7272,17.276,-7.4512,0.23155147489737823,0.30910374487886244,0.0775522699814842
0.3,19.0,47.5518,20.8376,-26.7142,0.12764596092835537,0.2841240196953991,0.1564780587670437
0.3,20.0,24.6546,16.5106,-8.143999999999998,0.23611120941299868,0.3712302495656107,0.135119040152612
0.3,21.0,24.2832,18.9914,-5.291800000000002,0.22207397802124249,0.2592052668952954,0.0371312888740529
0.3,22.0,25.3292,17.2268,-8.1024,0.1560778362631931,0.2658149867384114,0.10973715047521831
0.3,23.0,38.7578,21.4074,-17.350400000000004,0.18088646018818014,0.28222166044839164,0.1013352002602115
0.3,24.0,28.958,19.1924,-9.7656,0.22126786355874192,0.32851436618705515,0.10724650262831323
0.3,25.0,33.9634,19.754,-14.209399999999999,0.1452505923304785,0.2334760595392657,0.08822546720878721
0.3,26.0,22.4608,18.4284,-4.032399999999999,0.2255725527488922,0.306697585581271,0.08112503283237882
0.3,27.0,29.5262,19.0004,-10.5258,0.17771087125268048,0.29271937116257474,0.11500849990989426
0.3,28.0,43.9936,22.1532,-21.840400000000002,0.14741017619603822,0.2635211200969019,0.11611094390086366
0.3,29.0,31.9246,18.999,-12.925600000000003,0.1682982397388079,0.29582004679648644,0.12752180705767854
0.3,30.0,36.6332,19.7996,-16.8336,0.14730849960899553,0.2408696604892346,0.09356116088023908
0.3,31.0,40.2,24.6596,-15.540400000000002,0.2278175756281564,0.22923675544304525,0.0014191798148888435
0.3,32.0,40.9488,23.8584,-17.0904,0.1202387016194394,0.22405721529612566,0.10381851367668625
0.3,33.0,23.2562,17.0676,-6.188600000000001,0.21353410586576357,0.3063218303171024,0.09278772445133884
0.3,34.0,29.0386,19.7954,-9.243199999999998,0.18262630162204282,0.32873773948767304,0.14611143786563022
0.3,35.0,32.4868,23.8756,-8.611200000000004,0.14816870988535452,0.22426213514532436,0.07609342525996984
0.3,36.0,32.9962,23.6986,-9.297600000000003,0.21409364186720056,0.31576391601023457,0.101670274143034
0.3,37.0,16.481,14.0966,-2.384400000000001,0.2562408437894868,0.3153658176334533,0.05912497384396648
0.3,38.0,28.1684,19.559,-8.609399999999997,0.22187176764848077,0.31667318773204584,0.09480142008356507
0.3,39.0,35.2666,21.5236,-13.742999999999999,0.18311079656812795,0.264946588280061,0.08183579171193306
0.3,40.0,26.318,17.9954,-8.322600000000001,0.19378297747270512,0.32538578522496603,0.1316028077522609
0.3,41.0,28.876,16.6344,-12.241600000000002,0.1747351188073393,0.3061080013423188,0.1313728825349795
0.3,42.0,23.6504,18.4758,-5.174600000000002,0.25689185848375257,0.3165357426928018,0.05964388420904926
0.3,43.0,20.058,15.5346,-4.5234000000000005,0.2829630830072738,0.3094174135640659,0.026454330556792083
0.3,44.0,19.9214,16.121,-3.8004,0.2516887449658654,0.3208216718437281,0.06913292687786271
0.3,45.0,24.1666,16.8402,-7.3264,0.28822205768237036,0.3687872726045604,0.08056521492219004
0.3,46.0,21.5692,18.1638,-3.4054,0.207264271164927,0.32430860437575243,0.11704433321082544
0.3,47.0,21.0502,17.8624,-3.1877999999999993,0.24175689554450489,0.2844355883742959,0.042678692829791004
0.3,48.0,54.3884,22.7324,-31.656,0.22894562328339513,0.24405700253377094,0.015111379250375812
0.3,49.0,25.3634,18.153,-7.2104,0.32487907336935334,0.39986080079035924,0.0749817274210059
0.3,50.0,21.8536,16.7024,-5.151199999999999,0.22726796374029415,0.3465756863425511,0.11930772260225694
0.3,51.0,23.0316,15.6194,-7.4122,0.22143968434330266,0.29575318491116653,0.07431350056786387
0.3,52.0,30.9792,18.6304,-12.348799999999997,0.25932303892904096,0.3315578363298165,0.07223479740077554
0.3,53.0,18.175,13.6416,-4.5334,0.2972146786113812,0.355288219625923,0.05807354101454182
0.3,54.0,27.5334,18.7256,-8.8078,0.1657755466043867,0.2664554509744532,0.10067990437006652
0.3,55.0,29.526,18.8156,-10.7104,0.18600217693834545,0.28636664371440534,0.1003644667760599
0.3,56.0,17.8656,15.6738,-2.1918000000000006,0.26560344192187757,0.32713732614652896,0.06153388422465139
0.3,57.0,23.2536,17.911,-5.342599999999997,0.2135756220085181,0.3056740763283229,0.09209845431980479
0.3,58.0,28.7054,19.9658,-8.7396,0.2897061621247621,0.4078014903590557,0.11809532823429364
0.3,59.0,24.54,18.1124,-6.427599999999998,0.2151115513239939,0.32615359815369865,0.11104204682970475
0.3,60.0,26.5704,20.0178,-6.552599999999998,0.23726665846315773,0.2965720309103027,0.05930537244714498
0.3,61.0,23.0604,15.6536,-7.4068000000000005,0.2151471626831334,0.33581913523607343,0.12067197255294002
0.3,62.0,23.0006,18.8054,-4.1952,0.32195219966692684,0.38545035314403336,0.06349815347710652
0.3,63.0,29.1394,19.546,-9.593399999999999,0.17177097007120107,0.28950326513267616,0.11773229506147509
0.3,64.0,27.5468,18.7028,-8.844000000000001,0.17952104420127674,0.2869468979060746,0.10742585370479785
0.3,65.0,21.9786,16.149,-5.829599999999999,0.21460036445297012,0.29650521185587153,0.08190484740290141
0.3,66.0,23.846,17.7722,-6.0737999999999985,0.2337037097296099,0.30040023706072466,0.06669652733111475
0.3,67.0,43.9206,21.854,-22.0666,0.13693619734864712,0.23646238623643467,0.09952618888778755
0.3,68.0,31.9536,18.1396,-13.814,0.18691765359089754,0.29982425841177596,0.11290660482087841
0.3,69.0,23.9352,16.641,-7.2942,0.27382009762923887,0.34838147934575775,0.07456138171651888
0.3,70.0,20.025,15.4264,-4.598599999999999,0.22068086310511031,0.3189590688551874,0.09827820575007706
0.3,71.0,19.3846,15.4288,-3.955799999999998,0.2533049535248687,0.35896111468352215,0.10565616115865345
0.3,72.0,36.1256,23.2136,-12.911999999999999,0.18419059438708818,0.26744429003945325,0.08325369565236507
0.3,73.0,35.1554,21.1268,-14.0286,0.1616186249355708,0.23594422426113296,0.07432559932556215
0.3,74.0,37.6178,21.3184,-16.299400000000002,0.16334652401116082,0.2588141703288594,0.09546764631769858
0.3,75.0,38.7452,23.739,-15.006199999999996,0.16757142424333935,0.26226704234011505,0.09469561809677571
0.3,76.0,20.4042,16.536,-3.868199999999998,0.32507634786833417,0.3564282520002102,0.03135190413187605
0.3,77.0,27.0666,18.7908,-8.2758,0.20443157633008988,0.2837272822917606,0.07929570596167071
0.3,78.0,26.4472,20.963,-5.484199999999998,0.208026371032063,0.24227928587327624,0.03425291484121323
0.3,79.0,28.8058,22.8562,-5.9496,0.20723157131650927,0.25960034577364605,0.05236877445713678
0.3,80.0,38.4734,20.3366,-18.136799999999997,0.31819161206791946,0.4024963997310117,0.08430478766309224
0.3,81.0,40.166,20.9428,-19.2232,0.2081222417772412,0.2575195434733495,0.04939730169610829
0.3,82.0,45.0176,20.5358,-24.481800000000003,0.1250760821486395,0.2779522668674452,0.15287618471880568
0.3,83.0,40.2304,23.0308,-17.199600000000004,0.23925987371815843,0.2988828942592633,0.059623020541104854
0.3,84.0,25.762,19.6308,-6.1312,0.204491543935432,0.33014586751232355,0.12565432357689155
0.3,85.0,29.7932,18.1736,-11.619599999999998,0.18343845794317984,0.3266111629038421,0.14317270496066228
0.3,86.0,29.3222,18.8892,-10.433,0.21073500017690672,0.33342211137730876,0.12268711120040204
0.3,87.0,32.111,20.2412,-11.869799999999998,0.17941581195107512,0.25974787271942185,0.08033206076834673
0.3,88.0,23.3414,17.8632,-5.478200000000001,0.2384210638958888,0.34611177835622364,0.10769071446033485
0.3,89.0,27.8994,18.5544,-9.344999999999999,0.2812095564634209,0.33518094642455454,0.05397138996113365
0.3,90.0,35.1804,21.3652,-13.815199999999997,0.2666863970936165,0.29505742029053855,0.02837102319692203
0.3,91.0,37.0952,21.7618,-15.333399999999997,0.16357796186380902,0.2470628337654903,0.08348487190168127
0.3,92.0,33.1744,22.4362,-10.738199999999999,0.15747074605575936,0.24934754256705619,0.09187679651129682
0.3,93.0,30.4764,20.7194,-9.757000000000001,0.2029802760974633,0.288831909949638,0.08585163385217467
0.3,94.0,24.6968,19.5878,-5.108999999999998,0.19211360286323345,0.2671663286534816,0.07505272579024816
0.3,95.0,22.9906,17.6136,-5.376999999999999,0.25106448998302383,0.34317312083321494,0.09210863085019111
0.3,96.0,21.432,17.8094,-3.6225999999999985,0.25970558854436393,0.35159265965569503,0.0918870711113311
0.3,97.0,26.987,21.5778,-5.4091999999999985,0.19778295846208196,0.2519224596942718,0.05413950123218983
0.3,98.0,19.5164,15.6252,-3.8912000000000013,0.23518151375062024,0.3153672431491392,0.08018572939851898
0.3,99.0,28.0142,17.8416,-10.1726,0.28663437706904293,0.3947805056003478,0.10814612853130484
0.4,0.0,46.5938,26.5108,-20.083000000000002,0.2713631414660312,0.29460719956100173,0.023244058094970543
0.4,1.0,33.004,19.6322,-13.371799999999997,0.26615343145559645,0.3303376034889582,0.06418417203336174
0.4,2.0,30.7492,19.6018,-11.147399999999998,0.22164639533360483,0.3103936010690807,0.08874720573547587
0.4,3.0,20.7486,16.6008,-4.1478,0.23679738218802654,0.3049985423036955,0.06820116011566896
0.4,4.0,23.2332,16.071,-7.162199999999999,0.2121327430000893,0.3007463384503789,0.0886135954502896
0.4,5.0,28.781,19.7224,-9.058599999999998,0.2055197811097015,0.3041722656165468,0.0986524845068453
0.4,6.0,35.8328,21.9146,-13.918199999999999,0.16175172070840987,0.26889812407510055,0.10714640336669068
0.4,7.0,38.8566,24.9244,-13.932200000000002,0.18339342567238695,0.2595903430397458,0.07619691736735887
0.4,8.0,22.5406,17.5936,-4.947000000000003,0.3089962430654367,0.3606512127666135,0.05165496970117678
0.4,9.0,19.9356,16.0446,-3.891000000000002,0.2645138778977267,0.34422447955571694,0.07971060165799027
0.4,10.0,37.5968,23.0768,-14.520000000000003,0.19465499428434213,0.286304691616554,0.09164969733221184
0.4,11.0,20.718,16.8682,-3.8497999999999983,0.2559332443606087,0.3090899209626157,0.053156676602007014
0.4,12.0,33.9202,20.7064,-13.213800000000003,0.16873420138986522,0.26168683285696565,0.09295263146710042
0.4,13.0,39.0786,20.0248,-19.053800000000003,0.1490480156006302,0.26854032462469857,0.11949230902406838
0.4,14.0,44.5576,25.275,-19.282600000000002,0.1965529647726471,0.26614327155707074,0.06959030678442363
0.4,15.0,31.326,20.814,-10.512,0.21049091351100094,0.29339207665177097,0.08290116314077003
0.4,16.0,26.1416,18.8226,-7.318999999999999,0.20242278960137683,0.29926121587323334,0.09683842627185651
0.4,17.0,24.0066,16.8888,-7.117799999999999,0.2382871768207551,0.3444247810051267,0.1061376041843716
0.4,18.0,28.148,19.1076,-9.040399999999998,0.1739788082382232,0.25825742741749347,0.08427861917927026
0.4,19.0,22.0526,15.9988,-6.0538000000000025,0.24030613678762008,0.33623997683158413,0.09593384004396405
0.4,20.0,28.7826,19.8752,-8.907399999999999,0.1778804081903223,0.26674722157818354,0.08886681338786123
0.4,21.0,22.4194,18.471,-3.9483999999999995,0.3261691940794408,0.3166582679521364,-0.009510926127304364
0.4,22.0,24.406,16.6994,-7.706599999999998,0.21649373662381266,0.30459029956049766,0.088096562936685
0.4,23.0,26.7288,18.07,-8.6588,0.19997818346382304,0.2896846754949868,0.08970649203116374
0.4,24.0,29.7442,20.1976,-9.546599999999998,0.2049941565676273,0.2987423741133551,0.09374821754572779
0.4,25.0,34.9336,19.994,-14.939599999999999,0.17972110199917862,0.27917701857636656,0.09945591657718794
0.4,26.0,28.469,17.8434,-10.625600000000002,0.2588218076495899,0.3410510050613745,0.08222919741178458
0.4,27.0,31.5038,21.3636,-10.140199999999997,0.18265733451361754,0.25552118195474915,0.07286384744113161
0.4,28.0,25.6712,19.347,-6.324199999999998,0.27772617009643635,0.3000780571366923,0.022351887040255924
0.4,29.0,28.332,21.0164,-7.3156,0.17981625806529555,0.2722418423285615,0.09242558426326597
0.4,30.0,36.1652,19.215,-16.9502,0.16866458183195765,0.26248168001842814,0.0938170981864705
0.4,31.0,23.4876,17.5482,-5.939399999999999,0.25526399948260176,0.3277344454547006,0.07247044597209884
0.4,32.0,22.1234,15.75,-6.3734,0.21901645928117858,0.3120433690930594,0.09302690981188083
0.4,33.0,26.4098,17.8442,-8.5656,0.1826304404895917,0.2783089482101877,0.095678507720596
0.4,34.0,44.9828,24.3168,-20.665999999999997,0.13952147187771546,0.22872539501316028,0.08920392313544481
0.4,35.0,45.9896,22.7276,-23.262000000000004,0.14538229807829642,0.23606767506030965,0.09068537698201323
0.4,36.0,21.9136,18.5114,-3.4022000000000006,0.23007747438652348,0.28432819594023195,0.05425072155370847
0.4,37.0,23.6502,18.564,-5.086200000000002,0.2255070393103527,0.3153048777876686,0.08979783847731587
0.4,38.0,26.4038,19.9216,-6.482199999999999,0.19447884907503374,0.2924048543103452,0.09792600523531145
0.4,39.0,22.6096,16.861,-5.7486,0.196533103633161,0.29447265347053075,0.09793954983736974
0.4,40.0,34.372,20.4522,-13.919799999999999,0.16324297804084617,0.24985038231405007,0.0866074042732039
0.4,41.0,27.8354,21.5064,-6.329000000000001,0.17513009721952572,0.23531390193407975,0.060183804714554034
0.4,42.0,18.9112,14.834,-4.077200000000001,0.24540244206214382,0.3484500288836215,0.10304758682147766
0.4,43.0,26.6466,18.9868,-7.659800000000001,0.2580607627033489,0.3360915908012942,0.07803082809794532
0.4,44.0,22.9048,17.6612,-5.243600000000001,0.18543988757221935,0.2549040705688534,0.06946418299663404
0.4,45.0,42.6808,22.567,-20.113799999999998,0.13979046201499631,0.2423421806778253,0.10255171866282897
0.4,46.0,25.8606,18.68,-7.180600000000002,0.22622374188200545,0.2869593466372298,0.060735604755224326
0.4,47.0,22.4076,15.0446,-7.362999999999998,0.2112663518065127,0.3310201897239877,0.11975383791747501
0.4,48.0,36.8054,21.9508,-14.854599999999998,0.15673391645089657,0.24149481430458264,0.08476089785368607
0.4,49.0,33.0078,21.0748,-11.933000000000003,0.2067975204044602,0.29356766224694375,0.08677014184248355
0.4,50.0,22.1546,18.5514,-3.6031999999999975,0.2030068573858519,0.2639468928067913,0.0609400354209394
0.4,51.0,23.6058,17.1726,-6.433199999999999,0.18255652203658804,0.2777859233001987,0.09522940126361065
0.4,52.0,30.8704,20.5032,-10.3672,0.19443100071101788,0.27664611913372106,0.08221511842270318
0.4,53.0,20.4338,16.9788,-3.455000000000002,0.26420942822958965,0.33227971737304135,0.0680702891434517
0.4,54.0,21.8914,15.3844,-6.5070000000000014,0.22518384091180718,0.3243094648150028,0.0991256239031956
0.4,55.0,47.092,21.9858,-25.106199999999998,0.17251370459267693,0.2768101959897322,0.1042964913970553
0.4,56.0,51.2528,25.6856,-25.5672,0.1562654940449226,0.24983532891899912,0.09356983487407652
0.4,57.0,25.5072,18.7748,-6.732400000000002,0.259514585192476,0.34786535254829537,0.08835076735581937
0.4,58.0,34.8418,20.0498,-14.791999999999998,0.1880307726495322,0.2665854837823944,0.07855471113286219
0.4,59.0,31.2694,20.0092,-11.260200000000001,0.13984654878290323,0.2904111652063873,0.1505646164234841
0.4,60.0,26.042,18.8254,-7.216600000000003,0.21740447829268084,0.26867008092667843,0.0512656026339976
