gamma,replicate,size_begin,size_end,size_diff,bias_begin,bias_end,bias_diff
-0.2,71,30.5692,17.0082,-13.561,0.18675037158376542,0.3602049618310804,0.173454590247315
-0.2,72,36.8354,22.428,-14.407399999999999,0.16347000592472563,0.27907993025946554,0.1156099243347399
-0.2,73,27.5494,18.2926,-9.256799999999998,0.19814602653418903,0.3081364945300277,0.1099904679958387
-0.2,74,28.6274,17.0762,-11.551200000000001,0.23412126096257624,0.31764607232760994,0.0835248113650337
-0.2,75,22.5044,16.8034,-5.7010000000000005,0.22788225286576766,0.39844946404006976,0.1705672111743021
-0.2,76,22.3138,16.6384,-5.6754,0.3628448116696393,0.37752264424830356,0.014677832578664285
-0.2,77,30.9344,17.48,-13.4544,0.18316799506169795,0.350178126747719,0.16701013168602102
-0.2,78,23.3486,16.453,-6.895600000000002,0.23083857085905077,0.3273180593193461,0.09647948846029533
-0.2,79,24.0074,17.2676,-6.739799999999999,0.27511405900750924,0.38583846417124873,0.11072440516373949
-0.2,80,25.4964,17.2936,-8.2028,0.21183939921542927,0.34206232974912276,0.1302229305336935
-0.2,81,26.3206,17.5662,-8.7544,0.21715557912186265,0.39582907472447726,0.1786734956026146
-0.2,82,22.3962,18.487,-3.909200000000002,0.23777000460986866,0.322914873560803,0.08514486895093434
-0.2,83,29.559,18.2682,-11.2908,0.15955754966331887,0.2933432075959508,0.13378565793263192
-0.2,84,29.567,17.8256,-11.741399999999999,0.2656247790748612,0.3877349069346366,0.12211012785977537
-0.2,85,20.4076,16.9358,-3.471799999999998,0.2774807365503157,0.33831569751630347,0.06083496096598778
-0.2,86,26.67,18.3764,-8.293600000000001,0.19724606574926629,0.30701840038308587,0.10977233463381958
-0.2,87,27.3482,18.8152,-8.532999999999998,0.31439408019830756,0.3957360199583068,0.08134193975999926
-0.2,88,22.4238,18.2226,-4.2012,0.24081562846199048,0.31288920009578275,0.07207357163379227
-0.2,89,22.8438,18.8072,-4.0366,0.21390030830652704,0.28324232747275524,0.0693420191662282
-0.2,90,43.4576,22.4446,-21.012999999999998,0.117816878986717,0.23477614209505174,0.11695926310833474
-0.2,91,22.6606,17.2878,-5.372799999999998,0.23199938122904673,0.328942365288662,0.09694298405961527
-0.2,92,29.385,18.0118,-11.3732,0.23842042671474634,0.3050089825226075,0.06658855580786116
-0.2,93,38.1134,26.2924,-11.820999999999998,0.14820434888318934,0.2673067106662604,0.11910236178307104
-0.2,94,21.64,17.257,-4.382999999999999,0.2647778426714515,0.35629344136777924,0.09151559869632775
-0.2,95,28.9258,19.703,-9.2228,0.2063995127967642,0.32087869481239817,0.11447918201563398
-0.2,96,23.0324,17.8816,-5.1508,0.24956822171829365,0.3866122599405225,0.13704403822222885
-0.2,97,34.9078,18.1414,-16.7664,0.17507918632072428,0.3192234414444152,0.14414425512369095
-0.2,98,26.7414,20.5432,-6.1982,0.34889153375944054,0.3625772281119661,0.013685694352525535
-0.2,99,29.3768,17.8654,-11.511399999999998,0.1718190715960763,0.32472690858864023,0.15290783699256394
-0.3,0,29.8624,19.5448,-10.317600000000002,0.16365947103265963,0.31077107372696455,0.14711160269430493
-0.3,1,34.394,22.371,-12.023,0.17636719260096703,0.28979350434068685,0.11342631173971982
-0.3,2,19.2258,16.3616,-2.8642000000000003,0.2635655434653945,0.36985566002048936,0.10629011655509485
-0.3,3,27.5444,16.5098,-11.034600000000001,0.1924702078615238,0.36744428003041124,0.17497407216888744
-0.3,4,19.045,15.3536,-3.6914000000000016,0.2679002406775859,0.3615841470623844,0.09368390638479851
-0.3,5,35.497,23.5168,-11.9802,0.16391290838508799,0.2746356114135225,0.11072270302843451
-0.3,6,20.4708,15.4154,-5.055400000000001,0.252055547484506,0.40339263098083106,0.15133708349632508
-0.3,7,43.2682,22.4814,-20.7868,0.11374489222554784,0.3325628286854552,0.21881793645990738
-0.3,8,31.5696,18.5308,-13.038800000000002,0.21401151600519402,0.34553834395436356,0.13152682794916953
-0.3,9,21.3648,17.3632,-4.0016,0.2366918729043766,0.35298503017280436,0.11629315726842776
