gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.1,0.0,0.0,0.0,0.23122947870823407,1.0,9.0,0.03574686756337854,0.5193247104848913,0.7105296086594373,1.0,1.0,0.0,8.0
0.1,0.0,1.0,1.0,0.4520862848335544,9.0,11.0,0.4188979976824965,0.7599387817410889,0.08996935705141766,0.0,0.0,0.0,2.0
0.1,0.0,2.0,0.0,0.9416673856620044,10.0,9.0,0.4556640518001542,0.5379075934696063,0.215233246295622,2.0,0.0,1.0,2.0
0.1,0.0,3.0,1.0,0.1395183164264393,1.0,11.0,0.047447765642908785,0.5652843073962963,0.5668931558882958,1.0,1.0,0.0,10.0
0.1,0.0,4.0,0.0,0.7212877204402722,11.0,10.0,0.4348094197246623,0.6421151455846832,0.26320222364263574,1.0,0.0,3.0,3.0
0.1,0.0,5.0,1.0,0.868192176217387,10.0,9.0,0.36058854849718486,0.4891215835743752,0.252096164902614,3.0,0.0,1.0,3.0
0.1,0.0,6.0,0.0,0.6287813839325427,3.0,4.0,0.1216543553063255,0.1551715559605019,0.18644253797371474,1.0,2.0,1.0,1.0
0.1,0.0,7.0,0.0,0.19933745570153383,3.0,6.0,0.13612692975094573,0.3335372815462087,0.6448090723740801,1.0,0.0,0.0,4.0
0.1,0.0,8.0,0.0,0.19281182719367584,2.0,9.0,0.08565879459365076,0.48440655492830714,0.6139252097623386,1.0,2.0,0.0,6.0
0.1,0.0,9.0,0.0,0.40706094109263147,14.0,7.0,0.6835606342840628,0.4831261517926691,0.45353411487336664,8.0,0.0,1.0,2.0
0.1,0.0,10.0,0.0,0.9947274732934404,9.0,3.0,0.33533553579664044,0.17177151698853496,0.0958500594454432,4.0,0.0,2.0,0.0
0.1,0.0,11.0,1.0,0.3081409651839915,5.0,6.0,0.22674764291557836,0.297449201885117,0.39202528282239196,2.0,1.0,1.0,3.0
0.1,0.0,12.0,1.0,0.2221043681050403,5.0,11.0,0.2186370143169519,0.6757872841216256,0.47222320818531394,1.0,2.0,0.0,5.0
0.1,0.0,13.0,0.0,0.5210878006322408,9.0,10.0,0.3806657376534987,0.570261946619618,-0.06308027306258765,3.0,2.0,0.0,2.0
0.1,0.0,14.0,0.0,0.5100044530371187,12.0,7.0,0.581270330968549,0.2690747133595366,0.2688638518801712,5.0,1.0,2.0,1.0
0.1,0.0,15.0,0.0,0.13974397203560296,4.0,13.0,0.15787329941561987,0.7022525762310503,0.601169973088659,0.0,1.0,0.0,8.0
0.1,0.0,16.0,0.0,0.7495832822131246,10.0,8.0,0.35799538206443693,0.5253883676986759,0.5576561156451713,2.0,0.0,2.0,2.0
0.1,0.0,17.0,1.0,0.7089004694282028,10.0,6.0,0.43352443967568544,0.26444206067712406,0.19254419777532605,1.0,0.0,3.0,0.0
0.1,0.0,18.0,1.0,0.3051764613265836,7.0,12.0,0.2850574695206499,0.6768707952280767,0.22217245845345188,0.0,3.0,1.0,3.0
0.1,0.0,19.0,0.0,0.5112101706192923,7.0,3.0,0.32339780745198876,0.1346890145814349,0.048225009200478494,2.0,0.0,4.0,2.0
0.1,0.0,20.0,0.0,0.2539474696769698,10.0,12.0,0.4519253314254913,0.7236143680137624,0.5477721578654663,1.0,1.0,0.0,2.0
0.1,0.0,21.0,1.0,0.6533524415067522,12.0,9.0,0.4968535903076557,0.4947679230061057,0.15721422763636553,2.0,0.0,2.0,1.0
0.1,0.0,22.0,0.0,0.667408492188854,10.0,6.0,0.3673113174834637,0.2668391430582332,0.4370293648946359,3.0,0.0,1.0,0.0
0.1,0.0,23.0,1.0,0.7707737092895152,14.0,10.0,0.6274220027834825,0.48666568404386984,0.21278476375738176,2.0,0.0,4.0,2.0
0.1,0.0,24.0,1.0,0.4362031207252757,1.0,3.0,0.060248469912254035,0.0985287779636551,0.6063936872495871,0.0,0.0,0.0,2.0
0.1,0.0,25.0,1.0,0.7687741759199926,9.0,10.0,0.3662676682243564,0.5887972704861814,0.03304191883332723,0.0,0.0,1.0,2.0
0.1,0.0,26.0,0.0,0.8263668399387788,13.0,11.0,0.6452639933085395,0.6811221515960307,0.33934282925210596,1.0,0.0,3.0,2.0
0.1,0.0,27.0,1.0,0.47596953521304997,11.0,9.0,0.4163529346423432,0.536240999359222,0.16459456078860235,1.0,0.0,3.0,2.0
0.1,0.0,28.0,0.0,0.6450939120356324,11.0,8.0,0.5189528737715307,0.4163525772241169,-0.16272084426417982,0.0,0.0,3.0,0.0
0.1,0.0,29.0,1.0,0.3154480149785821,4.0,8.0,0.14794272484960563,0.3967391545366881,0.5674782564934888,2.0,2.0,0.0,4.0
0.1,0.0,30.0,1.0,0.3784391211767386,1.0,5.0,0.039720376476542744,0.20892859260514715,0.6534166457321301,1.0,1.0,0.0,4.0
0.1,0.0,31.0,0.0,0.6280669609786605,8.0,7.0,0.362434085864889,0.3626427616014902,0.2751997752174574,1.0,0.0,1.0,1.0
0.1,0.0,32.0,1.0,0.712568845951225,3.0,2.0,0.125016355098103,0.07078580261608067,0.2821131329193561,1.0,0.0,1.0,1.0
0.1,0.0,33.0,0.0,0.6927119797146336,12.0,6.0,0.4325023718897507,0.2751013797068762,-0.14160258398582273,2.0,0.0,6.0,2.0
0.1,0.0,34.0,0.0,0.5152581485087064,11.0,11.0,0.4462070463373834,0.6922082362962785,0.2708528736166133,3.0,0.0,2.0,5.0
0.1,0.0,35.0,0.0,0.5104550724056615,6.0,6.0,0.24624207737210838,0.25474517831261345,-0.10821816131361088,1.0,1.0,3.0,3.0
0.1,0.0,36.0,0.0,0.5928056161048547,10.0,6.0,0.4439196147696182,0.3603389457067606,0.0847298947566602,3.0,0.0,2.0,1.0
0.1,0.0,37.0,1.0,0.7279844648061773,8.0,6.0,0.329102756624797,0.2634125687493986,-0.13360456441446142,2.0,0.0,2.0,2.0
0.1,0.0,38.0,0.0,0.6313074322985034,11.0,8.0,0.4774941137341772,0.4715429473529541,0.3019311508678103,2.0,0.0,2.0,1.0
0.1,0.0,39.0,1.0,0.3319008048319271,2.0,9.0,0.08413264081627564,0.5751992563143933,0.593625520786301,0.0,1.0,0.0,6.0
0.1,0.0,40.0,1.0,0.544690082651197,9.0,7.0,0.2772161925118353,0.37435773959621615,0.2780307345780504,2.0,0.0,1.0,1.0
0.1,0.0,41.0,0.0,0.29712478205476567,12.0,9.0,0.6582029083413614,0.5983870962037647,0.19881767551087315,2.0,1.0,5.0,3.0
0.1,0.0,42.0,0.0,0.2867129921786954,5.0,4.0,0.23163536274717209,0.3220356569937302,0.6814297015835022,3.0,1.0,0.0,1.0
0.1,0.0,43.0,0.0,0.22230687493048018,0.0,4.0,2.70820413797325e-17,0.2406835042244363,,0.0,2.0,0.0,2.0
0.1,0.0,44.0,0.0,0.6381049751105823,11.0,9.0,0.5097987116307957,0.521533542998134,0.09340408917277009,1.0,0.0,2.0,1.0
0.1,0.0,45.0,1.0,0.6372773139154411,12.0,9.0,0.4620800727721364,0.5003171134206148,0.25512380440427107,4.0,0.0,1.0,2.0
0.1,0.0,46.0,0.0,0.46134004933065687,6.0,4.0,0.2548814779161115,0.21265306344868506,0.43265776055240285,2.0,0.0,1.0,1.0
0.1,0.0,47.0,1.0,0.19195874401629776,3.0,10.0,0.12302262092293038,0.502154484428369,0.5859025354369439,1.0,4.0,0.0,4.0
0.1,0.0,48.0,0.0,0.8862752275594576,9.0,3.0,0.4063575146242996,0.1847270702425025,0.30681103183167446,4.0,0.0,2.0,0.0
