gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.6,0.0,0.0,1.0,0.8115660497752214,10.0,7.0,0.456161413180551,0.25304257842396716,0.3669136772450672,3.0,0.0,1.0,1.0
0.6,0.0,1.0,0.0,0.7084090612742915,10.0,8.0,0.48811303659028693,0.43691324105275037,0.44640823986116596,1.0,0.0,1.0,0.0
0.6,0.0,2.0,0.0,0.1115284252761577,3.0,4.0,0.12698867293094757,0.17253932475108494,0.6806351199296592,1.0,0.0,0.0,2.0
0.6,0.0,3.0,0.0,0.5667878644753359,11.0,9.0,0.5884192649879837,0.4729241765270623,0.5689976214512753,3.0,0.0,0.0,1.0
0.6,0.0,4.0,1.0,0.7927782545875722,13.0,12.0,0.5573367934801564,0.5921048703815824,0.20015032275106534,2.0,0.0,1.0,2.0
0.6,0.0,5.0,1.0,0.8376069301429002,13.0,8.0,0.5862933433578514,0.4630230855089038,0.1445055097599607,1.0,0.0,4.0,0.0
0.6,0.0,6.0,1.0,0.54215157264712,6.0,9.0,0.34121577517784624,0.4170978874360374,-0.060005555376994854,0.0,1.0,0.0,2.0
0.6,0.0,7.0,0.0,0.19508382541424796,3.0,10.0,0.1757814724602151,0.45384441677153164,0.7257226109729236,0.0,0.0,0.0,7.0
0.6,0.0,8.0,0.0,0.1891538419557398,4.0,6.0,0.21553251605955828,0.2949762561860716,0.6707823251232714,2.0,1.0,0.0,3.0
0.6,0.0,9.0,0.0,0.8447919515890095,7.0,7.0,0.2893326362223073,0.28846562120603236,0.03628543919769038,0.0,0.0,1.0,1.0
0.6,0.0,10.0,0.0,0.39218655273731173,6.0,9.0,0.3162552426865628,0.4909213400949249,0.46405713781028235,0.0,1.0,1.0,3.0
0.6,0.0,11.0,0.0,0.7581254268456087,12.0,11.0,0.6183248880859268,0.5360242240602412,0.3699049606523861,2.0,0.0,1.0,2.0
0.6,0.0,12.0,1.0,0.17594624335718667,5.0,8.0,0.2061806008234661,0.4208753756041982,0.6106190067924868,3.0,2.0,0.0,4.0
0.6,0.0,13.0,0.0,0.5943725898451883,8.0,9.0,0.2890044769610622,0.4194366810419793,0.3196072142399835,0.0,0.0,0.0,1.0
0.6,0.0,14.0,0.0,0.2772981252336707,13.0,11.0,0.7280292512588328,0.5534612894512684,0.4254001516981889,3.0,0.0,0.0,1.0
0.6,0.0,15.0,1.0,0.6093604035242994,12.0,9.0,0.577865037427896,0.5257055509478841,0.049705619649957254,2.0,0.0,2.0,1.0
