gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.2,0.0,0.0,0.0,0.5919808978093939,16.0,13.0,0.7693565973585335,0.7169779610107483,0.5402177321491743,5.0,0.0,1.0,3.0
0.2,0.0,1.0,0.0,0.20793626204227234,8.0,6.0,0.342776515519314,0.39732902961069066,0.7381542760747499,5.0,1.0,0.0,2.0
0.2,0.0,2.0,1.0,0.056677964374010736,3.0,8.0,0.18469091046395678,0.5008008086978695,0.7074752401610802,1.0,0.0,0.0,6.0
0.2,0.0,3.0,1.0,0.5276096826640254,15.0,10.0,0.6558721103366838,0.6113505158919675,0.339051700112284,2.0,0.0,4.0,1.0
0.2,0.0,4.0,0.0,0.43823919256339294,5.0,8.0,0.20215123047850952,0.46295248970699054,0.3652464013830964,1.0,1.0,0.0,3.0
0.2,0.0,5.0,1.0,0.8800862676543996,14.0,10.0,0.514583695215743,0.5521182456632915,0.5478921935343799,4.0,0.0,1.0,1.0
0.2,0.0,6.0,0.0,0.989780023686093,15.0,8.0,0.8620201747374985,0.5446771785636509,0.2919757965115001,7.0,0.0,3.0,3.0
0.2,0.0,7.0,1.0,0.035677325352131084,2.0,11.0,0.10081144873531589,0.5629363598757497,0.734427403203197,0.0,5.0,0.0,4.0
0.2,0.0,8.0,1.0,0.35407136791837746,7.0,8.0,0.34349828413359734,0.42299078648964095,0.4381695343546677,4.0,3.0,2.0,4.0
0.2,0.0,9.0,1.0,0.5617603464475983,6.0,7.0,0.28346735416784963,0.5125158069330754,0.385371891133802,1.0,2.0,1.0,1.0
0.2,0.0,10.0,1.0,0.5516834728992793,12.0,10.0,0.594965389831066,0.616953449316805,0.38981947862436805,2.0,0.0,1.0,1.0
0.2,0.0,11.0,1.0,0.9026556114195503,15.0,8.0,0.5302331945446147,0.4770068627751051,0.2478576372623907,5.0,0.0,2.0,0.0
0.2,0.0,12.0,1.0,0.5018463695273597,13.0,9.0,0.6651018743198286,0.5692719270353858,0.5263799624432141,4.0,0.0,3.0,3.0
0.2,0.0,13.0,0.0,0.7568899507484246,8.0,6.0,0.3757651863425495,0.430722299728321,0.616378548363165,3.0,0.0,0.0,1.0
0.2,0.0,14.0,1.0,0.08597995899707578,7.0,12.0,0.38998336696774627,0.8216608009537871,0.7262500962957161,2.0,4.0,0.0,3.0
0.2,0.0,15.0,0.0,0.023438399897819484,5.0,7.0,0.2700918838208046,0.3899210033227577,0.7294947260911322,4.0,1.0,0.0,5.0
0.2,0.0,16.0,1.0,0.5182160645766464,14.0,8.0,0.6410118658989405,0.38394774554501404,0.22582847131133138,3.0,0.0,4.0,1.0
0.2,0.0,17.0,1.0,0.9811732140102881,14.0,10.0,0.5833178441718404,0.6851442634465554,0.19275941799501795,2.0,0.0,2.0,0.0
0.2,0.0,18.0,1.0,0.5829340015673597,16.0,13.0,0.8573843782208386,0.9149439257564544,0.29575904963667826,3.0,0.0,3.0,3.0
0.2,0.0,19.0,1.0,0.38771294839147896,1.0,8.0,0.06306933650224414,0.626287781728775,0.7032517792691828,0.0,2.0,0.0,5.0
0.2,0.0,20.0,1.0,0.2419570892775904,5.0,10.0,0.28289563573097143,0.6248820163461479,0.4897147091326242,1.0,1.0,0.0,5.0
0.2,0.0,21.0,0.0,0.93462897994166,11.0,7.0,0.4934310241531807,0.4298552785596358,0.42589300880140296,3.0,0.0,2.0,1.0
0.2,0.0,22.0,0.0,0.33503650756372283,3.0,3.0,0.07374063466244,0.19660099984530197,0.32348229802210293,2.0,0.0,1.0,3.0
0.2,0.0,23.0,0.0,0.4608450968161254,14.0,10.0,0.5461993131004786,0.586499269466764,0.42657205674137466,5.0,0.0,2.0,3.0
0.2,0.0,24.0,0.0,0.017344395643726918,3.0,8.0,0.20094321786253483,0.5499253717093531,0.7460932424325716,1.0,4.0,0.0,2.0
0.2,0.0,25.0,1.0,0.04830555671668413,2.0,9.0,0.10390611721499395,0.5566104735231474,0.6932599788538265,0.0,2.0,0.0,5.0
0.2,0.0,26.0,0.0,0.49442466577600064,10.0,7.0,0.4960436198887027,0.553248124755134,0.39204735891023484,5.0,0.0,2.0,4.0
0.2,0.0,27.0,1.0,0.3348957576972048,9.0,10.0,0.5314987323619589,0.6679551206163094,0.45633390675646435,4.0,4.0,1.0,2.0
0.2,0.0,28.0,0.0,0.5505068992357889,4.0,3.0,0.19922794984561334,0.21592287483664824,0.23859339819852324,2.0,1.0,0.0,0.0
0.2,0.0,29.0,1.0,0.4970418549600799,11.0,5.0,0.4880361845583112,0.3742619658257147,0.7022601257486435,7.0,0.0,0.0,1.0
0.2,0.0,30.0,0.0,0.5427266230472874,2.0,3.0,0.10047275683143812,0.15178187762650622,0.816197005498713,2.0,2.0,0.0,1.0
0.2,0.0,31.0,0.0,0.7437410872679973,15.0,6.0,0.775913394917355,0.36883888282701677,0.3798229754663533,7.0,0.0,3.0,1.0
0.2,0.0,32.0,0.0,0.8627056806069875,10.0,9.0,0.588792530412726,0.5790834729262653,0.4614121532028696,5.0,0.0,1.0,5.0
0.2,0.0,33.0,1.0,0.4224755695885042,1.0,9.0,0.03973392537371905,0.602729933544227,0.7452002580052253,1.0,2.0,0.0,7.0
0.2,0.0,34.0,1.0,0.4311682361477196,10.0,10.0,0.3769962088064588,0.598342836466534,0.547421790280901,3.0,1.0,2.0,4.0
0.2,0.0,35.0,0.0,0.20069147777324892,2.0,5.0,0.12558077725329855,0.3067338930587122,0.6469108393540127,1.0,0.0,0.0,4.0
0.2,0.0,36.0,0.0,0.6859450866316473,6.0,6.0,0.2909422788468151,0.3207591810172797,0.05906939880385638,2.0,0.0,1.0,3.0
0.2,0.0,37.0,1.0,0.7613454568366759,10.0,9.0,0.37775795304202253,0.46870218768165467,0.44141328930615104,1.0,0.0,2.0,2.0
0.2,0.0,38.0,0.0,0.24872119888740862,6.0,10.0,0.2466785625013943,0.7401149765281734,0.48922138967735995,3.0,3.0,1.0,5.0
0.2,0.0,39.0,0.0,0.6140932503150528,13.0,8.0,0.5841607598891256,0.4943309169416116,0.10058962104405737,5.0,1.0,4.0,3.0
