gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.0,0.0,0.0,0.0,0.9733884754200502,15.0,11.0,0.8353782705825754,0.6697534889490329,0.2704306007362644,3.0,0.0,2.0,1.0
0.0,0.0,1.0,0.0,0.11034680518720252,1.0,4.0,0.05681685879747248,0.2293290371930342,0.7655831686735196,1.0,2.0,0.0,2.0
0.0,0.0,2.0,1.0,0.9038498180902875,10.0,8.0,0.495057140748984,0.45135718450704415,0.44314444779804885,3.0,0.0,0.0,1.0
0.0,0.0,3.0,1.0,0.8754805794853219,12.0,6.0,0.7286303667807579,0.3586122547642543,-0.15576956976702974,1.0,0.0,6.0,1.0
0.0,0.0,4.0,0.0,0.9759942405546389,12.0,6.0,0.6411236981554843,0.3113045180935617,0.2726956594455561,5.0,0.0,2.0,1.0
0.0,0.0,5.0,0.0,0.5789494495531049,8.0,4.0,0.3231113415681636,0.18499542809814845,0.132781088715059,3.0,0.0,3.0,2.0
0.0,0.0,6.0,0.0,0.9989892088839797,9.0,5.0,0.38573686850869515,0.3062937357728804,0.03690462477557491,3.0,0.0,3.0,2.0
0.0,0.0,7.0,1.0,0.6440637002505832,9.0,6.0,0.4832279513261577,0.3807644847653626,0.0032752597643948716,1.0,0.0,3.0,1.0
0.0,0.0,8.0,0.0,0.1357666268465173,3.0,10.0,0.15983375476466677,0.48261104567714996,0.7592101696383876,1.0,3.0,0.0,5.0
0.0,0.0,9.0,1.0,0.9609640443466424,11.0,11.0,0.5340129865441029,0.564673524486846,0.05191468061999786,0.0,0.0,2.0,2.0
0.0,0.0,10.0,0.0,0.8860347424061071,11.0,7.0,0.5310396147838339,0.45677682100770783,0.34179308445212975,3.0,0.0,3.0,2.0
0.0,0.0,11.0,0.0,0.1947575334911852,4.0,7.0,0.21226792605395509,0.42472780332467297,0.615401228484773,1.0,0.0,0.0,4.0
0.0,0.0,12.0,1.0,0.08776852624608311,2.0,5.0,0.08627756545217174,0.2580873687342607,0.8012415212307185,0.0,0.0,0.0,3.0
0.0,0.0,13.0,1.0,0.3697253195057493,3.0,8.0,0.09776361098929781,0.3846282946648321,0.37648507235977485,0.0,3.0,0.0,2.0
0.0,0.0,14.0,1.0,0.2260926938179033,0.0,5.0,1.3257710859238752e-16,0.17916842829620772,,0.0,1.0,0.0,4.0
0.0,0.0,15.0,0.0,0.8093790181766792,9.0,9.0,0.45658581884496324,0.5534831471035979,0.05376977596511667,0.0,0.0,2.0,2.0
0.0,0.0,16.0,1.0,0.6878936754025465,6.0,3.0,0.331405094065636,0.1858661307772034,-0.0351058279976932,2.0,0.0,2.0,1.0
0.0,0.0,17.0,1.0,0.08949385608445448,3.0,10.0,0.18440311614299948,0.7337441403032993,0.7193679055985008,0.0,2.0,0.0,5.0
0.0,0.0,18.0,1.0,0.13932117241432762,6.0,9.0,0.2928441884500633,0.47794605272749957,0.6517532614650104,0.0,1.0,0.0,2.0
