true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
12613.665,39582.46,47757.18,46.695,0.18419319795238526,0.0015000528683793968,1.0,0.0
13567.16,36370.365,50030.48,31.995,0.1950404083378025,0.0012448532862459442,1.0,1.0
12630.33,37793.145,49540.365,36.16,0.18601821438501312,0.0013161165859031537,1.0,2.0
14458.68,38540.12,46953.21,47.99,0.20668408498052512,0.0017083344357812155,1.0,3.0
12161.94,36950.12,50815.49,72.45,0.18003758932528388,0.0030843148499252993,1.0,4.0
8732.815,35654.07,55600.645,12.47,0.14810032303052756,0.0003865299038822889,1.0,5.0
14476.71,37972.325,47502.11,48.855,0.20176306694185409,0.0023813020155309898,1.0,6.0
12187.395,37032.915,50711.885,67.805,0.18512877579285086,0.001045033331633246,1.0,7.0
9589.99,36591.72,53785.35,32.94,0.15971693551216268,0.0006631524688699693,1.0,8.0
11894.805,38285.18,49773.395,46.62,0.17300930167396103,0.004208329039289834,1.0,9.0
13466.82,36187.21,50283.58,62.39,0.20023347343161121,0.0011479939458384739,1.0,0.0
13875.07,37740.49,48317.725,66.715,0.19243599682650184,0.002826526791438081,1.0,1.0
15064.015,37953.365,46774.605,208.015,0.20660650817369255,0.006719553617524903,1.0,2.0
10700.915,37335.595,51943.575,19.915,0.16556690921424444,0.0008603400988059345,1.0,3.0
10659.595,37048.04,52276.135,16.23,0.16028100021159614,0.0006881124426824538,1.0,4.0
13909.475,33939.175,52127.835,23.515,0.1981963747381016,0.0018229246057561736,1.0,5.0
11577.59,38276.245,50106.79,39.375,0.17948222502751413,0.0010668789676076809,1.0,6.0
16657.3,39269.62,43972.715,100.365,0.21977260355380518,0.0041341499496236975,1.0,7.0
13595.505,37684.11,48603.805,116.58,0.19147677823046394,0.003958964972821194,1.0,8.0
13945.72,38197.365,47806.715,50.2,0.19772479639205495,0.0015868848668422395,1.0,9.0
12398.25,38102.735,49465.15,33.865,0.1844335635128094,0.0011202958233799372,1.0,0.0
12495.14,37911.605,49548.285,44.97,0.184296841068437,0.0018380432530623492,1.0,1.0
