true_positive,false_negative,true_negative,false_positive,sensitivity,specificity,precision,gamma,replicate
4783.9,623.95,4546.43,45.72,0.8160592313870025,0.9659636315942821,0.9118450574771223,1.0,2.0
4657.585,544.805,4781.775,15.835,0.8010016383570319,0.9922805932211027,0.9641241724957809,1.0,3.0
4827.49,659.73,4484.665,28.115,0.7895975486372914,0.9875301423435637,0.9774684526199229,1.0,4.0
4572.59,744.64,4654.375,28.395,0.7829487614508094,0.9947884376472719,0.9816163477250777,1.0,5.0
2958.84,1947.185,5093.085,0.89,0.4037478350845482,0.9907051891681994,0.9997996980542969,1.0,6.0
4863.54,366.87,4181.37,588.22,0.857340107486445,0.9224276602047825,0.8289164453861312,1.0,7.0
973.545,3562.525,5463.93,0.0,0.15590899029056973,1.0,1.0,1.0,8.0
4731.24,400.745,4854.595,13.42,0.7800303364676077,0.9902009262658733,0.9870973131852115,1.0,9.0
3787.25,1193.535,5014.7,4.515,0.5867771731538306,0.9986344012492426,0.9983536477067021,1.0,0.0
4225.63,821.04,4942.56,10.77,0.6280087965988622,0.9969753665634115,0.9922512186127378,1.0,1.0
4909.71,402.54,4668.325,19.425,0.760242460599415,0.9783893501164851,0.9938528154639733,1.0,2.0
1798.875,2927.575,5273.55,0.0,0.24954173975599103,1.0,1.0,1.0,3.0
1441.43,3207.235,5351.335,0.0,0.21199273039539598,1.0,1.0,1.0,4.0
3155.405,1845.12,4983.735,15.74,0.5415897777438728,0.9977737901506673,0.9615005558243738,1.0,5.0
3821.2,1188.615,4985.79,4.395,0.5542145753408333,0.9985485713524671,0.9576232217319461,1.0,6.0
1520.125,2785.555,5694.32,0.0,0.21595361294172852,1.0,1.0,1.0,7.0
2996.93,2012.725,4794.395,195.95,0.6393008511997498,0.9792434670038076,0.8612273178372588,1.0,8.0
4630.38,565.86,4780.4,23.36,0.7728968474487945,0.9781589530103356,0.9835153917202639,1.0,9.0
1674.095,3027.9,5297.965,0.04,0.22513243324032117,0.9996134510771792,0.9999952813677732,1.0,0.0
3471.395,1492.81,5005.615,30.18,0.5885396543361364,0.9896148915723949,0.9042252459845301,1.0,1.0
4141.34,845.17,5010.8,2.69,0.5776691765368963,0.9985584403420661,0.9995526306455494,1.0,2.0
4149.86,1081.14,4707.145,61.855,0.7627548889108481,0.9907693832936532,0.9221891491308244,1.0,3.0
3373.17,1566.705,5057.99,2.135,0.46299296525599487,0.9993211076200561,0.9994374791723816,1.0,4.0
1520.91,2962.265,5516.825,0.0,0.21107243438782292,1.0,1.0,1.0,5.0
1351.71,3201.015,5447.275,0.0,0.20161941224812097,1.0,1.0,1.0,6.0
3795.395,1346.45,4839.02,19.135,0.6667455889958582,0.9954291898124518,0.9758131243401793,1.0,7.0
1519.4,3147.315,5333.285,0.0,0.21927641153477426,1.0,1.0,1.0,8.0
4485.795,916.195,4582.86,15.15,0.7052241095767359,0.9946755145614302,0.9412660910811526,1.0,9.0
4828.675,779.565,4382.095,9.665,0.698153622609165,0.9958041085445986,0.9889084079308204,1.0,0.0
3355.995,1543.165,5099.65,1.19,0.45981699293408207,0.9992338000414649,0.9640171967754533,1.0,1.0
4291.33,722.385,4976.345,9.94,0.630297565904404,0.9969313776412946,0.9700861494087141,1.0,2.0
4519.26,636.755,4831.85,12.135,0.6873484485144731,0.993100387359704,0.9973212693361514,1.0,3.0
4623.755,868.005,4499.255,8.985,0.6723249114545847,0.969667964160101,0.9790994435375833,1.0,4.0
4957.74,341.165,4347.215,353.88,0.8650003998244065,0.9440748284024718,0.8601533158185589,1.0,5.0
1636.54,3146.535,5216.805,0.12,0.2446768203285476,0.9999878245859324,0.9812857961053836,1.0,6.0
4266.415,812.955,4895.655,24.975,0.8081977405983453,0.9961490479721831,0.9613930727968357,1.0,7.0
3030.85,1759.64,5209.475,0.035,0.4089072101067662,0.999965166197652,0.9999942288665151,1.0,8.0
4738.43,500.485,4749.1,11.985,0.7721922684375155,0.9964507534494801,0.9877111743158061,1.0,9.0
3540.82,1591.065,4825.49,42.625,0.687610964788754,0.9939146777612734,0.9416429123591229,1.0,0.0
4167.115,927.21,4895.88,9.795,0.6345885297535366,0.9976379234009709,0.9687106726403562,1.0,1.0
2515.61,1956.145,5527.55,0.695,0.33199353868193027,0.9974411246091783,0.9999188543986279,1.0,2.0
3556.165,1673.425,4758.92,11.49,0.5115446660248696,0.9958045863667925,0.9970103039590972,1.0,3.0
1795.875,2858.12,5345.98,0.025,0.24894366637433119,0.9999974486734183,0.9775,1.0,4.0
1161.68,3173.065,5665.255,0.0,0.18210654946680813,1.0,1.0,1.0,5.0
1245.355,3269.94,5484.705,0.0,0.18382799128635816,1.0,1.0,1.0,6.0
3478.38,1385.235,5134.39,1.995,0.4560533351734385,0.9782398456606849,0.9997659757513357,1.0,7.0
4111.625,880.8,5001.88,5.695,0.670350855490791,0.9988200362113833,0.9893429976844493,1.0,8.0
1865.705,2642.04,5492.255,0.0,0.2514845915944555,1.0,1.0,1.0,9.0
3263.595,2203.85,4492.3,40.255,0.4457191625654393,0.8915935682502967,0.9442313833291297,0.4000000000000003,0.0
3145.135,2157.9,4635.14,61.825,0.45493306186880883,0.929778748775759,0.9150097318879142,0.4000000000000003,1.0
2290.025,2590.05,5110.64,9.285,0.3166546026821728,0.9668044179924256,0.9310334637490836,0.4000000000000003,2.0
1533.01,3155.955,5310.0,1.035,0.21674089717646014,0.9797994454643957,0.9996072274973593,0.4000000000000003,3.0
2499.265,2476.45,4905.365,118.92,0.467920563798912,0.9688734327547439,0.8137805348506517,0.4000000000000003,4.0
2629.94,2455.165,4758.825,156.07,0.5124761055269743,0.9615353409601085,0.8152391651570018,0.4000000000000003,5.0
3216.135,2112.505,4611.995,59.365,0.4461009609021451,0.9293077336917899,0.9242689608718068,0.4000000000000003,6.0
3107.605,2163.645,4649.795,78.955,0.5018996522337523,0.9120267271249588,0.8528579564847493,0.4000000000000003,7.0
1957.6,2861.645,5176.09,4.665,0.27189476883307795,0.9864081933156222,0.9758549010785998,0.4000000000000003,8.0
1320.475,3381.195,5297.95,0.38,0.19649699074357244,0.9958493915402499,0.9770094397087148,0.4000000000000003,9.0
3183.81,1963.75,4722.02,130.42,0.5151700907971165,0.9103043448651897,0.8836267751289013,0.4000000000000003,0.0
1799.53,2839.3,5358.27,2.9,0.25112670046914487,0.9902606740771123,0.9990182600262526,0.4000000000000003,1.0
3057.715,2133.68,4733.315,75.29,0.4993591414728971,0.9497460695983546,0.8591937965827828,0.4000000000000003,2.0
2790.01,2385.305,4790.825,33.86,0.395313448057741,0.9671077992652839,0.9535818019896181,0.4000000000000003,3.0
3118.18,2374.345,4477.205,30.27,0.41666926552146955,0.9217722081686331,0.9256679186319601,0.4000000000000003,4.0
3000.06,2088.47,4862.7,48.77,0.41671614593898304,0.9348132654659213,0.9673559349062859,0.4000000000000003,5.0
2378.795,2518.08,5088.895,14.23,0.32598028639627546,0.9431235716579165,0.9835427540459319,0.4000000000000003,6.0
2440.43,2569.275,4922.935,67.36,0.42529460506036043,0.9827943592729164,0.8770229891108919,0.4000000000000003,7.0
2472.43,2420.96,5087.48,19.13,0.3424840376351298,0.9666758392733807,0.9664679477210456,0.4000000000000003,8.0
1230.38,3552.605,5215.39,1.625,0.18964616345480947,0.9960111923698746,0.9974677046942483,0.4000000000000003,9.0
2429.13,2401.745,5154.95,14.175,0.31626054550618654,0.9750780894139868,0.9928884152850467,0.4000000000000003,0.0
2324.19,2395.26,5272.71,7.84,0.299376609053668,0.9583276876484449,0.9976237448044066,0.4000000000000003,1.0
2139.565,2708.225,5144.32,7.89,0.2975569011527973,0.9666570189800192,0.9933752223596827,0.4000000000000003,2.0
2332.91,2590.14,5061.34,15.61,0.32605789021707865,0.9847572758032019,0.9094129084528244,0.4000000000000003,3.0
2946.86,2218.405,4765.1,69.635,0.45415543543775194,0.9565813242070632,0.8623540570295889,0.4000000000000003,4.0
2782.815,2281.06,4883.47,52.655,0.4380256919596078,0.9512064115534834,0.8473262476729291,0.4000000000000003,5.0
2494.355,2446.185,5038.675,20.785,0.34423744997863803,0.9711757444559637,0.9305289683257123,0.4000000000000003,6.0
2637.695,2366.145,4973.675,22.485,0.37723835149733886,0.9491945457620494,0.8950432950225763,0.4000000000000003,7.0
2698.365,2286.735,4986.985,27.915,0.3880781582899511,0.9582725682427718,0.9460350273013535,0.4000000000000003,8.0
2971.185,2258.855,4723.605,46.355,0.4148584203457289,0.9690423148668812,0.9549342354374318,0.4000000000000003,9.0
2540.1,2408.45,5036.67,14.78,0.3364916392204491,0.9728278793002619,0.9552036855204209,0.4000000000000003,0.0
2481.795,2355.965,5143.395,18.845,0.33069008937993183,0.9635188699150201,0.9885003825588163,0.4000000000000003,1.0
1548.12,3185.44,5264.89,1.55,0.2206236969375782,0.9939134161780322,0.9976813978712255,0.4000000000000003,2.0
2450.315,2379.9,5156.01,13.775,0.33684626507214094,0.9520495989600787,0.9935974798762666,0.4000000000000003,3.0
3326.83,2269.365,4358.12,45.685,0.4520721665042555,0.9040348087880193,0.8792969661910827,0.4000000000000003,4.0
3215.755,2005.53,4664.565,114.15,0.5122478552257113,0.9089709072684712,0.865402850938374,0.4000000000000003,5.0
2037.585,2667.41,5289.815,5.19,0.27694847107776993,0.9734160695761648,0.9983214160283326,0.4000000000000003,6.0
1991.79,2775.445,5229.69,3.075,0.26994675656424305,0.9792948894101564,0.9992157628155369,0.4000000000000003,7.0
2584.965,2371.73,5009.845,33.46,0.378720006631792,0.9698371990011908,0.9408091586398727,0.4000000000000003,8.0
2425.69,2390.135,5173.065,11.11,0.32983707422283265,0.9608786038805309,0.995182381006729,0.4000000000000003,9.0
2960.695,2283.9,4715.575,39.83,0.41521151847080046,0.9607567984406599,0.9540626581156514,0.4000000000000003,0.0
2699.54,2344.355,4931.24,24.865,0.37035983674104134,0.9426933868107078,0.8969591788680839,0.4000000000000003,1.0
1840.51,2689.15,5466.415,3.925,0.24940914754744894,0.9870316838385124,0.9991005009961508,0.4000000000000003,2.0
2853.18,2247.545,4850.46,48.815,0.4126990206603345,0.9651008599628799,0.9447543922774577,0.4000000000000003,3.0
2146.485,2497.56,5350.645,5.31,0.2829789054828175,0.9596825849854198,0.998385525975709,0.4000000000000003,4.0
3285.435,2309.18,4362.915,42.47,0.4468717589544624,0.9150686756641335,0.9260732789297564,0.4000000000000003,5.0
2864.545,2291.685,4817.775,25.995,0.39145944477054845,0.9456379238500399,0.9730003343762031,0.4000000000000003,6.0
1609.43,3104.195,5284.48,1.895,0.2200451010152394,0.9789810430303786,0.9993772272502575,0.4000000000000003,7.0
2997.295,2191.845,4763.09,47.77,0.4390311682130846,0.9380164573935375,0.8616142962547662,0.4000000000000003,8.0
2962.185,2188.11,4775.37,74.335,0.4524301467419502,0.9257937337516827,0.9075143014141616,0.4000000000000003,9.0
2606.695,2269.805,5108.765,14.735,0.34734703265526784,0.9465688895628329,0.9749744095631157,0.4000000000000003,0.0
2109.905,2579.105,5304.82,6.17,0.2798958535544875,0.9800420770146411,0.9980525054866435,0.4000000000000003,1.0
2587.485,2437.995,4888.45,86.07,0.43179769814356156,0.9360724031177772,0.8537097077364855,0.4000000000000003,2.0
1660.705,3074.06,5261.945,3.29,0.232339449277604,0.9891513077915219,0.9981866036656999,0.4000000000000003,3.0
2281.7,2678.065,5010.75,29.485,0.31998337530953047,0.9871741512613218,0.9871026822173522,0.4000000000000003,4.0
3059.75,2220.94,4665.315,53.995,0.4684177833047979,0.9491453747773646,0.8698710201247798,0.4000000000000003,5.0
3298.52,2377.235,4269.87,54.375,0.4782381514144452,0.9203166624713707,0.8543614347949609,0.4000000000000003,6.0
2316.175,2564.57,5101.03,18.225,0.3284937569054946,0.9833478022454377,0.9842471841928506,0.4000000000000003,7.0
2962.79,2397.35,4603.365,36.495,0.4191965780986713,0.959705294746743,0.9292156963365766,0.4000000000000003,8.0
2313.36,2513.64,5164.515,8.485,0.3057731327722667,0.9633585475736414,0.9939519325071305,0.4000000000000003,9.0
2559.29,2452.84,4923.16,64.71,0.41500802613733173,0.9640310313292302,0.8965395693724734,0.4000000000000003,0.0
3055.48,2221.275,4676.535,46.71,0.43179565431561473,0.9288727832156534,0.9178106514085517,0.4000000000000003,1.0
2973.645,2159.71,4774.87,91.775,0.4924258640690503,0.9376901572666433,0.8551660583877951,0.4000000000000003,2.0
2922.465,2296.625,4745.5,35.41,0.4015391320752326,0.9510822023806874,0.9636848565987004,0.4000000000000003,3.0
2945.825,2298.845,4733.67,21.66,0.3807006588817313,0.9396473792067674,0.962451718520936,0.4000000000000003,4.0
3427.98,2100.955,4419.405,51.66,0.46656197528869603,0.9300871058640031,0.9559173489765806,0.4000000000000003,5.0
2422.645,2522.75,5042.625,11.98,0.3277897502046335,0.9683318811201053,0.9567502750631953,0.4000000000000003,6.0
1874.555,2843.42,5279.705,2.32,0.2559988353148827,0.978192204114449,0.998736384277301,0.4000000000000003,7.0
2802.76,2387.52,4780.285,29.435,0.38008307507212197,0.9700233674502177,0.9772907140309443,0.4000000000000003,8.0
2270.945,2585.83,5134.11,9.115,0.3110417654924474,0.981112060769894,0.9918419349664392,0.4000000000000003,9.0
1727.25,3073.58,5195.625,3.545,0.24013252994810277,0.9809719851203308,0.992791325269783,0.4000000000000003,0.0
2814.615,2307.47,4852.94,24.975,0.3734605490530801,0.9476264446861832,0.9746151828660566,0.4000000000000003,1.0
2713.31,2306.685,4947.945,32.06,0.39076993642084007,0.9458575916822625,0.946731324908873,0.4000000000000003,2.0
2683.04,2277.565,5024.06,15.335,0.356281530035138,0.9286536027531404,0.958579541644484,0.4000000000000003,3.0
1033.25,3497.51,5469.03,0.21,0.1633806249830893,0.9971844530225954,0.9999479198667036,0.4000000000000003,4.0
2815.595,2203.89,4951.995,28.52,0.37382813936090414,0.9311527975998901,0.9854936766442951,0.4000000000000003,5.0
1983.245,2784.61,5228.42,3.725,0.264420621465593,0.9882627732873233,0.997743313111026,0.4000000000000003,6.0
2848.05,2178.565,4922.03,51.355,0.42334147172989584,0.9670703119574546,0.9241644348307361,0.4000000000000003,7.0
2925.195,2102.995,4837.175,134.635,0.5338443984220361,0.9478007240299174,0.8137785513519457,0.4000000000000003,8.0
1686.66,3221.685,5070.245,21.41,0.28052569012473716,0.9943479204272745,0.9348633506930487,0.4000000000000003,9.0
1701.46,2743.24,5553.305,1.995,0.2297380159048289,0.9864262473459094,0.9995308055203916,0.4000000000000003,0.0
2789.575,2338.635,4597.24,274.55,0.5612144440115043,0.9573567465604987,0.7805463846595313,0.4000000000000003,1.0
3032.09,2120.075,4722.96,124.875,0.521325330751599,0.9365031316150411,0.8204389664883243,0.4000000000000003,2.0
2585.335,2319.515,5071.185,23.965,0.3573905017646284,0.9637567602318711,0.9849783302773892,0.4000000000000003,3.0
3117.435,1994.78,4441.68,446.105,0.613037077935654,0.909258210664525,0.7749386251653986,0.4000000000000003,4.0
2952.2,2141.14,4836.715,69.945,0.4706592128399975,0.9472039093757416,0.9039189055271959,0.4000000000000003,5.0
2590.845,2342.505,5046.53,20.12,0.34236642597310063,0.9742953880492872,0.9368283028222776,0.4000000000000003,6.0
2637.645,2368.525,4918.455,75.375,0.4367214950773731,0.9657393173602632,0.9341791898910868,0.4000000000000003,7.0
3032.925,2121.155,4814.18,31.74,0.4103998276855639,0.8868368476730036,0.9782809987371878,0.4000000000000003,8.0
2551.34,2295.98,5137.95,14.73,0.32783058200734366,0.9635323794726451,0.9938258054322388,0.4000000000000003,9.0
3235.725,2099.71,4625.695,38.87,0.4319358620230739,0.9141068490555793,0.9594372518432879,0.4000000000000003,0.0
3044.255,2084.78,4801.82,69.145,0.48478719217557326,0.9541556456497554,0.8529897686855874,0.4000000000000003,1.0
2873.67,2231.915,4839.385,55.03,0.4345870231598661,0.9665089051674287,0.9098543385367497,0.4000000000000003,2.0
2599.38,2371.56,4992.425,36.635,0.38848584880613124,0.9609675579903726,0.9170774978136359,0.4000000000000003,3.0
3204.43,2191.325,4558.045,46.2,0.4506776296046099,0.9176543655492115,0.9078576328755786,0.4000000000000003,4.0
2457.41,2316.63,5214.75,11.21,0.32569149082178805,0.952858809341077,0.9962146015915738,0.4000000000000003,5.0
2721.75,2324.74,4900.565,52.945,0.4237088634191007,0.9713798052756392,0.8729999555941389,0.4000000000000003,6.0
2943.715,2191.295,4793.165,71.825,0.44860607891619353,0.951043410850737,0.8961780975366158,0.4000000000000003,7.0
2395.76,2466.085,5124.875,13.28,0.32595215555408524,0.9799105995311084,0.9924996338205738,0.4000000000000003,8.0
1353.085,3130.035,5516.41,0.47,0.1967960420270086,0.9897036433768976,0.9999313812506292,0.4000000000000003,9.0
2208.395,3407.635,4347.13,36.84,0.2821538809295426,0.8620602662342974,0.92284849384871,-0.8000000000000006,0.0
1987.63,3611.02,4371.085,30.265,0.2521046996949088,0.8826541996247972,0.9324387253457398,-0.8000000000000006,1.0
906.575,3878.39,5213.035,2.0,0.14152272204485478,0.9747566675847126,0.9986155823918469,-0.8000000000000006,2.0
1795.365,3338.69,4840.775,25.17,0.23776370017223827,0.899947099320272,0.9601246843255162,-0.8000000000000006,3.0
1642.735,3400.5,4935.15,21.615,0.21465681258420438,0.908448893166878,0.973238642876984,-0.8000000000000006,4.0
1447.96,3433.825,5097.615,20.6,0.19951248522391632,0.9241216599243564,0.9689053453384052,-0.8000000000000006,5.0
1605.48,3353.895,5007.56,33.065,0.22415819780152238,0.9284992730905789,0.8343923136825785,-0.8000000000000006,6.0
1774.065,3643.395,4542.28,40.26,0.24429738190084896,0.888673079753776,0.8819897894960689,-0.8000000000000006,7.0
1198.445,3578.495,5215.88,7.18,0.17464231827547289,0.9459837459599457,0.9940192064757469,-0.8000000000000006,8.0
1317.285,3619.455,5042.675,20.585,0.18576782949605533,0.9320783119918378,0.9701276525020911,-0.8000000000000006,9.0
1745.02,3386.44,4826.465,42.075,0.2365200746488052,0.9022568203933339,0.9389804495727931,-0.8000000000000006,0.0
1344.255,3568.96,5077.65,9.135,0.19303898070956396,0.9533461772994319,0.9809799983638884,-0.8000000000000006,1.0
1328.59,3644.305,5007.57,19.535,0.19168786343578495,0.9259048231189306,0.9731196020267521,-0.8000000000000006,2.0
1706.09,3323.715,4949.55,20.645,0.22335698752712177,0.8789078569403991,0.9826448957039838,-0.8000000000000006,3.0
1559.12,3443.21,4926.405,71.265,0.23110545588173204,0.9070724116274863,0.7935219561712765,-0.8000000000000006,4.0
1510.545,3497.14,4880.215,112.1,0.23741953735199048,0.9102359729443463,0.757000607797946,-0.8000000000000006,5.0
1537.645,3504.145,4915.0,43.21,0.2227018887629925,0.9012768087061568,0.8399975315683775,-0.8000000000000006,6.0
1097.27,3598.61,5296.75,7.37,0.16462426746579226,0.9414907902981097,0.9944376698891424,-0.8000000000000006,7.0
1553.77,3275.365,5150.93,19.935,0.21530847960449653,0.8944023920496329,0.9804831588531252,-0.8000000000000006,8.0
2369.27,2763.13,3935.065,932.535,0.432482595571203,0.7755116238743954,0.6092234199739273,-0.8000000000000006,9.0
2253.23,3180.7,4513.455,52.615,0.29146600600234535,0.8368772386847553,0.8377441202421102,-0.8000000000000006,0.0
1675.05,3397.97,4647.025,279.955,0.2731532927976632,0.8716845178171401,0.6672234140734947,-0.8000000000000006,1.0
1764.09,3583.195,4620.74,31.975,0.2284254049764768,0.8718270089091633,0.9338486703988128,-0.8000000000000006,2.0
892.39,3697.25,5404.565,5.795,0.14233960133882073,0.966607447746914,0.9950264374692136,-0.8000000000000006,3.0
1824.81,3360.915,4775.25,39.025,0.24238773219745377,0.8778190219494257,0.955284422854559,-0.8000000000000006,4.0
1927.125,3513.905,4515.83,43.14,0.2517008768382329,0.8706941095960149,0.9196149646970179,-0.8000000000000006,5.0
1541.66,3532.785,4903.295,22.26,0.20840888999262194,0.9145978742637795,0.9691099560064815,-0.8000000000000006,6.0
1575.995,3318.135,5090.555,15.315,0.2126978202421152,0.9054411937758182,0.9847222910399732,-0.8000000000000006,7.0
1161.545,3638.695,5188.62,11.14,0.17096563776329626,0.9296611436137661,0.934000519587959,-0.8000000000000006,8.0
1391.535,3480.03,5107.015,21.42,0.198762053443972,0.9240576356801163,0.9666592563225169,-0.8000000000000006,9.0
1758.3,3272.38,4939.18,30.14,0.23055234309169795,0.8846536477756388,0.9097152135767491,-0.8000000000000006,0.0
1659.035,3508.765,4787.125,45.075,0.2297673919556107,0.91059958562476,0.9085293671290899,-0.8000000000000006,1.0
2156.835,3380.95,4431.73,30.485,0.2659693322176689,0.859234838457854,0.9510191818049607,-0.8000000000000006,2.0
1459.23,3351.735,5175.745,13.29,0.20314962646223064,0.9027646879809254,0.989197006159306,-0.8000000000000006,3.0
1617.385,3653.805,4699.55,29.26,0.21297913075035232,0.9020282497991393,0.9497946691440111,-0.8000000000000006,4.0
1403.025,3709.825,4838.75,48.4,0.19877195322743837,0.9270911333774166,0.8973115565437042,-0.8000000000000006,5.0
1055.39,3799.0,5139.135,6.475,0.1609254082795745,0.9713511739934731,0.9890823697352364,-0.8000000000000006,6.0
1221.54,3580.77,5185.725,11.965,0.18042126971759367,0.938739796298436,0.9871948242843872,-0.8000000000000006,7.0
1584.415,3373.43,5016.48,25.675,0.21498384069466678,0.9103066929533271,0.9273329537649555,-0.8000000000000006,8.0
1440.895,3631.38,4891.53,36.195,0.20323988082695713,0.9101557858964904,0.8501651171924811,-0.8000000000000006,9.0
1308.535,3394.405,5290.79,6.27,0.18829626163296423,0.9422846689959377,0.994974431469196,-0.8000000000000006,0.0
1752.805,3423.03,4776.825,47.34,0.237586980521154,0.8932629710304931,0.8321988944171611,-0.8000000000000006,1.0
1630.655,3547.65,4801.13,20.565,0.21946647733496014,0.9103907273833286,0.9571471234158947,-0.8000000000000006,2.0
1129.225,3605.96,5262.335,2.48,0.16617234543255643,0.964007413286327,0.9987881407920367,-0.8000000000000006,3.0
1414.835,3450.85,5107.48,26.835,0.19698806534638236,0.9184168262412417,0.969297696140797,-0.8000000000000006,4.0
1813.675,3130.435,5023.64,32.25,0.24490855714724916,0.8589700650205869,0.9605711547887514,-0.8000000000000006,5.0
2016.565,3465.695,4480.77,36.97,0.26010190662623606,0.8644080371227696,0.9375070638554842,-0.8000000000000006,6.0
1873.85,3596.28,4496.5,33.37,0.24242648234429653,0.8856683102564802,0.8806193777510767,-0.8000000000000006,7.0
