gamma,assort_final,assort_initial
-0.8,0.18070514051988218,-0.006428685086491565
-0.8,0.22426316987471653,0.03461389916493119
-0.8,0.14394033664881123,-0.039430859787493014
-0.8,0.1294133422163101,-0.03342003665991781
-0.8,0.1211267539264356,-0.0045642913997942895
-0.8,0.10734652090292988,-0.025665814833480554
-0.8,0.17560109821452058,-0.0024886854006681575
-0.8,0.2870492251010225,-0.03856276811218467
-0.8,0.1858551412312469,-0.009091771281812922
-0.6,0.2536789906097152,-0.03440961268514525
-0.6,0.1574268925456346,-0.014685878676704494
-0.6,0.2552070540972362,0.0023512319277062656
-0.6,0.2212381017102968,0.015475498861819977
-0.6,0.16590832224071903,0.004981304005661452
-0.6,0.21389726358385575,0.01831183285490108
-0.6,0.17211216635373247,0.005196155020784748
-0.6,0.2288486122618424,0.01707663115431406
-0.6,0.17224061811969849,-0.0038486564486984814
-0.6,0.2950356126701754,0.03240162628357398
-0.6,0.14173317905772975,-0.04913552786255627
-0.6,0.1446941601877809,0.04971471271602964
-0.6,0.18559236888703035,-0.010220867758930084
-0.6,0.14487203589153835,0.019878862566977514
-0.6,0.23461893696125546,-0.02655086848635238
-0.6,0.302162263368084,-0.0021676588027865523
-0.6,0.1883683805182336,0.018914967153909615
-0.6,0.16497407469398112,-0.004331902305466389
-0.6,0.1875977014336623,-0.02099402186138598
-0.6,0.16534999848999,0.022327680482591573
-0.6,0.17988649017614142,0.006014707049338469
-0.6,0.20547845608815854,-0.0033400462534073096
-0.6,0.09872842566303873,-0.0907442910303085
-0.6,0.2503040109177687,0.03875016512270394
-0.6,0.11174874052753553,-0.015573585153018425
-0.6,0.23063199257865666,0.02417965872596931
-0.6,0.11397420629363234,-0.04137501812855076
-0.6,0.10004547080717642,-0.0640118260304049
-0.6,0.14337137466229774,-0.01725033603339616
-0.6,0.21613951759564315,-0.0054214871306657985
-0.6,0.1823232235418465,-0.03582391383195015
-0.6,0.22915798510685048,0.029395873164484363
-0.6,0.22808966582644966,0.035924158950277486
-0.6,0.11285488185232999,-0.0007427320123105602
-0.6,0.20755718031446319,-0.004865237407417576
-0.6,0.24709764415289653,-0.012578590673385402
-0.6,0.21238496135868778,-0.03294236389811063
-0.6,0.12161650939216784,0.01480643834773711
-0.6,0.2024381868131868,0.009979856080224921
-0.6,0.30613791053840517,-0.008705721278444966
-0.6,0.18591277797025427,0.019296884353455907
-0.6,0.1150145331088789,-0.0343721471409087
-0.6,0.2330457320890552,0.02673773606759692
-0.6,0.12754943177138472,-0.006631560397920147
-0.6,0.14264543841001867,-1.3112432956960803e-05
-0.6,0.15172317131529206,-0.008368389046518342
-0.6,0.3007687538836656,0.010171125959328314
-0.6,0.17803187408488869,0.029366156972130714
-0.6,0.12819464889476095,0.005056879869604655
-0.6,0.11987643547092147,0.007226130289503827
-0.6,0.1916701406350278,0.012943775346345361
-0.6,0.0895362250678522,-0.03839667861122235
-0.6,0.14302896905796036,0.04970145028351973
-0.6,0.16791108147895825,0.01836800058030096
-0.6,0.1220697711313292,-0.05942021413909844
-0.6,0.16495538203758972,-0.028117296426313696
-0.6,0.15919956374543812,0.03187764652565772
-0.6,0.25006789725255774,0.025208148574038667
-0.6,0.17610582044146478,0.018753354029027423
-0.6,0.23447287093374156,-0.03791364271762977
-0.6,0.10601801346955643,-0.0250012417370164
-0.6,0.23206271424150451,0.006246241504453923
-0.6,0.15127653098199229,-0.00788848250927943
-0.6,0.17582260404218972,-0.014039095599144982
-0.6,0.16831874628113583,0.02751823257308293
-0.6,0.14459890950322635,0.004379802227269238
-0.6,0.19361817858660862,0.007709672385503057
-0.6,0.19047735319692885,3.751932191014382e-05
-0.6,0.15822664352264926,0.03946458454572812
-0.6,0.3589089825037927,-0.010924907683553465
-0.6,0.16819766252252932,-0.0030833870971532225
-0.6,0.11862998772528581,0.012046775488777639
-0.6,0.15082974187944087,0.004601726344832245
-0.6,0.22196016032931448,0.018900409142033326
-0.6,0.16926721546625945,0.027989093014353563
-0.6,0.16195530035365888,-0.01908984854331178
-0.6,0.181174253703303,0.008096911135373535
-0.6,0.09869333908234834,0.010005066004851976
-0.6,0.3628256069072036,0.03248332069601144
-0.6,0.3169894078006654,0.024636828459782992
-0.6,0.2526779086310385,0.014247635166685164
-0.6,0.129890805361258,-0.0033574870445543976
-0.6,0.2657394990577957,0.06568558183307435
-0.6,0.17823878354238962,-0.016312905485217563
-0.6,0.17410263816696991,0.013421023093962018
-0.6,0.19580605109264573,-0.009290978249067388
-0.6,0.25811375096368644,0.03932499716521609
-0.6,0.15603016888066668,-0.004178651850485027
-0.6,0.2173085693082935,0.0013251486940853434
-0.6,0.1090390979702156,-0.02942112328081757
-0.6,0.18880144231074972,-0.011558336169244851
-0.6,0.19212889981060108,-0.002635652021878253
-0.6,0.1493766005964834,-0.018613577917748682
-0.6,0.20805911409141817,0.01670005872878118
-0.6,0.17835679866538587,-0.03130126545067106
-0.6,0.26523092486258176,0.01424948892361777
-0.6,0.22363126100416914,0.017576218770725054
-0.6,0.1563203747332766,-0.02588539486184349
-0.6,0.2693132179192205,0.010967545744188626
-0.6,0.19733051983565403,-0.01861837768705288
0.2,0.19461235070093053,0.006434706163043616
0.2,0.0900927215385379,-0.011304273726477396
0.2,0.1776331411200919,-0.0003577765912135542
0.2,0.04791222243881599,0.010495796639642277
0.2,0.03542121657826837,-0.009111120214622617
0.2,0.1323314577124665,-0.034432664658668476
0.2,0.358464407811176,-0.023058561812877777
0.2,0.1263126171090836,-0.022822704177446963
0.2,0.129930210006923,-0.0012991669960163296
0.2,0.1405365001536037,0.014703232284502082
0.2,0.21047744096363333,0.01784557802277268
0.2,0.09129995064536281,0.04158107116293241
0.2,0.1308852254843177,-0.011365370456862822
0.2,0.0842739892965316,-0.04950413593214519
0.2,0.13771028461637283,0.0029983764291997075
0.2,0.09434060593764991,-0.03905838762202895
0.2,0.07720654390511321,3.081199991659949e-05
0.2,0.10299853156277318,-0.048729953505341574
0.2,0.04137069527072928,-0.034217316863092075
0.2,0.18105696185642084,0.010831486400520856
0.2,0.14125012055871253,0.03326657352053398
0.2,0.14740443014299745,0.03539022649990446
0.2,0.17278068733966218,-0.030019342575348506
0.2,0.23290017627806392,-0.005807787961499385
0.2,0.08337431784325995,-0.02112887862979084
0.2,0.1896360544206024,0.047290307464772655
0.2,0.08621997535083742,0.0014566176062847376
0.2,0.08595471883969655,-0.03177829498500416
0.2,0.09923419254620162,0.042089404341889354
0.2,0.1135732590586068,0.02681944218340637
0.2,0.10803204147758945,0.027805610067845238
0.2,0.15321184487278264,0.00966771418836316
0.2,0.09904623996056748,-0.03047262874485774
0.2,0.2913221153913303,0.03302859871595727
0.2,0.14462108459603418,-0.04123622345564398
0.2,0.24960641087611124,0.05097107251272987
0.2,0.06749748268928311,-0.02193969377188627
0.2,0.07054974256255563,-0.03035634597459741
0.2,0.1442966264565773,-0.01819208607949836
0.2,0.11218598568973087,0.010792047584954655
0.2,0.17385252953659577,-0.010860794067511151
0.2,0.07570197817897888,-0.02197905281203201
0.2,0.12569306346053588,-0.015863614946909882
0.2,0.14179909077668695,0.006550949541351398
0.2,0.06323859438526112,0.005973270658084615
0.2,0.22554586988694564,-0.04347522991412868
0.2,0.18460412706777374,0.02530645866604133
0.2,0.16125094546585492,0.031391405644446216
0.2,0.21859430031100688,0.045690272259523546
0.2,0.18133112216706718,-0.02524896426540155
0.2,0.15709123699717173,0.026461808300316674
0.2,0.19811323938949765,0.017417800769682943
0.2,0.09062140727972154,0.034981472447603155
0.2,0.06473851388703447,-0.03761381403777325
0.2,0.10068505663072273,-0.017577737894110004
0.2,0.2169391095062282,0.012238514538028879
0.2,0.14968288287439013,-0.030149352296365062
0.2,0.12169695909875361,0.029257320561131228
0.2,0.1792577282765864,0.025821348648602697
0.2,0.11569711277015325,-0.06636699875465453
0.2,0.12307063947087743,-0.034921797136266246
0.2,0.1380692747768466,0.002884547314512904
0.2,0.1399430287082681,-0.0032716580186539965
0.2,0.22297518912247902,0.03017999627045835
0.2,0.14275541343788573,0.0010173768111467697
0.2,0.2204298855617194,-0.03599535704030625
0.2,0.12772986036925707,-0.03551339662533866
0.2,0.18636416244707138,0.03057968674640444
0.2,0.15035576624934902,0.01977811682943438
0.2,0.1403345991303558,-0.00630712493082918
0.2,0.2231821822109672,0.01658908672644798
0.2,0.07430796437422495,0.0
0.2,0.09971867288660445,-0.01201454599735602
0.2,0.07296550918093407,-0.01602702179950837
0.2,0.12101052715094782,-0.05155142800133213
0.2,0.1421511373602679,-0.012498892276023067
0.2,0.07543422492136087,-0.03129847821720923
0.2,0.05416463497616382,-0.03780337533740352
0.2,0.22427917519677254,-0.029694101009999974
0.2,0.1523368642584685,0.05908529291729983
0.2,0.12386618070603758,-0.0018849322577835126
0.2,0.06955039449069177,-0.015451977769001009
0.2,0.14907119849998599,0.017519290669881688
0.2,0.11075718467841125,-0.05362112010458492
0.2,0.1390477182012064,-0.011112913254936022
0.2,0.16910258882668142,0.005275631274474041
0.2,0.2597094486682956,-0.025156593252689208
0.2,0.05309920281792154,-0.023517408339191442
0.2,0.13565940545020486,-0.014897633922271778
0.2,0.16273203815220896,-0.023555513558814155
0.2,0.13750151301850658,-0.024497746206002428
0.2,0.06071225822607982,-0.03545796760093816
0.2,0.13374090620881257,0.012897295290666218
0.2,0.11691107081243435,-0.01980677545827216
0.2,0.06011450609363013,-0.01710172278822894
0.2,0.020526332810097265,-0.04663448251521712
0.2,0.11961706040492004,0.04286139146928862
0.2,0.1441297525955887,0.023368518233115868
0.2,0.23870878094273706,0.05168748392512438
0.2,0.125917275571443,0.03205958115485871
-1.0,0.2138700630226199,0.03758328960262813
-1.0,0.07445152266379072,-0.012808298014702955
-1.0,0.14346465004287295,-0.020455485785805014
-1.0,0.21477402928426703,0.006157725701974715
-1.0,0.2102491463260028,-0.03627586694038864
-1.0,0.2675916369366652,0.0031701563307402853
-1.0,0.19206283521050385,-0.007376320455182744
-1.0,0.13408459507047948,0.014977937307884718
-1.0,0.18992059829589675,0.009211424689344404
-1.0,0.18404066064404828,-0.014790151121511901
-1.0,0.17919469555737735,0.023490105159600445
-1.0,0.2236792654143322,0.06424912307773716
-1.0,0.2090305502485086,-0.055955445342456715
-1.0,0.17331198704902376,0.006405962542530966
-1.0,0.2438802731867165,-0.016546420575404435
-1.0,0.20795096326510815,-0.0715954487478752
-1.0,0.20965778192940548,0.007543391505008005
-1.0,0.25206566862864743,0.026273267867396154
-1.0,0.14214652077261453,0.005835234399155929
-1.0,0.19866725521864922,0.02830138941049127
-1.0,0.3194140683770004,-0.024607727676074463
-1.0,0.13090688301941164,0.030398837783892203
-1.0,0.1849737053768221,0.056317588313231776
-1.0,0.2774921521851154,-0.04169782824572733
-1.0,0.08556813531242406,-0.04570124372661786
-1.0,0.1521894708734233,-0.029194119007003753
-1.0,0.27880698433822504,0.010032199822402001
-1.0,0.28631893596282576,-0.02538528648390008
-1.0,0.17022098242222605,-0.032308067534440946
-1.0,0.25075389140541804,-0.015669674467083644
-1.0,0.1645872600320335,0.021162753403703823
-1.0,0.16856709892745958,0.045240852572629296
-1.0,0.22228948221380668,-0.04077132899203256
-1.0,0.20336607508172985,0.005362623547047415
-1.0,0.179585157309959,-0.006277806538538915
-1.0,0.19255835040743804,-0.020378397990442266
-1.0,0.2030155485959282,0.008592867067333108
-1.0,0.15203271924903677,-0.013221372883024943
-1.0,0.3310769342594215,-0.02056527595945496
-1.0,0.2729702162010071,0.04396215695630002
-1.0,0.18466979654026483,0.02100268863095208
-1.0,0.3163816375690166,0.012405523408041326
-1.0,0.2811117484431695,-0.00022025160325423216
-1.0,0.31701190982192484,-0.035885526846856065
-1.0,0.1718449246533173,-0.004326229717736591
-1.0,0.21059911130958503,0.003740232985668379
-1.0,0.12932723389654963,0.01458314901651442
-1.0,0.15835636407780737,-0.020702445275116964
-1.0,0.28948228641651147,-0.03360580125238957
-1.0,0.1854192382210056,0.0300696744626056
-1.0,0.1794075999956602,-0.0613236058060039
-1.0,0.21828521498095463,0.011002085852451651
-1.0,0.14291366234025754,0.005894436482579688
-1.0,0.20609936504407386,-0.023151026671163092
-1.0,0.30732919868164227,0.010091336458806218
-1.0,0.10547315158034945,-0.006478196425742635
-1.0,0.2289160679291571,-0.04472899877121847
-1.0,0.19188567145889027,-0.045922864929704835
-1.0,0.14806959369468714,0.00971834692159758
-1.0,0.14541172402538033,-0.022155427581394938
-1.0,0.20867558098020042,-0.021481755701453074
-1.0,0.1477988931988656,-0.022883594681888778
-1.0,0.15259776960298457,-0.010536749827886441
-1.0,0.20469829086846433,-0.008514885358510709
-1.0,0.19124068538418057,-0.026196065509511653
-1.0,0.2348713537972626,-0.06265109395834283
-1.0,0.10134020674554342,-0.00620951458424031
-1.0,0.17028143436389073,-0.03207389272489278
-1.0,0.1655331150171873,-0.06419873481739989
-1.0,0.14727919156104716,0.04089274849406244
-1.0,0.2142511643989256,0.00711912199940447
-1.0,0.28916833261380154,0.010080195342720037
-1.0,0.17443449938945008,0.038127030543873924
-1.0,0.26310813045620196,-0.04504585012076008
-1.0,0.1445253039030802,0.02694404577743249
-1.0,0.24037418459425314,-0.0013088893299531305
-1.0,0.13773673747673876,0.007651751202631774
-1.0,0.09874606021901416,-0.0010227581055250463
-1.0,0.20464337971815377,-0.026534767588913395
-1.0,0.1792981469150537,0.023231430277008528
-1.0,0.17494380184211433,-0.009807657029068845
-1.0,0.13722984640979874,-0.022855851720333057
-1.0,0.2046914577980853,-0.027414209048111222
-1.0,0.1355999372082188,-0.021980211845770595
-1.0,0.25513699506947446,-0.03662878183306225
-1.0,0.27862173911221,-0.0021281430527723025
-1.0,0.2724615079052086,-0.028482353599689255
-1.0,0.28009318352916335,0.03196676898010818
-1.0,0.10045684498919188,-0.05195692282121991
-1.0,0.26363398279196254,-0.04728223103980999
-1.0,0.16084993683870105,-0.006496215745347542
-1.0,0.3335883390608119,-0.0014008054858423418
-1.0,0.16150297724851612,0.0016829261155439624
-1.0,0.14460768864589688,0.0346616842371793
-1.0,0.10670956024879631,0.03832988981068901
-1.0,0.14541937197798896,0.032143916226440854
-1.0,0.18148981140197404,0.03964939616468107
-1.0,0.06798320184300553,-0.05706558856543559
-1.0,0.1620478351911651,-0.028146117353326425
-1.0,0.21781152672891496,-0.028158303873695223
