samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,8.9317,3.6116,5.3201,50.3261,19.5679,30.7582,11.1903,0.2363843204496694,1.0,92.0
20.0,10.4503,4.98,5.4703,71.3531,34.5892,36.7639,4.9701,0.094834472134462,1.0,93.0
20.0,9.3429,4.8125,4.5304,35.918,18.5628,17.3552,2.6312,0.12389483349226789,1.0,94.0
20.0,8.6679,4.2681,4.3998,23.2336,10.8656,12.368,2.4302,0.1693194052326676,1.0,95.0
20.0,9.0326,4.6438,4.3888,24.9071,13.3067,11.6004,2.5091,0.10916795528526818,1.0,96.0
20.0,9.7259,5.0504,4.6755,69.6075,34.3982,35.2093,3.0979,0.04666938714582371,1.0,97.0
20.0,9.9894,4.1961,5.7933,82.3464,33.9962,48.3502,14.4176,0.22324891548688203,1.0,98.0
20.0,9.0763,3.3027,5.7736,37.3141,13.6617,23.6524,10.0217,0.26911168264070506,1.0,99.0
20.0,9.7899,4.6472,5.1427,41.4469,19.0643,22.3826,3.9925,0.1391696198074019,0.30000000000003585,0.0
20.0,9.8895,4.6567,5.2328,52.0128,24.8746,27.1382,3.9416,0.08231040783912191,0.30000000000003585,1.0
20.0,10.3073,5.7437,4.5636,54.7088,31.3667,23.3421,8.1438,0.181794466755223,0.30000000000003585,2.0
20.0,9.4134,5.0694,4.344,42.4531,24.4921,17.961,6.7101,0.22546297436800292,0.30000000000003585,3.0
20.0,10.5431,5.9638,4.5793,68.3028,38.7898,29.513,9.643,0.12538307643536573,0.30000000000003585,4.0
20.0,9.375,4.6245,4.7505,42.0652,19.8906,22.1746,3.254,0.13729142055531138,0.30000000000003585,5.0
20.0,9.7529,5.576,4.1769,44.4767,25.7606,18.7161,7.5969,0.21330589498476793,0.30000000000003585,6.0
20.0,10.4835,3.8877,6.5958,59.9671,21.1078,38.8593,17.7515,0.29871004608686635,0.30000000000003585,7.0
20.0,10.2501,4.0038,6.2463,54.638,20.1489,34.4891,14.616,0.2879369478210876,0.30000000000003585,8.0
20.0,8.8555,4.3204,4.5351,26.9622,13.0722,13.89,3.061,0.1667290958726651,0.30000000000003585,9.0
20.0,10.0062,4.5307,5.4755,50.0609,22.347,27.7139,5.8217,0.12371823307686315,0.30000000000003585,10.0
20.0,9.0895,4.3213,4.7682,36.9064,16.6138,20.2926,4.3186,0.13251750928861247,0.30000000000003585,11.0
20.0,9.5546,5.0817,4.4729,27.5612,16.0829,11.4783,5.3152,0.2978317727172762,0.30000000000003585,12.0
20.0,10.1886,5.5559,4.6327,55.3115,30.0471,25.2644,5.8329,0.14904807969445177,0.30000000000003585,13.0
20.0,10.918,4.7872,6.1308,65.2065,27.3657,37.8408,10.4755,0.17477465125699132,0.30000000000003585,14.0
20.0,10.2923,5.7903,4.502,58.587,32.7576,25.8294,7.2678,0.12146876695589677,0.30000000000003585,15.0
20.0,10.2125,5.2369,4.9756,51.6655,27.7178,23.9477,4.2513,0.14261613894994343,0.30000000000003585,16.0
20.0,10.0469,4.8722,5.1747,52.0467,24.8601,27.1866,3.3555,0.08195405599024372,0.30000000000003585,17.0
20.0,9.4777,4.2433,5.2344,46.2212,19.7507,26.4705,6.782,0.16950931754724413,0.30000000000003585,18.0
20.0,11.2905,5.5973,5.6932,71.3141,35.4484,35.8657,3.4143,0.07403878660248878,0.30000000000003585,19.0
20.0,9.8029,4.9695,4.8334,38.1268,21.9202,16.2066,5.866,0.278987322115743,0.30000000000003585,20.0
20.0,9.5949,4.3922,5.2027,41.91,21.0118,20.8982,3.6456,0.10583050429127558,0.30000000000003585,21.0
20.0,9.6351,4.9866,4.6485,44.2922,22.6078,21.6844,3.0514,0.09229745226211669,0.30000000000003585,22.0
20.0,10.5705,5.4684,5.1021,68.8013,36.0553,32.746,5.0581,0.10364935313952,0.30000000000003585,23.0
20.0,9.9811,4.5558,5.4253,52.5302,23.458,29.0722,5.9702,0.15449070500013146,0.30000000000003585,24.0
20.0,10.3772,5.2812,5.096,57.6379,29.9215,27.7164,3.5087,0.07636542574349774,0.30000000000003585,25.0
20.0,9.6402,4.75,4.8902,38.4099,19.1764,19.2335,3.2761,0.0965285767800791,0.30000000000003585,26.0
20.0,10.1818,5.2849,4.8969,53.805,28.1183,25.6867,3.5544,0.0939200768269056,0.30000000000003585,27.0
20.0,10.8745,5.2401,5.6344,61.1798,29.8789,31.3009,3.8298,0.07221638762941272,0.30000000000003585,28.0
20.0,10.1395,5.2043,4.9352,54.8894,27.95,26.9394,2.7282,0.07269445425418905,0.30000000000003585,29.0
20.0,10.2908,4.9363,5.3545,55.7116,26.0644,29.6472,4.7522,0.10042739669125467,0.30000000000003585,30.0
20.0,10.2104,4.1637,6.0467,59.486,24.0215,35.4645,11.4434,0.18017584943808335,0.30000000000003585,31.0
20.0,10.843,5.4756,5.3674,61.7774,30.9937,30.7837,3.0926,0.06164432887629154,0.30000000000003585,32.0
20.0,9.6398,4.9909,4.6489,37.0135,19.6776,17.3359,3.5667,0.12192776853287368,0.30000000000003585,33.0
20.0,10.6097,5.4366,5.1731,57.414,30.1121,27.3019,3.8484,0.13468869277086734,0.30000000000003585,34.0
20.0,10.4245,4.8421,5.5824,63.4118,29.963,33.4488,4.5988,0.07102725093854394,0.30000000000003585,35.0
20.0,10.2064,5.5083,4.6981,56.3069,33.1833,23.1236,10.0623,0.23517269372549007,0.30000000000003585,36.0
20.0,8.8971,4.2307,4.6664,28.9113,12.2026,16.7087,4.9013,0.19310552096187286,0.30000000000003585,37.0
20.0,9.8819,5.3381,4.5438,46.2802,26.2118,20.0684,6.2236,0.16029505165529903,0.30000000000003585,38.0
20.0,10.9509,5.4916,5.4593,61.2056,29.7831,31.4225,3.6768,0.0712844743170808,0.30000000000003585,39.0
20.0,9.5124,4.3729,5.1395,44.9859,19.9458,25.0401,5.4171,0.1568573917634212,0.30000000000003585,40.0
20.0,9.8257,4.7212,5.1045,48.7181,23.2626,25.4555,3.4357,0.10321741611223798,0.30000000000003585,41.0
20.0,9.4562,5.3653,4.0909,37.0705,22.4665,14.604,8.2581,0.21040728733816477,0.30000000000003585,42.0
20.0,9.2505,5.1086,4.1419,30.7216,19.0282,11.6934,7.3586,0.23818061564572704,0.30000000000003585,43.0
20.0,9.3247,4.8739,4.4508,28.2338,14.7915,13.4423,3.3294,0.18673929969674347,0.30000000000003585,44.0
20.0,9.6441,5.4675,4.1766,41.9373,25.6524,16.2849,9.4927,0.28025980845871135,0.30000000000003585,45.0
20.0,9.7972,4.7284,5.0688,43.698,22.4333,21.2647,3.6522,0.104020297180028,0.30000000000003585,46.0
20.0,9.7077,4.6536,5.0541,34.7576,15.7504,19.0072,4.3614,0.16427500347173182,0.30000000000003585,47.0
20.0,10.7429,4.367,6.3759,60.6571,23.9488,36.7083,12.7595,0.22199445555844513,0.30000000000003585,48.0
20.0,9.8362,5.8397,3.9965,51.0345,30.9272,20.1073,10.8989,0.20768229908373492,0.30000000000003585,49.0
20.0,9.5787,4.8222,4.7565,35.908,19.0329,16.8751,3.4358,0.16503957764010455,0.30000000000003585,50.0
20.0,9.2863,4.3845,4.9018,40.9213,21.9996,18.9217,4.8043,0.16952451936894197,0.30000000000003585,51.0
20.0,10.259,4.7327,5.5263,55.0622,24.6772,30.385,5.9644,0.14755218329275735,0.30000000000003585,52.0
20.0,8.9237,5.1783,3.7454,19.5033,9.6979,9.8054,3.2221,0.25103052627853234,0.30000000000003585,53.0
20.0,9.755,5.0595,4.6955,51.2591,25.7211,25.538,4.3567,0.13108721869860204,0.30000000000003585,54.0
20.0,10.1723,4.8875,5.2848,54.2245,27.1271,27.0974,4.0167,0.10537631067683038,0.30000000000003585,55.0
20.0,9.2248,4.4237,4.8011,33.8061,16.3375,17.4686,4.0807,0.18662850104448006,0.30000000000003585,56.0
20.0,9.7375,5.4172,4.3203,47.4691,27.0388,20.4303,7.1781,0.15279255147809848,0.30000000000003585,57.0
20.0,10.0523,4.2156,5.8367,49.4976,18.0875,31.4101,13.3398,0.33277104398619145,0.30000000000003585,58.0
20.0,10.1222,5.4907,4.6315,47.416,24.7827,22.6333,4.571,0.12355059862754227,0.30000000000003585,59.0
20.0,10.2145,4.61,5.6045,56.9355,25.5859,31.3496,6.2163,0.12319052288330792,0.30000000000003585,60.0
20.0,9.0909,4.6704,4.4205,34.2796,17.2767,17.0029,2.7634,0.1465695212384267,0.30000000000003585,61.0
20.0,9.9119,4.0671,5.8448,45.3005,17.1391,28.1614,11.2869,0.29347670078475707,0.30000000000003585,62.0
