gamma,assort_final,assort_initial
-0.4,0.00593638098116552,-0.005025125628140733
-0.4,-0.00035979073717147563,-0.005025125628140659
-0.4,0.004301631664886027,-0.005025125628140704
-0.4,0.0016915738648718161,-0.005025125628140783
-0.4,0.004017097214045669,-0.005025125628140783
-0.4,-0.0024776630007629133,-0.005025125628140704
-0.4,0.0013974081539012261,-0.005025125628140704
-0.4,-0.0007539358164179386,-0.005025125628140696
-0.4,0.0029379997758278127,-0.0050251256281407695
-0.4,-0.001901241812516899,-0.005025125628140783
-0.4,0.002417679005024319,-0.005025125628140674
-0.4,0.005582031755899061,-0.005025125628140733
-0.4,0.005295281832181422,-0.005025125628140674
-0.4,0.008525682671053799,-0.005025125628140749
-0.4,0.004936327997807608,-0.005025125628140783
-0.4,0.005243538502181434,-0.005025125628140674
-0.4,0.00766682142379299,-0.005025125628140622
-0.4,0.0035690423930557083,-0.005025125628140704
-0.4,0.0036799491650792,-0.005025125628140749
-0.4,0.005123936657088656,-0.005025125628140659
-0.4,0.002430638886882483,-0.005025125628140749
-0.4,0.00505586473036549,-0.005025125628140622
-0.4,0.0005685249815512709,-0.005025125628140677
-0.4,0.007532758630871091,-0.005025125628140696
-0.4,0.006732073578540635,-0.005025125628140704
-0.4,0.00439786841218845,-0.005025125628140674
-0.4,0.007725787009557147,-0.005025125628140674
-0.4,0.009145570050249902,-0.005025125628140677
-0.4,-0.003665308524966455,-0.005025125628140696
-0.4,-0.002323668743024914,-0.005025125628140659
-0.4,0.00950528470166296,-0.005025125628140704
-0.4,0.0009423772457618371,-0.005025125628140749
-0.4,0.005510251306477744,-0.005025125628140696
-0.4,0.00780874744955995,-0.005025125628140696
-0.4,0.0072573120110582265,-0.005025125628140674
-0.4,0.0015864179013278471,-0.005025125628140704
-0.4,8.61881474463353e-05,-0.005025125628140704
-0.4,0.00535259287170713,-0.005025125628140704
-0.4,0.002917817282394135,-0.005025125628140711
-0.4,-0.0036430397674849352,-0.005025125628140704
-0.4,0.0005364647278181144,-0.005025125628140636
-0.4,0.0037674288532479603,-0.005025125628140622
-0.4,0.001548444126239337,-0.005025125628140704
-0.4,0.00113991111307428,-0.005025125628140674
-0.4,0.005361170745583152,-0.005025125628140749
-0.4,0.005004597725737711,-0.005025125628140696
-0.4,-0.0009804015204395498,-0.005025125628140704
-0.4,0.010619282815199232,-0.005025125628140622
-0.6,0.01503219359528766,-0.005025125628140704
-0.6,0.009615371953757453,-0.005025125628140674
-0.6,0.0018544360777472417,-0.005025125628140704
-0.6,0.00401060913572041,-0.005025125628140733
-0.6,-0.0007429085575348246,-0.005025125628140622
-0.6,-0.0014086683592722685,-0.005025125628140704
-0.6,0.0012080966596682697,-0.005025125628140704
-0.6,0.00956530211804897,-0.005025125628140704
-0.6,0.004342072596468534,-0.005025125628140677
-0.6,0.0007203754254097212,-0.005025125628140704
-0.6,-0.0006040337639602761,-0.005025125628140711
-0.6,0.010025109033871698,-0.005025125628140674
-0.6,0.0003611468471476645,-0.005025125628140696
-0.6,0.001038212470634179,-0.005025125628140674
-0.6,0.003744000409592521,-0.005025125628140704
-0.6,0.012702588695490836,-0.005025125628140659
-0.6,0.0054854844772856855,-0.005025125628140659
-0.6,0.002360166261400642,-0.005025125628140704
-0.6,0.0007209018649261504,-0.005025125628140659
-0.6,0.0025786735003303727,-0.005025125628140704
-0.6,-0.0024470177488706605,-0.005025125628140704
-0.6,0.0006721110348405412,-0.005025125628140696
-0.6,0.0023124746475790448,-0.005025125628140674
-0.6,0.00021144906790988898,-0.005025125628140659
-0.6,0.0018461463338713805,-0.005025125628140783
-0.6,0.0016236281613345894,-0.005025125628140704
-0.6,0.004996553296591684,-0.005025125628140783
-0.6,0.0014148262520223074,-0.005025125628140622
-0.6,0.005903512827187241,-0.005025125628140783
-0.6,0.007730345301983868,-0.005025125628140704
-0.6,0.0017765749637316576,-0.005025125628140704
-0.6,0.004427210296245768,-0.005025125628140704
-0.6,0.0038854409615576074,-0.005025125628140704
-0.6,0.00024849283519375476,-0.005025125628140711
-0.6,0.0024723517386241456,-0.005025125628140622
-0.6,0.014737675346541163,-0.005025125628140659
-0.6,0.004822047757441546,-0.005025125628140704
-0.6,-0.0003746670111801812,-0.005025125628140749
-0.6,-0.0005138686555504591,-0.005025125628140704
-0.6,0.0024288590027999107,-0.005025125628140704
-0.6,0.00195008146624073,-0.005025125628140659
-0.6,0.0053663703541635115,-0.005025125628140704
-0.6,0.00462368085474518,-0.005025125628140704
-0.6,0.002381745140939645,-0.0050251256281407695
-0.6,-0.00012591226814985502,-0.005025125628140704
-0.6,0.0023268396350192917,-0.005025125628140622
-0.6,0.010371247853673294,-0.005025125628140696
-0.6,0.0032540905681016077,-0.005025125628140704
-0.6,0.0016092125291945476,-0.005025125628140674
-0.6,0.008011036571272126,-0.005025125628140711
-0.6,0.009317314040188863,-0.005025125628140704
-0.6,0.00365152071953394,-0.005025125628140711
-0.6,-0.001478740482733554,-0.005025125628140733
-0.6,0.0017420827895477447,-0.005025125628140704
-0.6,0.0001859749240313608,-0.005025125628140622
-0.6,0.0013581204498755628,-0.005025125628140659
-0.6,0.0043679947886389155,-0.005025125628140704
-0.6,0.01087926112875459,-0.005025125628140711
-0.6,0.0008247852305604722,-0.005025125628140749
-0.6,0.006078861340141401,-0.005025125628140783
-0.6,0.004416676615090949,-0.005025125628140696
-0.6,0.00119976669684387,-0.005025125628140711
-0.6,0.009628762071704211,-0.005025125628140704
-0.6,-0.00042260327328417374,-0.005025125628140636
-0.6,0.003980602441509629,-0.005025125628140704
-0.6,0.010816620080804666,-0.005025125628140733
-0.6,0.01415130249083826,-0.005025125628140622
-0.6,0.004544189962607717,-0.005025125628140677
-0.6,0.0006997045391263667,-0.005025125628140711
-0.6,0.003560434119289713,-0.005025125628140674
-0.6,0.0028383913095865183,-0.005025125628140696
-0.6,0.0022217445992412143,-0.005025125628140677
-0.6,0.00950059307309661,-0.005025125628140704
-0.6,0.005509822025269118,-0.005025125628140622
-0.6,0.006822398254488171,-0.005025125628140659
-0.6,-0.00291362882350797,-0.005025125628140711
-0.6,0.003872622217847995,-0.005025125628140704
-0.6,0.0024673066292824272,-0.005025125628140783
-0.6,0.004960486605740443,-0.005025125628140704
-0.6,0.0035953048530191004,-0.005025125628140733
-0.6,-0.0005329693165547938,-0.0050251256281407695
-0.6,0.00286990571331919,-0.005025125628140659
-0.6,-0.004214649530408576,-0.005025125628140704
-0.6,0.006648658817673908,-0.005025125628140711
-0.6,0.0014900942793159198,-0.005025125628140704
-0.6,0.0038638339091195697,-0.005025125628140636
-0.6,-0.0005138956791019966,-0.005025125628140711
-0.6,0.0031605529270222216,-0.005025125628140636
-0.6,0.0011248707875908595,-0.005025125628140636
-0.6,0.009625687197625967,-0.005025125628140674
-0.6,0.004375084678092601,-0.005025125628140783
-0.6,0.006662711720067793,-0.005025125628140733
-0.6,0.0023203343337765098,-0.005025125628140704
-0.6,0.0057741192714797504,-0.005025125628140636
-0.6,0.0067817261263657825,-0.005025125628140704
-0.6,0.00885682533647205,-0.0050251256281407695
-0.6,0.0038335289937119653,-0.005025125628140677
-0.6,0.006118590264657507,-0.005025125628140749
-0.6,0.001112237527575944,-0.005025125628140704
-0.6,0.0033087257860220294,-0.005025125628140704
-0.8,0.017100542692693763,-0.005025125628140696
-0.8,0.0066488680941918935,-0.005025125628140674
-0.8,-0.00269681636466029,-0.005025125628140696
-0.8,0.0037831469531847363,-0.005025125628140636
-0.8,0.0057482640615511135,-0.005025125628140711
-0.8,0.002089241773818441,-0.005025125628140659
-0.8,0.0030049252550926123,-0.005025125628140622
-0.8,0.011780943870726104,-0.005025125628140636
-0.8,0.0024222799529460435,-0.005025125628140704
-0.8,0.002492136083598138,-0.005025125628140674
-0.8,0.005158962603906456,-0.005025125628140636
-0.8,-0.0005124856412298495,-0.005025125628140711
-0.8,0.0082322800515557,-0.005025125628140733
-0.8,0.011358569866653394,-0.005025125628140696
-0.8,1.729301076654212e-05,-0.005025125628140622
-0.8,0.005933926612195747,-0.005025125628140636
-0.8,0.007709104578073795,-0.005025125628140704
-0.8,0.0029277844552727437,-0.005025125628140622
-0.8,0.006269618192832955,-0.005025125628140704
-0.8,0.0019143820791305956,-0.005025125628140704
-0.8,0.017389342902148032,-0.005025125628140704
-0.8,0.004623081345019512,-0.005025125628140704
-0.8,0.020715832031554533,-0.005025125628140711
-0.8,-0.0004208193064707338,-0.005025125628140711
-0.8,0.010290530788853728,-0.005025125628140622
-0.8,0.010765973658891878,-0.005025125628140636
-0.8,0.006038545871014941,-0.005025125628140636
-0.8,0.004999105978533137,-0.005025125628140711
-0.8,0.0026504076518204267,-0.005025125628140704
-0.8,0.0021427424427855326,-0.005025125628140783
-0.8,0.0036624578457167527,-0.005025125628140733
-0.8,0.004440210057448301,-0.005025125628140783
-0.8,0.021950191430399904,-0.005025125628140696
-0.8,0.002147985302243935,-0.005025125628140659
-0.8,0.005871852823633765,-0.005025125628140711
-0.8,0.0026917733955229136,-0.005025125628140674
-0.8,-0.0017686854673776649,-0.005025125628140659
-0.8,0.0009614458141233236,-0.005025125628140783
-0.8,0.003111930641457733,-0.005025125628140659
-0.8,0.0066242920220628485,-0.005025125628140636
-0.8,0.0038039910250962654,-0.0050251256281407695
-0.8,0.005298435889875781,-0.005025125628140674
-0.8,0.0036356798649470317,-0.005025125628140636
-0.8,0.0018488052123171268,-0.005025125628140622
-0.8,0.00031728457334728657,-0.005025125628140659
-0.8,0.004757574326334493,-0.005025125628140696
-0.8,0.017523383073627878,-0.005025125628140704
-0.8,0.007781812789590992,-0.005025125628140659
-0.8,0.008442604148158965,-0.005025125628140716
-0.8,-0.00021861417494807028,-0.005025125628140674
-0.8,0.008961668152102734,-0.005025125628140659
-0.8,0.000770784048705616,-0.005025125628140659
-0.8,0.002038505311589505,-0.005025125628140711
-0.8,0.006147477212598302,-0.005025125628140711
-0.8,0.003414072171314976,-0.005025125628140704
-0.8,0.007063580288064166,-0.005025125628140704
-0.8,0.010319664953331685,-0.005025125628140659
-0.8,0.0043676122689693805,-0.005025125628140674
-0.8,-0.0006635869573436521,-0.005025125628140636
-0.8,0.00374455285296664,-0.005025125628140677
-0.8,0.012945668227784974,-0.005025125628140711
-0.8,0.007989368461650244,-0.005025125628140674
-0.8,0.0011997300205746704,-0.005025125628140695
-0.8,-0.0018558909530170852,-0.005025125628140749
-0.8,0.0038676202612567875,-0.005025125628140704
-0.8,-0.0024764625453558785,-0.005025125628140696
-0.8,0.0028388729351634706,-0.005025125628140733
-0.8,0.004164866861497825,-0.005025125628140677
-0.8,0.00857620903256512,-0.005025125628140696
-0.8,0.0068396316266841626,-0.005025125628140696
-0.8,0.00445873318112677,-0.005025125628140783
-0.8,0.015147899438393295,-0.005025125628140696
-0.8,0.00422834429266933,-0.005025125628140622
-0.8,0.004848041920273126,-0.005025125628140704
-0.8,0.007794607830598944,-0.005025125628140696
-0.8,0.0064150909248601165,-0.005025125628140622
-0.8,0.0011160135273060746,-0.005025125628140696
-0.8,-0.00015889591667374463,-0.005025125628140783
-0.8,0.0028610501893916447,-0.005025125628140674
-0.8,0.009262731218610763,-0.005025125628140704
-0.8,0.011731640321878975,-0.005025125628140749
-0.8,0.0064502469004577715,-0.005025125628140711
-0.8,0.003014761775082659,-0.005025125628140659
-0.8,0.0015558099198408385,-0.005025125628140733
-0.8,0.009293024480956927,-0.005025125628140636
-0.8,0.0018266300875040367,-0.005025125628140696
-0.8,0.002190679988162993,-0.005025125628140674
-0.8,0.0069092082705201835,-0.005025125628140636
-0.8,0.0038462401895320844,-0.005025125628140696
-0.8,0.0027794004414245753,-0.005025125628140677
-0.8,0.002721522982411409,-0.005025125628140704
-0.8,0.0049459699564162836,-0.005025125628140783
-0.8,-0.00027796388645325335,-0.005025125628140636
-0.8,-0.00020865305062508897,-0.005025125628140783
-0.8,0.005799735146843113,-0.005025125628140677
-0.8,0.0008701378347102547,-0.005025125628140704
-0.8,0.0006966994548481124,-0.005025125628140704
-0.8,0.0037183889891944204,-0.0050251256281407695
-0.8,0.00915784000631401,-0.005025125628140711
-0.8,-0.0023140789533902103,-0.005025125628140704
-1.0,0.0017410226059203318,-0.005025125628140659
-1.0,0.008467917026911909,-0.005025125628140677
-1.0,0.006005613265310074,-0.00502512562814079
-1.0,0.0023872732360216476,-0.005025125628140659
-1.0,0.002499986816617282,-0.005025125628140659
-1.0,0.008727290754016133,-0.005025125628140711
-1.0,0.00525703086473277,-0.005025125628140622
-1.0,0.0015031200892719836,-0.005025125628140783
-1.0,0.010132345860176594,-0.005025125628140622
-1.0,-0.00046150437707629397,-0.005025125628140749
-1.0,-0.0019407816723859435,-0.005025125628140704
-1.0,0.0053740809481560734,-0.005025125628140711
-1.0,-0.0016222113716595542,-0.005025125628140704
-1.0,0.006336548183335026,-0.0050251256281407695
-1.0,0.004343659199041367,-0.005025125628140704
-1.0,0.0006305241512896336,-0.005025125628140636
-1.0,0.003564282835668842,-0.005025125628140711
-1.0,0.009384719102521403,-0.005025125628140704
-1.0,0.0012067820203093117,-0.005025125628140783
-1.0,0.011461928936900548,-0.005025125628140677
-1.0,0.007900143926354217,-0.005025125628140696
-1.0,0.009647093312186482,-0.005025125628140636
-1.0,0.0033691771731036175,-0.005025125628140674
-1.0,0.003365173408858306,-0.005025125628140783
-1.0,0.004006961759220403,-0.005025125628140711
-1.0,0.007515855156639296,-0.005025125628140704
-1.0,0.0042079609467545335,-0.005025125628140783
-1.0,0.00890430684324745,-0.005025125628140733
-1.0,0.004043602412499882,-0.005025125628140733
-1.0,0.004602668399775717,-0.005025125628140696
-1.0,0.005903525578210335,-0.005025125628140636
-1.0,-0.0017982407405424156,-0.005025125628140659
-1.0,0.007957035957361082,-0.005025125628140696
-1.0,-0.0009149315020054347,-0.005025125628140659
-1.0,0.005867399043695655,-0.005025125628140674
-1.0,-0.004201705709910904,-0.005025125628140704
-1.0,0.00862681647002153,-0.005025125628140749
-1.0,0.004939681735760292,-0.005025125628140704
-1.0,0.008267736174776566,-0.005025125628140733
-1.0,0.004235715118750338,-0.005025125628140674
-1.0,0.003107169080877256,-0.005025125628140733
-1.0,0.013024314701016176,-0.005025125628140674
-1.0,0.003203536605069718,-0.005025125628140704
-1.0,0.008444539489353496,-0.005025125628140674
-1.0,0.00852019410507326,-0.0050251256281407695
-1.0,0.006012958250129647,-0.0050251256281407695
-1.0,0.005095003865868723,-0.005025125628140696
-1.0,0.008552901119972514,-0.005025125628140704
-1.0,0.005337806512117765,-0.005025125628140674
-1.0,0.008991535526687697,-0.005025125628140783
-1.0,0.00315091479630134,-0.005025125628140636
-1.0,0.01415789151106832,-0.005025125628140749
-1.0,0.0042790025511982,-0.005025125628140696
-1.0,0.015195465216942162,-0.005025125628140704
-1.0,0.003872019821574833,-0.005025125628140696
-1.0,0.007048074725711046,-0.005025125628140704
-1.0,0.010271912267790211,-0.005025125628140659
-1.0,0.005065331025078025,-0.005025125628140783
-1.0,0.006569777858514529,-0.005025125628140674
-1.0,0.01259550367054959,-0.005025125628140622
-1.0,-0.001040980269163772,-0.005025125628140733
-1.0,0.007013533376495347,-0.005025125628140696
-1.0,0.003371493154432227,-0.005025125628140622
-1.0,0.005910175935494206,-0.005025125628140704
-1.0,0.0071771466375929885,-0.005025125628140696
-1.0,0.0008927597212679637,-0.005025125628140696
-1.0,0.00018772311932080732,-0.005025125628140704
-1.0,0.0036933214338505617,-0.005025125628140674
-1.0,0.0023850973924213524,-0.005025125628140731
-1.0,0.002724090473760221,-0.005025125628140783
-1.0,0.0008212485452235823,-0.005025125628140749
-1.0,0.004984529718207261,-0.005025125628140696
-1.0,0.003163151244768594,-0.005025125628140696
-1.0,0.0024710861398946665,-0.005025125628140622
-1.0,0.0044624786373692014,-0.005025125628140711
-1.0,0.002933189929496682,-0.005025125628140622
-1.0,0.006285915101992903,-0.005025125628140711
-1.0,0.00169474859143476,-0.005025125628140783
-1.0,-0.0030570465309019074,-0.005025125628140674
-1.0,0.009910558344109999,-0.005025125628140704
-1.0,0.001010899905250665,-0.005025125628140636
-1.0,0.011307932327041812,-0.005025125628140749
-1.0,0.025350342959066775,-0.005025125628140704
-1.0,0.003446968305606891,-0.005025125628140704
-1.0,0.006582467901742476,-0.005025125628140783
-1.0,0.007466433892020618,-0.005025125628140711
-1.0,0.0180977493765573,-0.005025125628140704
-1.0,0.009978289333505346,-0.005025125628140696
-1.0,-0.0019626181620316895,-0.005025125628140622
-1.0,0.0035113017808905502,-0.005025125628140733
-1.0,0.0040587653702673495,-0.005025125628140733
-1.0,0.008723312189059225,-0.005025125628140696
-1.0,0.005450926552075888,-0.005025125628140659
-1.0,0.009549655395194786,-0.0050251256281407695
-1.0,0.006329270609944988,-0.005025125628140749
-1.0,0.003601701734316489,-0.005025125628140659
-1.0,0.0026629695091621094,-0.005025125628140704
-1.0,-0.0014016705795138566,-0.005025125628140704
-1.0,0.00012372787397054415,-0.005025125628140783
-1.0,0.006882021918777834,-0.005025125628140696
0.0,0.0012115997887152555,-0.005025125628140677
0.0,0.006951114354988615,-0.00502512562814079
0.0,-0.003386157311893137,-0.005025125628140659
0.0,-0.0033776936445301347,-0.005025125628140659
0.0,0.006208784660520652,-0.005025125628140711
0.0,-0.00018686862354176605,-0.005025125628140622
0.0,-0.0021968996730670396,-0.005025125628140783
0.0,0.005608294976952163,-0.005025125628140622
0.0,-0.0031882502163269196,-0.005025125628140749
0.0,-0.004354643199893878,-0.005025125628140704
0.0,0.0027621492999846038,-0.005025125628140711
0.0,-0.002742274304003282,-0.005025125628140704
0.0,0.003309361271542826,-0.0050251256281407695
0.0,0.003909885774250341,-0.005025125628140704
0.0,-0.004681978956212606,-0.005025125628140636
0.0,-0.0009035760932477486,-0.005025125628140711
0.0,0.003424072962976076,-0.005025125628140704
0.0,-0.004157184882475205,-0.005025125628140783
0.0,0.00837403137752732,-0.005025125628140677
0.0,0.0019504358322604322,-0.005025125628140696
0.0,0.0036067058829097314,-0.005025125628140636
0.0,0.00046475793756562436,-0.005025125628140674
0.0,0.001512800250901684,-0.005025125628140783
0.0,-0.0007423515834925515,-0.005025125628140711
0.0,0.0027533687772081294,-0.005025125628140704
0.0,0.0030765534669037675,-0.005025125628140783
0.0,0.007864756498267575,-0.005025125628140733
0.0,0.0017908153026880448,-0.005025125628140733
0.0,-0.0021587713254194495,-0.005025125628140696
0.0,0.004347768274689537,-0.005025125628140636
0.0,-0.004275328931409258,-0.005025125628140659
0.0,0.005264756917713526,-0.005025125628140696
0.0,-0.003942939530670128,-0.005025125628140659
0.0,-0.0012534101753235586,-0.005025125628140674
0.0,-0.005079559968055736,-0.005025125628140704
0.0,0.0020454681712250224,-0.005025125628140749
0.0,0.0009216191902493017,-0.005025125628140704
0.0,0.004224053133902601,-0.005025125628140733
0.0,-0.0008413702482716456,-0.005025125628140674
0.0,-0.00011082871945844539,-0.005025125628140733
0.0,0.014631488528265414,-0.005025125628140674
0.0,-0.0011325013366648828,-0.005025125628140704
0.0,0.0012762667110535254,-0.005025125628140674
0.0,0.0027128890486181096,-0.0050251256281407695
0.0,0.005501915888214312,-0.0050251256281407695
0.0,0.0010749907908802394,-0.005025125628140696
0.0,0.0009820561760796578,-0.005025125628140704
0.0,0.0009129791574583534,-0.005025125628140674
0.0,0.0016562729303734635,-0.005025125628140783
0.0,-0.0035409749141585736,-0.005025125628140636
0.0,0.004699006687118534,-0.005025125628140749
0.0,0.000278315114918808,-0.005025125628140696
0.0,0.009025333680855034,-0.005025125628140704
0.0,0.0027612050925375576,-0.005025125628140696
0.0,0.0049160448701244495,-0.005025125628140704
0.0,0.0039040980602227282,-0.005025125628140659
0.0,0.007072384628007853,-0.005025125628140783
0.0,0.0005076197076557082,-0.005025125628140674
0.0,0.007127683524361037,-0.005025125628140622
0.0,-0.0045053170155151135,-0.005025125628140733
0.0,0.00012291280495947546,-0.005025125628140696
0.0,-0.000462559468570137,-0.005025125628140622
0.0,-0.001027923901684168,-0.005025125628140704
0.0,0.00512301408032633,-0.005025125628140696
0.0,-0.002551175957678882,-0.005025125628140696
0.0,-0.0037593459387616325,-0.005025125628140704
0.0,0.0004746933172643073,-0.005025125628140674
