samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
20.0,10.0122,5.0157,4.9965,20.8102,11.1659,9.6443,1.9876174555120605,9.3898,0.5188468866911438,-0.20000000000003176,69.0
20.0,10.2565,4.6412,5.6153,19.9856,8.8175,11.1681,1.8941382299833875,9.3094,0.5210296735508009,-0.20000000000003176,70.0
20.0,10.135,4.7466,5.3884,19.5613,9.2111,10.3502,1.8638572778482876,8.8287,0.5230039980939224,-0.20000000000003176,71.0
20.0,10.8684,5.4356,5.4328,24.7939,13.6463,11.1476,2.1915973614272097,10.7373,0.49971820825138774,-0.20000000000003176,72.0
20.0,10.0685,5.3186,4.7499,20.8611,10.5969,10.2642,1.9755862501809862,9.1717,0.5061290723005083,-0.20000000000003176,73.0
20.0,10.1075,4.9885,5.119,20.314,9.9027,10.4113,1.943170193529905,9.383,0.5178483194189404,-0.20000000000003176,74.0
20.0,9.6899,5.0407,4.6492,17.1694,7.8651,9.3043,1.6902528400867671,8.153,0.537832077114845,-0.20000000000003176,75.0
20.0,9.2575,3.6624,5.5951,16.185,5.9155,10.2695,1.687435915307581,8.639,0.5778383638520567,-0.20000000000003176,76.0
20.0,9.7382,4.6554,5.0828,18.1772,8.408,9.7692,1.8085766854406558,8.444,0.5242506961988458,-0.20000000000003176,77.0
20.0,10.0163,5.0894,4.9269,18.079,8.4985,9.5805,1.7409526834913889,8.2262,0.532297465053708,-0.20000000000003176,78.0
20.0,9.8201,4.4348,5.3853,16.4756,6.9323,9.5433,1.6218346700402175,8.2848,0.5634573394715009,-0.20000000000003176,79.0
20.0,9.9395,4.7561,5.1834,18.1332,8.3783,9.7549,1.7372112652924596,8.4948,0.5295753624292845,-0.20000000000003176,80.0
20.0,10.1842,5.1926,4.9916,17.3074,9.2319,8.0755,1.6258637710666959,8.344,0.5491112040331909,-0.20000000000003176,81.0
20.0,9.9116,5.196,4.7156,19.2074,10.7435,8.4639,1.874320079755452,8.959,0.5289166207284658,-0.20000000000003176,82.0
20.0,9.644,4.8976,4.7464,17.5893,7.7703,9.819,1.774910013341139,7.9451,0.5005204297781959,-0.20000000000003176,83.0
20.0,10.2086,5.4353,4.7733,19.5685,12.367,7.2015,1.8633918112054946,9.8533,0.5541062314877652,-0.20000000000003176,84.0
20.0,9.3954,5.0273,4.3681,16.5838,9.3375,7.2463,1.7240184275769412,7.7258,0.5236135803159376,-0.20000000000003176,85.0
