Gamma,Assortativity
0.1,0.1168745453735305
0.1,0.16811920945998915
0.1,0.20168626737475306
0.1,0.1365062377391117
0.1,0.1653197875779266
0.1,0.05147286821705432
0.1,0.22040401319489217
0.1,0.18788123963169887
0.1,0.17173552202732567
0.1,0.1656150511917675
0.1,0.16491100895089442
0.1,0.15668852606381636
0.1,0.16298502163334894
0.1,0.12891895453817032
0.1,0.12014219783121043
0.1,0.14439118335728562
0.1,0.13867923594611506
0.1,0.14935506994483846
0.1,0.2021641612579779
0.1,0.123603207497429
0.1,0.15335565048331046
0.1,0.10462851857106371
0.1,0.11040606227419286
0.1,0.11702468716366454
0.1,0.14300274605078075
0.1,0.14246419777930638
0.1,0.18515132313297294
0.1,0.14667482079872557
0.1,0.10933766545581876
0.1,0.18562673929284246
0.1,0.15227474970729302
0.1,0.1795100437894682
0.1,0.1466858341848996
0.1,0.19409777027840822
0.1,0.09276146537782778
0.1,0.2562940304743554
0.1,0.19670712316841885
0.1,0.24982219986393792
0.1,0.21588912323532225
0.1,0.15791836822121286
0.1,0.13211565181516327
0.1,0.13919580143792828
0.1,0.13065270844471033
0.1,0.19362415340282
0.1,0.033513619225275244
0.1,0.18428930167948213
0.1,0.08850606319362846
0.1,0.2448007995367582
0.1,0.10529725841769406
0.1,0.24597468435819078
0.1,0.16062899084109883
0.1,0.20825357000181982
0.1,0.16501396396084256
0.1,0.13556654176034277
0.1,0.15186181823880457
0.1,0.11449414314466173
0.1,0.07425034335007534
0.1,0.14544029348853416
0.1,0.22446931127391248
0.1,0.10620107489930314
0.1,0.1183414464442845
0.1,0.128396648785241
0.1,0.11289492849561887
0.1,0.09365639049497371
0.1,0.12713487442267263
0.1,0.11425688455809772
0.1,0.0764122217171606
0.1,0.17361492401634468
0.1,0.16400917451720431
0.1,0.2648347048062314
0.1,0.10016148100751729
0.1,0.12144847427997618
0.1,0.16489187091162366
0.1,0.1424320941100216
0.1,0.12374053540535744
0.1,0.16760735138334756
0.1,0.23431712260651208
0.1,0.11726827502004936
0.1,0.11882166905198717
0.1,0.13787817786493733
0.1,0.21741536301089018
0.1,0.22580648998445899
0.1,0.11729508756255581
0.1,0.16603895345355124
0.1,0.2172168480253485
0.1,0.10795105873013769
0.1,0.0916836258455911
0.1,0.10997828686575105
0.1,0.0896026423238653
0.1,0.24320529234691093
0.1,0.13227637577630125
0.1,0.10905872574474972
0.1,0.09268725713036233
0.1,0.0805275441198897
-0.5,0.1765064300753268
-0.5,0.1556371351990614
-0.5,0.265281173594132
-0.5,0.09037831492757771
-0.5,0.24477344622848107
-0.5,0.27452752669107855
-0.5,0.18553956162776664
-0.5,0.19860723945145886
-0.5,0.2066241306462726
-0.5,0.1663527848749265
-0.5,0.13116808303034985
-0.5,0.11796650799233915
-0.5,0.24582947395828297
-0.5,0.20745856144622737
-0.5,0.2100454170582995
-0.5,0.21651517955647856
-0.5,0.20043485691165566
-0.5,0.21315630104775457
-0.5,0.23009435297863715
-0.5,0.22764091853291216
-0.5,0.21384564252851665
-0.5,0.19853654023512313
-0.5,0.17454241422824804
-0.5,0.18022468453943674
-0.5,0.1956378088624241
-0.5,0.12600964260349184
-0.5,0.17929659231411935
-0.5,0.2507811942276945
-0.5,0.1379564620523685
-0.5,0.19684016545649544
-0.5,0.2182574038136656
-0.5,0.19299435229878395
-0.5,0.17626353317182375
-0.5,0.13274883796829198
-0.5,0.20552001348228527
-0.5,0.1881298686248497
-0.5,0.17771753651269323
-0.5,0.21331202553057974
-0.5,0.3372785573322663
-0.5,0.17483160666397182
-0.5,0.18899872928696632
-0.5,0.2647339540076107
-0.5,0.16601721687654736
-0.5,0.2529578055048432
-0.5,0.20175617199919377
-0.5,0.17792791341150527
-0.5,0.1743433343010747
-0.5,0.20301892338081245
-0.5,0.20821049588225776
-0.5,0.2200765341794953
-0.5,0.1292441591998074
-0.5,0.3202889760263843
-0.5,0.14259319030786188
-0.5,0.2546317220000037
-0.5,0.15115503761861052
-0.5,0.2403832025515887
-0.5,0.26042053457776876
-0.5,0.26363005772399506
-0.5,0.19982720967449177
-0.5,0.20793560040895667
-0.5,0.1800306449129771
-0.5,0.19788512218012713
-0.5,0.17540980268754203
-0.5,0.22523319672722758
-0.5,0.19972876512720777
-0.5,0.22993744523114787
-0.5,0.2086377383641808
-0.5,0.1984908219663882
-0.5,0.2380918144328608
-0.5,0.16696455068710916
-0.5,0.18294442597110863
-0.5,0.1265020077132366
-0.5,0.1957305012840388
-0.5,0.22682834552559727
-0.5,0.1171153995210368
-0.5,0.2152608982254339
-0.5,0.19334884993041768
-0.5,0.15549987888748087
-0.5,0.18135525846412137
-0.5,0.17668799129504906
-0.5,0.17625078670083064
-0.5,0.2659530941159965
-0.5,0.3180176009358521
-0.5,0.1608418183454225
-0.5,0.2047541270908999
-0.5,0.2616337420156626
-0.5,0.2870263041660957
-0.5,0.1764518419652015
-0.5,0.23042942491427537
-0.5,0.2481511108736496
-0.5,0.14889667999744885
-0.5,0.24364915093495446
-0.5,0.28120159204588796
-0.5,0.19664875537085272
-0.5,0.14899370809228607
-0.5,0.240745744701261
-0.5,0.19142853662699025
-0.5,0.10874665578531383
-0.5,0.18616797983060684
-0.5,0.09193463262520103
-0.4,0.22064878006395947
-0.4,0.18543012335689948
-0.4,0.19863351054384812
-0.4,0.16709392743458015
-0.4,0.15520967285364032
-0.4,0.23105021130770204
-0.4,0.17025934736454398
-0.4,0.14782981408080742
-0.4,0.21509067460812561
-0.4,0.1801884314339216
-0.4,0.19843804805722212
-0.4,0.17087620930171485
-0.4,0.18294708700859486
-0.4,0.05948577189375381
-0.4,0.24098703991859757
-0.4,0.12553220492107386
-0.4,0.1616056907452481
-0.4,0.14975599763775355
-0.4,0.16622481571762068
-0.4,0.21041455526061942
-0.4,0.1903556410028872
-0.4,0.22654902987628667
-0.4,0.19826842196901187
-0.4,0.20598045190192873
-0.4,0.19760130613667382
-0.4,0.18163139734844017
-0.4,0.25486394540439244
-0.4,0.17450738562103005
-0.4,0.18657475708093857
-0.4,0.25977275296115404
-0.4,0.1922186157807904
-0.4,0.14582331781293112
-0.4,0.15847310865240363
-0.4,0.13656531322488571
-0.4,0.1281314823233147
-0.4,0.14529780047043986
-0.4,0.16008909568520374
-0.4,0.1594801865867988
-0.4,0.24670563482296748
-0.4,0.18786346692116887
-0.4,0.22479723018522488
-0.4,0.3137966055695782
-0.4,0.17698507496126842
-0.4,0.2247358924015597
-0.4,0.16237286047511362
-0.4,0.2287596890235589
-0.4,0.20208331881192848
-0.4,0.22005439874569144
-0.4,0.22595152295714843
-0.4,0.21537781233954487
-0.4,0.1661007031426874
-0.4,0.18149587201104242
-0.4,0.12794104848174415
-0.4,0.30935954649112335
-0.4,0.17585930902085364
-0.4,0.17908031054473025
-0.4,0.25491915232137385
-0.4,0.22699529904765503
-0.4,0.1228275146420416
-0.4,0.19360214745484333
-0.4,0.11383879931417856
-0.4,0.1710328518276481
-0.4,0.20293803782666936
-0.4,0.25341948917466434
-0.4,0.17711328068438334
-0.4,0.11234152229865801
-0.4,0.20702695866203166
-0.4,0.22528743641699242
-0.4,0.1502052682160556
-0.4,0.11040649403834905
-0.4,0.21093676946012466
-0.4,0.18037201026924002
-0.4,0.2389998255556906
-0.4,0.20166056919914382
-0.4,0.22616617148952803
-0.4,0.24793936014097495
-0.4,0.14924369704393173
-0.4,0.14270098971448192
-0.4,0.1667032495460368
-0.4,0.0388733826394108
-0.4,0.1819901787962785
-0.4,0.24579108933497681
-0.4,0.27544940841171195
-0.4,0.1427669126652166
-0.4,0.16797866640554854
-0.4,0.15833434428122325
-0.4,0.1969838115349946
-0.4,0.25357036532139865
-0.4,0.2383690864256866
-0.4,0.24801133221541125
-0.4,0.16732934940154412
-0.4,0.12791737302937636
-0.4,0.13402777573422137
-0.4,0.19983256611447275
-0.4,0.15789749970598635
-0.4,0.20872599693888788
-0.4,0.16341030612359225
-0.4,0.10192304001838097
-0.4,0.1983353946578154
-0.4,0.17732698086259802
0.0,0.2297060694816442
0.0,0.2340543331403529
0.0,0.12858402199735577
0.0,0.1026737498973868
0.0,0.17965129308412897
0.0,0.20037598985465593
0.0,0.22611344832216648
0.0,0.0994863085657995
0.0,0.22226990144225825
0.0,0.10018846778782436
0.0,0.13826460070727595
0.0,0.1136975934013453
0.0,0.151223523550351
0.0,0.1897918337896041
0.0,0.12184695132814279
0.0,0.1880376694159256
0.0,0.14039389917527326
0.0,0.14370139486778424
0.0,0.2189810512984889
0.0,0.2109861774922959
0.0,0.19623283621077794
0.0,0.1334688482941188
0.0,0.12138972978676231
0.0,0.19672424864458837
0.0,0.1405190252326426
0.0,0.05343285641350557
0.0,0.1769724770236929
0.0,0.20091892361534383
0.0,0.0720872402829017
0.0,0.21996910871857384
0.0,0.1277881839913536
0.0,0.15450001708974773
0.0,0.26229137333793856
0.0,0.10777266152068225
0.0,0.1532744472496086
0.0,0.1443742158671816
0.0,0.13074380759831508
0.0,0.0945170047284597
0.0,0.19870184321257855
0.0,0.20665754794847443
0.0,0.12729015766956686
0.0,0.23435869590785172
0.0,0.20897622156072282
0.0,0.22846572001337115
0.0,0.15759719371254705
0.0,0.21760675558303277
0.0,0.15820623165685146
0.0,0.19648532542067576
0.0,0.11072976689144837
0.0,0.10179829398393013
0.0,0.09436348641583657
0.0,0.20282295224514943
0.0,0.16310082348391866
0.0,0.19859608416507152
0.0,0.1798032565253508
0.0,0.12325317171023845
0.0,0.19934951141725016
0.0,0.22550256955840148
0.0,0.16258052949277815
0.0,0.17547919180690227
0.0,0.10561377425813853
0.0,0.168761751776517
0.0,0.1706595143394393
0.0,0.1832049387619692
0.0,0.18233427810669228
0.0,0.1748049144789437
0.0,0.17708261925980084
0.0,0.21034733267039363
0.0,0.16889488444574954
0.0,0.07506923323627981
0.0,0.24576925721277976
0.0,0.18312111606428244
0.0,0.05247606325546435
0.0,0.17557594357716808
0.0,0.12947345147079015
0.0,0.20091809581809641
0.0,0.14295080547484468
0.0,0.12708041211973412
0.0,0.13547910787491557
0.0,0.15644567947554966
0.0,0.13240988501665327
0.0,0.27946006176797294
0.0,0.3498268097261638
0.0,0.21342728858096535
0.0,0.2136812518196534
0.0,0.2076253767363081
0.0,0.15766759643167924
0.0,0.22052184761225846
0.0,0.11383904082939701
0.0,0.14840907538072126
0.0,0.1322200976049022
0.0,0.19138918638632238
0.0,0.19677919106437636
0.0,0.12873104866806315
0.0,0.11871603679942191
0.0,0.12136735244680334
0.0,0.17091029404854366
0.0,0.08874578919004776
0.0,0.1757631194803803
0.0,0.1855033596056531
0.2,0.14668805388902256
0.2,0.13234941788089327
0.2,0.1473153206838865
0.2,0.07334642706848592
0.2,0.14089327928619574
0.2,0.11500717956256692
0.2,0.09456116122648053
0.2,0.03443396226415098
0.2,0.15038517909399485
0.2,0.12021060090741573
0.2,0.10373526518350341
0.2,0.15610867032607345
0.2,0.15861535365228954
0.2,0.2480921661494129
0.2,0.11863401929482083
0.2,0.12841366399687987
0.2,0.07725811722568586
0.2,0.12880596698245497
0.2,0.12397836431105116
0.2,0.10890339158960087
0.2,0.08997462890551867
0.2,0.11170138745755144
0.2,0.20545038832909468
0.2,0.08890093343393113
0.2,0.09850373467320174
0.2,0.10224228770125983
0.2,0.11453060144777776
