gamma,replicate,assort_final,assort_initial
-0.2,0.0,0.13266331658291483,-0.007802215469950218
-0.2,1.0,0.15638556320538013,-0.047188282089808326
-0.2,2.0,0.19314680545052865,-0.011647016834148812
-0.2,3.0,0.15794567166434667,-0.020923005283773374
-0.2,4.0,0.17682499570854093,-0.0016646425820950772
-0.2,5.0,0.17401024013845817,-0.018813920092785184
-0.2,6.0,0.19180623339536276,-0.01120796426217331
-0.2,7.0,0.21814078119066627,0.05969170000643684
-0.2,8.0,0.16142527574689833,-0.020079649529633436
-0.2,9.0,0.14334566689627,-0.061589574922027684
-0.2,10.0,0.1736967414093314,-0.01986623232366095
-0.2,11.0,0.19364881693648833,0.005307824618729741
-0.2,12.0,0.213537016830341,0.04191050331696444
-0.2,13.0,0.1804937249725957,0.011920081606579355
-0.2,14.0,0.23273108642799253,0.07904169318968356
-0.2,15.0,0.2004790480850954,0.01831777576065713
-0.2,16.0,0.1803679108465001,-0.015400345303691288
-0.2,17.0,0.18742504711324315,-0.0004682341243177578
-0.2,18.0,0.1711872092437397,-0.0035253656172098847
-0.2,19.0,0.17826923187995625,-0.01601551052491914
-0.2,20.0,0.19006421371088278,-0.01057951436176538
-0.2,21.0,0.2025876613139655,0.029818942087755332
-0.2,22.0,0.19055555395364002,-0.0026187926250781967
-0.2,23.0,0.18982411029351423,0.022435897435897523
-0.2,24.0,0.17473971738619432,-0.02483058459804153
-0.2,25.0,0.19744084260213282,0.0003232076404896728
-0.2,26.0,0.1442231576302068,-0.06778559120730662
-0.2,27.0,0.12795850448235527,-0.07037804033240874
-0.2,28.0,0.1535100330808154,0.0009610938274624072
-0.2,29.0,0.17579450439666258,-0.016664641400786
-0.2,30.0,0.17117460887522165,-0.005984203465610851
-0.2,31.0,0.19451604058129984,-0.019832627010947373
-0.2,32.0,0.17805579505934216,0.002589673013256732
-0.2,33.0,0.14872383643910644,-0.02754262198752014
-0.2,34.0,0.1850139061322519,0.02790690234017122
-0.2,35.0,0.23287922933564326,0.0809908309933241
-0.2,36.0,0.19868908125234724,-0.02949934034131575
-0.2,37.0,0.1533515705825978,-0.08210621327702937
-0.2,38.0,0.1893933626035245,0.015162653834713363
-0.2,39.0,0.14047636758558105,-0.05520680424884218
-0.2,40.0,0.2270498550517161,0.02330655063952301
-0.2,41.0,0.17806843316932247,-0.00025613936934032434
-0.2,42.0,0.18867491422220078,-0.02432850685907446
-0.2,43.0,0.20301649093292123,-0.041941427173252756
-0.2,44.0,0.23116967803287594,0.07639100803580513
-0.2,45.0,0.18157153072813717,0.03691781778529933
-0.2,46.0,0.16695020328133547,-0.024722717082487
-0.2,47.0,0.20916657898088825,0.03628466975816509
-0.2,48.0,0.15732044948699853,-0.001718409784020956
-0.2,49.0,0.1698882397764796,-0.05971270094188021
-0.2,50.0,0.1912955465587044,-0.03727337867091076
-0.2,51.0,0.15002366162976552,-0.049927655267919965
-0.2,52.0,0.20002165723437107,0.012342229946747583
-0.2,53.0,0.19681870669745938,0.0045880541277451775
-0.2,54.0,0.18273254251602747,0.018025333918875334
-0.2,55.0,0.2123539232053424,0.047586864232670216
-0.2,56.0,0.1748822923873973,0.002393172758130384
-0.2,57.0,0.15743818317443659,0.012730796994496656
-0.2,58.0,0.19630974849042948,0.013533834586466165
-0.2,59.0,0.16853559289306363,-0.013219766682865057
-0.2,60.0,0.16471647164716485,-0.0015659637829590347
-0.2,61.0,0.1803250084334686,-0.01045310248183108
-0.2,62.0,0.2065843161366051,0.02956460181150386
-0.2,63.0,0.16697076420418366,-0.04053686775999618
-0.2,64.0,0.14764803478130858,-0.026460167892528617
-0.2,65.0,0.1464191142285377,0.018214740307006937
-0.2,66.0,0.20369128910351864,-0.0025946365123937468
-0.2,67.0,0.1568113330640904,-0.06297561130433109
-0.2,68.0,0.18133298172395595,-0.0008977570828270373
-0.2,69.0,0.19142157684697672,0.015827408704852546
-0.2,70.0,0.2045879622326881,0.026757674690305256
-0.2,71.0,0.1926757491249958,-0.0067181930124001945
-0.2,72.0,0.20481713153618397,0.02569853730983291
-0.2,73.0,0.17376391212953082,-0.029155194809391476
-0.2,74.0,0.19192918253301036,0.023949057189624895
-0.2,75.0,0.19758648614738877,0.009841829864886334
-0.2,76.0,0.16738461538461552,-0.0429903625276541
-0.2,77.0,0.19034843082571404,-0.0012845495357098728
-0.2,78.0,0.19715503759720632,0.044440500049707336
-0.2,79.0,0.18711726723599262,0.04899057817459855
-0.2,80.0,0.19145326504481436,0.04324940598453451
-0.2,81.0,0.18871981233768687,-0.008215804264050634
-0.2,82.0,0.19804885582640488,0.0046383545584623926
-0.2,83.0,0.1840116649115294,-0.00507605676225057
-0.2,84.0,0.20241130618489114,-0.014362777293526748
-0.2,85.0,0.15540482966649052,-0.020668436374734915
-0.2,86.0,0.2294152171885885,0.05843172136469027
-0.2,87.0,0.18782421248167258,-0.022016748579359532
-0.2,88.0,0.2004539082838262,0.02195309765703436
-0.2,89.0,0.15523112358826174,-0.04069608020273598
-0.2,90.0,0.17947380432302013,0.01435731229887891
-0.2,91.0,0.19028151950832264,0.01590843602452516
-0.2,92.0,0.16454309599308156,-0.044117842926849074
-0.2,93.0,0.20586031753027115,0.032537783701247464
-0.2,94.0,0.1856120457291571,-0.006229782140746838
-0.2,95.0,0.22070155261644617,0.042479062247056464
-0.2,96.0,0.18139221952567458,-0.02744391759874223
-0.2,97.0,0.18257856764358235,0.02824891119977891
-0.2,98.0,0.20279362534067705,-0.0003524925102451097
-0.2,99.0,0.1757071696926471,0.007952702559605708
-0.4,0.0,0.16571096717486156,0.029270671199873154
-0.4,1.0,0.19977054352502507,0.012223762580451613
-0.4,2.0,0.18468810256159213,0.02783957034688328
-0.4,3.0,0.16402590452367086,-0.022398085677788646
-0.4,4.0,0.21845516696956954,0.02442431237397696
-0.4,5.0,0.18279919836933228,-0.005992059920707027
-0.4,6.0,0.1997278421018963,0.006792791664646848
-0.4,7.0,0.19465364700240062,0.015469467956331969
-0.4,8.0,0.20206837259642824,0.028167907388876822
-0.4,9.0,0.1569457492444739,-0.01893854758277507
-0.4,10.0,0.1854401640544894,-0.0022708647521715135
-0.4,11.0,0.2097746204238483,0.026538513809318147
-0.4,12.0,0.1668246788929885,-0.04275155120619036
-0.4,13.0,0.17467917795938478,-0.024007244149235878
-0.4,14.0,0.18747174535464653,-0.00866581504948531
-0.4,15.0,0.20969172187157684,0.01802976609893026
-0.4,16.0,0.18797832082250024,0.007564111515719028
-0.4,17.0,0.19284895848635308,-0.004097338354017806
-0.4,18.0,0.17989144481778227,-0.028351519046113445
-0.4,19.0,0.21728629534688423,0.050522045134693674
-0.4,20.0,0.17449175263993594,-0.011492424995512068
-0.4,21.0,0.18224676044975535,-0.0500361391434054
-0.4,22.0,0.18196702282987848,-0.03652667226576563
-0.4,23.0,0.17015381215594827,-0.009036872709997888
-0.4,24.0,0.17674581822435362,-0.01346344120910591
-0.4,25.0,0.17561670317602848,-0.0023254349503478338
-0.4,26.0,0.18232464791169237,-0.008197535608860875
-0.4,27.0,0.1452823535338271,-0.023548029130255086
-0.4,28.0,0.19545997893316597,4.454557315460762e-05
-0.4,29.0,0.16905788009383013,-0.03372352061268603
-0.4,30.0,0.19322670644457338,0.027744355690623973
-0.4,31.0,0.14891798153485405,-0.066000132000396
-0.4,32.0,0.2129690871436781,0.04622510545398602
-0.4,33.0,0.13116408643148472,-0.050690266061759984
-0.4,34.0,0.18485165949668989,0.012657442267780194
-0.4,35.0,0.1744492151756176,0.004752465749932411
-0.4,36.0,0.17916679003938066,-0.011537592387640955
-0.4,37.0,0.19100658332983259,-0.019647191165691975
-0.4,38.0,0.20987550521580892,0.016666544751822
-0.4,39.0,0.20162586255789766,-0.008146658770623665
-0.4,40.0,0.1795595776051957,-0.012754777309596656
-0.4,41.0,0.21672870080009377,0.017458523586870604
-0.4,42.0,0.1675650611487857,-0.014803038692760504
-0.4,43.0,0.1520685799478196,-0.034309722398432926
-0.4,44.0,0.1768109672011467,0.01603657731678335
-0.4,45.0,0.17679762465776397,-0.012359310076191362
-0.4,46.0,0.19249133326002535,0.00832752731553401
-0.4,47.0,0.19353867092067245,0.016462700881186388
-0.4,48.0,0.1656143744242487,-0.05100907082426682
-0.4,49.0,0.16771533695274393,-0.03386636434229559
-0.4,50.0,0.1988921575823964,0.01230057004674367
-0.4,51.0,0.18528378606672452,-0.007438008793500728
-0.4,52.0,0.1701042434324189,-0.03335621875847717
-0.4,53.0,0.1800292451322247,-0.025790034972657683
-0.4,54.0,0.14822084991983606,-0.05430374811835101
-0.4,55.0,0.21319357875187622,-0.024
-0.4,56.0,0.18796455404246262,-0.0058980410434604945
-0.4,57.0,0.20385379206698523,-0.009882154473379123
-0.4,58.0,0.16488812193756525,-0.010129395564871082
-0.4,59.0,0.19182876072368985,0.006101307319293174
-0.4,60.0,0.19968709998577724,0.0257473807331558
-0.4,61.0,0.19660117434507668,0.018590100235712587
-0.4,62.0,0.21127435852217602,0.04491612947573191
-0.4,63.0,0.16303002440145692,-0.03551989625170775
-0.4,64.0,0.2112841918709045,0.020093060081082553
-0.4,65.0,0.2027854254880765,-0.0012232787208352764
-0.4,66.0,0.21869813233936242,0.03242961858783317
-0.4,67.0,0.1786481490732875,-0.04370307818979617
-0.4,68.0,0.1821736479299567,0.021339510234798457
-0.4,69.0,0.20090348874321767,-0.006523882824639579
-0.4,70.0,0.14799970763083517,-0.04371150699485019
-0.4,71.0,0.20174453849435345,0.01626016260162599
-0.4,72.0,0.14882790788289962,-0.026556354874830344
-0.4,73.0,0.18734869191721973,0.014773483658071173
-0.4,74.0,0.17616284708553687,-0.00200922879090064
-0.4,75.0,0.19723299344152412,-0.0076428409919396265
-0.4,76.0,0.17422658716239922,0.009516148116419708
-0.4,77.0,0.17466599037963093,0.004995328096235221
-0.4,78.0,0.16635325555789254,-0.05741361540892278
-0.4,79.0,0.22211670695869953,0.022157860531961032
-0.4,80.0,0.17564402810304447,0.012116847632761529
-0.4,81.0,0.153974248248689,-0.01852996930002074
-0.4,82.0,0.19664875118558342,-0.036386620426107304
-0.4,83.0,0.19535096490790793,0.004843664240677509
-0.4,84.0,0.15861029836887033,-0.03359362528160094
-0.4,85.0,0.1632713935349875,-0.008654008025660681
-0.4,86.0,0.18378687162442872,0.0024702873862097684
-0.4,87.0,0.17456541628545275,-0.001845925113622182
-0.4,88.0,0.19244036913642137,0.002630245548789391
-0.4,89.0,0.19330835021785514,-0.015959894674057642
-0.4,90.0,0.17501033025015109,0.02663443976593062
-0.4,91.0,0.17984510397366982,-0.005741369419867671
-0.4,92.0,0.14252659656958536,-0.06362219356282789
-0.4,93.0,0.22454641696783842,0.013035463310268119
-0.4,94.0,0.21168436605922442,0.04459017189953954
-0.4,95.0,0.19545613339096576,0.004703089533746459
-0.4,96.0,0.16523247122140822,-0.03335455679641676
-0.4,97.0,0.19346669195497215,0.022077909560541623
-0.4,98.0,0.122483587296204,-0.07445756623530882
-0.4,99.0,0.1740705401066157,-0.012116237325170101
-0.6,0.0,0.15530712497092256,-0.0064611315044133
-0.6,1.0,0.18977013757983308,0.01302864405927075
-0.6,2.0,0.14042834368182575,0.012523815138477537
-0.6,3.0,0.18994433091395937,-0.004685934916727705
-0.6,4.0,0.14688218984130713,-0.04327705777899604
-0.6,5.0,0.17756293043982857,0.012536043982979556
-0.6,6.0,0.1600837010014228,-0.010040582362633303
-0.6,7.0,0.2266779949022941,0.06113594391638609
-0.6,8.0,0.1805869074492097,0.011813602898532316
-0.6,9.0,0.23556016206539152,0.06519278225736008
-0.6,10.0,0.16545012165450124,-0.039621503657579375
-0.6,11.0,0.18593521017045087,0.013858903279125675
-0.6,12.0,0.17855540097832415,0.004048323874201568
-0.6,13.0,0.19771783508392357,-0.0004494255935101779
-0.6,14.0,0.20939527188819718,0.010828180446243672
-0.6,15.0,0.19185938945420902,0.002828415811105604
-0.6,16.0,0.18171614868656658,0.026466954523240438
-0.6,17.0,0.19875218603771796,-0.001957373546160843
-0.6,18.0,0.20593388515672523,-0.010464310875177416
-0.6,19.0,0.2005013715375688,-0.0017365453003252537
-0.6,20.0,0.16134150858899443,-0.003127602352105861
-0.6,21.0,0.18420316216594365,-0.01218570404709886
-0.6,22.0,0.15064197384770148,-0.039702739125678115
-0.6,23.0,0.20599642326172682,0.040738857388135194
-0.6,24.0,0.2123588388195977,0.047823305025183754
-0.6,25.0,0.21150091327076923,0.0030068468059685333
-0.6,26.0,0.1619800377989651,-0.047723865752695716
-0.6,27.0,0.15249331757114795,-0.03838383838383838
-0.6,28.0,0.1514672246824665,-0.05215150981741372
-0.6,29.0,0.1478848883111308,-0.041393567983889185
