gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.8,0,0,16,8,22,3,8,1,5,4
0.8,0,1,16,4,29,6,9,1,7,3
0.8,0,2,28,5,27,3,16,2,10,1
0.8,0,3,19,6,24,9,8,0,5,0
0.8,0,4,22,4,21,5,10,1,9,0
0.8,0,5,18,7,25,6,10,3,7,3
0.8,0,6,24,4,25,7,12,2,11,1
0.8,0,7,29,5,25,7,17,0,7,0
0.8,0,8,14,2,20,6,8,0,4,0
0.8,0,9,31,6,18,1,13,1,14,1
0.8,0,10,21,6,26,6,10,0,7,2
0.8,0,11,33,9,27,8,16,2,11,1
0.8,0,12,13,4,16,9,6,2,6,1
0.8,0,13,23,6,32,5,9,0,8,0
0.8,0,14,12,4,23,10,8,0,4,4
0.8,0,15,21,7,23,2,8,0,6,0
0.8,0,16,21,2,18,3,11,0,9,1
0.8,0,17,10,5,17,6,5,0,2,2
0.8,0,18,29,5,38,13,13,0,11,0
0.8,0,19,21,6,30,2,8,1,8,0
0.8,0,20,31,4,24,4,13,0,14,0
0.8,0,21,25,4,17,6,14,0,9,2
0.8,0,22,30,7,32,7,12,1,13,1
0.8,0,23,18,3,25,3,12,1,5,1
0.8,0,24,31,4,17,8,14,0,13,0
0.8,0,25,21,4,24,2,16,1,4,2
0.8,0,26,27,7,30,2,12,0,8,0
0.8,0,27,27,4,20,1,9,2,18,2
0.8,0,28,27,6,14,7,13,1,11,2
0.8,0,29,17,4,17,2,8,1,8,2
0.8,0,30,27,6,26,6,17,1,7,2
0.8,0,31,27,6,20,5,13,1,11,2
0.8,0,32,35,7,25,6,14,0,15,1
0.8,0,33,29,5,24,4,13,0,11,0
0.8,0,34,39,5,25,7,13,0,21,0
0.8,0,35,26,4,37,6,10,0,13,1
0.8,0,36,0,1,27,1,0,1,0,0
0.8,0,37,32,7,19,5,9,2,18,0
0.8,0,38,32,2,22,4,18,1,13,0
0.8,0,39,24,9,16,5,11,0,7,3
0.8,0,40,21,5,18,7,7,1,12,2
0.8,0,41,14,1,19,5,7,0,6,0
0.8,0,42,22,4,20,4,13,2,8,1
0.8,0,43,19,4,22,2,9,1,8,1
0.8,0,44,35,9,18,3,16,1,11,0
0.8,0,45,24,7,17,3,13,2,7,1
0.8,0,46,27,4,23,4,14,1,10,0
0.8,0,47,36,6,36,6,19,1,12,0
0.8,0,48,33,6,26,6,15,0,12,0
0.8,0,49,23,2,26,6,12,0,10,1
0.8,0,50,17,2,32,5,7,0,10,2
0.8,0,51,28,10,15,6,10,0,11,3
0.8,0,52,20,3,26,5,10,2,10,1
0.8,0,53,31,6,29,3,10,0,16,1
0.8,0,54,24,5,22,7,13,2,10,2
0.8,0,55,37,7,28,4,11,0,20,1
0.8,0,56,30,8,24,4,11,0,12,1
0.8,0,57,20,2,35,6,11,0,9,2
0.8,0,58,30,5,29,4,12,0,13,0
0.8,0,59,27,2,20,3,15,0,11,1
0.8,0,60,21,8,31,6,6,1,8,0
0.8,0,61,33,7,23,5,12,1,18,3
0.8,0,62,29,5,30,6,11,0,13,0
0.8,0,63,1,1,26,7,1,0,0,1
0.8,0,64,16,4,21,8,11,2,5,2
0.8,0,65,20,3,26,5,11,2,9,1
0.8,0,66,34,7,24,3,13,0,14,0
0.8,0,67,29,5,25,7,20,0,6,2
0.8,0,68,30,4,20,5,12,0,14,0
0.8,0,69,20,2,24,5,15,0,4,1
0.8,0,70,25,6,16,4,14,3,9,1
0.8,0,71,15,8,16,4,7,0,6,6
0.8,0,72,26,5,25,8,8,3,18,2
0.8,0,73,23,3,23,7,17,2,6,1
0.8,0,74,25,6,25,4,7,0,12,0
0.8,0,75,28,4,21,5,19,1,7,1
0.8,0,76,32,7,34,4,12,1,14,0
0.8,0,77,22,4,17,7,11,0,8,1
0.8,0,78,30,5,34,8,14,1,12,0
0.8,0,79,32,6,19,6,12,1,16,1
0.8,0,80,28,6,27,5,11,0,11,0
0.8,0,81,33,4,13,5,17,2,14,0
0.8,0,82,22,6,18,3,14,1,4,1
0.8,0,83,20,9,21,5,6,2,7,0
0.8,0,84,24,2,26,3,14,0,9,1
0.8,0,85,18,5,23,3,9,1,7,2
