gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.4,0,0,23,7,24,6,8,1,9,0
-0.4,0,1,21,3,21,11,9,1,12,2
-0.4,0,2,26,3,21,4,12,0,11,0
-0.4,0,3,16,7,11,1,15,2,0,4
-0.4,0,4,38,4,22,5,18,0,16,0
-0.4,0,5,27,5,24,3,12,0,10,0
-0.4,0,6,20,3,18,6,11,2,9,1
-0.4,0,7,19,2,15,4,12,1,7,1
-0.4,0,8,13,4,24,12,8,1,5,3
-0.4,0,9,19,7,26,8,12,2,6,4
-0.4,0,10,36,6,20,1,14,0,16,0
-0.4,0,11,29,5,29,8,14,0,10,0
-0.4,0,12,38,6,25,3,18,0,14,0
-0.4,0,13,37,4,22,5,16,0,17,0
-0.4,0,14,28,2,20,5,16,1,11,0
-0.4,0,15,24,6,16,4,14,2,7,1
-0.4,0,16,9,8,25,4,6,1,1,5
-0.4,0,17,11,4,15,3,9,0,1,3
-0.4,0,18,22,4,21,7,14,0,8,4
-0.4,0,19,25,5,26,6,10,0,10,0
-0.4,0,20,10,6,13,5,7,1,2,4
-0.4,0,21,1,3,28,1,1,2,0,1
-0.4,0,22,41,7,23,5,13,0,21,0
-0.4,0,23,12,2,27,4,6,0,6,2
-0.4,0,24,28,7,24,3,12,1,10,0
-0.4,0,25,11,3,15,3,9,1,2,2
-0.4,0,26,33,7,21,0,18,0,8,0
-0.4,0,27,33,2,27,3,16,0,17,2
-0.4,0,28,17,6,25,6,9,0,5,3
-0.4,0,29,32,6,27,3,18,0,8,0
-0.4,0,30,26,2,19,3,12,1,14,1
-0.4,0,31,36,6,28,2,17,0,13,0
-0.4,0,32,31,3,34,6,15,0,13,0
-0.4,0,33,25,8,22,4,11,1,10,3
-0.4,0,34,24,4,19,4,12,0,9,1
-0.4,0,35,7,6,14,3,7,2,0,4
-0.4,0,36,26,4,21,8,8,0,15,1
-0.4,0,37,37,6,24,8,13,0,18,0
-0.4,0,38,29,4,19,6,11,0,14,0
-0.4,0,39,40,7,24,3,15,0,18,0
-0.4,0,40,7,2,13,5,6,1,0,0
-0.4,0,41,32,7,21,3,13,0,12,0
-0.4,0,42,28,7,18,4,9,2,15,1
-0.4,0,43,7,5,12,3,5,1,0,2
-0.4,0,44,11,4,18,4,10,0,0,3
-0.4,0,45,33,5,23,8,19,0,9,0
