true_positive,false_negative,true_negative,false_positive,correct_message,incorrect_message,gamma,replicate
1275.725,3823.125,4896.9,4.25,0.18254013229286145,0.013801924061052052,0.29999999999999893,6.0
777.0,3674.96,5547.14,0.9,0.1331866625688776,0.008259317051892708,0.29999999999999893,7.0
956.335,3984.405,5057.755,1.505,0.14599379385979155,0.00310807635609967,0.29999999999999893,8.0
1126.365,4346.355,4526.0,1.28,0.1587096753605165,0.01269532210584424,0.29999999999999893,9.0
850.715,3906.83,5239.24,3.215,0.13707463874817266,0.01289351004024492,0.29999999999999893,0.0
927.27,3971.45,5100.405,0.875,0.1468733447260502,0.006401803187837775,0.29999999999999893,1.0
838.76,3886.87,5272.645,1.725,0.1413525162695311,0.0019229087690107,0.29999999999999893,2.0
850.53,3775.625,5373.29,0.555,0.14188585203339707,0.0016574714533392114,0.29999999999999893,3.0
782.88,3862.275,5353.58,1.265,0.1373579471534862,0.002146423407855223,0.29999999999999893,4.0
854.995,3963.055,5181.535,0.415,0.14015803231004018,0.0020380977128995783,0.29999999999999893,5.0
907.55,4000.35,5091.415,0.685,0.14335824472361566,0.003354346078850406,0.29999999999999893,6.0
870.325,3980.595,5148.165,0.915,0.14025182901489835,0.004206402320124824,0.29999999999999893,7.0
1073.355,4286.38,4638.24,2.025,0.16587764782655245,0.003623359183731124,0.29999999999999893,8.0
1001.2,3913.785,5083.325,1.69,0.15243021619954691,0.01129176305011961,0.29999999999999893,9.0
820.5,3961.135,5217.64,0.725,0.13523392204260207,0.0023922379742293202,0.29999999999999893,0.0
880.51,3761.3,5357.515,0.675,0.14608764953082226,0.000822768406568586,0.29999999999999893,1.0
910.98,4229.53,4858.815,0.675,0.14481686323152887,0.001366450733021517,0.29999999999999893,2.0
662.46,3808.105,5529.14,0.295,0.12535103473909853,0.00024581201859364045,0.29999999999999893,3.0
940.485,3932.04,5126.405,1.07,0.14851003472082847,0.0007755731631265886,0.29999999999999893,4.0
905.16,4190.47,4900.135,4.235,0.14833202727133332,0.00358762587321372,0.29999999999999893,5.0
853.25,3754.98,5390.835,0.935,0.1420300907755614,0.0026027388871261584,0.29999999999999893,6.0
857.34,4015.86,5125.275,1.525,0.139106862562517,0.0022694918655111807,0.29999999999999893,7.0
961.79,4066.98,4970.575,0.655,0.1480480294640914,0.0013072263856905772,0.29999999999999893,8.0
958.9,4095.52,4941.25,4.33,0.14573563782368523,0.003932308144848608,0.29999999999999893,9.0
1017.455,4080.87,4900.305,1.37,0.15633711898338817,0.014858581037575468,0.29999999999999893,0.0
841.725,3703.765,5453.305,1.205,0.1414807189896551,0.003040864808319307,0.29999999999999893,1.0
933.225,3993.365,5072.145,1.265,0.14795921455445554,0.0041567131288848345,0.29999999999999893,2.0
1111.67,4058.02,4828.025,2.285,0.16629862223451436,0.003297211478962369,0.29999999999999893,3.0
939.73,3973.6,5085.93,0.74,0.14694259559646225,0.001756502499858082,0.29999999999999893,4.0
841.25,3908.975,5248.58,1.195,0.14022387037245068,0.0056456584704331755,0.29999999999999893,5.0
852.135,3941.645,5205.04,1.18,0.1415158608520668,0.002743360825689423,0.29999999999999893,6.0
1183.17,4169.175,4646.445,1.21,0.17249580532078906,0.007586159682151535,0.29999999999999893,7.0
1049.47,4153.56,4789.97,7.0,0.15730957817019264,0.006174614773750842,0.29999999999999893,8.0
888.64,3687.965,5421.765,1.63,0.14896186647729043,0.0023974013291865807,0.29999999999999893,9.0
764.185,3689.27,5546.04,0.505,0.13297139521492946,0.002722936994752949,0.29999999999999893,0.0
773.865,3903.84,5321.89,0.405,0.1307819661716472,0.001514959613392904,0.29999999999999893,1.0
994.68,4305.13,4699.565,0.625,0.14812322652849166,0.002640410152406418,0.29999999999999893,2.0
1071.125,4005.97,4920.225,2.68,0.16058277291324755,0.0037783298938224553,0.29999999999999893,3.0
1072.585,4289.285,4637.0,1.13,0.15739866914508766,0.011162659167747443,0.29999999999999893,4.0
1211.315,4288.935,4498.68,1.07,0.17019074416170413,0.005397502982207983,0.29999999999999893,5.0
933.085,3961.325,5104.355,1.235,0.1534090948392315,0.0030781830181032745,0.29999999999999893,6.0
897.58,4171.95,4929.37,1.1,0.14049661075380207,0.004121205479135733,0.29999999999999893,7.0
1034.5,3927.255,5037.03,1.215,0.15680836489964556,0.003680477830345865,0.29999999999999893,8.0
1143.945,3938.855,4915.745,1.455,0.16715364643963182,0.008057071699617889,0.29999999999999893,9.0
967.535,4201.3,4829.81,1.355,0.14958302834049658,0.005582582094040708,0.29999999999999893,0.0
1172.955,4137.385,4689.005,0.655,0.16716057374782672,0.002867720685342461,0.29999999999999893,1.0
982.155,4268.0,4749.21,0.635,0.14901080445170967,0.004143812503704538,0.29999999999999893,2.0
1250.36,4011.795,4734.765,3.08,0.18537267448868666,0.011778444987958027,0.29999999999999893,3.0
