trial,samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
post,20.0,9.1228,4.5405,4.5823,12.9117,6.4054,6.5063,1.357053124001287,6.5379,0.5580769266151288,-0.10000000000001588,30
pre,20.0,9.1383,4.5498,4.5885,34.5073,17.1009,17.4064,3.9505714619944063,4.2829,0.16284635309335133,-0.10000000000001588,30
post,20.0,9.5096,4.746,4.7636,13.612,6.6437,6.9683,1.3789916728904998,6.6904,0.5597471824718298,-0.10000000000001588,56
pre,20.0,9.5908,4.8129,4.7779,29.1214,15.824,13.2974,3.1356605852534463,5.1384,0.22636293957963158,-0.10000000000001588,56
post,20.0,10.5535,5.4761,5.0774,15.7216,7.9302,7.7914,1.4238477255044286,7.586,0.5242431478806097,-0.10000000000001588,99
pre,20.0,10.4076,5.3868,5.0208,74.8874,36.1497,38.7377,6.824730489254441,4.97,0.11825246175045062,-0.10000000000001588,99
post,20.0,9.6405,4.4411,5.1994,13.7204,6.2011,7.5193,1.367716434165768,6.7496,0.538923880576641,-0.10000000000001588,27
pre,20.0,9.6555,4.4996,5.1559,37.7527,17.974,19.7787,3.792330809843478,4.2145,0.18044509421470495,-0.10000000000001588,27
post,20.0,10.8691,5.3224,5.5467,17.032,8.0542,8.9778,1.498016624851838,8.1438,0.523156449457155,-0.10000000000001588,74
pre,20.0,10.8505,5.3846,5.4659,125.1216,62.764,62.3576,12.162601901416492,4.5226,0.055850429785389274,-0.10000000000001588,74
post,20.0,10.4544,5.5715,4.8829,15.4662,8.3523,7.1139,1.4188892873635786,7.3548,0.5175401715491622,-0.10000000000001588,35
pre,20.0,10.3243,5.5384,4.7859,76.244,43.152,33.092,8.07100540548731,10.3092,0.16427781724735313,-0.10000000000001588,35
post,20.0,9.9664,5.14,4.8264,14.2932,7.7332,6.56,1.3768355074329677,7.0868,0.5358974125577093,-0.10000000000001588,21
pre,20.0,9.9415,5.1487,4.7928,35.1769,20.1558,15.0211,3.616075763847893,5.9973,0.205522611879102,-0.10000000000001588,21
