gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.8,0.0,0.0,1.0,0.3790985254337701,1.0,4.0,0.04810150805601275,0.19677452556158728,0.7285601789237615,0.0,1.0,0.0,2.0
-0.8,0.0,1.0,0.0,0.567098167179614,7.0,9.0,0.3270250196595797,0.6498378513504436,0.566714560329266,1.0,0.0,0.0,3.0
-0.8,0.0,2.0,0.0,0.5955925126571219,10.0,10.0,0.45404957834515974,0.5806291000901843,0.20196388199469628,0.0,0.0,3.0,3.0
-0.8,0.0,3.0,1.0,0.4498588988554526,8.0,9.0,0.45953004129050923,0.480435086820555,0.1399457945480611,1.0,0.0,0.0,2.0
-0.8,0.0,4.0,1.0,0.45701982539471864,1.0,8.0,0.07122629603567995,0.5803502862475226,0.6216985773407167,0.0,3.0,0.0,4.0
-0.8,0.0,5.0,1.0,0.3116509978753955,15.0,12.0,0.9405760039014023,0.7823875857283852,0.21879651389892618,5.0,3.0,5.0,4.0
-0.8,0.0,6.0,0.0,0.3133373611975704,15.0,13.0,0.9186468848970318,0.8412932142907856,0.34162477670909197,3.0,0.0,2.0,3.0
-0.8,0.0,7.0,0.0,0.29485946100158045,5.0,5.0,0.2336511113834146,0.32170970326877923,0.7397114223024471,2.0,0.0,0.0,2.0
-0.8,0.0,8.0,0.0,0.5307724612356264,8.0,9.0,0.3823376095144342,0.5418471589028028,0.4666979646656535,3.0,0.0,0.0,4.0
-0.8,0.0,9.0,1.0,0.3962220215994189,1.0,4.0,0.0746909999758386,0.3181348099263227,0.7134841144143051,1.0,2.0,0.0,2.0
-0.8,0.0,10.0,1.0,0.7187503721849594,13.0,11.0,0.8049531287791452,0.7984636541763436,0.06574393512986738,2.0,0.0,3.0,3.0
-0.8,0.0,11.0,1.0,0.5480919969498905,14.0,14.0,0.8133010919046505,0.7804868265866018,0.331994206218134,1.0,0.0,1.0,2.0
-0.8,0.0,12.0,1.0,0.582075082707141,13.0,9.0,0.724938659051017,0.5207664709331306,0.303838689825598,3.0,0.0,4.0,3.0
-0.8,0.0,13.0,1.0,0.16765093779104812,6.0,9.0,0.40883849431125374,0.5030524036190048,0.6651845790285384,4.0,0.0,0.0,7.0
-0.8,0.0,14.0,1.0,0.029277197597395443,5.0,12.0,0.24795359122898103,0.6952404869616087,0.6687769392343788,3.0,2.0,0.0,8.0
-0.8,0.0,15.0,1.0,0.20874191791401042,4.0,12.0,0.2978209666204892,0.7892459111183558,0.7508018531604987,2.0,4.0,0.0,6.0
-0.8,0.0,16.0,0.0,0.022575436577678576,2.0,4.0,0.14474534908840447,0.25129828459084946,0.6833139033407356,1.0,2.0,0.0,1.0
-0.8,0.0,17.0,1.0,0.6346744421866868,16.0,12.0,0.6239906378883202,0.742343349114577,0.5819046352111875,3.0,0.0,1.0,0.0
-0.8,0.0,18.0,1.0,0.2244417391997393,3.0,8.0,0.14286710905857836,0.5557001976660335,0.7164854640812426,0.0,3.0,0.0,2.0
-0.8,0.0,19.0,1.0,0.398309870301092,3.0,10.0,0.19813306653956378,0.7261826929195915,-0.0461180719047261,0.0,4.0,1.0,4.0
-0.8,0.0,20.0,0.0,0.6195007984120342,11.0,4.0,0.5989804257113164,0.31097907859347473,0.22680987285751678,3.0,0.0,4.0,0.0
-0.8,0.0,21.0,1.0,0.0019484974344642358,5.0,7.0,0.26306901488761864,0.46083487046662636,0.6736568326162268,4.0,1.0,0.0,5.0
-0.8,0.0,22.0,0.0,0.03566996876236428,6.0,12.0,0.27123573222586606,0.6406791053381066,0.6760978157143945,1.0,1.0,0.0,6.0
-0.8,0.0,23.0,0.0,0.37678955251943136,16.0,14.0,0.8746889636473284,1.0,0.5820004768059996,3.0,0.0,2.0,3.0
-0.8,0.0,24.0,1.0,0.21644443407337655,2.0,4.0,0.07691427416540204,0.23657643505646217,0.735819103381048,0.0,0.0,0.0,2.0
-0.8,0.0,25.0,1.0,0.4048454828536602,4.0,9.0,0.2779641393703623,0.4920493935890017,0.7226036637892916,2.0,1.0,0.0,6.0
-0.8,0.0,26.0,0.0,0.8659941335573602,10.0,8.0,0.5597553501941029,0.40186937434193826,0.3274723302606313,3.0,0.0,2.0,3.0
-0.8,0.0,27.0,0.0,0.25572342020850636,4.0,5.0,0.2906929576932282,0.2894420737184571,0.45864833191817145,1.0,1.0,1.0,2.0
-0.8,0.0,28.0,0.0,0.6014348792249553,15.0,9.0,0.8535919431283283,0.6619946324307006,0.14519935642898993,4.0,0.0,4.0,2.0
-0.8,0.0,29.0,0.0,0.22690134085102698,2.0,5.0,0.1298777799943647,0.3034102153337676,0.7505561400976987,0.0,0.0,0.0,3.0
-0.8,0.0,30.0,0.0,0.20608794746311854,8.0,10.0,0.462392951776239,0.6486739004591402,0.5742103170895556,3.0,4.0,1.0,2.0
-0.8,0.0,31.0,0.0,0.17591993612773082,7.0,7.0,0.43430309012955054,0.4455044700353213,0.5301983148536393,3.0,1.0,1.0,3.0
-0.8,0.0,32.0,0.0,0.8885993262120673,11.0,7.0,0.45900615181995175,0.3357248229764192,0.3598413630374006,5.0,0.0,2.0,3.0
-0.8,0.0,33.0,1.0,0.6715822963723029,5.0,7.0,0.311325425704406,0.43639116366851516,0.12289827121803644,0.0,0.0,1.0,3.0
-0.8,0.0,34.0,1.0,0.37582036742565106,17.0,13.0,1.0,0.81146416525622,0.21915115504766805,4.0,0.0,3.0,3.0
-0.8,0.0,35.0,1.0,0.01798798449939376,9.0,9.0,0.5811451131792249,0.5473914022146786,0.6789563158741323,6.0,1.0,0.0,5.0
-0.8,0.0,36.0,1.0,0.3525379118118491,3.0,5.0,0.2016415126713925,0.3709314703151466,0.37937847599228774,2.0,1.0,1.0,4.0
-0.8,0.0,37.0,0.0,0.30602276252477023,2.0,6.0,0.09787331549036792,0.3160853039807843,0.7265008298672484,1.0,1.0,0.0,4.0
-0.8,0.0,38.0,0.0,0.42334245064614184,13.0,10.0,0.621209972821808,0.5616566416322494,0.586445578739573,2.0,1.0,2.0,0.0
-0.8,0.0,39.0,0.0,0.39410618841423173,3.0,10.0,0.14207396572272787,0.7138974259139061,0.4067218095492657,1.0,2.0,1.0,7.0
-0.8,0.0,40.0,0.0,0.569013590836327,12.0,8.0,0.4912075940248539,0.47537675796675033,0.5011537200606018,3.0,1.0,2.0,0.0
-0.8,0.0,41.0,1.0,0.5751778692306263,15.0,8.0,0.78576938213018,0.5069001997011356,0.4269695163471332,6.0,0.0,4.0,3.0
-0.8,0.0,42.0,0.0,0.6232828041751413,9.0,6.0,0.5270034235430299,0.3955773866401174,0.14043781937646252,3.0,0.0,2.0,2.0
-0.8,0.0,43.0,1.0,0.24976651629104318,15.0,8.0,0.7535780820436856,0.5329213574021727,0.5962570995417021,7.0,1.0,2.0,1.0
-0.8,0.0,44.0,0.0,0.1309454633729532,9.0,11.0,0.5357367704980956,0.7881303280553441,0.5930661720208628,3.0,2.0,1.0,4.0
-0.8,0.0,45.0,0.0,0.24507316100625598,9.0,10.0,0.5211136034068453,0.7109009914012323,0.5727308294952298,5.0,1.0,0.0,5.0
-0.8,0.0,46.0,1.0,0.989330052745969,10.0,3.0,0.5057340138302745,0.15498347384384467,0.20996568272087154,5.0,0.0,3.0,1.0
-0.8,0.0,47.0,0.0,0.9569592935418557,17.0,14.0,0.8712221378916489,0.8753985277917774,0.4355241622773804,5.0,0.0,1.0,3.0
-0.8,0.0,48.0,1.0,0.7115764135230284,6.0,7.0,0.3588815506252961,0.4232536343931257,0.3977144163718318,2.0,1.0,0.0,2.0
-0.8,0.0,49.0,0.0,0.7676115740419204,11.0,7.0,0.5802227007205444,0.46888636523771643,0.13781362726386123,3.0,0.0,2.0,1.0
-0.8,0.0,50.0,1.0,0.08694693688587751,7.0,7.0,0.42907143294596317,0.4018075753604324,0.7337874891707103,4.0,1.0,0.0,3.0
-0.8,0.0,51.0,0.0,0.9028118459872476,10.0,11.0,0.4940728527684439,0.6885828254287517,0.2941814238286671,2.0,0.0,0.0,3.0
-0.8,0.0,52.0,1.0,0.5375014817017365,6.0,3.0,0.3421639222172223,0.21094935982390356,0.3422377530436999,3.0,1.0,2.0,1.0
-0.8,0.0,53.0,0.0,0.09894442813170345,5.0,6.0,0.2512042535697249,0.34627504557329775,0.7167773683440749,4.0,1.0,0.0,4.0
-0.8,0.0,54.0,0.0,0.8125945489088434,8.0,3.0,0.3391908834820097,0.15909888626165616,0.34625323024198545,4.0,0.0,2.0,1.0
