gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.9,0.0,0.0,0.0,0.7879955433794817,0.0,4.0,1.4452983666957464e-17,0.18819160498493442,,0.0,2.0,0.0,2.0
0.9,0.0,1.0,1.0,0.837899079090607,9.0,7.0,0.4254563325976476,0.3744412506112108,0.3280275176340142,2.0,0.0,0.0,0.0
0.9,0.0,2.0,0.0,0.027626699940338728,5.0,7.0,0.27880778318653127,0.4773823514618069,0.2000146387525723,2.0,4.0,1.0,1.0
0.9,0.0,3.0,1.0,0.8643006336457159,13.0,7.0,0.6354157337579379,0.3808752578044429,0.09043089877493907,3.0,0.0,3.0,0.0
0.9,0.0,4.0,1.0,0.49537451320044257,5.0,3.0,0.2732927101092994,0.12724186460907655,0.14906625340353472,2.0,1.0,1.0,0.0
0.9,0.0,5.0,1.0,0.5208699094848576,12.0,12.0,0.656067607403861,0.5955411783717808,-0.026465113107366888,1.0,1.0,1.0,1.0
0.9,0.0,6.0,1.0,0.9165019385426612,12.0,8.0,0.4990013733183667,0.3733334214455604,0.11757704954124003,3.0,0.0,1.0,0.0
0.9,0.0,7.0,0.0,0.9803527358261553,10.0,7.0,0.5556042608860297,0.40789818928620897,0.0052459926267568995,2.0,0.0,1.0,0.0
0.9,0.0,8.0,1.0,0.5467865490101835,6.0,8.0,0.28277914879417043,0.37648362347168834,-0.1606112496345556,0.0,0.0,0.0,2.0
0.9,0.0,9.0,0.0,0.9522512148910356,14.0,11.0,0.588478747795484,0.5583108864093926,0.15616281025072445,1.0,0.0,2.0,0.0
0.9,0.0,10.0,0.0,0.3339424227789818,1.0,3.0,0.08055190627510522,0.19993277809681734,0.5466844462293314,1.0,2.0,0.0,1.0
0.9,0.0,11.0,1.0,0.3728670381883499,10.0,10.0,0.5809930016026216,0.4891829234592814,-0.19754021505030633,0.0,1.0,2.0,1.0
0.9,0.0,12.0,1.0,0.29084612122025644,5.0,7.0,0.24353160982703234,0.35949397570502833,0.4399304802367302,2.0,2.0,0.0,2.0
0.9,0.0,13.0,0.0,0.8237983325978216,6.0,4.0,0.25477738881707845,0.13158497697545393,-0.004340907646922756,1.0,0.0,1.0,0.0
0.9,0.0,14.0,0.0,0.6720426109502342,12.0,11.0,0.6164371747214394,0.6157592846165107,0.26765554306653,1.0,0.0,1.0,1.0
0.9,0.0,15.0,0.0,0.9979183845124736,12.0,7.0,0.5821219590124946,0.34397922920431057,0.2020520067319562,2.0,0.0,3.0,0.0
0.9,0.0,16.0,1.0,0.5797089922720582,2.0,7.0,0.048273806269768814,0.3483123487311087,0.7040179054921185,2.0,4.0,0.0,3.0
0.9,0.0,17.0,0.0,0.16582848000068318,4.0,8.0,0.21762463012268465,0.38280835601632174,0.03387978601189004,0.0,2.0,1.0,3.0
0.9,0.0,18.0,1.0,0.17517720405082948,6.0,4.0,0.34275927196788514,0.1675840948937808,0.024884680907595255,1.0,0.0,1.0,0.0
0.9,0.0,19.0,1.0,0.2316871798740513,7.0,8.0,0.32148568822217266,0.4159704539526734,-0.0050496155575175455,1.0,2.0,2.0,2.0
0.9,0.0,20.0,1.0,0.12292711517514376,12.0,11.0,0.6002601267653501,0.5712422791118802,0.1979312527498142,6.0,5.0,2.0,2.0
0.9,0.0,21.0,1.0,0.4456804895229054,5.0,5.0,0.315332888158581,0.24992187020450474,0.16572427507747797,2.0,1.0,2.0,3.0
0.9,0.0,22.0,1.0,0.18837735807389255,3.0,5.0,0.19133561330226784,0.27897573267764253,0.2028566170839276,0.0,0.0,0.0,2.0
0.9,0.0,23.0,1.0,0.6219545391368876,0.0,4.0,1.4452983666957464e-17,0.22561521184884972,,0.0,2.0,0.0,2.0
0.9,0.0,24.0,0.0,0.4683208571638533,2.0,2.0,0.09228291436259393,0.04690289393215981,0.5930900003767167,1.0,0.0,0.0,1.0
0.9,0.0,25.0,0.0,0.8053930845651986,13.0,8.0,0.46068494462612974,0.3658496060868849,-0.027171288259894334,2.0,0.0,3.0,0.0
0.9,0.0,26.0,0.0,0.39044975082081057,4.0,9.0,0.2033003549952791,0.5326506710822633,0.3701516414885656,0.0,2.0,1.0,4.0
0.9,0.0,27.0,1.0,0.7995193460628517,9.0,6.0,0.48039763514343947,0.30305993936752995,0.15665541016685386,1.0,0.0,2.0,0.0
0.9,0.0,28.0,1.0,0.1496084668790144,5.0,10.0,0.29791652398674334,0.5726691385895002,0.1247488340484215,2.0,3.0,1.0,5.0
0.9,0.0,29.0,0.0,0.878299923511207,12.0,9.0,0.4953151842537278,0.44486683887028106,0.3844168224878127,2.0,0.0,1.0,0.0
0.9,0.0,30.0,0.0,0.31838822115133236,9.0,7.0,0.4396167183496508,0.36322516867507804,0.21226620106411664,2.0,0.0,1.0,1.0
0.9,0.0,31.0,1.0,0.45596285448530727,1.0,4.0,0.07634338145165523,0.1344440815411049,0.46050488144711993,1.0,2.0,0.0,2.0
0.9,0.0,32.0,1.0,0.2558588624727929,5.0,7.0,0.2821978486894224,0.4141716006925359,0.19920169954936856,2.0,2.0,1.0,3.0
0.9,0.0,33.0,1.0,0.3294098218695102,7.0,6.0,0.38098503867703326,0.2548248125197621,0.16564096653663132,3.0,0.0,2.0,4.0
0.9,0.0,34.0,0.0,0.7352663654295872,12.0,7.0,0.5973116966577872,0.4484441096732373,0.06437859496144491,2.0,0.0,3.0,0.0
0.9,0.0,35.0,1.0,0.7512047969299277,9.0,5.0,0.39388718651572713,0.24737954075182064,0.25766051777865967,2.0,0.0,2.0,0.0
0.9,0.0,36.0,0.0,0.21322501409997963,6.0,8.0,0.34535632418319706,0.4747281721849957,0.05979588165419272,2.0,2.0,1.0,3.0
0.9,0.0,37.0,0.0,0.08494288224379598,7.0,8.0,0.33138115318056927,0.44617493400677827,0.30243593799208335,3.0,3.0,0.0,1.0
0.9,0.0,38.0,1.0,0.8418056165098897,5.0,5.0,0.16599517702262706,0.21771621826069182,-0.003093242743450017,0.0,0.0,0.0,0.0
0.9,0.0,39.0,0.0,0.7205626078111762,10.0,8.0,0.4963186942376635,0.3753849690935484,0.13726972991649608,1.0,0.0,2.0,1.0
0.9,0.0,40.0,1.0,0.7153552437346672,13.0,12.0,0.5448552797716923,0.6440969216651851,0.24063354801967296,0.0,0.0,1.0,0.0
0.9,0.0,41.0,0.0,0.31096764968981816,6.0,6.0,0.30478536495140796,0.3301453382850538,0.1910369112937273,1.0,0.0,1.0,2.0
0.9,0.0,42.0,0.0,0.10084203630371746,4.0,12.0,0.227359086779097,0.7303639832283262,0.02592517367646565,1.0,4.0,1.0,6.0
0.9,0.0,43.0,1.0,0.6223083271472754,7.0,7.0,0.33095940060556933,0.35199176877972116,-0.023299319340964103,0.0,1.0,3.0,2.0
0.9,0.0,44.0,0.0,0.7753553713707337,4.0,4.0,0.20753114198980505,0.2246921363166332,-0.18347859666607783,0.0,0.0,0.0,0.0
0.9,0.0,45.0,0.0,0.8034966753173022,3.0,5.0,0.11367736270896749,0.18310069757196357,-0.06782422437975194,0.0,2.0,2.0,2.0
