gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.5,0.0,0.0,0.0,0.9406736056841625,10.0,7.0,0.33836302615327013,0.3227745755486573,0.08170221123624494,3.0,0.0,3.0,3.0
-0.5,0.0,1.0,0.0,0.3512082175211362,7.0,9.0,0.2459327515255033,0.5666082532181764,0.5526741363623403,1.0,3.0,0.0,0.0
-0.5,0.0,2.0,1.0,0.3844402693389466,6.0,6.0,0.23488088280409147,0.3660071797299044,0.764564468199194,4.0,0.0,0.0,4.0
-0.5,0.0,3.0,0.0,0.09518560054685243,9.0,9.0,0.32798921653925384,0.39240474039874934,0.6862924279621789,3.0,1.0,0.0,2.0
-0.5,0.0,4.0,1.0,0.22703963381324355,3.0,6.0,0.13324637376741927,0.24402430653352383,0.6778964237145493,2.0,2.0,0.0,3.0
-0.5,0.0,5.0,1.0,0.6161942526128577,10.0,6.0,0.3739047555668781,0.3324382498308738,0.16660264362868388,3.0,0.0,3.0,2.0
-0.5,0.0,6.0,0.0,0.9238576341634847,10.0,8.0,0.3391781555152884,0.3702584496866007,0.28257489172372086,0.0,0.0,3.0,1.0
-0.5,0.0,7.0,0.0,0.9480348319698639,8.0,7.0,0.2780306436282258,0.4132615079650353,0.2089097777801053,1.0,0.0,1.0,1.0
-0.5,0.0,8.0,1.0,0.7155152240533259,17.0,15.0,0.8286333223992632,0.9658946908679541,0.5663448487384557,6.0,0.0,0.0,4.0
-0.5,0.0,9.0,1.0,0.20970248183814466,7.0,15.0,0.3263847949681307,0.954378007222617,0.5713143718539311,3.0,2.0,1.0,10.0
-0.5,0.0,10.0,0.0,0.5355485391208801,13.0,10.0,0.3575683025436974,0.4927616363673408,0.591138132866986,5.0,1.0,1.0,2.0
-0.5,0.0,11.0,0.0,0.20711762342626705,5.0,8.0,0.1818217852043503,0.41896147073813617,0.4707247766720993,3.0,1.0,1.0,6.0
-0.5,0.0,12.0,1.0,0.7276072036143049,10.0,10.0,0.38679816570833575,0.6586340341872955,0.32016552644870816,3.0,0.0,0.0,3.0
-0.5,0.0,13.0,0.0,0.6231218047795658,10.0,10.0,0.37619003629839814,0.5636620735238721,0.1496453132704495,1.0,0.0,0.0,1.0
-0.5,0.0,14.0,1.0,0.6311417859217671,11.0,9.0,0.4783430342622373,0.4651530402955744,0.23825357816508397,4.0,0.0,1.0,3.0
-0.5,0.0,15.0,1.0,0.8581435252228095,12.0,8.0,0.5447000301210084,0.42094950284946303,0.47609825690464364,3.0,0.0,2.0,1.0
-0.5,0.0,16.0,1.0,0.4401289792894002,1.0,7.0,0.0456989332335641,0.38127966125686513,0.7498549893934479,1.0,1.0,0.0,6.0
-0.5,0.0,17.0,1.0,0.7773490984563354,14.0,14.0,0.5655282447882316,0.9231158614337311,0.5405192756094971,4.0,0.0,1.0,5.0
-0.5,0.0,18.0,0.0,0.5449628215996957,13.0,13.0,0.39864011402201516,0.8571687476408362,0.22987014910857387,1.0,0.0,2.0,3.0
-0.5,0.0,19.0,0.0,0.19822544064911818,2.0,5.0,0.10354987063890987,0.2736843906495916,0.6898615269403588,2.0,0.0,0.0,5.0
-0.5,0.0,20.0,1.0,0.5704595001625098,15.0,9.0,0.6870296845666772,0.44901456081969393,0.35193551605675155,4.0,0.0,4.0,2.0
-0.5,0.0,21.0,0.0,0.15527528928202972,1.0,3.0,0.024192301980849432,0.1812767291069131,0.7133497691025051,1.0,0.0,0.0,3.0
-0.5,0.0,22.0,0.0,0.3912394986406569,3.0,6.0,0.15805421935327574,0.39496504412912925,0.2619783600717676,0.0,1.0,1.0,3.0
-0.5,0.0,23.0,0.0,0.6848128441699854,16.0,12.0,0.5689111332924754,0.5725710502104681,0.3490660205447118,3.0,0.0,2.0,1.0
-0.5,0.0,24.0,1.0,0.9067960683734477,10.0,12.0,0.4188973200010766,0.7096797051766051,0.422122077007342,2.0,0.0,1.0,5.0
-0.5,0.0,25.0,0.0,0.2665616636524313,2.0,4.0,0.06991186057820294,0.25723871373506235,0.7523296318380247,1.0,0.0,0.0,3.0
-0.5,0.0,26.0,0.0,0.4366513870705837,1.0,6.0,0.04382516037745488,0.30780392077017393,0.7200157488324117,0.0,1.0,0.0,4.0
-0.5,0.0,27.0,0.0,0.7434266602030906,8.0,5.0,0.38694674250032307,0.3050201032652949,0.2110454125127753,1.0,0.0,2.0,0.0
-0.5,0.0,28.0,1.0,0.7500130792279975,16.0,13.0,0.7619966848276997,0.6774178961622084,0.4046346503234209,6.0,0.0,1.0,4.0
-0.5,0.0,29.0,0.0,0.2842964126318398,5.0,9.0,0.21285508513080573,0.4614877231618725,0.5138668430740936,2.0,3.0,1.0,4.0
-0.5,0.0,30.0,1.0,0.757471036104158,9.0,2.0,0.3916306215849905,0.16318462297804273,0.1299369008923606,3.0,0.0,4.0,0.0
-0.5,0.0,31.0,1.0,0.6496696645944037,7.0,6.0,0.2829087050708001,0.353477040114214,-0.027808133171555657,0.0,0.0,3.0,2.0
-0.5,0.0,32.0,1.0,0.6049521246496415,11.0,7.0,0.5234742397335048,0.3160154536140688,0.579373195984116,6.0,0.0,1.0,3.0
-0.5,0.0,33.0,0.0,0.5289938023102676,0.0,8.0,2.0410475048807877e-17,0.34796354905335697,,0.0,4.0,0.0,4.0
-0.5,0.0,34.0,0.0,0.5482084212948054,10.0,9.0,0.373774073020449,0.4297835736623538,0.3422177190052839,1.0,0.0,1.0,1.0
