gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.9,0.0,0.0,0.0,0.8588892672930397,14.0,9.0,0.6319315386112241,0.4179572108671992,0.46744029082679356,7.0,0.0,1.0,3.0
-0.9,0.0,1.0,1.0,0.37271115497527996,6.0,8.0,0.26604420076336693,0.3218421866882658,0.5422105782028258,2.0,3.0,1.0,2.0
-0.9,0.0,2.0,1.0,0.5551287779985967,7.0,3.0,0.28512533947559643,0.06373928696694137,0.42621087238871713,3.0,0.0,1.0,0.0
-0.9,0.0,3.0,1.0,0.9556565489917677,14.0,6.0,0.6005585628081955,0.21684227906669318,0.193307268262434,5.0,0.0,5.0,2.0
-0.9,0.0,4.0,0.0,0.7366695980112238,12.0,6.0,0.49611212317263714,0.21510410181008968,0.2962960338057744,3.0,0.0,3.0,0.0
-0.9,0.0,5.0,0.0,0.8162051391124808,5.0,6.0,0.16984844416965225,0.18887019038487518,0.30424883758726434,1.0,0.0,1.0,3.0
-0.9,0.0,6.0,1.0,0.10108656030862473,6.0,8.0,0.34161144609318694,0.3042178971468638,0.7131999981459339,2.0,1.0,0.0,3.0
-0.9,0.0,7.0,1.0,0.928488070407937,9.0,7.0,0.3332683991863851,0.3302045224737692,0.37885032495998056,1.0,0.0,3.0,2.0
-0.9,0.0,8.0,0.0,0.6091091689913093,11.0,10.0,0.45085894413275546,0.38801929241948846,0.34691266634558166,2.0,1.0,1.0,1.0
-0.9,0.0,9.0,1.0,0.5965534361232749,2.0,5.0,0.0650443142429611,0.2719366958441992,0.8459967669375569,1.0,1.0,0.0,3.0
-0.9,0.0,10.0,0.0,0.09178413479620207,2.0,9.0,0.10678236972728151,0.32526773515629015,0.7239305055439875,1.0,3.0,0.0,5.0
-0.9,0.0,11.0,0.0,0.34518624330535763,18.0,15.0,0.8173195582625361,0.6626320321287728,0.45716096390743166,3.0,0.0,2.0,2.0
-0.9,0.0,12.0,0.0,0.6627525231855876,12.0,9.0,0.476846816285944,0.4222462443722692,0.18749419750453505,1.0,0.0,3.0,1.0
-0.9,0.0,13.0,0.0,0.4417134884612358,13.0,13.0,0.5416612679273672,0.6319861277135285,0.25142728911202833,1.0,2.0,3.0,2.0
-0.9,0.0,14.0,1.0,0.5514877863939606,11.0,6.0,0.6252199885620598,0.2907353861581959,0.10588689502756339,3.0,0.0,5.0,3.0
-0.9,0.0,15.0,1.0,0.7037124914270836,0.0,2.0,1.1951429357143012e-17,0.08454904731356104,,0.0,0.0,0.0,2.0
-0.9,0.0,16.0,0.0,0.5894012313015157,11.0,10.0,0.5374242310414217,0.3308172106290679,0.14436512360466083,1.0,0.0,2.0,2.0
