gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.4,0.0,0.0,1.0,0.8864286863256481,11.0,7.0,0.47134610692677636,0.2579553324724391,0.4453353659874021,5.0,0.0,1.0,2.0
0.4,0.0,1.0,0.0,0.4267770061162103,2.0,3.0,0.06396597974934222,0.10103929559779365,0.7246517231519325,2.0,3.0,0.0,0.0
0.4,0.0,2.0,0.0,0.8996885724198237,10.0,7.0,0.35683198992785126,0.3059018418366114,0.24853080628475488,3.0,0.0,2.0,2.0
0.4,0.0,3.0,0.0,0.8797632578062221,13.0,9.0,0.5104868911133008,0.2985562353194582,0.6080792893905007,5.0,0.0,1.0,2.0
0.4,0.0,4.0,0.0,0.07758205674008478,15.0,11.0,0.8226868026504507,0.5918851141309832,0.6817697869243061,10.0,0.0,0.0,6.0
0.4,0.0,5.0,0.0,0.43617027409392917,7.0,4.0,0.18824365668221676,0.1331697059603596,0.4803324173896624,2.0,0.0,2.0,1.0
0.4,0.0,6.0,1.0,0.03221375456522513,7.0,5.0,0.40500194950623714,0.2214929925107103,0.5513560244735393,4.0,3.0,1.0,0.0
0.4,0.0,7.0,0.0,0.4639811895336632,7.0,12.0,0.3913210455361535,0.6299425320844486,-0.2154017582315569,0.0,3.0,3.0,5.0
0.4,0.0,8.0,1.0,0.14226246025354528,3.0,12.0,0.1838118247005353,0.5739110068176246,0.7103702755839956,0.0,2.0,0.0,7.0
0.4,0.0,9.0,1.0,0.14237448262587205,5.0,2.0,0.2958426216819817,0.06952374713107119,0.6706362799179437,4.0,0.0,0.0,1.0
0.4,0.0,10.0,1.0,0.2267951656847752,6.0,10.0,0.24166902510108676,0.4634846659413957,0.515222156324642,1.0,5.0,1.0,1.0
0.4,0.0,11.0,1.0,0.602717517126932,11.0,6.0,0.43167872698291176,0.23395383126249988,0.36080350937638067,3.0,0.0,3.0,1.0
0.4,0.0,12.0,0.0,0.8500343471310209,0.0,2.0,0.0,0.13478872044149182,,0.0,0.0,0.0,2.0
0.4,0.0,13.0,1.0,0.5676184002508431,9.0,8.0,0.3609025779229424,0.27732520164759855,0.19769323915535364,1.0,0.0,2.0,2.0
0.4,0.0,14.0,1.0,0.8756526567202043,11.0,8.0,0.43294792899727136,0.3229025050932464,0.46143587738843017,5.0,1.0,1.0,2.0
0.4,0.0,15.0,0.0,0.8983054813186935,14.0,12.0,0.49123633910108144,0.5181588729846724,0.3851863572031025,5.0,0.0,1.0,4.0
0.4,0.0,16.0,0.0,0.2706645234480308,2.0,5.0,0.1082398851773344,0.19421998598981727,0.6706920704099338,0.0,2.0,0.0,1.0
0.4,0.0,17.0,0.0,0.23907482965354754,7.0,7.0,0.35114295794623346,0.2885976268029908,0.507020567413188,3.0,0.0,0.0,3.0
0.4,0.0,18.0,1.0,0.7378465689282904,14.0,8.0,0.554035138299004,0.29497302183985435,0.43947632097598427,7.0,1.0,1.0,1.0
0.4,0.0,19.0,0.0,0.09083235369998954,10.0,7.0,0.4879250684599165,0.2948920726416315,0.595073153132702,6.0,2.0,1.0,2.0
0.4,0.0,20.0,1.0,0.9898470086222325,14.0,11.0,0.5909702996121613,0.5672539131529167,0.19042814177587927,1.0,0.0,3.0,1.0
0.4,0.0,21.0,0.0,0.8374040296910183,15.0,8.0,0.647789688854876,0.39058524897068814,0.632497581363549,7.0,0.0,0.0,0.0
0.4,0.0,22.0,1.0,0.090283963913244,5.0,4.0,0.26871431719851196,0.15585937008021528,0.7167218231191747,3.0,0.0,0.0,2.0
0.4,0.0,23.0,1.0,0.7645167491794095,12.0,6.0,0.49268520474490285,0.21021478620441728,0.3248384093084856,6.0,0.0,0.0,0.0
0.4,0.0,24.0,1.0,0.5649037026741232,12.0,9.0,0.48596471942471337,0.41633809398656263,0.2544823302242335,4.0,0.0,2.0,3.0
0.4,0.0,25.0,1.0,0.4898090660975295,1.0,6.0,0.06323881425390725,0.28574486271879973,0.7074909451377126,0.0,3.0,0.0,2.0
0.4,0.0,26.0,0.0,0.2545179367943937,6.0,10.0,0.3456522074805211,0.6000477475448079,0.5702044224462295,2.0,4.0,1.0,3.0
