gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.5,0.0,0.0,1.0,0.5233928297818823,9.0,11.0,0.5166577686104235,0.5250543828638444,0.3859617696654369,0.0,0.0,1.0,3.0
0.5,0.0,1.0,1.0,0.7411824783466785,8.0,6.0,0.2851566394163528,0.347272841265106,0.4798223640536116,2.0,0.0,0.0,0.0
0.5,0.0,2.0,1.0,0.41821034096241094,8.0,12.0,0.3562544516286019,0.6467852248567052,0.15713881696153154,1.0,2.0,0.0,3.0
0.5,0.0,3.0,0.0,0.889716059553345,13.0,8.0,0.7037248470525483,0.40940366400924566,0.2017337091826926,2.0,0.0,4.0,1.0
0.5,0.0,4.0,0.0,0.8771399460992197,6.0,5.0,0.3103886326352351,0.24550289700211317,0.13519832985436087,0.0,0.0,2.0,1.0
0.5,0.0,5.0,1.0,0.43691061727229075,13.0,12.0,0.7501371411324723,0.7498979290081396,0.07168974888699887,1.0,0.0,3.0,3.0
0.5,0.0,6.0,0.0,0.6535976563064814,15.0,9.0,0.688660631364542,0.47601792568319334,0.031187956342670912,2.0,0.0,4.0,0.0
0.5,0.0,7.0,1.0,0.48701716939923856,11.0,11.0,0.5062206280174151,0.5505210528925978,0.16749898012006728,0.0,0.0,0.0,0.0
0.5,0.0,8.0,1.0,0.283968732025496,9.0,8.0,0.39163499543116226,0.44673854431906085,0.2576530089638133,3.0,1.0,2.0,3.0
0.5,0.0,9.0,0.0,0.2520475847800048,1.0,8.0,0.055586873494724305,0.3858187328739786,0.6101217644812061,0.0,2.0,0.0,5.0
0.5,0.0,10.0,0.0,0.5877992011501156,6.0,7.0,0.2579148650596505,0.33133000653593825,0.26782323769063937,0.0,0.0,0.0,1.0
0.5,0.0,11.0,1.0,0.5033213298960924,7.0,5.0,0.40089510004234513,0.30086262738308045,0.22190550472885007,3.0,0.0,1.0,2.0
0.5,0.0,12.0,1.0,0.49604999392720395,8.0,6.0,0.41786952901205315,0.32002391774489936,-0.07453618724887134,2.0,0.0,1.0,1.0
0.5,0.0,13.0,0.0,0.8432070596665875,14.0,9.0,0.62272042305384,0.49281587601313365,0.39220162441843576,5.0,0.0,2.0,2.0
0.5,0.0,14.0,1.0,0.9174253540948563,7.0,5.0,0.17162384780793752,0.2092983804644075,0.6025512920918412,2.0,0.0,0.0,0.0
0.5,0.0,15.0,0.0,0.40007046514119704,6.0,6.0,0.3259066364247789,0.2885250985361185,0.49882957376279585,1.0,2.0,1.0,0.0
